ID2,title,streetaddress,unclear_address,description,city,state,amenityfeatures,type,unclear type or question,notes,Year,Last Modified
2409,Closet,3325 N. Broadway St.,,"477-8533 2pm-4am, from noon wknds",Chicago,IL,"(*),(MW),(V)",Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
5346,Pub Pegasus,3326 N. Fitzhugh,,"559-4663 10am-2am, from noon Sun",Dallas,TX,"(NH),(WC)",Bars,,,1995,4/25/2023 9:23pm
5392,Tarrant County Lesbian/Gay Alliance,3327 Winthrop Ste. 243,,763-5544,Ft. Worth,TX,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5260,Tarrant County Lesbian/Gay Alliance,"3327 Winthrop Ste. 243, Ft. Worth, 76116",,"763-5544, info line & newsletter",Arlington,TX,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4475,Victoria Travel,3330 Erie Ave.,,871-1100/ (800)626-4932 ask for Dan,Cincinnati ,OH,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:23pm
5352,Zippers,3333 N Fitzhugh,,526-9519 noon-2a,Dallas,TX,"(NH),(S)",Bars,,,1995,4/25/2023 9:23pm
1390,Stapleton Plaza Hotel,3333 Quebec St.,,321-3500 also restaurant,Denver,CO,"(GF),(SW),(WC)",Accommodations,,,1995,4/25/2023 9:22pm
4669,"Alley, The",3340 S. Peoria,,"744-0896 from 9pm, clsd Mon-Wed",Tulsa,OK,"(*),D,(S)",Bars,,,1995,4/25/2023 9:23pm
2010,Point Bed & Breakfast,3344 Bridgeford Dr.,,381-3550,Orlando,FL,MO,Accommodations,,,1995,4/25/2023 9:22pm
413,Club Broadway,3348 E. Broadway,,438-7700,Long Beach,CA,"(W),(NH),(WC)",Bars,,,1995,4/25/2023 9:22pm
2425,Sidetrack,3349 N. Halsted St.,,"477-9189 5pm-2:30am, from 3pm wknds",Chicago,IL,"(*),(V)",Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
2372,Gerber-Hart Library,3352 N. Paulina St.,,"883-3003, 7:30pm-10pm Mon & Th, noon-4pm Sat, gay resource center",Chicago,IL,,Info Lines & Services,,"Listed under ""Chicago - Overview"".",1995,4/25/2023 9:22pm
2424,Roscoe's,3354-3356 N. Halsted St.,,"281-3355 2pm-2am, noon-3am Sat, patio",Chicago,IL,"(*),(MW),(NH),D,(V)",Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
1415,"Three Sisters (aka ""Six Tits"")",3358 Mariposa St.,,458-8926 12:30pm-2am,Denver,CO,"(*),(W),(NH),D",Bars,,,1995,4/25/2023 9:22pm
401,Sierra Wood Guest House,3372 Grass Lake Rd.,,"(Tahoe Paradise) 577-6073 brkfst & dinner, hot tub",Lake Tahoe,CA,(MW),Accommodations,,,1995,4/25/2023 9:22pm
2017,"Complex, The",3400 S. Orange Blossom Trail,,"noon-2am, various bars, gym, video store",Orlando,FL,(MW),Bars,,,1995,4/25/2023 9:22pm
2030,Absolute Leather,3400 S. Orange Blossom Trail,,"843-8168/ (800)447-4820 noon-9pm, til midnight Th-Sat",Orlando,FL,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
2412,Deeks,3401 N. Sheffield,,"9pm-2am, from 7pm Sun, clsd Mon-Tues",Chicago,IL,(L),Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
878,Balboa Park Inn,3402 Park Blvd.,,298-0823,San Diego,CA,"(*),(GF)",Accommodations,,,1995,4/25/2023 9:22pm
917,Wolf's,3404 30th St.,,"291-3730 8pm-3:30am, til 4am Fri-Sat, cruise bar; also erotic toy story",San Diego,CA,"(L),(BW)","Bars,Cruising Areas",,,1995,4/25/2023 9:22pm
4640,AA Gay/Lesbian Live & Let Live,3405 N. Villa,,"947-3834, noon, 5:30pm, 8pm",Oklahoma City,OK,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4395,Bachelor Video,3411 S. Wilmington St.,,779-0995,Raleigh ,NC,,Erotica,,,1995,4/25/2023 9:23pm
896,Club San Francisco,3412 University Ave.,,563-9614 10am-2am,San Diego,CA,"(NH),(BW),(WC)",Bars,,,1995,4/25/2023 9:22pm
4859,Lizzy Bordon's Part II,3412 W. 12th St.,,"833-4059 9pm-2am, clsd Sun",Erie,PA,"(*),(MW),D",Bars,,,1995,4/25/2023 9:23pm
5345,La Conga,3414 Kings Rd.,,528-1714 5pm-4am,Dallas,TX,"(MW),D,(MRC-L),(E),(S)",Bars,,,1995,4/25/2023 9:23pm
5336,Buddies,3415 Mahanna,,"526-8720 11am-2am, from noon Sun",Dallas,TX,"(MW),D,(S)",Bars,,,1995,4/25/2023 9:23pm
3878,Double Rainbow,3416 Central SE,,255-6633 6:30am-midnight,Albuquerque,NM,(WC),Restaurants & Cafes,,,1995,4/25/2023 9:23pm
5570,Club Karerra's,3424 S. State St.,,"485-1501 noon-1am, CW Wed & Sun",Salt Lake City,UT,"(MW),D,(F),(E),(PC),(WC)",Bars,,,1995,4/25/2023 9:23pm
2539,Up the Stairs Community Center,3426 Broadway,,"744-1199, 7pm-10pm, til midnight Fri-Sat, space for various groups",Ft. Wayne,IN,,Info Lines & Services,,,1995,4/25/2023 9:22pm
414,Executive Suite,3428 E. Pacific Coast Hwy.,,"597-3884 clsd Tues-Wed, theme nights, more men Mon",Long Beach,CA,"(*),(MW),D,(E),(S)",Bars,,,1995,4/25/2023 9:22pm
3707,"Las Vegas Eagle, The",3430 E. Tropicana,,"458-8662 24hrs, slots, DJ Wed & Fri",Las Vegas,NV,(L),Bars,,,1995,4/25/2023 9:22pm
2077,Bright Books,3434 4th St. N. #5,,"522-5775, 10am-6pm, til 8pm Mon & Th, 1pm-5pm Sun, women's bookstore",St Petersburg,FL,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
2439,We're Everywhere,3434 N. Halsted,,"404-0590, noon-7pm, mail order catalog",Chicago,IL,,Bookstores/Retail Shops,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
108,BULC the Club,3437 E. Mc Dowell,,"231-0123 4pm-1am, from 7pm Fri-Sat",Phoenix,AZ,"(*),(D),(A)",Bars,,,1995,4/25/2023 9:22pm
2406,Buck's Saloon,3439 N. Halsted St.,,"525-1125, 10am-2am, patio",Chicago,IL,,Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
3622,Affordable Travel,"3445 Bridgeland Dr. #119, Bridgeland",,770-2323,St. Louis,MO,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
2401,Villa Toscana Guesthouse,3447 N. Halsted St.,,404-2643/ (800)404-2643 full brkfst,Chicago,IL,(MW),Accommodations,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
171,Hours,3455 E. Grant Rd.,,"327-3390 noon-1am, CW Th",Tucson,AZ,"(MW),(NH),D",Bars,,,1995,4/25/2023 9:22pm
2422,Manhole,3458 N. Halsted St.,,975-9244 call for hours,Chicago,IL,"(*),D,(L),(V)",Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
3716,Industrial Road Adult Books,3463 Industrial Rd.,,"734-7667, 24hrs",Las Vegas,NV,,Erotica,,,1995,4/25/2023 9:22pm
1449,Pleasure Entertainment Center,3490 W. Colfax,,"825-6505, 24hrs",Denver,CO,,Erotica,,,1995,4/25/2023 9:22pm
2417,Little Jim's,3501 N. Halsted St.,,"871-6116 9am-4am, til 5am Sat, from 11am Sun",Chicago,IL,"(*),(NH)",Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
2442,Ram,3511 1/2 N. Halsted St.,,525-9528,Chicago,IL,,Erotica,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
3596,"Complex, The",3511 Chouteau Ave.,,"772-2645 11am-3am, from 3pm Mon, patio",St. Louis,MO,"(MW),D,(F),(WC)",Bars,,,1995,4/25/2023 9:22pm
3597,Probe,3511 Chouteau Ave.,,dance bar,St. Louis,MO,,Bars,,,1995,4/25/2023 9:22pm
3598,Mom's,3511 Chouteau Ave.,,leather bar,St. Louis,MO,,Bars,,,1995,4/25/2023 9:22pm
3599,Angels,3511 Chouteau Ave.,,"restaurant, cont'l",St. Louis,MO,,Bars,,,1995,4/25/2023 9:22pm
5454,Christie's,3512 Main,,"522-5041, 11am-10pm, full bar",Houston,TX,,Restaurants & Cafes,,,1995,4/25/2023 9:23pm
6022,People's Books,3512 N. Oakland Ave.,,962-0575,Milwaukee,WI,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
1725,End Up,3521 W. Broward Blvd.,,"584-9301 4pm-4am, from 11am wknds",Ft. Lauderdale,FL,"D,(WC)",Bars,,,1995,4/25/2023 9:22pm
1766,Gulf View Motel,3523 Cleveland Ave.,,936-1858,Ft. Myers,FL,"(GF),(SW),(WC)",Accommodations,,,1995,4/25/2023 9:22pm
2762,Showboat Adult Bookstore,3524 5th St.,,361-0007,Louisville,KY,,Erotica,,,1995,4/25/2023 9:22pm
3578,Sunshine News & Arcade,3537 W. Sunshine,,831-2298,Springfield,MO,,Erotica,,,1995,4/25/2023 9:22pm
971,Lavender Youth Recreation and Information Center (LYRIC),"3543 18th St. #31, 94110",,"703-6150, hotline: 863-3636/ (800)246-7743 (Outside SF) support & social groups, crisis counseling for youth under 24",San Francisco,CA,,Info Lines & Services,,"Listed under ""S. F. - Overview.""",1995,4/25/2023 9:22pm
4218,Libations,"3547 Merrick Rd., Seaford",,679-8820 3pm-4am,New York City,NY,"(MW),(NH),(WC)",Bars,,"Listed under ""N.Y.C. - Long Island/Nassau County.""",1995,4/25/2023 9:23pm
3617,Friends & Lovers,3550 Gravois,,771-9405 novelties,St. Louis,MO,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
986,Harvey Milk Library,3555 16th St.,,"(private) 554-9445, 1pm-6pm, from 10am Tues, til 9pm Wed, clsd wknds",San Francisco,CA,,Info Lines & Services,,"Listed under ""S. F. - Castro Area"".",1995,4/25/2023 9:22pm
2428,Angelina Ristorante,3561 Broadway,,935-5933,Chicago,IL,,Restaurants & Cafes,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
4770,Cup & Saucer Cafe,3566 SE Hawthorne,,"236-6001, 7am-8pm, smoke-free, full menu",Portland,OR,,Restaurants & Cafes,,,1995,4/25/2023 9:23pm
3696,Desert Oasis B&B,3567 E. Hacienda,,436-0113 hot tub,Las Vegas,NV,"MO,(SW),(N)",Accommodations,,,1995,4/25/2023 9:22pm
1146,Above & Beyond Travel,3568 Sacramento St.,,922-2683/ (800)397-2681,San Francisco,CA,(IGTA),Travel/Tour Operators,,"Listed under ""S.F.- Haight, Fillmore & West"".",1995,4/25/2023 9:22pm
783,Menagerie,"3581 university Ave., Riverside",,"788-8000 4pm-2am, from 7pm Sat",Riverside,CA,"D,(WC)",Bars,,,1995,4/25/2023 9:22pm
1014,Josie's Cabaret and Juice Joint,3583 16th St.,,"861-7933 comedy, cabaret, call for events",San Francisco,CA,"(*),(GF),(F),(E),(WC)",Bars,,"Listed under ""S. F. - Castro Area"".",1995,4/25/2023 9:22pm
1017,Metro,3600 16th St.,,703-9756 3pm-2am; also Chinese restaurant,San Francisco,CA,"(*),(YC)",Bars,,"Listed under ""S. F. - Castro Area"".",1995,4/25/2023 9:22pm
4965,Palladium,3601 Locust Walk,,387-3463 cont'l cuisine,Philadelphia,PA,,Restaurants & Cafes,,,1995,4/25/2023 9:23pm
5018,"Bookstall, The",3604 5th Ave.,,"683-2644, 9:30am-5:30pm, clsd Sun",Pittsburgh,PA,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
5340,Fish Dance,3606 Lower Greenville Ave.,,"828-2277 8pm-4am Th-Sun, more gay Th & Sun",Dallas,TX,"(GF),D,(A),(18+),(WC)",Bars,,,1995,4/25/2023 9:23pm
962,Midnight Books,3606 Midway Dr.,,"222-9973, 24hrs",San Diego,CA,,Erotica,,,1995,4/25/2023 9:22pm
4612,Blu Jean Cafe,3606 Sylvania Ave.,,474-0690 2pm-2:30am,Toledo,OH,"(*),(MW),(F),(E),(K)",Bars,,,1995,4/25/2023 9:23pm
1759,Fantasies in Lace,3608 W. Broward Blvd.,,"581-2366, TV apparel",Ft. Lauderdale,FL,,Erotica,,,1995,4/25/2023 9:22pm
903,Loft,3610 5th Ave.,,296-6407 10am-2am,San Diego,CA,"(NH),(WC)",Bars,,,1995,4/25/2023 9:22pm
6024,Bottom Line Travel,3610 N. Oakland Ave.,,964-6199/ (800)933-8330,Milwaukee,WI,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:23pm
3548,Other Side,3611 Broadway,,"931-0501 4pm-1am, clsd Sun",Kansas City,MO,"(NH),(V)",Bars,,,1995,4/25/2023 9:22pm
1927,On the Waterfront,3615 NW South River Dr.,,635-5500 call for events,Miami,FL,"(*),(MW),D,(MRC-AF),(E),(K),(V)",Bars,,,1995,4/25/2023 9:22pm
5508,Park Motel,3617 Broadway,,826-3245,San Antonio,TX,(GF),Accommodations,,,1995,4/25/2023 9:23pm
2427,Vortex,3631 N. Halsted,,975-6622 9pm-4am,Chicago,IL,"(MW),D,(A),(E),(V),(WC)",Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
943,Gay/Lesbian Times,"3636 5th Ave., Ste. 101, 92103",,299-6397 covers Southern CA,San Diego,CA,,Publications,,,1995,4/25/2023 9:22pm
144,International Bookstore,3640 E. Thomas Rd.,,"955-2000, 24hrs",Phoenix,AZ,,Erotica,,,1995,4/25/2023 9:22pm
993,Dolores Park Inn,3641 17th St.,,621-0482 Victorian B&B,San Francisco,CA,(GF),Accommodations,,"Listed under ""S. F. - Castro Area"".",1995,4/25/2023 9:22pm
884,"Embassy Hotel, The",3645 Park Blvd.,,296-3141,San Diego,CA,"(GF),(F)",Accommodations,,,1995,4/25/2023 9:22pm
4786,Laughing Horse Bookstore,3652 SE Division,,"236-2893 11am-7pm, 1pm-5pm Sun",Portland,OR,(WC),Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
4826,Bob's Adult Bookstore,3655 Portland Rd. NE,,363-3846,Salem,OR,,Erotica,,,1995,4/25/2023 9:23pm
1930,Uncle Charlie's,3673 Bird Ave.,,442-8687 3pm-3am,Miami,FL,"(*),D,(E),(V),(YC)",Bars,,,1995,4/25/2023 9:22pm
784,V.I.P.,3673 Merrill Ave.,,"784-2370 4pm-2am, til 4am Fri-Sat, 11am-2pm Sun",Riverside,CA,"(MW),D,(F),(WC),(18+)",Bars,,,1995,4/25/2023 9:22pm
2056,M-T Inn B&B,3684 Country Place Blvd.,,927-1619,Sarasota,FL,"MO,(SW)",Accommodations,,,1995,4/25/2023 9:22pm
2415,L.A. Connection,3700 N. Halsted St.,,"549-3701 noon-2am, 24hrs Fri-Sat (occasionally)",Chicago,IL,"(*),(V)",Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
5331,"Inn on Fairmount, The",3701 Fairmount,,"522-2800, hot tub",Dallas,TX,"(MW),(WC)",Accommodations,,,1995,4/25/2023 9:23pm
591,El Conquistador,3701 Sunset Blvd.,,"666-5136, 5pm-11pm, from 11am wknds",Los Angeles,CA,,Restaurants & Cafes,,"Listed under ""L.A. - Silverlake.""",1995,4/25/2023 9:22pm
2418,Loading Dock,3702 N. Halsted St.,,"929-6108 7pm-4am, til 5am Sat, patio",Chicago,IL,"(*),D,(V)",Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
1769,Office Pub,3704 Grove,,936-3212 noon-2am,Ft. Myers,FL,"(NH),(BW)",Bars,,,1995,4/25/2023 9:22pm
3549,Sidekicks,3707 Main St.,,"931-1430 2pm-3am, clsd Sun",Kansas City,MO,"D,(CW),(WC)",Bars,,,1995,4/25/2023 9:22pm
4316,Brass Rail,3707 Wilkinson Blvd.,,"399-8413 5pm-2:30am, from 3pm Sun",Charlotte,NC,"(*),(NH),(CW),(L),(PC),(WC)",Bars,,,1995,4/25/2023 9:23pm
2058,Backstreet,3709 Tamiami Trail N.,,355-4388 3pm-2am (may be closing),Sarasota,FL,"(MW),D,(S),(V),(WC)",Bars,,,1995,4/25/2023 9:22pm
3607,Blue Moon Coffeehouse,3710 Gravois,,771-0260 noon-10pm,St. Louis,MO,"(*),(MW),(E)",Restaurants & Cafes,,,1995,4/25/2023 9:22pm
4356,President Video & News,3712 Bragg Blvd.,,"864-9992, 24hrs",Fayetteville,NC,,Erotica,,,1995,4/25/2023 9:23pm
4281,"City News, The",3713 Brewerton Rd.,,"454-0629, 24hrs",Syracuse,NY,,Erotica,,,1995,4/25/2023 9:23pm
5136,Avalon,3715 E. North St.,,"268-7331, 11am-6pm, noon-5pm Sat, clsd Sun, bookstore w/ lesbigay books, gifts & T-shirts",Greenville,SC,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
3535,Buddies,3715 Main St.,,561-2600 noon-3am,Kansas City,MO,"(MW),(NH)",Bars,,,1995,4/25/2023 9:22pm
1384,Gender Identity Center of Colorado,3715 W. 32nd Ave.,,458-5378 support groups for transgendered people,Denver,CO,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2434,"Raw Bar & Grill, The",3720 N. Clark St.,,348-7291,Chicago,IL,,Restaurants & Cafes,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
4370,Gents Video & News,3722 Hight Point Rd.,,"855-9855, 24hrs",Greensboro,NC,,Erotica,,,1995,4/25/2023 9:23pm
590,"Crest Restaurant, The",3725 Sunset Blvd.,,"660-3645, 6am-11pm, diner food w/ some Greek",Los Angeles,CA,,Restaurants & Cafes,,"Listed under ""L.A. - Silverlake.""",1995,4/25/2023 9:22pm
2408,Charlie's Chicago,3726 N. Broadway,,871-8887 noon-4am,Chicago,IL,"D,(CW)",Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
2630,TR Video,3727 Hickory Grove Rd.,,"386-7914, 24hrs",Davenport,IA,,Erotica,,,1995,4/25/2023 9:22pm
2411,Dandy's Piano Bar,3729 N. Halsted St.,,"525-1200 noon-2am, til 3am Sat",Chicago,IL,"(MW),(NH)",Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
2426,Smart Bar/Cabaret Metro,3730 N. Clark St.,,549-4140 9:30pm-4am,Chicago,IL,"(GF),D,(E)",Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
3456,House of Breakfast,3733 Chicago Ave.,,"823-3703, 6am-1pm, 8am-11am Sun",Minneapolis,MN,,Restaurants & Cafes,,,1995,8/7/2023 3:03pm
2423,"North End, The",3733 N. Halsted St.,,"477-7999 4pm-2am, 2pm-3am Sat",Chicago,IL,(NH),Bars,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
372,Hillside Suites,3748 Mt. Diablo Blvd.,,283-8200,Lafayette,CA,(SW),Accommodations,,,1995,4/25/2023 9:22pm
885,Hillcrest Inn Hotel,3754 5th Ave.,,293-7078/ (800)258-2280,San Diego,CA,"(MW),(WC)",Accommodations,,,1995,4/25/2023 9:22pm
936,City Bound Travel,3755 Texas St.,,542-1388/ (800)843-8820,San Diego,CA,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
3600,Ernie's Class Act Restaurant & Lounge,3756 S. Broadway,,"664-6221 11am-1am, clsd Sun",St. Louis,MO,"(MW),D,(F),(S)",Bars,,,1995,4/25/2023 9:22pm
570,Atlas,3760 Wilshire Blvd.,,380-8400 lunch & dinner (except Sun) bar 11am-2am,Los Angeles,CA,(WC),Restaurants & Cafes,,"Listed under ""L.A. - Midtown.""",1995,4/25/2023 9:22pm
897,David's Place,3766 5th Ave.,,"294-8908 7am-midnight, 24hrs Fri-Sat, non-profit coffeehouse for positive people and their friends",San Diego,CA,"(MW),(E),(WC)",Bars,,,1995,4/25/2023 9:22pm
5749,"Sea Haven, The",3766 S. Bells Rd.,,"730-3766 cottage sleeps 6, 180 degree sound view",Langley,WA,(GF),Accommodations,,,1995,4/25/2023 9:23pm
1903,Dockside,3770 Hwy 92,,665-2590 4pm-2am,Lakeland,FL,"(MW),D,(F),(E),(WC)",Bars,,,1995,4/25/2023 9:22pm
676,Ariadne Books,3780 Bel Aire Plaza,,"253-9402, 9:30am-6pm, clsd Sun, espresso bar",Napa,CA,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
892,Brass Rail,3796 5th Ave.,,298-2233 10am-2am,San Diego,CA,"(*),D,(F),(E),(WC)",Bars,,,1995,4/25/2023 9:22pm
3326,Sugarbakers,3800 E. Eight-Mile Rd.,,"892-5203 6pm-2am, sports bar",Detroit,MI,"(MW),(F),(K)",Bars,,,1995,4/25/2023 9:22pm
2432,Mike's Broadway Cafe,3805 N. Broadway,,"404-2205 open from 7am, 24hrs Fri-Sat",Chicago,IL,(MW),Restaurants & Cafes,,"Listed under ""Chicago - New Town"".",1995,4/25/2023 9:22pm
2095,City Side,3810 Neptune St.,,"254-6466 noon-3am, patio",Tampa,FL,"(MW),(NH),(P)",Bars,,,1995,4/25/2023 9:22pm
906,Numbers,3811 Park Blvd.,,"294-9005 noon-1am, patio",San Diego,CA,"(V),(WC)",Bars,,,1995,4/25/2023 9:22pm
912,Shooterz,3815 30th St.,,"574-0744 noon-2am, sports & cruise bar",San Diego,CA,(NH),"Bars,Cruising Areas",,,1995,4/25/2023 9:22pm
134,Travel Registry,3819 N. 3rd St.,,263-7761,Phoenix,AZ,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
2818,Macarty Park Guesthouse,3820 Burgundy St.,,"943-4994/ (800)521-2790 cottages, suites, rooms, bunkhouse",New Orleans,LA,"(MW),(SW),(IGTA)",Accommodations,,,1995,4/25/2023 9:22pm
930,Blue Door Bookstore,3823 5th Ave.,,"298-8610, 9am-9pm",San Diego,CA,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
931,Eclectic Pleasures,3825 5th Ave.,,298-2260,San Diego,CA,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
2245,Black Bamboo Guest House,3829 Waha Rd.,,332-7518/ (800)527-7789 plantation-style,"Kalaheo, Kauai",HI,"(*),(MW),(SW),(WC),(IGTA)",Accommodations,,,1995,4/25/2023 9:22pm
296,Travel by Design,"3832 Piedmont Ave., Oakland",,653-6668,East Bay,CA,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
5354,"Bronx Restaurant & Bar, The",3835 Cedar Springs,,"521-5821 lunch & dinner, Sun brunch, clsd Mon",Dallas,TX,(WC),Restaurants & Cafes,,,1995,4/25/2023 9:23pm
318,Sunset Cactus Cafe,3839 Washington Blvd.,,"657-4440 11am-11pm, til 2am Fri-Sat",Fremont,CA,"(MW),D,(E)",Restaurants & Cafes,,,1995,4/25/2023 9:22pm
905,No. 1 Fifth Avenue,3845 5th Ave.,,"(no sign) 299-1911 noon-2am, patio",San Diego,CA,"(*),(V),(P)",Bars,,,1995,4/25/2023 9:22pm
3358,Webster Books,"3848 28th St. SE, Kentwood",,285-7055,Grand Rapids,MI,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
5353,Black-Eyed Pea,3857 Cedar Springs Rd.,,521-4580 11am-10:30pm,Dallas,TX,(WC),Restaurants & Cafes,,,1995,4/25/2023 9:23pm
4524,Sun Lovers' Cruises & Travel,3860 Rocky River Dr.,,252-0900/ (800)323-1362,Cleveland,OH,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:23pm
4525,Valentine News,3860 Rocky River Dr.,,"252-0150, covers NE Ohio",Cleveland,OH,,Publications,,,1995,4/25/2023 9:23pm
5351,Village Station,3911 Cedar Springs Rd.,,"526-7171 9pm-3am, from 8pm Sun, 2 flrs.",Dallas,TX,"(*),D,(S),(V),(WC)",Bars,,,1995,4/25/2023 9:23pm
5347,Round-Up Saloon,3912-14 Cedar Springs Rd.,,522-9611 1pm-2am,Dallas,TX,"(*),D,(CW),(V),(WC)",Bars,,,1995,4/25/2023 9:23pm
5338,Damewood'z,3913 Cedar Springs,,380-3808 8pm-2am,Dallas,TX,"(MW),D,(A),(18+),(WC)",Bars,,,1995,4/25/2023 9:23pm
877,Lesbian/Gay Men's Community Center,3916 Normal St.,,"692-4297, 9am-10pm, info line & center",San Diego,CA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
5356,Panda's,3917 Cedar Springs Rd.,,"528-3818 Chinese cuisine, cocktails",Dallas,TX,(*),Restaurants & Cafes,,,1995,4/25/2023 9:23pm
436,Touch of Travel,3918 Atlantic Ave.,,427-2144/ (800)833-3387,Long Beach,CA,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
5344,J.R.'s,3923 Cedar Springs Rd.,,"528-1004 11am-2am, grill til 4pm",Dallas,TX,"(*),(F)",Bars,,,1995,4/25/2023 9:23pm
5370,TapeLenders,3926 Cedar Springs,,528-6344,Dallas,TX,,Erotica,,,1995,4/25/2023 9:23pm
5369,Shades of Grey Leather,3928 Cedar Springs,,521-4739,Dallas,TX,,Erotica,,,1995,4/25/2023 9:23pm
5358,Crossroads Market,3930 Cedar Springs Rd.,,"521-8919 10am-10pm, noon-8pm Sun, lesbigay bookstore",Dallas,TX,(WC),Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
5460,Fitness Exchange,3930 Kirby Dr. Ste. 300,,"524-9932 6am-10pm, 10am-8pm wknds",Houston,TX,"(*),(GF)",Gyms & Health Clubs,,,1995,4/25/2023 9:23pm
883,Eagle Crest Hotel,3942 8th Ave.,,298-9898,San Diego,CA,(GF),Accommodations,,,1995,4/25/2023 9:22pm
785,Le Sex Shoppe,3945 Market St.,,"788-5194, 24hrs",Riverside,CA,,Erotica,,,1995,4/25/2023 9:22pm
5495,Permian Basin Newsstand,3952-U E. 42nd St.,,368-7910,Odessa/Midland,TX,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
946,Club San Diego,3955 4th Ave.,,295-0850 24hrs,San Diego,CA,"(*),(PC)",Men's Clubs,,,1995,4/25/2023 9:22pm
69,Adults Only Bookstore,3956 Spenard Rd.,,243-0697,Anchorage,AK,,Erotica,,,1995,4/25/2023 9:22pm
933,International Male,"3964 5th Ave., Hillcrest",,294-8600,San Diego,CA,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
915,Waterloo Station,3968 5th Ave.,,574-9329 11am-2am,San Diego,CA,"(NH),(BW)",Bars,,,1995,4/25/2023 9:22pm
1016,Men's Room,3988 18th St.,,861-1310 11am-2am,San Francisco,CA,(NH),Bars,,"Listed under ""S. F. - Castro Area"".",1995,4/25/2023 9:22pm
5355,Hunky's,4000 Cedar Springs Rd.,,522-1212 11am-10pm,Dallas,TX,"(*),(BW),(WC)",Restaurants & Cafes,,,1995,4/25/2023 9:23pm
599,Circus of Books,4001 Sunset Blvd.,,666-1304,Los Angeles,CA,,Erotica,,"Listed under ""L.A. - Silverlake.""",1995,4/25/2023 9:22pm
2890,Uptown Travel & Tours,4001 Toulouse Ste. 105,,488-9993/ (800)430-5575,New Orleans,LA,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
5348,Side 2 Bar,4006 Cedar Springs,,528-2026 10am-2am,Dallas,TX,"(NH),(WC)",Bars,,,1995,4/25/2023 9:23pm
5357,"Wok, The",4006 Cedar Springs Rd.,,"528-0000, 10am-3am",Dallas,TX,,Restaurants & Cafes,,,1995,4/25/2023 9:23pm
5233,Davis-Kidd Booksellers,4007 Hillsboro Rd.,,"385-2645, 9:30am-10pm, general bookstore w/ lesbigay titles",Nashville,TN,,Bookstores/Retail Shops,,,1995,8/7/2023 2:53pm
