ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclear_address,uncleartype,notes,lastmodified
374,Garden City Cafe,,2209 E. Broadway,Long Beach,CA,(R),Restaurant,1984,,,,12/5/2021 12:17pm
375,Hoop's Coop,,2718 E. Anaheim Bl.,Long Beach,CA,"(PT),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
376,Hotel Lynford,,612 W. 3rd St.,Long Beach,CA,(H),Hotel,1984,,,,12/5/2021 12:17pm
377,Hot Stuff,"(Cards, gifts, etc.)",944 E. Broadway,Long Beach,CA,(M),Business,1984,,,,12/5/2021 12:17pm
378,Li'l Lucy's ,(Fun & cruisy) (Also AH-WE),1200 E. Broadway,Long Beach,CA,"(PT),(*),(AH),(WE)","Bars/Clubs,Cruising Areas",1984,,,,12/5/2021 12:17pm
380,M.C.C.,,1041 E. 7th St.,Long Beach,CA,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
379,Long Beach Travel Service,,1617 E. 7th St.,Long Beach,CA,(*),Travel Service,1984,,,,1/7/2022 11:32am
381,Mike's Corral,,2020 E. Artesia Blvd.,Long Beach,CA,"(SM),(W)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
383,Paradise Cafe,,1800 E. Broadway,Long Beach,CA,"(M),(R),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
382,Mineshaft,(Cruisy) (Liquor) ,1720 E. Broadway,Long Beach,CA,"(W),(*),(PT)","Cruising Areas,Bars/Clubs",1984,,,,12/5/2021 12:17pm
384,Partage,(Liquor) (Disco),6101 Cherry,Long Beach,CA,"(R),(D),(*)","Restaurant,Bars/Clubs",1984,,,,12/5/2021 12:17pm
385,PT 1202 ,"(Baths-slings, pool, video) (Wilmington)",1202 E. Anaheim,Long Beach,CA,"(P),(*)",Bathhouses,1984,,,,12/5/2021 12:17pm
386,Que Sera Sera ,(Disco) (Liquor),1923 E. 7th St.,Long Beach,CA,"(L),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
387,Ripples ,(Liquor) (Disco),5101 E. Ocean,Long Beach,CA,"(YC),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
389,Stallion,,5823 N. Atlantic Ave.,Long Beach,CA,"(SM),(W)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
390,Stockaid,(Leather),2749 E. Broadway,Long Beach,CA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
391,Sundance Saloon,(May be closing),1296 W. Willow,Long Beach,CA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
394,1350 Club,(Baths),1350 Locust,Long Beach,CA,"(YC),(P),(*)",Bathhouses,1984,,,,12/5/2021 12:17pm
392,Sweet Water ,(Liquor),1201 Broadway,Long Beach,CA,(*),Bars/Clubs,1984,,,,12/5/2021 12:17pm
396,Vineglo ,,969 E. Broadway,Long Beach,CA,,Bars/Clubs,1984,,checked,,12/5/2021 12:17pm
395,1350 Western World,(Baths) (Wilmington),510 W. Anaheim,Long Beach,CA,(OC),Bathhouses,1984,,,,1/26/2022 1:20pm
397,Whistle Stop,"(Video) (Liquor) (Looks promising) (Some W, SM)",5873 Atlantic,Long Beach,CA,"(W),(SM)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
409,Century Theatre,,5115 Hollywood Blvd.,Los Angeles,CA,,Theatre,1984,,,,1/28/2022 9:46am
407,Animal,"(Some SM, W)",253 N. Vermont,Los Angeles,CA,"(SM),(W)",Bars/Clubs,1984,,,,1/27/2022 9:53am
410,Circus Disco,"(Some YC, L, M, Latins)",6648 Lexington,Los Angeles,CA,"(*),(YC),(L),(M)",Bars/Clubs,1984,,,,1/28/2022 9:51am
413,Cypress Baths,,5291 Fountain,Los Angeles,CA,,Bathhouses,1984,,,,1/28/2022 9:47am
411,Club Los Angeles Baths,,4424 Melrose Ave.,Los Angeles,CA,"(*),(P),(YC)",Bathhouses,1984,,,,1/28/2022 9:45am
412,Coral Sands Hollywood,(Sauna) (pool) (Cruisy),1730 N. Western Ave.,Los Angeles,CA,"(H),(*)","Hotel,Cruising Areas",1984,,,,1/28/2022 9:37am
415,Fellini's,(Italian),6810 Melrose,Los Angeles,CA,"(M),(R)",Restaurant,1984,,,,1/28/2022 9:52am
414,Faces,"(Some Latins, Orientals) (Liquor)",5520 Santa Monica Blvd.,Los Angeles,CA,,Bars/Clubs,1984,,,,1/28/2022 9:47am
416,55 Club,(Latins) ,715 N. Western,Los Angeles,CA,(RT),Bars/Clubs,1984,,,,1/27/2022 9:56am
419,Gaslight,,1608 N. Cosmo,Los Angeles,CA,"(S),(RT),(AYOR)",Bars/Clubs,1984,,,,1/28/2022 9:35am
417,Frolic I,,6245 Hollywood Blvd.,Los Angeles,CA,,Bars/Clubs,1984,,,,1/28/2022 9:50am
423,Griff's,"(SM, W) (WE*)",5574 Melrose Ave.,Los Angeles,CA,"(SM),(W),(WE),(*)",Bars/Clubs,1984,,,,1/28/2022 9:47am
422,Greg's Blue Dot,(Patio) (Sun. 'mass' from 6 a.m.*),742 N. Highland,Los Angeles,CA,"(PT),(*)",Bars/Clubs,1984,,,,1/28/2022 9:29am
424,Heliotrope House,(Seafood-R),707 N. Heliotrope,Los Angeles,CA,(R),Restaurant,1984,,,,1/27/2022 9:56am
420,Gay & Lesbian Community Center,(213) 464-7400,1213 N. Highland,Los Angeles,CA,,Community Centers/Support Groups,1984,,,,1/28/2022 9:35am
421,Gino's,(Teenie-boppers) (no Booze),1123 N. Vine St.,Los Angeles,CA,"(D),(AH)",Bars/Clubs,1984,,,teenie-boppers????,1/28/2022 10:54am
426,Hollywood Spa,(Baths),1650 N. Ivar,Los Angeles,CA,(*),Bathhouses,1984,,,,1/28/2022 9:36am
427,International Love Boutique,"(Clothes, toys, erotica)",7046 Hollywood Blvd.,Los Angeles,CA,,Erotic Shop,1984,,,,1/28/2022 9:52am
428,Leather by Leather,,5542 Santa Monica Blvd.,Los Angeles,CA,,Bars/Clubs,1984,,,,1/28/2022 9:47am
429,Lemon Twist,(E-WE),6423 Yucca,Los Angeles,CA,"(OC),(E),(WE)",Bars/Clubs,1984,,,,1/28/2022 9:50am
432,Los Barrilitos,(Mexican),6508 Santa Monica,Los Angeles,CA,(S),Bars/Clubs,1984,,,,1/28/2022 9:50am
433,Manhole,(C-AH-WE),6531 Santa Monica,Los Angeles,CA,"(C),(AH),(WE)",Restaurant,1984,,,,1/28/2022 9:51am
430,Le Park,,1123 Vine St.,Los Angeles,CA,"(M),(R),(C),(RT)",Restaurant,1984,,,,1/28/2022 9:35am
431,Las Jalapenos,(Mexican),5917 Franklin,Los Angeles,CA,"(M),(R)",Restaurant,1984,,,,1/28/2022 9:49am
434,Manspace,"(SM, FFA)",5524 Santa Monica Blvd.,Los Angeles,CA,"(P),(SM),(FFA),(*)","Bars/Clubs,Cruising Areas",1984,,,,1/28/2022 9:47am
438,Mugi,(Japanese),5221 Hollywood Blvd.,Los Angeles,CA,(E),Theatre,1984,,,,1/28/2022 9:46am
437,Montecito Hotel,,6650 Franklin Ave.,Los Angeles,CA,(H),Hotel,1984,,,,1/28/2022 9:51am
435,M.B. Club,,4550 Melrose Ave.,Los Angeles,CA,"(P),(F&S)","Bars/Clubs,Cruising Areas",1984,,,,1/28/2022 9:45am
436,Meat Rack,,4621 Santa Monica Blvd.,Los Angeles,CA,"(*),(P),(F&S)","Bars/Clubs,Cruising Areas",1984,,,,1/28/2022 9:45am
440,Palace,(Very M) (Disco),1737 N. Vine St.,Los Angeles,CA,"(M),(PE),(D),(S),(E),(*)",Bars/Clubs,1984,,,,1/28/2022 10:54am
439,My House,(Some OC),1626 Cahuenga,Los Angeles,CA,"(*),(OC)",Bars/Clubs,1984,,,,1/28/2022 9:36am
441,Percy's Adult Books,,1719 N. Western Ave.,Los Angeles,CA,,Book Store,1984,,,,1/28/2022 9:37am
442,"Pits
",(Pit Shop - Leather - Upstairs in back) ,6202 Santa Monica Blvd.,Los Angeles,CA,"(*),(SM),(PT)",Bars/Clubs,1984,,,,1/28/2022 9:50am
443,Probe,(Macho) (Disco) (WE*),836 N. Highland,Los Angeles,CA,"(P),(D),(WE),(*)",Bars/Clubs,1984,,,,1/28/2022 9:32am
446,Sanctuary,,941 N. Mansfield,Los Angeles,CA,"(P),(F&S)","Bars/Clubs,Cruising Areas",1984,,,,1/28/2022 9:32am
444,Rest Area,(Some SM),1170 N. Western Ave.,Los Angeles,CA,(SM),Bars/Clubs,1984,,,,1/28/2022 9:35am
447,Spotlight,,1601 N. Cahuenga ,Los Angeles,CA,"(RT),(AYOR)",Bars/Clubs,1984,,,,1/28/2022 9:35am
448,Stud,"(Some OC, B, SM) (Patio)",4216 Melrose Ave.,Los Angeles,CA,"(OC),(B),(SM),(*)",Bars/Clubs,1984,,,,1/28/2022 9:38am
449,Study,(Open days),1723 N. Western Ave.,Los Angeles,CA,(*),Bars/Clubs,1984,,,,1/28/2022 9:37am
450,The Leathermaker,"(clothes, etc.)",5720 Melrose Ave.,Los Angeles,CA,,Erotic Shop,1984,,,,1/28/2022 9:49am
451,Tuna Sushi,(Japanese) (A),5125 Sunset Blvd.,Los Angeles,CA,(M),"Bars/Clubs,Restaurant",1984,,,,1/28/2022 9:46am
452,Zoo,,4322 Melrose Ave.,Los Angeles,CA,(R),Restaurant,1984,,,,1/28/2022 9:39am
461,Bodycenter,(Nautilus gym),8711 3rd St.,Los Angeles,CA,,Gym,1984,,checked,,1/28/2022 10:47am
458,Au Petit Joint,(French) (Wine only),7953 Santa Monica Blvd.,Los Angeles,CA,"(M),(R)",Restaurant,1984,,,,1/28/2022 10:43am
457,Adonis Theatre,,7308 Melrose Ave.,Los Angeles,CA,,Theatre,1984,,,,1/28/2022 9:53am
459,Basic Plumbing,(P-YC) ,725 N. Fairfax,Los Angeles,CA,"(P),(YC),(F&S)","Bars/Clubs,Cruising Areas",1984,,,,1/27/2022 9:56am
467,Drake Bookstore,,7566 Melrose Ave.,Los Angeles,CA,(*),Book Store,1984,,,,1/28/2022 10:41am
468,Eagle,(Some W) (Cruisy),7864 Santa Monica Blvd.,Los Angeles,CA,"(*),(W)","Cruising Areas,Bars/Clubs",1984,,,,1/28/2022 10:54am
469,8709 Club Baths,(YC-only),8709 W. 3rd St.,Los Angeles,CA,"(P),(YC)",Bathhouses,1984,,,,1/28/2022 10:47am
472,Garden District,,757 N. La Cienega ,Los Angeles,CA,"(R),(OC),(*)",Restaurant,1984,,,,1/28/2022 9:31am
471,French Quarter Market Place,(Lunches & AH) ,7985 Santa Monica Blvd. ,Los Angeles,CA,"(R),(AH),(*)",Restaurant,1984,,,,1/28/2022 10:44am
476,Hollywood 'Y' Baths,,7661 Melrose Ave.,Los Angeles,CA,"(P),(*)",Bathhouses,1984,,,,1/28/2022 10:42am
484,Melrose Baths,"(Some OC, Chubby chasers)",7269 Melrose Ave.,Los Angeles,CA,"(*),(OC)",Bathhouses,1984,,,,1/28/2022 9:53am
483,Manhole,,6531 Santa Monica,Los Angeles,CA,,Bars/Clubs,1984,,,,1/28/2022 9:51am
482,Leather Game,(Clothes),8250 Melrose Ave.,Los Angeles,CA,,Erotic Shop,1984,,,,1/28/2022 10:45am
487,Numbers ,(Hustlers),8029 Sunset Blvd.,Los Angeles,CA,"(*),(R),(OC)",Restaurant,1984,,,,1/28/2022 10:44am
489,Odyssey ,(Disco) (AH*),8471 Beverly Blvd.,Los Angeles,CA,"(YC),(D),(AH),(*)",Bars/Clubs,1984,,,,1/28/2022 10:46am
486,Nail ,(Cruisy),7994 Santa Monica Blvd.,Los Angeles,CA,"(*),(W),(YC)","Cruising Areas,Bars/Clubs",1984,,,,1/28/2022 10:44am
490,One,(Preppies) (Cruisy),7302 Melrose Ave.,Los Angeles,CA,(*),"Cruising Areas,Bars/Clubs",1984,,,,1/28/2022 9:53am
493,Peanuts,(Disco),7969 Santa Monica Blvd. ,Los Angeles,CA,"(L),(*),(D)",Bars/Clubs,1984,,,,1/28/2022 10:44am
495,Plaza,(Latins) (Disco),739 N. La Brea,Los Angeles,CA,"(S),(D),(*)",Bars/Clubs,1984,,,,1/27/2022 9:57am
500,Saharan Motel ,(cleaned up & 'hookers' gone),7212 Sunset Blvd.,Los Angeles,CA,,Hotel,1984,,,,1/28/2022 9:52am
501,Sesame & Lilies ,,7513 Sunset Blvd.,Los Angeles,CA,"(M),(R)",Restaurant,1984,,,,1/28/2022 10:41am
509,Y-Baths,,7661 Melrose Ave.,Los Angeles,CA,(*),Bathhouses,1984,,,,1/28/2022 10:42am
620,Apache West,(Disco),2214 Stoner Ave.,Los Angeles,CA,(D),Bars/Clubs,1984,,,,1/27/2022 4:49am
624,Roger's Back Door,(Movies),12821 Venice Blvd.,Los Angeles,CA,"(PT),(E)",Bars/Clubs,1984,,,,1/27/2022 4:49am
622,Manhandler,,2692 S. LaCienega,Los Angeles,CA,(PT),Bars/Clubs,1984,,,,1/27/2022 4:49am
621,Gateway,,2526 S. Barrington,Los Angeles,CA,(L),Bars/Clubs,1984,,,,1/27/2022 4:49am
625,Roman Holiday Baths,,12814 Venice Blvd.,Los Angeles,CA,,Bathhouses,1984,,,,1/27/2022 4:49am
628,Westside,(Lunches),6112 Venice Blvd.,Los Angeles,CA,"(R),(D),(*)",Restaurant,1984,,,,1/27/2022 4:49am
573,Big Horn,(Liquor),4882 Lankershim Blvd.,North Hollywood,CA,"(L),(D)",Bars/Clubs,1984,,,,1/28/2022 9:46am
576,Compound,(Baths),5636 Vineland,North Hollywood,CA,(*),Bathhouses,1984,,,,1/28/2022 9:48am
575,Cheers,(Disco),10437 Burbank Blvd.,North Hollywood,CA,"(L),(YC),(D)",Bars/Clubs,1984,,,,1/28/2022 10:49am
577,Corner Pocket ,,10542 Victory Blvd.,North Hollywood,CA,"(W),(PT)",Bars/Clubs,1984,,,,1/28/2022 10:49am
582,Frontier,(Publication),10644 Magnolia Blvd.,North Hollywood,CA,,Publications,1984,,,,1/28/2022 10:50am
591,Jason's II,(Book store),6408 Tujunga Ave.,North Hollywood,CA,,Book Store,1984,,,,1/28/2022 9:50am
589,In Touch East,(Liquor),10437 Burbank,North Hollywood,CA,(E),Bars/Clubs,1984,,,,1/28/2022 10:48am
592,Job Site ,(Disco) (Go go boys),5614 Vineland,North Hollywood,CA,"(R),(D),(PT),(*)","Restaurant,Bars/Clubs",1984,,,,1/28/2022 9:48am
596,Mag,,12136 Magnolia,North Hollywood,CA,"(W),(PT)",Bars/Clubs,1984,,,,1/28/2022 10:51am
595,Lodge ,(Cruisy) (Liquor),4923 Lankershim Blvd.,North Hollywood,CA,"(D),(PT),(*)","Bars/Clubs,Cruising Areas",1984,,,,1/28/2022 9:46am
597,M.C.C.,,5730 Cahuenga Blvd.,North Hollywood,CA,(MCC),Religious Institution,1984,,,,1/28/2022 9:49am
598,Officer's Club,(Uniforms) (Best late),10522 Burbank Blvd.,North Hollywood,CA,,Bars/Clubs,1984,,,,1/28/2022 10:49am
602,Renegade ,(Patio) (Some SM) (WE*),10932 Burbank Blvd.,North Hollywood,CA,"(SM),(D),(WE),(*)",Bars/Clubs,1984,,,,1/28/2022 10:50am
604,Rawhide,(Liquor) (Open 24 hrs- WE),10937 Burbank Blvd.,North Hollywood,CA,"(PT),(*),(C&W),(WE)",Bars/Clubs,1984,,,,1/28/2022 10:50am
605,Red Hanky Express,"(Baths) (Some SM, FFA)",5279 Cahuenga,North Hollywood,CA,"(SM),(FFA)","Cruising Areas,Bathhouses",1984,,,,1/28/2022 9:46am
609,Skivey's Capri,,6131 Vineland ,North Hollywood,CA,,Bars/Clubs,1984,,,,1/28/2022 9:49am
610,1350 North,(Baths),46532 Lankershim Blvd.,North Hollywood,CA,,Bathhouses,1984,,,,1/28/2022 10:51am
611,Starlite Roller Rink,(Gay Wed. nites),7727 Lankershim Blvd.,North Hollywood,CA,,Business,1984,,,,1/28/2022 10:43am
614,The Alley,,5729 Cahuenga,North Hollywood,CA,(F&S),"Cruising Areas,Bars/Clubs",1984,,,,1/28/2022 9:49am
616,Wagg's Bistro ,(Lunch),4354 Lankershim ,North Hollywood,CA,"(M),(R)",Restaurant,1984,,,,1/28/2022 9:45am
615,Valley Adult Theatre,,6749 Lankershim Blvd.,North Hollywood,CA,,Theatre,1984,,,,1/28/2022 9:52am
617,Wellington's ,(Looks promising),4329 Lankershim,North Hollywood,CA,(R),Restaurant,1984,,,,1/28/2022 9:44am
824,A Different Drum,(Liquor) (Go go boys),3175 India St.,San Diego,CA,(*),Bars/Clubs,1984,,,,12/5/2021 12:17pm
828,Big Kitchen,(Golden Hill),3003 Grape ,San Diego,CA,(R),Restaurant,1984,,,,1/26/2022 1:20pm
826,Bee Jay's,"(Some W & Levi, OC) (Sun. brunch) (Liquor) (Cruisy) (WE*)",1421 University,San Diego,CA,"(W),(OC),(R),(WE),(*)","Restaurant,Bars/Clubs,Cruising Areas",1984,,,,1/14/2022 3:33am
827,Best Wishes ,(Cards & Gifts),3850 5th Ave.,San Diego,CA,,Book Store,1984,,,,12/5/2021 12:17pm
825,Apartment ,(WE*),756 Ventura Pl.,San Diego,CA,"(L),(D),(WE),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
829,Book Mark & Expresso Cafe,,4077 Adams Avenue,San Diego,CA,,"Restaurant,Book Store",1984,,,,1/14/2022 4:45am
830,Box Office,(Disco),4450 Alvarado Canyon Rd.,San Diego,CA,"(L),(S),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
832,Cafe du Trottoir,(French),1027 University Ave.,San Diego,CA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
833,Caliph Piano Bar,,3102 5th Ave.,San Diego,CA,"(*),(E)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
836,Clark's Lodge,,1765 Union St.,San Diego,CA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
835,Cinema F,"(Flicks, Male strip, etc.)",1063 University,San Diego,CA,,Theatre,1984,,,,12/5/2021 12:17pm
834,Chee Chee Club,(Sleazy),959 Broadway,San Diego,CA,"(PT),(RT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
838,Club San Diego Baths,nr. University,3955 4th Ave.,San Diego,CA,(*),Bathhouses,1984,,,,12/5/2021 12:17pm
841,Crypt ,"(Leather, 'toys', books, erotica, ect.)",733 4th Ave.,San Diego,CA,(*),Book Store,1984,,,,12/5/2021 12:17pm
839,Club San Francisco,,3463 University,San Diego,CA,(PT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
840,Crest Cafe,(Art Deco) (Late*),425 Robinson Ave.,San Diego,CA,"(M),(R),(*)",Restaurant,1984,,,,1/19/2022 7:52am
842,Dave's Club,(Baths) (Ocean Beach),4969 Santa Monica,San Diego,CA,,Bathhouses,1984,,,,12/5/2021 12:17pm
843,Depot ,(Some W),1005 Kettner,San Diego,CA,(W),Bars/Clubs,1984,,,,12/5/2021 12:17pm
847,'F' St. Bookstore,4th & 'F',2004 University,San Diego,CA,(*),Book Store,1984,,,,12/5/2021 12:17pm
846,Escape,(Piano Bar) (Looks very promising),421 University Ave.,San Diego,CA,(E),Bars/Clubs,1984,,,,12/5/2021 12:17pm
848,Farmhouse,,2830 Lytton,San Diego,CA,(R),Restaurant,1984,,,,12/5/2021 12:17pm
849,Flicks ,(High tech beer bar) (DJ & Video) (Can click),1017 University,San Diego,CA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
850,Gentlemen's HQ,(May be opening soon),629 1st Ave.,San Diego,CA,"(P),(F&S)","Bars/Clubs,Cruising Areas",1984,,,,12/5/2021 12:17pm
851,Haven ,(Sign Says Old Timers) (AH*),2103 El Cajon Blvd.,San Diego,CA,"(AH),(*)",Bars/Clubs,1984,,,,1/19/2022 7:55am
852,Hole,(Liquor) (Crypt leather) (Tues & WE*) (AR-WE),2820 Lytton St.,San Diego,CA,"(SM),(W),(FFA),(WE),(*)","Bars/Clubs,Cruising Areas",1984,,,,1/19/2022 7:56am
853,Hotel Newport ,(Ocean Beach),4961 Newport Ave. ,San Diego,CA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
854,Hut,,2581 University Ave.,San Diego,CA,(PT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
855,International Male,(Clothes),2802 Midway Dr.,San Diego,CA,,Business,1984,,,,12/5/2021 12:17pm
856,Iron Spur Saloon,(Some SM) (R-Wed-Sun) (WE*),2734 Lytton St.,San Diego,CA,"(C&W),(D),(SM),(R),(WE),(*)","Restaurant,Bars/Clubs",1984,,,,1/14/2022 3:47am
858,Lilli's Deli,,1206 28th St.,San Diego,CA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
860,Loft,(Neighborhood),3610 5th Ave.,San Diego,CA,(OC),Bars/Clubs,1984,,,,12/5/2021 12:17pm
861,Lux Adult Book Store,,722 5th Ave.,San Diego,CA,(M),Book Store,1984,,,,12/5/2021 12:17pm
862,Matador,(Pacific Beach),"4633 Mission
",San Diego,CA,"(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
864,M.C.C. By-the-Sea,,2160 Bacon St.,San Diego,CA,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
863,M.C.C. ,,4333 30th St.,San Diego,CA,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
865,Mr. Dillon's,(Disco) (Wed-Sun*),1051 University Ave.,San Diego,CA,"(YC),(D),(PT),(*)",Bars/Clubs,1984,,,,1/19/2022 7:58am
866,New England Deli,,417 W. Washington,San Diego,CA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
868,Pacific Fitness Center,(Gym-Health Club),2223 El Cajon Blvd.,San Diego,CA,,Gym,1984,,,,1/7/2022 10:06am
869,Panda Inn,,1813 Adams,San Diego,CA,(PT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
870,Park Place,(Video) & Adj. Boardwalk (Cl. Mon.) (Sundays*),3811 Park Blvd.,San Diego,CA,"(R),(*)",Restaurant,1984,,,,1/19/2022 8:00am
871,Pink Fink,(Pacific Beach),1200 Garnet,San Diego,CA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
872,Press Room Saloon,,956 2nd Ave.,San Diego,CA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
873,Red Fox Steak House,"(M,L) ",2223 El Cajon,San Diego,CA,"(R),(M),(L)",Restaurant,1984,,,,12/5/2021 12:17pm
875,San Diego Gayzette,(Publication),3780 5th Ave.,San Diego,CA,,Publications,1984,,,,1/7/2022 10:15am
874,Rendezvous,,1355 5th Ave.,San Diego,CA,(R),Restaurant,1984,,,,12/5/2021 12:17pm
878,Studio 9,(Twinkies) (Disco) (No booze),2533 El Cajon,San Diego,CA,(D),Bars/Clubs,1984,,,,12/5/2021 12:17pm
876,Sorino's ,(Some L) (WE*) ,2201 El Cajon Blvd.,San Diego,CA,"(L),(WE),(*)",Bars/Clubs,1984,,,,1/14/2022 4:20am
879,Top Deck ,(Baths) (Free military Thur. nites*),867 4th Ave.,San Diego,CA,(*),Bathhouses,1984,,,,1/19/2022 8:06am
883,West Coast Production Co.,(WCPC) (3 bars) (Macho) (Disco) (Cruisy) (Liquor),1845 Hancock,San Diego,CA,"(*),(YC),(D)","Cruising Areas,Bars/Clubs",1984,,,,12/5/2021 12:17pm
881,Vulcan Steam Baths,,805 W. Cedar,San Diego,CA,(*),Bathhouses,1984,,,,12/5/2021 12:17pm
882,Waterloo Station Pub,(Darts) (Promising weekdays),3968 5th Ave.,San Diego,CA,(PT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
885,Wing Cafe,,2753 'B' St.,San Diego,CA,"(L),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
884,White Unicorn Gifts,,3780 5th Ave.,San Diego,CA,,Business,1984,,,,12/5/2021 12:17pm
533,Body Builders ,(Gym),2526 Hyperion,Silver Lake,CA,(*),Gym,1984,,,,1/7/2022 9:59am
531,A Different Light,(Books),4041 Santa Monica Blvd.,Silver Lake,CA,,Book Store,1984,,,,12/5/2021 12:17pm
534,Bon Mot,(Highland Park),4022 N. Figueroa,Silver Lake,CA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
535,Bunk House,,4519 Santa Monica Blvd.,Silver Lake,CA,"(W),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
532,Blu Nunn ,(Breakfast & Lunches),4022 Santa monica Bl.,Silver Lake,CA,,Restaurant,1984,,,,12/5/2021 12:17pm
540,Duane's ,"(Some W, SM, OC)",2006 N. Figueroa,Silver Lake,CA,"(W),(SM),(OC)",Restaurant,1984,,,Still around,12/5/2021 12:17pm
537,Chatterton's ,(Books),1818 N. Vermont,Silver Lake,CA,,Book Store,1984,,,,12/5/2021 12:17pm
538,Cuff's,(AH-WE),1941 Hyperion,Silver Lake,CA,"(SM),(AH),(WE),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
536,Casita del Campo,(Mexican),1920 Hyperion,Silver Lake,CA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
542,El Chavo,(Mexican),4441 Sunset Blvd.,Silver Lake,CA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
543,El Conquistador,(Mexican),3701 Sunset Blvd.,Silver Lake,CA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
541,Eatin High,,4514 Fountain,Silver Lake,CA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
544,Flamingo,(Patio),3626 Santa Monica Blvd.,Silver Lake,CA,"(L),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
546,Good Company,,2939 Sunset Blvd.,Silver Lake,CA,(PT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
548,Hyperion,(Disco) (Lunch),2810 Hyperion,Silver Lake,CA,"(PT),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
549,Ken's River Club,(Disco) (Some Latins),3153 Riverside Dr.,Silver Lake,CA,"(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
545,Frog Pond,,2106 Hyperion,Silver Lake,CA,(R),Restaurant,1984,,,,12/5/2021 12:17pm
547,Health Works ,(Baths - Both Sexes*),2114 Hyperion,Silver Lake,CA,(*),Bathhouses,1984,,,,12/5/2021 12:17pm
551,LeBar,,2375 Glendale Blvd.,Silver Lake,CA,"(PT),(OC),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
550,King of Hearts ,(WE*),1800 Hyperion,Silver Lake,CA,"(F&S),(WE),(*)",Bars/Clubs,1984,,,,1/19/2022 7:57am
552,Little Joy,(Latins) ,1477 Sunset Blvd.,Silver Lake,CA,"(OC),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
553,Mac's,(Baths),2801 Hyperion,Silver Lake,CA,(*),Bathhouses,1984,,,,12/5/2021 12:17pm
554,Mark's,,3928 Sunset Blvd.,Silver Lake,CA,"(R),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
555,Mary's Place ,,4114 Santa Monica Blvd.,Silver Lake,CA,"(R),(AH),(M)",Restaurant,1984,,,,12/5/2021 12:17pm
556,Michael's,,4500 Los Feliz Blvd.,Silver Lake,CA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
557,Mr. Mike's ,,3172 Los Feliz Blvd.,Silver Lake,CA,"(OC),(E)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
559,One Way,"(Some SM, FFA) (DJ but no D) (Cruisy)",612 N. Hoover,Silver Lake,CA,"(*),(SM),(FFA)","Cruising Areas,Bars/Clubs",1984,,,,12/5/2021 12:17pm
558,New York Co.,,2470 Fletcher Dr.,Silver Lake,CA,(R),Restaurant,1984,,,,12/5/2021 12:17pm
