ID,title,description,streetaddress,city,state,amenityfeatures,type,unclear_address,uncleartype,notes,Year,lastmodified
902,Hut,,2581 University Ave.,San Diego,CA,(PT),Bars/Clubs,,,,1986,2/7/2022 11:10am
4504,Uptown Book Store ,(Cruisy) ,2597 Market St.,Youngstown,OH,(*),"Book Store,Cruising Areas",,,,1986,6/7/2022 1:28pm
5627,Big Eddie's,(Liquor) ,2600 1st Ave.,Seattle,WA,"(R),(*)",Restaurant,,,,1986,4/22/2022 1:32pm
2741,Feeling Cafe,,2600 Chartres ,New Orleans,LA,"(M),(R)",Restaurant,,,,1986,3/6/2022 9:54pm
2722,Butler's ,,2601 Royal St.,New Orleans,LA,"(M),(N)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
1919,Rene's ,(Disco) ,2605 W. Kennedy ,Tampa,FL,(D),Bars/Clubs,,,,1986,2/22/2022 7:14pm
1905,Club 2606 ,"(Some SM, W) (WE*) ",2606 N. Armenia,Tampa,FL,"(SM),(W),(WE),(*)",Bars/Clubs,,,,1986,2/22/2022 7:04pm
3344,Amazon Book Store,,2607 Hennepin Ave. S. ,Minneapolis,MN,(*),Book Store,,,,1986,3/12/2022 5:48pm
595,Zen ,(Japanese) ,2609 Hyperion,Silverlake,CA,"(M),(R)",Restaurant,,,,1986,2/1/2022 2:28pm
119,Durant's,(Cocktail hour),2611 N. Central Ave.,Phoenix,AZ,"(M),(R)","Restaurant,Bars/Clubs",,,,1986,1/26/2022 6:27pm
1874,Mr. Bill's Stuffed Pepper,(Burgers) ,2612 Central Ave.,St. Petersburg,FL,"(R),(*)",Restaurant,,,,1986,2/18/2022 2:40pm
5171,Fitness Exchange Gym ,,2615 Oaklawn ,Dallas,TX,(*),Gym,,,,1986,4/20/2022 2:05pm
169,Blue Willow,(R & Gifts) ,2616 N. Campbell,Tucson,AZ,"(M),(R)","Business,Restaurant",,,,1986,6/7/2022 12:29pm
5158,Club Dallas Baths & Health Club,('Tops; in CBC chain) ,2616 Swiss Ave. ,Dallas,TX,"(*),(CBC)",Bathhouses,,,,1986,4/20/2022 2:05pm
587,Pernell Travel,,2617 Hyperion,Silverlake,CA,,Travel Service,,,,1986,2/1/2022 2:25pm
1939,Sea Grape Motel,,2618 Broadway,West Palm Beach,FL,"(M),(H)",Hotel,,,,1986,2/22/2022 7:31pm
5162,Crackers ,,2621 McKinney ,Dallas,TX,"(M),(R)",Restaurant,,,,1986,4/20/2022 2:05pm
4503,Troubadour Lounge ,(Macho) (Disco) (Cruisy) (Use side door off Indianola) ,2622 Market St. ,Youngstown,OH,"(P),(YC),(D),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:28pm
3503,Club St. Louis Baths & Health Club,"an alley off Jefferson, betw. Delmar & Washington","2625 Lucas, ",St. Louis,MO,"(CBC),(*)",Bathhouses,,,,1986,3/16/2022 2:11pm
5194,Patrick's ,(Cabaret) ,2629 Oak Lawn ,Dallas,TX,"(PE),(E),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5291,Copa ,"(Disco) (Twinkies, L) ",2631 Richmond ,Houston,TX,"(D),(L)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
3614,Camp David ,(Baths) ,2631 S. Highland,Las Vegas,NV,"(*),(H)","Bathhouses,Hotel",,,,1986,3/16/2022 11:49pm
2226,Dandy's,(Good cocktail hour) ,2632 N. Halsted,Chicago,IL,"(*),(E)",Bars/Clubs,,,,1986,2/27/2022 12:57am
4480,Arlington ,,2648 W. Central ,Toledo,OH,"(M),(R)",Restaurant,,,,1986,4/8/2022 12:53pm
781,Cruisers,(Disco) ,2651 El Camino Real,Redwood City,CA,"(R),(D),(*)","Restaurant,Bars/Clubs",,,,1986,2/6/2022 2:44pm
2225,Company ,,2683 N. Halsted,Chicago,IL,"(N),(D)",Bars/Clubs,,,,1986,2/27/2022 12:51am
645,Manhandler,(Disco) ,2692 S. La Cienega,West Los Angeles ,CA,"(PT),(YC),(D),(*)",Bars/Clubs,,,,1986,2/2/2022 2:55pm
4548,Village Inn Pancake House ,,2701 Classen ,Oklahoma City,OK,"(M),(R),(AH)",Restaurant,,,,1986,4/8/2022 2:14pm
5186,M.C.C. ,#NAME?,2701 Reagan,Dallas,TX,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
5072,Classic Art ,(Books) ,2702 Dickerson Rd.,Nashville,TN,,Book Store,,,,1986,4/13/2022 2:18pm
5331,Rascal's ,(Cabaret) ,2702 Kirby ,Houston,TX,"(*),(R)","Restaurant,Bars/Clubs",,,,1986,4/20/2022 2:05pm
3540,Adult Book Store & Arcade,,2702 Minneapolis Ave.,Billings,MT,(M),"Book Store,Erotic Shop",,,,1986,6/7/2022 12:51pm
2381,Dr. Marko's Saloon,(Some L) ,2704 Pendleton Ave.,Anderson,IN,(L),Bars/Clubs,,,,1986,2/27/2022 11:23pm
1566,Boots,"(W ,SM )(Gym Club) (Sun BBQ* )",2708 S.W. 9th St.,Ft. Lauderdale,FL,"(W),(SM),(*)","Gym,Restaurant",,,,1986,6/7/2022 2:23pm
4501,Joshua's II ,,2709 Market St. ,Youngstown,OH,,Bars/Clubs,,,,1986,4/8/2022 12:53pm
232,Silver Dollar,,2710 Asher Ave.,Little Rock,AR,(L),Bars/Clubs,,,,1986,1/28/2022 11:28am
3275,Denny's ,,2710 E. Grand River ,Lansing,MI,"(M),(R),(C),(AH)",Restaurant,,,,1986,3/12/2022 3:19pm
413,Hoop's Coop,,2718 E. Anaheim Bl.,Long Beach,CA,"(PT),(L)",Bars/Clubs,,,,1986,1/31/2022 12:18pm
2221,Cheeks,(Go go boys) (Cruisy late *) ,2730 N. Clark St. ,Chicago,IL,"(D),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:31pm
1269,M.C.C.,,2737 Pacific Ave.,Stockton,CA,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
828,M.C.C.,,2741 34th St.,Sacramento,CA,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
1084,Le Domino ,(French R- Upstairs) ,2742 17th St.,San Francisco,CA,"(*),(R)",Restaurant,,,at Florida,1986,2/13/2022 3:02pm
3363,Professor Munchie's ,,2755 Hennepin Ave.,Minneapolis,MN,"(M),(R),(C),(AH)",Restaurant,,,,1986,3/12/2022 5:48pm
4692,Filmore News ,,2757 W. 12th ,Erie,PA,,Book Store,,,,1986,4/12/2022 6:00pm
5290,Confectionary ,,2775 Fondren ,Houston,TX,,Bars/Clubs,,,,1986,4/20/2022 2:05pm
5340,Suckers ,(Disco) ,2775 Fondren ,Houston,TX,"(*),(YC),(D),(S),(R),(PT),(E)","Bars/Clubs,Restaurant",,,,1986,4/20/2022 2:05pm
378,Dizz's As Is,,2794 S. Coast Hwy.,Laguna Beach,CA,"(M),(R)",Restaurant,,,,1986,1/28/2022 11:16pm
3512,Kitty Kat Klub ,,2800 California ,St. Louis,MO,"(L),(PT)",Bars/Clubs,,,wow... KKK,1986,3/16/2022 2:11pm
4545,Susie's ,('Greasy spoon') ,2800 N.W. 39th St. ,Oklahoma City,OK,"(R),(C),(AH)",Restaurant,,,,1986,4/8/2022 2:14pm
582,Mac's,(Baths) ,2801 Hyperion,Silverlake,CA,(*),Bathhouses,,,,1986,2/1/2022 2:19pm
903,International Male,(Clothes) ,2802 Midway Dr.,San Diego,CA,,Business,,,,1986,2/7/2022 11:12am
4531,D.J.'s ,,2805 N.W. 36th,Oklahoma City,OK,"(P),(L),(D),(WE),(*)",Bars/Clubs,,,,1986,4/8/2022 2:14pm
4527,Bunk House,,2807 N.W. 36th ,Oklahoma City,OK,"(C&W),(D),(R)",Restaurant,,,,1986,4/8/2022 2:14pm
577,Hyperion,(Disco) (Lunch) ,2810 Hyperion,Silverlake,CA,"(PT),(D),(*)",Bars/Clubs,,,,1986,2/1/2022 2:17pm
1257,Pink Elephant,(Cruisy)(Disco),2810 M ain St.,Santa Monica,CA,(D),"Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:27pm
5572,Scuffles ,(Preppie) ,2811 W. Cary,Richmond,VA,"(M),(R)",Restaurant,,,,1986,4/21/2022 11:38pm
913,On Ramp,(Levi & SM) ,2812 Kettner,San Diego,CA,"(*),(SM)",Bars/Clubs,,,,1986,2/7/2022 11:38am
5464,Hush,,2812 N. 19th St. ,Waco,TX,,Bars/Clubs,,,,1986,4/20/2022 2:05pm
5183,Jug's,(Diesels) ,2812 W. Henderson ,Dallas,TX,"(OC),(L),(D),(PT)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
3458,Changes ,(Disco) ,2813 Main St. ,Kansas City,MO,"(W),(D),(*)",Bars/Clubs,,,,1986,3/16/2022 1:00am
2237,Male Hide Leather ,"(Clothes, leather, erotica) ",2816 N. Lincoln Ave. ,Chicago,IL,(*),"Business,Erotic Shop",,,,1986,6/7/2022 12:22pm
3599,Swingtime ,(Some L) ,2820 Cummings ,Omaha,NE,(L),Bars/Clubs,,,,1986,3/16/2022 2:55pm
2718,Blue Odyssey Club ,,2820 Lime St.,New Orleans,LA,"(S),(E)",Bars/Clubs,,,(Metairie) ,1986,3/6/2022 9:54pm
901,Hole ,(Liquor) (Crypt leather) (Tues. early) ,2820 Lytton St.,San Diego,CA,"(SM),(W)","Bars/Clubs,Erotic Shop",,,,1986,2/7/2022 11:09am
2256,Touche,"(SM,FFA) (Action bar & patio) (Don't miss it) (Cruisy upstairs) (Full moon parties) ",2825 N. Lincoln ,Chicago,IL,"(*),(SM),(FFA)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:32pm
284,Fantasyland,"(Books, etc.) ",2827 Espanade,Chico,CA,,"Book Store,Erotic Shop",,,,1986,1/28/2022 12:35pm
2250,Second Story Emporium ,(Books) ,2827 N. Broadway ,Chicago,IL,"(*),(F&S)",Book Store,,,,1986,2/27/2022 6:20pm
2607,R&R Brass Rail ,"(Some W, SM) ",2828 E. 31st St. S.,Wichita,KS,"(W),(SM),(P),(PT),(*)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
5116,Dirty Sally's,"(Cruisy days) (Some Macho, OC) ",2828 Rio Grande ,Austin,TX,"(OC),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:31pm
893,Farmhouse,,2830 Lytton,San Diego,CA,(R),Restaurant,,,,1986,2/6/2022 9:16pm
1609,Saltaire Motel,,2831 Vistamar,Ft. Lauderdale,FL,"(M),(H)",Hotel,,,,1986,2/15/2022 9:16pm
823,Forum,(Some L) (Liquor) ,2840 Auburn,Sacramento,CA,"(L),(*)",Bars/Clubs,,,,1986,2/6/2022 4:35pm
1776,Mimi's ,,2847 Coral Way,Miami,FL,"(L),(P)",Bars/Clubs,,,,1986,2/17/2022 7:31pm
2245,Paradise Chicago ,(Disco) ,2848 N. Broadway,Chicago,IL,"(YC),(D),(R),(*)","Restaurant,Bars/Clubs",,,,1986,2/27/2022 1:09am
173,Colette's West,"(YC,L) (WE*) ",2849 N. 1st Ave.,Tucson,AZ,"(YC),(L),(WE),(*)",Bars/Clubs,,,,1986,1/26/2022 7:18pm
1472,Cathedral House,,2850 27th St. N.W.,Washington,D.C.,(H),Hotel,,,,1986,2/15/2022 5:18pm
4136,Adult World & Playhouse Cinema,(Cruisy 24 hrs.),2870 Erie Blvd. E.,Syracuse,NY,,"Theatre,Erotic Shop,Cruising Areas",,,,1986,6/7/2022 1:31pm
4407,Ruby's Slipper ,,2894 E. Main St. ,Columbus,OH,"(S),(WE),(*)",Bars/Clubs,,,,1986,4/8/2022 12:53pm
3579,Perkins ,,2900 N.W. 12th ,Lincoln,NE,"(M),(R),(C),(AH)",Restaurant,,,,1986,3/16/2022 2:55pm
5301,Fitness Exchange,(Gym) ,2900 Richmond Ave. ,Houston,TX,(*),Gym,,,,1986,4/20/2022 2:05pm
1912,M.C.C.,,2904 Concordia Ave.,Tampa,FL,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
590,Silver Lake Lounge,,2906 Sunset,Silverlake,CA,,Bars/Clubs,,,,1986,2/1/2022 2:26pm
4631,Leatherworks ,"(Clothes, etc.) ",2908 S.E. Belmont ,Portland,OR,,Bars/Clubs,,,,1986,4/9/2022 1:09pm
410,Floyd's,,2913 E. Anaheim St.,Long Beach,CA,"(C&W),(PT),(*)",Bars/Clubs,,,,1986,1/31/2022 12:16pm
2219,Bulldog Road ,,2914 N. Broadway,Chicago,IL,(*),Bars/Clubs,,,,1986,2/27/2022 12:47am
1652,Club 21,(Disco) ,2920 S.W. 30th Ave.,Hallandale,FL,"(P),(YC),(D),(*)",Bars/Clubs,,,,1986,2/15/2022 11:15pm
11,Bootsie's Bohemia,(Deli & Coffee House) ,2921 Highland,Birmingham,AL,,Restaurant,,,,1986,1/25/2022 12:54pm
178,Joshua Tree,(Cruisy) (Disco) ('Back Pocket' & patio in rear),2921 N. 1st Ave.,Tucson,AZ,"(*),(YC),(D)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:26pm
5351,Venture-N,(Macho) (DJ) ,2923 S. Main ,Houston,TX,,Bars/Clubs,,,,1986,4/20/2022 2:05pm
157,Zorba's Book Shop,,"2924 N . Scottsdale Rd.
",Scottsdale,AZ,(*),Book Store,,,,1986,1/26/2022 7:04pm
1592,Lauderdale Manor ,,2926 Valencia St.,Ft. Lauderdale,FL,"(H),(*)",Hotel,,,,1986,2/15/2022 9:05pm
4365,Heck's ,,2927 Bridge ,Cleveland,OH,"(M),(R)",Restaurant,,,,1986,4/8/2022 12:53pm
2227,Fantasy Books ,,2928 N. Broadway,Chicago,IL,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:55pm
2240,New & Used Books,,2928 N. Broadway,Chicago,IL,,Book Store,,,,1986,2/27/2022 1:07am
1564,Beach Bouy Motel,"(Friendly, small) (nr. Marlin Beach) ",2929 Cortez,Ft. Lauderdale,FL,(*),Bars/Clubs,,,,1986,2/15/2022 7:01pm
5564,Biff's Carytowne Book Store,,2930 W. Cary St.,Richmond,VA,,Book Store,,,,1986,4/21/2022 11:38pm
1335,Midtowne Spa,(Baths),2935 Zuni,Denver,CO,(*),Bathhouses,,,,1986,2/12/2022 8:07pm
1329,Foxhole,"(W, YC) (Disco) (Patio) (Great Tue. & Sun) ",2936 Fox St.,Denver,CO,"(W),(YC),(D),(*)",Bars/Clubs,,,,1986,2/12/2022 7:58pm
2234,Knight Out,,2936 N. Clark St. ,Chicago,IL,(D),Bars/Clubs,,,,1986,2/27/2022 1:03am
565,Contact,,2939 Sunset Blvd.,Silverlake,CA,"(N),(PT)",Bars/Clubs,,,,1986,2/1/2022 2:07pm
4602,Over-The-Waves ,(Late nights- Summer only) ,2945 N.W. Jetty ,Lincoln City,OR,"(M),(R)",Restaurant,,,,1986,4/9/2022 1:09pm
5850,Libra Book Store,,2945 S. 13th St.,Milwaukee,WI,,Book Store,,,,1986,4/25/2022 1:29pm
2688,Fantasy In Exile ,(Rear entrance off Bertrand) ,2946 Johnson ,Lafayette,LA,"(YC),(D),(S),(PT),(*)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
1668,Jo's Little Dude ,(S-WE*) ,2952 Roosevelt Blvd.,Jacksonville,FL,"(OC),(L),(S),(WE),(*)",Bars/Clubs,,,,1986,6/7/2022 2:25pm
1671,My Little Dude,(S-WE) ,2952 Roosevelt Blvd.,Jacksonville,FL,"(OC),(L),(S),(WE)",Bars/Clubs,,,,1986,2/15/2022 11:25pm
2087,Tawaii-Tai ,(H & bar) ,2956 Aukele St.,Lihue-Kauai,HI,"(M),(H)",Bars/Clubs,,,,1986,2/23/2022 4:53pm
2602,Boots ,(W & levi) ,2959 S. Hillside,Wichita,KS,"(P),(W),(*)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
2276,Kitty Korner ,,2959 W. Irving Park Rd. ,Chicago,IL,(L),Bars/Clubs,,,,1986,2/27/2022 6:33pm
2010,Southern Man ,(Clothes) ,2969 Cobb Parkway,Atlanta,GA,,Business,,,,1986,2/23/2022 1:41pm
3212,Gold Coast ,(Disco) (Go go boys) ,2971 E. 7 Mile Rd. ,Detroit,MI,(D),Bars/Clubs,,,,1986,3/12/2022 3:19pm
1349,Tracks,(Disco) ,2975 Fox St.,Denver,CO,"(YC),(M),(D),(*)",Bars/Clubs,,,,1986,2/12/2022 8:18pm
824,Incredible Edible,(Cocktails) ,2990 Bradshaw,Sacramento,CA,(R),"Restaurant,Bars/Clubs",,,,1986,2/6/2022 4:36pm
1759,Club Miami Baths & Health Club,,2991 Coral Way,Miami,FL,"(CBC),(YC),(P),(*)",Bathhouses,,,,1986,2/17/2022 7:11pm
1593,Lauderdale Terrace Resort ,(Pool) ('BA' sundeck) ,3000 Castillo,Ft. Lauderdale,FL,"(H),(BA),(*)",Hotel,,,,1986,2/15/2022 9:05pm
1840,3000 Club,,3000 N. Orange Ave.,Orlando,FL,"(PT),(OC)",Bars/Clubs,,,,1986,2/18/2022 1:57pm
3639,Dave's VIP Club ,& adj. small baths,3001 W. 4th St.,Reno,NV,"(YC),(D),(IGHC)","Bars/Clubs,Bathhouses",,,,1986,3/16/2022 11:49pm
3640,Westside Motel ,,3001 W. 4th St.,Reno,NV,(H),Hotel,,,,1986,3/16/2022 11:49pm
2484,Little Denmark Book Store,,3002 Western Ave. ,South Bend,IN,,Book Store,,,,1986,3/2/2022 5:56pm
870,Big Kitchen,(Golden Hill),3003 Grape ,San Diego,CA,(R),Restaurant,,,,1986,2/6/2022 6:53pm
1603,Ocean Walk Apts,,3008 Castillo,Ft. Lauderdale,FL,(H),Hotel,,,,1986,2/15/2022 9:12pm
4547,Uncle Charlie's ,,3009 N. Classen ,Oklahoma City,OK,(R),Restaurant,,,,1986,4/8/2022 2:14pm
2037,Foxes Cinema,(Cruisy) (Good late) ,3009 Victory Dr.,Columbus,GA,(M),"Theatre,Cruising Areas",,,,1986,6/7/2022 1:26pm
5326,Odds & Ends,,3012 Milam ,Houston,TX,(N),Bars/Clubs,,,,1986,4/20/2022 2:05pm
5201,Throckmorton Mining Co. ,(T.M.C.) (Cruisy) (Macho) ,3014 Throckmorton ,Dallas,TX,"(PT),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:28pm
4414,Zodiac Book Store,(Peeps) (F&S upstairs) ,3015 Morse Rd.,Columbus,OH,(F&S),Book Store,,,,1986,4/8/2022 12:53pm
139,Stixx,(Looking good),3015 N . 16th St.,Phoenix,AZ,,Bars/Clubs,,,,1986,1/26/2022 6:53pm
5187,Melrose Hotel ,,3015 Oak Lawn ,Dallas,TX,"(M),(H)",Hotel,,,at Cedar Oak,1986,4/20/2022 2:05pm
1601,Midnight Sea,,3016 Alhambra St.,Ft. Lauderdale,FL,"(M),(H),(*)",Hotel,,,,1986,2/15/2022 9:11pm
4206,Tags ,(Game room) (Cruisy) (Thu. & Sun. eves. best) ,3018 The Plaza ,Charlotte,NC,"(PT),(*)","Bars/Clubs,Cruising Areas",,,at Sharon,1986,6/7/2022 1:28pm
2216,Big Red's,,3019 N. Clark St.,Chicago,IL,,Bars/Clubs,,,,1986,2/27/2022 12:45am
5606,Stage Stop Tavern,,3021 Rucker,Everett,WA,(*),Bars/Clubs,,,,1986,4/21/2022 11:56pm
1768,Grove Bookworm ,(Books) (Coconut Grove) ,3025 Fuller St.,Miami,FL,(*),Book Store,,,,1986,2/17/2022 7:21pm
138,Shamoos,(S-WE),3025 N . 24th St.,Phoenix,AZ,"(S),(WE)",Bars/Clubs,,,,1986,1/26/2022 6:53pm
1921,Ruth's Country Kitchen,(24 hrs.) ,3027 W. Kennedy ,Tampa,FL,"(M),(R)",Restaurant,,,,1986,2/22/2022 7:17pm
217,Village Landing ,(Disco) ,3028 N. 6th St.,Ft. Smith,AR,"(L),(D)",Bars/Clubs,,,,1986,1/27/2022 1:13pm
5568,Carytowne Inn ,(Disco) (Many L) ,3028 W. Cary St.,Richmond,VA,"(L),(D),(R)","Restaurant,Bars/Clubs",,,,1986,4/21/2022 11:38pm
1352,Victor's,,3030 E. 6th,Denver,CO,"(M),(R)",Restaurant,,,,1986,2/12/2022 8:22pm
2365,Bobby's ,(Disco) ,3036 Peoria Rd. ,Springfield,IL,"(D),(PT)",Bars/Clubs,,,,1986,2/27/2022 11:21pm
1596,Little Jim's,,3038 N . Federal Hwy.,Ft. Lauderdale,FL,,Bars/Clubs,,,,1986,2/15/2022 9:07pm
2016,Toolulah's ,(WE*) ,3041 Piedmont,Atlanta,GA,"(R),(WE),(L),(*)",Restaurant,,,,1986,6/7/2022 2:26pm
2287,Twenty One Club,,3042 W. Irving Park Blvd. ,Chicago,IL,,Bars/Clubs,,,,1986,2/27/2022 6:39pm
3451,Alternate News ,(Publication) ,3044 Cherry St. ,Kansas City,MO,,Publication,,,,1986,3/16/2022 1:00am
1580,Fallen Angel,"(Leather, cards, toys, etc.)",3045 N. Federal Hwy.,Ft. Lauderdale,FL,,"Business,Erotic Shop",,,,1986,6/7/2022 12:24pm
3725,Video Emporium ,(24 hrs.) ,3049 Rt. 10,Denville,NJ,"(*),(M)",Bars/Clubs,,,,1986,3/17/2022 8:07pm
1571,Clubhouse II,(IGHC Baths),3050 N.E. 26th St.,Ft. Lauderdale,FL,,Bathhouses,,,,1986,2/15/2022 7:36pm
1572,Connection Bar,(Go go boys),3050 N.E. 26th Terrace,Ft. Lauderdale,FL,,Bars/Clubs,,,,1986,2/15/2022 7:36pm
1318,Confetti ,(Very M) (Disco) ,3050 S. Birch,Denver,CO,"(M),(D)",Bars/Clubs,,,,1986,2/12/2022 7:46pm
2277,Lost & Found ,,3058 W. Irving Park Rd. ,Chicago,IL,(L),Bars/Clubs,,,,1986,2/27/2022 6:33pm
1079,Esta Noche ,(Lations) (Salsa Disco) (Central Americans) ,3079 16th St.,San Francisco,CA,"(D),(*)",Bars/Clubs,,,,1986,2/13/2022 3:02pm
5321,Midtowne Spa ,(IGHC Baths) ,3100 Fannin,Houston,TX,"(*),(IGHC)",Bathhouses,,,at Elgin,1986,4/20/2022 2:05pm
2324,Deja Vu ,,3100 N. Mannheim ,Franklin Park ,IL,(M),Bars/Clubs,,,,1986,2/27/2022 8:43pm
5563,Babe's,,3100 W. Cary ,Richmond,VA,"(M),(L),(R),(D)","Restaurant,Bars/Clubs",,,,1986,4/21/2022 11:38pm
1607,Rooftop,(Some OC) (Fri. Happy hour*) ,3101 N . Federal Hwy.,Ft. Lauderdale,FL,"(R),(E),(OC),(*)",Restaurant,,,,1986,2/15/2022 9:15pm
876,Caliph Piano Bar,,3102 5th Ave.,San Diego,CA,"(*),(E)",Bars/Clubs,,,,1986,2/6/2022 9:05pm
1858,Quite Village Inn,(Sun. buffet) (Liquor) (WE*) ,3107 E. Cervantes,Pensacola,FL,"(D),(WE),(OC),(*)",Bars/Clubs,,,,1986,6/7/2022 2:26pm
132,New Moon,(Disco) ,3108 E. McDowell Rd.,Phoenix,AZ,"(L),(D)",Bars/Clubs,,,,1986,1/26/2022 6:42pm
3450,Adult Book Store,(Below Bunkhouse) ,3109 Main St. ,Kansas City,MO,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:51pm
3457,Bunkhouse,(Baths) (Upstairs) ,3109 Main St. ,Kansas City,MO,"(P),(*),(H)","Bathhouses,Hotel",,,,1986,3/16/2022 1:00am
5305,House of Pie's ,(Called 'House of Guys') (Cruisy AH*),3112 Kirby,Houston,TX,"(R),(C),(AH),(*)","Restaurant,Cruising Areas",,,,1986,6/7/2022 1:31pm
5312,Kirby's Newstand,(Cruisy late) ,3115 Kirby St.,Houston,TX,,"Book Store,Cruising Areas",,,,1986,6/7/2022 1:32pm
331,Denny's,,3120 N. Blackstone,Fresno,CA,"(M),(R),(C),(AH)",Restaurant,,,,1986,1/28/2022 10:15pm
5178,High Country ,,3121 Inwood ,Dallas,TX,"(L),(C&W),(D)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
4522,Adult World Bookstore,,3121 S.W. 29th,Oklahoma City,OK,,"Book Store,Erotic Shop",,,at I-44,1986,4/8/2022 2:14pm
5567,Cary Street ,,3129 W. Cary,Richmond,VA,"(M),(R)",Restaurant,,,,1986,4/21/2022 11:38pm
5573,Upstairs Lounge,"(Some YC, OC) ",3131 W. Cary St.,Richmond,VA,"(D),(YC),(OC)",Bars/Clubs,,,,1986,4/21/2022 11:38pm
4955,Fortress ,(Some L) (WE*) ,3134 Two Notch Rd.,Columbia,SC,"(P),(L),(D),(S),(PT),(WE),(*)",Bars/Clubs,,,,1986,4/12/2022 7:02pm
4352,All Adult Books,,3141 W. 25th St. ,Cleveland,OH,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:52pm
2247,Pleasure Chest ,"(Leather, erotica, etc.) ",3143 N. Broadway ,Chicago,IL,(*),"Business,Erotic Shop",,,,1986,2/27/2022 1:09am
3853,Talk Leaves,"(Books, etc.) ",3144 Main St.,Buffalo,NY,,Book Store,,,,1986,3/24/2022 7:35pm
2257,Trianon ,(Disco) (Macho) (Cruisy) ,3150 N. Halsted,Chicago,IL,"(V),(D),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:28pm
2224,Club Victoria ,(Disco) ,3153 N. Broadway,Chicago,IL,"(D),(E),(S)",Bars/Clubs,,,,1986,2/27/2022 12:50am
578,Ken's River Club,(Disco) (Some Latins) ,3153 Riverside Dr.,Silverlake,CA,(D),Bars/Clubs,,,,1986,2/1/2022 2:17pm
1078,El Rio,(Patio) ,3158 Mission St.,San Francisco,CA,(PT),Bars/Clubs,,,,1986,2/13/2022 3:02pm
2255,Teddie's ,(Discobar) ,3160 N. Clark,Chicago,IL,(*),Bars/Clubs,,,,1986,2/27/2022 6:22pm
2233,Irene's Diamonds,(Some L) ,3169 N. Halsted,Chicago,IL,(L),Bars/Clubs,,,,1986,2/27/2022 1:02am
584,Mr. Mike's,,3172 Los Feliz Blvd.,Silverlake,CA,"(OC),(E)",Bars/Clubs,,,,1986,2/1/2022 2:23pm
866,A Different Drum ,(Liquor) (Go go boys) ,3175 India St.,San Diego,CA,(*),Bars/Clubs,,,,1986,2/6/2022 6:48pm
752,Boulevard,(Madre exit off Foothill Frwy.),3199 E. Foothill Blvd.,Pasadena,CA,"(E),(PT),(*)",Bars/Clubs,,,,1986,2/6/2022 1:48pm
5302,French Quarter All Male Theatre,,3201 Louisiana ,Houston,TX,"(F&S),(*)",Theatre,,,,1986,4/20/2022 2:05pm
4529,Colorado Saloon,,3201 N. May ,Oklahoma City,OK,(L),Bars/Clubs,,,,1986,4/8/2022 2:14pm
2606,Our Fantasy ,(Disco) (Huge complex) (Also The Harbor-R) ,3201 S. Hillside,Wichita,KS,"(D),(PT),(P),(*),(R)","Restaurant,Bars/Clubs",,,,1986,3/3/2022 8:43pm
1600,Maxie's,(Italian) ,3208 W. Broward,Ft. Lauderdale,FL,"(M),(R)",Restaurant,,,,1986,2/15/2022 9:10pm
4261,Sensations ,(Preppies) (Disco) ,3210 Yonkers Rd. ,Raleigh,NC,"(P),(D),(PT),(*)",Bars/Clubs,,,,1986,3/25/2022 1:51pm
5184,Lifters ,(Disco) ,3215 N. Fitzhugh ,Dallas,TX,"(D),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
2525,Off Broadway ,"(Books, etc.) ",3216 1st Ave. ,Council Bluffs,IA,,Book Store,,,,1986,3/3/2022 8:03pm
5163,Crews Inn ,(Cruisy) ,3220 N. Fitzhugh,Dallas,TX,"(*),(D),(PT)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:26pm
1761,Continental Baths,(& Gym) ,3221  N.E. 2nd Ave.,Miami,FL,,"Bathhouses,Gym",,,,1986,2/17/2022 7:14pm
