ID2,title,amenityfeatures,description,streetaddress,type,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
1540,Pro Shop,"(L),(PT),(D),(*)",(Some L)(Disco) ,840 Cleveland,Bars/Clubs,Clearwater,FL,1987,,,,4/12/2022 11:22am
1542,A-I-A Adult Books ,,(Cruisy) ,4285 N. Atlantic Ave.,"Book Store,Cruising Areas",Cocoa Beach,FL,1987,,,,4/12/2022 11:44am
1544,Midnight Lounge ,"(D),(PT),(WE)",(Disco)(4am WE) Bayview Shopping Plaza,5675 N. Atlantic Ave.,Bars/Clubs,Cocoa Beach,FL,1987,,,,4/12/2022 11:44am
1548,Beach Side,"(*),(PT)",(Cruisy),415 Main St.,"Bars/Clubs,Cruising Areas",Daytona Beach,FL,1987,,,,4/12/2022 11:44am
1549,Landmark,"(W),(SM),(S),(H),(*)","(Some W, SM) & adj. Barn Door (H upstairs) ",615 Main St.,"Hotel,Bars/Clubs",Daytona Beach,FL,1987,,,,4/12/2022 11:44am
1550,Zodiac Lounge,"(YC),(*),(D),(L),(S)",(Disco)(Some L)(S. Daytona Beach),1654 S. Ridgewood ,Bars/Clubs,Daytona Beach,FL,1987,,,,4/12/2022 11:44am
1554,Dallape's Lounge,"(D),(L),(YC),(*)",(Some L),325 Main St.,Bars/Clubs,Dunedin,FL,1987,,,,4/12/2022 11:44am
1555,A Adult Book Store,,,1915 S. Federal,"Book Store,Erotic Shop",Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1556,Backstreet ,"(D),(S),(E),(M),(YC)",(Thur. & Sun. only*),200 W. Broward,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1558,Beach Buoy Motel ,,,2929 Cortez,Hotel,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1559,Bobby Winn's ,(R),,201 S.W. 2nd St.,Restaurant,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1560,Boots,"(W),(SM),(*)","(W, SM )",2708 S.W. 9th St.,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1561,Buddy's,(PT),(Liquor) at Federal,2312 N.E. 26th St. ,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1563,Cathode Ray,"(*),(YC),(V)",(Macho)(Lunches),1105 E. Las Olas Blvd.,Restaurant,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1564,Club Body Center ,"(*),(IGHC)",,400 W. Broward,"Hotel,Bathhouses",Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1565,Clubhouse II ,(IGHC),,2650 E. Oakland Park Blvd.,"Hotel,Bathhouses",Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1566,Connection Bar,,(Go go boys),3050 N.E. 26th Terrace,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1567,Copa ,"(YC),(*),(D)",(Disco)(Liquor)(Open until 3am) at US 1,624 S.E. 28th St.,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1568,David ,,(Publication) ,2145 W. Davie Blvd.,Publication,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1569,David's,"(W),(N)",,502 E. Sunrise Blvd.,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1571,Everglades ,"(W),(PT)",,1931 Federal Hwy.,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1572,Fallen Angel ,,"(Leather, cards, toys, etc.)",3045 N. Federal Hwy.,Erotic Shop,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1573,441 Books ,,(Adult Erotica) ,1308 S. State Rd. 7,"Erotic Shop,Book Store",Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1574,Glow Lounge,"(R),(*)",(Bar & R) (24 hrs.),1118 W. Broward Blvd.,Restaurant,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1575,Goodtimers Pub,,(Gay bar at Backstreet),200 W. Broward,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1576,Grand Central Cafe ,(R),,901 Progresso Dr.,Restaurant,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1577,Grotto,"(OC),(W)",,1914 E. Oakland,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1578,Grotto Riverside ,,,602 S.W. 12th Ave.,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1579,Jaybirds Toybox ,(*),(Erotica) On the patio in Tacky's,2509 W. Broward,Erotic Shop,Ft. Lauderdale,FL,1987,,,Pg. 130: Address copied from Tacky's entry per description ,4/12/2022 11:44am
1580,J.J.'s Otherside ,"(PT),(D),(L)",,2283 Wilton Dr.,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1581,J. Miles,,(Active wear) ,1023 E. Las Olas,Business,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1582,Jimmy January's ,"(R),(M)",(Liquor) ,2135 W. Davie Blvd.,Restaurant,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1583,Johnny's Village Inn,"(PT),(*)",(Hustlers),219 S.W. 2nd,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1584,Lauderdale Manor ,"(*),(H)",,2926 Valencia St.,Hotel,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1585,Lauderdale Terrace Resort,"(*),(H),(BA)",(Pool)('BA' sundeck)(Some Hustlers) ,3000 Castillo,Hotel,Ft. Lauderdale,FL,1987,,,,4/12/2022 1:02pm
1586,Lefty's,(*),(Cruisy)(Liquor),710 N.,"Bars/Clubs,Cruising Areas",Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1587,Little Jim's ,,,3038 N. Federal Hwy.,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1588,M.C.C. ,(MCC),,330 S.W. 27th St.,Religious Institution,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1589,Midnight Sea,"(M),(H),(*)",,3016 Alhambra St.,Hotel,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1590,Oasis Motel,"(M),(H)",(Pool) ,1200 S. Miami Rd.,Hotel,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1591,Ocean Walk Apts.,(H),,3008 Castillo,Hotel,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1592,Penthouse Beach Club,,,3012 Granada St.,Hotel,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1593,Poop Deck,(*),(Lower deck disco)(Afternoon T-D) Marlin Beach Hotel,17 S. Atlantic Blvd.,"Bars/Clubs,Hotel",Ft. Lauderdale,FL,1987,,,,7/13/2022 8:38am
1594,Raspberries ,,,201 S.W. 2nd St.,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1595,Rooftop,"(R),(E),(OC)",(Some OC)(Fri. Happy hour*),3101 N. Federal Hwy.,Restaurant,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1596,Saltaire Motel,"(M),(H)",,2831 Vistamar,Hotel,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1597,Shangra-La,"(D),(R),(*),(L)",(Some L)(Disco),451 N. State Rd. 7,"Restaurant,Bars/Clubs",Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1598,S.I.R. Apts.,(H),,705 S.E. 2nd St.,Hotel,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1599,Sir Nicholas Inn,"(R),(M)",(Polish R) ,2209 Wilton Blvd.,Restaurant,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1600,Tacky's,"(*),(W),(SM),(P),(V)","(Some W, Levi & SM)(Cruisy patio)(DJ-V)(Open 'til 4am)(Liquor store next door 'til 4am)",2509 W. Broward,"Bars/Clubs,Cruising Areas",Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1601,Taurus Apts.,(H),,700 N.E. 6th St.,Hotel,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1602,Trader Tom's,(*),"(Clothes, etc.) Spring Break Resort (Ex-Marlin) (Ft. L. Beach)",17 S. Atlantic,Business,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1603,Tunnel Bar,(PT),,545 S. Federal Hwy.,Bars/Clubs,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1604,215 Guesthouse,(H),,215 S.W. 7th Ave.,Hotel,Ft. Lauderdale,FL,1987,,,,4/12/2022 11:44am
1611,J.R.,"(*),(YC),(D),(PT),(R),(S)",(Disco)(Occ. S),3679 Fowler Ave.,"Bars/Clubs,Restaurant",Ft. Myers,FL,1987,,,,4/12/2022 12:40pm
1612,M.C.C.,(MCC),(813)334-4443,1414 Dean St. ,Religious Institution,Ft. Myers,FL,1987,,,,4/12/2022 12:40pm
1620,Bachelor I,"(S),(PT),(D)",(Disco)('Drags')(enter from Perry St.),223 Miracle Mile Strip ,Bars/Clubs,Ft. Walton Beach,FL,1987,,,,4/12/2022 12:40pm
1624,Goering's Book Store,,(Serious books—Sometimes cruisy) ,1310 W. University,"Book Store,Cruising Areas",Gainesville,FL,1987,,,,4/12/2022 12:40pm
1625,Jerry's,"(M),(R),(C),(AH),(WE)",(AH-WE only) ,1505 N.W. 13th St.,Restaurant,Gainesville,FL,1987,,,,4/12/2022 12:40pm
1627,Melody Club,"(*),(D),(PT),(S),(L),(C&W)",(Disco)(Some L-Thu.)(Patio)& Ambush Room (C&W —Levi cruise bar),4130 N.W. 6th St.,"Bars/Clubs,Cruising Areas",Gainesville,FL,1987,,,,4/12/2022 12:40pm
1628,My Friend's Place ,"(D),(S),(*)",(Disco),5400 S.E. Hawthorne Rd.,Bars/Clubs,Gainesville,FL,1987,,,,4/12/2022 1:02pm
1630,Spectrum ,"(YC),(L),(D),(*)","(Disco)(Some YC ,L)",210 S.W. 2nd Ave.,Bars/Clubs,Gainesville,FL,1987,,,,4/12/2022 12:40pm
1635,Club 21 ,"(PE),(*),(YC),(D)",(Disco) ,2920 S.W. 30th Ave.,Bars/Clubs,Hallandale,FL,1987,,,,4/12/2022 12:40pm
1636,J.P.'s Lounge ,(S),,1795 Okeechobee Rd.,Bars/Clubs,Hialeah,FL,1987,,,,4/12/2022 12:40pm
1637,Club Shadows,"(D),(R)",(& LeCafe-R)(Disco) ,715S. 21st Ave.,"Bars/Clubs,Restaurant",Hollywood,FL,1987,,,,4/12/2022 12:40pm
1638,Crossfire,"(C&W),(*)",,2100 N. Dixie Hwy.,Bars/Clubs,Hollywood,FL,1987,,,,4/12/2022 12:40pm
1640,Top Flight ,,(Travel) ,5804 Tyler St.,Travel Service,Hollywood,FL,1987,,,,4/12/2022 12:40pm
1644,Club Jacksonville Health Club,(*),,1939 Hendricks Ave.,Bathhouses,Jacksonville,FL,1987,,,,4/12/2022 12:40pm
1645,College Station,"(*),(S),(V),(D),(YC),(B)",(Disco)(Some B),1187 Edgewood Ave. So.,Bars/Clubs,Jacksonville,FL,1987,,,,4/12/2022 12:40pm
1646,Derby House,"(M),(R),(C),(AH)",,1068 Park St.,Restaurant,Jacksonville,FL,1987,,,,4/12/2022 12:40pm
1649,Jo's Little Dude,"(S),(WE),(L),(OC)",(S—WE*),2952 Roosevelt Blvd.,Bars/Clubs,Jacksonville,FL,1987,,,,4/12/2022 12:40pm
1650,Junction,"(OC),(N)",,1261 King St.,Bars/Clubs,Jacksonville,FL,1987,,,,4/12/2022 12:40pm
1651,M.C.C. ,(MCC),,301 Druid,Religious Institution,Jacksonville,FL,1987,,,,4/12/2022 12:40pm
1652,Old Plantation ,"(YC),(P),(D),(WE),(B)",(Disco)(WE*)(Some B)(Back door) at Jefferson,640 W. Bay ,Bars/Clubs,Jacksonville,FL,1987,,,,4/12/2022 12:40pm
1653,Phoenix ,"(SM),(W),(*)",(Cruisy),1440 San Marco Blvd.,"Cruising Areas,Bars/Clubs",Jacksonville,FL,1987,,,,4/12/2022 12:40pm
1657,Bo's Coral Reef,"(R),(PT),(WE)",(Disco)(Sun. buffet)(WE*),201 N. 5th Ave.,"Restaurant,Bars/Clubs",Jacksonville Beach,FL,1987,,,,4/12/2022 12:40pm
1658,Alexander's Guest House,"(*),(H)",(Pool),1118 Fleming St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1659,Alligator News & Books ,,,533 Duval St.,"Book Store,Erotic Shop",Key West,FL,1987,,,,4/12/2022 12:40pm
1660,Antonia's,"(PE),(M),(R),(*)",(Italian R),615 Duval St.,Restaurant,Key West,FL,1987,,,,4/12/2022 12:40pm
1661,Authors of Key West,"(*),(H)",(Guest house)(Pool),725 White,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1662,Big Ruby's ,"(*),(H)",(Guest house)(Pool),409 Appelrouth Lane,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1663,Blue Parrot Inn,"(*),(H)",,916 Elizabeth St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1665,Brass Key Guesthouse,(H),(Pool) ,412 Frances St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1666,Bubbles,"(M),(R)",(Italian R) ,619 Duval St.,Restaurant,Key West,FL,1987,,,,4/12/2022 12:40pm
1667,Cafe des Artistes,"(M),(R)",(French R) ,1007 Simonton St.,Restaurant,Key West,FL,1987,,,,4/12/2022 12:40pm
1668,Claire,"(M),(R),(E)","(Open for breakfast, too)(Bar*)",900 Duval St.,"Restaurant,Bars/Clubs",Key West,FL,1987,,,,4/12/2022 12:40pm
1669,Cocoanuts,"(M),(R)",,903 Duval St.,Restaurant,Key West,FL,1987,,,,4/12/2022 12:40pm
1670,Coconut Grove Guest House,"(*),(H)",,817 Fleming St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1671,Colours,"(*),(H)",Key West Guest House (Pool),410 Fleming St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1672,Copa Key West,"(W),(YC),(L),(*),(D),(V)","(Disco)(Some YC, L)(W—Levi bar in back)(Garden Bar)",623 Duval St.,Bars/Clubs,Key West,FL,1987,,,,4/12/2022 12:40pm
1673,Curry House Guest House,(H),,806 Fleming St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1674,Cypress House,"(H),(*)", (Guest house)(Pool),601 Caroline,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1675,Duval House,"(*),(H)", (Guest house)(Pool),815-D Duval St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1676,Early House ,(H),(Men only)(Pool) ,511 Simonton St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1677,Eaton Lodge Guest House,"(H),(M)",,511 Eaton St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1678,Ellie's Nest Guest House ,"(H),(L)",,1414 Newton St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1679,Fast Buck Freddie's,(M),"('A tropical Bloomingdales')(Clothes, gifts, etc.) ",500 Duval,Business,Key West,FL,1987,,,,4/12/2022 12:40pm
1680,Garden House,"(H),(*)",(Apts.)(WhirIpool),329 Elizabeth St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1681,Gideon Lowe House ,(H),,409 William St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1683,Heron House,"(H),(M),(*)",(Pool)(Gym),512 Simonton,"Hotel,Gym",Key West,FL,1987,,,,4/12/2022 12:40pm
1684,Island House,"(H),(*)","(Pool, sauna & gym)(Cafe)",1129 Fleming St.,"Hotel,Restaurant,Gym",Key West,FL,1987,,,,4/12/2022 12:40pm
1685,Key Lodge Motel,"(H),(M),(*)",(Pool),1004 Duval St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1687,Key West Island Books ,,,515 Fleming St.,Book Store,Key West,FL,1987,,,,4/12/2022 12:40pm
1688,La Te Da,"(H),(*),(R),(D)",(La Terraza De Marti)(Sun. T-D)(Bar)(Pool)(French & Oriental R's)  ,1125 Duval St.,"Restaurant,Bars/Clubs,Hotel",Key West,FL,1987,,,,4/12/2022 12:40pm
1690,Lazy Afternoon,"(M),(R)",,500 Duval St.,Restaurant,Key West,FL,1987,,,,4/12/2022 12:40pm
1691,Lighthouse Court,"(H),(R),(*)","(Gym, health club & pool)",902 Whitehead,"Hotel,Restaurant,Gym,Bathhouses",Key West,FL,1987,,,,4/12/2022 12:40pm
1692,Lime House Guest House,(H),(Pool)(Men only),219 Elizabeth St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1693,Louie's Backyard,"(M),(R),(PE),(*)",,700 Waddell Ave.,Restaurant,Key West,FL,1987,,,,4/12/2022 12:40pm
1695,Merlinn ,(H),,811 Simonton St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1696,Michael's,"(*),(D),(M),(E),(OC)",(Disco)(Upstairs E-OC)(Patio bar)(Very M)(Hot Piano Bar) ,218 Duval St.,Bars/Clubs,Key West,FL,1987,,,,4/12/2022 12:40pm
1697,Oasis Guest House,(H),(Pool)(Men only) ,823 Fleming,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1698,Old Plantation ,"(D),(E)",(Disco),300 Southard,Bars/Clubs,Key West,FL,1987,,,,4/12/2022 12:40pm
1699,1 Saloon,"(SM),(W),(D),(WE),(*)",(Cruisy)(Disco-D-WE)(enter on Appelrouth),524 Duval St. ,"Bars/Clubs,Cruising Areas",Key West,FL,1987,,,,4/12/2022 12:40pm
1700,Outright Books ,,"(Cards, etc) ",901-C Duval St.,Book Store,Key West,FL,1987,,,,4/12/2022 12:40pm
1701,Palms of Key West Guest House ,"(H),(*)",,820 White St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1703,Pigeon House Patio,"(R),(E),(M),(L)",(Some L) ,301 Whitehead,Restaurant,Key West,FL,1987,,,,4/12/2022 12:40pm
1704,Pines Guest House,"(H),(*)",(Pool),521-B United St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1705,Pleasure Chest,(*),"(Erotica, etc .)",535 Duval St.,Erotic Shop,Key West,FL,1987,,,,4/12/2022 12:40pm
1706,Rooftop Cafe,"(E),(WE),(R)",(E-WE) ,310 Front St.,Restaurant,Key West,FL,1987,,,,4/12/2022 12:40pm
1707,Sea Isle Resort,"(H),(*),(M)",(Pool) ,915 Windsor Lane,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1708,Simonton Court Guest House,"(H),(*),(M)",(Pool) ,320 Simonton St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:40pm
1710,Spindrift Tropical Resort,(H),,1212 Simonton St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:41pm
1711,The Buttery,"(PE),(M),(R),(*)",,1206 Simonton St.,Restaurant,Key West,FL,1987,,,,4/12/2022 12:41pm
1712,The Picture Show,,(Movie) ,607 Duval St.,Theatre,Key West,FL,1987,,,,4/12/2022 12:41pm
1713,The Southwinds,"(H),(M)",(Pool) ,1321 Simonton St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:41pm
1714,Tropical Inn,"(H),(M)",,812-M Duval St.,Hotel,Key West,FL,1987,,,,4/12/2022 12:42pm
1715,Wicker Guest House ,"(H),(M)",at Truman,913 Duval ,Hotel,Key West,FL,1987,,,,4/12/2022 12:42pm
1722,Green Parrot ,"(PT),(D),(S)",(Disco)(Occ.S*),1028 E. Main St.,Bars/Clubs,Lakeland,FL,1987,,,,4/12/2022 1:06pm
1723,M.C.C. ,(MCC),,517 W. Lemon St.,Religious Institution,Lakeland,FL,1987,,,,4/12/2022 1:06pm
1724,Kathy's Place ,"(*),(L)",,23 S. Dixie Hwy.,Bars/Clubs,Lake Worth,FL,1987,,,,4/12/2022 1:07pm
1726,Church of Tomorrow ,,,601 First Ave. S.W.,Religious Institution,Largo,FL,1987,,,,4/12/2022 1:07pm
1727,Back Room ,,(Wed.-Sun. 9pm-2am)(Back entrance)(Guys) Surf & Sand Lounge ,14601 Gulf Blvd.,Bars/Clubs,Madeira Beach,FL,1987,,,,4/12/2022 1:07pm
1729,Saturdays Lounge,"(P),(D),(WE),(S),(W),(L)","(Disco)(Some W, L)(S-Thu.)(WE*) (1 mi. E. of 1-95 on Rt. 192, W. Melbourne)",9760 W. New Haven Ave.,Bars/Clubs,Melbourne,FL,1987,,,,4/12/2022 1:08pm
1733,Adult Emporium ,,,11440 N.W. 7th Ave.,Erotic Shop,Miami,FL,1987,,,,4/12/2022 1:09pm
1734,Bird Road Books ,,,6833 Bird Rd.,Book Store,Miami,FL,1987,,,,4/12/2022 1:10pm
1735,Biscayne Books ,,,7939 Biscayne Blvd.,Book Store,Miami,FL,1987,,,,4/12/2022 1:10pm
1737,Cactus Lounge ,"(R),(*)",,2041 N.E. Biscayne,Restaurant,Miami,FL,1987,,,,4/12/2022 1:11pm
1738,Cheeks,"(PT),(N)",,7005 Biscayne Blvd.,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 1:11pm
1739,Cheers,"(V),(YC),(D),(*)",(Sun.-D),5922 S. Dixie Hwy.,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 1:58pm
1740,Club Body Center,"(*),(YC),(IGHC),(P)",,2991 Coral Way,"Hotel,Bathhouses",Miami,FL,1987,,,,4/12/2022 1:59pm
1741,Club Milord,"(D),(E),(*)",(Disco),1060 N.E. 79th St.,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 1:59pm
1742,Double R ,"(W),(*)","(W, Levi) (7am-1am) ",1001 N.E. 2nd Ave.,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 2:00pm
1743,El Carol ,"(AYOR),(N)",(Liquor)(Cubans),930 Le Jeune Rd.,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 2:00pm
1744,Gregory's,"(*),(N)",(Liquor),265 N.E. 79th St.,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 2:00pm
1745,Grove Bookworm ,(*),(Books)(Coconut Grove),3025 Fuller St. ,Book Store,Miami,FL,1987,,,,4/12/2022 2:01pm
1746,Gym Miami ,(*),(Health Club),3011 Coral Way,Bathhouses,Miami,FL,1987,,,,4/12/2022 2:01pm
1747,Happy Books,,(Cruisy 24 hrs.) ,9514 S. Dixie Hwy.,"Book Store,Cruising Areas",Miami,FL,1987,,,,4/12/2022 2:01pm
1748,Hattie's Place,"(M),(R)",(Beer & wine)(Coconut Grove),3416 Main Hwy. ,Restaurant,Miami,FL,1987,,,,4/12/2022 2:02pm
1749,Hole,"(*),(P)",(Key club)(S&M)(Sling room) (S.W. 57th Ave.),1910 Red Road ,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 2:02pm
1750,Horizons,"(D),(YC),(AH),(WE),(*)",(AH-WE),2054 N.W. 23rd Ave.,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 2:03pm
1751,Lambda Passages ,,"(Books, etc.) ",7545 Biscayne Blvd.,Book Store,Miami,FL,1987,,,,4/12/2022 2:03pm
1752,Le Biltmore,(R),,1208 Anastasia Ave.,Restaurant,Miami,FL,1987,,,,4/12/2022 2:03pm
1753,Le Jeune Road Book Store ,,,938 S.W. 42nd Ave.,Book Store,Miami,FL,1987,,,,4/12/2022 2:03pm
1754,Leprechaun Inn,(*),(Cruisy)(S.W. 40th St.) (2 blks E. of Palmetto Exp.),7305 Bird Rd.,"Bars/Clubs,Cruising Areas",Miami,FL,1987,,,,4/12/2022 2:04pm
1756,Mixers ,"(*),(D)",(Disco)(Men & Women),2490 S.W. 17th Ave.,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 2:17pm
1757,Olde Key West ,(R),,2991 Coral Way,Restaurant,Miami,FL,1987,,,,4/12/2022 2:18pm
1758,On the Waterfront ,"(YC),(P),(D),(*)",(Many Latins)(Disco),3615 South River Dr. N.W.,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 2:18pm
1759,Perrine Books ,,,18093 S. Dixie Hwy,Book Store,Miami,FL,1987,,,,4/12/2022 2:19pm
1760,Pleasure Chest ,,"(Leather, erotica, etc.) Club Body Cntr",2991 Coral Way,Erotic Shop,Miami,FL,1987,,,Pg. 154: Address copied from Club Body Center entry per description ,4/12/2022 2:20pm
1761,Red Rooster,"(OC),(E)",,2404 N.E. 2nd Ave.,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 2:20pm
1762,Studio,"(M),(R),(PE)",,2340 S.W. 32nd Ave.,Restaurant,Miami,FL,1987,,,,4/12/2022 2:21pm
1763,Studio 71 ,,(Mens' clothing) ,7120 Biscayne Blvd.,Business,Miami,FL,1987,,,,4/12/2022 2:21pm
1766,Trail Books ,,,7350 S.W. 8th St.,Book Store,Miami,FL,1987,,,,4/12/2022 2:22pm
1767,TWN ,,(The Weekly News) (Publication),901 N.E. 79th St.,Publication,Miami,FL,1987,,,,4/12/2022 2:22pm
1768,Uncle Charlie's ,"(D),(WE)",(Disco)(WE*) ,3673 Bird Rd.,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 2:22pm
1769,Vagabond ,,(Noon-3am) ,7301 Biscayne Blvd.,Bars/Clubs,Miami,FL,1987,,,,4/12/2022 2:22pm
1784,Boardwalk,"(E),(V),(PT),(*)",,17008 Collins Ave.,Bars/Clubs,Miami Beach,FL,1987,,,,4/12/2022 2:29pm
1786,Hamlet ,,,1883 Lenox Ave.,Bars/Clubs,Miami Beach,FL,1987,,,,4/12/2022 2:29pm
1787,Riviera Collins Apts. ,(H),,3720 Collins Ave.,Hotel,Miami Beach,FL,1987,,,,4/12/2022 2:30pm
1788,Sea Gull,"(H),(R),(D)",(Resort)(Pool)(R)(T-D Sat & Sun) On the ocean at Collins,100 21st St. ,"Hotel,Bars/Clubs,Restaurant",Miami Beach,FL,1987,,,,4/12/2022 2:30pm
1789,Sunbrite Apts. ,,,1330 Pennsylvania Ave.,Business,Miami Beach,FL,1987,,checked,Pg. 156 Type: Hotel? ,4/12/2022 2:32pm
1790,Teran's,,(Best late) ,323 23rd St.,Bars/Clubs,Miami Beach,FL,1987,,,,4/12/2022 2:31pm
1791,Trader Toms,(*),"(Clothes, etc.) Sea Gull Hotel",100 21st St. ,"Business,Hotel",Miami Beach,FL,1987,,,Pg. 156: Address copied from Sea Gull Hotel entry per description ,7/13/2022 8:38am
1792,21st St. Theatre,(F&S),,2039 Collins Ave.,Theatre,Miami Beach,FL,1987,,,,4/12/2022 2:31pm
1795,Book Nook ,,,824 5th Ave. S.,Book Store,Naples,FL,1987,,,,4/12/2022 2:32pm
1800,Kozy Korner,,,1810 South Blvd.,Bars/Clubs,New Port Richey ,FL,1987,,,,4/12/2022 2:36pm
1801,Lisa Book & Video,,,14817 W. Dixie Hwy.,"Book Store,Business",North Miami Beach,FL,1987,,,,4/12/2022 2:36pm
1802,Sugar's ,"(D),(YC),(*)",(Some YC)(Disco)(Open until 6am),13705 Biscayne Blvd.,Bars/Clubs,North Miami Beach,FL,1987,,,,4/12/2022 2:36pm
1805,Cell Block M,"(WE),(SM),(W)","(SM, W)(WE*)",3700 S. Orange Blossom Trail,Bars/Clubs,Orlando,FL,1987,,,,4/12/2022 2:43pm
1807,Faces,"(L),(S),(D)",(Sun T-D) ,4910 Edgewater,Bars/Clubs,Orlando,FL,1987,,,,4/12/2022 2:44pm
1809,Grandma's Cafe,(R),(24 hrs) At Parliament House,410 N. Orange Blossom Trail,Restaurant,Orlando,FL,1987,,,Pg. 58: Address copied from Parliament House entry per description ,4/12/2022 3:02pm
