ID,title,amenityfeatures,description,streetaddress,type,city,state,Year,unclear_address,uncleartype,notes,lastmodified
417,Le Chat ,(L),(Some L) (Liquor),1435 E. Broadway,Bars/Clubs,Long Beach,CA,1988,,,,6/12/2022 12:29pm
418,Lil' Lucy's,(PT),,1200 E. Broadway,Bars/Clubs,Long Beach,CA,1988,,,,2/3/2022 3:29pm
419,M.C.C.,(MCC),,1231 Locust St.,Religious Institution,Long Beach,CA,1988,,,,6/13/2022 9:12am
420,Mike's Corral ,"(SM),(W)",,2020 E. Artesia Blvd.,Bars/Clubs,Long Beach,CA,1988,,,,2/3/2022 3:30pm
421,Mineshaft ,"Cruisy Area,(*),(PT),(W),(SM)","(Liquor) (Some W,SM)",1720 E. Broadway,Bars/Clubs,Long Beach,CA,1988,,,,2/4/2022 8:15pm
422,Paradise Cafe,"(M),(R)",,1800 E. Broadway,Restaurant,Long Beach,CA,1988,,,,2/3/2022 3:32pm
423,Que Sera Sera,"(L),(D)",(Disco) (Liquor),1923 E. 7th St.,Bars/Clubs,Long Beach,CA,1988,,,,2/4/2022 8:14pm
424,Reflections,,(Liquor),3348 E. Broadway,Bars/Clubs,Long Beach,CA,1988,,,,2/4/2022 8:14pm
425,Ripples,"(YC),(D),(*)",(Liquor) (Disco),5101 E. Ocean,Bars/Clubs,Long Beach,CA,1988,,,,2/4/2022 8:14pm
426,Royal Travel Service,(IGTA),,4619 E. Second St.,Travel Service,Long Beach,CA,1988,,,,2/3/2022 3:35pm
427,Silver Fox,"(V),(*)",,411 Redondo at 4th,Bars/Clubs,Long Beach,CA,1988,,,,2/3/2022 3:36pm
428,Stallion,"(SM),(W)",,5823 N. Atlantic Ave.,Bars/Clubs,Long Beach,CA,1988,,,,2/3/2022 3:37pm
429,Sweet Water,"Cruisy Area,(*)",(Liquor) (Days*),1201 Broadway,Bars/Clubs,Long Beach,CA,1988,,,,2/4/2022 8:14pm
430,Sylvia's,"(L),(D)",(Some L) (Disco),6101 Cherry,Bars/Clubs,Long Beach,CA,1988,,,,2/3/2022 4:21pm
431,Whistle Shop,(V),,5873 Atlantic,Bars/Clubs,Long Beach,CA,1988,,,,2/3/2022 4:22pm
432,Winston Adult Books,,,5462 N. Atlantic ,"Book Store,Erotic Shop",Long Beach,CA,1988,,,,6/12/2022 10:53am
440,Kepler's Book Store,,,4546 El Camino Real,Book Store,Los Altos,CA,1988,,,,2/3/2022 4:30pm
441,Blacklite ,(N),,1159 N. Western ,Bars/Clubs,Hollywood,CA,1988,,,,2/3/2022 4:44pm
442,Cafe Legends ,"(R),(*)",,723 N. Bronson,Restaurant,Hollywood,CA,1988,,,,2/3/2022 4:44pm
443,Century Theatre,,,5115 Hollywood Blvd.,Theatre,Hollywood,CA,1988,,,,2/3/2022 4:46pm
445,Coral Sands ,"(H),(*)",(Sauna) (Pool)(Cruisy),1730 N. Western Ave.,"Hotel,Cruising Areas",Hollywood,CA,1988,,,,6/12/2022 12:26pm
446,Cypress Baths,,,5291 Fountain,Bathhouses,Hollywood,CA,1988,,,,2/3/2022 4:49pm
447,Fellini's ,"(M),(R)",(Italian R),6810 Melrose ,Restaurant,Hollywood,CA,1988,,,,2/3/2022 4:49pm
448,Gay & Lesbian Community Center,,(AIDS info) (213)464-7400,1213 N. Highland ,Community Center/Support Group,Hollywood,CA,1988,,,,2/3/2022 4:50pm
449,Griff's ,"(SM),(W),(V),(*)","(SM,W)",5574 Melrose Ave.,Bars/Clubs,Hollywood,CA,1988,,,,2/3/2022 4:52pm
450,Hollywood Spa,"(IGHC),(*)",,1650 N. Ivar,Bathhouses,Hollywood,CA,1988,,,,2/3/2022 9:42pm
454,International Love Boutique  ,(*),"(Clothes, toys, erotica)",7046 Hollywood Blvd.,Erotic Shop,Hollywood,CA,1988,,,,2/3/2022 9:45pm
455,Jacqleen's Travel Service ,(IGTA),,6305 Yucca St. #300,Travel Service,Hollywood,CA,1988,,,,2/3/2022 9:46pm
456,La Fiesta  ,(D),(Some Latins)(Disco),1917 N. Bronson,Bars/Clubs,Hollywood,CA,1988,,,,2/3/2022 9:48pm
457,Leathermaker,,,5720 Melrose Ave.,Erotic Shop,Hollywood,CA,1988,,,,2/3/2022 9:52pm
458,Lemon Twist,"(OC),(E),(WE)",(E-WE),6423 Yucca,Bars/Clubs,Hollywood,CA,1988,,,,2/3/2022 9:53pm
459,M.B. Club,"(P),(F&S),(OC),(*)",,4550 Melrose Ave,Bars/Clubs,Hollywood,CA,1988,,,,2/3/2022 9:54pm
460,Meat Rack,"(*),(P),(F&S)",,4621 Santa Monica Blvd.,Bars/Clubs,Hollywood,CA,1988,,,,2/3/2022 9:55pm
461,Mugi ,(E),(Japanese),5221 Hollywood Blvd.,Bars/Clubs,Hollywood,CA,1988,,,,2/3/2022 9:56pm
462,Mugi II,"(M),(R)",(Japanese),6721 Hollywood Blvd.,Restaurant,Hollywood,CA,1988,,,,2/3/2022 9:58pm
463,My House,"(*),(OC)","(Some Hustlers,OC)",1626 Cahuenga,Bars/Clubs,Hollywood,CA,1988,,,,2/3/2022 9:59pm
464,Probe,"(P),(D),(AH),(*)",(Macho) (Disco),836 N. Highland,Bars/Clubs,Hollywood,CA,1988,,,,2/3/2022 10:00pm
465,Leather by Leather,,,5542 Santa Monica Blvd.,Erotic Shop,Hollywood,CA,1988,,,,2/3/2022 9:51pm
468,Selby Hotel ,"(B&B),(*)",(Men only),1740 N. Hudson,Hotel,Hollywood,CA,1988,,,,2/3/2022 10:03pm
469,Spotlight,"(RT),(AYOR)",,1601 N. Cahuenga,Bars/Clubs,Hollywood,CA,1988,,,,2/3/2022 10:04pm
470,Stud,"(*),(OC),(BWMT)",(Patio) (Some OC),4216 Melrose Ave.,Bars/Clubs,Hollywood,CA,1988,,,,2/3/2022 10:05pm
471,Studio Hotel ,"(M),(H)",,1611 Vista del Mar,Hotel,Hollywood,CA,1988,,,,2/3/2022 10:06pm
472,Study ,(*),(Open days),1723 N. Western Ave.,Bars/Clubs,Hollywood,CA,1988,,,,2/3/2022 10:07pm
473,Travel Lab,(IGTA),,4154 Santa Monica Blvd.,Travel Service,Hollywood,CA,1988,,,,2/3/2022 10:09pm
477,Body Center,,(Gym),8711 W. 3rd St.,Gym,Hollywood West,CA,1988,,,,2/3/2022 10:17pm
478,Bravo Cafe,"(M),(R)",(Italian),7212 Melrose Ave.,Restaurant,Hollywood West,CA,1988,,,,2/3/2022 10:17pm
479,Cafe L.A,"(R),(*)",,8267 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1988,,,,2/3/2022 10:18pm
480,Carriage Trade ,"(*),(R)",,8225 Beverly at Harper,Restaurant,Hollywood West,CA,1988,,,,2/3/2022 10:19pm
481,Circus of Books ,(*),(Open 24 Hrs.),8230 Santa Monica Blvd.,Book Store,Hollywood West,CA,1988,,,,2/3/2022 10:21pm
482,Club Los Angeles Health Club,"(P),(*)",,8265 Santa Monica Blvd.,Gym,Hollywood West,CA,1988,,,,2/3/2022 10:23pm
484,Data Boy ,,(Publication),7512 Santa Monica Blvd.,Publications,Hollywood West,CA,1988,,,,2/3/2022 10:25pm
485,Drake's After Midnight ,(*),,7566 Melrose Ave.,Bars/Clubs,Hollywood West,CA,1988,,,,2/3/2022 10:29pm
486,Eagle ,"(*),(W)",(Some W)(Cruisy),7864 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas",Hollywood West,CA,1988,,,,6/12/2022 12:26pm
487,Four Star,"(R),(C&W),(PT),(*)",,8857 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1988,,,,2/3/2022 10:32pm
488,French Guarter Market Place,"(R),(AH),(*)",(Lunches & AH),7985 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1988,,,,2/3/2022 10:33pm
489,Gardenia Lounge ,(R),,7066 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1988,,,,2/3/2022 10:34pm
490,Gold Coast,"Cruisy Area,(PT),(*)",,8228 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1988,,,,2/3/2022 10:35pm
491,Greek Connection,"(M),(R)",,401 N. La Cienega,Restaurant,Hollywood West,CA,1988,,,,2/3/2022 10:39pm
492,Gunderson Travel,(IGTA),,8543 Santa Monica Blvd.,Travel Service,Hollywood West,CA,1988,,,,2/3/2022 10:39pm
493,Hunter's,(PT),(Hustlers),7511 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1988,,,,2/3/2022 10:40pm
494,I.H.O.P.,"(M),(R),(C)",,8461 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1988,,,,2/3/2022 10:41pm
495,International Male,,(Clothing),9000 Santa Monica Bl.,Business,Hollywood West,CA,1988,,,,2/3/2022 10:41pm
496,Iron Works,,(Gym),8764 Holloway Dr.,Gym,Hollywood West,CA,1988,,,,2/3/2022 10:42pm
497,L.A Edge,,(Publication),6900 Melrose,Publications,Hollywood West,CA,1988,,,,2/3/2022 10:43pm
498,Melrose Baths,"(OC),(*)","(Social Club) (Some OC, Chubby chasers)",7269 Melrose Ave.,Bathhouses,Hollywood West,CA,1988,,,,2/3/2022 10:44pm
499,Mother Lode,"(PT),(WE),(*)",(WE*)(Cruisy),8944 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas",Hollywood West,CA,1988,,,,2/17/2022 7:59pm
500,Numbers ,"(R),(OC)",(Hustlers),8029 Sunset Blvd.,Restaurant,Hollywood West,CA,1988,,,,2/3/2022 10:46pm
501,On the Boulevard,"(D),(*),(PT),(YC)",(Disco),8265 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1988,,,,2/3/2022 10:46pm
502,One,(*),(Preppies)(Cruisy),7302 Melrose Ave.,"Bars/Clubs,Cruising Areas",Hollywood West,CA,1988,,,,6/12/2022 12:26pm
503,Peanuts ,"(L),(D),(*)",(Disco),7969 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1988,,,,2/3/2022 10:48pm
504,Plaza,"(D),(*),(S)",(Latins) (Disco),739 N. La Brea,Bars/Clubs,Hollywood West,CA,1988,,,,2/3/2022 10:55pm
505,Pleasure Chest ,(*),"(Leather, toys, erotica, jewelry, etc.)",7733 Santa Monica Blvd.,Erotic Shop,Hollywood West,CA,1988,,,,2/3/2022 10:56pm
506,Pub,,(Hustlers),7702 Santa Monical,Bars/Clubs,Hollywood West,CA,1988,,,,2/3/2022 10:56pm
507,Rafters ,(*),,7994 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1988,,,,2/3/2022 10:58pm
508,Rage,"(YC),(D),(*)",(Disco),8911 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1988,,,,2/3/2022 10:58pm
509,Rail,(YC),,8809 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1988,,,,2/3/2022 10:59pm
510,Revolver ,"(V),(*)",,8851 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1988,,,,6/12/2022 11:59am
511,Rose Tattoo,"(M),(R),(*)",(Some Hustlers),665 N. Robertson Blvd.,Restaurant,Hollywood West,CA,1988,,,,2/4/2022 6:33pm
512,Saharan Motel,"(M),(H),(*)",,7212 Sunset Blvd.,Hotel,Hollywood West,CA,1988,,,,2/4/2022 6:34pm
513,Spike,"(W),(SM),(*)","(Some W,SM) (D.J. but no D) (Patio)(Cruisy)",7746 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas",Hollywood West,CA,1988,,,,6/12/2022 12:26pm
514,Studio One,"(YC),(*),(D)",(Disco) betw. Santa Monica & Melrose,652 La Peer,Bars/Clubs,Hollywood West,CA,1988,,,,6/13/2022 9:30am
515,Susanne's,(R),,7515 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1988,,,,2/4/2022 6:38pm
516,The Palms,"(PT),(L),(*)",(L*) (Disco),8572 Santa Monica Blvd.,Bars/Clubs,Hollywood West,CA,1988,,,,2/4/2022 6:39pm
517,Theodore's Cafe,"(M),(R)",,8171 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1988,,,,2/4/2022 6:40pm
518,Unicorn Book Store,(*),,8940 Santa Monica Blvd.,Book Store,Hollywood West,CA,1988,,,,2/4/2022 6:40pm
519,W. Holly. Presbyterian Church,,,7350 Sunset Blvd.,Religious Institution,Hollywood West,CA,1988,,,,2/4/2022 6:41pm
520,Yukon Mining Co.,"(R),(*)",(Open 24 hrs.*) (Liquor),7328 Santa Monica Blvd.,Restaurant,Hollywood West,CA,1988,,,,2/4/2022 6:42pm
528,Catch One,"(B),(D)",(Disco),4067 Pico Blvd.,Bars/Clubs,Midtown,CA,1988,,,,2/4/2022 6:48pm
529,Joly's,"(OC),(*)",,117 S. Western,Bars/Clubs,Midtown,CA,1988,,,,2/4/2022 6:49pm
530,M.C.C.,(MCC),,1050 Hill St.,Religious Institution,Midtown,CA,1988,,,,2/10/2022 9:27pm
531,Midtowne Spa,"(IGHC),(*)",(Baths),615 S. Kohler,Bathhouses,Midtown,CA,1988,,,,2/4/2022 6:57pm
532,Score,"(RT),(*)","(Some Latins,RT)",107 W. 4th St.,Bars/Clubs,Midtown,CA,1988,,,,2/4/2022 6:58pm
538,A Different Light,(*),(Books),4014 Santa Monica Blvd.,Book Store,Silverlake,CA,1988,,,,2/4/2022 7:04pm
539,Aerobics Unlimited ,,(Fitness),4370 Fountain Ave.,Gym,Silverlake,CA,1988,,,,2/4/2022 7:04pm
540,A-T Center,(D),(No booze),1773 G riffith Park Blvd.,Bars/Clubs,Silverlake,CA,1988,,,,2/4/2022 7:05pm
541,Basgo's ,"(D),(WE),(*)",(Disco) (WE*),3909 Sunset Blvd.,Bars/Clubs,Silverlake,CA,1988,,,,2/4/2022 7:07pm
542,Body Builders,(*),(Gym),2516 Hyperion,Gym,Silverlake,CA,1988,,,,2/4/2022 7:07pm
543,Bodyscape,,(Fitness),2930 Rowena Ave.,Gym,Silverlake,CA,1988,,,,2/4/2022 7:08pm
544,Bon Mot,,(Highland Park),4022 N. Figueroa,Bars/Clubs,Silverlake,CA,1988,,,,2/4/2022 7:08pm
545,Bunk House,(PT),,4519 Santa Monica,Bars/Clubs,Silverlake,CA,1988,,,,2/4/2022 7:10pm
546,Casita del Campo,"(M),(R),(*)",(Mexican),1920 Hyperion,Restaurant,Silverlake,CA,1988,,,,2/4/2022 7:11pm
547,Chatterton's,,(Books),1818 N. Vermont,Book Store,Silverlake,CA,1988,,,,2/4/2022 7:12pm
548,Circle West,"(D),(S),(WE),(*)",(Latins) (WE*),1514 Hillcrest,Bars/Clubs,Silverlake,CA,1988,,,,2/4/2022 7:13pm
549,Circus Books,,,4001 Sunset Blvd.,Book Store,Silverlake,CA,1988,,,,2/4/2022 7:14pm
550,Cuff's ,"(SM),(AH),(WE),(*)",(AH-WE),1941 Hyperion,Bars/Clubs,Silverlake,CA,1988,,,,2/4/2022 7:15pm
551,Daddy's Pub & Pantry ,(R),,2538 Hyperion,"Restaurant,Bars/Clubs",Silverlake,CA,1988,,,,2/10/2022 9:28pm
552,Detour ,"(*),(W),(SM),(YC)","(DJ but no D) (Some W,SM,YC)(Cruisy)",1087 Manzanita at Sunset Jet.,"Bars/Clubs,Cruising Areas",Silverlake,CA,1988,,,,6/12/2022 12:26pm
553,El Conquistador,"(M),(R)",(Mexican),3701 Sunset Blvd.,Restaurant,Silverlake,CA,1988,,,,2/4/2022 7:23pm
554,Gauntlet II ,"(*),(SM),(W),FFA","(Some SM,W,FFA) (Patio)",4219 Santa Monica Blvd.,Bars/Clubs,Silverlake,CA,1988,,,,2/4/2022 7:26pm
555,Hyperion ,"(PT),(D),(*)",(Disco) (Lunch),2810 Hyperion,Bars/Clubs,Silverlake,CA,1988,,,,2/4/2022 7:27pm
556,Images,"(M),(R)",,3938 Sunset Blvd.,Restaurant,Silverlake,CA,1988,,,,2/4/2022 7:33pm
557,Le Bar ,"(OC),(PT)",,2375 Glendale Blvd.,Bars/Clubs,Silverlake,CA,1988,,,,2/4/2022 7:34pm
558,Mac's,(*),(Baths),2801 Hyperion,Bathhouses,Silverlake,CA,1988,,,,2/4/2022 7:34pm
559,Mary's Place,"(R),(AH),(M)",,4114 Santa Monica Blvd.,Restaurant,Silverlake,CA,1988,,,,2/4/2022 7:35pm
560,Mr. Mike's,"(OC),(E)",,3172 Los Feliz Blvd.,Bars/Clubs,Silverlake,CA,1988,,,,2/4/2022 7:36pm
561,New York Co.,"(R),(V),(*)",,2470 Fletcher Dr.,Restaurant,Silverlake,CA,1988,,,,2/4/2022 7:36pm
562,One Way,"(SM),FFA,(*),(WE)","(Some SM,FFA) (DJ but no D) (WE*)(Cruisy)",612 N. Hoover,"Bars/Clubs,Cruising Areas",Silverlake,CA,1988,,,,6/12/2022 12:26pm
563,Partners and Company,(R),,1836 Hyperion,Restaurant,Silverlake,CA,1988,,,,2/4/2022 7:39pm
564,Pernell Travel,,,2617 Hyperion,Travel Service,Silverlake,CA,1988,,,,2/4/2022 7:40pm
565,Silver Dollar Saloon,"(*),(D),(WE),(AH)",(Disco) (WE-AH),4356 Sunset Blvd. at Fountain,Bars/Clubs,Silverlake,CA,1988,,,,2/4/2022 7:41pm
566,Sushi Fune,"(M),(R)",(Japanese),3820 Fountain,Restaurant,Silverlake,CA,1988,,,,2/4/2022 7:42pm
567,3626 Club,"(V),(*)",(Discobar),3626 Sunset Blvd.,Bars/Clubs,Silverlake,CA,1988,,,,2/4/2022 7:43pm
568,Uptown,"(OC),(R)",,4306 N. Figueroa,Restaurant,Silverlake,CA,1988,,,,2/4/2022 7:44pm
569,Zen,"(M),(R)",(Japanese),2609 Hyperion,Restaurant,Silverlake,CA,1988,,,,2/4/2022 7:44pm
572,Albion's,"(PE),(M),(R)",(Sherman Oaks),13422 Ventura Blvd.,Restaurant,Valley,CA,1988,,,,2/4/2022 7:47pm
573,A.M.S. Tours,(IGTA),(N. Hollywood),12115 Magnolia #172,Travel Service,Valley,CA,1988,,,,2/4/2022 7:48pm
574,Apache Territory,"(*),(D)",(Studio City) (Disco) (Liquor),11608 Ventura Blvd. ,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:14pm
575,Big Horn,"(L),(D),(PT),(OC)",(Liquor) (N. Hollywood),4882 Lankershim Blvd.,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:13pm
576,Bullet,"(SM),(PT),(*)",(Liquor) (N. Hollywood),10522 Burbank Blvd. ,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:13pm
577,Canyon Room,(D),(Liquor) (Sherman Oaks),13625 Moorpark at Woodman,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:13pm
578,Club 22,(L),(N. Hollywood),4882 Lankershim,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 7:55pm
579,Compound ,"(*),(IGHC)",(Baths) (N. Holly),5636 Vineland,Bathhouses,Valley,CA,1988,,,,2/4/2022 7:56pm
580,Corral Club Baths,"(P),(*)",(N. Hollywood),3747 Cahuenga,Bathhouses,Valley,CA,1988,,,,2/4/2022 7:58pm
581,Drive Shaft,"(SM),(W),(PT),(*)","(SM,W) (Van Nuys)",13641 Victory Blvd.,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:00pm
582,Fantasy World,,(Adult boutique) (N. Hollywood),10644 Burbank Blvd.,Erotic Shop,Valley,CA,1988,,,,2/4/2022 8:01pm
583,Frontiers,,(Publication) (N. Hollywood),10644 Magnolia Blvd.,Publications,Valley,CA,1988,,,,2/4/2022 8:03pm
584,Incognito ,(PT),(Liquor) (Reseda),7026 Reseda,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:13pm
585,In Touch East ,"(E),(L),(*)",(Liquor) (N. Hollywood),10437 Burbank,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:13pm
586,In Touch Lounge,"(*),(D)",(Small disco) (Liquor) (Van Nuys),5248 N. Van Nuys Blvd.,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:13pm
587,Jason Travel,(IGTA),(Van Nuys),16444 Vanowen St.,Travel Service,Valley,CA,1988,,,,2/4/2022 8:12pm
588,Job Site,"(D),(PT)",(Disco) (Liquor) (N. Hollywood),5614 Vineland,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:19pm
589,Jox,(PT),(Beer & wine) (N. Hollywood),"
10721 Burbank Blvd.",Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:22pm
590,Keith's,(R),(Liquor) (Studio City),11801 Ventura Blvd,Restaurant,Valley,CA,1988,,,,2/4/2022 8:24pm
591,La Tura Motel,"(M),(H)",(Studio City),11745 Ventura Blvd.,Hotel,Valley,CA,1988,,,,2/4/2022 8:26pm
592,Lodge,"(D),(PT),(*)",(N. Hollywood)  (Liquor)(Cruisy),4923 Lankershim Blvd.,"Bars/Clubs,Cruising Areas",Valley,CA,1988,,,,6/12/2022 12:26pm
593,Mag,"(W),(PT)",(N. Hollywood),12136 Magnolia,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:28pm
594,M.C.C. ,(MCC),(N. Hollywood),5730 Cahuenga Blvd.,Religious Institution,Valley,CA,1988,,,,6/13/2022 9:12am
595,Nadines,"(R),(*)",(Studio City),11100 Ventura Blvd,Restaurant,Valley,CA,1988,,,,2/4/2022 8:29pm
597,Oasis,(SM),(Some SM) (Studio City),11916 Ventura Blvd. ,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:31pm
598,Oil Can Harry's,"(YC),(*),(WE)",(Disco)(Fri. C&W)(Liquor)(WE*)(Studio City),11502 Ventura Blvd.,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 8:33pm
599,Oxwood Inn,"(*),(L),(D),(PT)",(Van Nuys),13713 Oxnard,Hotel,Valley,CA,1988,,,,2/4/2022 8:34pm
600,Personality Travel,(IGTA),(N. Hollywood),9007 Melrose,Travel Service,Valley,CA,1988,,,,2/4/2022 8:35pm
601,Queen Mary,"(M),(S)",(Liquor) (Studio City),12449 Ventura Blvd.,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 9:13pm
602,Rawhide,"(PT),(*),(C&W),(WE)",(Liquor) (Open 24 hrs.-WE)(N. Hollywood),10937 Burbank Blvd.,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 9:14pm
604,Roman Holiday Baths,(OC),(Van Nuys),14435 Victory Blvd.,Bathhouses,Valley,CA,1988,,,,2/4/2022 9:18pm
605,Rumors,"(L),(*)",(Liquor) (N. Hollywood),10622 Magnolia,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 9:19pm
606,Skivey's Capri,,(N. Hollywood),6131 Vineland,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 9:20pm
607,Studio City Barber Shop,,(Studio City),12053 1/2 Ventura PI.,Business,Valley,CA,1988,,,,2/4/2022 9:21pm
608,Travel Advisors,(IGTA),(Woodland Hills),20050 Ventura Blvd.,Travel Service,Valley,CA,1988,,,,2/4/2022 9:22pm
609,Ultimate Body,,(Universal City),3575 Cahuenga Blvd.,Bars/Clubs,Valley,CA,1988,,,,2/4/2022 9:23pm
610,Uptown Clothes,,(Studio City),11748 Ventura Blvd. ,Business,Valley,CA,1988,,,,2/4/2022 9:24pm
611,Wellington's,"(R),(*)",(N. Hollywood),4354 Lankershim Blvd.,Restaurant,Valley,CA,1988,,,,2/4/2022 9:25pm
618,Beth Chayim Chadashim,,(Jewish),"6000 W. Pico Blvd.,
Los Angeles 90035",Bars/Clubs,West Los Angeles ,CA,1988,,,,2/4/2022 9:31pm
619,Bunz,"(R),(E),(*)",(Venice),663 Rose Ave.,Restaurant,West Los Angeles ,CA,1988,,,,2/4/2022 9:32pm
620,Connection,"(L),(D),(V),(*)",,4363 Sepulveda,Bars/Clubs,West Los Angeles ,CA,1988,,,,2/4/2022 9:32pm
621,Feminist Womens Health Center,,,6221 Wilshire Blvd. #419,Health Clinic,West Los Angeles ,CA,1988,,,,2/4/2022 9:33pm
622,Ipanema Tours,,,9911 W. Pico Blvd. #580,Travel Service,West Los Angeles ,CA,1988,,,,2/4/2022 9:33pm
623,J.J.'s Pub,"(D),(PT)",,2692 S. La Cienega,Bars/Clubs,West Los Angeles ,CA,1988,,,,2/4/2022 9:34pm
624,Roosterfish,"(YC),(D),(PT),(*)",(Venice),1302 Washington,Bars/Clubs,West Los Angeles ,CA,1988,,,,2/4/2022 9:35pm
625,Transfer,(L),,2214 Stoner,Bars/Clubs,West Los Angeles ,CA,1988,,,,2/4/2022 9:36pm
626,The Travel Connection,(IGTA),,12041 W ilshire Blvd.,Travel Service,West Los Angeles ,CA,1988,,,,2/4/2022 9:37pm
627,Westside,"(R),(D),(OC)",,6112 Venice Blvd.,"Restaurant,Bars/Clubs",West Los Angeles ,CA,1988,,,,2/10/2022 9:30pm
635,Huntress,(E),(DJ),8122 Bolsa Ave.,Bars/Clubs,Midway City,CA,1988,,,,2/4/2022 9:44pm
638,Adult Book Store,,,1313 McHenry ,"Book Store,Erotic Shop",Modesto,CA,1988,,,,6/8/2022 10:48am
639,Adult Book Store,,,1245 McHenry,"Book Store,Erotic Shop",Modesto,CA,1988,,,,6/8/2022 10:48am
640,Brave Bull,"(D),(L)",(Disco) (Some L),701 S. 9th St.,Bars/Clubs,Modesto,CA,1988,,,,2/4/2022 9:48pm
641,Cafe Decadence,"(M),(R),(C)",,521 McHenry,Restaurant,Modesto,CA,1988,,,,2/4/2022 9:49pm
642,Golden Gate Book Nook,,,1022 9th St.,Book Store,Modesto,CA,1988,,,,2/4/2022 9:49pm
643,Grapes,"(*),(YC),(D),(R),(AH),(WE)",(Disco) (AH-WE),621 'H' St.,"Bars/Clubs,Restaurant",Modesto,CA,1988,,,,2/10/2022 9:30pm
644,Liberty Adult Book Store,(*),,57 Kansas St.,"Book Store,Erotic Shop",Modesto,CA,1988,,,,6/8/2022 10:52am
646,Mustang Club,"(D),(L),(WE),(*)",(Some L) (WE*) ,413 N. 7th St.,Bars/Clubs,Modesto,CA,1988,,,,2/4/2022 9:56pm
647,Farallone Hotel,(M),,1410 Main St.,Hotel,Montara,CA,1988,,,,2/4/2022 9:57pm
648,Holiday Skating Center,(*),(Thurs. only),9191 Central Ave.,Business,Montclair,CA,1988,,,,2/4/2022 9:58pm
650,After Dark,"(YC),(D),(*)",(Disco) (Patio and backlot bar) (This is it!) (New Monterey),214 Lighthouse,Bars/Clubs,Monterey,CA,1988,,,,2/4/2022 10:01pm
651,Fremont Bookstore & Nuart Theatre,Cruisy Area,,2116 Fremont,"Theatre,Book Store",Monterey,CA,1988,,,,2/10/2022 9:31pm
654,Harbor Hut Restaurant ,"(OC),(E),(M)","(Bar only, best late) (Best bet)",1205 Embarcadero,Bars/Clubs,Morro Bay,CA,1988,,,,2/8/2022 11:54pm
655,Hofbrau,"(M),(R),(OC)",,571 Embarcadero,Restaurant,Morro Bay,CA,1988,,,,2/8/2022 11:55pm
658,Billy Reed's,"(M),(R),(C)",(Sun. brunch),150 E. Vista Chino,Restaurant,Palm Springs,CA,1988,,,,2/8/2022 11:57pm
659,Bugle,,(Publication) (Cat City),68-805 A6 Perez Rd.,Publications,Palm Springs,CA,1988,,,,2/10/2022 9:31pm
660,Carriage Trade,"(R),(WE),(*)",(WE*)(Cat City),68-599 Hwy. 111 ,Restaurant,Palm Springs,CA,1988,,,,6/13/2022 9:23am
661,C.C. Construction Co.,"(W),(D),(WE),(*)",(Disco) (Liquor) (Flicks) (WE*)(Cat City),68-449 Perez Rd. ,Bars/Clubs,Palm Springs,CA,1988,,,,6/13/2022 9:22am
662,Club Palm Springs,"(CBC),(*)",(Cat City),68-449 PerezRd. ,Bars/Clubs,Palm Springs,CA,1988,,,,6/13/2022 9:22am
663,Cuddles II,"(E),(V),(*)",(CatCity),68-657 Hwy. 111 ,Bars/Clubs,Palm Springs,CA,1988,,,,6/13/2022 9:22am
