ID,Title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,uncleartype,Year,notes,dateadded,lastmodified
457,Plaza Hotel Bar,,91 Sip St.,Jersey City,NJ,"(*),(RT)","Bars/Clubs,Hotels",,,1974,,3/16/2020 11:00pm,7/23/2020 7:21pm
459,King's Inn,,Route 27,Kingston,NJ,(M),Bars/Clubs,,,1974,,3/16/2020 11:01pm,7/23/2020 7:21pm
460,Club North Baths ,,49 Broadway,Newark,NJ,(*),Baths,,,1974,,3/16/2020 11:01pm,7/23/2020 7:21pm
461,Murphy's Tavern ,(some B & RT),59 Edison Place,Newark,NJ,"(D),(B),(RT),(*)",Bars/Clubs,,,1974,,3/16/2020 11:01pm,7/23/2020 7:21pm
462,Manny's Den,,111 Albany St.,New Brunswick,NJ,"(D),(S),(*)",Bars/Clubs,,,1974,,3/16/2020 11:02pm,7/23/2020 7:21pm
463,Normandie ,,21 Main St.,Orange,NJ,(M),Bars/Clubs,,,1974,,3/16/2020 11:02pm,7/23/2020 7:21pm
464,Pad 1 ,,389 Madison Ave.,Patterson,NJ,"(D),(*)",Bars/Clubs,,,1974,,3/16/2020 11:02pm,7/23/2020 7:21pm
466,Musical Bar ,Phillipsburg Hotel,216 S. Main St.,Phillipsburg,NJ,,"Bars/Clubs,Hotels",,,1974,,3/16/2020 11:03pm,7/23/2020 7:21pm
467,Annex ,,128 Nassau ,Princeton,NJ,,Bars/Clubs,,,1974,,3/16/2020 11:03pm,7/23/2020 7:21pm
468,Peacock Inn,,20 Bayard Lane,Princeton,NJ,"(M),(YC),(*)",Bars/Clubs,,,1974,,3/16/2020 11:03pm,7/23/2020 7:21pm
470,Red Coach,Hotel Penn. ,81 S. Clinton,Trenton,NJ,(M),"Bars/Clubs,Hotels",,,1974,,3/16/2020 11:04pm,7/23/2020 7:21pm
471,Shamrock,,28 S. Warren,Trenton,NJ,"(YC),(D),(*)",Bars/Clubs,,,1974,,3/16/2020 11:04pm,7/23/2020 7:21pm
473,Asbury Hudson Hotel,(3rd & 4th floors),331 Cookman,Asbury Park,NJ,(H),Hotels,,,1973,,3/16/2020 11:05pm,7/23/2020 7:21pm
474,Blue Note,,707 Bangs,Asbury Park,NJ,,Bars/Clubs,,,1973,,3/16/2020 11:07pm,7/23/2020 7:21pm
475,Chez 'L ,,429 Cookman Ave.,Asbury Park,NJ,"(YC),(D),(*)",Bars/Clubs,,,1973,,3/16/2020 11:08pm,7/23/2020 7:21pm
477,M & K ('Pauls') Tavern ,,329 Cookman Ave.,Asbury Park,NJ,"(YC),(*)",Bars/Clubs,,,1973,,3/16/2020 11:08pm,7/23/2020 7:21pm
478,Belleville Hotel,,122 S. New York Ave.,Atlantic City,NJ,(H),Hotels,,,1973,,3/16/2020 11:09pm,7/23/2020 7:21pm
479,Chester Inn,,132 S. New York Ave.,Atlantic City,NJ,(H),Hotels,,,1973,,3/16/2020 11:09pm,7/23/2020 7:21pm
480,Chez Paree,,235 S. New York Ave.,Atlantic City,NJ,"(G),(D),(*)",Bars/Clubs,,,1973,,3/16/2020 11:09pm,7/23/2020 7:21pm
481,Deville Hotel and Sauna ,,149 Kentucky Ave.,Atlantic City,NJ,(H),Hotels,,,1973,,3/16/2020 11:10pm,7/23/2020 7:21pm
482,Entertainer's Club (Louisa's),(alley off New York Ave. near Boardwalk),169 Westheimer,Atlantic City,NJ,(*),Bars/Clubs,,,1973,,3/16/2020 11:11pm,7/23/2020 7:21pm
483,Ft. Pitt,,172 S. New York Ave.,Atlantic City,NJ,"(M),(S)",Bars/Clubs,,,1973,,3/16/2020 11:11pm,7/23/2020 7:21pm
485,M & M ,,156 S. Westheimer,Atlantic City,NJ,"(YC),(D),(*)",Bars/Clubs,,,1973,,3/16/2020 11:13pm,7/23/2020 7:21pm
486,Mama Rosa's,,143 S. New York Ave.,Atlantic City,NJ,(R),Restaurant,,,1973,,3/16/2020 11:13pm,7/23/2020 7:21pm
487,Martin's Hotel,,161 S. New York Ave.,Atlantic City,NJ,(H),Hotels,,,1973,,3/16/2020 11:14pm,7/23/2020 7:21pm
488,Rendezvous,,139 S. New York Ave.,Atlantic City,NJ,"(YC),(D),(*)",Bars/Clubs,,,1973,,3/16/2020 11:14pm,7/23/2020 7:21pm
489,Saratoga,,201 S. New York Ave.,Atlantic City,NJ,"(RT),(B),(D),(S)",Bars/Clubs,,,1973,,3/16/2020 11:14pm,7/23/2020 7:21pm
493,Club Baths,,1498 Broadway,Camden,NJ,(*),Baths,,,1973,,3/16/2020 11:29pm,7/23/2020 7:21pm
494,Lamplighter Room,,#5 Northgate Center,Camden,NJ,(R),Restaurant,,,1973,,3/16/2020 11:29pm,7/23/2020 7:21pm
495,Danny's of Palisades,,771 Palisade Ave.,Cliffside Park,NJ,"(YC),(D),(*)",Bars/Clubs,,,1973,,3/16/2020 11:29pm,7/23/2020 7:21pm
496,Founder's ,,785 Palisade Ave.,Cliffside Park,NJ,(R),Restaurant,,,1973,,3/16/2020 11:29pm,7/23/2020 7:21pm
497,Pathway Lounge,,208 Henderson ,Jersey City,NJ,(M),Bars/Clubs,,,1973,,3/16/2020 11:30pm,7/23/2020 7:21pm
498,Plaza Hotel Bar ,,91 Sip St.,Jersey City,NJ,,"Bars/Clubs,Hotels",,,1973,,3/16/2020 11:30pm,7/23/2020 7:21pm
500,Club Baths North,,49 Broadway,Newark,NJ,(*),Baths,,,1973,,3/16/2020 11:30pm,7/23/2020 7:21pm
501,Asbury Hudson Hotel,(3rd & 4th floors) ,331 Cookman Ave.,Asbury Park,NJ,(H),Hotels,,,1972,,3/20/2020 6:06pm,7/23/2020 7:21pm
502,Blue Note ,,707 Bangs,Asbury Park,NJ,,Bars/Clubs,,,1972,,3/20/2020 6:08pm,7/23/2020 7:21pm
503,Chez 'L ,,429 Cookman Ave.,Asbury Park,NJ,"(YC),(D),(*)",Bars/Clubs,,,1972,,3/20/2020 6:08pm,7/23/2020 7:21pm
505,M & K ,,329 Cookman Ave.,Asbury Park,NJ,"(YC),(*)",Bars/Clubs,,,1972,,3/20/2020 6:09pm,7/23/2020 7:21pm
507,Chez Paree,,183 S. New York Ave.,Atlantic City,NJ,(*),Bars/Clubs,,,1972,,3/20/2020 6:10pm,7/23/2020 7:21pm
508,Chester Inn,,132 S. New York Ave.,Atlantic City,NJ,,Bars/Clubs,,,1972,,3/20/2020 6:10pm,7/23/2020 7:21pm
509,Entertainers Club (Louisa's),(alley off New York nr. Broadwalk),169 Westheimer,Atlantic City,NJ,,Bars/Clubs,,,1972,,3/20/2020 6:10pm,7/23/2020 7:21pm
510,M & M,,156 S. Westheimer,Atlantic City,NJ,"(YC),(D),(*)",Bars/Clubs,,,1972,,3/20/2020 6:11pm,7/23/2020 7:21pm
511,Mama Rosa's ,,143 S. New York Ave.,Atlantic City,NJ,,Bars/Clubs,,,1972,,3/20/2020 6:11pm,7/23/2020 7:21pm
512,Rendezvous,,139 New York Ave.,Atlantic City,NJ,,Bars/Clubs,,,1972,,3/20/2020 6:11pm,7/23/2020 7:21pm
513,Saratoga,,201 S. New York Ave.,Atlantic City,NJ,"(YC),(D),(RT),(S),(*)",Bars/Clubs,,,1972,,3/20/2020 6:11pm,7/23/2020 7:21pm
514,Club Baths,,1498 Broadway,Camden,NJ,(*),Baths,,,1972,,3/20/2020 6:12pm,7/23/2020 7:21pm
516,Danny's of Palisades,,771 Palisade Ave.,Cliffside Park,NJ,"(YC),(D),(*)",Bars/Clubs,,,1972,,3/20/2020 6:13pm,7/23/2020 7:21pm
518,Pathway Lounge ,,208 Henderson,Jersey City,NJ,(M),Bars/Clubs,,,1972,,3/20/2020 6:15pm,7/23/2020 7:21pm
519,Plaza Hotel Bar,,91 Sip St.,Jersey City,NJ,,"Bars/Clubs,Hotels",,,1972,,3/20/2020 6:15pm,7/23/2020 7:21pm
520,Club Baths North,,49 Broadway,Newark,NJ,(*),Baths,,,1972,,3/20/2020 6:15pm,7/23/2020 7:21pm
522,Murphy's Tavern,,59 Edison Pl.,Newark,NJ,"(D),(*)",Bars/Clubs,,,1972,,3/20/2020 6:16pm,7/23/2020 7:21pm
523,Manny's Den,,111 Albany St.,New Brunswick,NJ,,Bars/Clubs,,,1972,,3/20/2020 6:16pm,7/23/2020 7:21pm
524,Normanie ,,21 Main,Orange,NJ,,Bars/Clubs,,,1972,,3/20/2020 6:17pm,7/23/2020 7:21pm
526,Musical Bar,Phillipsburg Hotel,216 S. Main St.,Phillipsburg,NJ,,"Bars/Clubs,Hotels",,,1972,,3/20/2020 6:17pm,7/23/2020 7:21pm
527,Annex,,128 Nassau ,Princeton,NJ,,Bars/Clubs,,,1972,,3/20/2020 6:17pm,7/23/2020 7:21pm
528,Peacock Inn,,20 Bayard Lane,Princeton,NJ,"(YC),(M),(*)",Bars/Clubs,,,1972,,3/20/2020 6:18pm,7/23/2020 7:21pm
529,Cove ,,139 E. Hanover,Trenton,NJ,,Bars/Clubs,,,1972,,3/20/2020 6:18pm,7/23/2020 7:21pm
531,Red Coach,Hotel Penn.,81 S. Clinton,Trenton,NJ,"(YC),(RT),(M),(*)","Bars/Clubs,Hotels",,,1972,,3/20/2020 6:19pm,7/23/2020 7:21pm
532,Shamrock,,28 S. Warren,Trenton,NJ,(G),Bars/Clubs,,,1972,,3/20/2020 6:19pm,7/23/2020 7:21pm
533,Blue Note,,707 Bangs Ave.,Asbury Park,NJ,,Bars/Clubs,,,1971,,3/20/2020 6:19pm,7/23/2020 7:21pm
537,Chez Paree,,183 S. New York Ave.,Atlantic City,NJ,,Bars/Clubs,,,1971,,3/20/2020 6:26pm,7/23/2020 7:21pm
538,Chester Inn,,132 S. New York Ave.,Atlantic City,NJ,,Bars/Clubs,,,1971,,3/20/2020 6:26pm,7/23/2020 7:21pm
539,Eddie's Bar (Dirty Eddie's),,181 Kentucky Ave.,Atlantic City,NJ,(M),Bars/Clubs,,,1971,,3/20/2020 6:27pm,7/23/2020 7:21pm
540,Entertainers Club (Louisa's),(alley off New York nr. Boardwalk),169 Westheimer,Atlantic City,NJ,(*),Bars/Clubs,,,1971,,3/20/2020 6:27pm,7/23/2020 7:21pm
541,Rendezvous,,139 New York Ave.,Atlantic City,NJ,(*),Bars/Clubs,,,1971,,3/20/2020 6:27pm,7/23/2020 7:21pm
542,Saratoga,,201 S. New York Ave.,Atlantic City,NJ,,Bars/Clubs,,,1971,,3/20/2020 6:28pm,7/23/2020 7:21pm
543,Buena Vista Hotel Bar,,105 2nd Ave.,Belmar,NJ,,"Bars/Clubs,Hotels",,,1971,,3/20/2020 6:28pm,7/23/2020 7:21pm
544,Club Baths,,1498 Broadway,Camden,NJ,(*),Baths,,,1971,,3/20/2020 6:29pm,7/23/2020 7:21pm
546,Danny's of Palisade,,783 Palisade Ave.,Cliffside Park,NJ,"(D),(YC),(*)",Bars/Clubs,,,1971,,3/20/2020 6:29pm,7/23/2020 7:21pm
549,Pathway Lounge,,208 Henderson,Jersey City,NJ,(M),Bars/Clubs,,,1971,,3/20/2020 6:30pm,7/23/2020 7:21pm
550,Plaza Hotel Bar,,91 Sip St.,Jersey City,NJ,(M),"Bars/Clubs,Hotels",,,1971,,3/20/2020 6:31pm,7/23/2020 7:21pm
552,Club Baths North,,49 Broadway,Newark,NJ,(*),Baths,,,1971,,3/20/2020 6:31pm,7/23/2020 7:21pm
553,Murphy's Tavern ,,59 Edison Pl.,Newark,NJ,(*),Bars/Clubs,,,1971,,3/20/2020 6:31pm,7/23/2020 7:21pm
554,Manny's Den,,111 Albany St.,New Brunswick,NJ,(M),Bars/Clubs,,,1971,,3/20/2020 6:44pm,7/23/2020 7:21pm
556,Musical Bar ,Phillipsburg Hotel,216 S. Main St.,Phillipsburg,NJ,,"Bars/Clubs,Hotels",,,1971,,3/20/2020 6:44pm,7/23/2020 7:21pm
557,Annex,,128 Nassau ,Princeton,NJ,,Bars/Clubs,,,1971,,3/20/2020 6:45pm,7/23/2020 7:21pm
558,Peacock Inn,,20 Bayard Lane,Princeton,NJ,"(YC),(M),(*)",Bars/Clubs,,,1971,,3/20/2020 6:45pm,7/23/2020 7:21pm
560,Red Coach,Hotel Penn,81 S. Clinton,Trenton,NJ,"(YC),(RT),(M),(*)","Bars/Clubs,Hotels",,,1971,,3/20/2020 7:30pm,7/23/2020 7:21pm
561,Blue Note ,,707 Bangs Ave.,Asbury Park,NJ,(*),Bars/Clubs,,,1970,,3/20/2020 7:31pm,7/23/2020 7:21pm
564,Eddie's Bar (Dirty Eddie's),,181 Kentucky,Atlantic City,NJ,,Bars/Clubs,,,1970,,3/20/2020 7:32pm,7/23/2020 7:21pm
565,Entertainer's Club (Louisa's),(alley off New York near Boardwalk),169 Westminster,Atlantic City,NJ,(*),Bars/Clubs,,,1970,,3/20/2020 7:32pm,7/23/2020 7:21pm
567,Rendezvous,,139 New York ,Atlantic City,NJ,(*),Bars/Clubs,,,1970,,3/20/2020 7:34pm,7/23/2020 7:21pm
568,Val's,,114 New York,Atlantic City,NJ,(*),Bars/Clubs,,,1970,,3/20/2020 7:34pm,7/23/2020 7:21pm
569,Buena Vista Hotel Bar,,105 2nd Ave.,Belmar,NJ,,"Bars/Clubs,Hotels",,,1970,,3/20/2020 7:34pm,7/23/2020 7:21pm
571,Danny's of Palisade,,783 Palisade Ave.,Cliffside Park,NJ,"(D),(*)",Bars/Clubs,,,1970,,3/20/2020 7:35pm,7/23/2020 7:21pm
572,Danny's Annex ,"(next door to above, across from Palisades Amus. Pk)",,Cliffside Park,NJ,(SM),Bars/Clubs,,,1970,,3/20/2020 7:35pm,7/23/2020 7:21pm
574,Plaza Hotel Bar,,91 Sip St.,Jersey City,NJ,,"Bars/Clubs,Hotels",,,1970,,3/20/2020 7:40pm,7/23/2020 7:21pm
576,Club Baths North,,49 Broadway,Newark,NJ,(*),Baths,,,1970,,3/20/2020 7:41pm,7/23/2020 7:21pm
577,Gemini Lounge ,,97 Edison Pl.,Newark,NJ,(*),Bars/Clubs,,,1970,,3/20/2020 7:42pm,7/23/2020 7:21pm
578,Murphy's ,,59 Edison Pl.,Newark,NJ,"(*),(RT)",Bars/Clubs,,,1970,,3/20/2020 7:42pm,7/23/2020 7:21pm
579,Manny's Den,,111 Albany St.,New Brunswick,NJ,(M),Bars/Clubs,,,1970,,3/20/2020 7:43pm,7/23/2020 7:21pm
580,Musical Bar,Phillipsburg Hotel,216 S. Main St.,Phillipsburg,NJ,,"Bars/Clubs,Hotels",,,1970,,3/20/2020 7:43pm,7/23/2020 7:21pm
581,Annex,,128 Nausau,Princeton,NJ,,Bars/Clubs,,,1970,,3/20/2020 7:43pm,7/23/2020 7:21pm
582,Peacock Inn,,20 Bayward Lane,Princeton,NJ,"(*),(YC),(M)",Bars/Clubs,,,1970,,3/20/2020 7:43pm,7/23/2020 7:21pm
584,Red Coach,Hotel Penn,81 S. Clinton,Trenton,NJ,"(YC),(RT),(M),(*)","Bars/Clubs,Hotels",,,1970,,3/20/2020 7:44pm,7/23/2020 7:21pm
585,Blue Note,,707 Bangs Ave.,Asbury Park,NJ,(*),Bars/Clubs,,,1969,,3/20/2020 7:44pm,7/23/2020 7:21pm
587,Eddie's Bar (Dirty Eddie's),,181 Kentucky ,Atlantic City,NJ,,Bars/Clubs,,,1969,,3/20/2020 7:47pm,7/23/2020 7:21pm
588,Entertainers Club (Louisa's),(alley off New York near Broadway),169 Westminster,Atlantic City,NJ,(*),Bars/Clubs,,,1969,,3/20/2020 7:48pm,7/23/2020 7:21pm
590,Rendezvous ,,139 New York ,Atlantic City,NJ,(*),Bars/Clubs,,,1969,,3/20/2020 7:48pm,7/23/2020 7:21pm
591,Val's ,,114 New York ,Atlantic City,NJ,(*),Bars/Clubs,,,1969,,3/20/2020 7:49pm,7/23/2020 7:21pm
592,Buena Vista Hotel Bar,,105 2nd Ave.,Belmar,NJ,,"Bars/Clubs,Hotels",,,1969,,3/20/2020 7:49pm,7/23/2020 7:21pm
594,Plaza Hotel Bar,,91 Sip St.,Jersey City,NJ,,"Bars/Clubs,Hotels",,,1969,,3/20/2020 7:49pm,7/23/2020 7:21pm
596,Broadway Sauna Baths,,49 Broadway,Newark,NJ,,Baths,,,1969,,3/20/2020 7:50pm,7/23/2020 7:21pm
597,Gemini Lounge,,97 Edison Pl.,Newark,NJ,(*),Bars/Clubs,,,1969,,3/20/2020 7:50pm,7/23/2020 7:21pm
598,Murphy's ,,135 Mulberry,Newark,NJ,"(*),(RT)",Bars/Clubs,,,1969,,3/20/2020 7:50pm,7/23/2020 7:21pm
599,Manny's Den,,111 Albany St.,New Brunswick,NJ,(M),Bars/Clubs,,,1969,,3/20/2020 7:51pm,7/23/2020 7:21pm
600,Musical Bar ,Phillipsburg Hotel,216 S Main St.,Phillipsburg,NJ,,"Bars/Clubs,Hotels",,,1969,,3/20/2020 7:51pm,7/23/2020 7:21pm
601,Annex,,128 Nausau,Princeton,NJ,,Bars/Clubs,,,1969,,3/20/2020 7:51pm,7/23/2020 7:21pm
602,Peacock Inn,,20 Bayard Lane,Princeton,NJ,"(YC),(M)",Bars/Clubs,,,1969,,3/20/2020 7:51pm,7/23/2020 7:21pm
604,Paddock Inn,,24 S Warren,Trenton,NJ,(*),Bars/Clubs,,,1969,,3/20/2020 7:52pm,7/23/2020 7:21pm
605,Blue Note,,707 Bangs Ave.,Asbury Park,NJ,(*),Bars/Clubs,,,1968,,3/20/2020 7:52pm,7/23/2020 7:21pm
607,Eddie's Bar (Dirty Eddie's),,181 Kentucky ,Atlantic City,NJ,,Bars/Clubs,,,1968,,3/20/2020 7:53pm,7/23/2020 7:21pm
608,Entertainers Club (Lucille's),(alley off NY nr. brdwlk),169 Westminster ,Atlantic City,NJ,,Bars/Clubs,,,1968,,3/20/2020 7:54pm,7/23/2020 7:21pm
610,Val's ,,114 New York ,Atlantic City,NJ,(*),Bars/Clubs,,,1968,,3/20/2020 8:05pm,7/23/2020 7:21pm
611,Buena Vista Hotel Bar,,105 2nd Ave.,Belmar,NJ,,"Bars/Clubs,Hotels",,,1968,,3/20/2020 8:05pm,7/23/2020 7:21pm
613,Plaza Hotel Bar,,91 Sip St.,Jersey City,NJ,,"Bars/Clubs,Hotels",,,1968,,3/20/2020 8:06pm,7/23/2020 7:21pm
615,Gemini Lounge,,97 Edison Pl.,Newark,NJ,(*),Bars/Clubs,,,1968,,3/20/2020 8:06pm,7/23/2020 7:21pm
616,Murphy's ,,135 Mulberry,Newark,NJ,"(RT),(SM),(*)",Bars/Clubs,,,1968,,3/20/2020 8:06pm,7/23/2020 7:21pm
617,Mammy's Den,,111 Albany St.,New Brunswick,NJ,(M),Bars/Clubs,,,1968,,3/20/2020 8:07pm,7/23/2020 7:21pm
619,Musical Bar,,216 S. Main St.,Phillipsburg,NJ,,Bars/Clubs,,,1968,,3/20/2020 8:07pm,7/23/2020 7:21pm
620,Peacock Inn,(collegiate),20 Bayard Ln.,Princeton,NJ,(M),Bars/Clubs,,,1968,,3/20/2020 8:07pm,7/23/2020 7:21pm
621,Paddock Inn,,24 S. Warren,Trenton,NJ,(*),Bars/Clubs,,,1968,,3/20/2020 8:08pm,7/23/2020 7:21pm
622,Blue Note,,707 Bangs Ave.,Asbury Park,NJ,(*),Bars/Clubs,,,1966,,3/20/2020 8:09pm,7/23/2020 7:21pm
624,Eddie's Bar (Dirty Eddies),,181 Kentucky,Atlantic City,NJ,,Bars/Clubs,,,1966,,3/20/2020 8:11pm,7/23/2020 7:21pm
625,Entertainers Club,(alley off New York nr. Boardwalk),169 Westminster,Atlantic City,NJ,,Bars/Clubs,,,1966,,3/20/2020 8:12pm,7/23/2020 7:21pm
626,Ft Pitt Bar,,168 New York ,Atlantic City,NJ,,Bars/Clubs,,,1966,,3/20/2020 8:12pm,7/23/2020 7:21pm
627,Val's ,,114 New York ,Atlantic City,NJ,(*),Bars/Clubs,,,1966,,3/20/2020 8:12pm,7/23/2020 7:21pm
628,Buena Vista Hotel Bar,,105 2nd Av.,Belmar,NJ,,"Bars/Clubs,Hotels",,,1966,,3/20/2020 8:12pm,7/23/2020 7:21pm
629,Plaza Hotel Bar,,91 Sip St.,Jersey City,NJ,,"Bars/Clubs,Hotels",,,1966,,3/20/2020 8:13pm,7/23/2020 7:21pm
630,Murphy's ,,135 Mulberry,Newark,NJ,"(RT),(SM)",Bars/Clubs,,,1966,,3/20/2020 8:13pm,7/23/2020 7:21pm
631,Promenade,,237 Park Ave.,Newark,NJ,,Bars/Clubs,,,1966,,3/20/2020 8:13pm,7/23/2020 7:21pm
632,Skippy's Hideaway,,97 Edison Pl.,Newark,NJ,(*),Bars/Clubs,,,1966,,3/20/2020 8:13pm,7/23/2020 7:21pm
634,Peacock Inn,(collegiate),20 Bayard Lane,Princeton,NJ,(M),Bars/Clubs,,,1966,,3/20/2020 8:14pm,7/23/2020 7:21pm
635,Blue Note,,707 Bangs Ave.,Asbury Park,NJ,(*),Bars/Clubs,,,1965,,3/20/2020 8:14pm,7/23/2020 7:21pm
637,Eddie's Bar,(called Dirty Eddie's),181 Kentucky Ave.,Atlantic City,NJ,,Bars/Clubs,,,1965,,3/20/2020 8:15pm,7/23/2020 7:21pm
638,Entertainer's Club,(alley off NY nr. Boardwalk),169 Westminster,Atlantic City,NJ,,Bars/Clubs,,,1965,,3/20/2020 8:16pm,7/23/2020 7:21pm
639,Val's,,114 New York Ave.,Atlantic City,NJ,(*),Bars/Clubs,,,1965,,3/20/2020 8:16pm,7/23/2020 7:21pm
640,Buena Vista Hotel Bar,,105 2nd Ave.,Belmar,NJ,,"Bars/Clubs,Hotels",,,1965,,3/20/2020 8:16pm,7/23/2020 7:21pm
641,Plaza Hotel Bar,,91 Sip,Jersey City,NJ,,"Bars/Clubs,Hotels",,,1965,,3/20/2020 8:16pm,7/23/2020 7:21pm
642,Murphy's ,,135 Mulberry,Newark,NJ,"(RT),(SM)",Bars/Clubs,,,1965,,3/20/2020 8:17pm,7/23/2020 7:21pm
643,Promenade Bar,,237 Park Ave.,Newark,NJ,,Bars/Clubs,,,1965,,3/20/2020 8:17pm,7/23/2020 7:21pm
644,Skippy's Hideaway,,97 Edison Pl.,Newark,NJ,(*),Bars/Clubs,,,1965,,3/20/2020 8:17pm,7/23/2020 7:21pm
646,Peacock Inn,,20 Bayard Lane,Princeton,NJ,(M),Bars/Clubs,,,1965,,3/20/2020 8:18pm,7/23/2020 7:21pm
