ID,title,description,streetaddress,city,state,type,amenityfeatures,Year,unclear_address,uncleartype,notes,lastmodified
3978,Spurs ,"(Some W, SM)(Cruisy) ",318 E. 8th St.,Cincinnati,OH,"Cruising Areas,Bars/Clubs","(*),(W),(SM)",1983,,,,1/7/2022 9:23am
3977,Rusconi's ,(Open 24 hours*) ,126 W. 6th St.,Cincinnati,OH,Restaurant,"(M),(R),(*)",1983,,,,12/10/2021 4:37pm
3979,The Cupboard ,"(Head shop, gifts, cards, etc.)",2611 Vine St.,Cincinnati,OH,Business,,1983,,,,12/5/2021 11:02am
3980,Under Construction ,(Some 'Hustlers')(Open Sundays* )(Good cocktail hour),428 Walnut,Cincinnati,OH,Bars/Clubs,(*),1983,,,,12/10/2021 4:37pm
3976,Patches ,,6314 Madison Rd.,Cincinnati,OH,"Restaurant,Bars/Clubs","(R),(E)",1983,,,,12/5/2021 11:02am
3990,A Man's World  ,"(Some SM, C & W)",2402 E. St. Claire Ave,Cleveland,OH,Bars/Clubs,"(*),(SM),(PT),(C&W)",1983,,,,12/5/2021 11:02am
3992,Arcade Travel ,,"Suite 450, 401 Euclid",Cleveland,OH,Travel Service,,1983,,,,1/7/2022 9:23am
3989,All Adult Books ,,3141 W. 25th St.,Cleveland,OH,Book Store,,1983,,,,12/5/2021 11:02am
3991,Another Place ,(Disco) ,2140 Payne,Cleveland,OH,Bars/Clubs,"(B),(D)",1983,,,,12/5/2021 11:02am
3994,Broadvue Adult Entertainment Center ,(Toys & Games) ,4172 Pearl Rd.,Cleveland,OH,Erotic Shop,,1983,,,,1/7/2022 9:24am
3996,Club Cleveland II ,(Baths),1293 W. 9th,Cleveland,OH,Bathhouses,"(*),(P)",1983,,,,12/5/2021 11:02am
3995,Club Cleveland ,,1448 W. 32nd St.,Cleveland,OH,Bars/Clubs,,1983,,,,12/5/2021 11:02am
3997,Dean's,(Happy hour*) ,11120 Clifton Blvd.,Cleveland,OH,Bars/Clubs,"(D),(*)",1983,,,,12/10/2021 4:37pm
3993,Blue Bijou Cinema ,(24 hrs.- wild back room),2006 Prospect Ave.,Cleveland,OH,Business,,1983,,,,12/5/2021 11:02am
4000,Exclusive News ,,16810 Euclid Ave.,Cleveland,OH,Book Store,,1983,,,,1/7/2022 9:24am
4001,Gay Hotline & Community Center ,(216) 621-3380,2641 W. 14th St.,Cleveland,OH,"Hotlines,Community Center/Support Groups",,1983,,,,1/7/2022 9:43am
4002,Godmothers II ,(WE*) ,1014 E. 63rd St.,Cleveland,OH,Bars/Clubs,"(D),(L),(WE),(*)",1983,,,,12/10/2021 4:37pm
3999,Downtown Books ,,1352 W. 6th St.,Cleveland,OH,Book Store,,1983,,,,12/5/2021 11:02am
4006,Isis Club ,(Guys as guests only),1400 W. 6th St.,Cleveland,OH,Bars/Clubs,"(P),(L),(E),(D),(*)",1983,,,,12/5/2021 11:02am
4005,Integrity ,(Church) ,2021 E. 22nd St.,Cleveland,OH,Religious Institution,,1983,,,,12/5/2021 11:02am
4004,Heck's ,,2927 Bridge,Cleveland,OH,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:02am
4003,Gold Coast ,"(Some YC, W, SM)(3 floors)(Macho)(Disco)(Entrance on Sohio)",11517 1/2 Clifton Blvd.,Cleveland,OH,Bars/Clubs,"(*),(YC),(W),(SM),(P),(D)",1983,,,,12/5/2021 11:02am
4007,Key ,(Macho)(AH-WE)(Cruisy) ,2211 E. 9th St.,Cleveland,OH,"Bars/Clubs,Cruising Areas","(AH),(WE),(*)",1983,,,,12/5/2021 11:02am
4011,Night People ,(Neighborhood)(Some L) ,3304 St. Claire,Cleveland,OH,Bars/Clubs,(L),1983,,,,12/5/2021 11:02am
4008,Leather Stallion ,,2203 E. St. Claire Ave.,Cleveland,OH,Bars/Clubs,(SM),1983,,,,12/5/2021 11:02am
4012,Paradise Inn ,,4488 State Rd.,Cleveland,OH,Bars/Clubs,,1983,,,,12/5/2021 11:02am
4010,New Dimensions ,(Disco) (Fri.-Sat.-Sun only) at 9th,1012 Sumner Ave.,Cleveland,OH,Bars/Clubs,"(D),(S),(YC),(*)",1983,,,,12/5/2021 11:02am
4009,Nantucket ,(Best at cocktail hour) ,11624 Clifton,Cleveland,OH,Bars/Clubs,,1983,,,,12/5/2021 11:02am
4016,R.S.V.P. ,(Cards & books)  (Shaker Hgts.),20149 Van Aken,Cleveland,OH,Book Store,,1983,,,,1/7/2022 9:24am
4014,Pickwood Lounge,(Lakewood),11633 Clifton ,Cleveland,OH,Bars/Clubs,"(M),(PE),(OC)",1983,,,,12/5/2021 11:02am
4013,Park Books ,,1813 E. 13th St.,Cleveland,OH,Book Store,,1983,,,,12/5/2021 11:02am
4015,Queen's Palace ,,1902 Euclid,Cleveland,OH,Bars/Clubs,,1983,,,,12/5/2021 11:02am
4020,Sumner Trucking Co. ,"(Some W, SM)(Downstairs at Dimesions) ",1012 Sumner Ct.,Cleveland,OH,Bars/Clubs,"(W),(SM)",1983,,,,12/5/2021 11:02am
4018,Six Twenty Club ,(Disco) (No neon sign)(Cruisy)(Men only)  (betw. 6th & 9th Sts. W.),620 Frankfort,Cleveland,OH,"Bars/Clubs,Cruising Areas",(*),1983,,,,12/5/2021 11:02am
4019,Studio X ,,6110 Broadway,Cleveland,OH,Bars/Clubs,,1983,,,,12/5/2021 11:02am
4021,Swingers Book Shop ,,1818 Prospect Ave.,Cleveland,OH,Book Store,(M),1983,,,,12/5/2021 11:02am
4017,Shaughnessy's ,,4377 State Rd.,Cleveland,OH,Bars/Clubs,"(L),(D)",1983,,,,12/5/2021 11:02am
4023,Vault's ,,1281 W. 9th St.,Cleveland,OH,Bars/Clubs,,1983,,,,12/5/2021 11:02am
4022,Traxx ,"(Disco)(Some L, M ) ",1273 W 9th,Cleveland,OH,Bars/Clubs,"(*),(D),(YC),(L),(M)",1983,,,,12/5/2021 11:02am
4028,Exedra ,"(Some YC, L, RT)(Disco)(Tue. & WE*)", 1762 E. 18th St.,Cleveland,OH,Bars/Clubs,"(YC),(L),(RT),(D),(WE),(*)",1983,,,,12/10/2021 4:38pm
4035,Adult Books & Movies ,,12 E. Town St.,Columbus,OH,"Book Store,Erotic Shop",,1983,,,,1/7/2022 9:24am
4036,Cleopatra's ,(Looks promising)(Disco)(Some L) ,1855 Oakland Park Ave.,Columbus,OH,Bars/Clubs,"(D),(S),(PT),(L)",1983,,,,12/5/2021 11:02am
4037,Club Columbus Baths,,1575 E. Livingston,Columbus,OH,Bathhouses,"(P),(YC),(*)",1983,,,,12/5/2021 11:02am
4038,Dignity ,(Church),1550 E. Hudson,Columbus,OH,Religious Institution,,1983,,,,12/5/2021 11:02am
4039,Exchange,"(Leather, books, etc.) ",119 E. Chestnut,Columbus,OH,"Book Store,Erotic Shop",,1983,,,,1/7/2022 9:24am
4042,Kismet ,(Disco)(Open Sundays)(Some L)(3 bars) ,232 N. 3rd.,Columbus,OH,Bars/Clubs,"(*),(P),(D),(PT),(L)",1983,,,,12/5/2021 11:02am
4045,Rudely Elegant ,"(Disco)(Unisex)(Sometimes open, sometimes closed)",1005 W. Broad St.,Columbus,OH,Bars/Clubs,"(YC),(D)",1983,,,,12/5/2021 11:02am
4044,Naughty but Nice ,(Gifts) ,211 N. 4th St.,Columbus,OH,Business,,1983,,,,12/5/2021 11:02am
4043,M.C.C.,,66 E. 15th Ave.,Columbus,OH,Religious Institution,(MCC),1983,,,,12/5/2021 11:02am
4048,Trends  ,(Disco)(Also adj. Garage Disco),40 E. Long St.,Columbus,OH,Bars/Clubs,"(YC),(*),(D)",1983,,,,12/5/2021 11:02am
4046,Summit Station ,(L - only) ,2210 Summit St.,Columbus,OH,Bars/Clubs,"(YC),(L),(D)",1983,,,,12/5/2021 11:02am
4047,Tradewinds II  ,"(Some W, SM, YC)(Open Sundays)(Cruisy)(Now has 'Fort Dicks' - adj. W - Disco - D) ",117 E. Chestnut,Columbus,OH,"Bars/Clubs,Cruising Areas","(*),(W),(SM),(YC),(PT),(D)",1983,,,,12/5/2021 11:02am
4049,Twy-Light ,(Some L),2467 Cleveland,Columbus,OH,Bars/Clubs,"(L),(D),(S)",1983,,,,12/5/2021 11:02am
4051,Village Junction ,,780 S. High St.,Columbus,OH,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:02am
4050,Village Grotto ,(Cruisy)(Disco),622 S. High St.,Columbus,OH,"Bars/Clubs,Cruising Areas","(PT),(*),(D)",1983,,,,12/5/2021 11:02am
4060,Bando's ,,134 N. 2nd St.,Coshocton,OH,Restaurant,"(M),(YC),(R)",1983,,,,12/5/2021 11:02am
4061,Club Twenty One, (Rear)(WE*) ,628 Walnut,Coshocton,OH,Bars/Clubs,"(M),(YC),(WE),(*)",1983,,,,12/10/2021 4:47pm
4062,Scott's Den ,,134 S. 6th St.,Coshocton,OH,Bars/Clubs,(M),1983,,,,12/5/2021 11:02am
4071,Denny's ,,1136 S. Main,Dayton,OH,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:02am
4070,Club Dayton Baths ,,6895 N . Dixie Dr.,Dayton,OH,Bathhouses,,1983,,,,12/5/2021 11:02am
4075,Stage Door ,(Cruisy) ,44 N. Jefferson,Dayton,OH,"Bars/Clubs,Cruising Areas","(D),(*)",1983,,,,12/5/2021 11:02am
4074,Rustic Cabin Inn ,,2320 Wilmington Pike,Dayton,OH,Bars/Clubs,,1983,,,,12/5/2021 11:02am
4073,Martinique ,(Some L) ,148 Salem Ave.,Dayton,OH,Bars/Clubs,(L),1983,,,,12/5/2021 11:02am
4076,Studio I,"(Disco)(Some L, B)(Cl. Mon.)(W E*)(Open unitl 4am) (Disco)(D)(Some L, B)(C1. Mon.)",810 N. Main,Dayton,OH,Bars/Clubs,"(D),(L),(B),(WE),(*)",1983,,,,12/10/2021 4:37pm
4084,The Saloon ,,531 W. State,Fremont,OH,Bars/Clubs,,1983,,,,12/5/2021 11:02am
4086,Baker's ,,24 Public Square,Lima,OH,Bars/Clubs,"(D),(PT)",1983,,,,12/5/2021 11:02am
4088,Lambda Bar,(Disco)(Some L),1052 Broadway,Lorain,OH,Bars/Clubs,"(D),(L),(*)",1983,,,,12/5/2021 11:02am
4089,Richard's Night Club ,(Occ. S)(Disco -WE)(Some L) at Main,15 E. 5th ,Mansfield,OH,"Restaurant,Bars/Clubs","(R),(D),(PT),(*),(S),(WE),(L)",1983,,,,12/5/2021 11:02am
4093,Infinity ,(Some L)(Disco)(Thur.-Sat only*) ,15 S. First St.,Miamisburg,OH,Bars/Clubs,"(YC),(L),(D),(*)",1983,,,,12/10/2021 4:37pm
4096,Summit Lodge Resort,"(Pool, sauna & lounge) Tel: (614) 385-6823 ","Rte. 1, Rockbridge 43149",Rockbridge ,OH,Hotel,"(P),(H)",1983,,,,12/5/2021 11:02am
4094,The Tavern,,792 Mentor Ave.,Painsville,OH,"Restaurant,Bars/Clubs","(*),(WE),(S),(E),(R),(M)",1983,,,,12/5/2021 11:02am
4098,Gaslight Inn, (Liquor) (Some L)(Cl. Sun.),638 W. Main,Springfield,OH,Bars/Clubs,"(*),(PT),(D),(L)",1983,,,,12/5/2021 11:02am
4104,David's Lounge ,(Some L),160 N. 4th,Steubenville ,OH,Bars/Clubs,"(D),(L),(S),(*)",1983,,,,12/5/2021 11:02am
4105,Steubenville News ,,604 Market St.,Steubenville ,OH,Book Store,,1983,,,,1/7/2022 9:24am
4106,Caesar's Lounge,(Disco),133 N. Erie,Toledo,OH,Bars/Clubs,"(YC),(Hip),(S),(D),(*)",1983,,,,12/5/2021 11:02am
4108,Denny's ,,3302 Secor Rd.,Toledo,OH,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:02am
4107,Club Toledo Baths ,,1122 Monroe Ave.,Toledo,OH,Bathhouses,"(YC),(*)",1983,,,,12/5/2021 11:02am
4111,Fantasia Bookstore ,,117 N. Erie St.,Toledo,OH,Book Store,,1983,,,,12/5/2021 11:02am
4109,Dignity ,(Church) ,501 Cherry St.,Toledo,OH,Religious Institution,,1983,,,,12/5/2021 11:02am
4110,Eastwood Theatre ,,817 E. Broadway,Toledo,OH,Theatre,,1983,,,,1/7/2022 9:24am
4115,Scaramouche ,"(Disco)(2 bars)(Sun. buffet)(Renwick Shopping Plaza, off Reynolds Rd.)",5210 Renwyck Dr.,Toledo,OH,Bars/Clubs,"(YC),(D),(*)",1983,,,,12/5/2021 11:02am
4114,Rustler ,,4023 Monroe,Toledo,OH,Bars/Clubs,"(W),(SM),(*)",1983,,,,12/5/2021 11:02am
4112,Open Closet ,,3330 Secor Rd.,Toledo,OH,Bars/Clubs,(D),1983,,,,12/5/2021 11:02am
4116,Scenic ,('Drags'),702 Monroe,Toledo,OH,Bars/Clubs,"(RT),(B),(PT)",1983,,,,12/5/2021 11:02am
4121,Ann's Place ,"(Some L, SM, OC)(WE*)",126 Pine S.E.,Warren,OH,Bars/Clubs,"(PT),(L),(SM),(OC),(WE),(*)",1983,,,,12/10/2021 4:43pm
4125,Tiger Paw News ,,1011 Market St.,Youngstown,OH,Book Store,(*),1983,,,,1/7/2022 9:25am
4124,Studio Books,,17 N. Chestnut,Youngstown,OH,Book Store,,1983,,,,12/5/2021 11:02am
4126,Troubadour Lounge,(Macho)(Disco)(Cruisy) (Use side door off Indianola),2622 Market St. ,Youngstown,OH,"Bars/Clubs,Cruising Areas","(*),(P),(YC),(D)",1983,,,,12/5/2021 11:02am
4127,Uptown Book Store ,,2597 Market St.,Youngstown,OH,Book Store,,1983,,,,12/5/2021 11:02am
4132,Atomic Annie's ," (Some YC, L, Military)(Disco)",116 First St.,Lawton,OK,Bars/Clubs,"(D),(S),(*),(YC),(L)",1983,,,,12/5/2021 11:02am
4133,Gate III Adult Books,, 2542 Fort Sills Blvd.,Lawton,OK,Book Store,,1983,,,,12/5/2021 11:02am
4136,Sunshine Shop,,302 White St.,Norman,OK,Business,(M),1983,,,,12/5/2021 11:02am
4139,Carnaby's ,(Disco)(Some W)(WE*),2807 N.W. 36th St.,Oklahoma City,OK,Bars/Clubs,"(P),(D),(W),(WE),(*)",1983,,,,12/10/2021 3:23am
4141,Colorado's Tavern ,(Cruisy neighborhood bar)(Beer only — cl. midnight) (WE*) at 32nd St.,3201 N. May ,Oklahoma City,OK,"Bars/Clubs,Cruising Areas","(PT),(WE),(*)",1983,,,,12/10/2021 4:37pm
4140,Circa Club ,"(Some W, YC)(Cruisy)",2201 N.W. 39th St.,Oklahoma City,OK,"Bars/Clubs,Cruising Areas","(W),(YC),(D),(PT),(*)",1983,,,,12/5/2021 11:02am
4142,D.J.'s Crescendo ,(Many L)(WE*),2805 N.W. 36th St.,Oklahoma City,OK,Bars/Clubs,"(P),(L),(D),(WE),(*)",1983,,,,12/10/2021 11:52am
4143,Free Spirit ,"(Top' super Disco)(Also L in Basement - enter thru parking lot) (In old church - 2 floors, several bars)",3125 N. Classen Blvd.,Oklahoma City,OK,Bars/Clubs,"(*),(D),(P),(YC),(L),(PT)",1983,,,,12/5/2021 11:02am
4146,M.C.C. ,,3413 Classen Blvd.,Oklahoma City,OK,Religious Institution,(MCC),1983,,,,12/5/2021 11:02am
4145,King Arthurs ,(Open days),2024 N.W . 11th St.,Oklahoma City,OK,Bars/Clubs,"(L),(PT),(D)",1983,,,,12/5/2021 11:02am
4147,Nite Life ,,2120 N.W. 39th,Oklahoma City,OK,Bars/Clubs,(L),1983,,,,12/5/2021 11:02am
4149,Renaissance Athletic Club,(M-days),1704 N.W. 23rd,Oklahoma City,OK,Gym,"(*),(M)",1983,,,,1/7/2022 9:25am
4148,Our Place ,,1302 N.W. Pennsylvania,Oklahoma City,OK,Bars/Clubs,"(OC),(L)",1983,,,,12/5/2021 11:02am
4150,Rustic Inn  ,,3700 N.W. 39th St.,Oklahoma City,OK,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:02am
4151,Saddle Tramp,"(Some W, YC)(good Sun. days) ",2125 N.W. 39th St.,Oklahoma City,OK,Bars/Clubs,"(P),(YC),(W),(PT),(*)",1983,,,,12/5/2021 11:02am
4154,Warehouse ,(No booze)(Cruisy)(C-AH*)(12 midnight until 4am) ,2124 N.W. 39th,Oklahoma City,OK,"Bars/Clubs,Cruising Areas","(YC),(D),(C),(AH),(*)",1983,,,,12/10/2021 4:44pm
4152,Tony's ,('Drags')(WE-only*) ,8911 N. Western,Oklahoma City,OK,Bars/Clubs,"(S),(WE),(*)",1983,,,,12/10/2021 4:38pm
4153,Village Inn ,,2650 Classen,Oklahoma City,OK,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:02am
4164,Circle Theatre ,,10 S. Lewis,Tulsa,OK,Theatre,,1983,,,,1/7/2022 9:25am
4163,Bamboo ,(Some OC),7204 E. Pine,Tulsa,OK,Bars/Clubs,(OC),1983,,,,12/5/2021 11:02am
4167,Corral Club ,,714 N. Sheridan,Tulsa,OK,Bars/Clubs,(L),1983,,,,12/5/2021 11:02am
4166,Club ,,1221 Memorial,Tulsa,OK,Bars/Clubs,"(P),(L),(D)",1983,,,,12/5/2021 11:02am
4165,Crash Landing," (M, YC)(WE*)(Disco)",506 S. Lewis,Tulsa,OK,Bars/Clubs,"(M),(YC),(WE),(D),(*)",1983,,,,12/10/2021 4:37pm
4168,Dot's Video & Thrift Store ,,812 S. Sheridan,Tulsa,OK,Business,,1983,,,,12/5/2021 11:02am
4169,Elite Adult Books ,,814 S. Sheridan,Tulsa,OK,Book Store,,1983,,,,12/5/2021 11:02am
4171,Midtown Theatre & Books ,,319 3rd St.,Tulsa,OK,"Book Store,Theatre",,1983,,,,1/7/2022 9:25am
4170,M.C.C. ,,1623 N. Maplewood,Tulsa,OK,Religious Institution,(MCC),1983,,,,12/5/2021 11:02am
4176,Risque Book Stores,,909 N.Yale,Tulsa,OK,Book Store,,1983,,,,12/5/2021 11:02am
4175,Rick's Club ,(May be closing) ,3741 S. Peoria,Tulsa,OK,Restaurant,"(R),(S)",1983,,,,12/5/2021 11:02am
4173,Pete's Taj Mahal,(Open days) ,1102 S. Lewis,Tulsa,OK,Bars/Clubs,"(P),(D),(*)",1983,,,,12/5/2021 11:02am
4174,Phone Booth ,(Beer)(Some L) ,6710 E. Admiral PL,Tulsa,OK,Bars/Clubs,(L),1983,,,,12/5/2021 11:02am
4179,Tracy's ,(Disco),1338 E. 3rd St.,Tulsa,OK,Bars/Clubs,"(D),(YC)",1983,,,,12/5/2021 11:02am
4178,Tim's Playroom ,(W & Levi)(Some SM)(go go boys) at Lewis,2252 E. 11th ,Tulsa,OK,Bars/Clubs,"(*),(W),(SM),(PT),(D)",1983,,,,12/5/2021 11:02am
4177,Rita's Adult World," (Books, liquid, erotica, etc.)",716 N. Sheridan,Tulsa,OK,"Book Store,Erotic Shop",,1983,,,,1/7/2022 9:25am
4183,Zipper's ,(Disco) at Yale,4812 E. 33rd St. ,Tulsa,OK,Bars/Clubs,"(*),(YC),(D)",1983,,,,12/5/2021 11:02am
4181,Warehouse East ,(No booze)(Disco)(Opens 12 mid)(AH*) ,1909 E. 11th St.,Tulsa,OK,Bars/Clubs,"(YC),(D),(AH),(*)",1983,,,,12/10/2021 4:44pm
4180,Tulsa Mining Co. ,(Beer only) ,1903 E. 11th St.,Tulsa,OK,Bars/Clubs,(W),1983,,,,12/5/2021 11:02am
5180,Risque Book Stores,,7216 Pine,Tulsa,OK,Book Store,,1983,,,,12/5/2021 11:02am
4191,Village Commons Tavern ,(Disco),66 E. Main,Ashland,OR,Bars/Clubs,"(M),(D)",1983,,,,12/5/2021 11:02am
4193,Captain's Cabin , Tioga Hotel,257 N. Broadway ,Coos Bay,OR,Hotel,"(M),(OC)",1983,,,,1/26/2022 10:54am
4197,Cassady's Tavern ,"(Some W, YC)(Cruisy) ",539 E. 13th,Eugene,OR,"Bars/Clubs,Cruising Areas","(W),(YC),(*)",1983,,,,12/5/2021 11:02am
4198,Club Riviera ,(Many L),39 W. 10th Ave.,Eugene,OR,Bars/Clubs,"(D),(L),(PT)",1983,,,,12/5/2021 11:02am
4200,Mother Kali's Book Store ,,541 Blair Blvd.,Eugene,OR,Book Store,(L),1983,,,,12/5/2021 11:02am
4201,Wild Iris ,,1161 Lincoln St.,Eugene,OR,Restaurant,"(M),(L),(R)",1983,,,,12/5/2021 11:02am
4207,Medford Hotel,,406 W. Main,Medford,OR,Hotel,"(M),(H)",1983,,,,12/5/2021 11:02am
4208,Barbary Coast Bar,,406 W. Main,Medford,OR,Bars/Clubs,(W),1983,,,,12/5/2021 11:02am
4205,Klamath Falls Gay Union ,,428 S. 9th St.,Klamath Falls,OR,Community Center/Support Groups,,1983,,,,1/7/2022 9:44am
4206,Over-The-Waves,(Late nights - summers only),2945 N. W. Jetty,Lincoln City,OR,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:02am
4214,Black Hawk ,"(Some L, OC)",1422 N.E. Broadway,Portland,OR,Bars/Clubs,"(L),(OC),(PT)",1983,,,,12/5/2021 11:02am
4218,Chuckles ,(Liquor),1810 N.W . Lovejoy,Portland,OR,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:02am
4216,C.C. Slaughter's ,(Cruisy)  ,1014 S.W. Stark,Portland,OR,"Restaurant,Cruising Areas","(*),(W),(R)",1983,,,,12/10/2021 3:07am
4215,Cafe Cabana ,,1231 S.W. Jefferson,Portland,OR,Restaurant,"(R),(AH)",1983,,,,12/5/2021 11:02am
4220,Club 927, (Some L)(Disco) (Liquor),927 S.E. Morrison,Portland,OR,Bars/Clubs,"(L),(D),(*)",1983,,,,12/5/2021 11:02am
4219,Continental Club Baths of Portland ,(Baths for men)(Health club - gym),531 S.W. Park Ave.,Portland,OR,Bathhouses,"(*),(YC),(P)",1983,,,,12/5/2021 11:02am
4221,Dahl & Penne ,"(Liquor)(Some B, RT Drags)(S - WE)  at Alder",604 S.W. 2nd,Portland,OR,Bars/Clubs,"(PT),(B),(RT),(S),(WE)",1983,,,,12/5/2021 11:02am
4224,Embers ,"('Boom Boom Room')(Disco)(Some YC, L)(Adm)  at Couch",110 N.W. Broadway,Portland,OR,Bars/Clubs,"(*),(YC),(L),(D)",1983,,,,12/5/2021 11:02am
4225,Family Zoo,(Disco),820 S.W. Oak,Portland,OR,Bars/Clubs,"(W),(YC),(D),(*)",1983,,,,12/5/2021 11:02am
4223,Dignity ,(Church) ,2926 N. Williams,Portland,OR,Religious Institution,,1983,,,,12/5/2021 11:02am
4222,Darcelle XV Tavern," (S-WE)(Some L, 'Drags')(Liquor)(Touristy) ",208 N.W. 3rd St.,Portland,OR,"Restaurant,Bars/Clubs","(R),(S),(WE),(L),(M)",1983,,,,12/5/2021 11:02am
4228,Hamburger Mary's ,, 840 S.W. Park,Portland,OR,Restaurant,"(M),(Hip),(R),(C)",1983,,,,12/5/2021 11:02am
4227,Grand Oasis Tavern ,(a.k.a. The Last Resort),243 S.W. Alder,Portland,OR,Bars/Clubs,,1983,,,,12/5/2021 11:02am
4232,Hunt Pub ,,1027 S.W. Morrison,Portland,OR,Bars/Clubs,,1983,,,,12/5/2021 11:02am
4231,Hot Patata ,,422 S.W. 13th,Portland,OR,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:02am
4229,Hard Times Adult Books ,(Sleazy),926 S.W. 3rd Ave.,Portland,OR,Book Store,,1983,,,,12/5/2021 11:02am
4230,Hobo's Inn  ,,120 N.W. 3rd Ave.,Portland,OR,Restaurant,"(R),(*)",1983,,,,12/5/2021 11:02am
4235,JR's Saloon West ,,300 N.W. 10th Ave.,Portland,OR,Bars/Clubs,"(W),(PT)",1983,,,,12/5/2021 11:02am
4233,Jonah's ,(Sun. brunch) ,7425 S.W. Barbur Blvd.,Portland,OR,Restaurant,(R),1983,,,,12/5/2021 11:02am
4236,Leatherworks ,"(Clothes, etc.) ",2908 S.E. Belmont,Portland,OR,Erotic Shop,,1983,,,,1/7/2022 9:25am
4234,JR's Saloon ,"(Fun neighborhood bar)(Some W, SM) ",4036 S.E. Hawthorne,Portland,OR,Bars/Clubs,"(PT),(SM),(*),(W)",1983,,,,12/5/2021 11:02am
4237,Looking Glass Books ,,421 S.W. Taylor St.,Portland,OR,Book Store,(L),1983,,,,12/5/2021 11:02am
4238,Lulu's Tavern, (Picking up) ,612 N.W. 21st St.,Portland,OR,Bars/Clubs,,1983,,,,1/7/2022 9:25am
4242,Old Wives Tale ,,1300 E. Burnside,Portland,OR,Restaurant,"(M),(L),(R)",1983,,,,12/5/2021 11:02am
4240,Majestic Hotel & Club Baths ,,303 S.W. 12th Ave.,Portland,OR,"Hotel,Bathhouses",(*),1983,,,,12/5/2021 11:02am
4243,Olympic Steam Bath ,Downtown(10am - 11pm), 509 S.W. 4th Ave.,Portland,OR,Bathhouses,,1983,,,,12/5/2021 11:02am
4246,Other Side of Midnight, (L - only),426 S.W. Hawthorne,Portland,OR,Bars/Clubs,"(L),(D)",1983,,,,12/5/2021 11:02am
4247,Scorpio Adult Books ,,209 S.W. Taylor,Portland,OR,Book Store,,1983,,,,12/5/2021 11:02am
4245,Other Inn ,,242 S.W. Alder,Portland,OR,Bars/Clubs,"(OC),(PT)",1983,,,,12/5/2021 11:02am
4244,Olympic Steam Bath ,Uptown (Open 24 hours) (Massages) ,531 S.W. 12th Ave.,Portland,OR,Bathhouses,,1983,,,,12/5/2021 11:02am
4249,Sissy's Tavern,(Male mud wrestling) ,413 W. Burnside,Portland,OR,Bars/Clubs,,1983,,,,12/5/2021 11:02am
4251,Stark Street Station,(Disco)(Some W)(Liquor)(C - AH - WE*) ,1217 S.W. Stark,Portland,OR,Bars/Clubs,"(PT),(D),(C),(AH),(WE),(W),(*)",1983,,,,12/10/2021 4:38pm
4250,Somebody's Place Tavern ,,729 S.W. 9th Ave.,Portland,OR,Bars/Clubs,(PT),1983,,,,12/5/2021 11:02am
4248,Sin City Adult Books ,,838 S.W. 3rd Ave.,Portland,OR,Book Store,,1983,,,,12/5/2021 11:02am
4254,Wilde Oscar's ,(Patio)(Occ. S*)(Sun. brunch),318 S.W. 3rd Ave.,Portland,OR,Restaurant,"(PT),(R),(S),(*)",1983,,,,12/10/2021 4:46pm
4253,Victoria's Nephew ,,312 S.W. Stark,Portland,OR,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:02am
4252,The Store ,(Cards & gifts) ,804 S.W. 10th Ave.,Portland,OR,Business,,1983,,,,12/5/2021 11:02am
4255,Women's Place Book Store ,,2349 S.E. Ankeny,Portland,OR,Book Store,,1983,,,,12/5/2021 11:02am
4265,M.C.C. ,,490 19th St. N.E.,Salem,OR,Religious Institution,(MCC),1983,,,,12/5/2021 11:02am
4264,Lambda Horizons,(Publication),"P.O. Box 663 Salem, OR 97308",Salem,OR,,,1983,,,,12/5/2021 11:02am
4262,Cassady's Tavern ,"(Some W , L)(Disco)",1930 State St. S.E.,Salem,OR,Bars/Clubs,"(W),(L),(*),(D),(PT)",1983,,,,12/5/2021 11:02am
4268,Mariner Motel ,,429 S. Holladay Dr.,Seaside,OR,Hotel,"(M),(H)",1983,,,,12/5/2021 11:02am
4273,Candida ,(Snacks)(Some L)(Open Sun.),247 N. 12th St.,Allentown,PA,Bars/Clubs,(L),1983,,,,1/7/2022 9:26am
4275,Stonewall ,(Disco),28-30 N. 10th St.,Allentown,PA,Bars/Clubs,"(YC),(D),(*)",1983,,,,12/5/2021 11:02am
4274,Rosemary's, (Some L) ,2327 Hanover Ave.,Allentown,PA,Bars/Clubs,(L),1983,,,,12/5/2021 11:02am
4279,La Pierre ,,2523 Union Ave.,Altoona,PA,Bars/Clubs,"(D),(*)",1983,,,,12/5/2021 11:02am
4282,The Lark ,(Rte. 202 N.),302 Dekalb St. ,Bridgeport,PA,Bars/Clubs,,1983,,,,12/5/2021 11:02am
