ID2,title,description,streetaddress,city,state,amenityfeatures,type,unclear_address,Year,unclear type or question,notes,Last Modified
1919,B.J.'s ,(Disco),4427 W. Kennedy,Tampa,FL,"(YC),(L),(D),(PT),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1335,B.J.'s Carousel ,(Cruisy)(Lunch & dinner),1380 S. Broadway,Denver,CO,"(R),(E),(PT)","Restaurant,Cruising Areas",,1985,,,12/5/2021 12:17pm
57,B&R Club,(Also AH),211 Lee St. ,Montgomery,AL,"(P),(D),(PT),(AH)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5141,Bacchus,,523 Lovett,Houston,TX,"(L),(E),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1663,Bachelor I,(Disco)(2 bars) (enter from Perry St.),223 Miracle Mile Strip ,Ft. Walton Beach,FL,"(YC),(D),(S),(PT)",Bars/Clubs,,1985,,,1/26/2022 1:24pm
2488,Bachelor's Library ,(Books),919 Walnut,Des Moines,IA,,Book Store,,1985,,,12/5/2021 12:17pm
1485,Bachelor's Mill ,(B&W),500 8th St. S.E.,Washington,D.C.,(D),Bars/Clubs,,1985,,,12/5/2021 12:17pm
4169,Bachelors Books,,3411 S. Wilmington St. ,Raleigh,NC,,Book Store,,1985,,,12/5/2021 12:17pm
743,Bachelors Quarters,('B.Q.')(Baths),1934 University Ave. ,Palo Alto,CA,,Bathhouses,,1985,,,12/5/2021 12:17pm
3524,Back Door,(Use back door)(Cruisy),1415 E. Charleston,Las Vegas,NV,"(PT),(*)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
1855,Back Door Club,(The Apartment)(Disco),4130 W. Hwy. 98,Panama City,FL,"(P),(YC),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1486,Back Door Pub,(Some B),801 'E' St. S.E.,Washington,D.C.,"(R),(B)",Restaurant,,1985,,,12/5/2021 12:17pm
755,Back Pocket,,10541 Mills Ave. ,Pomona,CA,,Bars/Clubs,,1985,,,1/7/2022 11:55am
2966,Back Room,"(See Crown & Anchor)(Disco)(Some L,M)",247 Commercial St. ,Provincetown,MA,"(*),(YC),(D),(L),(M)",Bars/Clubs,,1985,,Adress under Crown and Anchor listing,12/5/2021 12:17pm
1760,Back Room Surf & Sand Lounge,(Wed.- Sun. 9pm-2am)(Back entrance)(Guys),14061 Gulf Blvd. ,Madeira Beach,FL,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
4138,Back Stage,(Disco),2540 Gillespie ,Fayetteville,NC,"(YC),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3119,Back Stage Deli ,(Open until 4 am*) (just N. of 6 Mile Rd.),17630 Woodward,Detroit,MI,"(R),(*)",Restaurant,,1985,,,2/1/2022 4:08am
3120,Back Street,(Disco)(Cl. Mon.-Tue. & Thu.) (at Greenfield),15606 Joy ,Detroit,MI,"(*),(YC),(D)",Bars/Clubs,,1985,,,2/1/2022 4:10am
4979,Back Street Basic's ,"(Some S&M, W)(Disco)(AH*)",611 E. 7th ,Austin,TX,"(SM),(W),(D),(AH),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3118,Backpocket,('Jocks')(Cruisy),8832 Greenfield Rd. ,Detroit,MI,"(R),(PT),(*)","Restaurant,Cruising Areas",,1985,,,12/5/2021 12:17pm
4637,Backstage,,614 S. 4th St. ,Philadelphia,PA,"(R),(E),(S)",Restaurant,,1985,,,12/5/2021 12:17pm
1588,Backstreet,(Liquor)(Adm.),101 S.W. 2nd Ave. ,Ft. Lauderdale,FL,"(*),(YC),(D),(S),(E),(P)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2770,Backstreet,"(Some L,M,YC)(Disco)",390 Commercial St. ,Portland,ME,"(AH),(BYOB),(L),(M),(YC),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5342,Backstreet,(Good Days)(Some OC)(Disco in back),108 South 5th West,Salt Lake City,UT,"(*),(PT),(OC),(D)",Bars/Clubs,,1985,,,12/10/2021 2:09am
4026,Backstreets,(Disco),16-17 Charlotte St. ,Rochester,NY,(D),Bars/Clubs,,1985,,,12/5/2021 12:17pm
5536,Backwoods West,,528 S. Cannon,Spokane,WA,"(C&W),(PT)",Bars/Clubs,,1985,,,12/10/2021 2:44pm
4237,Badland's Territory,"(Super complex- Many rooms & bars)(Some YC,W,SM)(Somehting for everyone)(Cruisy)(AH-WE)",419 Plum St. ,Cincinnati,OH,"(*),(YC),(W),(SM),(AH),(WE)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
1487,Badlands ,(Disco)(Sun. T-D*),1415 22nd St. N.W.,Washington,D.C.,"(D),(R),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
5142,Baja's ,(Patio)(Video),402 Lovett,Houston,TX,(R),Restaurant,,1985,,,12/5/2021 12:17pm
3418,Balaban's,,405 N. Euclid,St. Louis,MO,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
870,Balboa Park Inn,(Looks promising),3402 Park Blvd. ,San Diego,CA,"(M),(H)",Hotel,,1985,,,12/5/2021 12:17pm
2105,Balcony Bar,(Upstairs),1920 Ala Moana ,Waikiki Beach,HI,"(PT),(OC),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5646,Ball Game,(Some OC)(Cruisy),196 S. 2nd St. ,Milwaukee,WI,"(D),(OC),(*)","Bars/Clubs,Cruising Areas",,1985,,,12/10/2021 7:41pm
5143,Ball Park ,(Books),1830 W. Alabama,Houston,TX,(*),Book Store,,1985,,,12/5/2021 12:17pm
4455,Bamboo,(Some OC),7204 E. Pine,Tulsa,OK,(OC),Bars/Clubs,,1985,,,12/5/2021 12:17pm
4428,Barbara's Nite Life,,2120 N.W. 39th ,Oklahoma City,OK,(L),Bars/Clubs,,1985,,,12/5/2021 12:17pm
5144,Barn ,"(Some W,OC)(Patio*)",710 Pacific St.,Houston,TX,"(W),(OC),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1970,Barnett's Book Store,,147 College Ave. ,Athens,GA,(M),Book Store,,1985,,,12/5/2021 12:17pm
109,Barney's Books ,,1421 E. McDowell Rd. ,Phoenix,AZ,,Book Store,,1985,,,12/5/2021 12:17pm
3640,Barrel House,(Sleazy),40 W. Grand St. ,Elizabeth ,NJ,"(RT),(AYOR)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5307,Basetown News,,108 W. Hwy. 90,Temple- Killeen,TX,,Book Store,,1985,,,1/7/2022 12:12pm
489,Basic Plumbing,,725 N. Fairfax,Hollywood West,CA,"(P),(YC),(F&S)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
10,Basics,(Some L) (Cl. Mon-Tue),912 N. 19th St. ,Birmingham,AL,"(P),(L),(AH),(WE)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2186,Baton Show Lounge ,,436 N. Clark St. ,Chicago,IL,"(S),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4821,Battery Club,(Piano bar)(Upstairs)(Rear)(Looking good),280-B Meeting St. ,Charleston,SC,(P),Bars/Clubs,,1985,,,12/5/2021 12:17pm
1917,Baxter's ,,714 S. Dale Mabry,Tampa,FL,"(*),(E)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1590,Beach Buoy Motel,"(Friendly, small, nr. Marlin Beach)",2929 Cortez,Ft. Lauderdale,FL,(*),Hotel,,1985,,,12/5/2021 12:17pm
3604,Beach House,,131 S. Ocean Ave. ,Atlantic City,NJ,(H),Hotel,,1985,,,12/5/2021 12:17pm
363,Beach Men,(Clothing)(Enter next to Boom Boom Room off Mountain Rd.),1401 S. Coast Hwy.,Laguna Beach,CA,,Business,,1985,,,12/5/2021 12:17pm
1578,Beach Side,(Cruisy),415 Main St.,Daytona Beach,FL,"(PT),(*)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
954,Bear Hollow,,440 Castro St. ,San Francisco,CA,(PT),Bars/Clubs,,1985,,,12/5/2021 12:17pm
490,Bear Leather ,(above Revolver),801 N. Larabee,Hollywood West,CA,,Bars/Clubs,,1985,checked,,12/5/2021 12:17pm
1880,Beaux Arts,"(Movies, E, community events) (Pinellis Park)",7711 60th St. N. ,St. Petersburg,FL,(E),Business,,1985,checked,,1/26/2022 1:25pm
871,Bee Jay's ,"(Some W & Levi, OC)(Sun. brunch)(Liquor)(Cruisy)",1421 University,San Diego,CA,"(W),(OC),(R),(WE),(*)","Restaurant,Cruising Areas",,1985,,,1/19/2022 4:47pm
3377,Beechie's ,(Disco),1706 W. 39th ,Kansas City,MO,"(L),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5647,Beer Garden ,(Sun. Brunch),3743 W. Vilet,Milwaukee,WI,"(L),(D),(R)",Restaurant,,1985,,,12/10/2021 7:41pm
1177,Belden 22,(Days only)(Alley betw. Pine & Bush),22 Belden Pl. ,San Francisco,CA,(R),Restaurant,,1985,,,12/5/2021 12:17pm
11,Belle's ,(Disco) (Below viaduct at 23rd St. & 1st Ave. N),2327 Morris Ave.,Birmingham,AL,"(WE),(*),(YC),(D)",Bars/Clubs,,1985,,,1/20/2022 7:07am
2165,Belleville ,(Cruise bar),119-A W.Main,Belleville,IL,"(*),(YC),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4639,"Bellevue Baths, Inc.",,100 S. Juniper,Philadelphia,PA,(OC),Bathhouses,,1985,,,12/5/2021 12:17pm
1119,Ben Her Books,"(Erotica,flicks)",1207 Polk,San Francisco,CA,"(F&S),(*)",Book Store,,1985,,,12/5/2021 12:17pm
684,Bench & Bar,(Cruisy)(Lunch)(Video)(Disco),120 11th St. ,Oakland,CA,"(YC),(D),(R),(*)","Restaurant,Cruising Areas",,1985,,,1/19/2022 4:47pm
1120,Bentley Motor Inn,,465 Grove St. ,San Francisco,CA,"(M),(H)",Hotel,,1985,,,12/5/2021 12:17pm
5017,Bentley's Bar & R,(Looks promising),3851 Cedar Springs,Dallas,TX,(R),"Bars/Clubs,Restaurant",,1985,,,12/5/2021 12:17pm
3378,Berkley Westport Hotel ,,315 W. 38th St. ,Kansas City,MO,(H),Hotel,,1985,,,12/5/2021 12:17pm
2187,Berlin,(Some L)(Video),854 W. Belmont,Chicago,IL,(L),Bars/Clubs,,1985,,,2/1/2022 1:40pm
2757,Berwick Guest House ,,2 Berwick Rd. ,Ogunquit,ME,(H),Hotel,,1985,,,12/5/2021 12:17pm
872,Best Wishes ,(Cards & gifts),3850 5th Ave. ,San Diego,CA,,Business,,1985,,,12/5/2021 12:17pm
4640,Beth Ahavah,(Gay Synagogue),2116 Walnut St. ,Philadelphia,PA,,Religious Institution,,1985,,,12/5/2021 12:17pm
3823,Beth Simchat Torah ,(Gay Synagogue),55 Bethune,Greenwich Village & Chelsea,NY,,Religious Institution,,1985,,,12/5/2021 12:17pm
3907,Better Days ,(Many B)(Disco),316 W. 49th St. ,Midtown- N.Y.C.,NY,"(B),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5412,Biff's Carytowne Book Store,,2930 W. Cary St. ,Richmond,VA,,Book Store,,1985,,,12/10/2021 1:51pm
5469,Big Eddie's ,(Liquor),2600 1st Ave. ,Seattle,WA,"(R),(*)",Restaurant,,1985,,,12/10/2021 2:14pm
3363,Big George,(Disco),100 W. Broadway ,Columbia,MO,"(M),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
595,Big Horn,(Liquor) (N. Hollywood),4482 Landershim Blvd. ,Valley,CA,"(L),(D)",Bars/Clubs,,1985,,,1/26/2022 1:25pm
873,Big Kitchen ,(Golden Hill),3003 Grape ,San Diego,CA,(R),Restaurant,,1985,,,1/26/2022 1:25pm
348,Big Mama's ,,22615 Mission Blvd.,Hayward,CA,(*),Bars/Clubs,,1985,checked,,12/5/2021 12:17pm
3379,Big Mamma's ,,1633 Southwest Blvd.,Kansas City,MO,"(L),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
855,Big Mary's ,(Some L),940 E. Baseline ,San Bernardino,CA,"(L),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2228,Big Red's,,3019 N. Clark St. ,Chicago,IL,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
1699,Big Ruby's,(Guest house)(Pool),409 Appelrouth Lane,Key West,FL,"(H),(*)",Hotel,,1985,,,12/5/2021 12:17pm
3223,Big Stein ,(Best Late),173 W. Broadway ,Muskegon,MI,"(M),(E),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3908,Big Top Theatre,(Disco)(Lockers & showers) (at 49th St.),1604 Broadway ,Midtown- N.Y.C.,NY,"(S),(E),(D)",Theatre,,1985,,,2/1/2022 5:01am
3824,Big Wok,(Chinese R),753 Washington St. ,Greenwich Village & Chelsea,NY,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
2188,Bijou Theatre,,1349 N. Wells St. ,Chicago,IL,,Theatre,,1985,,,12/5/2021 12:17pm
4641,Bike Stop,,206 S. Quince,Philadelphia,PA,"(SM),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3954,Bike Stop West ,('Mixed bag'),230 W. 75th St.,Uptown- N.Y.C.,NY,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
12,Bill's Club,(Many L) (Newly remodeled),208 N. 23rd St.,Birmingham,AL,"(*),(L),(D),(S)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2330,Bill's Regulator,,216 E. State St. ,Jacksonville,IL,"(M),(YC)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3381,Billie Jean's,,1706 W. 39th St. ,Kansas City,MO,"(P),(L)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3380,Billie's Book Store,,3314 Troost ,Kansas City,MO,(AYOR),Book Store,,1985,,,12/5/2021 12:17pm
707,Billy Reed's ,(Sun. brunch),150 E. Vista Chino ,Palm Springs,CA,"(M),(R),(C)",Restaurant,,1985,,,12/5/2021 12:17pm
3996,Billy the Kid,"(Some YC, W, SM) (Jackson Heights)",76-07 Roosevelt Ave. ,Queens,NY,"(YC),(W),(SM),(PT)",Bars/Clubs,,1985,,,1/26/2022 1:25pm
3370,Billy's I,(Cruisy),722 S. Main St. ,Joplin,MO,"(C&W),(D),(*)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
3371,Billy's II,(Disco),724 S. Main St. ,Joplin,MO,"(YC),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1769,Bird Road Books,,6833 Bird Rd. ,Miami,FL,,Book Store,,1985,,,12/5/2021 12:17pm
1770,Biscayne Books,,7939 Biscayne Blvd. ,Miami,FL,,Book Store,,1985,,,12/5/2021 12:17pm
1178,Black Feather ,,1257 Taylor St. ,San Francisco,CA,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
1121,Black Rose,"(Transvestites, RT)",741 O'Farrell St. ,San Francisco,CA,(RT),Bars/Clubs,,1985,,,12/5/2021 12:17pm
5446,Blaine Books,,715 Peace Portal Way,Blaine,WA,,Book Store,,1985,,,12/10/2021 2:06pm
4020,Blair's Tavern,,30 Marion St. ,Plattsburg,NY,(M),Bars/Clubs,,1985,,,12/5/2021 12:17pm
2784,Block News,(Books & erotica),420 E. Baltimore,Baltimore,MD,(M),"Book Store,Erotic Shop",,1985,,,1/7/2022 11:57am
2229,Blow ,Basement at B.J.'s,3231 N. Clark St.,Chicago,IL,(SM),Bars/Clubs,,1985,,,1/20/2022 10:39am
555,Blu Nunn,(Breakfast & Lunch),4022 Santa Monica Blvd. ,Silverlake,CA,,Restaurant,,1985,,,12/5/2021 12:17pm
4267,Blue Bijou Cinema,,2006 Prospect Ave. ,Cleveland,OH,(F&S),Theatre,,1985,,,12/5/2021 12:17pm
4014,Blue Boy Lounge ,(Disco),520 Niagara St. ,Niagara Falls,NY,"(D),(PT),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4739,Blue Bugle ,(D-WE) (Stroudsburg),724 Main St. ,Pocono Mts.,PA,"(D),(WE),(R)",Restaurant,,1985,,,1/26/2022 1:25pm
3825,Blue Fox,,131 8th Ave. ,Greenwich Village & Chelsea,NY,"(R),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
1270,Blue Lagoon Cocktail Lounge ,(Liquor)(Cruisy)(Disco),923 Pacific Ave. ,Santa Cruz,CA,"(D),(*)","Bars/Clubs,Cruising Areas",,1985,,,1/19/2022 4:48pm
1474,Blue Moon,,35 Baltimore Ave. ,Rehoboth Beach,DE,(R),Restaurant,,1985,,,12/5/2021 12:17pm
3591,Blue Note,,707 Bangs Ave. ,Asbury Park ,NJ,"(OC),(E),(PT),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2490,Blue Nude Bookstore,,1117 Grand Ave. ,Des Moines,IA,,Book Store,,1985,,,12/5/2021 12:17pm
2641,Blue Odyssey Club,(Metairie),2820 Lime St. ,New Orleans,LA,"(S),(E)",Bars/Clubs,,1985,,,1/26/2022 1:26pm
2279,Blue Pub,,3059 W. Irving Park Blvd. ,Chicago,IL,(OC),Bars/Clubs,,1985,,,12/5/2021 12:17pm
3826,Blue Skies,,183 W. 10th St. ,Greenwich Village & Chelsea,NY,(R),Restaurant,,1985,,,12/5/2021 12:17pm
172,Blue Willow ,(R & Gifts),2616 N. Campbell ,Tucson,AZ,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
4055,Blythwood ,,50 N. Jay St. ,Schenectady,NY,"(PT),(OC)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
817,Bo Jangles,"(Some YV, 'Twinkies', L)(Disco)",7042 Folsom Blvd. ,Sacramento,CA,"(YC),(L),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1694,Bo's Coral Reef,(Disco)(Sun. buffet)(WE*),201 N. 5th Ave. ,Jacksonville Beach,FL,"(R),(PT),(WE),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
702,Board Room ,(aka 'Bored Room'),529 S. 'A' St. ,Oxnard,CA,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
4980,Boathouse,"(Cruisy)(Disco)(AH-WE*)(Some W,SM)",407 Colorado,Austin,TX,"(D),(AH),(WE),(*),(W),(SM)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
2968,Boatslip Motel & Bar,"('Tops' days- Cruisy beach & pool)(T-D Disco, 3:30-6:30)",161 Commercial St. ,Provincetown,MA,"(H),(R),(*)","Restaurant,Hotel,Cruising Areas",,1985,,,12/5/2021 12:17pm
3419,Bob Martin's Bar,(Open 11am-3am) (Stadium Hotel),201 S. 20th ,St. Louis,MO,"(WE),(*)","Bars/Clubs,Hotel",,1985,,,2/1/2022 1:54pm
2365,Bobby's,(Disco)(Occ. S),3036 Peoria Rd.,Springfield,IL,"(*),(YC),(D),(PT),(S)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1863,Bodenheimer's,,304 S. Alcaniz ,Pensacola,FL,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
556,Body Builders,(Gym),2516 Hyperion,Silverlake,CA,(*),Gym,,1985,,,1/7/2022 11:51am
1122,Body Center,(Gym),1230 Sutter St. ,San Francisco,CA,,Gym,,1985,,,1/7/2022 11:51am
2230,Body Shop,(Nautilus gym)(2nd floor),2440 N. Lincoln,Chicago,IL,,Gym,,1985,,,1/7/2022 11:52am
5611,Body Shop,(Twinkies)(Disco)(Use rear),720 Bodart Way,Green Bay,WI,"(D),(S)",Bars/Clubs,,1985,,,12/10/2021 7:23pm
334,Body Toners,(Gym),12911 Fern. Ave. C,Garden Grove,CA,,Gym,,1985,,,1/7/2022 11:51am
2409,Body Works ,(Baths),303 N. Senate Ave. ,Indianapolis,IN,(*),Bathhouses,,1985,,,12/5/2021 12:17pm
1881,Bogart & Co,,100 1st Ave. N.E.,St. Petersburg,FL,,Business,,1985,checked,,12/5/2021 12:17pm
3909,Bogart's,(Lunch & brunch),320 E. 59th St. ,Midtown- N.Y.C.,NY,(R),Restaurant,,1985,,,12/5/2021 12:17pm
5268,Bogart's ,(Cabaret),11541 West Ave. ,San Antonio,TX,"(R),(*)",Restaurant,,1985,,,12/9/2021 2:58am
5386,Boiler Room,(Beer)(Cruisy),111 W. Tazewell,Norfolk,VA,"(SM),(W),(PT),(*)","Bars/Clubs,Cruising Areas",,1985,,,12/10/2021 2:43am
3456,Bolivar Road News,(Cruisy),4030 Old Bolivar Rd. ,Springfield,MO,,"Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
557,Bon Mot,(Highland Park),4022 N. Figueroa ,Silverlake,CA,,Bars/Clubs,,1985,checked,,12/5/2021 12:17pm
5269,Bonham Exchange ,(Super complex- several bars)(Bonham Ballroom- upstairs (S)(E))(Disco)(Cruisy)(Game Room) (next to the Alamo),411 Bonham,San Antonio,TX,"(*),(S),(E),(YC),(D)","Bars/Clubs,Cruising Areas",,1985,,,1/31/2022 4:56am
851,Book Arcade ,,235 Monterey St. ,Salinas,CA,(M),Book Store,,1985,,,12/5/2021 12:17pm
4790,Book Cave ,(Peeps),115 Empire St. ,Providence,RI,,Book Store,,1985,,,12/5/2021 12:17pm
174,Book Cellar ,,3844 E. Grant,Tucson,AZ,,Book Store,,1985,,,2/1/2022 4:24am
5739,Book Cellar ,,2505 N. Stone ,Tucson,AZ,,Book Store,,1985,,,2/1/2022 4:24am
4911,Book Cottage,(Some L),2113 Madison Ave. ,Memphis,TN,(L),Book Store,,1985,,,12/5/2021 12:17pm
874,Book Mark & Expresso Cafe,,4077 Adams Ave. ,San Diego,CA,,"Restaurant,Book Store",,1985,,,1/20/2022 5:19am
2152,Book People,(Books & info),512 S. Main,Moscow,ID,,Book Store,,1985,,,12/5/2021 12:17pm
5364,Book Stacks,"(Books, mags, etc.)",118 Pine St. ,Burlington,VT,,"Book Store,Business",,1985,,,12/10/2021 2:30am
4700,Book Stall ,,3604 Fifth Ave. ,Pittsburgh ,PA,,Book Store,,1985,,,12/5/2021 12:17pm
2459,Book-a-Rama ,,425 Wabash Ave. ,Terre Haute ,IN,,Book Store,,1985,,,12/5/2021 12:17pm
1410,Bookends,,44 Enfield St. ,Enfield,CT,,Book Store,,1985,,,12/5/2021 12:17pm
708,Bookland ,,102 N. Palm Canyon Dr. ,Palm Springs,CA,,"Bars/Clubs,Book Store",,1985,,,1/20/2022 5:21am
2358,Bookmart I ,,519 W. State ,Rockford,IL,,Book Store,,1985,,,12/5/2021 12:17pm
2359,Bookmart II,,623 7th St. ,Rockford,IL,,Book Store,,1985,,,12/5/2021 12:17pm
38,Books As Seeds ,(Bookstore),202 Andrew Jackson,Huntsville,AL,,Book Store,,1985,,,12/5/2021 12:17pm
173,Books Brothers ,,3244 E. Speedway ,Tucson,AZ,(*),Book Store,,1985,,,12/5/2021 12:17pm
1986,Books'n'Gifts,,134 Baker,Atlanta,GA,,Book Store,,1985,,,12/5/2021 12:17pm
1985,Books'n'Gifts,,73 Walton St.,Atlanta,GA,,Book Store,,1985,,,12/5/2021 12:17pm
1987,Books'n'Gifts,,2150 Stewart Ave. ,Atlanta,GA,,Book Store,,1985,,,12/5/2021 12:17pm
364,Boom Boom Room,(Game Room)(Cruisy)(Small Disco)(Enter thru side door or thru Tap Room) (Coast Inn),1401 S. Coast Hwy.,Laguna Beach,CA,"(YC),(*),(D)","Bars/Clubs,Cruising Areas",,1985,,,1/29/2022 6:55am
1027,Boot Camp,,101 Bryant St. ,San Francisco,CA,"(P),(F&S)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
955,Boot Den,(Shoes),4240 18th St. ,San Francisco,CA,,Business,,1985,,,12/5/2021 12:17pm
3955,Boot Hill,"(Some W,YC,SM)(Cruisy) (nr 75th )",317 Amsterdam Ave. ,Uptown- N.Y.C.,NY,"(*),(W),(YC),(SM)","Bars/Clubs,Cruising Areas",,1985,,,1/21/2022 4:15am
1295,Boot Strap,"(Some W,SM)(Cruisy)",147 N. Aurora,Stockton,CA,"(W),(SM),(D),(*)","Bars/Clubs,Cruising Areas",,1985,,,1/19/2022 4:48pm
1212,Bootrack Saloon,"(Some W,SM)",415 Stockton,San Jose,CA,"(W),(SM),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1591,Boots,"(Some W,SM)(Adjoins Gym Club-rear)(Cruisy johns)",2708 S.W. 9th St. ,Ft. Lauderdale,FL,"(*),(W),(SM)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
3592,Boots,,224 Cookman Ave. ,Asbury Park ,NJ,"(SM),(W),(D),(PT),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3827,Boots & Saddle ,"(Some W,SM)",76 Christopher St. ,Greenwich Village & Chelsea,NY,"(W),(SM),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2231,"Boradway, Ltd. ",(Some L)(Disco),3132 N. Broadway,Chicago,IL,(D),Bars/Clubs,,1985,,,12/5/2021 12:17pm
2848,Boston Rifleman,,119 Merrimack,Boston,MA,"(OC),(W)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1317,Boulder Express ,(Disco),2075 30th St . ,Boulder,CO,"(YC),(D),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
748,Boulevard,(Madre exit off Foothill Frwy.),3199 E. Foothill Blvd. ,Pasadena,CA,"(E),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4701,Boulevard Book Store,,346 Blvd. of Allies,Pittsburgh ,PA,,Book Store,,1985,,,12/5/2021 12:17pm
5145,Boulevard Cafe,,808 Lovett ,Houston,TX,(R),Restaurant,,1985,,,12/5/2021 12:17pm
2749,Bounty Tavern ,(Cruisy Tue. nights) (Holiday Inn),500 Main St. ,Bangor,ME,(M),"Bars/Clubs,Cruising Areas",,1985,,,2/1/2022 3:48am
2642,Bourbon Pub,(Disco-D upstairs at the 'Parade')(Game room)(Cruisy),801 Bourbon St. ,New Orleans,LA,"(YC),(D),(*)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
2643,Bourgoyne Guest House,"(H & apts.)(For info & check-in, see 'Washing Well Laundryteria' next door)",839 Bourbon St. ,New Orleans,LA,"(*),(H)",Hotel,,1985,,,12/5/2021 12:17pm
3422,Bowery,"(Cruisy)(Some W & levi- Shades of Castro St., S.F.)",1600 Tower Grove,St. Louis,MO,"(*),(W)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
875,Box Office ,(Disco),4450 Alvarado Canyon Rd. ,San Diego,CA,"(L),(S),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2849,Box Office Video,,108 Newbury,Boston,MA,,Business,,1985,,,12/5/2021 12:17pm
2969,Bradford House & Motel ,,41 Bradford St. ,Provincetown,MA,"(M),(H)",Hotel,,1985,,,12/5/2021 12:17pm
1072,Bradley's Corner,,900 Cole St. ,San Francisco,CA,(PT),Bars/Clubs,,1985,,,12/5/2021 12:17pm
3626,Branding Iron,(Some W) (5 mi. from Marlton Circle),Rt. 73,Berlin,NJ,"(W),(R),(D),(*)",Restaurant,,1985,,,1/31/2022 11:48am
3956,Brandy's ,(S-WE),235 E. 84th St. ,Uptown- N.Y.C.,NY,"(E),(S),(WE)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4873,brass act,(Some L),321 S. Lincoln Ave. ,Sioux Falls,SD,"(D),(L),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5470,Brass Connection,(Disco)(Liquor)(Cruisy)(Also C-AH),722 E. Pike St. ,Seattle,WA,"(*),(YC),(R),(C),(AH)","Bars/Clubs,Restaurant,Cruising Areas",,1985,,,12/10/2021 2:14pm
