ID2,title,type,streetaddress,city,state,description,amenityfeatures,unclear_address,Year,unclear type or question,notes,Last Modified
1976,Fifty-One-O-One Bar ,Bars/Clubs,5101 S. Dixie Hwy.,West Palm Beach,FL,"585-2379 7am-2am Mon-Thurs, til 3am Fri & Sat, noon-2am Sun","(MW),(NH),(P),(E)",,1991,,,4/25/2023 9:34pm
1977,H.G. Rooster's ,Bars/Clubs,823 Belvedere Rd.,West Palm Beach,FL,"832-9119 1pm- 3am Sun-Thurs, til 4am Fri & Sat",(*),,1991,,,4/25/2023 9:34pm
1978,Kevin's Cabaret,Bars/Clubs,6910 S. Dixie Hwy.,West Palm Beach,FL,"586-2330 10pm-3am Sun-Thurs, til 4am Fri & Sat","(*),(MW),(D),(YC),(S),(E),(V)",,1991,,,4/25/2023 9:34pm
1979,Kozlow's ,Bars/Clubs,6205 Georgia Ave.,West Palm Beach,FL,"533-5355 10am-3am Mon-Thurs, til 4am Fri & Sat, noon-3am Sun","(MX),(MW),(NH),(V)",,1991,,,4/25/2023 9:34pm
1980,Man's Land,Bars/Clubs,508 25th St.,West Palm Beach,FL,"832-9118 3am Sun-Thurs, til 4am Fri & Sat","(L),(LV),(BW),(CW)",,1991,,,4/25/2023 9:34pm
1981,MCC,Religious Organizations,105S. Flagler Dr.,West Palm Beach,FL,"655-9228 11am Sun, 7:30pm Wed",,,1991,,,4/25/2023 9:34pm
1988,The Switchboard,Info Lines & Services, 116 S. Harding,Albany,GA,435-9478 (The Place Bar #),,,1991,,,4/25/2023 9:34pm
1989,The Place,Bars/Clubs, 116 S. Harding,Albany,GA,"435-9478 5pm- 4am Mon-Fri, 8pm-2am Sat, clsd Sun","(MW),(D),(NH),(S)",,1991,,,4/25/2023 9:34pm
3720,Playhouse,Bars/Clubs,519 Central Ave.,Albany,NY,482-0299 5pm-4am,"(*),(MW),(YC),(D)",,1991,,,4/25/2023 9:34pm
3719,Last Straw,Bars/Clubs,90 Central Ave.,Albany,NY,"9pm-6am day, juice bar",(AH),,1991,,,4/25/2023 9:34pm
3718,Esther's,Bars/Clubs,8 Central Ave.,Albany,NY,"434-0994 7pm-4am Mon-Thurs, from 9pm Fri & Sat","(MW),(D),(E)",,1991,,,4/25/2023 9:34pm
3717,Gay/Lesbian Community Center,Info Lines & Services,332 Hudson Ave.,Albany,NY,"462-6138 7pm-10pm Sun-Tours, til 11pm Fri/Sat",,,1991,,,4/25/2023 9:34pm
3723,Boulevard Bookstore,Book Stores or Retail Shops,15 Central Ave.,Albany,NY,"436-8848 gay titles, 10am-6:30pm Mon-Sat, 11am-5pm Sun",,,1991,,,4/25/2023 9:34pm
3724,Capital Travel,Travel Agency or Tour Operators,271 Lark St.,Albany,NY,434-9900,(IGTA),,1991,,,4/25/2023 9:34pm
3722,Waterworks Pub,Bars/Clubs,76 Central Ave.,Albany,NY,"465-9079 4pm-4am Mon-Thurs, from 3pm Fri-Sun","(YC),(D)",,1991,,,4/25/2023 9:34pm
3721,Rage,Bars/Clubs,369 Central Ave.,Albany,NY,432-1108 3pm-4am,"(*),(MW),(YC),(D)",,1991,,,4/25/2023 9:34pm
1990,Barnett's Bookstore ,Book Stores or Retail Shops,147 College Ave.,Athens,GA,353-0530 gay/ lesbian section,,,1991,,,4/25/2023 9:34pm
1999,Gay Helpline ,Info Lines & Services, 63 12th St.,Atlanta,GA,"(at the Community Center) 892-0661 6pm -llpm , info & counseling",,,1991,,,4/25/2023 9:34pm
1998,Atlanta Gay Center ,Info Lines & Services, 63 12th St.,Atlanta,GA,876-5372 social service center,,,1991,,,4/25/2023 9:34pm
2003,Midtown Manor/Victorian Inn,Accommodations,811 Piedmont ,Atlanta,GA,"872- 5846 Victorian guest houses, full bkfst","(MW),(MX)",,1991,,,4/25/2023 9:34pm
2002,Colony Square Hotel,Accommodations,188 14th St. ,Atlanta,GA,"892-6000 cocktails, gym","(MW),(MX),(F)",,1991,,,4/25/2023 9:34pm
2004,Armory,Bars/Clubs,836 Juniper St. N.E.,Atlanta,GA,881-9280 4pm-4am,"(*),(MW),(D),(YC),(LV),(V)",,1991,,,4/25/2023 9:34pm
2007,Buddies,Bars/Clubs,2345 Cheshire Bridge Rd.,Atlanta,GA,"634-5895 noon- 4am, Sun buffet, cruisy",(D),,1991,,,4/25/2023 9:34pm
2006,Backstreet,Bars/Clubs,845 Peachtree St. N.E.,Atlanta,GA,"873-1986  3 firs, 24hrs","(*),(MW),(D),(F),(S),(PC),(V),(AH),(YC)",,1991,,,4/25/2023 9:34pm
2008,Bulldog & Co. ,Bars/Clubs,893 Peachtree St. ,Atlanta,GA,"872-3025 1:30am-4am Mon-Fri, 10am-3am Sat, 2pm-4am Sun N.E.","(*),(LV),(L),(F),(V)",,1991,,,4/25/2023 9:34pm
2010,The Conference Room,Bars/Clubs, 1028 Alco St.,Atlanta,GA,"634-6478 2pm-4am Mon-Fri, 12:30pm-3am Sat,til 4am Sun","(MW),(NH)",,1991,,,4/25/2023 9:34pm
2009,Burkhart's Pub,Bars/Clubs,1492- F Piedmont Rd.,Atlanta,GA,"(Ansley Sq. Shop­ ping Ctr.) 872-4403 4pm-4am Mon-Fri, opens 12:30pm Sat & Sun","(*),(V),(NH)",,1991,,,4/25/2023 9:34pm
2012,Crazy Ray'z,Bars/Clubs,1492-B Piedmont Ave.,Atlanta,GA,(Ansley Sq. Shop­ ping Ctr.) 873-4655  1l:30am-4am,"(MW),(D),(S)",,1991,,,4/25/2023 9:34pm
2011,The Cove,Bars/Clubs,586 WorchesterDr. ,Atlanta,GA,875-2477 24hrs N.E,"(*),(D),(PC),(AH)",,1991,,,4/25/2023 9:34pm
2016,Gallus Restaurant & Bar,Bars/Clubs,49 6th St. N.E.,Atlanta,GA,"892-8983 3pm-3am, hustlers in downstairs bar","(*),(MW),(F),(E)",,1991,,,4/25/2023 9:34pm
2015,Frank’sPlace,Bars/Clubs,778 N. Highland Ave. ,Atlanta,GA,"881-0259 noon-4am Sun-Fri, noon-3am Sat","(MW),(NH),(E)",,1991,,,4/25/2023 9:34pm
2013,Deana's One Mo Time,Bars/Clubs,1890 Cheshire Bridge Rd. ,Atlanta,GA,874- 0980  1pm-4am,"(MW),(D),(OC),(S)",,1991,,,4/25/2023 9:34pm
2014,Five-fifty-one Downstairs,Bars/Clubs,551 Ponce de Leon Ave.,Atlanta,GA,N.E. 873-4052,"(D),(S),(H)",,1991,,,4/25/2023 9:34pm
2017,Lipstix,Bars/Clubs,2329 Cheshire Bridge Rd. ,Atlanta,GA,9pm-4am,"(MX),(D),(F),(S)",,1991,,,4/25/2023 9:34pm
2018,Loretta's ,Bars/Clubs,708 Spring St.,Atlanta,GA," 874-8125 4 p m - 4am Sun-Mon, til 3am Sat","(MW),(MX),(D),(NH),(F&S)",,1991,,,4/25/2023 9:34pm
2019,New Order Lounge,Bars/Clubs, 1544 Piedmont Rd. ,Atlanta,GA," N.E. 874-8247 2pm-2am Sun-Thurs, til 3am Fri & Sat ",(NH),,1991,,,4/25/2023 9:34pm
2020,Petrus,Bars/Clubs,1150 Peachtree St.,Atlanta,GA,NE 873-6700 Sun Gay Night,"(MW),(MX),(D),(F)",,1991,,,4/25/2023 9:34pm
2023,Weekends ,Bars/Clubs,688 Spring St.,Atlanta,GA,875-5835 9pm- 4am,"(*),(MW),(D),(YC),(V)",,1991,,,4/25/2023 9:34pm
2021,Selections,Bars/Clubs,2069 Cheshire Bridge Rd.,Atlanta,GA,636-7517,"(MW),(D),(F),(S)",,1991,,,4/25/2023 9:34pm
2022,Tin Lizzie,Bars/Clubs,699 Ponce de Leon Ave.,Atlanta,GA,874-3961 noon-4am,"(MW),(MX),(NH)",,1991,,,4/25/2023 9:34pm
2024,Crazy Ray'z,Restaurants & Cafes,1492-B Piedmont Ave.,Atlanta,GA,873-4655 11:30am-midnight,(MW),,1991,,,4/25/2023 9:34pm
2026,San Jose,Restaurants & Cafes,1510-C Piedmont Ave. ,Atlanta,GA,872-9747 Mexican food,"(MX),(MW)",,1991,,,4/25/2023 9:34pm
2025,Gene & Gabe’s ,Restaurants & Cafes,1578 Piedmont Rd.,Atlanta,GA,"N.E. 874-6145  Northern Italian cuisine, cocktails, 6pm- midnight, clsd Mon","(MX),(MW),(P)",,1991,,,4/25/2023 9:34pm
2029,Hallmark Travel,Travel Agency or Tour Operators,50 Hurt Plaza,Atlanta,GA,"#100, 522-0702",(IGTA),,1991,,,4/25/2023 9:34pm
2030,Hotlanta River Expo.,Travel Agency or Tour Operators,P.O. Box 8528,Atlanta,GA,"30306, 874-3976 annual men's raft race & pageant (see ad. center color section)",,,1991,,,4/25/2023 9:34pm
2028,The Boy Next Door,Book Stores or Retail Shops,1447 Piedmont Ave.,Atlanta,GA,N.E. 873-2664 casual clothing,,,1991,,,4/25/2023 9:34pm
2027,The Poster Hut,Book Stores or Retail Shops,2175 Cheshire Bridge Rd. ,Atlanta,GA,"633-7491 opens 10am Mon-Sat, from 1pm Sun, leather, gifts, etc.",,,1991,,,4/25/2023 9:34pm
2031,Midtown Travel Consultants,Travel Agency or Tour Operators,587 Virginia Ave. Ste. 3,Atlanta,GA,872-8308,(IGTA),,1991,,,4/25/2023 9:34pm
2032,Renaissance Travel ,Travel Agency or Tour Operators,233 Peachtree St. ,Atlanta,GA,"#706, 577-1212",,,1991,,,4/25/2023 9:34pm
2034,All Saints MCC ,Religious Organizations, 575 Boulevard S.E.,Atlanta,GA,(Grant Park Method­ ist Church) 622-1154 5pm Sun,,,1991,,,4/25/2023 9:34pm
2033,Trips Unlimited ,Travel Agency or Tour Operators,1004 Virginia Ave. ,Atlanta,GA,N.E. 872-8747,,,1991,,,4/25/2023 9:34pm
2036,Integrity ,Religious Organizations,634 W. Peachtree,Atlanta,GA,(All Saints Epis. Church) 875-2720 7:30pm 2nd & 4th Fri,,,1991,,,4/25/2023 9:34pm
2035, First MCC of Atlanta,Religious Organizations,800 N. Highland Ave.,Atlanta,GA,"872-2246 11am & 7:30pm Sun, 7:30pm Wed",,,1991,,,4/25/2023 9:34pm
2040,Eagle's,Erotica,306 Ponce de Leon Ave. N.E.,Atlanta,GA,"(at Atlanta Eagle bar) 87-EAGLE opens 9pm Wed-Sun, leather shop",,,1991,,,4/25/2023 9:34pm
2043,Foxes Video Showcase ,Erotica,111 Jefferson Davis Hwy. ,Augusta,GA,279- 7023,,,1991,,,4/25/2023 9:34pm
2042,MCC ,Religious Organizations,3042 Eagle Dr.,Augusta,GA,733-5560 7:30pm Sun,,,1991,,,4/25/2023 9:34pm
2041,Reflections,Bars/Clubs,1632 Walton Way,Augusta,GA,"733-2603 8:30pm- 3am Mon-Sat, clsd Sun","(MW),(D)",,1991,,,4/25/2023 9:34pm
2733,Papa Joe's ,Bars/Clubs,80 Water St.,Augusta,ME,"623-4041 7pm-1am Tues-Sat, C & W Wed night","(*),(MW),(D)",,1991,,,4/25/2023 9:34pm
2734,Integrity,Religious Organizations,18 Union St.,Augusta,ME,"(St. Matthew's Church),Hallowell 627-3041 first Fri 8pm",,,1991,,,4/25/2023 9:34pm
2045,Fountain City Yacht Club,Bars/Clubs,1214 First Ave. ,Columbus,GA,"322-8682 8pm-2am Mon-Sat, clsd Sun","(MW),(D)",,1991,,,4/25/2023 9:34pm
2047,MCC Columbus,Religious Organizations,1623 5th Ave. ,Columbus,GA, 322-1488 6pm Sun,,,1991,,,4/25/2023 9:34pm
2049,MACA Adult,Erotica, 3016 Victory Dr. ,Columbus,GA,689-2212,,,1991,,,4/25/2023 9:34pm
2048,Foxes Cinema ,Erotica, 3009 Victory Dr. ,Columbus,GA,689-2211,,,1991,,,4/25/2023 9:34pm
4333,Village Junction,Restaurants & Cafes,780 S. High St. ,Columbus,OH,444-1578,"(MX),(MW)",,1991,,,4/25/2023 9:34pm
4332,Grapevine Cafe,Restaurants & Cafes,73 E. Gay St. ,Columbus,OH,"221-8463 4pm-1am Tues-Sat, 1pm-1am Sun, clsd Mon","(MX),(MW)",,1991,,,4/25/2023 9:34pm
4327,"Grotto, The",Bars/Clubs,473 N. High St. ,Columbus,OH,221-4784 11am-2:30am,"(*),(D),(S)",,1991,,,4/25/2023 9:34pm
4335,MCC ,Religious Organizations,1253 N. High St. ,Columbus,OH,294-3026 10:30am Sun,,,1991,,,4/25/2023 9:34pm
4337,Zodiac Book Store,Erotica,3015 Morse Rd. ,Columbus,OH,"475-2247 magazines, novelties, arcade",,,1991,,,4/25/2023 9:34pm
4331,Wall Street ,Bars/Clubs,144 N. Wall St. ,Columbus,OH,"464-2800 8pm-2:30am Wed-Sun, more gay men Wed","(*),(MW),(D),(YC)",,1991,,,4/25/2023 9:34pm
4330,Trends ,Bars/Clubs,40 E. Long St.,Columbus,OH,461-0076 5pm-2:30am,"(*),(MW),(D),(YC),(E)",,1991,,,4/25/2023 9:34pm
4324,Columbus Eagle Bar,Bars/Clubs,232 N. 3rd St. ,Columbus,OH,228-2804,"(*),(D),(YC),(LV)",,1991,,,4/25/2023 9:34pm
4334,Club Columbus Health Club ,Gym/Health Clubs,1575 E. Livingston ,Columbus,OH,252-2474,(PC),,1991,,,4/25/2023 9:34pm
4329,Tradewinds II ,Bars/Clubs,117 E. Chestnut ,Columbus,OH,461-4110 clsd Mon,"(LV),(L)",,1991,,,4/25/2023 9:34pm
4321,Gardener's House,Accommodations,556 Frebis Ave.,Columbus,OH,"444-5445 B & B, jacuzzi,, exercise room, gardens",,,1991,,,4/25/2023 9:34pm
4328,Herby's Tavern ,Bars/Clubs,349 Marconi,Columbus,OH,464-2270,"(MX),(MW),(D),(E),(F),(P)",,1991,,,4/25/2023 9:34pm
2055,Pegasus,Bars/Clubs,533 3rd St.,Macon,GA,"742-1188 4pm-2am Mon-Sat, clsd Sun","(MW),(D),(NH),(S)",,1991,,,4/25/2023 9:34pm
2058,"First City Network, Inc",Info Lines & Services,335 Tatnall St.,Savannah,GA, 236-2489 social group,,,1991,,,4/25/2023 9:34pm
2060,Faces II,Bars/Clubs,17 Lincoln St. ,Savannah,GA,"233-3520 4pm-3am Mon- Sat, til 2am Sun","(NH),(F)",,1991,,,4/25/2023 9:34pm
2059,Club One ,Bars/Clubs,1 Jefferson St.,Savannah,GA,"232-0200 9pm- 3am Mon-Sat, 8pm-2am Sun","(MX),(MW),(D),(S)",,1991,,,4/25/2023 9:34pm
2062,Connections,Bars/Clubs,132 N. Ashley,Valdosta,GA,"242-2092 8pm til ?Sun-Thurs, opens 7pm Fri & Sat","(MW),(NH),(D)",,1991,,,4/25/2023 9:34pm
2080,Royal Drive Cottage,Accommodations,147 Royal Dr. ,"Kapaa, Kauai",HI,"822-2321 garden cottages w ith kitchenettes, private bath, open year-round",(MW),,1991,,,4/25/2023 9:34pm
2093,AA Gay/Lesbian,Info Lines & Services,277 Ohua,"Honolulu, Oahu",HI,(Waikiki Health Center) 946-1438 (AA#) 8pm every day,,,1991,,,4/25/2023 9:34pm
2094,Gay Community Center,Info Lines & Services,1154Fort St. ,"Honolulu, Oahu",HI,"Mall Ste.415,536- 6000 info, referrals, support, 8:30am-4:30pm Mon-Fri",,,1991,,,4/25/2023 9:34pm
2097,Honolulu Gay Support Group I & II,Info Lines & Services, 376 Kaiolu St.,"Honolulu, Oahu",HI,"(Hotel Honolulu, 3rd fl lounge) 536-6000 call hotline for info",,,1991,,,4/25/2023 9:34pm
2101,Hotel Honolulu ,Accommodations,376 Kaiolu St.,"Honolulu, Oahu",HI,"(in Waikiki) 926-2766/ (800)426-2766 USA/CAN sundeck, parking, laundry facilities","(*),(IGTA)",,1991,,,4/25/2023 9:34pm
2100,Bed & Breakfast Honolulu,Accommodations,3242 Kaohinani Dr.,"Honolulu, Oahu",HI,595- 6170 accommodations reservation service for all islands,"(MW),(MX)",,1991,,,4/25/2023 9:34pm
2104,CC's,Bars/Clubs,2155 Lauula,"Honolulu, Oahu",HI,923-1640,"(NH),(V),(*)",,1991,,,4/25/2023 9:34pm
2102,The Answer,Bars/Clubs,640-A Keeaumoku St.,"Honolulu, Oahu",HI,942-9092 4pm-2am,"(NH),(F),(S)",,1991,,,4/25/2023 9:34pm
2105,Dirty Mary's,Bars/Clubs,2109 Kuhio,"Honolulu, Oahu",HI,(behind Hamburger Mary's-in W aikiki) 922-6722,"(*),(D),(V),(F)",,1991,,,4/25/2023 9:34pm
2103,Balcony Bar,Bars/Clubs,1920 Ala Moana Blvd. ,"Honolulu, Oahu",HI,"(in Waikiki) 943- 0993 2nd floor of Inn on the Park, patio bar, free Sun BBQ 5pm",(E),,1991,,,4/25/2023 9:34pm
2107,Fusion,Bars/Clubs,2260 Kuhio Ave.,"Honolulu, Oahu",HI,3rd fl. (in Waikiki) 924-2422 10pm-4am,"(MW),(D),(S),(AH)",,1991,,,4/25/2023 9:34pm
2109,Katz,Bars/Clubs,870 Kapahulu,"Honolulu, Oahu",HI,737-4661 8pm-2am,"(MW),(D),(V),(YC)",,1991,,,4/25/2023 9:34pm
2106,Elsie's Club Polynesian ,Bars/Clubs,145 N. Hotel St.,"Honolulu, Oahu",HI,538-9592 6am-2am,"(MW),(MX),(D),(E),(S)",,1991,,,4/25/2023 9:34pm
2108,Hula's Bar & Lei Stand,Bars/Clubs,2103 Kuhio Ave.,"Honolulu, Oahu",HI," (in Waikiki) 923-0669 patio, Hawaiian music last Sun o f month 5pm-7pm","(*),(MW),(MX),(YC),(V),(D),(E)",,1991,,,4/25/2023 9:34pm
2110,Punky Kid Saloon ,Bars/Clubs,1646 Kona St.,"Honolulu, Oahu",HI,"955-9354 pool table, 8am-2am","(MW),(MX),(NH)",,1991,,,4/25/2023 9:34pm
2111,QM II,Bars/Clubs, 1401 Kalakaua Ave.,"Honolulu, Oahu",HI,949-9122 10am-2am ,(NH),,1991,,,4/25/2023 9:34pm
2114,Hamburger Mary's ,Restaurants & Cafes, 2109 Kuhio Ave.,"Honolulu, Oahu",HI," (in Waikiki) 922- 6722 cocktails, 10am-2am","(*),(MX),(MW)",,1991,,,4/25/2023 9:34pm
2113,Godmother,Restaurants & Cafes, 339 Saratoga Rd.,"Honolulu, Oahu",HI,"(in Waikiki) 922-6960 Italian cuisine, cocktails, piano bar, 2pm- 2am","(*),(MX),(MW)",,1991,,,4/25/2023 9:34pm
2112,Buzz's Steak & Lobster,Restaurants & Cafes,225 Saratoga Rd.,"Honolulu, Oahu",HI,(in Waikiki) 923-6762 lunch & dinner,"(MW),(MX)",,1991,,,4/25/2023 9:34pm
2117,Pieces of Eight,Restaurants & Cafes,250 Lewers St.,"Honolulu, Oahu",HI,"(in Waikiki) 923-6646 steak & seafood, 4pm-11pm, dinner at 5pm","(MW),(MX)",,1991,,,4/25/2023 9:34pm
2116,Malia's Cantina ,Restaurants & Cafes,311 Lewers St.,"Honolulu, Oahu",HI,"(in Waikiki) 922-7808 11am-2am, dinner til 10pm","(MW),(MX)",,1991,,,4/25/2023 9:34pm
2115,Lewers Street Fish Co. ,Restaurants & Cafes,247 Lewers St.,"Honolulu, Oahu",HI, (in Waikiki) 971-1000 dinner 5pm -11pm,"(MW),(MX)",,1991,,,4/25/2023 9:34pm
2119,Koko Pacific ,Gym/Health Clubs,2139 Kuhio Ave. ,"Honolulu, Oahu",HI,"(in Waikiki) 923-1852 2nd & 3rd floors, 24hrs","(*),(PC)",,1991,,,4/25/2023 9:34pm
2120,Eighty Percent Straight,Book Stores or Retail Shops,2131 Kuhio Ave.,"Honolulu, Oahu",HI,"2nd fl. (in Waikiki) 923-9996 clothing, books, periodicals, gifts, cards, erotica",,,1991,,,4/25/2023 9:34pm
2121,Pet Boy,Book Stores or Retail Shops, 2139 Kuhio Ave. ,"Honolulu, Oahu",HI,"(in Waikiki) 924-3376 clothing, books, periodicals, art",,,1991,,,4/25/2023 9:34pm
2118,Shore Bird Beach Broiler,Restaurants & Cafes,2169 Kalia Rd. ,"Honolulu, Oahu",HI,"(in Waikiki) 922-2887 bkfst & dinner, call for times, disco 10pm-2am","(MW),(MX)",,1991,,,4/25/2023 9:34pm
2122,Express Travel Agency ,Travel Agency or Tour Operators,3049 Ualena St.,"Honolulu, Oahu",HI,"Ste. 100, 836- 0500/(800)635-3927 ",(IGTA),,1991,,,4/25/2023 9:34pm
2124,PacificParadiseTours ,Travel Agency or Tour Operators,2109 Kuhio Ave.,"Honolulu, Oahu",HI,924-8687,(IGTA),,1991,,,4/25/2023 9:34pm
2127,MCC,Religious Organizations,2500 Pali Hwy,"Honolulu, Oahu",HI,595-5375 7:30pm Sun,,,1991,,,4/25/2023 9:34pm
2125,Dignity/Honolulu,Religious Organizations,20 S. Vineyard Blvd.,"Honolulu, Oahu",HI,"(Harris United Meth. Church) 536-5536 7:30pm Sat, potluck supper every 4th Sat",,,1991,,,4/25/2023 9:34pm
2126,Ke Anuenue O Ke Aloha,Religious Organizations,1212 University Ave. ,"Honolulu, Oahu",HI,MCC 672-8226 7pm Sun,,,1991,,,4/25/2023 9:34pm
2128,Unity Church ofHawaii ,Religious Organizations,3608 Diamond Head Cir.,"Honolulu, Oahu",HI, 735- 4436 call for info ,,,1991,,,4/25/2023 9:34pm
2129,Gay Community News,Publications,1154 Fort St. ,"Honolulu, Oahu",HI,"Mall Ste. 415, 536- 6000",,,1991,,,4/25/2023 9:34pm
2132,Risque II Theatre ,Erotica,39 N. Hotel St.,"Honolulu, Oahu",HI,(upstairs) 531-7318 24hrs,,,1991,,,4/25/2023 9:34pm
2138,Community Center,Info Lines & Services,3113 Rose Hill St.,Boise,ID,336-3870 info & referrals,,,1991,,,4/25/2023 9:34pm
2139,Emerald City,Bars/Clubs,415 S. 9th,Boise,ID,342-5446,"(MX),(MW),(D)",,1991,,,4/25/2023 9:34pm
2137,AA Gay/Lesbian,Info Lines & Services,3113 Rose Hill St.,Boise,ID,(at Community Center) 344-6611 meets 7pm Sun & Thurs,,,1991,,,4/25/2023 9:34pm
2141,P'zaz ,Bars/Clubs,111 Broadway,Boise,ID,"#133, 383-0249 cards & gifts, 10am-7pm Mon-Sat, noon-5pm Sun","(MX),(MW)",,1991,,,4/25/2023 9:34pm
2142,MCC ,Religious Organizations,5008 Pierce Park Ln. ,Boise,ID,342-6764 worship 5:45pm Sun,,,1991,,,4/25/2023 9:34pm
2140,Olympic Bar,Bars/Clubs,1108 Front St.,Boise,ID,"(The ""Olyco"") 342-1371 5pm-2am, patio","(MW),(NH),(LV)",,1991,,,4/25/2023 9:34pm
2144,Over 19 Adult Bookstore ,Erotica,4109 Chinden Blvd.,Boise,ID,344- 7532 10am-1:30am,,,1991,,,4/25/2023 9:34pm
2147,Adult Book Store,Erotica,716 Arthur,Caldwell,ID,454-2422 noon-11pm,,,1991,,,4/25/2023 9:34pm
2152,Pegasus Book Store,Erotica,244 W. Center,Pocatello,ID,"232-6493 Mon-Fri 10:30am-9:30pm, Sat til 7pm, clsd Sun",,,1991,,,4/25/2023 9:34pm
2158,Denmark Book Store,Erotica,1300 US Hwy. 30,Aurora,IL,  898-9838 24hrs,,,1991,,,4/25/2023 9:34pm
2160,Gentlemen's Book Store,Erotica,1506 N. Main,Bloomington,IL,827-9279,,,1991,,,4/25/2023 9:34pm
2362,The Other Bar,Bars/Clubs, 414 S. Walnut,Bloomington,IN,332-0033,"(MW),(NH),(BW)",,1991,,,4/25/2023 9:34pm
2363,Aquarius Books,Book Stores or Retail Shops,116 N. Grant St. ,Bloomington,IN,"336-0988 gay section, 11am-6pm Mon-Fri, til 5pm Sat, clsd Sun",,,1991,,,4/25/2023 9:34pm
2361,Bullwinkle's,Bars/Clubs,201 S. College,Bloomington,IN,"334-3232 5pm- 3am Mon-Sat, clsd Sun","(MW),(D),(S)",,1991,,,4/25/2023 9:34pm
2364,Integrity Bloomington,Religious Organizations,400 E. Kirkwood Ave. ,Bloomington,IN,(Trinity Episcopal Church) 855-5688 meets 7:30pm 2nd Wed,,,1991,,,4/25/2023 9:34pm
2365,Pleasure Hours ,Erotica,501 N. College,Bloomington,IN,332-7706,,,1991,,,4/25/2023 9:34pm
2163,131 Club,Bars/Clubs,13126 S. Western ,Blue Island,IL,"388-8272 6pm- 2am Sun-Thurs, til 3am Fri & Sat","(MW),(NH),(S)",,1991,,,4/25/2023 9:34pm
2164,Bank Lounge,Bars/Clubs,200 State St.,Calumet City,IL,"891-9651 8pm-3am male dancers, patio","(D),(V),(E)",,1991,,,4/25/2023 9:34pm
2165,Mr. B's,Bars/Clubs,606 State Line Ave.,Calumet City,IL,"862-1221 1pm-2am Sun-Tues & Thurs, til 3am Wed, Fri & Sat","(*),(D)",,1991,,,4/25/2023 9:34pm
2166,Pour House,Bars/Clubs, 103 155th Pl.,Calumet City,IL,"891-3980 8pm-2am Mon, Tues, Thurs & Sun, til 3am Wed, Fri & Sat","(MW),(D)",,1991,,,4/25/2023 9:34pm
2171,The Recovery House,Info Lines & Services,905 S. Illinois ,Carbondale,IL,The (Gay AA) 549- 4633 11am Sun & 7pm Thurs,,,1991,,,4/25/2023 9:34pm
2172,"Two Hearts, Inc. ",Bars/Clubs,213 E. Main St.,Carbondale,IL,(The Bar) 457-2435 8pm-2am Wed-Sun,"(*),(MW),(D),(S)",,1991,,,4/25/2023 9:34pm
2180,Chester Street,Bars/Clubs,63 Chester St. ,Champaign/Urbana,IL,356-5607. 5pm- lam,"(MX),(D)",,1991,,,4/25/2023 9:34pm
2183,Holiday Video Arcade,Erotica,213 S. Neil St. ,Champaign/Urbana,IL,351-8897,,,1991,,,4/25/2023 9:34pm
2181,Horizon Book Store,Book Stores or Retail Shops,517 S. Goodwin,Champaign/Urbana,IL,"Urbana, 328- 2988 gay/lesbian section, 10am-6pm Mon-Sat, clsd Sun",,,1991,,,4/25/2023 9:34pm
2184,Line I Video Arcade,Erotica,12 E. Columbus Ave.,Champaign/Urbana,IL,359-8529,,,1991,,,4/25/2023 9:34pm
2182,Little Professor Book Center,Book Stores or Retail Shops,505 E. Green St.,Champaign/Urbana,IL,"384- 3094 gay/lesbian section, 9am-7pm Mon-Fri, 10am- 5pm Sat & Sun",,,1991,,,4/25/2023 9:34pm
2185,AA Gay/Lesbian-New Town Alano Club,Info Lines & Services,4407 N. Clark,Chicago,IL,"871-2003/271-6822 70 meetings a week, call for sched­ ule",,,1991,,,4/25/2023 9:34pm
2187,Gerber-Hart Library,Info Lines & Services,3238 N. Sheffield ,Chicago,IL,"883-3003 noon- 4pm Sat, 7:30pm-10:30pm Thurs",,,1991,,,4/25/2023 9:34pm
2188,Horizons Community Services,Info Lines & Services,3225 N. Sheffield St.,Chicago,IL,"(moving summer '90) 472-6469/929-4357(helpline #) 9am-10pm Mon-Thurs, til 5pm Fri, helpline hrs 7pm- 11pm",,,1991,,,4/25/2023 9:34pm
2189,Latina Lesbianas y Gays Unidos,Info Lines & Services,3225 N. Sheffield St.,Chicago,IL,CatHorizons Commu­nity Center) 871-3300 (Center *) 7pm Mon,(*),,1991,,,4/25/2023 9:34pm
2195,Congregation Or Chadash,Religious Organizations,656 W. Barry,Chicago,IL," (2nd Unitar­ian Church) 248-9456 Shabhat services 8:30pm 2nd, 4th, & 5th Fri, monthly activities",,,1991,,,4/25/2023 9:34pm
2193,BWMT ,Men's Services,3225N. Sheffield,Chicago,IL,"(Rodde Center)334-20127:30pm 2nd Sat, mail: P.O. Box 14622, 60614",,,1991,,,4/25/2023 9:34pm
2196,Dignity Chicago,Religious Organizations,656 W. Barry,Chicago,IL,(2nd Unitarian Church) 549-2633 Mass 7pm Sun,,,1991,,,4/25/2023 9:34pm
2201,Gay Chicago,Publications,3121 N. Broadway,Chicago,IL,327-7271,,,1991,,,4/25/2023 9:34pm
2202,Outlines,Publications,1300W. Belmont Ste. ,Chicago,IL,3-E (moving’summer '90) 871-7610,,,1991,,,4/25/2023 9:34pm
