"Year","status","lat","lon","description","streetaddress","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress","ID"
2003,NA,29.994083,-90.1550396,"(at 34th) 504/834-7979 6pm-2am, till 4am Th-Sat, 4pm-midnight Sun","2301 N Causeway Blvd","Metairie","LA","(MW),(NH),(D),(K),(DS),(WC)","Bars","","Angles",NA,"2301 N Causeway Blvd, Metairie, LA","2301 n causeway blvd, metairie, la 70001, usa","2003-LA-4532"
2003,NA,30.0087146,-90.1545275,"(at 18th) 504/832-0659 3pm-4am, also the 'Outback Bar', patio","3229 N Causeway Blvd","Metairie","LA","(*),(MW),(NH),(E),(K),(S),(GO)","Bars","","The Four Seasons",NA,"3229 N Causeway Blvd, Metairie, LA","3229 n causeway blvd, metairie, la 70002, usa","2003-LA-4533"
2003,NA,30.0084213,-90.1610046,"(btwn Edenborn & N Arnoult) 504/454-3200 5pm-close, from 6pm Sat, from 3pm Sun","3536 18th St","Metairie","LA","(MW),(D)","Nightclubs","","Rainbows",NA,"3536 18th St, Metairie, LA","3536 18th st, metairie, la 70002, usa","2003-LA-4534"
2003,NA,25.8005703,-80.1888876,"(off Biscayne) 305/573-9608","317 NE 24th St","Miami","FL","(WC)","Info Lines & Services","","Lambda Dade AA",NA,"317 NE 24th St, Miami, FL","317 ne 24th st, miami, fl 33137, usa","2003-FL-4535"
2003,NA,25.7725586,-80.2013453,"305/325-0045, 800/468-3589 B&B located in Miami's Little Havana district, jacuzzi","118 SW S River Dr","Miami","FL","(GF),(SW),(WC)","Accommodations","","Miami River Inn",NA,"118 SW S River Dr, Miami, FL","118 sw south river dr, miami, fl 33130, usa","2003-FL-4536"
2003,NA,25.8363439,-80.1850757,"305/751-9623 hot tub, 'Nude Croquet' Sun","564 NE 66 St","Miami","FL","(MO),(N),(NS),(GO)","Accommodations","","Biscayne Palms",NA,"564 NE 66 St, Miami, FL","564 ne 66th st, miami, fl 33138, usa","2003-FL-4537"
2003,NA,25.7959309,-80.1890421,"(at 20th Terr) 305/438-0662 11am-1am, Latin night Sat, members night Th, 'Wall to Wall Men' Fri","2041 Biscayne Blvd","Miami","FL","(M),(MR),(F),(S),(V)","Bars","","Cactus Bar & Grill",NA,"2041 Biscayne Blvd, Miami, FL","2041 biscayne blvd, miami, fl 33137, usa","2003-FL-4538"
2003,NA,25.9331966,-80.1531613,"(at 172nd), North Miami Beach 305/940-9887 3pm-6am","17060 W Dixie Hwy","Miami","FL","(M),(NH),(D),(V),(WC)","Bars","","Sugar's",NA,"17060 W Dixie Hwy, Miami, FL","17060 w dixie hwy, north miami beach, fl 33160, usa","2003-FL-4539"
2003,NA,25.7091563,-80.2859004,"305/667-2888, 305/667-4684 9pm-5am, Latin Tue, patio","6620 Red Rd","Miami","FL","(M),(D),(DS)","Nightclubs","","Club Ozone",NA,"6620 Red Rd, Miami, FL","6620 red rd, south miami, fl 33143, usa","2003-FL-4540"
2003,NA,25.7037677,-80.2899257,"(at US Hwy 1) 305/663-4567 9pm-5am, from 4pm Sun, clsd Mon-Tue, theme nights, garden terrace","5922 S Dixie Hwy","Miami","FL","(*),(MW),(D)","Nightclubs","","Steel",NA,"5922 S Dixie Hwy, Miami, FL","5922 s dixie hwy, south miami, fl 33143, usa","2003-FL-4541"
2003,NA,25.8478437,-80.1754515,"(1/2 mile E of Biscayne Blvd) 305/756-2694 4pm-5am Sun-Wed, from 4pm Th-noon Sun, nude dancers","1060 NE 79th St","Miami","FL","(MO),(D),(MR),(S),(18+),(PC),(GO)","Nightclubs","","Zippers Cabaret",NA,"1060 NE 79th St, Miami, FL","1060 ne 79th st, miami, fl 33138, usa","2003-FL-4542"
2003,NA,25.7504213,-80.2420854,"305/448-2214 24hrs, cookouts Sun","2991 Coral Wy","Miami","FL","(*),(SW),(PC)","Men's Clubs","","Club Body Center Miami",NA,"2991 Coral Wy, Miami, FL","2991 coral wy, miami, fl 33145, usa","2003-FL-4543"
2003,NA,25.8447293,-80.1843026,"(at 76th) 305/754-6900 11am-9pm, noon-6pm Sun, lgbt/feminist","7545 Biscayne Blvd","Miami","FL","","Bookstores","","Lambda Passages Bookstore",NA,"7545 Biscayne Blvd, Miami, FL","7545 biscayne blvd, miami, fl 33138, usa","2003-FL-4544"
2003,NA,25.9094526,-80.2120938,"305/769-5838 (see ad in National Section)","14700 NW 7th Ave","Miami","FL","","Retail Shops","","Frivole Couture",NA,"14700 NW 7th Ave, Miami, FL","14700 nw 7th ave, miami, fl 33168, usa","2003-FL-4545"
2003,NA,25.7960907,-80.1888436,"305/891-3475 24hrs","117 Biscayne Blvd","Miami","FL","","Erotica","","Biscayne Books & Video",NA,"117 Biscayne Blvd, Miami, FL","117 biscayne blvd, miami, fl 33137, usa","2003-FL-4546"
2003,NA,25.6011631,-80.3520232,"305/233-3913","18093 S Dixie Hwy","Miami","FL","","Erotica","","Perrine Books & Video",NA,"18093 S Dixie Hwy, Miami, FL","18093 s dixie hwy, miami, fl 33157, usa","2003-FL-4547"
2003,NA,25.7816117,-80.1311911,"#207 (at Ocean Ave) 305/535-3944","1059 Collins Ave","Miami","FL","","Erotica","","Eros Boutique",NA,"1059 Collins Ave, Miami, FL","1059 collins ave, miami beach, fl 33139, usa","2003-FL-4548"
2003,NA,25.7747922,-80.1388234,"305/673-3311 24hrs","1019 5th St","Miami","FL","","Erotica","","Pleasure Emporium",NA,"1019 5th St, Miami, FL","1019 5th st, miami beach, fl 33139, usa","2003-FL-4549"
2003,NA,25.7334113,-80.3385761,"305/226-8332","8831 SW 40th St","Miami","FL","","Erotica","","Romantix Adult Emporium",NA,"8831 SW 40th St, Miami, FL","8831 sw 40th st, miami, fl 33165, usa","2003-FL-4550"
2003,NA,25.5757542,-80.3724699,"305/255-2190","19800 S Dixie Hwy","Miami","FL","","Erotica","","Romantix Emporium",NA,"19800 S Dixie Hwy, Miami, FL","19800 s dixie hwy, miami, fl 33189, usa","2003-FL-4551"
2003,NA,25.79668,-80.1300059,"(at Collins) 305/531-0031, 888/612-2239 chic restored art deco, full brkfstm gym","300 21st St","Miami Beach","FL","","Accommodations","","Abbey Hotel",NA,"300 21st St, Miami Beach, FL","300 21st st, miami beach, fl 33139, usa","2003-FL-4552"
2003,NA,25.7883118,-80.1308421,"305/538-4361","1530 Collins Ave","Miami Beach","FL","(GS),(SW)","Accommodations","","Aqua Hotel & Lounge",NA,"1530 Collins Ave, Miami Beach, FL","1530 collins ave, miami beach, fl 33139, usa","2003-FL-4553"
2003,NA,25.788336,-80.1869124,"305/538-5620 tropical art deco hotel","504 14th St","Miami Beach","FL","(MW)","Accommodations","","The Bayliss",NA,"504 14th St, Miami Beach, FL","504 ne 14th st, miami beach, fl 33139, usa","2003-FL-4554"
2003,NA,25.7848951,-80.1311871,"(at 13th St) 305/531-3755, 888/305-4683 intimate art deco hotel","1340 Collins Ave","Miami Beach","FL","(GF)","Accommodations","","The Beachcomber",NA,"1340 Collins Ave, Miami Beach, FL","1340 collins ave, miami beach, fl 33139, usa","2003-FL-4555"
2003,NA,25.7787986,-80.1380909,"(at 8th St) 305/534-1322, 888/883-4565 apts, studios, hot tub","825 Michigan Ave","Miami Beach","FL","(MO),(NS),(N),(GO)","Accommodations","","The Bohemia",NA,"825 Michigan Ave, Miami Beach, FL","825 michigan ave, miami beach, fl 33139, usa","2003-FL-4556"
2003,NA,25.7801403,-80.1320852,"305/673-2262, 800/724-1623 Mediterranean-style hotel","944 Collins Ave","Miami Beach","FL","(GF),(F)","Accommodations","","The Blue Moon Hotel",NA,"944 Collins Ave, Miami Beach, FL","944 collins ave, miami beach, fl 33139, usa","2003-FL-4557"
2003,NA,25.7856435,-80.1305271,"(at 14th) 305/531-1331 art deco guest house","1411 Collins Ave","Miami Beach","FL","","Accommodations","","Brigham Gardens",NA,"1411 Collins Ave, Miami Beach, FL","1411 collins ave, miami beach, fl 33139, usa","2003-FL-4558"
2003,NA,25.7841785,-80.130202,"305/535-6500, 800/782-6500 Gloria Estefan's plush hotel","1300 Ocean Dr","Miami Beach","FL","(GF),(F),(WC)","Accommodations","","The Cardozo Hotel",NA,"1300 Ocean Dr, Miami Beach, FL","1300 ocean dr, miami beach, fl 33139, usa","2003-FL-4559"
2003,NA,25.7843793,-80.1301878,"305/604-5064, 800/688-7678 oceanfront art deco","1320 Ocean Dr","Miami Beach","FL","(GS),(WC)","Accommodations","","Cavalier",NA,"1320 Ocean Dr, Miami Beach, FL","1320 ocean dr, miami beach, fl 33139, usa","2003-FL-4560"
2003,NA,25.770435,-80.133044,"305/674-8855, 888/982-3688 restored art deco, 'Joia' restaurant, celebrity hangout","140 Ocean Dr","Miami Beach","FL","(GF),(F)","Accommodations","","The Century",NA,"140 Ocean Dr, Miami Beach, FL","140 ocean dr, miami beach, fl 33139, usa","2003-FL-4561"
2003,NA,25.7957752,-80.1303681,"305/532-0849, no frills, near ocean","318 20th St","Miami Beach","FL","(GF)","Accommodations","","Collins Plaza",NA,"318 20th St, Miami Beach, FL","318 20th st, miami beach, fl 33139, usa","2003-FL-4562"
2003,NA,25.779029,-80.1317192,"305/531-5831, 800/244-6023 animal-print decor","855 Collins Ave","Miami Beach","FL","(GS)","Accommodations","","Chesterfield Hotel",NA,"855 Collins Ave, Miami Beach, FL","855 collins ave, miami beach, fl 33139, usa","2003-FL-4563"
2003,NA,25.7774517,-80.1315618,"(at 7th St) 305/673-0088, 800/226-5669 newly renovated","736 Ocean Dr","Miami Beach","FL","(GF),(F),(WC)","Accommodations","","The Colony Hotel",NA,"736 Ocean Dr, Miami Beach, FL","736 ocean dr, miami beach, fl 33139, usa","2003-FL-4564"
2003,NA,25.7797794,-80.1311089,"305/531-5511, 888/505-5027","928 Ocean Dr","Miami Beach","FL","(GS)","Accommodations","","Deco Walk Hotel",NA,"928 Ocean Dr, Miami Beach, FL","928 ocean dr, miami beach, fl 33139, usa","2003-FL-4565"
2003,NA,25.8008953,-80.1281426,"305/532-9341, 877/932-6652 hot reservation service for several art deco hotel & apts","255 W 24th St","Miami Beach","FL","(MW),(SW),(GO)","Accommodations","","Destinations International-Mantell",NA,"255 W 24th St, Miami Beach, FL","255 w 24th st, miami beach, fl 33140, usa","2003-FL-4566"
2003,NA,25.7921477,-80.1292574,"305/672-2000, 800/555-5001 hip hotel, great bar scene (see & be seen)","1685 Collins Ave","Miami Beach","FL","(GF),(F),(SW),(WC)","Accommodations","","Delano Hotel",NA,"1685 Collins Ave, Miami Beach, FL","1685 collins ave, miami beach, fl 33139, usa","2003-FL-4567"
2003,NA,25.7936581,-80.1299776,"305/538-3837 scenic view","1776 Collins Ave","Miami Beach","FL","(GF)","Accommodations","","Fairfax Hotel",NA,"1776 Collins Ave, Miami Beach, FL","1776 collins ave, miami beach, fl 33139, usa","2003-FL-4568"
2003,NA,25.7774214,-80.1381698,"(btwn 7th & 8th) 305/673-6665 B&B, full brkfst, hot tub","721 Michigan Ave","Miami Beach","FL","(MW),(GO)","Accommodations","","The European Guesthouse",NA,"721 Michigan Ave, Miami Beach, FL","721 michigan ave, miami beach, fl 33139, usa","2003-FL-4569"
2003,NA,25.7782988,-80.1319108,"305/531-2222, 877/843-4683 interior design by Todd Oldham","801 Collins Ave","Miami Beach","FL","(GF),(F),(SW)","Accommodations","","the hotel",NA,"801 Collins Ave, Miami Beach, FL","801 collins ave, miami beach, fl 33139, usa","2003-FL-4570"
2003,NA,25.8168359,-80.1213898,"305/538-2000, 800/445-8667","4441 Collins Ave","Miami Beach","FL","(GF),(F),(SW),(WC)","Accommodations","","Fountainbleu Hilton Resort & Spa",NA,"4441 Collins Ave, Miami Beach, FL","4441 collins ave, miami beach, fl 33140, usa","2003-FL-4571"
2003,NA,25.7834135,-80.1314528,"305/673-2021, 800/646-7252 luxury hotel near beach","1228 Collins Ave","Miami Beach","FL","(GS),(F),(SW),(WC)","Accommodations","","Hotel Impala",NA,"1228 Collins Ave, Miami Beach, FL","1228 collins ave, miami beach, fl 33139, usa","2003-FL-4572"
2003,NA,25.7805294,-80.1333091,"(at 10th St) 305/531-8081, 800/270-4981","956 Washington Ave","Miami Beach","FL","(*),(GF),(F),(SW),(WC)","Accommodations","","Hotel Astor",NA,"956 Washington Ave, Miami Beach, FL","956 washington ave, miami beach, fl 33139, usa","2003-FL-4573"
2003,NA,25.7832477,-80.1303623,"305/672-2579, 800/783-1725 great location, jacuzzi","1230 Ocean Dr","Miami Beach","FL","(*),(GS),(F),(WC)","Accommodations","","Hotel Ocean",NA,"1230 Ocean Dr, Miami Beach, FL","1230 ocean dr, miami beach, fl 33139, usa","2003-FL-4574"
2003,NA,25.7789059,-80.1317581,"(at 8th St) 305/673-3767 stylish decor, popular w/photo industry","841 Collins Ave","Miami Beach","FL","(GF),(F),(WC)","Accommodations","","Hotel Leon",NA,"841 Collins Ave, Miami Beach, FL","841 collins ave, miami beach, fl 33139, usa","2003-FL-4575"
2003,NA,25.7822088,-80.1315618,"305/674-7800 sleek & modern new boutique hotel, also restaurant & spa, close to gay beach","1120 Collins Ave","Miami Beach","FL","(GF),(F),(SW),(WC)","Accommodations","","Hotel Nash",NA,"1120 Collins Ave, Miami Beach, FL","1120 collins ave, miami beach, fl 33139, usa","2003-FL-4576"
2003,NA,25.7789932,-80.1323688,"305/531-3341, 800/414-0612 1930s art deco hotel","844 Collins Ave","Miami Beach","FL","(GS),(WC)","Accommodations","","Hotel Shelley",NA,"844 Collins Ave, Miami Beach, FL","844 collins ave, miami beach, fl 33139, usa","2003-FL-4577"
2003,NA,25.8045325,-80.1262402,"305/531-2727, 800/491-2772 simple & away from the action","2727 Indian Creek Dr","Miami Beach","FL","(GF),(F),(SW),(WC),(GO)","Accommodations","","The Indian Creek Hotel",NA,"2727 Indian Creek Dr, Miami Beach, FL","2727 indian creek dr, miami beach, fl 33140, usa","2003-FL-4578"
2003,NA,25.8676659,-80.1265853,"305/864-2422, 800/382-2422 patio","715 82nd St","Miami Beach","FL","(MO),(GO)","Accommodations","","Island House Miami Beach",NA,"715 82nd St, Miami Beach, FL","715 82nd st, miami beach, fl 33141, usa","2003-FL-4579"
2003,NA,25.7863997,-80.130973,"305/864-2422, 800/382-2422 SoBe's largest men's guest house, full brkfst","1428 Collins Ave","Miami Beach","FL","(MO),(GO)","Accommodations","","Island House South Beach",NA,"1428 Collins Ave, Miami Beach, FL","1428 collins ave, miami beach, fl 33139, usa","2003-FL-4580"
2003,NA,25.7809959,-80.1376289,"305/534-5247, 877/599-5247 private tropical garden, full brkfst, near bench","1018 Jefferson Ave","Miami Beach","FL","(M),(F),(SW),(GO)","Accommodations","","Jefferson Beach B&B",NA,"1018 Jefferson Ave, Miami Beach, FL","1018 jefferson ave, miami beach, fl 33139, usa","2003-FL-4581"
2003,NA,25.7823561,-80.1310384,"(at 11th St) 305/531-6771, 800/688-7678 on the beach, garden bar","1131 Collins Ave","Miami Beach","FL","(GS),(F),(WC)","Accommodations","","The Kent",NA,"1131 Collins Ave, Miami Beach, FL","1131 collins ave, miami beach, fl 33139, usa","2003-FL-4582"
2003,NA,25.7787776,-80.131889,"305/535-9900, 888/742-6600 studio, suites","835 Collins Ave","Miami Beach","FL","(MW),(WC)","Accommodations","","Lily Guesthouse",NA,"835 Collins Ave, Miami Beach, FL","835 collins ave, miami beach, fl 33139, usa","2003-FL-4583"
2003,NA,25.7830048,-80.1314964,"305/531-8800, 800/688-7678 fabulous studios w/ full kitchens, stereo & WebTV","1200 Collins Ave","Miami Beach","FL","(GS),(WC)","Accommodations","","Marlin Hotel",NA,"1200 Collins Ave, Miami Beach, FL","1200 collins ave, miami beach, fl 33139, usa","2003-FL-4584"
2003,NA,25.7803447,-80.1320634,"305/534-2244 affordable boutique hotel","952 Collins Ave","Miami Beach","FL","(GS)","Accommodations","","The Loft Hotel",NA,"952 Collins Ave, Miami Beach, FL","952 collins ave, miami beach, fl 33139, usa","2003-FL-4585"
2003,NA,25.952537,-80.1416159,"#404, Aventura 305/935-0508, 800/385-4644 furnished apts & hotel rms in Art Deco District; also charter boats","2999 NE 191 St","Miami Beach","FL","(GS)","Accommodations","","Miami Habitat",NA,"2999 NE 191 St, Miami Beach, FL","2999 ne 191st st, miami, fl 33180, usa","2003-FL-4586"
2003,NA,25.7919566,-80.1294789,"305/532-2311, 800/327-8370 on beach","1677 Collins Ave","Miami Beach","FL","(GS),(F),(SW),(WC)","Accommodations","","The National Hotel",NA,"1677 Collins Ave, Miami Beach, FL","1677 collins ave, miami beach, fl 33139, usa","2003-FL-4587"
2003,NA,25.78587,-80.1310514,"305/532-0043, 866/859-4177 renovated art deco, near beach","1414 Collins Ave","Miami Beach","FL","(GS)","Accommodations","","The Nassau Suite Hotel",NA,"1414 Collins Ave, Miami Beach, FL","1414 collins ave, miami beach, fl 33139, usa","2003-FL-4588"
2003,NA,25.8603045,-80.120242,"(nr 75th & Collins Ave) 305/866-1648, 800/555-0411 restored art deco in quiet North Beach","7436 Ocean Terr","Miami Beach","FL","(GF),(WC)","Accommodations","","Ocean Surf Hotel",NA,"7436 Ocean Terr, Miami Beach, FL","7436 ocean terrace, miami beach, fl 33141, usa","2003-FL-4589"
2003,NA,25.778559,-80.1313655,"(btwn 8th & 9th Sts) 305/673-3373, 800/773-5422 designer theme rms","826 Ocean Dr","Miami Beach","FL","(*),(GS),(F)","Accommodations","","The Pelican",NA,"826 Ocean Dr, Miami Beach, FL","826 ocean dr, miami beach, fl 33139, usa","2003-FL-4590"
2003,NA,25.7763613,-80.1316421,"305/538-1611, 800/727-5236 ocean views","640 Ocean Dr","Miami Beach","FL","(GF),(F),(SW)","Accommodations","","The Park Central",NA,"640 Ocean Dr, Miami Beach, FL","640 ocean dr, miami beach, fl 33139, usa","2003-FL-4591"
2003,NA,25.7858594,-80.1298663,"305/534-6300, 800/848-1775 outdoor gym","1418 Ocean Dr","Miami Beach","FL","(MW),(F),(WC)","Accommodations","","Penguin Hotel",NA,"1418 Ocean Dr, Miami Beach, FL","1418 ocean dr, miami beach, fl 33139, usa","2003-FL-4592"
2003,NA,25.7941496,-80.1282467,"(at 18th) 305/531-1271, 800/327-8757 full brkfst, tropical gardens","1801 Collins Ave","Miami Beach","FL","(GF),(F),(SW),(WC)","Accommodations","","The Shelborne Beach Resort",NA,"1801 Collins Ave, Miami Beach, FL","1801 collins ave, miami beach, fl 33139, usa","2003-FL-4593"
2003,NA,25.7929806,-80.1279775,"(at Ocean Front) 305/534-6300, 800/848-1775 outdoor gym","1775 Collins Ave","Miami Beach","FL","(GF),(SW),(WC)","Accommodations","","The Raleigh, Miami Beach",NA,"1775 Collins Ave, Miami Beach, FL","1775 collins ave, miami beach, fl 33139, usa","2003-FL-4594"
2003,NA,25.7737068,-80.1316491,"(at 5th St) 305/532-0200, 800/237-2869","425 Ocean Dr","Miami Beach","FL","(GS),(SW),(WC)","Accommodations","","The Savoy Hotel",NA,"425 Ocean Dr, Miami Beach, FL","425 ocean dr, miami beach, fl 33139, usa","2003-FL-4595"
2003,NA,25.7826681,-80.1422052,"(at 12th St) 305/673-9600, 888/429-7623","1201 West Ave","Miami Beach","FL","(MW),(SW),(NS),(GO)","Accommodations","","South Beach Villas",NA,"1201 West Ave, Miami Beach, FL","1201 west ave, miami beach, fl 33139, usa","2003-FL-4596"
2003,NA,25.7830824,-80.1303754,"305/604-5000, 800/688-7678 showcase Island Outpost hotel, gym","1220 Ocean Dr","Miami Beach","FL","(GS),(F),(SW)","Accommodations","","The Tides",NA,"1220 Ocean Dr, Miami Beach, FL","1220 ocean dr, miami beach, fl 33139, usa","2003-FL-4597"
2003,NA,25.7933466,-80.1288792,"305/538-1411, 800/345-2678 clean & basic, beach access, brkfst included","1751 Collins Ave","Miami Beach","FL","(GF),(F),(SW)","Accommodations","","South Seas",NA,"1751 Collins Ave, Miami Beach, FL","1751 collins ave, miami beach, fl 33139, usa","2003-FL-4598"
2003,NA,25.7885892,-80.1308857,"(btwn 15th & 16th Sts) 305/531-0361 near beach & attractions","1550 Collins Ave","Miami Beach","FL","(GS),(SW)","Accommodations","","The Tropics Hotel & Hostel",NA,"1550 Collins Ave, Miami Beach, FL","1550 collins ave, miami beach, fl 33139, usa","2003-FL-4599"
2003,NA,25.7858135,-80.1304399,"305/532-0616 studios","1415 Collins Ave","Miami Beach","FL","(GF)","Accommodations","","Villa Paraiso Guesthouse",NA,"1415 Collins Ave, Miami Beach, FL","1415 collins ave, miami beach, fl 33139, usa","2003-FL-4600"
2003,NA,25.7731258,-80.1325214,"305/673-0401, 800/501-0401 tropical style","350 Ocean Dr","Miami Beach","FL","(GF),(F)","Accommodations","","The Wave Hotel",NA,"350 Ocean Dr, Miami Beach, FL","350 ocean dr, miami beach, fl 33139, usa","2003-FL-4601"
2003,NA,25.7853424,-80.129993,"305/531-5571, 800/395-2322 ocean views","1400 Ocean Dr","Miami Beach","FL","(GS),(F)","Accommodations","","The Winterhaven",NA,"1400 Ocean Dr, Miami Beach, FL","1400 ocean dr, miami beach, fl 33139, usa","2003-FL-4602"
2003,NA,25.7933343,-80.143872,"(at 18th St) 305/695-0000 2pm-5am, Sun T-dance 3pm-8pm, also 'The Boom Boom Room' from 10pm-5am","1766 Bay Rd","Miami Beach","FL","(M),(D),(C),(DS),(P)","Accommodations","","Frankie & Johnny",NA,"1766 Bay Rd, Miami Beach, FL","1766 bay rd, miami beach, fl 33139, usa","2003-FL-4603"
2003,NA,25.7901544,-80.1356682,"305/531-7700 7am-5am, more men Th, also laundromat, Internet access","721 N Lincoln Ln","Miami Beach","FL","(MW),(NH),(E)","Accommodations","","Laundry Bar",NA,"721 N Lincoln Ln, Miami Beach, FL","721 lincoln ln s, miami beach, fl 33139, usa","2003-FL-4604"
2003,NA,25.7860879,-80.1415063,"(at 14th Ct) 305/531-5623 10pm-5am, heavy cruising, leather shop","1426 Alton Rd","Miami Beach","FL","(M),(L)","Accommodations","","Loading Zone",NA,"1426 Alton Rd, Miami Beach, FL","1426 alton rd, miami beach, fl 33139, usa","2003-FL-4605"
2003,NA,25.7933612,-80.1422448,"(at Alton Rd & 18th St) 305/673-6508 Sat 5am, Sun from 8am-close","1771 West Ave","Miami Beach","FL","(*),(M),(D),(A),($)","Nightclubs","","Aria",NA,"1771 West Ave, Miami Beach, FL","1771 west ave, miami beach, fl 33139, usa","2003-FL-4606"
2003,NA,25.787952,-80.129087,"(at 15th St) 305/538-2251 Sun only, T-dance, call for exact dates","1500 Ocean Dr","Miami Beach","FL","(M),(D)","Nightclubs","","Billboardlive",NA,"1500 Ocean Dr, Miami Beach, FL","1500 ocean dr, miami beach, fl 33139, usa","2003-FL-4607"
2003,NA,25.7870562,-80.1316003,"(at the Cameo Theater) 305/531-5027 10am-5am, gay Sun for 'Anthem'","1445 Washington Ave","Miami Beach","FL","(*),(GF),(D),(WC)","Nightclubs","","Crobar",NA,"1445 Washington Ave, Miami Beach, FL","1445 washington ave, miami beach, fl 33139, usa","2003-FL-4608"
2003,NA,25.7790634,-80.1329647,"(btwn 8th & 9th) 305/538-7867 4am-close Fri-Sat, world-famous DJs & hot-circuit crowd","841 Washington Ave","Miami Beach","FL","(*),(M),(D),(WC)","Nightclubs","","Pump",NA,"841 Washington Ave, Miami Beach, FL","841 washington ave, miami beach, fl 33139, usa","2003-FL-4609"
2003,NA,25.7834383,-80.132088,"305/532-1525, 305/695-1834 10pm-5am Fri only, huge dance club w/live entertainment & dancers","1235 Washington Ave","Miami Beach","FL","(*),(M),(D),(S),($)","Nightclubs","","Level/Academy",NA,"1235 Washington Ave, Miami Beach, FL","1235 washington ave, miami beach, fl 33139, usa","2003-FL-4610"
2003,NA,25.7909094,-80.1357243,"(at Meridian) 305/535-1111 lounge opens 3am, dance club 10pm-5am","727 Lincoln Rd","Miami Beach","FL","(*),(MW),(D),(DS),(V)","Nightclubs","","Score",NA,"727 Lincoln Rd, Miami Beach, FL","727 lincoln rd, miami beach, fl 33139, usa","2003-FL-4611"
2003,NA,25.7816799,-80.1322419,"(at 11th) 305/538-9478 1pm-5pm","1057 Washington Ave","Miami Beach","FL","(*),(M),(D),(DS),(V),(WC)","Nightclubs","","Twist",NA,"1057 Washington Ave, Miami Beach, FL","1057 washington ave, miami beach, fl 33139, usa","2003-FL-4612"
2003,NA,25.7781318,-80.1314416,"305/538-6397 24hrs, healthy sandwiches","800 Ocean Dr","Miami Beach","FL","(*)","Cafes","","News Cafe",NA,"800 Ocean Dr, Miami Beach, FL","800 ocean dr, miami beach, fl 33139, usa","2003-FL-4613"
2003,NA,25.7769195,-80.1315378,"305/532-1727 6pm-11pm, full bar","700 Ocean Dr","Miami Beach","FL","(WC)","Restaurants","","A Fish Called Avalon",NA,"700 Ocean Dr, Miami Beach, FL","700 ocean dr, miami beach, fl 33139, usa","2003-FL-4614"
2003,NA,25.7902522,-80.139376,"305/534-9191 8am-midnight, till 1am Fri-Sat","1022 Lincoln Rd","Miami Beach","FL","","Restaurants","","Balans",NA,"1022 Lincoln Rd, Miami Beach, FL","1022 lincoln rd, miami beach, fl 33139, usa","2003-FL-4615"
2003,NA,25.7858594,-80.1298663,"305/531-8300 8am-10:30pm, healthy homecoming, full bar","1418 Ocean Dr","Miami Beach","FL","","Restaurants","","The Front Porch",NA,"1418 Ocean Dr, Miami Beach, FL","1418 ocean dr, miami beach, fl 33139, usa","2003-FL-4616"
2003,NA,25.7901771,-80.1344233,"(S of Lincoln) 305/673-0480 11:30am-10pm, Mexican","1626 Pennsylvania Ave","Miami Beach","FL","","Restaurants","","El Rancho Grande",NA,"1626 Pennsylvania Ave, Miami Beach, FL","1626 pennsylvania ave, miami beach, fl 33139, usa","2003-FL-4617"
2003,NA,25.7701127,-80.134288,"(at 1st St) 305/532-4550 chic decor, Pacific Rims & South American cuisine","100 Collins Ave","Miami Beach","FL","","Restaurants","","Nemos",NA,"100 Collins Ave, Miami Beach, FL","100 collins ave, miami beach, fl 33139, usa","2003-FL-4618"
2003,NA,25.7901536,-80.1386403,"(at Lincoln Rd) 305/673-0690 6pm-11pm, from 5pm Sun, clsd Mon, bistro","1629 Michigan Ave","Miami Beach","FL","(*)","Restaurants","","Jeffrey",NA,"1629 Michigan Ave, Miami Beach, FL","1629 michigan ave, miami beach, fl 33139, usa","2003-FL-4619"
2003,NA,25.7903555,-80.1356619,"(at Euclid Ave) 305/532-6643 9am-11pm","700 Lincoln Rd","Miami Beach","FL","(*)","Restaurants","","Nexxt Cafe",NA,"700 Lincoln Rd, Miami Beach, FL","700 lincoln rd, miami beach, fl 33139, usa","2003-FL-4620"
2003,NA,25.7492031,-80.2602665,"305/446-7710 Caribbean, full bar","278 Miracle Mile","Miami Beach","FL","(*)","Restaurants","","Ortanique on the Mile",NA,"278 Miracle Mile, Miami Beach, FL","278 miracle mile, coral gables, fl 33134, usa","2003-FL-4621"
2003,NA,25.7907045,-80.1379889,"(btwn Jefferson & Michigan) 305/534-5979 lunch Mon-Fri, dinner nightly, pan-Pacific","915 Lincoln Rd","Miami Beach","FL","","Restaurants","","Pacific Time",NA,"915 Lincoln Rd, Miami Beach, FL","915 lincoln rd, miami beach, fl 33139, usa","2003-FL-4622"
2003,NA,25.7834135,-80.1314528,"(at 12th St) 305/534-0079 homemade pastas","1228 Collins Ave","Miami Beach","FL","","Restaurants","","Spiga",NA,"1228 Collins Ave, Miami Beach, FL","1228 collins ave, miami beach, fl 33139, usa","2003-FL-4623"
2003,NA,25.7849853,-80.1306894,"(at 14th) 305/532-2133 full bar","1351 Collins Ave","Miami Beach","FL","(*)","Restaurants","","Sushi Rock Cafe",NA,"1351 Collins Ave, Miami Beach, FL","1351 collins ave, miami beach, fl 33139, usa","2003-FL-4624"
