ID2,title,streetaddress,description,city,state,amenityfeatures,Year,type,unclear_address,unclear type or question,notes,Last Modified
4402,Premier Escort Service,,496-0305 24hrs,Philadelphia,PA,,1990,Info Lines & Services,checked,checked,,4/24/2023 12:38pm
4408,Corral Room,,(at the 247 bar) Fri & Sat only 11pm-2am,Philadelphia,PA,"(L),(LV)",1990,Bars,checked,,,4/24/2023 12:38pm
4410,Milborn Social Club,,(upstairs at C.R. bar) 352-9762 dance hours midnight-4am Fri & Sat. 9pm-2am Sun,Philadelphia,PA,"(D),(PC),(AH)",1990,Bars,checked,,,4/24/2023 12:38pm
4441,Lutherans Concerned ,"PO Box 58801, 19102",(609) 871-8746 (NJ contact) worship 2nd Fri 7:30pm mtg 4th Sun 7pm,Philadelphia,PA,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4450,'Rest Stop' on Hwy 322 btwn Philipsburg & Port Matilda,,,Philipsburg,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4451,'Rest Stop' woods behind I-81 btwn exits 31 & 32,,,Pine Grove,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4452,Public Park & hiking area off I-81 E. (Exit 34),,,Pine Grove,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4453,Swatara Falls,,,Pine Grove,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4454,AA Gay/Lesbian,,243-4522 call community center for times & locations,Pittsburgh,PA,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4456,Open Quest Institute,,(800) 992-9239 24 hr Crisis Hotline,Pittsburgh,PA,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4459,Brewery Tavern,,(at Brewers Hotel) 681-7991,Pittsburgh,PA,"(MX),(MW),(F)",1990,Bars,checked,,,4/24/2023 12:38pm
4471,"New York, New York",,"(At New York, New York bar) 661-5600 cocktails",Pittsburgh,PA,,1990,Restaurants & Cafes,checked,,,4/24/2023 12:38pm
4476,Dignity ,"PO Box 362, 15230 ","682-6455 Mass 7:30pm Sun, call for location",Pittsburgh,PA,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4478,Keystone Queer Dispatch,PO Box 22182,247-5413,Pittsburgh,PA,,1990,Publications,checked,,,4/24/2023 12:38pm
4481,Rainbow Mountain Resort,,"see East Stoudsburg, PA listing",Pocono Mts,PA,,1990,Accommodations,checked,checked,,4/24/2023 12:38pm
4482,Combinations,,"call for directions, 442-8616 9pm-2am Mon-Sat clsd Sun",White Haven,PA,"(MW),(D),(E),(F),(S)",1990,Bars,checked,,,4/24/2023 12:38pm
4483,'Rest Stop' & paths in woods on I-80 W. nr Bartonsville exit,,,Pocono Mts,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4484,O'Reiley's Bar & Wm. Penn Lounge,E. Norwegian St,,Pottsville,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4485,Adult World,,"2 mi. N. on Hwy 309, 538-1522",Quakerstown,PA,,1990,Erotica/Adult Groups,checked,,,4/24/2023 12:38pm
4490,Studio 124 ,,(at Studio 124 bar) 373-9079 Italian cuisine 5pm-10pm Mon-Sat ,Reading,PA,"(MX),(MW),(D),(YC),(B)",1990,Restaurants & Cafes,checked,,,4/24/2023 12:38pm
4491,This Is It,,(at This Is It bar) 373-9601 continental cuisine cocktails,Reading,PA,"(MX),(MW)",1990,Restaurants & Cafes,checked,,,4/24/2023 12:38pm
4492,Brady's Run Park,,,Rochester,PA,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4494,"Archibald State Park Enyon, PA",,,Scranton,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4495,Court House Square,,,Scranton,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4496,Wyoming Ave at Center,,(Hustlers),Scranton,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4497,Susquehanna Valley Mall,,,Selinsgrove,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4498,Winfield Rest Stop 1 mile S. on Hwy 15 S,,,Shamokin Dam,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4500,Gay & Lesbian Switchboard,,237-1950 6pm-9pm Mon-Sat,State College,PA,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4503,Iggie's Skytop Gift Shop,,"6 mi S. on Rt. 220, Port Matilda 234-8655",State College,PA,,1990,Erotica/Adult Groups,checked,,,4/24/2023 12:38pm
4504,'The Wall' 100 block of College Ave,,,State College,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4505,Penn St. Hertzel Union Bldg. Rec. Hall & men's locker room,,,State College,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4506,Market St & Park downtown,,,Sunbury,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4507,Laurel Mall,,,Unitown,PA,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4510,Bestwood Park,,,Valley Forge,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4511,Court House Wall,,(late night),West Chester,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4512,W. Chester Pike (Rt. 3) btwn here & Philadelphia,,Hitch-hikers,West Chester,PA,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4514,Rumors Lounge,"Rte 315, 18702",825-7300 4pm-2am Mon-Sat 3pm-2am Sun,Wilkes-Barre,PA,,1990,Bars,checked,,,4/24/2023 12:38pm
4515,Rumors Lounge Restaurant,,(at Rumors Lounge bar) 825-7300 4pm-midnight,Wilkes-Barre,PA,"(D),(F),(MW)",1990,Restaurants & Cafes,checked,,,4/24/2023 12:38pm
4516,'Rest Stop' on Rt. 11 - 12 miles S,,,Wilkes-Barre,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4517,Wyoming Valley Mall,,,Wilkes-Barre,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4518,Scenic overlook 3 miles S. on Rt. 15 N,,,Williamsport,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4519,Willow Grove Mall,,,Willow Grove,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4523,100 block of Duke & Queen Sts,,,York,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4524,St. George St. Square,,,York,PA,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4525,Plaza Colon by City Hall,,,Mayaguez,PR,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4526,Off Main Plaza near Cathedral,,,Ponce,PR,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4527,World Turned Upside Down,,nr. Monte Carlo on outskirts of town 892-7067/851-6512 10pm-7am Thurs-Sat,San German,PR,"(MX),(MW),(D),(YC)",1990,Bars,checked,,,4/24/2023 12:38pm
4542,Seaview,,(at Atlantic Beach Hotel),San Juan,PR,"(*),(F)",1990,Bars,checked,,,4/24/2023 12:38pm
4548,Seaview,,(at Atlantic Beach Hotel) brkfst/lunch 8am-3pm dinner 6pm-11pm,San Juan,PR,,1990,Restaurants & Cafes,checked,,,4/24/2023 12:38pm
4549,Terrace Restaurant,,"(at Condado Inn) 724-7145 4pm-midnight, reservations suggested",San Juan,PR,"(*),(MX),(MW)",1990,Restaurants & Cafes,checked,,,4/24/2023 12:38pm
4551,Ashford Ave,,(Hustlers),San Juan,PR,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4552,Calle San Francisco,,(Hustlers),San Juan,PR,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4553,Magdalena Park,,,San Juan,PR,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4554,Plaza Las Americas ,,(Days),San Juan,PR,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4556,Goddard Park-Boardwalk,,,East Greenwich,RI,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4559,'First Beach' in front of concession stands,,,Newport,RI,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4560,Purgatory Chasm- Tuckerman Ave. (Middletown) ,,,Newport,RI,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4563,Gay & Lesbian Helpline of RI,"PO Box 5671, Weybosset Hill Sta.",751-3322 info referrals support 7pm-11pm daily,Providence,RI,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4564,Open Quest Institute ,,992-9239 24hr Crisis Hotline,Providence,RI,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4565,Changes,,TO OPEN SPRING '89 - inquire locally 861-8025,Providence,RI,(D),1990,Bars,checked,,,4/24/2023 12:38pm
4577,Temptation Tours,"PO Box 4302, 02914",438-4812,Providence,RI,(IGTA),1990,Travel/Tour Operators,checked,,,4/24/2023 12:38pm
4578,Dignity ,"PO Box 2231, Pawtucket, 02861",751-3322 call helpline for info,Providence,RI,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4579,MCC,134 Mathewson St,(United Methodist Church) 272-9247 worship 7pm Sun,Providence,RI,(MCC),1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4582,Barrington Brid Sanctuary- trails,,,Providence,RI,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4583,Brown U. Library,,(preppie),Providence,RI,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4584,Gano St. ('River Road'),,,Providence,RI,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4585,Humboldt Ave,,,Providence,RI,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4586,Kennedy Plaza,,(Hustlers),Providence,RI,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4587,Moonstone Beach,Ift side 5 mi. N. of Misquamicut Beach,,Providence,RI,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4588,Prospect Park,,,Providence,RI,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4589,River Rd. off Blackstone E. side,,,Providence,RI,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4590,Rodger Williams Park-parking area to nature trail,,,Providence,RI,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4591,Misquamicut St. Beach 'BA',,,Westerly,RI,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4592,Acceptence Group (Gay AA),,Meeting & Cumberland Sts. (Circular Congr. Church) 762-2433 meets 6:30pm Sat,Charleston,SC,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4594,Harbor House,"PO Box 1272, 29402,  ",272-6116/724-1924 B&B,Charleston,SC,"(*),(MX),(MW),(B&B)",1990,Accommodations,checked,,,4/24/2023 12:38pm
4597,MCC of Charleston ,,747-6736 call for new location,Charleston,SC,(MCC),1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4599,'Rest Stop' on I-26,,,Charleston,SC,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4600,Folly Beach,,,Charleston,SC,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4601,Whitepoint Gardens The Battery,,,Charleston,SC,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4602,SC Coalition of Lesbians & Gay Men,"PO Box 7463, 29202",787-5462 networking organization,Columbia,SC,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4611,'Rest Stop' on I-26 S,,,Columbia,SC,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4612,Lake Murray Dam,,,Columbia,SC,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4613,U. of SC ,,"Russel House, Blatte PE lockers & pool",Columbia,SC,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4615,Timrod Park,,,Florence,SC,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4616,'Rest Stop' on I-85 S,,,Gaffney,SC,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4617,AA Gay/Lesbian,,233-6288,Greenville,SC,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4618,Gay Switchboard,,271-4207,Greenville,SC,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4619,Palmetto Gay/Lesbian Association ,"PO Box 10022 Federal Station, 29603","877-0020 bi-monthly meetings, call switchboard for info",Greenville,SC,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4628,Beach at 82nd Ave,,,Myrtle Beach,SC,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4629,Hurlock Park,,,Myrtle Beach,SC,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4631,Eight-Five Lounge,,(Hwy 221 & I-85) 573-7304 7pm-2am Sun-Thurs til 4pm Fri & Sat,Spartanburg,SC,"(D),(F)",1990,Bars,checked,,Fairview Church Rd & TNS Mills Rd,4/24/2023 12:38pm
4632,Truck Stops I-85 btwn exit 62 & 66 nights,,,Spartanburg,SC,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4636,Main & St. Joe Sts. btwn 6th & 8th,,,Rapid City,SD,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4637,The Office,,(at MCC) 335-9546 community center/coffeehouse call for local info,Sioux Falls,SD,(MCC),1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4638,Sioux Empire Gay & Lesbian Coalition ,"PO Box 220, 57101",332-4599 social group sponsors activities & events call for info,Sioux Falls,SD,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4642,Faywick Park -2nd Ave. & 11th St 2nd Ave & 11th St,,,Sioux Falls,SD,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4645,Bird Sanctuary Amnocola Hwy,,,Chattanooga,TN,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4646,Chickamauga Dam area Hwy 153,,,Chattanooga,TN,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4648,Fairground Park & Mac Gregor Park,,,Clarksville,TN,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4649,Riverside Dr.,,,Clarksville,TN,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4748,Cumberland Place,Rt. 1 Box 29B,967-0908 B&B,Cowan,TN,"(MX),(MW)",1990,Accommodations,checked,,,4/24/2023 12:38pm
4749,'Rest Stop' on I-40 E.,,,Dandridge,TN,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4750,Timberfell Lodge,"Rt. 11, P.O. Box 94A, 37743","234-0833 B&B, men-only bunkhouse & camping",Greenville,TN,(SW),1990,Accommodations,checked,,,4/24/2023 12:38pm
4751,Muse Park,,,Jackson,TN,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4753,MCC,1-181 Exit 45,"Holsten Valley Unitarian Church, 349-7707 worship 7pm Sun",Johnson City,TN,(MCC),1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4755,Broad Street,,near library,Kingsport,TN,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4756,Kingsport Mall,,,Kingsport,TN,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4758,Gay/Lesbian Helpline,,521-6546 7pm-11pm,Knoxville,TN,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4765,Cumberland Ave. around St. John's Church,,,Knoxville,TN,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4766,Downtown btwn P.O. & Public Library,,,Knoxville,TN,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4767,Tyson Park,,,Knoxville,TN,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4768,RFD,"PO Box 68, 37095",536-5176 quarterly journal for rural gay lifestyles,Liberty,TN,,1990,Publication,checked,,,4/24/2023 12:38pm
4769,AA (Phoenix),,call switchboard for info,Memphis,TN,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4770,AA Gay/Lesbian,,call switchboard for info,Memphis,TN,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4771,BWMT,"P.O. Box 41773, 38174","726-1461 7:30pm-9:30pm 4th Mon, call for location",Memphis,TN,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4772,Gay Switchboard,,324-4297 7:30pm-11pm daily,Memphis,TN,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4773,Memphis Gay Coalition,"P.O. Box 3038, 38173",324-4297 (switchboard #) 7:30pm-11pm daily,Memphis,TN,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4774,Open Quest Institute,,(800)992-9239 24 hour Crisis Hotline- see ad page 1,Memphis,TN,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4789,Overton Park,,(Hustlers),Memphis,TN,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4790,Overton Square,,near Playhouse,Memphis,TN,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4791,Old Fort Park,,,Murpheesboro,TN,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4793,AA Gay/Lesbian,,MCC church location Thurs 8pm,Nashville,TN,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4794,Open Quest Institute,,(800) 992-9239 24 hour Crisis Hotline,Nashville,TN,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4806,Affirmation (Methodist),"PO Box 24213, 38101",mail access only,Nashville,TN,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4808,Second Story,Thomas Lane & Nolensville Rd,"(St. Edward's Church) gay Catholics, 4:30pm Sun",Nashville,TN,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4809,Dare,PO Box 40422,292-9623,Nashville,TN,,1990,Publication,checked,,,4/24/2023 12:38pm
4810,ETC.,"PO Box 8916, Atlanta GA 30306",(800) 444-3821,Nashville,TN,,1990,Publication,checked,,,4/24/2023 12:38pm
4813,Cedar Hill Park,,near tennis courts,Nashville,TN,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4814,Centennial Park nr. the lake,,,Nashville,TN,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4815,Edwin Warner Park,,- Hwy 100,Nashville,TN,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4816,Lee Valley Farm,"Rt. 9, Box 223, 37857","272-4068 horseback riding, hiking, fishing",Rogersville,TN,,1990,Accommodations,checked,,,4/24/2023 12:38pm
4817,Boxwood Cottage,Rt. #1,"598-5912 B&B, shared baths, year-round",Sewanee,TN,(MX),1990,Accommodations,checked,,,4/24/2023 12:38pm
4820,'Rest Stop' E. on I-20,,,Abilene,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4821,Rose Park,,,Abilene,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4829,"'Rest Stop' on I-40, 20 mi. E.",,,Amarillo,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4830,Amarillo College,,- biology bidg. & bus. bldg.,Amarillo,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4831,Elwood Park,,,Amarillo,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4832,The bushes,,"- Eakle Park, Polk & 29th",Amarillo,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4833,Tarrant County Gay Alliance,,336-8242 24 hr information & referral,Arlington,TX,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4838,Ebony Connectoin,"P.O. Box 1428, 78767",478-3786 black lesbian/gay/bisexual social & educational organization,Austin,TX,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4839,Gay Hotline,,"477-6699 7pm-10pm Mon-Thurs, Tues & Thurs only in winter",Austin,TX,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4840,"Open Quest Institute, The",,(800) 992-9239 24 hour Crisis Hotline,Austin,TX,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4854,Dignity,"P.O. Box 2666, 78765","452-1186 Mass 6:30pm 3rd Sun, call for location",Austin,TX,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4855,Integrity,27th Ave & University,(Chapel of the Holy Spirit) 454-8165/478-2494 7:30pm 3rd Mon,Austin,TX,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4864,Barton Springs & Bath House area,,,Austin,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4865,Hippy Hollow - Lake Travis - 'BA',,(Fun!),Austin,TX,"Cruisy Area,(BA)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4866,Pease Park - footpath off Lamar,,,Austin,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4867,Zilker Park,,,Austin,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4868,Picnic Area on Hwy 71 of city,,,Bastrop,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4871,Elizabeth St.,,(Hustlers),Brownsville,TX,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4872,Lambda AA,,846-2787 8pm Sun,Bryan - College Station,TX,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4874,'Rest Stop' on Hwy 6 - Just S. of Bryan,,W. side,Bryan - College Station,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4875,Texas A & M,,Academic Center & Rudder Hall,Bryan - College Station,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4876,'Rest Stop' on I-10,,,Columbus,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4877,AA Gay/Lesbian,,(meets at MCC) 8pm Thurs & Sun,Corpus Christi,TX,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4883,Seawall,,,Corpus Christi,TX,"(AYOR),Cruisy Area",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4884,Rita Blanca Lake Park,,,Dalhart,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4885,BWMT,"P.O. Box 1920-611, 75219",559-4513 call for info,Dallas,TX,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4887,Gay Helpline,,"368-6283 7:30pm-midnight, info, support, referrals",Dallas,TX,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4888,Lambda AA,"Box 191025, 75219","487-7667 voluminous schedule, call for times and location",Dallas,TX,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4889,"Open Quest Institute, The",,(800) 992-9239 24 hour Crisis Hotline,Dallas,TX,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4890,"Plantation Inn, The",,"520-3131 B & B, call for info",Dallas,TX,(MW),1990,Accommodations,checked,,,4/24/2023 12:38pm
4909,Lafitte's,,(upstairs at Village Station bar location) 949-2398 conversation bar,Dallas,TX,(V),1990,Bars,checked,,,4/24/2023 12:38pm
4935,Affirmation (Methodist),"P.O. Box 225831, 75222",948-1546 call for info,Dallas,TX,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4936,Beth El Binah,"P.O. Box 64460, 75206","526-2085/530-3552 meeting first Mon of month, call for location",Dallas,TX,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4938,Integrity (Episcopal),"Box 190351, 75219-0351",522-5950 meets 3rd Mon of month,Dallas,TX,,1990,Religious Organizations,checked,,,4/24/2023 12:38pm
4943,Leather by Boots,,"(at the Barracks bar location) 353-9992 leather goods, periodicals, novelties",Dallas,TX,,1990,Erotica/Adult Books,checked,,,4/24/2023 12:38pm
4944,Leather by Boots,,"(at the Bunkhouse bar location) 902-8139 leather goods, periodicals, novelties",Dallas,TX,,1990,Erotica/Adult Books,checked,,,4/24/2023 12:38pm
4945,Shades of Gray,,"(at the Trestle bar location) 828-4959 leather goods, periodicals, novelties",Dallas,TX,,1990,Erotica/Adult Books,checked,,,4/24/2023 12:38pm
4946,Bachman Lake,,,Dallas,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4947,Cedar Springs - btw. Oaklawn & Dallas,N. Toll Rd.,,Dallas,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4948,Kiest Park,,(Best Sunday),Dallas,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4949,Lee Park,,,Dallas,TX,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4950,"Riverchon Park - Trails, trees & parking",,lot behind baseball field,Dallas,TX,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4951,S.M.U. Main Library (1st & 2nd floors),,,Dallas,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4952,Throckmorton & Reagan,,S. of Cedar Springs,Dallas,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4953,White Rock Lake - Flag Pole Hill,,,Dallas,TX,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4954,AA Gay/Lesbian,,call MCC for details,Denton,TX,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4957,Golden Triangle Mall,,,Denton,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4958,Lake Lewisville - Queens Pt.,,,Denton,TX,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4965,Briar Patch,,"(at Briar Patch bar) 546-9100 Mexican food & sandwiches, noon-2am",El Paso,TX,"(MX),(MW),(NH)",1990,Restaurants & Cafes,checked,,,4/24/2023 12:38pm
4967,El Paso Style,"P.O. Box 640424, El Paso, 79904",,El Paso,TX,,1990,Publication,checked,,,4/24/2023 12:38pm
4971,'Rest Stop' S. on I-10,,,El Paso,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4972,Dryer St. (Hwy 54) From Paisano St. to,,Northgate Shopping Ctr.,El Paso,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4973,International Gay Rodeo Association,"PO Box 8337, 76125",496-1333/429-1463,Ft. Worth,TX,,1990,Info Lines & Services,checked,,,4/24/2023 12:38pm
4983,'Rest Stop' on I-35 S.,,,Ft. Worth,TX,Cruisy Area,1990,Cruising Areas,checked,,,4/24/2023 12:38pm
4984,"Benbrook Lake, off US 377, S.W. of town",,,Ft. Worth,TX,"Cruisy Area,(AYOR)",1990,Cruising Areas,checked,,,4/24/2023 12:38pm
