ID,title,status,description,streetaddress,lat,lon,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,lastmodified
2705,Louisiana Purchase Gardens,Found,,,32.467509,-92.095565,Monroe,LA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 7:30pm
2706,McMillan Mall,Found,(T-Room) ,,32.50138,-92.157265,Monroe,LA,Cruisy Area,Cruising Areas,1986,checked,,(W. Monr,6/21/2022 7:30pm
2707,Monroe Boat Dock,General Coordinates Used,& picnic area,,32.509311,-92.119301,Monroe,LA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 7:31pm
2708,Northeast Louisiana U. ,Found,Student Union T-Rooms,,30.514002,-90.46716,Monroe,LA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 7:31pm
2709,Northeast Louisiana U. ,Found,Library T-Rooms,,30.514002,-90.46716,Monroe,LA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 7:31pm
2710,Twin City Mall Shopping Ctr. ,Found,(Sat. afternoons) ,,32.521699,-92.100402,Monroe,LA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 7:32pm
2711,A Hotel ,General Coordinates Used,The Frenchmen ,,29.951066,-90.071532,New Orleans,LA,(*),Hotel,1986,checked,,(See Frenchmen) ,6/21/2022 7:33pm
2716,Around the Clock ,General Coordinates Used,(Publication) ,"P.O. Box 70377, N.O., LA 70172",29.951066,-90.071532,New Orleans,LA,,Publication,1986,checked,,,6/21/2022 7:33pm
2721,Bunks-by-the-Bayou ,General Coordinates Used,(Bed & breakfast) (504) 525-6028,"P.O. Box 71585, N.O. 70172 ",29.951066,-90.071532,New Orleans,LA,,"Hotel,Restaurant",1986,checked,,,6/21/2022 7:34pm
2723,Cafe du Monde ,Found,(Very M & touristy) ,,29.957604,-90.061769,New Orleans,LA,(M),,1986,checked,,"French Market, Decatur & St. Ann",6/21/2022 7:34pm
2727,Care & Counseling Center,General Coordinates Used,(504) 943-4416,,29.951066,-90.071532,New Orleans,LA,,Community Center/ Support Group,1986,checked,,,6/21/2022 7:35pm
2753,Impact ,General Coordinates Used,(Publication) ,"P.O. Box 52079, N.O. 70152",29.951066,-90.071532,New Orleans,LA,,Bars/Clubs,1986,checked,,,6/21/2022 7:35pm
2798,Audubon Park ,Found,,,29.925597,-90.12865,New Orleans,LA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 7:33pm
2799,City Park ,Found,,,30.000032,-90.095706,New Orleans,LA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 7:35pm
2800,Fairmont Hotel ,Found,Mezzanine T-Room,,29.954204,-90.072377,New Orleans,LA,Cruisy Area,"Cruising Areas,Hotel",1986,checked,,,6/21/2022 7:35pm
2801,Oakwood Shopping Center,Found,,,29.911991,-90.053547,New Orleans,LA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 7:36pm
2802,Tulane U. ,Found,Cafeteria T-Rooms,,29.939736,-90.1202,New Orleans,LA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 7:38pm
2803,Tulane U. ,Found,Library T-Rooms,,29.939736,-90.1202,New Orleans,LA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 7:38pm
2804,Tulane U. ,Found,Student Union T-Room,,29.939736,-90.1202,New Orleans,LA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 7:38pm
2805,U.N.O. ,Found,Business Admin. Bldg. T-Room,,30.030303,-90.066721,New Orleans,LA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 7:38pm
2806,U.N.O. ,Found,Library ,,30.027581,-90.067118,New Orleans,LA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 7:38pm
2807,Vieux Carre ,Found,"Anywhere & everywhere, especially Bourbon St. betw. Toulouse & Ursulines",,29.958443,-90.064411,New Orleans,LA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 7:39pm
2808,A.J.'s Bar,Found,Sunset Rd. ,,30.524646,-92.070023,Opelousas,LA,"(M),(AYOR)",Bars/Clubs,1986,checked,,,6/21/2022 8:30pm
2809,'Rest Stop' ,Found,on I-20E,,32.531825,-92.473759,Ruston,LA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:30pm
2815,Court House ,Found,T-Room ,,32.514239,-93.747761,Shreveport,LA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 8:30pm
2816,Fannin ,Found,betw. Edwards & Marshall ,,32.510375,-93.746259,Shreveport,LA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:31pm
2817,'Rest Stop' ,General Coordinates Used,on I-20E in Minden,,32.615428,-93.286835,Shreveport,LA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:30pm
2818,'Rest Stop' ,General Coordinates Used,2 mi. N. on I-59S,,30.275195,-89.781174,Slidell,LA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:31pm
2819,Union 76 Truck Plaza ,Found,,,30.286028,-89.751132,Slidell,LA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 8:31pm
2823,'Rest Stops' ,General Coordinates Used,on I-95 southbound at Herman & northbound at Carmel ,,44.801613,-68.771226,Bangor,ME,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 8:32pm
2824,'Rest Stop' ,General Coordinates Used,on US1 betw. Bath & Brunswick (southbound) ,,43.914016,-69.966996,Brunswick,ME,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:32pm
2825,'Rest Stop' ,General Coordinates Used,1 mi. S. on US 1 --aka 'The Country Store) ,,46.864,-67.998036,Caribou,ME,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:33pm
2828,'Rest Stop' ,General Coordinates Used,on Rt. 3,,44.389369,-69.302651,Liberty,ME,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:33pm
2829,Admiral's Loft Guest House,General Coordinates Used,1/2 mi. N. on Main St. (207) 646-5496,,43.246835,-70.598622,Ogunquit,ME,(H),Hotel,1986,checked,,,6/21/2022 8:34pm
2830,Arrows ,Found,,,43.248343,-70.621817,Ogunquit,ME,"(M),(PE),(R)",Restaurant,1986,checked,,Berwick Rd. ,6/21/2022 8:34pm
2831,Front Porch & Lounge,Found,(Cruisy) (Happy hour*) ,,43.248925,-70.599825,Ogunquit,ME,"(R),(*)","Restaurant,Bars/Clubs,Cruising Areas",1986,checked,,Main St. at Ogunquit Beach Rd. ,6/21/2022 8:36pm
2837,The Inn ,Found,at Two Village Square (207) 646-5779,"P.O. Box 864, Ogunquit03907 ",43.248697,-70.600812,Ogunquit,ME,"(H),(*)",Hotel,1986,checked,,,6/21/2022 8:37pm
2839,Ogunquit Beach ,Found,(Cl. 11pm) ,,43.25592,-70.59172,Ogunquit,ME,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 8:36pm
2840,'Rest Stop' ,General Coordinates Used,on I-95S & US 1S ,,43.246835,-70.598622,Ogunquit,ME,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 8:34pm
2841,Old Orchard Beach ,Found,(AYOR- Cops harassing) ,,43.517766,-70.377291,Old Orchard Beach ,ME,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 8:37pm
2847,State Theatre II ,Found,,,43.653982,-70.263684,Portland,ME,Cruisy Area,"Cruising Areas,Theatre",1986,checked,,,6/21/2022 8:39pm
2848,The oaks ,Found,off Park Ave. ,,43.656371,-70.272969,Portland,ME,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 8:39pm
2849,'Rest Stop' ,General Coordinates Used,on Rt. 3,,44.394979,-69.570923,South China,ME,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:39pm
2851,Buccaneer Motel ,General Coordinates Used,,US Hwy. 1 ,43.322233,-70.580521,Wells,ME,,Hotel,1986,checked,,,6/21/2022 8:39pm
2852,Adult Book Store,General Coordinates Used,(Cruisy) ,West St. ,38.978445,-76.492183,Annapolis,MD,Cruisy Area,"Book Store,Erotic Shop,Cruising Areas",1986,checked,,,6/21/2022 8:41pm
2853,Annapolis Gay People ,General Coordinates Used,(301) 267-6238 ,"P.O. Box 3040, 21403 ",38.978445,-76.492183,Annapolis,MD,,Organization,1986,checked,,,6/21/2022 8:41pm
2856,B&W Men Together ,General Coordinates Used,(301) 669-1782 ,,39.290385,-76.612189,Baltimore,MD,,Bars/Clubs,1986,checked,,,6/21/2022 8:41pm
2861,Dignity ,Found,(Church) ,"P.O. Box 1243, Balt. 21203",39.308557,-76.621818,Baltimore,MD,,Religious Institution,1986,checked,,,6/21/2022 8:42pm
2866,Gay Switchboard ,General Coordinates Used,(7:30-11pm) (301) 837-8888,,39.290385,-76.612189,Baltimore,MD,,Hotline,1986,checked,,,6/21/2022 8:43pm
2870,Jack's La Sauna Health Spa For Men ,General Coordinates Used,(301) 467-6565,,39.290385,-76.612189,Baltimore,MD,,Bathhouses,1986,checked,,,6/21/2022 8:44pm
2871,Jewish Gays of Baltimore c/o Gay Community Center,General Coordinates Used,(301) 685-0736,,39.290385,-76.612189,Baltimore,MD,,"Religious Institution,Community Center/ Support Group",1986,checked,,,6/21/2022 8:44pm
2879,M.C.C. ,Found,,,39.309151,-76.627035,Baltimore,MD,(MCC),Religious Institution,1986,checked,,Park Ave. at Wilson ,6/21/2022 8:44pm
2881,Open House ,Found,,,39.323093,-76.620074,Baltimore,MD,"(M),(R),(C),(AH)",Restaurant,1986,checked,,29th & Howard ,6/21/2022 8:45pm
2882,Pegasus ,General Coordinates Used,(Some L) ,,39.290385,-76.612189,Baltimore,MD,(L),Bars/Clubs,1986,checked,,Foster & Montford ,6/21/2022 8:47pm
2888,The Gay Paper ,General Coordinates Used,(Publication) ,"P.O. Box 22575, Baltimore 21203 ",39.290385,-76.612189,Baltimore,MD,,Publication,1986,checked,,,6/21/2022 8:49pm
2892,Harbor Place,Found,,,39.286212,-76.610966,Baltimore,MD,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:43pm
2893,Mt. Vernon Square,General Coordinates Used,'Meat Rack' ,,39.299319,-76.613833,Baltimore,MD,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 8:44pm
2894,Park Ave.,General Coordinates Used,N. of Monument Square  ,,39.290385,-76.612189,Baltimore,MD,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 8:45pm
2895,Patterson Park ,Found,at Eastern Ave. (Sure suicide) ,,39.286191,-76.579999,Baltimore,MD,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:47pm
2896,Wyman Park ,Found,nr. Baltimore Art Museum ,,39.33087,-76.627553,Baltimore,MD,"Cruisy Area,(AYOR),(RT)",Cruising Areas,1986,checked,,,6/21/2022 8:49pm
2897,Greenbelt Park,Found,,,38.995757,-76.895521,Greenbelt,MD,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:49pm
2898,Deer Park Lodge ,Found,"(Disco) (Some L) (South Mtn.) 5 mi. E. off I-70, exit 32",,39.553701,-77.615977,Hagerstown,MD,"(D),(L),(R)",Restaurant,1986,checked,,,6/21/2022 8:50pm
2899,Greyhound Bus Depot,General Coordinates Used,,,39.641763,-77.719993,Hagerstown,MD,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:50pm
2900,S. Potomac & Summit Sts.,General Coordinates Used,,,39.641763,-77.719993,Hagerstown,MD,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:50pm
2901,Trucker's Motel & Bar,General Coordinates Used,Rt. I-95,,39.149275,-76.775249,Jessup,MD,"(M),(R)",Restaurant,1986,checked,,,6/21/2022 8:53pm
2902,Gay People of Laurel ,General Coordinates Used,,"P.O. Box 25, Laurel, 20707 ",39.099275,-76.848306,Laurel,MD,,Organization,1986,checked,,,6/21/2022 8:51pm
2903,B.J.'s on the Water,Found,,,38.395557,-75.064719,Ocean City,MD,(M),Bars/Clubs,1986,checked,,75th & Bay,6/21/2022 8:52pm
2905,White Flint Mall,Found,,,39.041796,-77.107365,Rockville,MD,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:52pm
2907,Salisbury City Park ,Found,,,38.360076,-75.583372,Salisbury,MD,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:52pm
2910,U. of Mass. ,Found,Goodell downstairs T-Room,,42.388671,-72.529264,Amherst,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:54pm
2911,'Rest Stop' ,General Coordinates Used,S. on I-495 ,,42.658336,-71.136795,Andover,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/21/2022 8:54pm
2912,'Rest Stops' ,Found,on I-95 N. at Attleboro & S. at N. Attleboro (AYOR-Many arrests) ,,41.944544,-71.285608,Attleboro,MA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/21/2022 8:54pm
2913,"King's Men, Ltd. ",General Coordinates Used,(Erotica) ,"P.O. Box 544, Avon 02322",42.130655,-71.041158,Avon,MA,,Erotic Shop,1986,checked,,,6/21/2022 8:54pm
2916,Back Bay Bistro ,General Coordinates Used,,Boylston St. ,42.360083,-71.05888,Boston,MA,"(M),(R)",Restaurant,1986,checked,,,6/22/2022 9:59am
2918,Bay Windows ,General Coordinates Used,(Publication) ,"P.O. Box 2783, Boston 02208",42.360083,-71.05888,Boston,MA,,Publication,1986,checked,,,6/22/2022 10:00am
2927,Chuck's Sub Shop ,Found,(Next to Sporters) ,,42.358118,-71.125694,Boston,MA,"(M),(R),(AH)",Restaurant,1986,checked,,,6/22/2022 10:01am
2933,Fritz ,Found,"(Men's cruise bar) Chandler Inn, Berkeley at Chandler",,42.346924,-71.070646,Boston,MA,"(*),Cruisy Area",Bars/Clubs,1986,checked,,,6/22/2022 10:02am
2934,Gay Hotline ,General Coordinates Used,(617) 426-9371 ,,42.360083,-71.05888,Boston,MA,,Hotline,1986,checked,,,6/22/2022 10:02am
2952,Metropolitan Health Club ,Found,(gym) (Both sexes) ,,42.348423,-71.072321,Boston,MA,,Gym,1986,checked,,Columbus Ave. at Berkeley ,6/22/2022 10:02am
2955,New England Connection ,General Coordinates Used,(Publication) ,"P.O. Box 1210, Boston 02205 ",42.360083,-71.05888,Boston,MA,,Publication,1986,checked,,,6/22/2022 10:03am
2968,Back Bay Fens,Found,,,42.34348,-71.094564,Boston,MA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/22/2022 9:59am
2969,Blue Hills,Found,(Milton) ,,42.215952,-71.067605,Boston,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:00am
2970,Boston College ,Found,Devlin Hall basement T-Room,,42.335222,-71.169771,Boston,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:00am
2971,Boston U. ,Found,School of Mgmt. T-Rooms,,42.349641,-71.099644,Boston,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:01am
2972,Commonwealth & St. James,Found,betw. Arlington & Berkeley ,,42.365759,-71.155006,Boston,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:01am
2973,'L' St. Beach ,Found,,,42.328987,-71.035301,Boston,MA,"Cruisy Area,(OC)",Cruising Areas,1986,checked,,,6/21/2022 8:56pm
2974,Nantasket Beach ,Found,(Very M) ,,42.291766,-70.87449,Boston,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:03am
2975,Revere Beach ,Found,,,42.420226,-70.985881,Boston,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:03am
2976,South Station Cinema ,Found,,,42.300662,-71.114712,Boston,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:03am
2977,Storrow Drive ,Found,The Esplanade nr. Fairfield St. ,,42.355619,-71.078888,Boston,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:04am
2978,'Rest Stop' ,General Coordinates Used,on Sandwich Rd. ,,41.741277,-70.598932,Bourne,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:04am
2983,Bird Sanctuary ,General Coordinates Used,nr. Mt. Auburn Hospital ,,42.373616,-71.109733,Cambridge,MA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/22/2022 10:11am
2984,Harvard Square Theatre,Found,,,42.373528,-71.121526,Cambridge,MA,Cruisy Area,"Cruising Areas,Theatre",1986,checked,,,6/22/2022 10:11am
2985,Harvard U. ,Found,Science Center basement T-Room,,42.376431,-71.116918,Cambridge,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:12am
2986,Harvard U. ,Found,Lamont Library T-Rooms,,42.372753,-71.115489,Cambridge,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:12am
2987,M.I.T. ,Found,"Library Room #4-266, T-rooms",,42.359089,-71.089555,Cambridge,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:12am
2988,'Rest Stop' ,General Coordinates Used,on Rt. 6E betw. exists 8 & 9,,41.735306,-70.193943,Dennis,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:12am
2989,'Rest Stop' ,General Coordinates Used,on Rt. 3S,,42.041753,-70.672277,Duxbury,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:12am
2991,Green River,General Coordinates Used,off Leyden Rd. past covered bridge ,,42.587915,-72.59941,Greenfield,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:13am
2992,'Rest Stop' ,General Coordinates Used,on Rt. 6E betw. exits 9 & 10,,41.67165,-70.062223,Harwich,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:13am
2993,'Rest Stop' ,General Coordinates Used,on I-495 ,,42.776202,-71.07728,Haverhill,MA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/22/2022 10:13am
2994,Holyoke House ,Found,basement T-Room,,42.204461,-72.602703,Holyoke,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:14am
2995,Holyoke Mall ,Found,at Lakeside,,42.204461,-72.602703,Holyoke,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:15am
2996,Mountain Park,Found,T-Room (Nights) ,,42.243702,-72.631479,Holyoke,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:15am
2997,'Rest Stop' ,General Coordinates Used,on I-91S betw. Northampton & Holyoke (Mass arrests) ,,42.204259,-72.616201,Holyoke,MA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/22/2022 10:14am
2999,Mallory Dock ,Found,(Next to Duval Street) ,,41.667324,-70.270944,Hyannis,MA,(R),Restaurant,1986,checked,,,6/22/2022 10:15am
3000,Fantasy's ,General Coordinates Used,(Cl. Mon.-Tue.) ,Old Rt. 1,42.679183,-70.841156,Ipswich,MA,"(R),(S),(D),(*)","Restaurant,Bars/Clubs",1986,checked,,,6/22/2022 10:16am
3001,Crane's Beach ,Found,1/2 mi. to the right,,42.685461,-70.756247,Ipswich,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:16am
3002,The Common ,Found,,,42.70824,-71.159983,Lawrence,MA,Cruisy Area,Cruising Areas,1986,checked,,nr. Haverhill St.,6/22/2022 10:18am
3004,Moody St. ,Found,,,42.648632,-71.3181,Lowell,MA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/22/2022 10:19am
3005,'Rest Stops' ,General Coordinates Used,on I-495 (nr. Chelmsford) & Rt. 3 (N. Chelmsford) ,,42.633425,-71.316172,Lowell,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:19am
3008,'Rest Stop' ,General Coordinates Used,S. on Rt. 3,,42.087995,-70.744678,Marshfield-Pembroke,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:19am
3009,All Island Accommodations ,General Coordinates Used,,"P.O. Box 825, Vineyard Haven, MA 02568",41.380498,-70.645473,Martha's Vineyard,MA,,Hotel,1986,checked,,,6/22/2022 10:20am
3010,The Compound ,General Coordinates Used,(Reservations essential) (617) 693-0648,"P.O. Box 149, West Tisbury 02575",41.380498,-70.645473,Martha's Vineyard,MA,"(H),(*)",Hotel,1986,checked,,,6/22/2022 10:20am
3011,Titticut Follies Guest House,General Coordinates Used,,"P.O. Box 389, Oak Bluffs 02557",41.380498,-70.645473,Martha's Vineyard,MA,(H),Hotel,1986,checked,,,6/22/2022 10:20am
3012,Beachwalk ,General Coordinates Used,betw. steamship dock & Sea View Bar (Oak Bluffs) ,,41.380498,-70.645473,Martha's Vineyard,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:19am
3013,Swimming hole ,General Coordinates Used,at Milford Quarries opp. Rt. 495 exit,,42.139858,-71.516305,Milford,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:20am
3014,Blue Hills ,Found,Wampatuck Rd. - Trails & parking lots (Wild!),,42.214182,-71.093998,Milton,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:20am
3015,Club Car,Found,(Best late) ,Lower Main St. ,41.28347,-70.099451,Nantucket,MA,(M),Bars/Clubs,1986,checked,,,6/22/2022 10:21am
3017,Dunes ,General Coordinates Used,west of Surfside,,41.28347,-70.099451,Nantucket,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:21am
3019,Lucy's ,Found,N. Front at Coggeshall,,41.656004,-70.925352,New Bedford,MA,,Bars/Clubs,1986,checked,,,6/22/2022 10:22am
3020,Main St. Mall,General Coordinates Used,,,41.636215,-70.934205,New Bedford,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:22am
3021,'Rest Stop' ,General Coordinates Used,on Hwy. 91 ,,42.32509,-72.641201,Northampton,MA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/22/2022 10:22am
3022,Berkshire Hilton Inn Lounge ,General Coordinates Used,,,42.450085,-73.245382,Pittsfield ,MA,"(M),(OC),(*)",Bars/Clubs,1986,checked,,Berkshire Common at West St. ,6/22/2022 8:11pm
3023,Eagle's Nest lounge,General Coordinates Used,Holiday Inn,,42.450085,-73.245382,Pittsfield ,MA,(M),,1986,checked,,Lenox Rd. ,6/22/2022 8:18pm
3024,Jimmy's ,General Coordinates Used,,W. Housatonic St. ,42.450085,-73.245382,Pittsfield ,MA,(M),Bars/Clubs,1986,checked,,,6/22/2022 8:18pm
3025,Salt & Pepper ,General Coordinates Used,(Late) ,,42.450085,-73.245382,Pittsfield ,MA,,Bars/Clubs,1986,checked,,Rt. 7 S. ,6/22/2022 8:19pm
3026,Durham Mall ,General Coordinates Used,T-Room,,42.450085,-73.245382,Pittsfield ,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 8:18pm
3027,Park Square ,General Coordinates Used,Old Town Hall & church steps,,42.450085,-73.245382,Pittsfield ,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 8:19pm
3028,Westfield River ,General Coordinates Used,"Rt. 9, nr. Cummington ('BA') ",,42.450085,-73.245382,Pittsfield ,MA,"Cruisy Area,(BA)",Cruising Areas,1986,checked,,,6/22/2022 8:19pm
3031,Angel's Landing Guest House ,Found,(Some L) ,Commercial St. ,42.053013,-70.18412,Provincetown,MA,"(H),(L)",Hotel,1986,checked,,,6/22/2022 10:23am
3035,Back Street Bar ,Found,(Disco) Gifford House ,,42.049547,-70.190297,Provincetown,MA,"(R),(D),(*)","Restaurant,Bars/Clubs",1986,checked,,Bradford at Carver,6/22/2022 10:24am
3041,Cape Inn ,Found,(R & Bar) ,135 Bradford ,42.052696,-70.18645,Provincetown,MA,"(H),(*),(E),(R)","Hotel,Restaurant,Bars/Clubs",1986,checked,,,6/22/2022 7:46pm
3062,Dunes Motel & Apts. ,General Coordinates Used,,,42.058441,-70.178642,Provincetown,MA,(H),Hotel,1986,checked,,Bradford St. W. (P.O. Box 361) ,6/22/2022 7:50pm
3085,Moors Motel ,Found,,Bradford St. Ext. ,42.038446,-70.198441,Provincetown,MA,"(M),(H),(R)","Restaurant,Hotel",1986,checked,,,6/22/2022 7:52pm
3092,Plain & Fancy ,Found,(Downstairs) ,Commercial St. ,42.048664,-70.188871,Provincetown,MA,"(R),(M),(*)",Restaurant,1986,checked,,,6/22/2022 7:52pm
3098,Provincetown Business Guild,General Coordinates Used,(617) 487-2313,,42.054714,-70.184601,Provincetown,MA,,"Business,Organization",1986,checked,,,6/22/2022 7:52pm
3099,Provincetown Inn,Found,1 mi. W. on Commercial ,,42.037252,-70.195854,Provincetown,MA,"(M),(H)",Hotel,1986,checked,,,6/22/2022 7:53pm
3116,Terrace ,General Coordinates Used,,Bradford St. ,42.054714,-70.184601,Provincetown,MA,"(M),(R),(*)",Restaurant,1986,checked,,,6/22/2022 7:53pm
3123,Vorelli's ,Found,,Commercial St. ,42.049977,-70.188464,Provincetown,MA,"(M),(R)",Restaurant,1986,checked,,,6/22/2022 7:54pm
3125,Weathering Heights ,Found,(Bar & R) ,,42.051232,-70.195766,Provincetown,MA,(R),"Restaurant,Bars/Clubs",1986,checked,,Shank Painter Rd. ,6/22/2022 7:54pm
3127,White Dory Guest House,Found,,,42.060574,-70.168604,Provincetown,MA,(L),Hotel,1986,checked,,Commercial St.,6/22/2022 7:54pm
3130,'BA' beach ,Found,at N. Truro ,,42.064946,-70.111248,Provincetown,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 10:23am
3131,"Beach & bushes behind 'Boatslip' & vicinity (AYOR- Sure Suicide, dozens of arrests) ",Found,,,42.046798,-70.190006,Provincetown,MA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/22/2022 7:45pm
3132,Commercial St. ,Found,(Natch!),,42.058441,-70.178642,Provincetown,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 7:49pm
3133,East End Beach ,General Coordinates Used,& bushes behind the Bull Pen,,42.058441,-70.178642,Provincetown,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 7:50pm
3134,Herring Cove Beach ,Found,,,42.047881,-70.220304,Provincetown,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 7:50pm
3135,Town Beach ,General Coordinates Used,E. & W. ends late at nights,,42.058441,-70.178642,Provincetown,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 7:53pm
3136,Town Hall Square ,Found,(Late nights) ,,42.051254,-70.187581,Provincetown,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 7:54pm
3138,Sandy Nook Beach,General Coordinates Used,W. side of ,,41.758962,-70.493932,Sandwich,MA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/22/2022 7:54pm
3139,'Rest Stop' ,General Coordinates Used,on Rt. I-95 E. & W. ,,41.808434,-71.336997,Seekonk,MA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/22/2022 7:55pm
3145,Post Office,General Coordinates Used,area around ,,42.101483,-72.589811,Springfield,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 8:03pm
3146,Bay State West ,Found,Mezzanine T-Room ,,42.101942,-72.590914,Springfield,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 7:55pm
3147,Downtown Mall ,General Coordinates Used,T-Room ,,42.101483,-72.589811,Springfield,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 7:55pm
3148,Forest park ,Found,King Phillip Stockade & picnic area nr. Rec. Dept. Hdq. Bldg. ,,42.072369,-72.584116,Springfield,MA,Cruisy Area,Cruising Areas,1986,checked,,,6/22/2022 8:01pm
