"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","unclear_address","notes","full.address","geoAddress"
"Presque Isle Park Beach ","Found","(AYOR)","",42.158582,-80.114941,"Erie","PA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Square opp. Post Office ","Found","","",42.129224,-80.085059,"Erie","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' on I-81 S.","General Coordinates Used","","",39.790371,-77.727771,"Greencastle","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Harrison Ave. off Otterman St.","Found","","",40.303296,-79.546214,"Greensburg","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Club Orpheus ","Found","(Disco) (AH-WE) ","2nd & Pine",40.264685,-76.888745,"Harrisburg","PA","(P),(YC),(D),(AH),(WE),(*)","Bars/Clubs",1982,"checked","",NA,NA
"Front & State Sts.","Found","","",40.262411,-76.888475,"Harrisburg","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Park along Front St.  by Susquehanna River ","Found","(AYOR)","",40.258583,-76.884031,"Harrisburg","PA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Dignity","General Coordinates Used","","P.O. BOX 297, Harrisburg 17108",40.273191,-76.886701,"Harrisburg","PA","","Religious Institution",1982,"checked","",NA,NA
"Gay Switchboard ","General Coordinates Used","(Tel: (717) 234-0328)","",40.273191,-76.886701,"Harrisburg","PA","","Hotline",1982,"checked","",NA,NA
"Leonard Hall","Found","(Indiana U. Main floor T-Room)","",40.61831,-79.157929,"Indiana","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Regency Mall","Found","(T-Rooms)","",40.615776,-79.173141,"Indiana","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Park City Shopping Center","Found","","",40.067007,-76.339489,"Lancaster","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Coleman's Park","Found","(AYOR)","",40.350593,-76.44091,"Lebanon","PA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' on I-95","General Coordinates Used","","",39.819279,-75.418527,"Marcus Hook","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Railroad House ","Found","(WE*) (R-upstairs) (Disco - D - downstairs)","Front & Perry Sts.",40.054544,-76.559792,"Marietta","PA","(D),(WE),(*),(M),(R)","Restaurant",1982,"checked","",NA,NA
"'The Wall'","Found","(Rte. 93 S. - Nescopeck end of Ber-Nesco Bridge)","",41.052113,-76.23122,"Nescopeck","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Chicken Hawks'","General Coordinates Used","(Best WE)","",41.052029,-76.220767,"Nescopeck","PA","(WE),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Ernie's Nesco Freeze","General Coordinates Used","","",41.052029,-76.220767,"Nescopeck","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Poor Richard's Diary & Deli","General Coordinates Used","","",41.052029,-76.220767,"Nescopeck","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Tow Path'","Found","(along the canal nr. Ferry St.","",40.363428,-74.950423,"New Hope","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Centre Bridge Inn","Found","","3 mi. N.",40.401481,-74.979895,"New Hope","PA","(M),(R)","Restaurant",1982,"checked","",NA,NA
"Logan Inn","Found","","Bridge & Ferry Sts.",40.363814,-74.954931,"New Hope","PA","","Hotel",1982,"checked","",NA,NA
"Canal House ","General Coordinates Used","(Elbow Room Bar) (Summer season only)","",40.364273,-74.951278,"New Hope","PA","","Bars/Clubs",1982,"checked","",NA,NA
"Pickels ","General Coordinates Used","(R-Deli) (Adj. Allison's)","",40.364273,-74.951278,"New Hope","PA","(R)","Restaurant",1982,"checked","",NA,NA
"Backstreet","Found","(Baths)","Chancellor & Camack",39.948586,-75.161411,"Philadelphia","PA","","Bathhouses",1982,"checked","",NA,NA
"Cell Block","Found","(SM, W, FFA) (Adj. D.C.A. Club)","Camac & St. James, an alley off Locust, betw.",39.948228,-75.161492,"Philadelphia","PA","(*),(P),(SM),(W),(FFA)","Bars/Clubs",1982,"checked","",NA,NA
"Corral ","Found","(Downstairs at the 247)","",39.948422,-75.16929,"Philadelphia","PA","(SM),(*)","Bars/Clubs",1982,"checked","",NA,NA
"Penn Center","Found","(T-Rooms)","",39.952554,-75.167296,"Philadelphia","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Spruce St. from 24th to Broad","Found","","",39.948074,-75.172791,"Philadelphia","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Temple U. ","Found","(campus)","",39.980594,-75.155738,"Philadelphia","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of Pa. ","Found","(Houston Hall - basement T-Room)","",39.950914,-75.193874,"Philadelphia","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Aboveground Records ","General Coordinates Used","","Box 2191, Phila. 19103",39.952584,-75.165221,"Philadelphia","PA","","Business",1982,"checked","",NA,NA
"Upper Darby","General Coordinates Used","(69th St. area 'hustlers')","",39.952584,-75.165221,"Philadelphia","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' on Hwy. 322 betw. Philipsburg & Port Matilda","General Coordinates Used","","",40.896447,-78.220569,"Philipsburg","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Chief John's T-Room ","General Coordinates Used","(on I-80, Exit 21)","",40.896447,-78.220569,"Philipsburg","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Swatara Falls ","Found","","",40.670404,-76.357991,"Pine Grove ","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' & woods behind I-81","General Coordinates Used","(betw. exit 31 & 32)","",40.548423,-76.384678,"Pine Grove ","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Public Park & hiking area off I-81 E, exit 34","General Coordinates Used","","",40.548423,-76.384678,"Pine Grove ","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Truck Stop","General Coordinates Used","(I-81, Exit 31)","",40.548423,-76.384678,"Pine Grove ","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Allegheny River Blvd.","Found","('Rest Stop')","",40.457861,-79.997385,"Pittsburgh","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"International Airport","Found","(T-Room nr. UAL)","",40.491921,-80.235223,"Pittsburgh","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Kaufmann's Dept. Store","Found","(10th & 11th floors)","",40.440082,-79.998634,"Pittsburgh","PA","Cruisy Area","Cruising Areas",1982,"checked","Address found here: http://www.thedepartmentstoremuseum.org/2010/05/kaufmanns-pittsburgh-pennsylvania.html",NA,NA
"Mellon Square ","Found","(AYOR)","",40.44096,-79.99749,"Pittsburgh","PA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Schenley Park","Found","(Overlook Dr. nr. Schenley Oval & Prospect Dr. Turnabout (Days))","",40.434849,-79.942489,"Pittsburgh","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Triangle News","Found","(Cruisy back room)","",40.442674,-79.998987,"Pittsburgh","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of PA","Found","(Cathedral of Learning 2nd & 3rd floor T-Rooms)","",40.444363,-79.953155,"Pittsburgh","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(on I-79 at Bridgeville)","",40.440625,-79.995886,"Pittsburgh","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Dignity / Pittsburg","General Coordinates Used","(Catholic)","Box 991, Pittsburgh 15230",40.440625,-79.995886,"Pittsburgh","PA","","Religious Institution",1982,"checked","",NA,NA
"Home of Richard C.","General Coordinates Used","(The positively perverted Pittsburgh 'Pig')","",40.440625,-79.995886,"Pittsburgh","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Penn Ave.","General Coordinates Used","(nr. Bud Depot)","",40.462785,-79.928852,"Pittsburgh","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Persad ","General Coordinates Used","(Counseling & Info)","(412) 441-0857",40.440625,-79.995886,"Pittsburgh","PA","","Community Center/Support Group",1982,"checked","",NA,NA
"Red Star ","Found","(Cruisy) (Some W, SM) (WE*)","143 N. 10th St.",40.337813,-75.917903,"Reading","PA","(W),(SM),(WE),(*)","Bars/Clubs,Cruising Areas",1982,"checked","",NA,NA
"Brady's Run Park","Found","","",40.731514,-80.337064,"Rochester","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Penn Beaver Hotel Bar","Found","(Brighton & Washington)","",40.701166,-80.283983,"Rochester","PA","","Hotel",1982,"checked","",NA,NA
"Archibald St. Pk.","Found","(Eynor, Pa.)","",41.513036,-75.575745,"Scranton","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Court House Square","General Coordinates Used","","",41.233112,-80.493403,"Scranton","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(on Hwy. 82 W.) (AYOR - Fuzz) ","",41.233112,-80.493403,"Sharon","PA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"'The Wall' 100 block of College Ave.","Found","","",40.794839,-77.860699,"State College","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Penn. St. ","Found","(Hetzel Union Bldg.) (Main floor T-Room) (AYOR - 'Fuzz')","",40.798212,-77.861115,"State College","PA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Hilton Hotel Bar","General Coordinates Used","","",40.986761,-75.194625,"Stroudsburg","PA","Cruisy Area","Cruising Areas,Hotel",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(on Rte. 11 - 12mi. S.)","",41.245915,-75.881307,"Wilkes-Barre","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Dignity ","General Coordinates Used","","N.E. Pa., Inc. P.O. Box 1544 Wilkes-Barre, Pa. 18703",41.245915,-75.881307,"Wilkes-Barre","PA","","Religious Institution",1982,"checked","",NA,NA
"Adult Book Store","General Coordinates Used","(3 mi. S. on Hwy 15) (Late afternoons)","",41.24119,-77.001079,"Williamsport","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"100 block of Duke & Queen Sts.","Found","","",39.961322,-76.72501,"York","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Square on George St.","General Coordinates Used","","",39.975892,-76.732614,"York","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Swingers Book Store","General Coordinates Used","","",39.962598,-76.727745,"York","PA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Goddard Park","Found","(Boardwalk)","",41.66158,-71.412857,"Central Falls","RI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"The Loft","Found","(Formerly Town & Country) (Disco) (Swim pool) ","Farnum Pike nr. Bryant College",41.873802,-71.519471,"N. Smithfield ","RI","(*),(D)","Bars/Clubs",1982,"checked","",NA,NA
"'First Beach' in front of concession stands","Found","","",41.488401,-71.291362,"Newport","RI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Burnside Park","Found","","",41.825798,-71.41169,"Providence","RI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Bus & R.R. Stations","Found","(AYOR)","",41.854556,-71.406367,"Providence","RI","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Buttery ","Found","","",41.823989,-71.412834,"Providence","RI","(M),(R),(C),(AH)","Restaurant",1982,"checked","",NA,NA
"La Boheme","Found","('Gold Coin') (Some OC) (Cruisy) (Below Fife & Drum)","79 Dorrence at Weybosset",41.823079,-71.411248,"Providence","RI","(*),(OC),(E)","Cruising Areas,Bars/Clubs",1982,"checked","",NA,NA
"Misquamicut St. Beach ","Found","(40 mi. S.W. nr. Waverly)","",41.323711,-71.802845,"Providence","RI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Prospect Theatre","Found","","",41.829892,-71.407283,"Providence","RI","Cruisy Area","Cruising Areas,Theatre",1982,"checked","",NA,NA
"Roger Williams Park","Found","","",41.790374,-71.414808,"Providence","RI","Cruisy Area,(*)","Cruising Areas",1982,"checked","",NA,NA
"Westminster Mall","Found","","",41.82417,-71.410686,"Providence","RI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Weybosset St.","Found","","",41.822328,-71.411706,"Providence","RI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Moonstone Beach ","General Coordinates Used","(Right side - 5 mi. N. of Misquamicut Beach)","",41.323711,-71.802845,"Providence","RI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Inside Mall","Found","(nr. clock)","",41.724963,-71.478796,"Warwick","RI","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Folly Beach","Found","","",32.65518,-79.940367,"Charleston","SC","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"The Battery ","Found","(Whitepoint Garadens)","",32.769936,-79.930361,"Charleston","SC","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Reynolds Ave. nr. Naval Yard","General Coordinates Used","","",32.776475,-79.931051,"Charleston","SC","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of S.C.","Found","(McKissick Library T-Room)","",33.996645,-81.026995,"Columbia","SC","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of S.C.","Found","(Russel House T-Room) ","",33.996645,-81.026995,"Columbia","SC","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Vicinity of Wade Hampton Hotel","Found","","",34.001321,-81.033563,"Columbia","SC","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Primrose Path'","General Coordinates Used","(Senate St. & grounds adj. to the Capitol) (AYOR)","",34.00071,-81.034814,"Columbia","SC","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(on I-26 S.)","",34.00071,-81.034814,"Columbia","SC","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Y.M.C.A.","General Coordinates Used","","",34.00071,-81.034814,"Columbia","SC","(M),(H),Cruisy Area","Hotel,Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","on I-85 S.",35.071795,-81.649819,"Gaffney","SC","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Club Gemini","Found","(Some YC, L, B) (WE*)","443 E. Stone at Column",34.860106,-82.386319,"Greenville","SC","(P),(YC),(L),(B),(WE),(*)","Bars/Clubs",1982,"checked","",NA,NA
"'Rest Stop' on I-85 S.","General Coordinates Used","(betw. Greenville & Anderson S.C.)","",34.852618,-82.39401,"Greenville","SC","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Greyhound Bus Dept ","General Coordinates Used","(AYOR)","",34.852618,-82.39401,"Greenville","SC","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Parking lot opp. Methodist Church","General Coordinates Used","(AYOR)","",34.852618,-82.39401,"Greenville","SC","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Sheraton Motor Inn","General Coordinates Used","(T-Room)","",34.852618,-82.39401,"Greenville","SC","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Trailways Bus Depot ","General Coordinates Used","(Parking lot) (Opp. Club Gemini)","",34.852618,-82.39401,"Greenville","SC","(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Jackson Station ","Found","","U.S. 22 at U.S. 178",34.280552,-82.236753,"Hodges","SC","","Bars/Clubs",1982,"checked","Live at Jackson Station
*Music, Community, and Tragedy in a Southern Blues Bar,* by
Daniel M. Harrison

https://uscpress.com/Live-at-Jackson-Station",NA,NA
"The Pavilion","Found","(Ocean Beach - summers)","",33.692441,-78.881687,"Myrtle Beach","SC","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Trucks Stops of America","General Coordinates Used","","I-85",34.949567,-81.932048,"Spartanburg","SC","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Ward Hotel ","Found","(basement T-Room)","",45.463937,-98.488341,"Aberdeen","SD","Cruisy Area","Cruising Areas,Hotel",1982,"checked","",NA,NA
"Holiday Inn & Sheraton Bars","General Coordinates Used","","",45.464699,-98.486483,"Aberdeen","SD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Get It Together","Found","(Social club - TUes. night meetings - side door)","629 13th Ave., Brookings 57006",44.312628,-96.783804,"Brookings","SD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Safari Lounge ","Found","(Staurolite Inn - 1 3/4 mi. E. at Jct. 14, I-29)","",44.312356,-96.76203,"Brookings","SD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Holiday Inn ","General Coordinates Used","(T-Room)","",44.366788,-100.353752,"Pierre","SD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Kings Inn","General Coordinates Used","(Best Western Motel) (Inquire locally)","",44.366788,-100.353752,"Pierre","SD","(M)","Hotel",1982,"checked","",NA,NA
"Main & St. Joe Sts.","Found","(betw. 6th 8th)","",44.080841,-103.228955,"Rapid City","SD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Sherman Park","Found","","",43.541912,-96.764121,"Sioux Falls","SD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Hitch-hikers' ","General Coordinates Used","(on Minnesota Ave.)","",43.547303,-96.728333,"Sioux Falls","SD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"M.C.C.","General Coordinates Used","","P.O. Box 1552 Sioux Falls, S.D. 57101",43.546022,-96.731265,"Sioux Falls","SD","(MCC)","Religious Institution",1982,"checked","",NA,NA
"City Park T-Room","General Coordinates Used","(W. on Hwy. 50)","",42.871109,-97.397281,"Yankton","SD","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Chicamuga Dam area","Found","(Hwy. 135)","",35.095393,-85.223204,"Chattanooga","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Read House","Found","(Mezzanine T-Room)","",35.045925,-85.311106,"Chattanooga","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U.T.C.","Found","(Race Hall - Downstairs T-Rooms)","",35.046164,-85.299933,"Chattanooga","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' betw. Chattangooga & Cleveland","General Coordinates Used","","",35.04563,-85.30968,"Chattanooga","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Alan Gold's","General Coordinates Used","(Disco)","35 Patten Pkwy. at Lindsay",35.04563,-85.30968,"Chattanooga","TN","(YC),(D),(*)","Bars/Clubs",1982,"checked","",NA,NA
"Ft. Campbell & MacGregor Park","Found","","",36.534974,-87.367563,"Clarksville","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Riverside Drive","General Coordinates Used","","",36.517013,-87.364057,"Clarksville","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Court House Sqaure","Found","","",35.613877,-88.81886,"Jackson","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Holiday Inn Lounge","Found","","Jcy. I-40 & US 45
",35.662987,-88.85593,"Jackson","TN","(M)","Hotel,Bars/Clubs",1982,"checked","",NA,NA
"Connection ","Found","(WE*) (Disco) (Some L) (Game room)","Sevier & Walnut",36.311316,-82.355409,"Johnson City ","TN","(WE),(*),(D),(L)","Bars/Clubs",1982,"checked","",NA,NA
"Midtown Motor Inn","General Coordinates Used","(Parking lot) (AYOR)","",36.31344,-82.353473,"Johnson City ","TN","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Trailways Bus Depot","General Coordinates Used","(AYOR)","",36.31344,-82.353473,"Johnson City ","TN","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U of Tenn.","Found","(Student center T-Room)","",35.955093,-83.929763,"Knoxville","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of Tenn.","Found","(Library T-Room)","",35.955093,-83.929763,"Knoxville","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Westtown Mall","Found","","",35.924485,-84.038397,"Knoxville","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Cold Storage Lounge","General Coordinates Used","(Holiday Inn - Downtown Europa Club) (WE*) (Something for everyone)","",35.960638,-83.920739,"Knoxville","TN","(M),(WE),(*)","Hotel,Bars/Clubs",1982,"checked","",NA,NA
"Cumberland Ave. ","General Coordinates Used","(around The Huddle)","",35.960638,-83.920739,"Knoxville","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Downtown","General Coordinates Used","(betw. P.O. & Public Library)","",35.960638,-83.920739,"Knoxville","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Gay St.","General Coordinates Used","(N. of Andrew Johnson Hotel)","",35.960638,-83.920739,"Knoxville","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Overton Park","Found","","",35.14619,-89.988516,"Memphis","TN","(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Riverside Park","Found","","",35.136067,-90.063676,"Memphis","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Sharon's","Found","(Some W, SM, OC)","1474 Madison at McNeil",35.138695,-90.012132,"Memphis","TN","(*),(W),(SM),(OC)","Bars/Clubs",1982,"checked","",NA,NA
"Gay Switchboard","General Coordinates Used","(7pm - 1am daily)","(901) 726-GAYY",35.149534,-90.04898,"Memphis","TN","","Hotline",1982,"checked","",NA,NA
"M.T.S.U. ","Found","(Univ. Cen. T-Room)","",35.843628,-86.370609,"Murpheesboro","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Old Fort Park","Found","","",35.486248,-86.102692,"Murpheesboro","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Holiday Inn","General Coordinates Used","","I-24 at Exit 96",35.845621,-86.39027,"Murpheesboro","TN","(M),(YC),(D)","Hotel",1982,"checked","",NA,NA
"Centennial Park","Found","(nr. the lake (Sundays))","",36.149026,-86.811991,"Nashville","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Church & Commerce ","Found","('Hustlers')","",36.161515,-86.782241,"Nashville","TN","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Hickory Hall Mall ","Found","(R & T-Rooms)","",36.051165,-86.656231,"Nashville","TN","(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Juanita's","Found","(Some OC, W) (Cruisy)","713 Commerce St.",36.16065,-86.782126,"Nashville","TN","(OC),(W)","Bars/Clubs,Cruising Areas",1982,"checked","",NA,NA
"M.C.C.","Found","","1502 Edgehill Ave.",36.143384,-86.790606,"Nashville","TN","(MCC)","Religious Institution",1982,"checked","",NA,NA
"Purple Onion Book Store","Found","(Cruisy days)","Thompson Lane & Nollensville",36.110927,-86.745188,"Nashville","TN","(*)","Bars/Clubs,Book Store,Cruising Areas",1982,"checked","",NA,NA
"Rose Park","Found","(AYOR)","",32.44224,-99.753885,"Abilene","TX","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Walnut Street Pub","Found","(Macho) (Disco)","389 Walnut at 4th",32.452249,-99.731062,"Abilene","TX","(*),(D),(S)","Bars/Clubs",1982,"checked","",NA,NA
"Sambo's","General Coordinates Used","","",32.448736,-99.733144,"Abilene","TX","(M),(R),(C),(AH),Cruisy Area","Cruising Areas,Restaurant",1982,"checked","",NA,NA
"U.S. News & World Book Store","General Coordinates Used","(AYOR)","",32.448736,-99.733144,"Abilene","TX","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Amarillo College ","Found","(Student Union T-Room)","",35.188794,-101.847966,"Amarillo","TX","","Cruising Areas",1982,"checked","",NA,NA
"Amarillo College ","Found","(Chemistry Bldg. (2nd floor) T-Room)","",35.188794,-101.847966,"Amarillo","TX","","Cruising Areas",1982,"checked","",NA,NA
"Ellwood Park","Found","","",35.20238,-101.845944,"Amarillo","TX","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Grand Street Adult Theatre & Bookstore","Found","(Glory holes)","903 S. Grand",35.201723,-101.794979,"Amarillo","TX","(*),(W),(YC),Cruisy Area","Cruising Areas,Theatre,Book Store",1982,"checked","",NA,NA
"Montgomery Ward Restroom","Found","(I-40 & Western in Western Plaza)","",35.18751,-101.881778,"Amarillo","TX","(M),(YC),(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Public Restroom in Western Plaza","Found","","",35.18751,-101.881778,"Amarillo","TX","(M),(C),(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Take Five","Found","","323 W. 10th St. at Harrison",35.224108,-101.837036,"Amarillo","TX","(PT),(WE)","Bars/Clubs",1982,"checked","",NA,NA
"76 Truck Stop","General Coordinates Used","(I-40 & Whiteaker Rd.)","",35.221997,-101.831297,"Amarillo","TX","(C),(M),(R),(AH),Cruisy Area","Cruising Areas,Restaurant",1982,"checked","",NA,NA
"Flick Adult Theatre","General Coordinates Used","","",35.221997,-101.831297,"Amarillo","TX","(M),(YC),Cruisy Area","Cruising Areas,Theatre",1982,"checked","",NA,NA
"Rest Area on I-40 E.","General Coordinates Used","(about 20 mi. out of Amarillo)","",35.221997,-101.831297,"Amarillo","TX","(AH),(M),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"The Bushes ","General Coordinates Used","(Eakle Park - Polk & 29th)","",35.221997,-101.831297,"Amarillo","TX","(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Dairy Queen","Found","(Six Flags Mall)","",32.742286,-97.056332,"Arlington","TX","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Middlebrook Park","General Coordinates Used","","",32.735687,-97.108066,"Arlington","TX","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Poets ","General Coordinates Used","(2 floors) (Live bands)","",32.735687,-97.108066,"Arlington","TX","(*),(D)","Bars/Clubs",1982,"checked","",NA,NA
"Randol Mill Park","General Coordinates Used","","",32.756623,-97.136774,"Arlington","TX","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Tarrant County Mining Co.","General Coordinates Used","","735 N. Collins",32.74545,-97.097352,"Arlington","TX","(R),(PT),(*)","Restaurant",1982,"checked","",NA,NA
"'Hippie Hollow'","Found","('B.A.' beach in Lake Travis, off Hwy. 620)","",30.41351,-97.886849,"Austin","TX","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Austin Country","Found","(S. Thur. & Sun.) (Disco) (Sun. brunch) (Cl. Mon.)","705 Red River at E. 7th",30.267572,-97.736546,"Austin","TX","(YC),(D),(S),(*)","Bars/Clubs",1982,"checked","",NA,NA
"Barton Springs and Bath House area ","Found","","",30.261407,-97.759614,"Austin","TX","(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"JoJo's","Found","(La Quinta Motor Inn)","1605 E. Oltorf at I-35",30.232625,-97.740587,"Austin","TX","(M),(R),(C),(AH)","Restaurant",1982,"checked","",NA,NA
"Mr. Peepers ","Found","(Books) (Cruisy)","213 E. 6th St.",30.267276,-97.741012,"Austin","TX","(*),Cruisy Area","Book Store,Cruising Areas",1982,"checked","",NA,NA
"Pease Park","Found","(footpath off Lamar)","",30.28142,-97.751673,"Austin","TX","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
