"status","description","streetaddress","city","state","amenityfeatures","type","Year","notes","title","unclear_address","full.address","lon","lat","geoAddress"
"Found","","","Buffalo","NY","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","","Buffalo","NY","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","","","Buffalo","NY","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","43rd St. betw. 6th & Broadway","","Manhattan","NY","","Bars/Clubs",1974,"",NA,NA,NA,NA,NA,NA
"Found","43rd St. betw. 6th & Broadway","","Manhattan","NY","","Theatre",1975,"",NA,NA,NA,NA,NA,NA
"Found","43rd St. betw, 6th & Broadway","","Midtown","NY","","Theatre",1976,"",NA,NA,NA,NA,NA,NA
"Found","43rd Street between 6th adn Broadway","","Midtown","NY","","Theatre",1977,"",NA,NA,NA,NA,NA,NA
"Found","43rd St. bet. 6th & Broadway","","Manhattan","NY","","Theatre",1973,"",NA,NA,NA,NA,NA,NA
"Found","","24 Ackerson","Bayshore","NY","(G)","Bars/Clubs",1977,"long island",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","44 3 Mile Harbor Rd.","East Hampton","NY","(G),(D)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","7th Av & 133rd St.","","Manhattan","NY","","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"Found","7th Av at 133rd St.","","New York City","NY","","Bars/Clubs",1968,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave at 133rd St","","Manhattan","NY","","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave. at 133rd St.","","Manhattan","NY","","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave. at 133rd St.","","Manhattan","NY","(B)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave. at 133rd St.","","Manhattan","NY","(B),(RT)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave. at 133rd Sts.","","Manhattan","NY","(B),(RT)","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave. & 133rd St.","","Manhattan","NY","(B),(RT)","Bars/Clubs",1974,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Montague St.","","Brooklyn Heights","NY","","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","Montaque at Hicks","","Brooklyn","NY","","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Montague St.","","Brooklyn Heights","NY","","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"Found","Cherry Grove Ferry Dock","","Sayville","NY","(M)","Bars/Clubs",1974,"Long Island",NA,NA,NA,NA,NA,NA
"Found","Cherry Grove Ferry Dock","","Sayville","NY","(M)","Bars/Clubs",1976,"Long Island",NA,NA,NA,NA,NA,NA
"Found","(Summers) Cherry Grove Ferry Dock","","Sayville","NY","(M)","Bars/Clubs",1977,"Long Island",NA,NA,NA,NA,NA,NA
"Found","(Summers only) Cherry Grove Ferry Dock","","Sayville","NY","","Cruising Areas",1978,"Long Island",NA,NA,NA,NA,NA,NA
"Found","(Summers only) Cherry Grove Ferry Dock","","Sayville","NY","","Cruising Areas",1979,"Long Island",NA,NA,NA,NA,NA,NA
"Found","Cherry Grove Ferry Dock","","Sayville","NY","","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"Found","(Summers only) Cherry Grove Ferry Dock","","Sayville","NY","","Cruising Areas",1980,"Long Island",NA,NA,NA,NA,NA,NA
"Found","Seminary & Rotary","","Binghamton","NY","(M)","Organizations",1978,"",NA,NA,NA,NA,NA,NA
"Found","Seminary & Rotary","","Binghamton","NY","(M)","Bars/Clubs",1977,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(back room) Wilder St.","","Rochester","NY","(G)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(back room) on Wilder St.","","Rochester","NY","(G),(RT)","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(back rm on WIlder St)","","Rochester","NY","(G)","Bars/Clubs",1968,"",NA,NA,NA,NA,NA,NA
"Found","(Oak Room) 5th Ave at 59th St.","","Manhattan","NY","(M),(PE),(R)","Bars/Clubs,Hotels",1969,"",NA,NA,NA,NA,NA,NA
"Found","Oak Room 5th Ave at 59th St.","","Manhattan","NY","(M),(PE)","Hotels,Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"Found","(Oak Room) 5th Ave. at 59th St.","","Manhattan","NY","(M),(PE)","Bars/Clubs,Hotels",1971,"",NA,NA,NA,NA,NA,NA
"Found","(Oak Room) 5th Ave. at 59th St.","","Manhattan","NY","(M),(PE)","Bars/Clubs,Hotels",1972,"",NA,NA,NA,NA,NA,NA
"Found","(Oak Room) 5th Ave. at 59th St.","","Manhattan","NY","(M),(PE)","Bars/Clubs,Hotels",1973,"",NA,NA,NA,NA,NA,NA
"Found","Bay at Portland","","Rochester","NY","(M),(G),(R)","Restaurant",1973,"",NA,NA,NA,NA,NA,NA
"Found","Bay at Portland","","Rochester","NY","(M),(R),(G)","Restaurant",1974,"",NA,NA,NA,NA,NA,NA
"Found","(Some G) ","75 Route 9W","Congers","NY","(G)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","(G- only) (WE*) ","75 Rte. 9W","Congers","NY","(G),(D),(WE),(*)","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(G only) (WE*) (Congers)","75 Rte. 9W","Nyack","NY","(G),(D),(WE),(*)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Disco) (Cl. Mon. & Tues.) Rte. 9W N.","","Highland Park ","NY","(D),(*)","Bars/Clubs",1980,"",NA,NA,NA,NA,NA,NA
"Found","1st Ave at 59th St.","","Midtown","NY","(PE),(R)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"Found","1st Ave at 59th St.","","Midtown","NY","(PE),(R)","Restaurant",1980,"",NA,NA,NA,NA,NA,NA
"Found","85th St. at 2nd Ave.","","Manhattan","NY","","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","Manger Hotel","","Rochester","NY","(M),(PE)","Bars/Clubs,Hotels",1968,"",NA,NA,NA,NA,NA,NA
"Found","Lower level T-Room","","Queens","NY","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","Lower Level T-Room","","Queens","NY","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Montauk Hwy.","","East Hampton","NY","(R)","Restaurant",1978,"Long Island",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Montauk Hwy.","","East Hampton","NY","(M),(R)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"Found","Mezzanine T-Room and downstairs lounge","","Midtown","NY","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","by foot or car","","Elmira","NY","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"Found","by foot or car","","Elmira","NY","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","by foot or car","","Elmira","NY","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","by foot or car","","Elmira","NY","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","by foot or by car","","Elmira","NY","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","on I-87 nr. exit 28","","Lake George","NY","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","","","Manhattan","NY","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"Found","","","Brooklyn","NY","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","Brooklyn","","Brooklyn","NY","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","","","Brooklyn","NY","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","Brooklyn","NY","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","","Rockaway","NY","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","","","Rockaway","NY","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","West side bet. 72nd and 85th Sts.","","Manhattan","NY","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"Found","West Side betw. 72nd & 85th Sts.","","Manhattan","NY","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","West side between 72nd & 85th Streets","","Manhattan","NY","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","West Side betw. 72nd & 85th Sts.","","Uptown","NY","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","WestSIde betw. 72nd & 78th St.","","Uptown","NY","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","West Side betw. 72nd & 78th Sts.","","Uptown","NY","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","betw. 72nd & 85th Sts.","","Uptown","NY","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","(Films) (Call first)","","Buffalo","NY","(AH)","Theatre",1978,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","50th St. bet. 3rd & Lexington","","Manhattan","NY","(*)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","East Ave.","","Rochester","NY","(M),(R),(C),(AH)","Restaurant",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cornelia nr. Bleecker","","Greenwich Village","NY","(R)","Restaurant",1971,"",NA,NA,NA,NA,NA,NA
"Found","Columbus Ave. at 75th St.","","Manhattan","NY","(R),(BYOB)","Restaurant",1975,"",NA,NA,NA,NA,NA,NA
"Found","Library T-Room","","Albany","NY","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","Library T-Room","","Albany","NY","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","Library T-Room","","Albany","NY","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","N. Genesse St. (N. Utica)","","Utica","NY","(M),(R),(C),(AH),Cruisy Area","Cruising Areas,Restaurant",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Inquire Locally","","Elmira","NY","(M),(R),(C),(AH)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","15th St. near 5th Ave.","","Greenwich Village","NY","(R)","Restaurant",1973,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","The Pines","","Fire Island","NY","","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","The Pines","","Fire Island","NY","","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","The Pines","","Fire Island","NY","","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","The Pines","","Fire Island","NY","(R)","Restaurant",1972,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","The Pines","","Fire Island","NY","(R)","Restaurant",1973,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","The Pines","","Fire Island","NY","(R)","Restaurant",1974,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(until 4 am) The Pines","","Fire Island","NY","(D),(*)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Until 4 a.m.) The Pines","","Fire Island","NY","(*),(R),(D)","Restaurant",1978,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Disco) (Until 4 a.m.) The Pines","","Fire Island","NY","(R),(D),(*)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Disco) (Good weekdays & best late nights) The Pines","","Fire Island","NY","(R),(D)","Restaurant",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Until 4 a.m.) The Pines","","Fire Island","NY","(R),(D),(*)","Restaurant,Bars/Clubs",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","Syracuse","NY","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"Found","","","Syracuse","NY","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","","","Syracuse","NY","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","58th St bet 5th & 6th Avs","","Manhattan","NY","","Baths",1966,"",NA,NA,NA,NA,NA,NA
"Found","Chery Grove Ferry Dock","","Sayville","NY","","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"Found","Cherry Grove Ferry Dock","","Sayville","NY","(M),(R)","Restaurant",1974,"Long Island",NA,NA,NA,NA,NA,NA
"Found","Horatio at 8th Ave","","Greenwich Village","NY","(G)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Horatio & 6th Ave.","","Greenwich Village","NY","(G)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Horatio at 6th Ave.","","Greenwich Village","NY","(G)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Horatio at 6th Ave.","","Greenwich Village","NY","(G)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","","Bars/Clubs",1965,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","(R)","Restaurant",1969,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","","Restaurant",1970,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","(R)","Restaurant",1971,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","(R)","Restaurant",1972,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","(R)","Restaurant",1973,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","(R)","Restaurant",1974,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Groves","","Fire Island","NY","(H),(R),(S)","Restaurant,Hotels",1976,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","(H),(R),(S)","Hotels,Restaurant",1977,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","(H),(R),(S)","Hotels",1978,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","597-6140 Cherry Grove","","Fire Island","NY","(H),(R),(S)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","597-6140 Cherry Grove","Fire Island","NY","(H),(R),(S)","Restaurant",1980,"Look @ Cruisy area notes. ",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove ","","Fire Island","NY","","Bars/Clubs",1968,"Long Island",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(inquire locally)","","Manhattan","NY","(R)","Restaurant",1970,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Lexington & 81st St.","","Uptown","NY","(E)","Bars/Clubs",1977,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","16th St. nr. 5th Ave.","","Greenwich Village","NY","(D),(YC),(*)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"Found","(after hours) Lexington at 49th St.","","Manhattan","NY","(D)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"Found","","","Greenwich Village","NY","Cruisy Area","Cruising Areas",1972,"",NA,NA,NA,NA,NA,NA
"Found","","","Greenwich Village","NY","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","","","Greenwich Village","NY","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","","","Greenwich Village","NY","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"Found","","","Greenwich Village","NY","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","Greenwich Village","NY","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","","Greenwich Village","NY","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","","","Greenwich Village","NY","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","","","Greenwich Village","NY","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Ludlim Av","","Bayville","NY","(*)","Bars/Clubs",1965,"Long Island",NA,NA,NA,NA,NA,NA
"General Coordinates Used","on Ludlim Av","","Bayville","NY","","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Bayville Rd. (Nassau County Rt 9)","","Bayville","NY","(*)","Bars/Clubs",1970,"Long Island",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Bayville Road) Nassau country Rt. 9","","Bayville","NY","","Bars/Clubs",1972,"Long Island",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Batville Road (Nassau Country Rt. 9)","","Bayshore","NY","","Bars/Clubs",1973,"Long Island",NA,NA,NA,NA,NA,NA
"General Coordinates Used","on Ludlim Av","","Bayville","NY","","Bars/Clubs",1968,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Bayville Rd.) Nassau County Rt. 9","","Bayville","NY","","Bars/Clubs",1971,"Long Island",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Bayville Bridge","","Bayville","NY","","Bars/Clubs",1979,"Long Island",NA,NA,NA,NA,NA,NA
"Found","","Metropolitan & Elliott","Ridgewood","NY","","Bars/Clubs",1973,"(Queens)",NA,NA,NA,NA,NA,NA
"Found","betw. Yellowstone Blvd. & 70th Ave.","","Queens","NY","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","Bleecker & Broadway","","Greenwich Village","NY","(G)","Bars/Clubs",1974,"",NA,NA,NA,NA,NA,NA
"Found","100 block of State St.","","Elmira","NY","(M)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","74th St Bet Park Av & Lexington Av","","Manhattan","NY","(M)","Bars/Clubs",1965,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(weekends only) about 2 mi. S. on Falls Blvd., off Rt. 5","","Chittenango","NY","(G),(YC),(D),(*),(WE)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(WE*) About 2 mi. S. on Falls Blvd., off Rt. 5","","Chittenango","NY","(YC),(G),(D),(WE),(*)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(WE only)* About 2 miles south on Falls Blvd., off of Route 5","","Chittenango","NY","(YC),(D),(G),(WE),(*)","Bars/Clubs",1977,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(WE- only*) About 2 mi. So. on Falls Blvd. off Rte. 5","","Chittenango","NY","(YC),(G),(D),(WE),(*)","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"Found","(see New St. Marks Baths)","","Greenwich Village","NY","","Baths",1979,"",NA,NA,NA,NA,NA,NA
"Found","(See New St. Marks Baths)","","Greenwich Village","NY","","Baths",1980,"",NA,NA,NA,NA,NA,NA
"Found","at Buffalo- Norton Union","","Buffalo","NY","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","Norton Union","","Buffalo","NY","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","Norton Union","","Buffalo","NY","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"Found","Norton Union","","Buffalo","NY","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","Norton Union","","Buffalo","NY","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(see Club Forty-Five)","","Manhattan","NY","","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","Norton Union","","Buffalo","NY","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","7th Av at Christopher","","New York City","NY","(P),(D),(*)","Bars/Clubs",1968,"",NA,NA,NA,NA,NA,NA
"Found","Christopher at 7th Ave","","Greenwich Village","NY","(YC),(D),(*)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"Found","Christopher at 7th Ave.","","Greenwich Village","NY","(YC),(D),(*)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","at Railroad","","Babylon","NY","","Cruising Areas",1979,"Long Island",NA,NA,NA,NA,NA,NA
"Found","18th St. at 10th Ave.","","Greenwich Village","NY","(SM)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"Found","(""wild back room"") 18th Street at 10th Avenue","","Greenwich Village","NY","(SM),(*)","Bars/Clubs",1977,"",NA,NA,NA,NA,NA,NA
"Found","('Wild back room') 18th St. at 10th Ave.","","Greenwich Village","NY","(SM)","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"Found","Greenwich St at Perry","","Greenwich Village","NY","(SM),(*)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"Found","Greenwich St. at Perry","","Greenwich Village","NY","(SM),(*)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"Found","Greenwich St. at Perry","","Greenwich Village","NY","(*)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","Greenwich St. at Perry","","Greenwich Village","NY","(*)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"Found","(No booze, juice bar, 'wild back room'*) Greenwich * Perry","","Greenwich Village","NY","(*)","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"Found","Christopher St. at Hudson","","Greenwich Village","NY","","Book Store",1972,"",NA,NA,NA,NA,NA,NA
"Found","Christopher at Hudson","","Greenwich Village","NY","","Book Store",1970,"",NA,NA,NA,NA,NA,NA
"Found","Christopher St. at Hudson","","Greenwich Village","NY","","Book Store",1971,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","Midtown","NY","(AYOR),Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","Midtown","NY","Cruisy Area,(AYOR)","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","Midtown","NY","(AYOR),Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","Maxwell Hall- downstairs T-Room","","Syracuse","NY","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","Maxwell Hall- Downstairs T-Room","","Syracuse","NY","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave at 50th St.","","Manhattan","NY","(M)","Hotels,Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave. at 50th St.","","Manhattan","NY","(M)","Bars/Clubs,Hotels",1970,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave. at 50th St.","","Manhattan","NY","(M)","Bars/Clubs,Hotels",1971,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave. at 50th St.","","Manhattan","NY","(M),(PE)","Bars/Clubs,Hotels",1972,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave. at 50th St.","","Manhattan","NY","(M),(PE)","Bars/Clubs,Hotels",1973,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(May or may not re-open Summer '78) Sag Harbor Tpke.","","Bridgehampton","NY","(G)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","RD Number 2","","Ghent","NY","(H)","Hotels",1977,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","R.D. No. 2","","Ghent","NY","(H)","Hotels",1976,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Resort- bar) Off Rte. 32","","Rosendale","NY","","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Resort) (Disco) (914) 782-8817 - N.Y. Thruway Exit 16","","Monroe","NY","(H),(D)","Hotels",1977,"",NA,NA,NA,NA,NA,NA
"Found","Allen at Elmwood","","Buffalo","NY","(M),(R)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Resort- swim pool) P.O. Box H 1, Pine Hill, N.Y. (914) 254-9822","","Pine HIll","NY","(H)","Hotels",1977,"Ulster County",NA,NA,NA,NA,NA,NA
"Found","(Disco) Sedgemere Road","","Center Moriches","NY","(H),(R),(D)","Hotels,Restaurant,Bars/Clubs",1977,"Long Island",NA,NA,NA,NA,NA,NA
"General Coordinates Used","W Congress (Rt 9)","","Congers","NY","","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","W Congress (Route 9)","","Buffalo","NY","","Bars/Clubs",1968,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","W. Congress (Rt. 9)","","Congers","NY","","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Route 9 W","","Nyack","NY","(G),(*)","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","W Congress Rt 9","","Buffalo","NY","","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","from 53rd to 70th Sts.","","Manhattan","NY","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","from 53rd to 70th Sts.","","Manhattan","NY","Cruisy Area","Cruising Areas",1972,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","from 53rd to 70th Sts.","","Manhattan","NY","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","from 53rd to 70 Sts.","","Uptown","NY","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","from 53rd to 70th Sts.","","Uptown","NY","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","from 53rd to 70th Sts.","","Uptown","NY","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","from 53rd to 70th Sts.","","Uptown","NY","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","","38th St. & Greenpoint","Sunnyside","NY","","Bars/Clubs",1973,"(Queens)",NA,NA,NA,NA,NA,NA
"Found","","38th & Greenpoint","Sunnyside","NY","","Bars/Clubs",1974,"(Queens)",NA,NA,NA,NA,NA,NA
"General Coordinates Used","from 53rd to 70th Sts.","","Manhattan","NY","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","","Bars/Clubs",1965,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Cherry Grove","","Fire Island","NY","","Bars/Clubs",1968,"Long Island",NA,NA,NA,NA,NA,NA
