ID2,title,streetaddress,unclear_address,description,city,state,amenityfeatures,type,unclear type or question,notes,Year,Last Modified
5479,Lake Casa Blanca,,checked,(AYOR),Laredo,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5482,AA Lambda/Community Outreach AA,,checked,"828-3316, 8pm Mon & Fri at St. John's Rm 212; 8pm Tues & Th at Community Outreach Center",Longview,TX,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5489,McKenzie Park,,checked,(AYOR),Longview,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5500,Downtown River,,checked,(AYOR),San Angelo,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5501,Bar Hotline,,checked,(a number worth memorizing) 734-2833 taped local bar info,San Antonio,TX,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5502,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,San Antonio,TX,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5505,San Antonio Gay/Lesbian Switchboard,,checked,"733-7300, 7pm-11pm",San Antonio,TX,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5509,San Antonio B&B,,checked,222-1828 full brkfst,San Antonio,TX,(GF),Accommodations,,,1995,4/25/2023 9:23pm
5540,Andy Bowie Beach,,checked,(AYOR),South Padre Island,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5541,Atol Beach,,checked,(AYOR),South Padre Island,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5544,Bergfield Park,,checked,(AYOR),Tyler,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5545,Fun Forest Park,,checked,"(Nights, AYOR)",Tyler,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5549,Cameron Park,,checked,(AYOR),Tyler,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5550,Midway Park,,checked,(AYOR),Tyler,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5551,MCC,,checked,322-4100,Wichita Falls,TX,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5553,Lucy Park,,checked,(AYOR),Wichita Falls,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5556,Mount Ogden Park,,checked,(AYOR),Ogden,UT,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5562,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Salt Lake City,UT,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5564,Gay Helpline,,checked,"533-0927 info, support",Salt Lake City,UT,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5566,Aardvark B&B,,checked,533-0927 call for reservations & info,Salt Lake City,UT,,Accommodations,,,1995,4/25/2023 9:23pm
5586,Caritas B&B Network,,checked,(312)857-0801,Spring City,UT,,Accommodations,,,1995,4/25/2023 9:23pm
5593,Mapleton Farm B&B,,checked,257-5252 full brkfst,Brattleboro,VT,(MW),Accommodations,,,1995,4/25/2023 9:23pm
5600,Outright Vermont,,checked,"865-9677 lesbigay youth group; hotline noon-6pm Mon, Wed-Th",Burlington,VT,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5601,SAGE (Senior Action in a Gay Environment),,checked,658-5136 monthly mtgs.,Burlington,VT,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5611,Battery Park,,checked,(N. Public Beach),Burlington,VT,Cruisy Area,Cruising Areas,,,1995,4/28/2023 10:44am
5613,Caritas B&B Network,,checked,(312)857-0801,Derby,VT,,Accommodations,,,1995,4/25/2023 9:23pm
5633,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Alexandria,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5641,Arlington Gay/Lesbian Alliance,,checked,522-7660 monthly mtgs.,Arlington,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5642,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Arlington,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5646,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Charlottesville,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5648,Gay/Lesbian Information Service,,checked,"296-8783 also contact for Piedmont Triangle Society, active social org.",Charlottesville,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5649,Kindred Spirits,,checked,"971-1555 social clearinghouse for region, meets 2nd Fri",Charlottesville,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5652,Lee Park,,checked,(AYOR),Charlottesville,VA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5654,Ballou Park,,checked,,Danville,VA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
5655,Grandview Shores Beach Park,,checked,"(walk past rock mounds to ""nude"" beach)",Hampton,VA,Cruisy Area,Cruising Areas,,,1995,4/28/2023 10:44am
5657,Blackwater Creek area,,checked,,Lynchburg,VA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
5658,Court Street area,,checked,,Lynchburg,VA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
5660,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Newport News,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5663,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Norfolk,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5664,Gay Info Line,,checked,622-4297 taped message,Norfolk,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5674,"Otherside, The",,checked,"(at The Garage) 623-0303 9pm-2am, clsd Mon",Norfolk,VA,"D,(CW),(S),(YC)",Bars,,,1995,4/28/2023 10:44am
5685,MCC - Northern Virginia,,checked,532-0992,Oakton,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5687,Battlefield Park,,checked,,Petersburg,VA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
5688,AA Gay/Lesbian,,checked,355-1212 (AA#),Richmond,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5689,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Richmond,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5690,Gay Info Line,,checked,353-3626 taped event & resource info,Richmond,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5706,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Roanoke,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5713,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Virginia Beach,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5721,21st St. beach,,checked,,Virginia Beach,VA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
5722,Lesgrove Park,,checked,(AYOR),Auburn,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5723,Overlake MCC,,checked,450-0258,Bellevue,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5724,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Bellingham,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5729,Cornwall Park,,checked,(AYOR),Bellingham,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5730,Teddy Bear Cove,,checked,(AYOR),Bellingham,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5731,Whatcom Falls Park,,checked,(AYOR),Bellingham,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5737,Central Gay/Lesbian Alliance,,checked,963-1994 contact Sally Thelen for more info,Ellensburg,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5743,Forest Park,,checked,(AYOR),Everett,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5745,Wild Lily Ranch B&B,,checked,"793-2103 riverside cabins w/fireplace, nr. outdoor recreation, hot springs",Index,WA,"(MW),(SW),(N)",Accommodations,,,1995,4/25/2023 9:23pm
5752,Flag Pavilion Park,,checked,(AYOR),Lynnewood,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5757,Gay Men's Social Network,,checked,943-4662,Olympia,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5763,River of Life MCC,,checked,544-9689,Richland,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5765,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Seattle,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5769,Partners Task Force for Gay/Lesbian Couples,,checked,935-1206,Seattle,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5770,TEN (The Eastside Network),,checked,450-4890 social/support group for Seattle's Eastside,Seattle,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5793,George Bar & Grill,,checked,"call for new location 633-5631 6am-2am, 24hrs wknds; also full Greek/American menu",Seattle,WA,(GF),Bars,,,1995,4/25/2023 9:23pm
5821,Gravity Bar,,checked,downtown location 448-8826,Seattle,WA,,Restaurants & Cafes,,,1995,4/25/2023 9:23pm
5829,BQ Workout,,checked,"(in the Broadway Market) 860-3070 6am-11pm, 9am-7pm Sun",Seattle,WA,(GF),Gyms & Health Clubs,,,1995,4/28/2023 10:44am
5849,TWIST Weekly,,checked,343-0311 covers WA,Seattle,WA,,Publications,,,1995,4/25/2023 9:23pm
5858,Onyx Leather,,checked,328-1965 by appt. only,Seattle,WA,,Erotica,,,1995,4/25/2023 9:23pm
5863,AA Gay/Lesbian,,checked,624-1442 (AA#) call for location & times,Spokane,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5864,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Spokane,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5865,Lesbian/Gay Community Services Hotline,,checked,"489-2266, 24hrs, volunteers 6pm-10pm",Spokane,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5875,Mission Park,,checked,(AYOR),Spokane,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5874,Manito Park,,checked,(AYOR),Spokane,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5876,AA Gay/Lesbian,,checked,474-8897 (AA#),Tacoma,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5877,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Tacoma,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5878,Oasis,,checked,591-6060 gay youth group run by Health Dept.,Tacoma,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5879,South Sound Alliance,,checked,924-1459 info & referrals,Tacoma,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5891,Ft. Walla Walla Park,,checked,(AYOR),Walla Walla,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5892,Pioneer Park,,checked,(AYOR),Walla Walla,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5893,Wildwood Park,,checked,(AYOR),Walla Walla,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5895,Washington & Miller Sts.,,checked,(AYOR),Wenatchee,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5906,"""The Block""",,checked,"Summers, Donnally, Capitol & Christopher St. (AYOR)",Charleston,WV,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5920,"""The Boat Ramp""",,checked,(AYOR),Parkersburg,WV,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5926,Lutz Park,,checked,(AYOR),Appleton,WI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5927,Prentice Park,,checked,(AYOR),Ashland,WI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5929,Midnight Rose Saloon,,checked,call for location 834-6599 4pm-2am,Eau Claire,WI,"(MW),D,(CW),(F),(S),(WC)",Bars,,,1995,4/25/2023 9:23pm
5934,Argonauts of Wisconsin,,checked,"433-0528 levi/leather group, mtgs 1st Th.",Green Bay,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5935,Gay AA/AI-Anon,,checked,494-9904 (AA#) 1st Mon 8pm,Green Bay,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5954,Trillium,,checked,"625-4492 cottage sleeps 5, full brkfst, kitchen, 35 mi. from La Crosse",La Farge,WI,(GF),Accommodations,,,1995,4/25/2023 9:23pm
5956,Riviera Beach,,checked,(AYOR),Lake Geneva,WI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5957,Waterfront & Flat Iron Park,,checked,(AYOR),Lake Geneva,WI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
5958,AA Gay/Lesbian,,checked,255-4297,Madison,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5959,Frontiers,,checked,251-7424 social/athletic group for gay & bi men,Madison,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5960,Gay Line,,checked,"255-4297, info, referrals & counseling",Madison,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5985,Caritas B&B Network,,checked,(312)857-0801,Milton,WI,,Accommodations,,,1995,4/25/2023 9:23pm
5987,AA Gay/Lesbian,,checked,771-9119 (AA#),Milwaukee,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5990,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Milwaukee,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5989,Black Gay Consciousness Rising,,checked,"933-2136, 7:30pm 3rd Mon",Milwaukee,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5991,Gay Information & Services,,checked,"444-7331, 24hr referral service",Milwaukee,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5992,Gay People's Union Hotline,,checked,"562-7010, live 7pm-10pm",Milwaukee,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5995,Ujima,,checked,548-4262 African-American social/support group,Milwaukee,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5996,Caritas B&B Network,,checked,(312)857-0801,Milwaukee,WI,,Accommodations,,,1995,4/25/2023 9:23pm
6025,Horizon Travel,,checked,255-0704/ (800)562-0219,Milwaukee,WI,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:23pm
6029,Juneau Park,,checked,(AYOR),Milwaukee,WI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
6030,Underwood Parkway,,checked,(AYOR),Milwaukee,WI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
6031,Warnimont Park,,checked,"(N, AYOR) beach",Milwaukee,WI,"Cruisy Area,(N),(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
6034,Menomonee Park,,checked,(AYOR),Oshkosh,WI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
6041,Fountain Park,,checked,(AYOR),Sheboygan,WI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
6042,North Beach,,checked,"(Summers, AYOR)",Sheboygan,WI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
6047,Caritas B&B Network,,checked,(312)857-0801,Viroqua,WI,,Accommodations,,,1995,4/25/2023 9:23pm
6056,Redmond Guesthouse,,checked,733-4003 seasonal,Jackson,WY,(GF),Accommodations,,,1995,4/25/2023 9:23pm
6057,Spring Creek Resort,,checked,733-8833/ (800)443-6139,Jackson,WY,"(*),(GF),(F),(SW)",Accommodations,,,1995,4/25/2023 9:23pm
6079,Villa Caimito Country Club,,checked,"opens 6pm Fri-Sat, from 4pm Sun; inquire in San Juan for more info",Caguas,PR,"(MW),(*),(F),(S)",Bars,,,,4/27/2023 10:44am
6113,Condado Beach,,checked,"(Days, Nights-AYOR)",San Juan,PR,"(AYOR),Cruisy Area",Cruising Areas,,,,4/28/2023 9:17am
6114,Ocean Park Beach,,checked,"(Days, Nights-AYOR)",San Juan,PR,"(AYOR),Cruisy Area",Cruising Areas,,,,4/28/2023 9:17am
6122,Old Fortress,,checked,,Christiansted,VI,Cruisy Area,Cruising Areas,,,,4/28/2023 9:26am
6125,Tin Roof Inn,,checked,"772-1002/(800)862-0644 1-2 bdrm units, harbor view, hot tub, bar",Frederiksted,VI,"(*),(MW),(SW),(N),(WC)",Accommodations,,,,4/28/2023 9:28am
6128,Hostellerie Des 3 Forces,,checked,27-61-25/(800)932-3222 mountaintop new age/metaphysical retreat & inn,St. Barts,VI,"(*),(GF),(F),(SW)",Accommodations,,,,4/28/2023 9:32am
6127,Park ,,checked,"along waterfront (Nights, AYOR)",,,"Cruisy Area,(AYOR)",Cruising Areas,,,,4/28/2023 9:30am
231,Kenton Mine Lodge, ,checked,"287-3212 rooms and cabins in the Sierra, seasonal",Allegany,CA,,Accommodations,,,1995,4/27/2023 10:37am
5612,"""The Fruit Loop""","-downtown Bank, College & St. Paul's Sts.",checked,,Burlington,VT,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
441,Beach at 'A' St.,& Ocean,checked,,Long Beach,CA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
442,Beach at Granada,& Ocean,checked,,Long Beach,CA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
364,Main St.,& Pacific Coast Hwy.,checked,(AYOR),Huntington Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2796,Monroe Boat Dock,& picnic area,checked,(AYOR),Monroe,LA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2217,Callaway Gardens,& showers at Robin Lake Beach,checked,(AYOR),Columbus,GA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2671,Roadside Park,1 mi. E. on US 77,checked,(AYOR),Blue Rapids,KS,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
5859,Beach,1 mi. N. Carkeek Park along RR tracks,checked,(AYOR),Seattle,WA,"Cruisy Area,(N),(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
369,Beach,1 mi. N. of Seacoast & Carnation entrance to beach,checked,(AYOR),Imperial Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2617,Roadside Park,1 mi. W. on US 30,checked,(AYOR),Boone,IA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
3127,Crane's Beach,1/2 mi. to the right,checked,(AYOR),Ipswich,MA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2042,Phillip's Inlet County Beach,1/2 mi. W. of Ramsgate Harbor,checked,,Panama City,FL,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2610,Lions Park,2 1/4 m. W. of Indiana State Rd. 18,checked,(AYOR),Young America,IN,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
5157,Faywick Park,2nd Ave. & 11th St.,checked,,Sioux Falls,SD,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
5057,Scenic overlook,3 mi. S. on Rte. 15 N.,checked,(AYOR),Williamsport,PA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
776,Clear Creek Rd.,4 mi. E. of old 99,checked,nude beach (summers),Redding,CA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
361,Maze Stone County Park,4.5 mi. W. on Hwy 74,checked,,Hemet,CA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
806,Russian River Resort (Triple R Resort),4th & Mill St.,checked,869-0691 cocktail lounge,Guerneville,CA,"(MW),(F)",Accommodations,,"Listed under ""Russian River Resort (All are Guerneville until noted).""",1995,4/25/2023 9:22pm
3038,Deer Park Lodge,"5 mi. E. off I-70, Frederick Exit (#32) on Rte. 40",checked,"790-2760 8pm-2am, til midnight Sun, clsd Mon-Tues",Hagerstown,MD,"(*),(MW),D,(V)",Bars,,,1995,4/25/2023 9:22pm
2234,Nude beach,5 mi. S. of airport,checked,,"Kailua-Kona, Hawaii",HI,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2662,Roadside Park,5 mi. W. on US 30,checked,(AYOR),Jefferson,IA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
4067,Cafe Con Leche,5th Ave. (13th),checked,243-7900 10pm Sun,New York City,NY,"(*),D,(A),(MRC-L)",Bars,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/25/2023 9:23pm
3448,Rogue,5th Hennepin,checked,"371-0706 4pm-3am, from 5pm Sat, from 7pm Sun, Queer Sundays; also bistro, some veggie",Minneapolis/St. Paul,MN,"(GF),D,(A),(E)",Bars,,,1995,4/25/2023 9:22pm
2672,"""Rest Stop""",7 mi. E. on US 56,checked,"(Late, AYOR)",Dodge City,KS,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
4147,Park Central Hotel,7th Ave. at 56th St.,checked,247-8000,New York City,NY,"(*),(GF),(F),(WC)",Accommodations,,"Listed under ""N.Y.C. - Midtown.""",1995,4/25/2023 9:23pm
1293,Bonney Doon Beach,8 mi. N. on Hwy 1.,checked,,Santa Cruz,CA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2649,"""Gay Loop""",8th St. btwn. Crocker & Center,checked,(AYOR),Des Moines,IA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
4828,Cannon Beach,10 mi. S.,checked,(summers only),Seaside,OR,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
4166,Good Diner,11th Ave. at 42nd St.,checked,"967-2661, 24hrs, slightly upscale diner food",New York City,NY,,Restaurants & Cafes,,"Listed under ""N.Y.C. - Midtown.""",1995,4/28/2023 10:42am
4840,"""The Block""",13th & 14th Aves.,checked,,Altoona,PA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
2554,Club 151,14th St. & Capitol,checked,767-1707,Indianapolis,IN,"(NH),D,(V)",Bars,,,1995,4/25/2023 9:22pm
1010,Elephant Walk,18th & Castro,checked,piano bar,San Francisco,CA,"(*),(NH),(F),(WC)",Bars,,"Listed under ""S. F. - Castro Area"".",1995,4/25/2023 9:22pm
2673,"""Rest Stop""",20 mi. N. on US 69,checked,(AYOR),Fort Scott-Pleasanton,KS,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
4967,Waldorf Cafe,20th & Lombard Sts.,checked,"985-1836, dinner nightly, full bar",Philadelphia,PA,,Restaurants & Cafes,,,1995,4/25/2023 9:23pm
5756,Free at Last AA,20th St. & Capital Way ,checked,(St. John's Church) 753-9934 (Alano Ctr. #) 7:30pm Th & Sat,Olympia,WA,,Info Lines & Services,,,1995,4/28/2023 10:44am
247,Beach Park,21st & Oak Sts.,checked,"(Nights, AYOR)",Bakersfield,CA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2327,AA Gay/Lesbian,23rd & Woodlawn,checked,"344-6611 (AA#), 8pm Sun, Tues",Boise,ID,,Info Lines & Services,,,1995,4/25/2023 9:22pm
4813,Sauvie's Island Beach,"25 mi. NW, off US 30, park nr. end of Reeder Park",checked,,Portland,OR,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
5984,"""Nude"" beach (Mazomanie)","30 mi. NW on Hwy. Y, 4 mi. N. to Laws Rd., left 1/2 mi. to gravel rd.",checked,(AYOR),Madison,WI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
4933,Glen Isle Farm,30 miles out of town in Downington,checked,(610)269-9100/ (800)269-1730 full brkfst,Philadelphia,PA,"(GF),(F)",Accommodations,,,1995,4/25/2023 9:23pm
5861,Madison Beach,43rd & Madison,checked,(AYOR),Seattle,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
3656,AA Gay/Lesbian,63rd & 'A' St. ,checked,(Unitarian Church) 438-5214 (AA#) 7pm Th,Lincoln,NE,,Info Lines & Services,,,1995,4/28/2023 10:40am
3428,"""Fresh Fruit"" KFAI",90.3 FM,checked,gay radio 7pm-8pm Th,Minneapolis/St. Paul,MN,,Info Lines & Services,,,1995,4/25/2023 9:22pm
5046,"""The Wall""",100 blk. of College Ave.,checked,(AYOR),State College,PA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
2587,Country Market Place,100 Center & Univ. Park Malls,checked,(AYOR),Mishawaka,IN,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
1087,Pleasuredome,177 Townsend ,checked,(3rd St.) Box 69 255-6434 Sun night dance club,San Francisco,CA,"(*),D",Bars,,"Listed under ""S.F. - South of Market"".",1995,4/28/2023 10:35am
2946,Ogunquit Beach,200 yards N. of beach entrance,checked,(AYOR),Ogunquit,ME,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
4046,Bisexual Network,208 W. 13th St.,checked,(at Lesbian/Gay Community Ctr.) 459-4784 social & political groups,New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/28/2023 10:41am
2278,AA Gay/Lesbian,277 Oahu,checked,(Waikiki Health Ctr.) 946-1438 (AA#) 8pm,"Honolulu, Oahu",HI,,Info Lines & Services,,,1995,4/28/2023 10:37am
4182,"Works, The",428 Columbus,checked,"799-7365 2pm-4am, cruise bar",New York City,NY,"(*),(V),(YC)","Bars,Cruising Areas",,"Listed under ""N.Y.C. - Uptown.""",1995,4/25/2023 9:23pm
3520,Triangle Coalition,"A022 Brady Commons, UMC",checked,"882-4427, 8am-5pm",Columbia,MO,,Info Lines & Services,,,1995,4/25/2023 9:22pm
5734,Waterfront Boardwalk/Pier,across from Ferry Terminal,checked,(AYOR),Bremerton,WA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
2276,C 'n' N,Aiea Shopping Ctr.,checked,487-2944,"Aiea, Oahu",HI,,Erotica,,,1995,4/25/2023 9:22pm
2277,Suzie's,Aiea Shopping Ctr.,checked,"486-3103, 24hrs","Aiea, Oahu",HI,,Erotica,,,1995,4/25/2023 9:22pm
76,Palace Saloon,Alaskaland,checked,"456-5960 4pm-9pm, 11pm-4am Fri-Sat, more gay Fri & Sat, mostly tourist in summer",Fairbanks,AK,"(GF),(D),(E)",Bars,,,1995,4/25/2023 9:22pm
2269,Front St.,along Beach Walk,checked,,"Lahaina, Maui",HI,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
669,Morro Rock,along Embarcadero,checked,(Late),Morro Bay,CA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2585,Vaughn Dr.,along river,checked,,Madison,IN,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2913,Valley Avenue Park,along river bank,checked,(AYOR),Bangor,ME,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
