ID,Title,status,lat,lon,description,streetaddress,city,state,Year,amenityfeatures,type,unclearaddress,uncleartype,notes,dateadded,lastmodified
3329,AA Gay/Lesbian at MCC,General Coordinates Used,42.331427,-83.045754 ,777-6449 (AA#) call for times,,Detroit,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:25pm
3375,River Rouge park,Found,42.310105,-83.236059,,,Detroit,MI,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/5/2023 6:28pm
3331,Global Real Estate Referrals,General Coordinates Used,42.331427,-83.045754 ,"(800) 346-5592, gay realtor at your service (see ad nat'l sec.)",,Detroit,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:27pm
3330,Gay Info Line,General Coordinates Used,42.331427,-83.045754 ,"398-4297, 6pm-11pm Mon-Fri",,Detroit,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:27pm
3380,Dignity/Integrity,General Coordinates Used,43.012527,-83.687456,"P.O. Box 585, 48501, 7:30pm Wed ",,Flint,MI,1992,,Religious Organization,checked,,,,7/5/2023 6:35pm
3382,'Rest Stop' on I-69 W.,General Coordinates Used,43.012527,-83.687456,,,Flint,MI,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/5/2023 6:30pm
3383,"'Rest Stop' on I-75, both N. & S. ",General Coordinates Used,43.012527,-83.687456,,,Flint,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:30pm
3397,Ann St. Park,General Coordinates Used,44.711936,-85.862638,,,Grand Rapids,MI,1992,"(AYOR),Cruisy Area",Cruising Areas,checked,,,,7/5/2023 6:35pm
3385,Global Real Estate Referrals,General Coordinates Used,42.96336,-85.668086,"(800)346-5592, gay realtor at your service (see ad nat'l sec.)",,Grand Rapids,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:35pm
3399,'Rest Stop' I-96 W.,General Coordinates Used,42.96336,-85.668086,,,Grand Rapids,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:35pm
3386,Network (Gay/Lesb Comm Network of W. MI),General Coordinates Used,42.96336,-85.668086,241-4297 info & referrals 7pm-10pm,,Grand Rapids,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:35pm
3392,Dignity,General Coordinates Used,42.96336,-85.668086,"P.O. Box 1373, 49501, 454-9779 meets 8pm Wed, call for more info",,Grand Rapids,MI,1992,,Religious Organization,checked,,,,7/5/2023 6:35pm
3384,AA Gay/Lesbian,General Coordinates Used,42.96336,-85.668086,364-7633 (MCC#) call for info,,Grand Rapids,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:35pm
3398,City Centre downtown shopping mall,General Coordinates Used,42.96336,-85.668086,,,Grand Rapids,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:35pm
3400,'Rest Stop' US 131 N.,General Coordinates Used,42.96336,-85.668086,,,Grand Rapids,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:35pm
3403,Alliance for Gay/Lesbian Support,Found,42.281927,-85.618244,"Box 226, Student Service Bldg. 387-2134 meets Sun 2pm",,Kalamazoo,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:37pm
3409,Milham Park across RR tracks,Found,42.246469,-85.572145,,,Kalamazoo,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:37pm
3402,AA Gay/Lesbian,Found,42.29174,-85.591865,W. Michigan Ave (St. Augustine Church) 343-2711 (AA#) 8pm Tues,,Kalamazoo,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:36pm
3408,Bronson Park,Found,42.290181,-85.586875,,,Kalamazoo,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:37pm
3404,Kalamazoo Gay/Lesbian Resource Center,General Coordinates Used,42.291707,-85.587229,"Box 1532, 49005, 345-7878 info & referrals 7pm-10pm",,Kalamazoo,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:37pm
3411,Gay/Lesbian Hotline,General Coordinates Used,42.732535,-84.555535,"P.O. Box 11052, 48901, 332-3200 info & referrals 7pm-10pm Mon-Fri",,Lansing,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:38pm
3418,'Rest Stop' on I-96 (Okemos),General Coordinates Used,42.732535,-84.555535,,,Lansing,MI,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/5/2023 6:37pm
3419,'Rest Stop' on Hwy 27 1 mil. N. of 127,General Coordinates Used,42.732535,-84.555535,,,Lansing,MI,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/5/2023 6:37pm
3415,Capital Men's Club,General Coordinates Used,42.732535,-84.555535,"P.O. Box 18062, 48901, 484-6342 active social group & bi-monthly newsletter",,Lansing,MI,1992,,Men's Services,checked,,,,7/5/2023 6:37pm
3420,'Rest Stop' on Rt. 127 S.,General Coordinates Used,42.102263,-84.400507,,,Liberty,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:39pm
3423,Shiras Park-Picnic Rocks,Found,46.554736,-87.38243,,,Marquette,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:40pm
3424,'Rest Stop' E. on Rt. 41,General Coordinates Used,46.538526,-87.496375,,,Marquette,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:40pm
3422,Presque Isle Point,Found,46.586804,-87.385297,,,Marquette,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:40pm
3425,Chipwater Park,Found,43.596304,-84.792538,(summers),,Mount Pleasant,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:40pm
3427,'Rest Stop' 7 mi. N. on US 31 S.,General Coordinates Used,43.234181,-86.248392,,,Muskegon,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:40pm
3429,Rotary Park opp. Holiday Inn,Found,45.217198,-85.001467,,,Petoskey,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:41pm
3432,'Rest Stop' S. on I-75,General Coordinates Used,42.638922,-83.291047,,,Pontiac,MI,1992,"(AYOR),Cruisy Area",Cruising Areas,checked,,,,7/5/2023 6:41pm
3431,'Dog Run' Clarkston,General Coordinates Used,42.73512,-83.419294,,,Pontiac,MI,1992,"(AYOR),Cruisy Area",Cruising Areas,checked,,,,7/5/2023 6:41pm
3433,Lighthouse Beach,Found,43.00746,-82.423362,,,Port Huron,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:41pm
3434,Pine Grove Park,Found,42.988158,-82.427538,,,Port Huron,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:41pm
3436,Meadbrook Mall University Dr. at Adams,Found,42.683292,-83.192489,,,Rochester,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:41pm
3437,Winchester Mall Rochester Rd. at Avon,Found,42.663685,-83.136017,,,Rochester,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:41pm
3440,Tennis court in park by Y.M.C.A,General Coordinates Used,43.41947,-83.950807,,,Saginaw,MI,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/5/2023 6:42pm
3441,"The Open Quest Institute, TOQI",General Coordinates Used,42.655025,-86.201982,"(800)444-9999, 24hour Crisis Hotline",,Saugatuck,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:45pm
3453,West Side County Park,Found,42.57393,-86.230141,Ganges rest area,,Saugatuck,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:45pm
3449,Douglas Disco,Found,42.637872,-86.210525,"(at Douglas Dunes resort location) 857-1401 cabaret, patio, poolside bar",,Saugatuck,MI,1992,"(D),(E)",Bars,checked,,sam address as 3436,,7/5/2023 6:45pm
3442,Academy Place,Found,42.63632,-86.211908,"Blue Star Hwy. at 130th St., Douglas 857-2271 ice skating & golf, bar & restaurant, year round",,Saugatuck,MI,1992,"(MW),(F),(SW)",Accomodations,checked,,,,7/5/2023 6:42pm
3452,Park on Water St.,Found,42.657366,-86.205431,,,Saugatuck,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:45pm
3451,"Oval Beach, walk North",Found,42.662948,-86.216158,,,Saugatuck,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:45pm
3450,Cafe Sir Douglas,Found,42.637872,-86.210525,"(at Douglas Dunes resort location) 857-1401 dinner only, 5pm-10pm, Sun, Mon, Wed, & Thurs, til 11pm Fri & Sat",,Saugatuck,MI,1992,(MW),Restaurants & Cafes,checked,,,,7/5/2023 6:44pm
3454,Friends North,General Coordinates Used,44.763057,-85.620632,"P.O. Box 562, 49685, 946-1804 general networking & social group",,Traverse City,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:46pm
3455,Global Real Estate Referrals,General Coordinates Used,44.763057,-85.620632,(800) 346-5502 gay realtor at your service (see ad nat'l sec.),,Traverse City,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:46pm
3458,"Westend Beach, bath house",Found,44.769607,-85.634675,,,Traverse City,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:46pm
3457,Bryant Park,Found,44.766703,-85.595615,,,Traverse City,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:46pm
3461,Somerset Mall,Found,42.563017,-83.185384,(Maugham?),,Troy,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:47pm
3459,Global Real Estate Referrals,General Coordinates Used,42.60641,-83.149775,"(800)346-5592, gay realtor at your service (see ad nat'l sec.)",,Troy,MI,1992,,Info Lines & Services,checked,,,,7/5/2023 6:46pm
3460,Oakland Mall,Found,42.537919,-83.110968,,,Troy,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:47pm
3466,U. of Eastern Michigan. student union,Found,42.25068,-83.624089,,,Ypsilanti,MI,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/5/2023 6:47pm
3421,Livonia Mall,General Coordinates Used,42.36837,-83.35271,,,Livonia,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:48pm
3462,Westland Mall,Found,42.340842,-83.389369,,,Westland,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:55pm
3463,Wm. P. Holiday Park,Found,42.346886,-83.395191,(summers),,Westland,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:55pm
3464,"'Rest Stop' on US 12 E., best on lunchtime",General Coordinates Used,42.324204,-83.400211,,,Westland,MI,1992,Cruisy Area,Cruising Areas,checked,,,,7/5/2023 6:52pm
3472,Park Point Beach,Found,46.730712,-92.052215,,,Duluth,MN,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 3:27pm
3471,Leif Ericsson Park,Found,46.797019,-92.082077,,,Duluth,MN,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 3:27pm
3473,Mankato State U. Gay Advisor,General Coordinates Used,44.163578,-93.9994 ,"389-1455, 8am-5pm Mon-Fri, student advisory service",,Mankato,MN,1992,,Info Lines & Services,checked,,,,7/6/2023 3:34pm
3480,"The Open Quest Institute, TOQI",General Coordinates Used,44.977753,-93.265011,"(800) 444-9999, 24hour Crisis Hotline",,Minneapolis,MN,1992,,Info Lines & Services,checked,,,,7/6/2023 3:42pm
3520,Lake Calhoun Beach 32nd St.,Found,44.948374,-93.224323,,,Minneapolis,MN,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 3:33pm
3522,Mississippi River Flats E. River Rd,Found,44.970351,-93.23506,"opp. Shriners Hosp. (hot numbers)(very active), nude beach",,Minneapolis,MN,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 3:35pm
3524,"U. of Minn.-Mpls. campus, Northop Auditorium (3rd floor)",Found,44.976485,-93.235373,,,Minneapolis,MN,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:43pm
3475,Gay/Lesbian Elders Active in MN (GLEAM),General Coordinates Used,44.977753,-93.265011,"339-8612 2nd Sun 2pm, call for location",,Minneapolis,MN,1992,,Info Lines & Services,checked,,,,7/6/2023 3:32pm
3513,Two Eagles,General Coordinates Used,44.977753,-93.265011,"P.O. Box 10229, 55458 newsletter for Native American lesbians/gays",,Minneapolis,MN,1992,,Publication,checked,,,,7/6/2023 3:42pm
3477,Gaze-TV,General Coordinates Used,44.977753,-93.265011,"cable channel 6, Thur 11pm, gay news hour",,Minneapolis,MN,1992,,Info Lines & Services,checked,,,,7/6/2023 3:32pm
3516,Hide House,Found,44.980447,-93.271911,(upstairs at Gay Nineties bar) 339-3996,,Minneapolis,MN,1992,,Erotica,checked,,same address as 3479,,7/6/2023 3:32pm
3519,IDS Tower-Indoor mall ('Crystal Court'),Found,44.976119,-93.272309,,,Minneapolis,MN,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 3:32pm
3517,Apache Plaza-Basement,Found,45.039153,-93.222238 ,,,Minneapolis,MN,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 3:29pm
3478,Global Real Estate Referrals,General Coordinates Used,44.977753,-93.265011,"(800) 346-5592, gay realtor at your service (see ad nat'l sec.)",,Minneapolis,MN,1992,,Info Lines & Services,checked,,,,7/6/2023 3:32pm
3518,East Lake Calhoun Blvd. at 33rd St.,Found,44.948374,-93.224323,,,Minneapolis,MN,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 3:31pm
3523,Roseville Shopping Center (Rosedale),Found,45.01264,-93.172264,,,Minneapolis,MN,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 3:36pm
3521,Loring Park & Oak Grove,Found,44.966184,-93.284177,,,Minneapolis,MN,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:33pm
3482,Twin Cities Gay/Lesbian Connection,General Coordinates Used,44.977753,-93.265011,338-2515,,Minneapolis,MN,1992,,Info Lines & Services,checked,,,,7/6/2023 3:42pm
3474,Fresh Fruit KFAI,General Coordinates Used,44.977753,-93.265011,"90.3 FM, Mpls. 721-5011 gay radio 7pm-8pm Thurs",,Minneapolis,MN,1992,,Info Lines & Services,checked,,,,7/6/2023 3:32pm
3525,Concordia College Library,Found,46.864666,-96.770094,,,Moorhead,MN,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:43pm
3526,Moorhead Center Mall,Found,46.876033,-96.773129,,,Moorhead,MN,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 3:43pm
3528,Esteban's,Found,44.019533,-92.462385,281-3201 Mexican cuisine,11 4th St. SE,Rochester,MN,1992,(MX),Restaurants & Cafes,checked,,,,7/6/2023 3:45pm
3527,Gay/Lesbian Community Service,General Coordinates Used,44.012122,-92.480199,"P.O. Box 454, 55903, 281-3265, 5pm-7pm Mon & Wed, info & referrals",,Rochester,MN,1992,,Info Lines & Services,checked,,,,7/6/2023 3:45pm
3529,Eastwood Park,Found,44.0099,-92.417166,(Days),,Rochester,MN,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:44pm
3530,Soldiers Field Park,Found,44.015447,-92.467292,,,Rochester,MN,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:45pm
3469,Library Park,Found,47.472317,-94.87881,,,Bemidji,MN,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 3:46pm
3470,Paul Bunyon Mall,Found,47.494784,-94.899681,,,Bemidji,MN,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 3:46pm
3467,Bemidji St.U.- Hobson Union,Found,47.482669,-94.87467,,,Bemidji,MN,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:46pm
3468,Diamond Pt. Park,Found,47.483667,-94.870679,(Summers),,Bemidji,MN,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 3:46pm
3531,District 31 Victoria's,General Coordinates Used,46.563295,-96.73369,"995-2000 Mon-Sat 5:30pm-9:30pm, Sun Brunch 11am-2pm",,Wolverton,MN,1992,(MX),Restaurants & Cafes,checked,,,,7/6/2023 4:14pm
3532,Rest Stop on I-55,General Coordinates Used,34.311498,-89.944257,(both sides),,Batesville,MS,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:18pm
3539,Gulf Coast Beach btwn Holiday Inn & Coliseum,General Coordinates Used,30.396032,-88.885308,,,Biloxi,MS,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:25pm
3533,Global Real Estate Referrals,General Coordinates Used,30.396032,-88.885308,"(800)346-5592, gay realtor at your service (see ad nat'l sec.)",,Biloxi,MS,1992,,Info Lines & Services,checked,,,,7/6/2023 4:24pm
3538,Edgewater Shopping Center,Found,30.391775,-88.991265,,,Biloxi,MS,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:24pm
3537,Beach Hwy btwn Biloxi & Gulfport,General Coordinates Used,30.396032,-88.885308,,,Biloxi,MS,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:19pm
3540,'Rest Stop' on I-20 E,General Coordinates Used,32.364589,-89.474235,,,Forest,MS,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:25pm
3541,MGLA Greenville,General Coordinates Used,33.399661,-91.037703,"P.O. Box 8342, 38702, 353-7611 gay/lesbian organization, call for info",,Greenville,MS,1992,,Info Lines & Services,checked,,,,7/6/2023 4:25pm
3543,Trailways Bus Depot,General Coordinates Used,30.36742,-89.092816,,,Gulfport,MS,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:25pm
3542,Global Real Estate Referrals,General Coordinates Used,30.36742,-89.092816,"(800)346-5592, gay realtor at your service (see ad nat'l sec.)",,Gulfport,MS,1992,,Info Lines & Services,checked,,,,7/6/2023 4:25pm
3544,'Rest Stop' on US 49 S.,General Coordinates Used,30.36742,-89.092816,,,Hattiesburg,MS,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:26pm
3545,'Rest Stop' on I-55 N. of town,General Coordinates Used,34.823987,-89.993702,,,Hernando,MS,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:26pm
3555,This Month in Mississippi (TMM),General Coordinates Used,32.298757,-90.18481,"P.O. Box 8342, 39204, 353-7611 monthly",,Jackson,MS,1992,,Publication,checked,,,,7/6/2023 4:27pm
3557,Jackson State Library,Found,32.295959,-90.207332,,,Jackson,MS,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:27pm
3558,Smith Park,Found,32.301229,-90.183304,,,Jackson,MS,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:27pm
3552,Integrity Mississippi,General Coordinates Used,32.298757,-90.18481,"PO Box 1358, 39216, 3rd Fri",,Jackson,MS,1992,,Religious Organization,checked,,,,7/6/2023 4:26pm
3546,Gay/Lesbian Center,General Coordinates Used,32.298757,-90.18481,353-7611 (hotline #) sponsors groups & activites,,Jackson,MS,1992,,Info Lines & Services,checked,,,,7/6/2023 4:26pm
3548,Mississippi Gay Switchboard,General Coordinates Used,32.298757,-90.18481,"P.O. Box 8342, 39204, 353-7611/(800)537-0851 (in MS)",,Jackson,MS,1992,,Info Lines & Services,checked,,,,7/6/2023 4:27pm
3560,Crossroads,General Coordinates Used,32.36431,-88.703656,"Rt 1, Box 170, Enterprise, 39330, 655-8415 Fri & Sat 9pm-closing, call for directions",,Meridian,MS,1992,"(MX),(D),(S)",Bars,checked,,,,7/6/2023 4:27pm
3561,Olie Mae's,General Coordinates Used,32.36431,-88.703656,(at Crossroads) 655-8415 6pm-1am,,Meridian,MS,1992,(MX),Bars,checked,,,,7/6/2023 4:27pm
3562,'Rest Stop' on I-20 W.,General Coordinates Used,32.353756,-89.654517,,,Morton,MS,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:29pm
3563,Sardis Lake Beach,Found,34.243949,-89.472355,,,Oxford,MS,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:29pm
3564,"""The Grove""",Found,34.365883,-89.532955,,,Oxford,MS,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:29pm
3565,Beach Park,Found,30.344554,-88.534805,,,Pascagoula,MS,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:30pm
3568,'Rest Stop' 3 mi. E. in I-20,General Coordinates Used,32.352646,-90.877882,,,Vicksburg,MS,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:30pm
3559,'Rest Stop' N. of Hwy 49,General Coordinates Used,31.873771,-89.733685,,,Magee,MS,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:30pm
3687,AA Gay/Lesbian,General Coordinates Used,45.783286,-108.50069,"at MCC location 245-7066, 12 step group 10am Sat",,Billings,MT,1992,,Info Lines & Services,checked,,,,7/6/2023 4:42pm
3692,Montana Matters,General Coordinates Used,45.783286,-108.50069,"P.O. Box 1453, 59101 monthly",,Billings,MT,1992,,Publication,checked,,,,7/6/2023 4:41pm
3695,Boulder Hot Springs,Found,46.199742,-112.095301,inquire locally for location,,Boulder,MT,1992,(*),Gyms/Health Clubs,checked,,,,7/6/2023 4:42pm
3701,'Rest Stop' S. on I-90,General Coordinates Used,45.913815,-112.36065,,,Butte,MT,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:42pm
3704,Gibson Park,Found,47.518491,-111.277655,,,Great Falls,MT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:46pm
3703,MCC Shepherd of the Plains,General Coordinates Used,47.506699,-111.303667,"P.O. Box 2162, 59603, 452-7862, 11am Sun",,Great Falls,MT,1992,,Religious Organization,checked,,,,7/6/2023 4:47pm
3705,Woodland Park,Found,48.200186,-114.302056,,,Kalispell,MT,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:48pm
3712,"U. of Montana Rec. Annex Basement,",Found,46.864558,-113.983859,"University Hall, 2nd fl. Univ. Center",,Missoula,MT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:57pm
3707,University Center Bookstore,Found,46.864558,-113.983859,Campus Drive (UOM) 243-4921 gay/lesbian section,,Missoula,MT,1992,,Bookstore/Retail Shops,checked,,,,7/6/2023 5:00pm
3708,Out in Montana,General Coordinates Used,46.872128,-113.994031,"P.O. Box 8661, 59807, 542-6601 bi-monthly",,Missoula,MT,1992,,Publication,checked,,,,7/6/2023 4:57pm
3711,McCormick Park,Found,45.834923,-113.462562,", west side of Orange St. Bridge ",,Missoula,MT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:57pm
3710,"Interstate Hwy., E & W bound 'rest areas' approx. 6.5 mi E of Missoula",General Coordinates Used,46.872128,-113.994031,,,Missoula,MT,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:56pm
3698,MCC-Bozeman,General Coordinates Used,45.681473,-111.031992,"586-7438 Sun 5pm, call for info",,Bozeman,MT,1992,,Religious Organization,checked,,,,7/6/2023 5:06pm
3696,Lambda Alliance of Gay Men & Lesbians,General Coordinates Used,45.681473,-111.031992,994-3836 local contact organization for info & referrals,,Bozeman,MT,1992,,Info Lines & Services,checked,,,,7/6/2023 5:06pm
3715,Ashley Park,Found,40.947086,-98.357449,,,Grand Island,NE,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:10pm
3716,Pier Park,Found,40.917325,-98.335539,,,Grand Island,NE,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:11pm
3718,Harmon Park,Found,40.706938,-99.089596,nr. rock garden & stage area,,Kearney,NE,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 5:11pm
3717,Empty Closet Support Group,General Coordinates Used,40.69933,-99.081678,"P.O. Box 2381, 68848, 234-6500, 8pm Thurs, call for more info & newsletter; 7:30pm 3rd Tues HIV/AIDS support group",,Kearney,NE,1992,,Info Lines & Services,checked,,,,7/6/2023 5:11pm
3730,Nebraska City Union (Stairways to Paradise),General Coordinates Used,40.813616,-96.702595,,,Lincoln,NE,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 5:18pm
3726,"Antelope, Pioneer & Van Dorn Parks",Found,40.78253,-96.707529,,,Lincoln,NE,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 5:16pm
3721,UNL Gay/Lesbian Student Assn.,Found,40.820197,-96.700476,"342 Nebraska Union, Rm. 342, 472-5644 sponsors support group during school year, meets 8pm Thurs",,Lincoln,NE,1992,,Info Lines & Services,checked,,,,7/6/2023 5:20pm
3719,AA Gay/Lesbian,Found,40.802484,-96.692474,"20th St & D, (First Plymouth Church) 438-5214 8pm Fri",,Lincoln,NE,1992,,Info Lines & Services,checked,,,,7/6/2023 5:15pm
3727,Centrum Mall,Found,40.815622,-96.601696,,,Lincoln,NE,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 5:16pm
3720,New Directions Center,General Coordinates Used,40.813616,-96.702595,"476-2802 counseling, support groups, workshops",,Lincoln,NE,1992,,Info Lines & Services,checked,,,,7/6/2023 5:18pm
3728,15th St. from A St. to State Capitol,Found,40.796693,-96.699676,,,Lincoln,NE,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:14pm
3729,Gateway Mall,Found,40.815336,-96.636016,,,Lincoln,NE,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 5:17pm
3731,Ta-Ha-Zooka Park,Found,42.004972,-97.423264,,,Norfolk,NE,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:21pm
3743,Benson Park,Found,41.297608,-96.021068,,,Omaha,NE,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:21pm
3750,Westroads Shopping Ctr. Mall,Found,41.265563,-96.068305,,,Omaha,NE,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:22pm
3749,Towl Park,Found,41.234208,-96.057795,- wooded area & jogging path,,Omaha,NE,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 5:22pm
3744,Brandeis Bldg. 16th St. and Douglas,Found,41.258388,-95.937894,,,Omaha,NE,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:25pm
3748,'Milk Run' ,Found,41.254493,-96.205166,'- Howard & Jackson Sts. btw. 16th & 18th nr. bus depot (Nights)(Hustlers),,Omaha,NE,1992,"Cruisy Area,(H),(AYOR)",Cruising Areas,checked,,,,7/6/2023 5:21pm
3733,Gay/Lesbian Student Organization,General Coordinates Used,41.256537,-95.934503,"451-5631 men/ 391-0694 women, support & social group, bi-weekly, call for info",,Omaha,NE,1992,,Info Lines & Services,checked,,,,7/6/2023 5:23pm
3747,Hanscom Park,Found,41.237834,-95.960366,,,Omaha,NE,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:21pm
3732,AA Gay/Lesbian,Found,41.25781,-95.97456,"Pella Lutheran Church 41st and Farnum 345-9916, 8:15 pm Fri",,Omaha,NE,1992,,Info Lines & Services,checked,,,,7/6/2023 5:26pm
3742,New Voice,General Coordinates Used,41.256537,-95.934503,"P.O. Box 3512, 68103, 556-9907 monthly",,Omaha,NE,1992,,Publication,checked,,,,7/6/2023 5:22pm
3746,Elmwood Park,Found,41.253694,-96.005938,,,Omaha,NE,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:21pm
3745,Carter Lake,Found,41.302128,-95.912075,,,Omaha,NE,1992,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:21pm
