ID,Title,status,lat,lon,description,streetaddress,city,state,Year,amenityfeatures,type,unclearaddress,uncleartype,notes,dateadded,lastmodified
2854,Woodland Park,Found,38.035518,-84.490924,,,Lexington,KY,1993,Cruisy Area,Cruisy Areas,checked,,,,7/4/2023 10:47pm
2878,Iroquois Park,Found,38.162326,-85.79229,,,Louisville,KY,1993,Cruisy Area,Cruisy Areas,checked,,,,7/4/2023 10:51pm
2855,Gay/Lesbian Hotline,General Coordinates Used,38.252665,-85.758456,"589-3316, 6pm-10pm, til 1am Fri & Sat","P.O. Box 2796, 40202",Louisville,KY,1993,,Info Lines & Services,checked,,,,7/4/2023 10:50pm
2877,Fourth St. btwn. St. Catherine & Hill,General Coordinates Used,38.252665,-85.758456,(AYOR),,Louisville,KY,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/4/2023 10:50pm
2858,The Open Quest Institute TOQI,General Coordinates Used,38.252665,-85.758456,"(800)444-9999, 24hr crisis hotline",,Louisville,KY,1993,,Info Lines & Services,checked,,,,7/4/2023 10:53pm
2876,Cherokee Park,Found,38.239966,-85.699366,(AYOR),,Louisville,KY,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/4/2023 10:50pm
2879,"'The Falls', across Ohio River in Jeffersonville, IN",General Coordinates Used,38.252665,-85.758456 ,,,Louisville,KY,1993,Cruisy Area,Cruisy Areas,checked,,,,7/4/2023 10:48pm
2875,Central Park - 4th & Magnolia,Found,38.229611,-85.762809,(AYOR),,Louisville,KY,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/4/2023 10:50pm
2857,Kentucky Gay/Lesbian Educational Center,General Coordinates Used,38.252665,-85.758456,"636-0935, 6pm-9pm","P.O. Box 4264, 40204",Louisville,KY,1993,,Info Lines & Services,checked,,,,7/4/2023 10:52pm
2856,Global Real Estate Referrals,General Coordinates Used,38.252665,-85.758456,(800)346-5592 gay realtor at your service,,Louisville,KY,1993,,Info Lines & Services,checked,,,,7/4/2023 10:51pm
2880,James Taylor Park by riverfront,Found,39.092394,-84.50237,(AYOR),,Newport,KY,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/4/2023 10:56pm
2839,Audubon St. Park,Found,37.881203,-87.564203,(summers) (AYOR),,Henderson,KY,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/4/2023 10:56pm
2882,Global Real Estate Referrals,General Coordinates Used,37.083389,-88.600048,(800)346-5592 gay realtor at your service,,Paducah,KY,1993,,Info Lines & Services,checked,,,,7/4/2023 10:57pm
2881,Smothers Park,Found,37.776147,-87.112259,(nights) (AYOR),,Owensboro,KY,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/4/2023 10:57pm
2884,Jenny Wiley St. Park,Found,37.697801,-82.724324,,,Prestonburg,KY,1993,Cruisy Area,Cruisy Areas,checked,,,,7/4/2023 10:57pm
2885,Radcliff City Park,Found,37.856106,-85.955938,,,Radcliff,KY,1993,Cruisy Area,Cruisy Areas,checked,,,,7/4/2023 10:57pm
2834,65 S. at Cave City,General Coordinates Used,37.136717,-85.956919,(AYOR),,Cave City,KY,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/4/2023 10:58pm
2837,'Rest Stop' on I-65 at Sonora exit,General Coordinates Used,37.703065,-85.864941,(AYOR),,Elizabethtown,KY,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/4/2023 10:58pm
2886,ET'S Bar & Lounge,Found,31.306345,-92.455973,"484-9362 7pm-2am, clsd Sun, cruise bar",1615 Elliott St.,Alexandria,LA,1993,"(MW),(NH)","Bars,Cruisy Areas",checked,,,,7/5/2023 10:09am
2887,Unique Bar,Found,31.286469,-92.456871,"448-0555 7pm-2am Mon-Sat, cruisy",3117 Masonic Dr.,Alexandria,LA,1993,"(*),(MW),(D)","Bars,Cruisy Areas",checked,,,,7/5/2023 10:09am
2899,Cortana Mall,Found,30.459789,-91.090115,,,Baton Rouge,LA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 11:27am
2900,Highland Road Park,Found,30.346092,-91.070847,(AYOR),,Baton Rouge,LA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 11:27am
2889,Licorice Unicorn,General Coordinates Used,30.451468,-91.187147 ,"665-7815 'safe house' for gays, lesbians, transsexuals, activists & others, call for more info","P.O. Box 66703, 70896",Baton Rouge,LA,1993,(MW),Accommodations,checked,,,,7/5/2023 11:28am
2895,"Church Mercavah, The",General Coordinates Used,30.451468,-91.187147,"665-7815 alternative non-credo congregation, performs lesbian/gay ceremonies",,Baton Rouge,LA,1993,,Religious Organizations,checked,,,,7/5/2023 11:27am
2901,"L.S.U., Middleton Library",Found,30.413258,-91.180002,(AYOR),,Baton Rouge,LA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 11:28am
2888,AA Gay/Lesbian,General Coordinates Used,30.451468,-91.187147,"924-0030 (AA#) 7pm Mon, 8pm Th, 9pm Sat",,Baton Rouge,LA,1993,,Info Lines & Services,checked,,,,7/5/2023 10:27am
2892,Mac's Time Zone,Found,30.451433,-91.183662,"387-9963 8pm-2am Mon-Sat, cruise bar",668 Main St.,Baton Rouge,LA,1993,(NH),"Bars,Cruisy Areas",checked,,,,7/5/2023 11:28am
2898,Capitol Lakes and adjacent area,General Coordinates Used,30.451468,-91.187147,(AYOR),,Baton Rouge,LA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 11:26am
2897,Voices Magazine,General Coordinates Used,30.451468,-91.187147,"Licorice Unicorn Press, 665-7815 off-beat articles on everything, original artwork & writing, call or write for more info","P.O. Box 66703, 70896",Baton Rouge,LA,1993,,Publications,checked,,,,7/5/2023 11:28am
2902,AA Gay/Lesbian,General Coordinates Used,30.22409,-92.019843,234-7814 (AA#),,Lafayette,LA,1993,,Info Lines & Services,checked,,,,7/5/2023 11:29am
2911,"Northeast Louisiana U., Library",Found,32.531347,-92.068744,(AYOR),,Lafayette,LA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 11:31am
2910,Garrand Park,Found,30.206572,-92.020024,(AYOR),,Lafayette,LA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 11:30am
2912,U.S.L. Library & Wharton Hall (2nd & 3rd flrs.),Found,30.21217,-92.020169,(AYOR),,Lafayette,LA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 11:33am
2920,Pecanland Mall,Found,32.499964,-92.064577,,,Monroe,LA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 11:33am
2919,Monroe Boat Dock & picnic area,General Coordinates Used,32.509311,-92.119301,(AYOR),,Monroe,LA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 11:33am
2918,"'Miracle Mile', Lazarre Pt. (W. Monroe)",General Coordinates Used,32.509311,-92.119301,,,Monroe,LA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 11:33am
2948,Bourbon Pub,Found,29.959651,-90.064914,"529-2107 24hrs, cruise bar, 'hot numbers'",801 Bourbon St.,New Orleans,LA,1993,"(*),(V),(YC)","Bars,Cruisy Areas",checked,,,,7/5/2023 11:36am
3010,Riverwalk - 'very interesting',General Coordinates Used,29.951066,-90.071532 ,,,New Orleans,LA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 11:40am
2924,'Just for the Record' (Channel 49),General Coordinates Used,29.951066,-90.071532,"943-3067 gay/lesbian broadcast 6:30pm Tues, 9pm Fri, 9:30pm Sun","P.O. Box 3768, 70177-3768",New Orleans,LA,1993,,Info Lines & Services,checked,,,,7/5/2023 11:35am
3006,Bourbon St. btwn. Toulouse & Ursulines,General Coordinates Used,29.954712,-90.069155,,,New Orleans,LA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 11:36am
3000,AMbush,General Coordinates Used,29.951066,-90.071532,522-8049 bi-weekly,P.O. Box 71072-1291,New Orleans,LA,1993,,Publications,checked,,,,7/5/2023 11:35am
2923,Global Real Estate Referrals,General Coordinates Used,29.951066,-90.071532,(800)346-5592 gay realtor at your service,,New Orleans,LA,1993,,Info Lines & Services,checked,,,,7/5/2023 11:38am
2996,Nitelife Companions,General Coordinates Used,29.951066,-90.071532 ,889-8646,,New Orleans,LA,1993,,Men's Services,checked,,,,7/5/2023 11:40am
2947,Boots,General Coordinates Used,29.951066,-90.071532,"(at 2601) 948-6968 9pm-? Th-Sat, from 4pm Sun, 'Beer Bust' Sun",,New Orleans,LA,1993,"(CW),(L),(LV)",Bars,checked,,,,7/5/2023 11:35am
3007,Corner of Bourbon & St. Ann,Found,29.959472,-90.064894,,,New Orleans,LA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 11:37am
2950,Cafe Lafitte in Exile,Found,29.960408,-90.064212,"522-8397 24hrs, cruise bar upstairs",901 Bourbon St.,New Orleans,LA,1993,"(*),(V)","Bars,Cruisy Areas",checked,,,,7/5/2023 11:37am
3005,Belle Promanade,Found,29.879073,-90.09842 ,,,New Orleans,LA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 11:35am
3002,Second Stone,General Coordinates Used,29.951066,-90.071532 ,nat'l paper for gay/lesbian Chrsitians,"P.O. Box 8340, 70182",New Orleans,LA,1993,,Publications,checked,,,,7/5/2023 11:40am
2962,Men's Room,Found,29.96747,-90.056413,(above Phoenix bar) 945-9264 'heavy duty' cruise bar,,New Orleans,LA,1993,"(*),(L),(LV)","Bars,Cruisy Areas",checked,,,,7/5/2023 11:39am
3009,'Rest Stop' E. on I-10,General Coordinates Used,29.951066,-90.071532,(both sides),,New Orleans,LA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 11:35am
2936,Myrtle's Plantation,General Coordinates Used,29.951066,-90.071532 ,"635-6277 antebellum mansion w/9rms, full brkfst; 'most haunted house in America'","Hwy. 61, St. Francisville",New Orleans,LA,1993,"(MX),(F)",Accommodations,checked,,,,7/5/2023 11:39am
2925,The Open Quest Institute TOQI,General Coordinates Used,29.951066,-90.071532 ,"(800)444-9999, 24 hr crisis hotline",,New Orleans,LA,1993,,Info Lines & Services,checked,,,,7/5/2023 11:40am
3008,Oakwood Shopping Center,Found,29.911991,-90.053547,(AYOR),,New Orleans,LA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 11:40am
3001,Impact,General Coordinates Used,29.951066,-90.071532,948-9244 bi-monthly,"P.O. Box 52079, 70152",New Orleans,LA,1993,,Publications,checked,,,,7/5/2023 11:39am
3011,"YMCA, Lee Circle Branch",General Coordinates Used,29.951066,-90.071532 ,(AYOR),,New Orleans,LA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 11:41am
3012,'Rest Stop' on I-20 E.,Found,32.531825,-92.473759,,,Ruston,LA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 12:08pm
3019,Fannin btwn. Edwards & Marshall,Found,32.510375,-93.746259,,,Shreveport,LA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 12:08pm
3013,Baja Beach Club,Found,32.504189,-93.740283,"226-9084 9pm-2am Wed-Sat, progressive music",1605 Marshall at Creswell St.,Shreveport,LA,1993,"(D),(PC)",Bars,checked,,,,7/5/2023 12:08pm
3020,'Rest Stop' on I-20 E. in Minden,General Coordinates Used,32.615428,-93.286835,,,Shreveport,LA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 12:08pm
3024,'Rest Stop' I-95 N.,General Coordinates Used,44.310624,-69.77949,(AYOR),,Augusta,ME,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 12:17pm
3028,"Valley Avenue Park, along river bank",Found,44.822211,-68.796526,(AYOR),,Bangor,ME,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 12:28pm
3025,AA Gay/Lesbian,General Coordinates Used,44.801613,-68.771226,"Unitarian Church, 941-8326 (AA#) 7:30pm Th",Main St.,Bangor,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 12:26pm
3032,"'Rest Stop' on US 1 btwn. Bath & Brunswick, southbound",General Coordinates Used,43.914016,-69.966996,(AYOR),,Brunswick,ME,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 12:28pm
3031,College Gay/Lesbian/Straight Alliance,Found,43.907586,-69.963196,"Hubbard Hall 2nd flr., Bowdoin College 725-3620, 9pm Wed",,Brunswick,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 12:29pm
3033,"Old Massachusetts Homestead Campground, The",Found,44.28222,-69.00814,789-5135 cabins available May-Nov.,Rte. 1 Lincolnville Beach,Camden,ME,1993,,Accommodations,checked,,,,7/5/2023 12:31pm
3034,Gay/Lesbian Phoneline,General Coordinates Used,46.864,-67.998036,"498-2088, 7pm-9pm Wed",,Caribou,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 12:31pm
3036,"Westman House, The",General Coordinates Used,46.864,-67.998036,896-5726 B&B,"P.O. Box 1231, 04736",Caribou,ME,1993,(MW),Accommodations,checked,,,,7/5/2023 12:32pm
3035,Northern Lambda Nord,General Coordinates Used,46.864,-67.998036,498-2088 social/networking org. for northern ME & western Brunswick,"P.O. Box 990, 04930",Caribou,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 12:31pm
3037,'Rest Stop' 1 mi. on US 1 (aka 'The Country Store'),General Coordinates Used,46.864,-67.998036,,,Caribou,ME,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 12:31pm
3040,Bates Gay/Lesbian/Straight Alliance,Found,44.104506,-70.203833,"Hirasawa Lounge, Chase Hall, Bates College, 786-6255 social group 8:30pm Sun",,Lewiston,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 12:32pm
3042,Max Travel Agency,Found,44.107313,-70.210716,783-7399,One Wakefield St.,Lewiston,ME,1993,,Travel/Tour Operators,checked,,,,7/5/2023 12:33pm
3044,'Rest Stop' on Rte. 3,General Coordinates Used,44.389369,-69.302651,,,Liberty,ME,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 12:33pm
3056,"Ogunquit Beach, 200 yards N. of beach entrance",Found,43.25592,-70.59172,(AYOR),,Ogunquit,ME,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 12:37pm
3046,Global Real Estate Referrals,General Coordinates Used,43.246835,-70.598622,(800)346-5592 gay realtor at your service,,Ogunquit,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 12:35pm
3055,Arrows,Found,43.248343,-70.621817,(1.8 mi. W. of Center) 361-1100 seasonal,Berrick Rd. ,Ogunquit,ME,1993,(MX),Restaurants & Cafes,checked,,,,7/5/2023 12:35pm
3057,'Rest Stop' on I-95 S.,General Coordinates Used,43.246835,-70.598622,(AYOR),,Ogunquit,ME,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 12:35pm
3059,U. of M. Library,Found,44.901867,-68.668825,(AYOR),,Orono,ME,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 12:46pm
3058,Wilde-Stein Club,Found,44.899192,-68.667872,"U. of Maine, Sutton Lounge, Memorial Union 581-1731 social group, 6pm Th",,Orono,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 12:46pm
3077,Our Paper,General Coordinates Used,43.659099,-70.256819,761-0733 monthly,"P.O. Box 737, 04104",Portland,ME,1993,,Publications,checked,,,,7/5/2023 12:50pm
3060,Gay/Lesbian Alliance,Found,43.66174,-70.275079,"U. of S. Maine, The Powers House 874-6596 various meetings & groups",,Portland,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 12:44pm
3062,Global Real Estate Referrals,General Coordinates Used,43.659099,-70.256819,(800)346-5592 gay realtor at your service,,Portland,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 12:50pm
3079,Deering Oaks Park off Park Ave.,Found,43.658839,-70.271888,(AYOR),,Portland,ME,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 12:47pm
3080,Maine Mall,Found,43.633455,-70.334805,(AYOR),,Portland,ME,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 12:50pm
3083,'Rest Stop' on Rte. 3,General Coordinates Used,44.394979,-69.570923,,,South China,ME,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 12:50pm
3085,Colby College Bi/Lesbian/Gay Community,General Coordinates Used,44.563869,-69.662636,"Bridge Room 877-7089, 7:30pm Mon",,Waterville,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 12:55pm
3086,Chip & Dale's,Found,44.56809,-69.641032,873-5610 8pm-1am Wed-Sun,"Pine Square Mall, Main St.",Waterville,ME,1993,(D),Bars,checked,,,,7/5/2023 12:53pm
3082,Our Paper,General Coordinates Used,43.439163,-70.77428,for contact number,,Sanford,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 12:56pm
3081,Gay/Lesbians United Potluck,Found,43.44075,-70.777496,"(Stanford Unitarian Church) last Wed 7pm, check",Lebanon St. & Main St.,Sanford,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 12:55pm
3045,Sign of the Owl,General Coordinates Used,44.28222,-69.00814,338-4669 B&B,Rte. 2 Box 85,Lincolnville Beach,ME,1993,(MX),Accommodations,checked,,,,7/5/2023 1:00pm
3084,Eastwind Inn,General Coordinates Used,43.966272,-69.208286,372-6366 year round,"P.O. Box 149, 04860",Tenants Harbor,ME,1993,(MX),Accommodations,checked,,,,7/5/2023 1:00pm
3089,Global Real Estate Referrals,General Coordinates Used,43.136755,-70.645608,(800)346-5592 gay realtor at your service,,York Harbor,ME,1993,,Info Lines & Services,checked,,,,7/5/2023 1:01pm
3039,Video Expo,General Coordinates Used,43.116947,-70.755272,439-6285,Rte. 236,Kittery,ME,1993,,Erotica,checked,,,,7/5/2023 1:31pm
3092,Global Real Estate Referrals,General Coordinates Used,38.978445,-76.492183,(800)346-5592 gay realtor at your service,,Annapolis,MD,1993,,Info Lines & Services,checked,,,,7/5/2023 2:25pm
3097,Global Real Estate Referrals,General Coordinates Used,39.290385,-76.612189,(800)346-5592 gay realtor at your service,,Baltimore,MD,1993,,Info Lines & Services,checked,,,,7/5/2023 2:29pm
3096,Gay/Lesbian Switchboard,General Coordinates Used,39.290385,-76.612189,"837-8888, 7:30pm-10:30pm",,Baltimore,MD,1993,,Info Lines & Services,checked,,,,7/5/2023 2:29pm
3128,Black & White Men Together,General Coordinates Used,39.290385,-76.612189,225-9386,,Baltimore,MD,1993,,Men's Services,checked,,,,7/5/2023 2:26pm
3131,Baltimore Alternative,General Coordinates Used,39.290385,-76.612189,235-3401 monthly,"P.O. Box 2351, 21203",Baltimore,MD,1993,,Publications,checked,,,,7/5/2023 2:26pm
3130,MCC,Found,39.309151,-76.627035,"(St. John's) 889-6363, 3pm Sun",27th & St. Paul,Baltimore,MD,1993,,Religious Organizations,checked,,,,7/5/2023 2:30pm
3098,The Open Quest Institute TOQI,General Coordinates Used,39.290385,-76.612189,"(800)444-9999, 24hr crisis hotline",,Baltimore,MD,1993,,Info Lines & Services,checked,,,,7/5/2023 2:31pm
3136,Harbor Place,Found,39.286212,-76.610966,,,Baltimore,MD,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:29pm
3094,AA Gay/Lesbian,General Coordinates Used,39.290385,-76.612189,433-4843 (AA#),,Baltimore,MD,1993,,Info Lines & Services,checked,,,,7/5/2023 2:26pm
3137,Mt. Vernon Square,General Coordinates Used,39.299319,-76.613833,(AYOR),,Baltimore,MD,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 2:31pm
3140,"U. of MD, Cole Field House & Tawes Hall",Found,38.985949,-76.948584,(AYOR),,College Park,MD,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 2:33pm
3141,Gay/Lesbian Community of Howard County,General Coordinates Used,39.203714,-76.861046,mail access only,"P.O. Box 626, 21045",Columbia,MD,1993,,Info Lines & Services,checked,,,,7/5/2023 2:34pm
3143,Greenbelt Park,Found,38.995757,-76.895521,,,Greenbelt,MD,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:34pm
3144,Global Real Estate Referrals,General Coordinates Used,39.641763,-77.719993,(800)346-5592 gay realtor at your service,,Hagerstown,MD,1993,,Info Lines & Services,checked,,,,7/5/2023 2:35pm
3146,S. Potomac & Summit Sts.,General Coordinates Used,39.641763,-77.719993,,,Hagerstown,MD,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:35pm
3145,Deer Park Lodge,Found,39.553701,-77.615977,"790-2760 8pm-2am, til midnight Sun, clsd Mon & Tues","5 mi. E. off I-70, Frederick Exit (#32) on Rte. 40",Hagerstown,MD,1993,"(*),(MW),(D),(V)",Bars,checked,,,,7/5/2023 2:35pm
3147,Global Real Estate Referrals,General Coordinates Used,39.099275,-76.848306,(800)346-5592 gay realtor at your service,,Laurel,MD,1993,,Info Lines & Services,checked,,,,7/5/2023 2:35pm
3149,Global Real Estate Referrals,General Coordinates Used,39.083997,-77.152758,(800)346-5592 gay realtor at your service,,Rockville,MD,1993,,Info Lines & Services,checked,,,,7/5/2023 2:36pm
3151,White Flint Mall,Found,39.041796,-77.107365,,,Rockville,MD,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:36pm
3153,Salisbury City Park,Found,38.360076,-75.583372,(AYOR),,Salisbury,MD,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 2:36pm
3138,Global Real Estate Referrals,General Coordinates Used,39.034832,-76.907474,(800)346-5592 gay realtor at your service,,Beltsville,MD,1993,,Info Lines & Services,checked,,,,7/5/2023 2:36pm
3154,Global Real Estate Referrals,General Coordinates Used,38.990666,-77.026088,(800)346-5592 gay realtor,,Silver Spring,MD,1993,,Info Lines & Services,checked,,,,7/5/2023 2:36pm
3158,U. of Mass. - Goodell Hall,Found,42.388671,-72.529264,(AYOR),,Amherst,MA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 2:40pm
3162,Gay/Lesbian Helpline,General Coordinates Used,42.360083,-71.05888,"267-9001, 4pm-11pm",,Boston,MA,1993,,Info Lines & Services,checked,,,,7/5/2023 2:45pm
3163,Global Real Estate Referrals,General Coordinates Used,42.360083,-71.05888,(800)346-5592 gay realtor at your service,,Boston,MA,1993,,Info Lines & Services,checked,,,,7/5/2023 2:45pm
3224,"Boston U., School of Mgmt.",Found,42.349641,-71.099644,(AYOR),,Boston,MA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 2:43pm
3178,Fritz,Found,42.346924,-71.070646,"(at the Chandler Inn) 482-3450 noon-2am, weekend brunch",,Boston,MA,1993,"(*),(F)",Bars,checked,,,,7/5/2023 2:45pm
3221,Back Bay Fens,Found,42.34348,-71.094564,(AYOR),,Boston,MA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 2:43pm
3226,Storrow Dr. - The Esplanade nr. Fairfield St.,Found,42.352575,-71.06298,,,Boston,MA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:47pm
3194,Mario's,Found,42.350144,-71.068417,"(downstairs from Luxor) 542-3776 5:30pm-10:30pm, Italian & Mexican cuisine",,Boston,MA,1993,(MW),Restaurants & Cafes,checked,,,,7/5/2023 2:47pm
3164,The Open Quest Institute TOQI,General Coordinates Used,42.360083,-71.05888,"(800)444-9999, 34hr crisis hotline",,Boston,MA,1993,,Info Lines & Services,checked,,,,7/5/2023 2:47pm
3214,"Guide, The",General Coordinates Used,42.360083,-71.05888,266-8557 monthly,"P.O. Box 593, 02199",Boston,MA,1993,,Publications,checked,,,,7/5/2023 2:45pm
3223,"Boston College, Devlin Hall",Found,42.335222,-71.169771,(AYOR),,Boston,MA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 2:43pm
3216,"Let's Go, Inc.",Found,42.374289,-71.122106,info for travelling lesbian/gay youths,"One Story St., Cambridge 02138",Boston,MA,1993,,Publications,checked,,,,7/5/2023 2:46pm
3225,Commonwealth & St. James btwn. Arlington & Berkeley,Found,42.365759,-71.155006,,,Boston,MA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:44pm
3222,Blue Hills (Milton),Found,42.215952,-71.067605,,,Boston,MA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:43pm
3208,Am Tikva,General Coordinates Used,42.373616,-71.109733,926-2536,"P.O. Box 11, Cambridge, 02238",Boston,MA,1993,,Religious Organizations,checked,,,,7/5/2023 2:41pm
3227,'Rest Stop' on Sandwich Rd.,General Coordinates Used,41.741277,-70.598932,,,Bourne,MA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:47pm
3233,'Rest Stop' on Rte. 6 btwn. exits 8 & 9,General Coordinates Used,41.735306,-70.193943,,,Dennis,MA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:48pm
3235,'Rest Stop' on Rte. 6 E. btwn. exits 9 & 10,General Coordinates Used,41.67165,-70.062223,,,Harwich,MA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:49pm
3236,'Rest Stop' on I-495,General Coordinates Used,42.776202,-71.07728,(AYOR),,Haverhill,MA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 2:49pm
3237,Holyoke Mall at Riverside,Found,42.204461,-72.602703,,,Holyoke,MA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:49pm
3238,Mountain Park,Found,42.243702,-72.631479,(AYOR),,Holyoke,MA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 2:49pm
3239,Gay/Lesbian AA,Found,41.652737,-70.273179,775-7060 (AA#),,Hyannis,MA,1993,,Info Lines & Services,checked,,,,7/5/2023 5:39pm
3241,Cape Air,Found,41.669439,-70.291999,(508) 771-6944/(800)67P-TOWN,,Hyannis,MA,1993,,Travel/Tour Operators,checked,,,,7/5/2023 5:36pm
3243,Crane's Beach - 1/2 mi. to the right,Found,42.685461,-70.756247,,,Ipswich,MA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:59pm
3244,The Common nr. Haverhill St.,Found,42.70824,-71.159983,,,Lawrence,MA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 2:59pm
3247,Moody St.,Found,42.648632,-71.3181,(AYOR),,Lowell,MA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 3:00pm
3248,'Rest Stop' on I-495 & Rte. 3 (N. Chelmsford),General Coordinates Used,42.633425,-71.316172,(AYOR),,Lowell,MA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/5/2023 2:59pm
3251,Northshore Gay/Lesbian Alliance,General Coordinates Used,42.499958,-70.857802,745-3848 event line,"Box 806, 01945",Marblehead,MA,1993,,Info Lines & Services,checked,,,,7/5/2023 3:01pm
3252,Around the World Travel,General Coordinates Used,42.499958,-70.857802,631-8620 ask for Bruce,"P.O. Box 482, 01945-0482",Marblehead,MA,1993,(IGTA),Info Lines & Services,checked,,,,7/5/2023 3:01pm
3254,'Rest Stop' on Rte. 38 S.,General Coordinates Used,41.380498,-70.645473,,,Martha's Vineyard,MA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/5/2023 3:00pm
