"Year","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress"
1989,"General Coordinates Used","","",42.732535,-84.555535,"Lansing","MI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Okemos) ","",42.732535,-84.555535,"Lansing","MI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(7pm-10pm) (517)372-8519","",42.732535,-84.555535,"Lansing","MI","","Hotline","",NA,NA,NA,NA
1989,"Found","Olds Hall (1st floor)","",42.701848,-84.482172,"Lansing","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Library (4th floor)","",42.701848,-84.482172,"Lansing","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Student Union Bldg. (Basement, 2nd & 3rd floors) ","",42.701848,-84.482172,"Lansing","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",46.586804,-87.385297,"Marquette","MI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",46.554736,-87.38243,"Marquette","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Admin. Bldg. (1st floor)","",NA,NA,"Mount Pleasant","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Summers)","",43.596304,-84.792538,"Mount Pleasant","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",43.234181,-86.248392,"Muskegon","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",43.234181,-86.248392,"Muskegon","MI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",45.217198,-85.001467,"Petoskey","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",42.73512,-83.419294,"Pontiac","MI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",42.638922,-83.291047,"Pontiac","MI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",42.655621,-83.326739,"Pontiac","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",43.00746,-82.423362,"Port Huron","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",42.988158,-82.427538,"Port Huron","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","University Dr. at Adams","",42.683292,-83.192489,"Rochester","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Rochester Rd. at Avon","",42.663685,-83.136017,"Rochester","MI","Cruisy Area,(YC)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",43.594468,-83.888865,"Saginaw","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",43.41947,-83.950807,"Saginaw","MI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(D-WE) (616)857-1401","P.O. Box 365, Douglas 49406",42.655025,-86.201982,"Saugatuck","MI","(*),(H),(R),(D),(WE),(IGTA)","Travel Agency,Hotel,Restaurant,Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","","",42.655025,-86.201982,"Saugatuck","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",42.662948,-86.216158,"Saugatuck","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",42.657366,-86.205431,"Saugatuck","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Also After Dark Club) (May 1 - Oct. 31) (616)857-4269","P.O. Box 406, 49453 ",42.655025,-86.201982,"Saugatuck","MI","(*),(P),(H)","Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","(616)857-2904 ","P.O. Box 1174, 49504",42.655025,-86.201982,"Saugatuck","MI","(H)","Hotel","",NA,NA,NA,NA
1989,"Found","","",42.57393,-86.230141,"Saugatuck","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 52, 48037",42.473369,-83.221873,"Southfield","MI","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"Found","","",42.497202,-83.282375,"Southfield","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",42.537919,-83.110968,"Troy","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Maugham?)","",42.563017,-83.185384,"Troy","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Education Bldgs.","",42.25068,-83.624089,"Ypsilanti","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Home Econ. ","",42.25068,-83.624089,"Ypsilanti","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Plainwell)","",42.440036,-85.648903,"Plainwell","MI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",41.798106,-85.643323,"White Pigeon","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","W. I-96","",42.607255,-83.929395,"Howell","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Campsites, sauna, lodge) ","Rt. 1, Box 130, Atlantic Mine, MI 49905",47.121133,-88.569418,"Houghton ","MI","(*),(H),(R),(SM)","Restaurant,Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","","",42.36837,-83.35271,"Livonia","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Campsites) (Fennville) (616)543-4335","",42.593917,-86.101701,"Fennville","MI","(H)","Hotel","",NA,NA,NA,NA
1989,"Found","","",44.766703,-85.595615,"Traverse","MI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 562, 49685",44.763057,-85.620632,"Traverse","MI","","Religious Institution","",NA,NA,NA,NA
1989,"General Coordinates Used","","",44.769924,-85.635357,"Traverse","MI","Cruisy Area","Cruising Areas,Bathhouses","",NA,NA,NA,NA
1989,"Found","","",46.835379,-92.017904,"Duluth","MN","Cruisy Area","Cruising Areas,Book Store","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 6044, 55806",46.783892,-92.100759,"Duluth","MN","","Organization","",NA,NA,NA,NA
1989,"Found","","",46.797019,-92.082077,"Duluth","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Summers)","",46.730712,-92.052215,"Duluth","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(507) 389-1455","",44.163578,-93.9994,"Mankato","MN","","Hotline","",NA,NA,NA,NA
1989,"Found","","",45.039153,-93.222238,"Minneapolis","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Levi) (Upstairs Cloud 9)","829 Hennepin Ave.",44.97663,-93.276152,"Minneapolis","MN","","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","","",44.977753,-93.265011,"Minneapolis","MN","","Book Store","10th & Hennepin",NA,NA,NA,NA
1989,"General Coordinates Used","","",44.977753,-93.265011,"Minneapolis","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Levi) (Cruisy) (Upstairs at the Gay Nineties)","408 Hennepin Ave.",44.980447,-93.271911,"Minneapolis","MN","","Cruising Areas,Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","(Downtown)","",44.965282,-93.2885,"Minneapolis","MN","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","('Crystal Court')","",44.976119,-93.272309,"Minneapolis","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",44.945113,-93.319936,"Minneapolis","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",44.966184,-93.284177,"Minneapolis","MN","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(612)824-2673","",44.923334,-93.320149,"Minneapolis","MN","(MCC)","Religious Institution","",NA,NA,NA,NA
1989,"Found","","",44.970351,-93.23506,"Minneapolis","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",44.977753,-93.265011,"Minneapolis","MN","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","in back of Cloud 9","",44.97643,-93.276975,"Minneapolis","MN","(*),(YC)","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 13157, 55414",44.977753,-93.265011,"Minneapolis","MN","","Organization","",NA,NA,NA,NA
1989,"Found","Northrop Auditorium (3rd floor)","",44.976348,-93.234883,"Minneapolis","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Gay Comm. Cntr.","",44.976348,-93.234883,"Minneapolis","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Coffman Mem. Union (2nd floor)","",44.976348,-93.234883,"Minneapolis","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",46.864666,-96.770094,"Moorhead","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","P.O. Box 340, M.S.U. 5656",44.145116,-93.99699,"Moorhead","MN","","Organization","",NA,NA,NA,NA
1989,"Found","","",46.876033,-96.773129,"Moorhead","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(701)235-7335 P.O. Box 83, 56560","",46.873765,-96.767804,"Moorhead","MN","","Community Center/Support Group","",NA,NA,NA,NA
1989,"Found","(Days) ","",44.0099,-92.417166,"Rochester","MN","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(507)281-3265","P.O. Box 454, 55903",44.012122,-92.480199,"Rochester","MN","","Community Center/Support Group","",NA,NA,NA,NA
1989,"Found","","",44.015447,-92.467292,"Rochester","MN","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",44.953703,-93.089958,"St. Paul","MN","(F&S)","Book Store","University & Dale",NA,NA,NA,NA
1989,"Found","","",44.939962,-93.136416,"St. Paul","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 3205, 55165",44.953703,-93.089958,"St. Paul","MN","(MCC)","Religious Institution","",NA,NA,NA,NA
1989,"Found","(Rosedale)","",45.014605,-93.171842,"St. Paul","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",44.948153,-93.094099,"St. Paul","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Hobson Union","",47.482669,-94.87467,"Bemidji","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Summers)","",47.483667,-94.870679,"Bemidji","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",47.472317,-94.87881,"Bemidji","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",47.494784,-94.899681,"Bemidji","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",47.468577,-94.881199,"Bemidji","MN","(R),(E),(M)","Restaurant","1st St. & Beltrami",NA,NA,NA,NA
1989,"General Coordinates Used","(218) 475-2401","P.O, Box 307, 55605",47.963776,-89.684812,"Grand Portage","MN","(H)","Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","(218) 652-3876","",46.965236,-94.839457,"Nevis","MN","(H)","Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","","",44.055391,-91.666352,"Wiona","MN","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",34.311498,-89.944257,"Batesville","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",30.396032,-88.885308,"Biloxi","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",30.396363,-88.87953,"Biloxi","MS","Cruisy Area","Cruising Areas,Book Store","",NA,NA,NA,NA
1989,"Found","","",30.391775,-88.991265,"Biloxi","MS","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",30.396032,-88.885308,"Biloxi","MS","(RT),Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",30.396032,-88.885308,"Biloxi","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",30.409416,-88.925266,"Biloxi","MS","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Holiday Inn, US 45 at 5th St. N.","",33.50559,-88.431556,"Columbus","MS","(M)","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","","",30.36742,-89.092816,"Gulfport","MS","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",31.327119,-89.290339,"Hattiesburg","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",31.326312,-89.334961,"Hattiesburg","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",34.823987,-89.993702,"Hernando","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Church) ","P.O. Box 4253, 39216",32.298757,-90.18481,"Jackson","MS","","Religious Institution","",NA,NA,NA,NA
1989,"Found","","",32.295959,-90.207332,"Jackson","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(24 hrs.) (601)353-7611","",32.298757,-90.18481,"Jackson","MS","","Hotline","",NA,NA,NA,NA
1989,"Found","","",32.301229,-90.183304,"Jackson","MS","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(This Month in Mississippi) (Publication)","P.O. Box 8342, 39204",32.298757,-90.18481,"Jackson","MS","","Publication","",NA,NA,NA,NA
1989,"General Coordinates Used","","",32.36431,-88.703656,"Meridian","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",32.36431,-88.703656,"Meridian","MS","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",32.353756,-89.654517,"Morton","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.365883,-89.532955,"Oxford","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.243949,-89.472355,"Oxford","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Library (1st & 4th floors)","",34.364665,-89.537636,"Oxford","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",30.344554,-88.534805,"Pascagoula","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",30.365632,-88.558268,"Pascagoula","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.270309,-88.716358,"Tupelo","MS","(M)","Bars/Clubs","Jct. Hwy 78 & 45 N. ",NA,NA,NA,NA
1989,"General Coordinates Used","","",32.352646,-90.877882,"Vicksburg","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",32.352646,-90.877882,"Vicksburg","MS","(M)","Hotel","2 mi. E. on 80 at Jct. I-20",NA,NA,NA,NA
1989,"General Coordinates Used","","",32.364589,-89.474235,"Forest","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",31.873771,-89.733685,"Magee","MS","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Cruisy Spa)","",46.199742,-112.095301,"Boulder","MT","","Bathhouses,Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",47.518491,-111.277655,"Great Falls","MT","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","P.O. Box 3314, 59403","",47.506699,-111.303667,"Great Falls","MT","","Organization","",NA,NA,NA,NA
1989,"General Coordinates Used","","",46.589145,-112.039106,"Helena","MT","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",46.587581,-112.039563,"Helena","MT","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Peeps) ","",48.202158,-114.315036,"Kalispell","MT","(F&S)","Erotic Shop","Main & Idaho",NA,NA,NA,NA
1989,"Found","","",48.183826,-114.304335,"Kalispell","MT","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",48.200186,-114.302056,"Kalispell","MT","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Rec. Annex","",46.864558,-113.983859,"Missoula","MT","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Hot tub) (Some L) (May 15-Oct.15) (406)676-5769","R.R. 1, Box 62-A, 59864",47.528823,-114.101501,"Ronan","MT","(H),(L)","Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","(Some L) ","",40.926396,-98.342012,"Grand Island","NE","(L),(D),(*),(M)","Bars/Clubs","4th & Walnut",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.69933,-99.081678,"Kearney","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.813616,-96.702595,"Lincoln","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.796693,-96.699676,"Lincoln","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.795618,-96.674452,"Lincoln","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.815622,-96.601696,"Lincoln","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(402)476-9913","",40.813616,-96.702595,"Lincoln","NE","","Religious Institution","",NA,NA,NA,NA
1989,"Found","","",40.815336,-96.636016,"Lincoln","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(402)475-9913","",40.813616,-96.702595,"Lincoln","NE","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","(Publication)","P.O. Box 80819,68501",40.813616,-96.702595,"Lincoln","NE","","Publication","",NA,NA,NA,NA
1989,"Found","","",40.781259,-96.749472,"Lincoln","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(2nd floor)","",40.820197,-96.700476,"Lincoln","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","Rm. 222, Nebraska Union, 68588",40.820197,-96.700476,"Lincoln","NE","","Organization","",NA,NA,NA,NA
1989,"Found","","",40.784708,-96.708162,"Lincoln","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",42.004972,-97.423264,"Norfolk","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Nights) (Hustlers)","",41.254493,-96.205166,"Omaha","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",41.297608,-96.021068,"Omaha","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",41.302128,-95.912075,"Omaha","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Lower level)","",41.259476,-96.024524,"Omaha","NE","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",41.253694,-96.005938,"Omaha","NE","Cruisy Area,(WE),(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",41.237834,-95.960366,"Omaha","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",41.252401,-95.948297,"Omaha","NE","(R),(M)","Restaurant","25th & Leavenworth",NA,NA,NA,NA
1989,"General Coordinates Used","","S. 10th St.",41.256537,-95.934503,"Omaha","NE","(R),(M)","Restaurant","",NA,NA,NA,NA
1989,"General Coordinates Used","(Publication)","P.O. Box 3512, 68103",41.256537,-95.934503,"Omaha","NE","","Publication","",NA,NA,NA,NA
1989,"Found","(Disco)","",41.254443,-95.935864,"Omaha","NE","(*),(YC)","Bars/Clubs","15th & Jackson",NA,NA,NA,NA
1989,"Found","","",41.234208,-96.057795,"Omaha","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",41.265563,-96.068305,"Omaha","NE","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Truckers)","",39.163798,-119.767403,"Carson City","NV","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",39.1712,-119.752292,"Carson City","NV","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Some L) Kingsbury Station","",38.953756,-119.910444,"Lake Tahoe","NV","(L),(*),(D)","Bars/Clubs","Kingsbury Rd., Stateline",NA,NA,NA,NA
1989,"Found","","",36.124188,-115.135184,"Las Vegas","NV","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",36.182345,-115.129069,"Las Vegas","NV","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","P.O. Box 70173, 89170","",36.11,-115.14,"Las Vegas","NV","","Organization","",NA,NA,NA,NA
1989,"General Coordinates Used","(702)733-9990","",36.171563,-115.139101,"Las Vegas","NV","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","(Pool & bar)","",36.171563,-115.139101,"Las Vegas","NV","Cruisy Area,(M)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",36.172388,-115.196905,"Las Vegas","NV","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Books & arcade) (See Talk of the Town)","",36.171563,-115.139101,"Las Vegas","NV","(*)","Book Store,Erotic Shop","",NA,NA,NA,NA
1989,"Found","","",39.521841,-119.83298,"Reno","NV","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",39.52727,-119.829701,"Reno","NV","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 7726,89502",39.529633,-119.813803,"Reno","NV","(P),(SM)","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","","",39.529633,-119.813803,"Reno","NV","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Sparks)","",39.529633,-119.813803,"Reno","NV","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Downstairs at Chute #1)","",39.529919,-119.814269,"Reno","NV","(D),(*)","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","(Nights)","",39.309984,-119.645934,"Virginia City","NV","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",36.038591,-114.791374,"Lake Mead","NV","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(603)869-3978","P.O. Box 118-I, 03574",44.280384,-71.687536,"Bethlehem","NH","(IGTA),(B&B)","Travel Agency,Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 832, 03301",43.208634,-71.548656,"Concord","NH","","Community Center/Support Group","",NA,NA,NA,NA
1989,"General Coordinates Used","(603) 753-9533","",43.208137,-71.537572,"Concord","NH","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","(Summers)","",42.91131,-70.813482,"Hampton","NH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Hopkins Ctr.","",43.704441,-72.288693,"Hanover","NH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Baker Library","",43.704441,-72.288693,"Hanover","NH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","P.O. Box 5057, 03355","",43.704441,-72.288693,"Hanover","NH","","Organization","",NA,NA,NA,NA
1989,"Found","(Ski resort) (Bar & R) (603)383-6886","Rt. 16B",44.165638,-71.165541,"Jackson","NH","(*),(M),(H),(R)","Restaurant,Hotel,Bars/Clubs","",NA,NA,NA,NA
1989,"Found","(603)383-4245","Rt. 16A",44.144889,-71.180487,"Jackson","NH","(M),(R),(B&B)","Restaurant","",NA,NA,NA,NA
1989,"General Coordinates Used","(Men only) (603)367-8304","",43.89924,-71.148403,"Madison","NH","(B&B)","Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","","",42.99564,-71.454789,"Manchester","NH","(R),(AH),(M)","Restaurant","Elm St. nr. Lowell",NA,NA,NA,NA
1989,"Found","","",42.991823,-71.446337,"Manchester","NH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",42.758206,-71.465299,"Nashua","NH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","P.O. Box 885, 03060","",42.747031,-71.45962,"Nashua","NH","","Organization","",NA,NA,NA,NA
1989,"General Coordinates Used","","Rt. 16",44.085877,-71.146182,"North Conway","NH","(D),(R),(E),(M)","Bars/Clubs,Restaurant","",NA,NA,NA,NA
1989,"General Coordinates Used","(Some L) ","Rt. 16",44.085877,-71.146182,"North Conway","NH","(M),(E),(R),(L)","Restaurant","",NA,NA,NA,NA
1989,"Found","","",44.018787,-71.112291,"North Conway","NH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",44.051928,-71.127754,"North Conway","NH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Books & peeps) (Cruisy)","",43.071755,-70.762553,"Portsmouth","NH","","Cruising Areas,Book Store","S. on Rt. 1 Bypass",NA,NA,NA,NA
1989,"Found","","",43.121069,-70.827825,"Portsmouth","NH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Disco)","",43.071755,-70.762553,"Portsmouth","NH","(*),(P),(YC)","Bars/Clubs","Rt. 1 Bypass, E. side, just S. of Rotary",NA,NA,NA,NA
1989,"Found","(Books, novelties, etc.)","",43.078478,-70.772933,"Portsmouth","NH","","Book Store","Rt. 1 Bypass",NA,NA,NA,NA
1989,"Found","","",43.074656,-70.742555,"Portsmouth","NH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",42.788555,-71.200891,"Salem","NH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",43.079494,-72.425823,"Walpole","NH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(603)367-8304 P.O. Box 294, 03818","",43.979183,-71.120348,"Conway","NH","","Organization","",NA,NA,NA,NA
1989,"General Coordinates Used","(603)279-7001","RFD #1, Box 99M, 03226",43.711576,-71.4946,"Centre Harbor","NH","(B&B),(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"General Coordinates Used","","",44.074236,-71.140071,"Intervale","NH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Late night)","",40.223796,-73.998585,"Asbury Park","NJ","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Late night)","",40.216572,-74.008889,"Asbury Park","NJ","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","In Key West Motel","",40.220391,-74.012082,"Asbury Park","NJ","(L),(E),(WE),(*)","Bars/Clubs","",NA,NA,NA,NA
1989,"Found","","",39.355963,-74.430157,"Atlantic City","NJ","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
