"Year","title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","notes","unclear_address","full.address","geoAddress"
1987,"Schoolhouse Disco ","General Coordinates Used","Old Schoolhouse Shops at top of Hill","","34.748911",-112.113772,"Jerome","AZ","(M),(D)","Bars/Clubs","",NA,NA,NA
1987,"The Library ","General Coordinates Used","Old Schoolhouse Shops","","34.748911",-112.113772,"Jerome","AZ","(M),(R)","Restaurant","",NA,NA,NA
1987,"Trucker's Motel & Bar ","General Coordinates Used","","Rt. I-95","39.149275",-76.775249,"Jessup","MD","(M),(R)","Restaurant","",NA,NA,NA
1987,"Connection ","Found","(WE *)(Disco)(Some L)(Game room)","Sevier & Walnut","36.311316",-82.355409,"Johnson City","TN","(WE),(*),(D),(L)","Bars/Clubs","",NA,NA,NA
1987,"Midtown Motor Inn","General Coordinates Used","Parking lot","","36.31344",-82.353473,"Johnson City","TN","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Trailways Bus Depot","General Coordinates Used","","","36.31344",-82.353473,"Johnson City","TN","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Babcock Park","General Coordinates Used","","","40.326741",-78.92197,"Johnstown","PA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"RichlandMall","Found","","","40.271465",-78.843908,"Johnstown","PA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used"," (Fishertown)","on Rt. 56","40.326741",-78.92197,"Johnstown","PA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Phase I","Found","","722-724 S. Main St. ","37.083314",-94.513831,"Joplin","MO","(*),(C&W),(D),(PT)","Bars/Clubs","",NA,NA,NA
1987,"McClellan Park","Found","","","37.038338",-94.543618,"Joplin","MO","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stops'","General Coordinates Used","","I-44","37.084227",-94.513281,"Joplin","MO","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop' ","General Coordinates Used","2 mi. W. of town","I-70","39.028609",-96.831398,"Junction City","KS","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Merchants Wharf","Found","","","58.299399",-134.407901,"Juneau","AK","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Office","General Coordinates Used","(Firestone Ctr.) at Palani","Mamalahoa Hwy. ","19.639994",-155.996926,"Kailua-Kona, Hawaii","HI","(M)","Bars/Clubs","",NA,NA,NA
1987,"'BA' beach","General Coordinates Used","5 mi. S. of airport","","19.639994",-155.996926,"Kailua-Kona, Hawaii","HI","Cruisy Area,(BA)","Cruising Areas","",NA,NA,NA
1987,"Dorian's Restaurant","General Coordinates Used","","","19.639994",-155.996926,"Kailua-Kona, Hawaii","HI","Cruisy Area","Cruising Areas,Restaurant","",NA,NA,NA
1987,"Kahaluu Beach Park","General Coordinates Used","","","19.639994",-155.996926,"Kailua-Kona, Hawaii","HI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Old Kona Airport State Pk.","Found","(Nights)","","19.642345",-156.007715,"Kailua-Kona, Hawaii","HI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"World Square Liquors ","General Coordinates Used","","Alii Dr.","19.639994",-155.996926,"Kailua-Kona, Hawaii","HI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Kailua Beach Park","Found","","","21.397396",-157.727218,"Kailua, Oahu","HI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Bronson Park","Found","","","42.290181",-85.586875,"Kalamazoo","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Millham Park","Found","(Across RR tracks)","","42.246469",-85.572145,"Kalamazoo","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","4 mi. W. (AYOR--'Fuzz')","I-94","42.291707",-85.587229,"Kalamazoo","MI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","(Plainwell)","Mich. Hwy. 33","42.291707",-85.587229,"Kalamazoo","MI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Western Mich. U.","Found","Sangren Hall--1st floor","","42.284155",-85.614656,"Kalamazoo","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Adult Shop","Found","","Main & E. Idaho","48.202158",-114.315036,"Kalispell","MT","(V),(F&S)","Erotic Shop","",NA,NA,NA
1987,"Outlaw Inn","Found","","","48.183826",-114.304335,"Kalispell","MT","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Woodland Park","Found","","","48.200186",-114.302056,"Kalispell","MT","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Denny's ","Found","at U. Hwy. 50","Armour Rd. ","41.120033",-87.861153,"Kankakee","IL","(M),(R)","Restaurant","",NA,NA,NA
1987,"Kankakee River State Park","Found","","Route 102","41.177887",-87.949973,"Kankakee","IL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Adult Book Store","General Coordinates Used","8 mi. N. on 1-85","","35.487361",-80.621734,"Kannapolis","NC","Cruisy Area","Book Store,Cruising Areas","",NA,NA,NA
1987,"BWMT","General Coordinates Used","","Box 19432, Kansas City 64141","39.099727",-94.578567,"Kansas City","MO","(BWMT)","Organization","",NA,NA,NA
1987,"Gay Talk Info Line","General Coordinates Used","(816)931-4470","","39.099727",-94.578567,"Kansas City","MO","","Hotlines","",NA,NA,NA
1987,"Integrity","General Coordinates Used","","Box 40164, Kansas City 64141","39.099727",-94.578567,"Kansas City","MO","","Religious Institution","",NA,NA,NA
1987,"Country Club Plaza","Found","","","39.041969",-94.592609,"Kansas City","MO","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Hitchhikers","General Coordinates Used","near Country Club Plaza","Main","39.099727",-94.578567,"Kansas City","MO","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Liberty Mem. Mall","Found","","","39.07899",-94.586812,"Kansas City","MO","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Loose Park","Found","","","39.032052",-94.594539,"Kansas City","MO","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"McGee","Found","betw. 10th & 11th (Hustlers)","","39.101642",-94.579648,"Kansas City","MO","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","nr. airport","I-29","39.099727",-94.578567,"Kansas City","MO","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Holiday Inn","General Coordinates Used","","","40.69933",-99.081678,"Kearney","NE","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"MGM","General Coordinates Used","Box 1124, 03431","","42.933692",-72.278141,"Keene","NH","","Bars/Clubs","",NA,NA,NA
1987,"Book Store","General Coordinates Used","at 1-94 & Hwy. 'C'","","42.584743",-87.821185,"Kenosha","WI","Cruisy Area","Cruising Areas,Book Store","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","on 1-94—4 mi. W.","","",NA,"Kenosha","WI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Green River Park","Found","by bridge on W. Meeker St.","","47.368876",-122.233357,"Kent","WA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Adult Way Books","General Coordinates Used","(Open 24 Hrs.)","725-77 Rt. 46","40.879603",-74.618591,"Kenvil","NJ","(M)","Book Store","",NA,NA,NA
1987,"Tom Sawyer's","Found","(Jewelry, gifts, etc.)  ","Front St.","55.341232",-131.646876,"Ketchikan","AK","(*)","Business","",NA,NA,NA
1987,"Hitch-hikers ","General Coordinates Used","","along Tongass Hwy.","55.342222",-131.646111,"Ketchikan","AK","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Frontier ","General Coordinates Used","No gay bars, but some downtown bars such as Frontier can be cruisy","Main St.","55.342222",-131.646111,"Ketchikan","AK","Cruisy Area","Cruising Areas,Bars/Clubs","",NA,NA,NA
1987,"Tom Sawyer's","Found","(Jewelry, gifts, etc.)  ","Mission St.","55.341232",-131.646876,"Ketchikan","AK","(*)","Business","",NA,NA,NA
1987,"Boca Chica","Found","(Disco)(Some B)(AH*) Boca Chica Key, Stock Island","","24.573589",-81.685681,"Key West","FL","(M),(D),(B),(AH)","Bars/Clubs","",NA,NA,NA
1987,"Half Shell Raw Bar","Found","At foot of Margaret St.","","24.561952",-81.800103,"Key West","FL","(M),(R)","Restaurant","",NA,NA,NA
1987,"Key West Business Guild","Found","","P.O. Box 1208, Key West 33041","24.552568",-81.800562,"Key West","FL","","Organization","Travel agency or business (pg. 145) ""promoting Key West to LGBT travelers"" on google",NA,NA,NA
1987,"Las Palmas ","Found","","Francis & Southard","24.559216",-81.795133,"Key West","FL","(M),(R),(*)","Restaurant","",NA,NA,NA
1987,"M.C.C.","General Coordinates Used","","P.O. Box 4325, Key West 33040","24.555059",-81.779987,"Key West","FL","(MCC)","Religious Institution","",NA,NA,NA
1987,"Papillon Bar","Found","(Cruisy cocktail hour)(Sun. T-D by-the-sea*) ","Simonton & South","24.555418",-81.784172,"Key West","FL","(D)","Bars/Clubs,Cruising Areas","",NA,NA,NA
1987,"Southern Exposure ","General Coordinates Used","(Publication)","P.O. Box 1554, K.W. 33040","24.555418",-81.784172,"Key West","FL","","Publication","",NA,NA,NA
1987,"Beach","General Coordinates Used","Mile Marker 36 ('BA')"," U.S. 1","24.555059",-81.779987,"Key West","FL","Cruisy Area,(P),(BA)","Cruising Areas","",NA,NA,NA
1987,"Duval St.","Found","","","24.553851",-81.801316,"Key West","FL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Fleming St.","General Coordinates Used","","","24.555059",-81.779987,"Key West","FL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Ft. Zachary Taylor Beach","Found","","","24.555418",-81.784172,"Key West","FL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Mallory Square ","Found","at sunset","","24.559902",-81.807583,"Key West","FL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Monroe County Beach","Found","Reynolds St. Pier (Higgs)","","24.546313",-81.788408,"Key West","FL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Secret Beach Plantation ","General Coordinates Used","('BA' beach)(808) 828-1606","P.O. Box 776, 96754 ","19.406893",-155.283379,"Kilauea, Kauai","HI","(*),(H),(BA)","Hotel","",NA,NA,NA
1987,"Ave. 'D' Bookstores & Game Rooms","General Coordinates Used","","","31.117119",-97.727796,"Killeen","TX","Cruisy Area","Cruising Areas,Book Store","",NA,NA,NA
1987,"Broad St.","General Coordinates Used","nr. Library","","36.549246",-82.558264,"Kingsport","TN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Kingsport Mall","Found","","","36.529139",-82.520444,"Kingsport","TN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Cumberland Ave.","General Coordinates Used","around St. John's Church","","35.960638",-83.920739,"Knoxville","TN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Downtown","General Coordinates Used"," betw. P.O. & Public Library","","35.960638",-83.920739,"Knoxville","TN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Gay St.","General Coordinates Used","N. of Andrew Johnson Hotel","","35.960638",-83.920739,"Knoxville","TN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Sequoyah Park","Found","on Cherokee Blvd.","","35.926697",-83.964835,"Knoxville","TN","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Tyson Park","Found","","","35.954347",-83.945255,"Knoxville","TN","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"U. of Tenn.","Found","Student Center","","35.955093",-83.929763,"Knoxville","TN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U. of Tenn.","Found","Main Library","","35.955093",-83.929763,"Knoxville","TN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Fantasyland #1 & #2, Inc. ","General Coordinates Used","(Books) ","Hwy. 31 Bypass N.","40.486427",-86.133603,"Kokomo","IN","","Book Store","",NA,NA,NA
1987,"Fantasyland #1 & #2, Inc. ","General Coordinates Used","(Books) ","Hwy. 31 Bypass S.","40.486427",-86.133603,"Kokomo","IN","","Book Store","",NA,NA,NA
1987,"Adult Books","General Coordinates Used","(24 Hrs.)(Peeps)Tilghman Ave. Ext. (Old Rt. 22) & Blue Barn Rd.","","40.592318",-75.588798,"Kuhnsville","PA","","Book Store","",NA,NA,NA
1987,"La Crosse Gays","General Coordinates Used","(608) 782-0963","","43.813775",-91.251902,"La Crosse","WI","","Organization","",NA,NA,NA
1987,"Pettibone Park","Found","betw. La Crosse & La Cresent","","43.819739",-91.265017,"La Crosse","WI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Airie Crown Forest Preserve ","Found","(Summers)","","41.768373",-87.87216,"La Grange","IL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","","US 51 South ","41.36215",-89.041825,"La Salle","IL","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Denny's ","General Coordinates Used","","Hwy. I-65","40.416702",-86.875287,"Lafayette","IN","(R),(M)","Restaurant","",NA,NA,NA
1987,"Purdue Gay Alliance","General Coordinates Used","Purdue Mem. Union","P.O. Box 510, W. Lafayette, IN 47907","40.416702",-86.875287,"Lafayette","IN","","Organization","",NA,NA,NA
1987,"A -1 & Canal Rd. Bookstores ","General Coordinates Used","(Cruisy)","","40.416702",-86.875287,"Lafayette","IN","Cruisy Area,(YC)","Cruising Areas,Book Store","",NA,NA,NA
1987,"Court House Square","Found","","","40.418677",-86.89347,"Lafayette","IN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Happy Hollow Park ","Found","(W. Lafayette)","","40.439578",-86.903551,"Lafayette","IN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Old Soldiers Home 'Rest Stop'","General Coordinates Used","1/2 mi. S. o f I-65","US 43N","40.416702",-86.875287,"Lafayette","IN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Purdue U.","General Coordinates Used","Union Hall ","","40.423705",-86.921195,"Lafayette","IN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Purdue U.","General Coordinates Used","Student Center, Rm. #10","","40.423705",-86.921195,"Lafayette","IN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop' ","General Coordinates Used","1/2 mi. N. of I-65 ","Hwy. 43","40.416702",-86.875287,"Lafayette","IN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Acadiana Shopping Mall","Found","","","30.171265",-92.075661,"Lafayette","LA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Garrard Park ","Found","","","30.206572",-92.020024,"Lafayette","LA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop' ","General Coordinates Used","","E. on I-10","30.22409",-92.019843,"Lafayette","LA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U.S.L. ","Found","Library","","30.21217",-92.020169,"Lafayette","LA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U.S.L. ","Found","Wharton Hall (2nd & 3rd floors)","","30.21251",-92.018244,"Lafayette","LA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Newport Station","General Coordinates Used","(Disco)(See Costa Mesa)","","33.542719",-117.785357,"Laguna Beach","CA","(*)","Bars/Clubs","",NA,NA,NA
1987,"'Hitch-hikers'","General Coordinates Used","from Broadway to Bluebird Canyon Rd.","Coast Hwy. ","33.542719",-117.785357,"Laguna Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Mountain Beach & steps","Found"," by Coast Inn","","33.531155",-117.775497,"Laguna Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Village Faire Mall","Found","","","33.533864",-117.776413,"Laguna Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"West St. Beach","General Coordinates Used","N. of Laguna Royal S. Laguna ('Screach Beach')(Tops)","","33.542719",-117.785357,"Laguna Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Laguna Hills Mall","Found","","","33.610189",-117.707538,"Laguna Hills","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Blue Max, Kimo's","General Coordinates Used","Alex's Hole in the Wall","","20.878333",-156.6825,"Lahaina, Maui","HI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Front St. ","General Coordinates Used","along Beach Walk","","20.878333",-156.6825,"Lahaina, Maui","HI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Hitch-hikers ","General Coordinates Used","along Main Hwy.","","20.878333",-156.6825,"Lahaina, Maui","HI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Along waterfront","Found","","","42.589901",-88.434539,"Lake Geneva","WI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Flat Iron Park","Found","","","42.589901",-88.434539,"Lake Geneva","WI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","on US 12 S. of town","","42.591684",-88.43343,"Lake Geneva","WI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Riviera Beach","Found","","","42.589981",-88.436186,"Lake Geneva","WI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Mr. Chips","General Coordinates Used","2 mi. S. of Lake George Village on
Rt. 9, betw. Northway exits 20 & 21","","43.426181",-73.712341,"Lake George","NY","(D),(*)","Bars/Clubs","",NA,NA,NA
1987,"Area behind Mr. Chips","General Coordinates Used","","","43.426181",-73.712341,"Lake George","NY","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","on 1-87 nr. exit 28","","43.426181",-73.712341,"Lake George","NY","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"London Bridge","Found","","","34.467188",-114.352661,"Lake Havasu City","AZ","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Mud Puddles","Found","(Disco)","","44.281662",-73.982607,"Lake Placid","NY","(M),(YC),(D),(*)","Bars/Clubs","",NA,NA,NA
1987,"Copperas Pond","Found","Trail starts 5 mi. N.E. of jet. of
Rts. 86 & 73, off Hwy. 86 (East side)— 'BA' woods & ponds","","44.330029",-73.899103,"Lake Placid","NY","(*),Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Sierra Wood Guest House","General Coordinates Used","(916) 577-6073","P.O. Box 11194, Tahoe Paradise 95708 ","39.096849",-120.032351,"Lake Tahoe","CA","(H),(*)","Hotel","",NA,NA,NA
1987,"Stewart's Compound","General Coordinates Used","(Skier's guest house)Call (916) 583-4697 or S.F.: (415) 567-2693","","39.096849",-120.032351,"Lake Tahoe","CA","(H)","Hotel","",NA,NA,NA
1987,"City Lights","Found","Kingsbury Station, Kingsbury Rd., Stateline","","38.953756",-119.910444,"Lake Tahoe","NV","(D),(*)","Bars/Clubs","",NA,NA,NA
1987,"Silver Dollar","General Coordinates Used","(Some B) (Inquire locally)","","26.616756",-80.068448,"Lake Worth","FL","(M),(B)","Bars/Clubs","",NA,NA,NA
1987,"Adult Books","General Coordinates Used","(Some L)","","40.082129",-74.209701,"Lakewood","NJ","(M),(L)","Book Store","",NA,NA,NA
1987,"Lambertville House ","General Coordinates Used","","Old Rt. 202","40.365939",-74.942945,"Lambertville","NJ","(M),(H),(R)","Hotel,Restaurant","",NA,NA,NA
1987," Joy's Bookshop","General Coordinates Used","","","40.365939",-74.942945,"Lambertville","NJ","Cruisy Area","Cruising Areas,Book Store","",NA,NA,NA
1987,"William Brook Park","Found","at Sulphur Creek","","31.054914",-98.180274,"Lampasas","TX","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","on Hwy. 34 N","","39.713675",-82.599329,"Lancaster","OH","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Gay & Lesbian Help Line","General Coordinates Used","(W-T-Sun. 6:30-9:30)(717) 397-0691","","40.037876",-76.305514,"Lancaster","PA","","Hotlines","",NA,NA,NA
1987,"M.C.C.","General Coordinates Used","","P.O. Box 863, Lan. 17603","40.037876",-76.305514,"Lancaster","PA","","Religious Institution","",NA,NA,NA
1987,"Park City Shopping Ctr.","Found","","","40.067007",-76.339489,"Lancaster","PA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Main St.","General Coordinates Used","(Late)","","40.239382",-75.280057,"Lansdale","PA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"RR Station","General Coordinates Used","(Chicken)","","40.241495",-75.283786,"Lansdale","PA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"M.S.U. ","Found","Student Union Bldg.--Basement, 2nd & 3rd floors","","42.701848",-84.482172,"Lansing","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"M.S.U. ","Found","Old Hall--1st floor","","42.701848",-84.482172,"Lansing","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"M.S.U. ","Found","library (4th floor)","","42.701848",-84.482172,"Lansing","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Pantry","General Coordinates Used","E. Lansing","","42.736979",-84.483865,"Lansing","MI","(C),(R),(AH),Cruisy Area","Cruising Areas,Restaurant","",NA,NA,NA
1987,"'Rest Stops'","General Coordinates Used","2 mi. S. of I96 (Northbound)","Hwy. 127","42.732535",-84.555535,"Lansing","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stops'","General Coordinates Used","1 mi. N.","Hwy. 27","42.732535",-84.555535,"Lansing","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","1 mi. N. of 127","Hwy. 27","42.732535",-84.555535,"Lansing","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","(Okemos)","I-96","42.732535",-84.555535,"Lansing","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Jarvis Plaza","Found","(Some Hustlers)","","27.506573",-99.506019,"Laredo","TX","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Lake Casa Blanca","Found","","","27.539166",-99.451308,"Laredo","TX","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Mall del Norte","Found","","","27.551747",-99.499887,"Laredo","TX","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"River Drive Mall","Found","","","27.501787",-99.509928,"Laredo","TX","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"San Bernardo Ave.","Found","(Hitchhikers)","","27.533666",-99.504377,"Laredo","TX","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Adult World Book Store","General Coordinates Used","","Rt. 11","41.263241",-75.927007,"Larksville","PA","","Book Store","",NA,NA,NA
1987,"Gay Switchboard","General Coordinates Used","(702) 733-9990","","36.171563",-115.139101,"Las Vegas","NV","","Hotlines","",NA,NA,NA
1987,"I.G.A.U.","General Coordinates Used","","P.O. Box 70173, L.V. 89170","36.171563",-115.139101,"Las Vegas","NV","","Organization","Unclear type (pg. 253)",NA,NA,NA
1987,"Maxine's","Found","","Nellis & Charleston","36.159091",-115.062381,"Las Vegas","NV","(OC),(L),(D),(S),(M)","Bars/Clubs","",NA,NA,NA
1987,"Nevadans for Human Rights","General Coordinates Used","","P.O. Box 71373, L.V. 89170","36.171563",-115.139101,"Las Vegas","NV","","Organization","",NA,NA,NA
1987,"Video Theatre ","General Coordinates Used","","Las Vegas Blvd. & Sahara ","36.171563",-115.139101,"Las Vegas","NV","","Theatre","",NA,NA,NA
1987,"Boulder Beach ","Found","(Lead Mead)","","35.989565",-115.139108,"Las Vegas","NV","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Boulevard Shopping Ctr. ","Found","","","36.124188",-115.135184,"Las Vegas","NV","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Fantasy Park","Found","Washington betw. Bruce & Las Vegas ","","36.182345",-115.129069,"Las Vegas","NV","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Las Vegas Inn","General Coordinates Used","(Pool & bar)","","36.171563",-115.139101,"Las Vegas","NV","Cruisy Area,(M),(W)","Cruising Areas","",NA,NA,NA
1987,"Meadows Shopping Ctr. ","Found","","","36.172388",-115.196905,"Las Vegas","NV","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Gay People of Laurel","General Coordinates Used","","P.O. Box 25, Laurel, 20707","39.099275",-76.848306,"Laurel","MD","","Organization","",NA,NA,NA
1987,"Hot Pools","General Coordinates Used","","","42.619363",-112.011071,"Lava Hot Springs","ID","Cruisy Area,(M)","Cruising Areas","",NA,NA,NA
1987,"GLSK ","General Coordinates Used","(913)864-3091","","38.971669",-95.23525,"Lawrence","KS","","Organization","Pg. 193: not sure what type?",NA,NA,NA
1987,"Memorial Dr.","General Coordinates Used","","","38.971669",-95.23525,"Lawrence","KS","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"K.U. ","Found","Student Union--all floors except basement","","38.959214",-95.243482,"Lawrence","KS","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"The Common ","Found","nr. Haverhill St.","","42.70824",-71.159983,"Lawrence","MA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Mall","Found","by downtown library","","34.608311",-98.394546,"Lawton","OK","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'The Strip'","Found","Hitch-hikers on Ft. Sill Blvd. from Cache Rd. to Main Gate","","34.632623",-98.422244,"Lawton","OK","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","on 1-75","","39.435337",-84.202992,"Lebanon","OH","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Coleman's Park ","Found","","","40.350593",-76.44091,"Lebanon","PA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Stoney Run Park","Found","","","41.359966",-87.2251,"Leroy","IN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"J&B Bookstore ","Found","","Winchester Ave.","37.994363",-84.524663,"Lexington","KY","(F&S)","Book Store","",NA,NA,NA
1987,"Lexington Gay Services Organ. ","General Coordinates Used","Hot Line (606) 231-0335","Box 11471, 40575","38.040584",-84.503716,"Lexington","KY","","Hotlines","",NA,NA,NA
1987,"Cinema","Found","(Back rows)","220 E. Main","38.044243",-84.495048,"Lexington","KY","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Greyhound Bus Depot","General Coordinates Used","","","38.040584",-84.503716,"Lexington","KY","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Main St. ","General Coordinates Used","at the Esplanade","","38.040584",-84.503716,"Lexington","KY","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop' ","General Coordinates Used","10 mi. W. ","I-64","38.040584",-84.503716,"Lexington","KY","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U. of KY","Found","Fine Arts Bldg.","","38.036957",-84.501987,"Lexington","KY","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Club 85 Adult Books","General Coordinates Used","2 mi. N. on 1-85","","35.824027",-80.253384,"Lexington","NC","(*)","Book Store","",NA,NA,NA
1987,"'Rest Stop' ","General Coordinates Used","","Rt. 3","44.389369",-69.302651,"Liberty","ME","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Short Mtn. Sanctuary","Found","Rt. 1, Box 98A","","35.877031",-85.982551,"Liberty","TN","(M),(H)","Hotel","",NA,NA,NA
1987,"Faurot Park","General Coordinates Used","","","40.736057",-84.114947,"Lima","OH","Cruisy Area","Cruising Areas","",NA,NA,NA
