ID,Title,status,description,streetaddress,lat,lon,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
3579,Parking garage on Amherst,Found,,,42.991823,-71.446337,Manchester,NH,Cruisy Area,Cruising Areas,1985,checked,,,,5/25/2022 11:54am
3580,Victory Common ,Found,(on Chestnut St.) (by City Library),,42.992828,-71.460304,Manchester,NH,Cruisy Area,Cruising Areas,1985,checked,,,,5/25/2022 11:59am
3578,Mayflower,General Coordinates Used,(nr. Lowell),Elm St. ,42.99564,-71.454789,Manchester,NH,"(M),(R),(C),(AH)",Restaurant,1985,checked,,,,5/25/2022 11:49am
3581,Main St. around City Hall,Found,,,42.758206,-71.465299,Nashua,NH,Cruisy Area,Cruising Areas,1985,checked,,,,5/25/2022 12:48pm
3586,Hilton Park,Found,(Dover Point Rd.),,43.121069,-70.827825,Portsmouth,NH,Cruisy Area,Cruising Areas,1985,checked,,,,5/25/2022 12:58pm
3585,Oracle ,Found,,"Strawberry Banke, Hancock & Marcy",43.077191,-70.752901,Portsmouth,NH,"(M),(PE),(R)",Restaurant,1985,checked,,Confirms the address that goes with the street address description in the guides: https://www.hmdb.org/m.asp?m=23380 ,,5/25/2022 1:06pm
3584,Peter's Palace,Found,"(Books, novelties & peep shows)",Rt. 1 Bypass ,43.078478,-70.772933,Portsmouth,NH,,"Book Store,Erotic Shop",1985,checked,,Confirms the address: https://www.nhcompanyregistry.com/companies/peter-s-palace/,,5/25/2022 1:08pm
3587,Pierce Island,Found,(Dock area),,43.074656,-70.742555,Portsmouth,NH,Cruisy Area,Cruising Areas,1985,checked,,,,5/25/2022 1:08pm
3583,Members ,General Coordinates Used,"(Disco) Rt. 1 Bypass, E. side, just S. of Rotary- Call (603)436-9451 for directions ",Rt. 1 Bypass,43.071755,-70.762553,Portsmouth,NH,"(*),(P),(YC),(D)",Bars/Clubs,1985,checked,,,,5/25/2022 12:59pm
3588,'Rest Stop' ,General Coordinates Used,(on I-93N),,42.788555,-71.200891,Salem,NH,Cruisy Area,Cruising Areas,1985,checked,,,,5/25/2022 1:09pm
3589,'Rest Stop' ,General Coordinates Used,(on Rt. 12S),,43.079494,-72.425823,Walpole,NH,Cruisy Area,Cruising Areas,1985,checked,,,,5/25/2022 1:13pm
3601,Boardwalk ,Found,(Late night) (nr. Convention Hall),,40.223796,-73.998585,Asbury Park ,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/25/2022 1:59pm
3602,Cookman Ave. around bars,Found,(Late night),,40.216572,-74.008889,Asbury Park ,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/25/2022 1:59pm
3594,Drake Hotel,Found,,Park & 6th Ave. ,40.226775,-74.003241,Asbury Park ,NJ,"(H),(M)",Hotel,1985,checked,,,,5/25/2022 2:00pm
3620,"Beach opp. Ocean Ave., E. of pier",Found,,,39.355963,-74.430157,Atlantic City,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/25/2022 2:15pm
3621,Boardwalk,Found,(New York Ave. T-Room),,39.352118,-74.443782,Atlantic City,NJ,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,5/25/2022 2:15pm
3622,New York Ave. & parking lots,General Coordinates Used,,,39.373029,-74.436972,Atlantic City,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/25/2022 2:17pm
3623,The Adult News,General Coordinates Used,,Rt. 1 South ,40.580382,-74.285147,Avenel,NJ,,Book Store,1985,checked,,,,5/25/2022 2:24pm
3624,Kubell's,Found,(Summers- late night) (nr. Lighthouse off Atlantic Ave.),,39.609458,-74.206422,Barnegat Light,NJ,(M),Bars/Clubs,1985,checked,,,,5/25/2022 2:25pm
3625,Belmar Beach ,General Coordinates Used,(Betw. 2nd & 3rd),,40.182723,-74.011889,Belmar,NJ,"(WE),(*),Cruisy Area",Cruising Areas,1985,checked,,,,5/25/2022 2:28pm
3627,Book Store next to Branding Iron,General Coordinates Used,,,39.791226,-74.929054 ,Berlin,NJ,Cruisy Area,"Cruising Areas,Book Store",1985,checked,,,,5/26/2022 8:03am
3628,'Rest Stop' ,General Coordinates Used,(on Hwy. 23N),,41.003709,-74.341539,Butler,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 8:04am
3629,Cooper River Park behind Hyatt,Found,,,39.924673,-75.059563,Camden ,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 8:09am
3630,'Gay Acres',General Coordinates Used,Triangle opp. Art Museum ,,39.925946,-75.11962,Camden ,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 8:09am
3634,Bamberger's,Found,(Monmouth Mall) (Upper Level T-Rooms),,40.287772,-74.055595,Eatontown,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 8:15am
3635,Hahn's Dept. Store,Found, T-Rooms,,40.287772,-74.055595,Eatontown,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 8:14am
3636,Monmouth Mall Shopping Ctr. ,Found,,,40.287772,-74.055595,Eatontown,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 8:16am
3638,Bamberger's,Found,(Downstairs) (T-Room),,40.547383,-74.335652,Edison,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 8:36am
3639,Menlo Park Mall,Found,,,40.547383,-74.335652,Edison,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 8:36am
3642,Johnson Park ,Found,(parking lot & trails along river) (T-Room),,40.529534,-74.491972,Highland Park,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 8:43am
3641,Adult Boutique ,General Coordinates Used,,Rt. 1 S. ,40.495938,-74.424318,Highland Park,NJ,,Erotic Shop,1985,checked,,,,5/26/2022 8:40am
3645,Landisville Lounge/ Closet Disco ,General Coordinates Used,,North & Auburn,39.525113,-74.938343,Landisville,NJ,"(M),(D),(PT),(S),(WE)",Bars/Clubs,1985,checked,,,,5/26/2022 9:10am
3646,W. end of Boardwalk,Found,,,40.297189,-73.979353,Long Branch ,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 9:37am
3648,'Rest Stop' ,General Coordinates Used,(on Hwy. 80 W. of Dover),,40.877877,-74.59377,Mine Hill,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 9:38am
3654,Rutgers Univ.,Found,(Alexander Library 1st floor T-Room),,40.504985,-74.452461,New Brunswick,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 9:41am
3653,Rutgers Univ.,Found,(Records Hall T-Room),,40.504985,-74.452461,New Brunswick,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 9:41am
3655,Dunes at 59th St. beach,Found,,,39.21999,-74.640258,Ocean City,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 9:42am
3657,Big Rock at South Mtn. Reservation,Found,,,40.762673,-74.288264,Orange,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 12:56pm
3658,Livingston Mall,Found,(Livingston),,40.777163,-74.353982,Orange,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:02pm
3659,"Bergen, Garden St. & Paramus Shopping Ctrs.",Found,,,40.916569,-74.073685,Paramus,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:03pm
3661,The Other Half/The Whole,Found,"(Some Macho, W, SM)(Disco) (at Convery)",547b Kennedy St. ,40.523283,-74.281167,Perth Amboy,NJ,"(*),(W),(SM),(D),(E),(WE)",Bars/Clubs,1985,checked,,,,5/26/2022 1:06pm
3662,Gay Switchboard,General Coordinates Used,(Mon.- Wed. 7-10PM) (609)466-1980,,40.357298,-74.667223,Princeton,NJ,,Hotline,1985,checked,,,,5/26/2022 1:12pm
3665,Casablanca,Found,"(Some YC,L) (Shopping plaza at Wood Ave. & Raratan)",,40.644501,-74.273952,Roselle,NJ,"(E),(R),(YC),(L),(WE),(*)",Restaurant,1985,checked,,,,5/26/2022 1:14pm
3666,Madison Hill & Tall Oaks 'Rest Stops' on Garden ,General Coordinates Used,,,40.652729,-74.259277,Roselle,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:15pm
3670,Clinton & State Sts. ,Found,(Fuzz-AYOR),,40.221098,-74.755444,Trenton,NJ,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,5/26/2022 1:22pm
3668,Club 21,Found,(Some OC),Cass at Centre St. ,40.205366,-74.758361,Trenton,NJ,"(OC),(*)",Bars/Clubs,1985,checked,,,,5/26/2022 1:25pm
3671,R.R. Station ,Found,,,40.218791,-74.754301,Trenton,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:27pm
3672,State Parking Lot ,Found,(Late night) (Warren & Lafayette),,40.218412,-74.765992,Trenton,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:28pm
3674,Adult Bookstore,General Coordinates Used,,Hwy. 31,40.758433,-74.979338,Washington,NJ,,Book Store,1985,checked,,,,5/26/2022 1:35pm
3678,Woodbridge Ctr. Mall ,Found,(T-Rooms),,40.554339,-74.30072,Woodbridge,NJ,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:44pm
3676,Abraham & Straus,General Coordinates Used,(Lower level T-Room),,40.557599,-74.284602,Woodbridge,NJ,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,5/26/2022 1:37pm
3677,Glenside area ,General Coordinates Used,(Evenings-AYOR),,40.557599,-74.284602,Woodbridge,NJ,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,5/26/2022 1:43pm
3696,Coronado Shopping Ctr. ,Found,,,35.107105,-106.570217,Albuquerque,NM,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:50pm
3697,Greyhound Bus Depot,Found,,,35.081988,-106.647797,Albuquerque,NM,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:51pm
3698,Plaza Hotel Bar,Found,,,35.108272,-106.624986,Albuquerque,NM,Cruisy Area,"Cruising Areas,Hotel",1985,checked,,,,5/26/2022 1:53pm
3694,Safari ,Found,(Twinkies)(Disco) (at Jefferson),San Mateo ,35.081093,-106.611793,Albuquerque,NM,"(M),(AH),(D)",Bars/Clubs,1985,checked,,,,5/26/2022 1:56pm
3699,Sandia Park foot trails,Found,,,35.203706,-106.450567,Albuquerque,NM,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:56pm
3701,U. of N.M. ,Found,(Geology Bldg. T-Room),,35.084319,-106.619781,Albuquerque,NM,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:57pm
5726,U. of N.M. ,Found,(North Showers) (gym),,35.084319,-106.619781,Albuquerque,NM,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:57pm
3702,U. of N.M. ,Found,(North Showers) (Electrical Bldg. T-Room),,35.084319,-106.619781,Albuquerque,NM,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:57pm
3700,University Drug Store,Found,,,35.084319,-106.619781,Albuquerque,NM,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:57pm
3695,Adult Theatres & Arcades,General Coordinates Used,(on Central N.E.),4200 Block ,35.075459,-106.564133,Albuquerque,NM,"Cruisy Area,(AYOR)","Cruising Areas,Theatre",1985,checked,,,,5/26/2022 1:49pm
3703,'Rest Stop' ,General Coordinates Used,(at K.L. Towle Park- 2 mi. E. on US 62),,32.702612,-103.13604,Hobbs,NM,Cruisy Area,Cruising Areas,1985,checked,,,,5/26/2022 1:59pm
3704,T-Room at Cimmaron West Motel ,General Coordinates Used,,,32.702612,-103.13604,Hobbs,NM,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,5/26/2022 2:01pm
3710,The Plaza,Found,,,35.687428,-105.938512,Santa Fe,NM,"Cruisy Area,(RT)",Cruising Areas,1985,checked,,,,5/27/2022 10:11pm
3717,Le Most ,Found,(Cards & novelties),Lancaster & Lark ,42.654775,-73.765315,Albany,NY,,Business,1985,checked,,,,5/27/2022 10:20pm
3724,S.U.N.Y. ,Found,(Library T-Room),,42.686809,-73.825057,Albany,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/27/2022 10:20pm
3721,State Street Pub,Found,,State & Lark ,42.655854,-73.764203,Albany,NY,,Bars/Clubs,1985,checked,,,,5/27/2022 10:21pm
3725,Trailways & Greyhound Bus Depots ,Found,,,42.689539,-73.820348,Albany,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/27/2022 10:22pm
3726,Washington Park ,Found,(by lake & tennis courts),,42.658355,-73.772791,Albany,NY,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,5/27/2022 10:22pm
3713,Dignity,General Coordinates Used,,"P.O. Box 11204, Loudonville 12211",42.652579,-73.756232,Albany,NY,,Religious Institution,1985,checked,,,,5/27/2022 10:16pm
3723,"Lark, State & Willet Sts.  ",General Coordinates Used,(nr. Washington Park),,42.659254,-73.776606,Albany,NY,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,5/27/2022 10:18pm
3729,Parlee Entertainment Magazine ,General Coordinates Used,(Publication),"P.O. Box 430, Babylon 11702",40.695655,-73.325675,Babylon ,NY,,Publications,1985,checked,,,,5/27/2022 10:23pm
3730,Shore House,General Coordinates Used,Just over the Bayville Bridge ,,40.904466,-73.54929,Bayville,NY,(OC),Bars/Clubs,1985,checked,,,,5/27/2022 10:23pm
3740,Cole Park ,Found,,,42.143546,-75.705165,Binghamton,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/27/2022 10:40pm
3741,Greyhound Depot,Found,,,42.101145,-75.910207,Binghamton,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/27/2022 10:41pm
3742,'Lollypop Heaven',General Coordinates Used,Rest Stop on Rt. 81N,,42.098687,-75.917974,Binghamton,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/27/2022 10:39pm
3984,Angelo's Lounge ,General Coordinates Used,,Kiwanis Pkwy. ,40.678178,-73.944158,Brooklyn,NY,,Bars/Clubs,1985,checked,,,,5/27/2022 10:49pm
3993,Brooklyn's 'Promenade' just off Montague St. ,General Coordinates Used,,,40.695221,-73.995855,Brooklyn,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/27/2022 10:50pm
3990,Reservations World ,General Coordinates Used,(Travel) (212)934-3126,,40.678178,-73.944158,Brooklyn,NY,,Travel Service,1985,checked,,,,5/27/2022 10:52pm
3994,Shore Rd. from 95th St. to 3rd Ave.,General Coordinates Used,(by foot or car) (Eves.),,40.678178,-73.944158,Brooklyn,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/27/2022 10:53pm
3758,Allentown Area,Found,(Elmwood & Allen),,42.899406,-78.876479,Buffalo,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/27/2022 10:53pm
3744,City Lights ,Found,(Disco)(Cl. Mon. & Tue.) (at Tupper),727 Main St. ,42.893714,-78.871411,Buffalo,NY,"(*),(YC),(D)",Bars/Clubs,1985,checked,,,,5/27/2022 11:04pm
3759,Hitch-hikers on Elmwood ,Found,(betw. North & Bryant),,42.9066,-78.877112 ,Buffalo,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/28/2022 7:52am
3760,La Salle Park ,Found,,,42.888675,-78.890913,Buffalo,NY,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,5/28/2022 7:53am
3762,State U. of N.Y. at Buffalo,Found,(Norton Union),,43.000809,-78.78897,Buffalo,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/28/2022 7:55am
3761,Statler Hotel ,Found,(T-Room),,42.887336,-78.877231,Buffalo,NY,Cruisy Area,"Cruising Areas,Hotel",1985,checked,,,,5/28/2022 7:58am
5730,U. of Buffalo,Found,(Crosby Hall- Basement T-Rooms),,42.953362,-78.81961,Buffalo,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/28/2022 8:05am
3763,U. of Buffalo ,Found,(Harriman Hall),,42.953539,-78.81722,Buffalo,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/28/2022 8:06am
3757,Villa Capri ,Found,"(Disco)(Some YC,W,SM) (nr. Allen)",926 Main St. ,42.899148,-78.870203,Buffalo,NY,"(D),(YC),(W),(SM),(*)",Bars/Clubs,1985,checked,,,,5/28/2022 8:16am
3765,Woodlawn Beach,Found,,Lakeshore Rd. ,42.789146,-78.851962,Buffalo,NY,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,5/28/2022 8:20am
3750,Gay Hotline ,General Coordinates Used,(Mon.-Fri. 6-10pm) (716)881-5335,,42.886447,-78.878369,Buffalo,NY,,Hotline,1985,checked,,,,5/28/2022 7:44am
3764,Washington St. & Oak ,General Coordinates Used,(Hustlers) (nr. Bus Depot),,42.886447,-78.878369,Buffalo,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/28/2022 8:19am
3767,Adult Book Store,General Coordinates Used,,,42.142852,-77.05469,Corning,NY,,Book Store,1985,checked,,,,5/28/2022 8:29am
3775,Amelia's ,Found,(Snacks),Cherry Grove ,40.66031,-73.089997,Fire Island ,NY,(R),Restaurant,1985,checked,,,,5/30/2022 1:10pm
3776,Beach Hotel ,Found,(516)597-6600,Cherry Grove ,40.659792,-73.089962,Fire Island ,NY,(H),Hotel,1985,checked,,,,5/30/2022 1:31pm
3777,Belvedere Hotel ,Found,(516)597-6448,Cherry Grove ,40.659792,-73.089962,Fire Island ,NY,(H),Hotel,1985,checked,,,,5/30/2022 1:11pm
3778,Blue Whale Bar ,Found,(Disco T-D 4:30-7:30*),Boatel Motel ,40.665332,-73.06908,Fire Island ,NY,(*),Bars/Clubs,1985,checked,,,,5/30/2022 1:11pm
3780,Carousel Guest House ,Found,(516)597-6612,"P.O. Box #1, Cherry Grove 11782",40.660009,-73.090769,Fire Island ,NY,(H),Hotel,1985,checked,,,,5/30/2022 1:18pm
3781,Cherry Grove Inn ,Found,(516)597-6162,Cherry Grove ,40.659792,-73.089962,Fire Island ,NY,(H),Hotel,1985,checked,,,,5/30/2022 1:20pm
3783,Fire Island Pines,Found,(516)597-6833 (Reservations required) (H-Inn)(The Pines),"Box 78, Sayville 11782 ",40.665319,-73.069304,Fire Island ,NY,"(H),(R)","Hotel,Restaurant",1985,checked,,,,5/30/2022 1:21pm
3784,Ice Palace ,Found,(Disco),Cherry Grove ,40.659897,-73.090072,Fire Island ,NY,"(D),(S),(L),(M),(WE),(*)",Bars/Clubs,1985,checked,,,,5/30/2022 1:22pm
3786,Pines Pavillion,Found,(Disco)(T-D) (at the Harbor),Fire Island Blvd,40.665188,-73.06977 ,Fire Island ,NY,"(*),(D),(R)",Restaurant,1985,checked,,,,5/30/2022 1:29pm
3787,Top of the Bay,Found,,Cherry Grove ,40.659792,-73.089962,Fire Island ,NY,"(R),(OC),(*)",Restaurant,1985,checked,,,,5/30/2022 1:30pm
3788,W. end of the boardwalk at the Pines,Found,"Anywhere and everywhere from the time you get on the ferry, but especially thr W. end of the boardwalk at the Pines, and the 'Meat Rack' & bushes betw. Cherry Grove & The Pines. Seasonal flights are offered by Pellham Airlines, E. 23rd St. Marina, N.Y.C.",,40.665319,-73.069304,Fire Island ,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/30/2022 1:30pm
3789,'Meat Rack',General Coordinates Used,"Anywhere and everywhere from the time you get on the ferry, but especially thr W. end of the boardwalk at the Pines, and the 'Meat Rack' & bushes betw. Cherry Grove & The Pines. Seasonal flights are offered by Pellham Airlines, E. 23rd St. Marina, N.Y.C.",,40.6476,-73.145947,Fire Island ,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/30/2022 1:07pm
3774,Ahsea Guest House ,General Coordinates Used,(516)KY7-6230,"P.O. Box 128, Cherry Grove 11782",40.659792,-73.089962,Fire Island ,NY,(H),Hotel,1985,checked,,,,5/30/2022 1:09pm
3779,Boatel Motel ,General Coordinates Used,(516)597-6500 (H-Scruffy) (The Pines),,40.665319,-73.069304,Fire Island ,NY,(H),Hotel,1985,checked,,,,5/30/2022 1:13pm
3790,bushes betw. Cherry Grove & The Pines,General Coordinates Used,"Anywhere and everywhere from the time you get on the ferry, but especially thr W. end of the boardwalk at the Pines, and the 'Meat Rack' & bushes betw. Cherry Grove & The Pines. Seasonal flights are offered by Pellham Airlines, E. 23rd St. Marina, N.Y.C.",,40.6476,-73.145947,Fire Island ,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/30/2022 1:15pm
3785,Monster,General Coordinates Used,(Disco),Cherry Grove ,40.659792,-73.089962,Fire Island ,NY,"(YC),(D),(R),(*)",Restaurant,1985,checked,,,,5/30/2022 1:28pm
3819,Anvil ,Found,(Disco) (at 11th Ave.),500 W. 14th ,40.742114,-74.008505,Greenwich Village,NY,"(P),(D),(RT),(AYOR),(F&S)",Bars/Clubs,1985,checked,,,,5/30/2022 2:48pm
3821,Badlands,Found,"(Some W,SM) (at Christopher)",388 West St. ,40.732817,-74.010034,Greenwich Village,NY,"(W),(SM)",Bars/Clubs,1985,checked,,,,5/30/2022 2:50pm
3822,Barbary Coast,Found,(Fun neighborhood bar) (at 14th St.),64 7th Ave. ,40.738867,-73.999722,Greenwich Village,NY,,Bars/Clubs,1985,checked,,,,5/30/2022 2:52pm
3899,Bleecker & Hudson Sts. ,Found,,,40.736899,-74.005524,Greenwich Village,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/30/2022 2:55pm
3828,Carr's ,Found,(at Bleecker),204 W. 10th St. ,40.733874,-74.003971,Greenwich Village,NY,(OC),Bars/Clubs,1985,checked,,,,5/30/2022 2:57pm
3900,Christopher St.,Found,(especially at corner of West St.),,40.733336,-74.004624,Greenwich Village,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/30/2022 3:01pm
3832,Christopher St. Book Shop,Found,(at Christopher),500 Hudson St. ,40.73299,-74.006136,Greenwich Village,NY,"(*),(F&S)",Book Store,1985,checked,,,,5/30/2022 3:02pm
3835,Club Baths,Found,"(Some W,SM,YC) (24 1st Ave. at 2nd St.)",,40.723485,-73.988183,Greenwich Village,NY,"(*),(W),(SM),(YC)","Bars/Clubs,Bathhouses",1985,checked,,,,5/30/2022 3:03pm
3840,Eagle's Nest,Found,21st at 11th Ave. ,,40.747505,-74.00774,Greenwich Village,NY,"(SM),(*)",Bars/Clubs,1985,checked,,,,5/30/2022 3:06pm
3841,Farnie's ,Found,(at 18th St.),311 2nd Ave. ,40.735062,-73.983353,Greenwich Village,NY,"(M),(R)",Restaurant,1985,checked,,,,5/30/2022 3:07pm
3842,Five Oaks,Found,(at Bleecker),49 Grove St. ,40.733158,-74.003797,Greenwich Village,NY,"(M),(R),(E)",Restaurant,1985,checked,,,,5/30/2022 3:09pm
3901,Greenwich Ave. ,Found,(betw. 6th & 7th Sts.),,40.736586,-74.001107,Greenwich Village,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/30/2022 3:13pm
3845,Incentra Village House,Found,(Guest House) (nr. 12th St.),32 8th Ave.,40.737894,-74.004232,Greenwich Village,NY,(H),Hotel,1985,checked,,,,5/30/2022 3:15pm
3850,Jewel Theatre,Found,(at 12th St. ),100 3rd Ave. ,40.732548,-73.988218,Greenwich Village,NY,,Theatre,1985,checked,,,,5/30/2022 3:16pm
3852,Keller's ,Found,(nr. Barrow),384 West St. ,40.732003,-74.010276,Greenwich Village,NY,"(WE),(*),(B),(W)",Bars/Clubs,1985,checked,,,,5/30/2022 3:27pm
3853,Kelly's Village West,Found,(Some L)(Cabaret) (at 7th),46 Bedford St. ,40.730584,-74.004156,Greenwich Village,NY,(L),Bars/Clubs,1985,checked,,,,5/30/2022 3:29pm
3855,Leather Man,Found,"(Clothes, books, leather, 'toys', etc.)",85 & 111 Christopher St. ,40.733642,-74.003869,Greenwich Village,NY,(*),"Book Store,Erotic Shop",1985,checked,,,,5/30/2022 3:36pm
3856,Les Mouches,Found,(Disco)(Very M*) (at 24th St. ),260 W. 11th Ave. ,40.736018,-74.003812,Greenwich Village,NY,"(P),(YC),(D),(E),(M),(*)",Bars/Clubs,1985,checked,,,,5/30/2022 3:39pm
3859,Marrie's Crisis ,Found,(Downstairs)(Bingo) (at Sheridan Sq.),59 Grove St. ,40.733238,-74.003397,Greenwich Village,NY,(E),Bars/Clubs,1985,checked,,,,5/30/2022 3:41pm
3902,Metropolitan Theatre,Found, 235 E. 14th St. ,,40.732874,-73.985528,Greenwich Village,NY,Cruisy Area,"Cruising Areas,Theatre",1985,checked,,,,5/30/2022 3:43pm
3862,National Gay Task Force,Found,,"80 5th Ave., Suite 1601",40.736029,-73.994159,Greenwich Village,NY,,Organization,1985,checked,,,,5/30/2022 3:44pm
3864,New St. Mark's Baths,Found,(8th St. at 3rd Ave.),6 St. Mark's Place,40.72909,-73.989568,Greenwich Village,NY,"(*),(YC)",Bathhouses,1985,checked,,,,5/30/2022 3:45pm
3869,One Potato,Found,(Sun. brunch) (at 10th St.),518 Hudson St.  ,40.73369,-74.006078,Greenwich Village,NY,"(R),(*)",Restaurant,1985,checked,,,,5/30/2022 3:49pm
3871,Page Six,Found,(Disco)(3 floors) (at 6th Ave.),220 W. Houston ,40.728759,-74.004558,Greenwich Village,NY,"(*),(P),(AH),(D)",Bars/Clubs,1985,checked,,,,5/30/2022 3:57pm
3877,Pipe Line,Found,(Neighborhood) (at 22nd St.) (Chelsea),232 8th Ave. ,40.744353,-73.998819,Greenwich Village,NY,(*),Bars/Clubs,1985,checked,,,,5/30/2022 3:58pm
3878,Pleasure Chest,Found,"(Leather, clothes, 'toys', etc.)",152 7th Ave. S.,40.741859,-73.997653,Greenwich Village,NY,(*),Erotic Shop,1985,checked,,,,5/30/2022 4:00pm
5734,Pleasure Chest,Found,"(Leather, clothes, 'toys', etc.)",20 W. 20th St.,40.741859,-73.997653,Greenwich Village,NY,(*),Erotic Shop,1985,checked,,,,5/30/2022 4:00pm
3880,Rawhide,Found,"(Some W,SM) (at 21st St. )",212 8th Ave. ,40.743838,-73.999296,Greenwich Village,NY,"(W),(SM),(*)",Bars/Clubs,1985,checked,,,,5/30/2022 4:11pm
3881,Red Star Cafe,Found,,12th & West Sts. ,40.737574,-74.009815,Greenwich Village,NY,(R),Restaurant,1985,checked,,,,5/30/2022 4:12pm
3885,Sheridan Sq. Health Club,Found,(Gym),4th & Christopher Sts. ,40.733644,-74.002801,Greenwich Village,NY,(M),Gym,1985,checked,,,,5/30/2022 4:18pm
3903,Sheridan Square ,Found,,,40.733644,-74.002801,Greenwich Village,NY,Cruisy Area,Cruising Areas,1985,checked,,,,5/30/2022 4:18pm
3886,Sneakers,Found,('Mixed bag') (nr. 10th St.),392 West St. ,40.732896,-74.010064,Greenwich Village,NY,,Bars/Clubs,1985,checked,,,,5/30/2022 4:19pm
3887,Spike Bar,Found,(Flicks)(Cruisy)(Palm Room-R) (at 20th St.),120 11th Ave. ,40.746935,-74.007581,Greenwich Village,NY,"(W),(SM),(PT),(*),(R)","Bars/Clubs,Cruising Areas,Restaurant",1985,checked,,,,5/30/2022 4:20pm
3890,Ty's ,Found,(Recently remodeled) (nr. Bedford),114 Christopher St. ,40.733039,-74.005298,Greenwich Village,NY,"(W),(*)",Bars/Clubs,1985,checked,,,,5/30/2022 4:23pm
3892,Uncle Charlie's Village & Penthouse,Found,(at West),180 Christopher St. ,40.732275,-74.009977,Greenwich Village,NY,"(*),(R)",Restaurant,1985,checked,,,,5/30/2022 4:24pm
3894,Village Stix,Found,(Sunday afternoons*) (at Greenwich),139 Christopher St. ,40.733018,-74.007168,Greenwich Village,NY,(*),Bars/Clubs,1985,checked,,,,5/30/2022 4:29pm
