"Year","status","lat","lon","description","streetaddress","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress"
2002,"Found",38.035518,-84.490924,"E High St ","","Lexington","KY","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",38.252665,-85.758456,"502/327-4099","","Louisville","KY","","Entertainment & Recreation","",NA,NA,NA,NA
2002,"General Coordinates Used",38.252665,-85.758456,"800/346-5592 gay realtor at your service, no rentals","","Louisville","KY","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",38.252665,-85.758456,"502/454-7613 counseling 6pm-10pm, 24hr hotline, AA referrals","","Louisville","KY","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",38.252665,-85.758456,"502/894-9787, 800/347-8336, 8:30pm 1st & 3rd Fri, call for location","","Louisville","KY","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",38.252665,-85.758456,"502/561-6666, 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050","","Louisville","KY","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",38.252665,-85.758456,"502/584-8080 Meet locals for fun times. 18+ Record & Listen FREE! Use access code 499.","","Louisville","KY","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",38.252665,-85.758456,"502/636-0935 (news) 502/772-7570 (advertising) statewide lgbt newspaper","","Louisville","KY","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",38.252665,-85.758456,"502/899-3551 lgbt resource guide","","Louisville","KY","","Publications","",NA,NA,NA,NA
2002,"Found",37.303874,-87.478969,"","","Madisonville","KY","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",37.315333,-87.487811,"Park Ave (off Pennyrile Pkwy)","","Madisonville","KY","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",37.776147,-87.112259,"nights ","","Owensboro","KY","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",37.083389,-88.600048,"800/346-5592, gay realtor at your service, no rentals","","Paducah","KY","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",39.068739,-84.867396,"Covington exit, off Rte 75","","Petersburg","KY","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",39.068739,-84.867396,"btwn 5th & 7th","","Petersburg","KY","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",37.697801,-82.724324,"","","Prestonburg","KY","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",37.856106,-85.955938,"","","Radcliff","KY","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",36.915212,-84.516126,"S Hwy 27 Daniel Boone Nat'l Forest","","Somerset","KY","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",37.092022,-84.604108,"606/678-5814 call Linda for info","","Somerset","KY","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",37.092022,-84.604108,"S Hwy 27 ","","Somerset","KY","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",37.839333,-84.270018,"502/636-0935 (news), 502/772-7570 (advertising) statewide lgbt newspaper","","Statewide","KY","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",37.839333,-84.270018,"727/526-0585 bi-weekly magazine for gay men","","Statewide","KY","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",30.451468,-91.187147,"225/343-8800, Meet locals for fun times. 18+ Record & Listen FREE! Use access code 499.","","Baton Rouge","LA","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.59577,-90.719535,"800/346-5592, gay realtor at your service, no rentals ","","Houma","LA","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",30.206572,-92.020024,"","","Lafayette","LA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",32.525213,-92.128063,"","","Monroe","LA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",32.509311,-92.119301,"","","Monroe","LA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",29.951066,-90.071532,"504/522-8049, lgbt newspaper","","New Orleans","LA","","Publications","",NA,NA,NA,NA
2002,"Found",29.879073,-90.09842,"","","New Orleans","LA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",29.954712,-90.069155,"also adjacent area","","New Orleans","LA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",29.954712,-90.069155,"504/524-7260 1-bdrm apts","","New Orleans","LA","","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",29.954712,-90.069155,"504/523-1246, 800/523-9091","","New Orleans","LA","","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",29.951066,-90.071532,"888/644-6787 guided 2-1/2-hr tours of New Orleans' most famous haunts, including Anne Rice's home","","New Orleans","LA","","Entertainment & Recreation","",NA,NA,NA,NA
2002,"General Coordinates Used",29.951066,-90.071532,"800/537-5408, 1-bdrm apts in French Quarter","","New Orleans","LA","(GS),(GO)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",29.951066,-90.071532,"504/773-3939, 100& LOAL! Hot local men waiting to meet you! FREE to Record, Browse, & Respond to voice ads. Use code 5050","","New Orleans","LA","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.951066,-90.071532,"504/482-5341 'Mantalk' 9pm every other Sat","","New Orleans","LA","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.951066,-90.071532,"","","New Orleans","LA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",29.951066,-90.071532,"323/850-5623 (in CA), 800/889-7359, French Quarter rentals, hot tub","","New Orleans","LA","(GF),(SW),(NS),(WC),(GO)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",29.951066,-90.071532,"404/876-1819, weekly lgbt newspaper for AL, FL (panhandle), GA, LA, MS, TN w/resource listings","","New Orleans","LA","","Publications","",NA,NA,NA,NA
2002,"Found",29.953711,-90.069772,"Canal St (btwn Bourbon & Royal Sts) 504/248-3900 (RTA#), It's not named Desire, but you should still ride it, Blanche, if you want to see the Garden District","","New Orleans","LA","","Entertainment & Recreation","",NA,NA,NA,NA
2002,"General Coordinates Used",29.951066,-90.071532,"504/523-0330 Meet locals for fun times 18+ Record & Listen FREE! Use access code 499.","","New Orleans","LA","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.951066,-90.071532,"900/287-6338 Talk and/or meet with other men from the area, at only 99¢ per minute","","New Orleans","LA","","Men's Services","",NA,NA,NA,NA
2002,"Found",32.4447,-93.702327,"E King's Hwy (at 3132)","","Shreveport","LA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",30.519078,-91.520862,"504/522-8049, lgbt newspaper","","Statewide","LA","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",30.519078,-91.520862,"800/334-8626","","Statewide","LA","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",30.519078,-91.520862,"404/876-1819 weekly lgbt newspaper for AL, FL (panhandle), GA, LA, MS, TN w/resource listings","","Statewide","LA","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",30.519078,-91.520862,"727/526-0585 bi-weekly magazine for gay men","","Statewide","LA","","Publications","",NA,NA,NA,NA
2002,"Found",44.100437,-70.224674,"at Great Falls Plaza, Auburn","","Auburn","ME","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",44.287815,-69.837181,"207/622-2708, 800/622-2708 historic Victorian farm house, full brkfst, swimming pond","","Augusta","ME","(GS),(NS),(WC),(GO)","Accommodations","",NA,NA,NA,NA
2002,"Found",44.313609,-69.773972,"E side of the Memorial Bridge (off Western Ave)","","Augusta","ME","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",44.822211,-68.796526,"along river bank","","Bangor","ME","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",44.899192,-68.667872,"Shibels Hall, Univ of Maine Rm# 202, Univ of Maine, Orono, 207/581-1596, Sept-May only, 7pm Th","","Bangor","ME","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",44.387612,-68.203912,"Town Hill Rd (1 mile from Hulls Cove) follow trail to the 'Ledges'","","Bar Harbor","ME","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",44.387612,-68.203912,"207/664-0328 lgbt social group","","Bar Harbor","ME","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",44.426893,-68.365578,"Mt Desert Island ","","Bar Harbor","ME","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",43.852293,-69.628158,"Barter's Island Rd (at Sawyer's Island Rd) 207/633-7474, 1810 sea captain's home, full brkfst","","Boothbay Harbor","ME","(GS),(SW),(NS),(GO)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",43.786434,-69.959834,"PO Box 4075, 04101, 207/774-7029","","Brunswick","ME","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",43.857007,-70.10312,"207/865-3535 open May-October","","Freeport","ME","","Restaurants","",NA,NA,NA,NA
2002,"General Coordinates Used",44.529136,-68.253746,"207/422-33995 open June-Oct; 6pm-9pm, clsd Sun-Mon","","Hancock","ME","","Restaurants","",NA,NA,NA,NA
2002,"General Coordinates Used",43.361733,-70.476727,"by the bridge 207/967-5050, lunch & dinner May-Dec, lunch only Jan-April, full bar","","Kennebunkport","ME","","Restaurants","",NA,NA,NA,NA
2002,"General Coordinates Used",43.361733,-70.476727,"800/346-5592 gay realtor at your service, no rentals","","Kennebunkport","ME","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",44.28222,-69.00814,"Rte 1, 207/789-5600 dinner, Sun brunch, clsd Mon, full bar","","Lincolnville Beach","ME","","Restaurants","",NA,NA,NA,NA
2002,"General Coordinates Used",44.28222,-69.00814,"Rte 1, 207/789-5550, 7l 11:30am-8pm May-Sept, full bar","","Lincolnville Beach","ME","","Restaurants","",NA,NA,NA,NA
2002,"General Coordinates Used",43.246835,-70.598622,"800/346-5592, gay realtor at your service, no rentals","","Ogunquit","ME","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",43.246835,-70.598622,"207/646-8686 18th-century farmhouse, full brkfst, overlooks Ogunquit River, also cottage","","Ogunquit","ME","(GS),(NS)","Accommodations","",NA,NA,NA,NA
2002,"Found",43.248744,-70.599418,"Ogunquit Sq 207/646-3976, 207/646-4005 seasonal, 4pm-1am, from 11:30am wknds piano bar","","Ogunquit","ME","(GS),(F)","Bars","",NA,NA,NA,NA
2002,"General Coordinates Used",43.246835,-70.598622,"617/426-8246 New England's lgbt newspaper","","Ogunquit","ME","","Publications","",NA,NA,NA,NA
2002,"Found",43.250196,-70.60099,"Berwick Rd 207/646-6666, 800/851-6837 hot tub","","Ogunquit","ME","(MW),(GO)","Accommodations","",NA,NA,NA,NA
2002,"Found",43.25592,-70.59172,"200 yds N of beach entrance","","Ogunquit","ME","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",43.246835,-70.598622,"207/646-0482, cottage, apt & house rentals","","Ogunquit","ME","","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",43.241584,-70.597616,"207/641-2637 rental units w/kitchens","","Ogunquit","ME","(MW),(GO)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",43.246835,-70.598622,"PO Box 1788 03907, 207/646-7787 mostly lesbian clientele, gay men welcome, efficiencies & B&B, hot tub","","Ogunquit","ME","(MW),(NS),(GO)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",43.659099,-70.256819,"207/874-6596 Mon-Fri, call for info","","Portland","ME","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",43.659099,-70.256819,"207/775-6601, 800/286-6601, weekly alternative newspaper","","Portland","ME","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",43.659099,-70.256819,"800/346-5592, gay realtor at your service, no rentals","","Portland","ME","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",43.666627,-70.241164,"at the foot of the street on the Eastern Promenade","","Portland","ME","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",43.659099,-70.256819,"207/828-0000 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050","","Portland","ME","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",43.901563,-70.468437,"Rte 85, off 302, Raymond 207/655-7841 dinner & Sun brunch, clsd Mon-Tue, wknds only in","","Raymond","ME","","Restaurants","",NA,NA,NA,NA
2002,"Found",44.139792,-70.699507,"207/583-6980 (summer), 207/782-2275 (winter) on lake, cottages, campsites","","Sebago Lake","ME","(GS)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",44.110348,-70.679229,"Rte 302, Naples, 207/693-3333, open April-Jan, 4pm-9pm, till 7pm Sat, full bar","","Sebago Lake","ME","","Restaurants","",NA,NA,NA,NA
2002,"General Coordinates Used",45.253783,-69.445469,"617/426-8246, New England's lgbt newspaper","","Statewide","ME","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",45.253783,-69.445469,"800/533-9595, vacation info","","Statewide","ME","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",43.959833,-69.208255,"Harts Neck Road 617/876-2897 cabins & campsites, nr Penobscot Bay","","Tenants Harbor","ME","(GF)","Accommodations","",NA,NA,NA,NA
2002,"Found",43.965786,-69.208295,"207/372-6366, clsd Dec-April, full brkfst, rooms & apts, also restaurant","","Tenants Harbor","ME","(GF),(F)","Accommodations","",NA,NA,NA,NA
2002,"Found",43.134106,-70.638061,"Rte 1A, 207/363-5119 lunch Mon-Fri, dinner Th-Sat, Sun brunch, also the 'Cellar Pub', also lodging","","York Harbor","ME","","Restaurants","",NA,NA,NA,NA
2002,"General Coordinates Used",38.978445,-76.492183,"410/263-3974, referrals, occasional socials","","Annapolis","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",39.290385,-76.612189,"410/663-1922","","Baltimore","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",39.290385,-76.612189,"410/366-9565 Block & White Men Together/ People of All Colors Together","","Baltimore","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",39.290385,-76.612189,"800/346-5592, gay realtor at your service, no rentals","","Baltimore","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",39.323076,-76.653692,"W Side of town (nr Park Cir)","","Baltimore","MD","(MR-AF),(YC),(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",39.290385,-76.612189,"410/837-7748, lgbt newspaper","","Baltimore","MD","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",39.290385,-76.612189,"410/837-8888 live 7pm-10pm","","Baltimore","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",39.33238,-76.578992,"Lake Montebello Terr (at Hartford Rd) in the woods","","Baltimore","MD","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",39.290385,-76.612189,"410/468-4000, 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050.","","Baltimore","MD","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",39.290385,-76.612189,"410/235-3401, lgbt newspaper","","Baltimore","MD","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",39.290385,-76.612189,"410/653-6900, Meet locals for fun times. 18+ Record & Listen FREE! Use access code 499.","","Baltimore","MD","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",39.290385,-76.612189,"at G/L Community Center 410/837-5445, 8pm 4th Sat","","Baltimore","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",39.324393,-76.618727,"(Charles St) (btwn 29th & 33rd) hustlers on the sidewalk, cruising on the Wyman Park Dr side","","Baltimore","MD","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",39.034832,-76.907474,"800/346-5592, gay realtor at your service, no rentals","","Beltsville","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",38.989697,-76.93776,"800/346-5592, gay realtor at your service, no rentals","","College Park","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",39.325462,-77.703127,"Rte 340 S from Frederick (last left before Potomac River bridge) go 1.5 miles, cross RR tracks","","Frederick","MD","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",39.464613,-77.497616,"W of Frederick (off I-70) go to the summit, turn left","","Frederick","MD","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",39.004554,-76.875528,"800/346-5592 gay realtor at your service, no rentals","","Greenbelt","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",38.995757,-76.895521,"","","Greenbelt","MD","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",39.62896,-77.72937,"","","Hagerstown","MD","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",38.955944,-76.94553,"800/346-5592, gay realtor at your service, no rentals","","Hyattsville","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",39.099275,-76.848306,"800/346-5592, gay realtor at your service, no rentals","","Laurel","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",39.018165,-77.208591,"800/346-5592, gay realtor at your service, no rentals","","Potomac","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",39.083997,-77.152758,"800/346-5592, gay realtor at your service, no rentals","","Rockville","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",39.119235,-77.124809,"N of Rte 28 (off Avery Rd)","","Rockville","MD","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",38.360076,-75.583372,"nr the Wicomico Civic Ctr (off Rte 50) zoo & baseball diamond area","","Salisbury","MD","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",38.990666,-77.026088,"800/346-5592, gay realtor at your service, no rentals","","Silver Spring","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",39.045755,-76.641271,"800/543-1036","","Statewide","MD","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",42.423327,-72.107397,"978/355-6444, 800/378-7373 also restaurant & full bar","","Barre","MA","(GF),(F),(NS),(GO)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",42.490623,-71.276009,"The Great Rd, 781/275-9071, 781/746-5426 lgbt therapy & resource ctr","","Bedford","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",42.311782,-73.182162,"413/243-8484 adult mtg 6:30pm 1st Tue, youth mtgs 6:30pm 3rd Tue, call for location","","Berkshires","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"617/471-8454, 800/484-6401 x1676 full brkfst, nr Boston, Euro-American B&B","","Boston","MA","(MW),(NS)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"617/227-4313, 800/422-2459 talkline 70am-7pm, mtgs 6pm-9pm Wed, ask about other services","","Boston","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"617/266-6670, lgbt newspaper","","Boston","MA","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"800/346-5592, gay realtor at your service, no rentals","","Boston","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"617/265-4586 gay men's & women's leather group, annual Provincetown wknd in Oct","","Boston","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",42.355159,-71.063359,"start at the Visitor Information Center in Boston Common (at Tremont & West Sts). the most famous cow pasture & oldest public park in the US and follow the red line to some of Boston's most famous sites","","Boston","MA","","Entertainment & Recreation","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"PO Box 1390 02117, 617/424-8900","","Boston","MA","","Entertainment & Recreation","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"617/267-9001 6pm- 11pm, 5pm-10pm wknds","","Boston","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"617/426-8246, New England's lgbt newspaper","","Boston","MA","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"781/899-2212 transgender info & support","","Boston","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"978/934-9931 covers hotels & B&Bs in MA, also West Hollywood & Palm Springs, CA","","Boston","MA","","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"617/561-0985","","Boston","MA","(MO),(N),(GO)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"617/423-6666 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050.","","Boston","MA","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"781/721-6600 Meet locals for fun times. 18+ Record & Listen FREE! Use access code 499.","","Boston","MA","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"across foot bridge at end of Dartmouth St go to the right","","Boston","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"nr the Ramrod bar","","Boston","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"617/542-4214, New England's foremost presenter of 'lgbt theater', 'Out on the Edge' festival in Sept","","Boston","MA","","Entertainment & Recreation","",NA,NA,NA,NA
2002,"General Coordinates Used",42.360083,-71.05888,"781/891-9325, trans support group, also trans AA info","","Boston","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",42.109822,-71.044154,"","","Brockton","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",41.706211,-70.228465,"10 Old Church St Yarmouth Port, 508/362-8747, nr beach, shared baths","","Cape Cod","MA","(M),(WC)","Accommodations","",NA,NA,NA,NA
2002,"Found",41.754306,-70.133395,"exit 9 before Suicide Alley (N on 6-A, then right on to Sea St), Dennis, conservation area","","Dennis","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",42.385658,-71.149308,"Rte 134 (at Fresh Pond), Dennis","","Dennis","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",41.794682,-70.016505,"off to the right","","Dennis","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",42.5873,-72.605091,"Rte 2 Mohawk Trail, Charlemont, 413/339-5796, restaurant, full bar","","Greenfield","MA","(GF),(E),(GO)","Accommodations","",NA,NA,NA,NA
2002,"Found",41.652737,-70.273179,"Cape Cod Hospital (at Whitcomb Pavilion), Hyannis, 508/775-7060, 6pm Sun","","Hyannis","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",41.634502,-70.278523,"end of Ocean St, Hyannis, behind parking lot","","Hyannis","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",42.685461,-70.756247,"1/2 mile to the right","","Ipswich","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",42.70824,-71.159983,"nr Haverhill St","","Lawrence","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",42.648632,-71.3181,"","","Lowell","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",42.45843,-70.934771,"Red Rock to Swampscott line, nights","","Lynn","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",41.389064,-70.517917,"508/627-7289, 1843 home of sea captain","","Martha's Vineyard","MA","(GF)","Accommodations","",NA,NA,NA,NA
2002,"Found",41.389064,-70.517917,"408/693-6564, 1843 home of sea captain","","Martha's Vineyard","MA","(GF)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",41.380498,-70.645473,"508/693-0253, also boat charters","","Martha's Vineyard","MA","(MW),(NS),(GO)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",41.380498,-70.645473,"Beach St Extension #21, 508/693-9223, 7am-9pm","","Martha's Vineyard","MA","(WC)","Restaurants","",NA,NA,NA,NA
2002,"Found",42.214182,-71.093998,"Wapatuck Rd trails & parking lot","","Milton","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",41.28347,-70.099451,"800/346-5592, gay realtor at your service, no rentals","","Nantucket","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",41.28347,-70.099451,"","","Nantucket","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",41.52568,-70.990377,"South Dartmouth, go left out of parking lot to end of beach","","New Bedford","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",42.281184,-71.024519,"617/984-0956, tattoo parlor","","North Quincy","MA","","Retail Shops","",NA,NA,NA,NA
2002,"General Coordinates Used",42.32509,-72.641201,"800/346-5592, gay realtor at your service, no rentals","","Northampton","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",42.32509,-72.641201,"413/584-7616 support group for FTM TG/TS, their partners & friends","","Northampton","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",42.440885,-72.799954,"","","Northampton","MA","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",42.440885,-72.799954,"860/233-8334, covers CT, RI & MA","","Northampton","MA","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",42.440885,-72.799954,"next to the Connecticut River (dirt roads), not for from l-91 rest areas","","Northampton","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",42.317323,-72.633044,"Main St Summer nights","","Northampton","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",42.393321,-72.73286,"413/584-7616, by appt","","Northampton","MA","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",42.447745,-73.251564,"","","Pittsfield","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",42.463562,-73.274023,"on Onota Lake, Pittsfield","","Pittsfield","MA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",42.054714,-70.184601,"508/487-1711, 800/422-4224, also restaurant & bar","","Provincetown","MA","(GF),(SW),(WC)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",42.054714,-70.184601,"800/346-5592 gay realtor at your service, no rentals","","Provincetown","MA","","Info Lines & Services","",NA,NA,NA,NA
