ID,Title,status,lat,lon,description,streetaddress,city,state,Year,amenityfeatures,type,unclearaddress,uncleartype,notes,dateadded,lastmodified
3232,Douglas Disco ,Found,42.637872,-86.210525,"(at Douglas Dunes resort) cabaret, patio, 2 bars",,Saugatuck,MI,1994,"(D),(E)",Bars,checked,,Dunes address is 333 Blue Star Hwy.,,7/5/2023 6:45pm
3241,Bryant Park,Found,44.766703,-85.595615,,,Traverse City,MI,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/5/2023 6:46pm
3238,"Interlochen, The",General Coordinates Used,44.763057,-85.620632,"276-9291/(800)262-7829 nr. skiing, beaches & Interlochen Center for the Arts",2275 M-137 ,Traverse City,MI,1994,(GF),Accommodations,checked,,,,7/5/2023 6:46pm
3242,Westend Beach,Found,44.769924,-85.635357,,,Traverse City,MI,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/5/2023 6:46pm
3236,Community Real Estate Referrals,General Coordinates Used,44.763057,-85.620632,(800)346-5592 gay realtor at your service,,Traverse City,MI,1994,,Info Lines & Services,checked,,,,7/5/2023 6:46pm
3237,Friends North,General Coordinates Used,44.763057,-85.620632,"P.O. Box 562, 49685 946-1804 event line, social group, newsletter",,Traverse City,MI,1994,,Info Lines & Services,checked,,,,7/5/2023 6:46pm
3243,Community Real Estate Referrals,General Coordinates Used,42.60641,-83.149775,(800)346-5592 gay realtor at your service,,Troy,MI,1994,,Info Lines & Services,checked,,,,7/5/2023 6:46pm
3244,Wm. P. Holliday Park,Found,42.346886,-83.395191,(Summers),,Westland,MI,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/5/2023 6:55pm
3253,Park Point Beach,Found,46.730712,-92.052215,(Summers),,Duluth,MN,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:27pm
3252,Leif Ericsson Park,Found,46.797019,-92.082077,,,Duluth,MN,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:27pm
3257,Mankato State U. Gay Advisor ,General Coordinates Used,44.163578,-93.9994 ,389-1455,,Mankato,MN,1994,,Info Lines & Services,checked,,,,7/6/2023 3:29pm
3261,"""Fresh Fruit"" KFAI",General Coordinates Used,44.977753,-93.265011,90.3 FM gay radio 7pm-8pm Th,,Minneapolis,MN,1994,,Info Lines & Services,checked,,,,8/7/2023 2:36pm
3304,E. Lake Calhoun Blvd.,Found,44.948374,-93.224323,at 33rd St. (gay beach),,Minneapolis,MN,1994,Cruisy Area,Cruising Areas,checked,,,,8/7/2023 2:36pm
3263,Gay/Lesbian Helpline,General Coordinates Used,44.977753,-93.265011,"822-8661/(800)800-0907 (MN, NE, ND, SD, WI, IA) noon-midnight, clsd Sun",,Minneapolis,MN,1994,,Info Lines & Services,checked,,,,8/7/2023 2:36pm
3264,Gaze-TV,General Coordinates Used,44.977753,-93.265011,"Cable Ch. 6, 11pm Th, gay news hour",,Minneapolis,MN,1994,,Info Lines & Services,checked,,,,8/7/2023 2:36pm
3259,Community Real Estate Referrals,General Coordinates Used,44.977753,-93.265011,(800)346-5592 gay realtor at your service,,Minneapolis,MN,1994,,Info Lines & Services,checked,,,,8/7/2023 2:36pm
3300,Two Eagles,General Coordinates Used,44.977753,-93.265011,"P.O. Box 10229, 55458 newsletter for Native American gays",,Minneapolis,MN,1994,,Publications,checked,,,,8/7/2023 2:36pm
3269,U of MN Gay/Lesbian & Bi Groups,Found,44.976485,-93.235373,626-2344,,Minneapolis,MN,1994,,Info Lines & Services,checked,,,,8/7/2023 2:36pm
3282,Outpost 69,Found,44.965228,-93.130413,(below Club Metro) 9pm-1am Th-Sun,,Minneapolis,MN,1994,(L),Bars,checked,,"Club Metro's address is 733 Pierce Butler Rte., St. Paul",,8/7/2023 2:36pm
3305,Concordia College Library,Found,46.864666,-96.770094,,,Moorhead,MN,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:43pm
3309,Soldiers Field Park,Found,44.015447,-92.467292,,,Rochester,MN,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:45pm
3308,Eastwood Park,Found,44.0099,-92.417166,,,Rochester,MN,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:44pm
3306,Gay/Lesbian Community Service,General Coordinates Used,44.012122,-92.480199,"P.O. Box 454, 55903 281-3265, 5pm-7pm Mon & Wed",,Rochester,MN,1994,,Info Lines & Services,checked,,,,7/6/2023 3:45pm
3249,Library Park,Found,47.472317,-94.87881,,,Bemidji,MN,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:46pm
3248,Diamond Pt. Park,Found,47.483667,-94.870679,(Summers),,Bemidji,MN,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 3:46pm
3312,District 31 Victoria's ,General Coordinates Used,46.563295,-96.73369,"(reservations req'd) 995-2000 5:30pm-9:30pm, clsd Sun",,Wolverton,MN,1994,"(GF),(BW)",Restaurants & Cafes,checked,,,,7/6/2023 4:14pm
3256,Dakota Lodge,Found,46.012853,-92.724458,384-6052 full brkfst ,Rte. 3 Box 178,Hinckley,MN,1994,(GF),Accommodations,checked,,,,7/6/2023 4:16pm
3250,Star Harbor Resort,General Coordinates Used,47.022711,-91.670732,"834-3796 log cabins on Lake Superior, N. shore",,Castle Danger,MN,1994,(GF),Accommodations,checked,,,,7/6/2023 4:16pm
3318,Beach Hwy.,General Coordinates Used,30.396032,-88.885308,btwn. Biloxi & Gulfport ,,Biloxi,MS,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:19pm
3319,Gulf Coast Beach ,General Coordinates Used,30.396032,-88.885308,btwn. Holiday Inn & Coliseum ,,Biloxi,MS,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:24pm
3313,Community Real Estate Referrals ,General Coordinates Used,30.396032,-88.885308,(800)346-5592 gay realtor at your service,,Biloxi,MS,1994,,Info Lines & Services,checked,,,,7/6/2023 4:24pm
3321,Community Real Estate Referrals ,General Coordinates Used,30.36742,-89.092816,(800)346-5592 gay realtor at your service,,Gulfport,MS,1994,,Info Lines & Services,checked,,,,7/6/2023 4:25pm
3322,Community Services,General Coordinates Used,32.298757,-90.18481,"P.O. Box 7737, 39284 373-8610 switchboard for many organizations; monthly publication",,Jackson,MS,1994,,Info Lines & Services,checked,,,,7/6/2023 4:26pm
3329,Smith Park,Found,32.301229,-90.183304,,,Jackson,MS,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:27pm
3331,Olie Mae's ,General Coordinates Used,32.36431,-88.703656,(at Crossroads) 655-8415 6pm-1am,,Meridian,MS,1994,"(GF),(WC)",Bars,checked,,,,7/6/2023 4:29pm
3330,Crossroads ,General Coordinates Used,32.36431,-88.703656,"655-8415 9pm-? Fri & Sat, call for directions",,Meridian,MS,1994,"(GF),(D),(S),(V),(WC)",Bars,checked,,,,7/6/2023 4:27pm
3332,Sardis Lake Beach,Found,34.243949,-89.472355,,,Oxford,MS,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:29pm
3333,"""The Grove""",Found,34.365883,-89.532955,,,Oxford,MS,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:29pm
3334,Beach Park,Found,30.344554,-88.534805,,,Pascagoula,MS,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:30pm
3320,By-Pass btwn. I-55 & US Hwy. 51,General Coordinates Used,31.579059,-90.440651,(S. Frontage Rd. of US Hwy. 84),,Brookhaven,MS,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:40pm
3443,Boulder Hot Springs Hotel & Conference Ctr.,Found,46.199742,-112.095301,"P.O. Box 457, 59632 225-4339 spirituality.recovery ctr., camping available",,Boulder,MT,1994,"(*),(GF),(F),(WC)",Accommodations,checked,,,,7/6/2023 4:42pm
3448,Gibson Park,Found,47.518491,-111.277655,,,Great Falls,MT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:46pm
3449,Woodland Park,Found,48.200186,-114.302056,,,Kalispell,MT,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 4:48pm
3450,Gay Men's Health Project,General Coordinates Used,46.872128,-113.994031,"443-5331/(800)366-4297 info line, covers all Montana",,Missoula,MT,1994,,Info Lines & Services,checked,,,,7/6/2023 4:54pm
3453,University Center Bookstore,Found,46.864558,-113.983859,"Campus Drive (UOM) 243-4921 call for hours, gender studies section",,Missoula,MT,1994,,Bookstores/Retail Shops,checked,,,,7/6/2023 5:00pm
3455,McCormick Park,Found,45.834923,-113.462562,W. side of Orange St. Bridge,,Missoula,MT,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 4:57pm
3444,Lambda Alliance of Gay Men/Lesbians,General Coordinates Used,45.681473,-111.031992,994-4551 local & campus social/political org.,,Bozeman,MT,1994,,Info Lines & Services,checked,,,,7/6/2023 5:06pm
3456,Lake Upsata Guest Ranch ,General Coordinates Used,47.077596,-113.222805,"P.O. Box 6, 59854 793-5890 wildlife programs & outings, outdoor recreation",,Ovando ,MT,1994,"(GF),(F)",Accommodations,checked,,,,7/6/2023 5:06pm
3458,Ashley Park,Found,40.947086,-98.357449,,,Grand Island,NE,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:10pm
3459,Pier Park,Found,40.917325,-98.335539,,,Grand Island,NE,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:11pm
3460,Harmon Park,Found,40.706938,-99.089596,nr. rock garden & stage area,,Kearney,NE,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 5:11pm
3471,"Antelope, Pioneer & Van Dorn Parks",Found,40.78253,-96.707529,,,Lincoln,NE,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 5:16pm
3462,UNL Gay/Lesbian Student Assn.,Found,40.820197,-96.700476,,,Lincoln,NE,1994,,Info Lines & Services,checked,,,,7/6/2023 5:20pm
3461,AA Gay/Lesbian,Found,40.802484,-96.692474,(First Plymouth Church) 438-5214 (AA#) 8pm Fri,"20th St. & ""D"" St.",Lincoln,NE,1994,,Info Lines & Services,checked,,,,7/6/2023 5:15pm
3463,Youth Talkline,General Coordinates Used,40.813616,-96.702595,"473-7932, 7pm-midnight Fri & Sat, lesbigay info & referrals for age 23 & under",,Lincoln,NE,1994,,Info Lines & Services,checked,,,,7/6/2023 5:21pm
3472,Nebraska City Union,General Coordinates Used,40.813616,-96.702595,(Stairways to Paradise),,Lincoln,NE,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 5:18pm
3470,15th St.,Found,40.796693,-96.699676,"from ""A"" St. to State Capitol",,Lincoln,NE,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:14pm
3473,Ta-Ha-Zooka Park,Found,42.004972,-97.423264,,,Norfolk,NE,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:21pm
3488,Benson Park,Found,41.297608,-96.021068,,,Omaha,NE,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 5:21pm
3475,Gay/Lesbian Information & Referral Line,General Coordinates Used,41.256537,-95.934503,558-5303,,Omaha,NE,1994,,Info Lines & Services,checked,,,,7/6/2023 5:23pm
3487,New Voice,General Coordinates Used,41.256537,-95.934503,"P.O. Box 3512, 68103 556-9907 monthly",,Omaha,NE,1994,,Publications,checked,,,,7/6/2023 5:22pm
3490,Hanscom Park ,Found,41.237834,-95.960366,,,Omaha,NE,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:22pm
3489,Carter Lake,Found,41.302128,-95.912075,,,Omaha,NE,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:21pm
3491,Mills Park,Found,39.16934,-119.755461,N. end,,Carson City,NV,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:28pm
3492,Haus Bavaria ,General Coordinates Used,39.163798,-119.767403,"831-6122 B&B on the north shore, full brkfst",,Lake Tahoe,NV,1994,,Accommodations,checked,,,,7/6/2023 5:29pm
3493,LakeSIde B&B,General Coordinates Used,39.163798,-119.767403,"831-8281 northshore, full brkfst, jacuzzi, sauna, deck",,Lake Tahoe,NV,1994,,Accommodations,checked,,,,7/6/2023 5:30pm
3523,Sunset Park,Found,36.065649,-115.111595,,,Las Vegas,NV,1994,,Cruising Areas,checked,,,,7/6/2023 5:37pm
3521,Boulder Beach,Found,35.989565,-115.139108,(Lake Mead),,Las Vegas,NV,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 5:30pm
3494,Community Real Estate Referrals,General Coordinates Used,36.171563,-115.139101Q,(800)346-5592 gay realtor at your service,,Las Vegas,NV,1994,,Info Lines & Services,checked,,,,7/6/2023 5:31pm
3516,Las Vegas/Reno Bugle,General Coordinates Used,36.171563,-115.139101,"P.O. Box 19360, 89132 369-6260",,Las Vegas,NV,1994,,Publications,checked,,,,7/6/2023 5:35pm
3495,Gay/Lesbian Switchboard,General Coordinates Used,36.11,-115.14,733-9990,,Las Vegas,NV,1994,,Info Lines & Services,checked,,,,7/6/2023 5:33pm
3497,Las Vegas Private B&B,General Coordinates Used,36.171563,-115.139101,369-8671/(800)346-5999,,Las Vegas,NV,1994,(IGTA),Accommodations,checked,,,,7/6/2023 5:35pm
3522,Fantasy Park,Found,36.182345,-115.129069,Washington btwn. Bruce & Las Vegas,,Las Vegas,NV,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 5:32pm
3535,Las Vegas/Reno Bugle,General Coordinates Used,39.529919,-119.814269,"P.O. Box 19360, Las Vegas 89132 369-6260",,Reno,NV,1994,,Publications,checked,,,,7/6/2023 5:52pm
3534,Reno Gay Travel,Found,39.512713,-119.806856,(at 1099 Club) 329-1099,,Reno,NV,1994,,Travel/Tour Operators,checked,,1099's address is 1099 S. Virginia ,,7/6/2023 5:56pm
3525,Knights of Malta Western Chapter,Found,39.52727,-119.829701,"P.O. Box 7726, 89510 leather/levi club",,Reno,NV,1994,,Info Lines & Services,checked,,,,7/6/2023 5:52pm
3524,Community Real Estate Referrals,General Coordinates Used,39.529919,-119.814269,(800)346-5592 gay realtor at your service,,Reno,NV,1994,,Info Lines & Services,checked,,,,7/6/2023 5:51pm
3539,"Bell, The",General Coordinates Used,44.280384,-71.687536,"P.O. Box 276, Strawberry Hill Stn., 03574 869-2647 B&B",,Bethlehem,NH,1994,(GF),Accommodations,checked,,,,7/6/2023 6:02pm
3544,Gay Info Line ,General Coordinates Used,44.280384,-71.687536,"224-1686, 6pm-8pm, tape Fri & Sat",,Concord,NH,1994,,Info Lines & Services,checked,,,,7/6/2023 6:02pm
3545,Mountain Valley Men,General Coordinates Used,44.280384,-71.687536,"P.O. Box 32, 03860 social group, mail access only",,Concord,NH,1994,,Info Lines & Services,checked,,,,7/6/2023 6:02pm
3551,Hampton Beach,General Coordinates Used,42.91131,-70.813482,(summers),,Hampton,NH,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 6:03pm
3552,Wildcat Inn & Tavern,Found,44.144889,-71.180487,383-4245 B&B; restaurant 6pm-9pm; tavern 3pm-midnight,Rte. 16A,Jackson,NH,1994,"(GF),(F)",Accommodations,checked,,,,7/6/2023 6:03pm
3558,Weston Observatory Park,Found,43.001125,-71.438805,Reservoir Road ,,Manchester,NH,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 6:05pm
3563,Hilton Park,Found,43.121069,-70.827825,Dover Pt. Rd.,,Portsmouth,NH,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 6:09pm
3562,Peter's Palace,Found,43.078478,-70.772933,436-9622,Rte. 1 Bypass N.,Portsmouth,NH,1994,,Erotica,checked,,,,7/6/2023 6:09pm
3564,Pierce Island,Found,43.074656,-70.742555,dock area,,Portsmouth,NH,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 6:09pm
3560,"Seacoast Gay Men (SMG, Inc.)",General Coordinates Used,43.071755,-70.762553,"P.O. Box 1394, 03802-1394 898-1115, 7pm Mon, social group & newsletter",,Portsmouth,NH,1994,,Info Lines & Services,checked,,,,7/6/2023 6:09pm
3546,"Dugway Scenic ""Rest Stop""",General Coordinates Used,43.979183,-71.120348,Still Rd.,,Conway,NH,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 6:10pm
3540,"Red Hill, The",General Coordinates Used,43.711576,-71.4946,"Rte. 25-B, College Rd. 279-7001 country inn, restaurant open to public, cross-country skiin",,Centre Harbor,NH,1994,"(GF),(WC),(IGTA)",Accommodations,checked,,,,7/6/2023 6:11pm
3543,"Scenic ""Rest Area""",General Coordinates Used,43.87764,-71.22037,on left of Rte. 16 N.,,Chocorua,NH,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 6:12pm
3541,"Norsemen, The",General Coordinates Used,43.87764,-71.22037,"P.O. Box 56, 03817  leather club",,Chocorua,NH,1994,,Info Lines & Services,checked,,,,7/6/2023 6:12pm
3542,Mount Chocorua View House,General Coordinates Used,43.87764,-71.22037,Rte. 16 (10 mi. S. of N. Conway) 323-8350 B&B nr. outdoor recreation,,Chocorua,NH,1994,"(GF),(SW)",Accommodations,checked,,,,7/6/2023 6:12pm
3549,Raynor's Motor Lodge,General Coordinates Used,44.226175,-71.744165,823-9586 ,Main St. Rte. 142 & 18,Franconia,NH,1994,"(GF),(SW)",Accommodations,checked,,,,7/6/2023 6:25pm
3550,Will's Inn ,General Coordinates Used,44.110539,-71.179138,"Rte. 302, 03838 383-6757 great skiing location",,Glen,NH,1994,"(GF),(SW),(WC)",Accommodations,checked,,,,7/6/2023 6:28pm
3538,Evergreen B&B,General Coordinates Used,44.167183,-71.965164,"747-3947 full brkfst, hot tub",Rte. 302,Bath Village,NH,1994,(MW),Accommodations,checked,,,,7/6/2023 6:29pm
3572,Boardwalk,Found,40.223796,-73.998585,nr. Convention Hall (Late night),,Asbury Park,NJ,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 6:33pm
3565,"Gay Connection, The",General Coordinates Used,40.220391,-74.012082,"(900)468-6338 talk and/or meet with other men from the area, at only 99¢ per minute",,Asbury Park,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 6:33pm
3584,Shreve Lazar Travel,Found,39.356385,-74.43269,(at Bally's Park Place Casino Hotel) 348-1189/(800)322-8280 contact Marlene,,Atlantic City,NJ,1994,(IGTA),Travel/Tour Operators,checked,,,,7/6/2023 6:40pm
3573,Community Real Estate Referrals,General Coordinates Used,39.373029,-74.436972,(800)346-5592 gay realtor at your service,,Atlantic City,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 6:36pm
3582,Studio Six Video Dance Club,Found,39.360278,-74.431039,(upstairs at Brass Rail Bar) 348-3310 10pm-6am,,Atlantic City,NJ,1994,"(*),(MW),(D),(E),(V)",Bars,checked,,Rail Bar's address is 12 S. Mt. Vernon Ave.,,7/6/2023 6:41pm
3587,Beach opposite Claridge's,Found,39.355963,-74.430157,,,Atlantic City,NJ,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 6:36pm
3588,Belmar Beach,General Coordinates Used,40.182723,-74.011889,btwn. 2nd & 3rd,,Belmar,NJ,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 6:43pm
3599,Florence Book Store,General Coordinates Used,40.096737,-74.786339,Rte. 130 S. (4 mi. S. of Rte. 206) 499-9853,,Florence,NJ,1994,,Erotica,checked,,,,7/6/2023 6:45pm
3607,Journal Square,Found,40.734572,-74.063154,,,Jersey City,NJ,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 6:45pm
3605,Community Real Estate Referrals,General Coordinates Used,40.717755,-74.043143,(800)346-5592 gay realtor at your service,,Jersey City,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 6:45pm
3610,W. end of Boardwalk,Found,40.297189,-73.979353,,,Long Branch,NJ,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 6:51pm
3622,Johnson Park,Found,40.508839,-74.451147,parking lot & trails along river (Highlands Park),,New Brunswick,NJ,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 6:53pm
3619,"Den, The",Found,40.495397,-74.441476,(see Somerset listing for details),,New Brunswick,NJ,1994,,Bars,checked,,,,7/6/2023 6:51pm
3618,Rutgers Univ. Lesbian/Gay & Bisexual Peer-Counseling Hotline,Found,40.504985,-74.452461,"932-7886, 7pm-9pm, til 11pm Wed-Fri, clsd Sat, pm-5pm Sun",,New Brunswick,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 6:52pm
3616,Community Real Estate Referrals,General Coordinates Used,40.486216,-74.451819,(800)346-5592 gay realtor at your service,,New Brunswick,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 6:52pm
3621,"Network, A Guide to Gay N.J., The",General Coordinates Used,40.486216,-74.451819,"P.O. Box 10372, 08906 873-0266",,New Brunswick,NJ,1994,,Publications,checked,,,,7/6/2023 6:52pm
3615,Ferry St.,General Coordinates Used,40.729841,-74.145759,in Ironbound area,,Newark,NJ,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 6:56pm
3626,Intergroup AA,General Coordinates Used,40.770619,-74.232648,"South Orange 763-1415 (AA#), 24hr info & referrals",,Orange,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 6:56pm
3625,Community Real Estate Referrals,General Coordinates Used,40.770619,-74.232648,(800)346-5592 gay realtor at your service,,Orange,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 6:56pm
3628,Big Rock at South Mtn. Reservation,Found,40.762673,-74.288264,,,Orange,NJ,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 6:56pm
3629,"Other Half, The",Found,40.523283,-74.281167,"Convery Blvd. & Kennedy (Rte. 35) 826-8877 9pm-2am, DJ Fri & Sat",,Perth Amboy,NJ,1994,"(*),(D)",Bars,checked,,,,7/6/2023 6:58pm
3630,Community Real Estate Referrals,General Coordinates Used,40.633714,-74.407374,(800)346-5592 gay realtor at your service,,Plainfield,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 6:58pm
3632,Vacation Design,General Coordinates Used,40.633714,-74.407374,"P.O. Box 1261, 07061 (201)882-1742 European vacation rentals",,Plainfield,NJ,1994,(IGTA),Travel/Tour Operators,checked,,,,7/6/2023 6:59pm
3633,Community Real Estate Referrals,General Coordinates Used,40.357298,-74.667223,(800)346-5592 gay realtor at your service,,Princeton,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 6:59pm
3635,Princeton U.,Found,40.345864,-74.656253,,,Princeton,NJ,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 6:59pm
3641,Community Real Estate Referrals,General Coordinates Used,40.652729,-74.259277,(800)346-5592 gay realtor at your service,,Roselle,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 7:00pm
3652,State Parking Lot,Found,40.218412,-74.765992,Warren & Lafayette (Late),,Trenton,NJ,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 7:08pm
3651,Clinton & State Sts.,Found,40.221098,-74.755444,,,Trenton,NJ,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 7:08pm
3636,Rahway River Park,General Coordinates Used,40.608159,-74.277647,,,Rahway,NJ,1994,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/6/2023 7:10pm
3643,Nude beach ,General Coordinates Used,41.421821,-73.283318,"nr. Gunnison, Park S. end",,Sandy Hook,NJ,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 7:10pm
3644,Franklin Ave. & Boardwalks,General Coordinates Used,39.944285,-74.072914,(summers only),,Seaside Heights,NJ,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 7:10pm
3648,Community Real Estate Referrals,General Coordinates Used,39.953736,-74.197946,(800)346-5592 gay realtor at your service,,Toms River,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 7:11pm
3656,"""Homo Beach"" ",General Coordinates Used,40.889821,-74.194867,River btwn. Union Blvd. & Little Falls,,West Paterson,NJ,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 7:11pm
3595,GAAMC & Gay/LesbianYouth in N.J. Helpline,General Coordinates Used,40.780256,-74.445796,"285-1595 info & referrals 7pm-10pm, 24hr tape",,Convent Station,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 7:11pm
3598,Community Real Estate Referrals,General Coordinates Used,40.665795,-74.218238,(800)346-5592 gay realtor at your service,,Elizabeth,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 7:12pm
3653,Community Real Estate Referrals,General Coordinates Used,40.779546,-74.023751,(800)346-5592 gay realtor at your service,,Union City,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 7:12pm
3601,Community Real Estate Referrals,General Coordinates Used,40.743991,-74.032363,(800)346-5592 gay realtor at your service,,Hoboken,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 7:12pm
3591,Community Real Estate Referrals,General Coordinates Used,39.926813,-75.024631,(800)346-5592 gay realtor at your service,,Cherry Hill,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 7:13pm
3593,Cooper River Park,Found,39.925392,-75.056231,behind Hyatt,,Cherry Hill,NJ,1994,Cruisy Area,Cruising Areas,checked,,,,7/6/2023 7:13pm
3611,Organization for Gay Awareness,General Coordinates Used,40.825901,-74.209005,"P.O. Box 1291, 07042 743-5322, 9:30pm-11pm Mon, Tues & Th, socia/educational org.",,Montclair,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 7:15pm
3647,Gay Activist Alliance of New Jersey Helpline,General Coordinates Used,40.893247,-74.011654,"692-1794, 7:30pm-10:30pm",,Teaneck,NJ,1994,,Info Lines & Services,checked,,,,7/6/2023 7:18pm
3594,Adult Book Barn,Found,39.917586,-75.089538,854-4566,Rte. 130 & Richey Ave.,Collingswood,NJ,1994,,Erotica,checked,,,,7/6/2023 7:19pm
3623,Crowd Pleasers Tours,General Coordinates Used,39.370394,-74.550155,"P.O. Box Box 844, 08225 272-8444",,Northfield,NJ,1994,(IGTA),Travel/Tour Operators,checked,,,,7/7/2023 9:52am
3661,Dave's B&B ,General Coordinates Used,35.075459,-106.564133,"247-8312, hot tub",,Albuquerque,NM,1994,"(MW),(L),(WC)",Accommodations,checked,,,,7/7/2023 9:55am
3684,Silver Ave.,General Coordinates Used,35.079101,-106.615176,(West of Washington St.),,Albuquerque,NM,1994,Cruisy Area,Cruising Areas,checked,,,,7/7/2023 9:57am
3660,New Mexico Outdoors,General Coordinates Used,35.075459,-106.564133,"P.O. Box 26836, 87125 822-1093 active lesbigay outdoors group",,Albuquerque,NM,1994,,Info Lines & Services,checked,,,,7/7/2023 9:56am
3680,Out! Magazine,General Coordinates Used,35.075459,-106.564133,"P.O. Box 27237, 87125 243-2540",,Albuquerque,NM,1994,,Publications,checked,,,,7/7/2023 9:56am
3659,Community Real Estate Referrals,General Coordinates Used,35.075459,-106.564133,(800)346-5592 gay realtor at your service,,Albuquerque,NM,1994,,Info Lines & Services,checked,,,,7/7/2023 9:54am
3693,Community Real Estate Referrals,General Coordinates Used,35.686975,-105.937799,(800)346-5592 gay realtor at your service,,Santa Fe,NM,1994,,Info Lines & Services,checked,,,,7/7/2023 9:58am
