ID2,title,type,city,state,description,streetaddress,amenityfeatures,unclear_address,Year,unclear type or question,notes,Last Modified
3330,U. of MO,Cruising Areas,Columbia,MN,Jesse Hall,,Cruisy Area,checked,,,,8/8/2022 6:09pm
3331,U. of MO,Cruising Areas,Columbia,MN,Mem. Union,,"Cruisy Area,(AYOR)",checked,,,,8/8/2022 6:09pm
3332,Machine Monthly ,Publications,Huntsville,MN,65259,P.O. Box 101,,checked,,,,8/8/2022 6:11pm
3335,'Rest Stops',Cruising Areas,Joplin,MN,on I-44,,"Cruisy Area,(AYOR)",checked,,,,8/8/2022 6:13pm
3336,McClellan Park,Cruising Areas,Joplin,MN,,,Cruisy Area,checked,,,,8/8/2022 6:13pm
3338,Gay Talk Crisis Line,Info Lines & Services,Kansas City,MN,931-4470 from 6pm,,,checked,,,,4/14/2023 2:56pm
3339,Open Quest Institute ,Info Lines & Services,Kansas City,MN,(800)992-9239 24 hour Crisis Hotline,,,checked,,,,4/14/2023 2:56pm
3361,Affirmation,Religious Organizations,Kansas City,MN,"(Methodist) 64111, 753-8798 call for info",P.O. Box 10116,,checked,,,,8/8/2022 9:34pm
3362,Gala (Gay & Lesbian Awareness),Religious Organizations,Kansas City,MN,"64141, 931-4943",P.O. Box 411411,,checked,,,,8/8/2022 9:34pm
3375,'Rest Stop',Cruising Areas,Kansas City,MN,on I-29 nr. airport,,Cruisy Area,checked,,,,8/8/2022 9:53pm
3376,Country Club Plaza,Cruising Areas,Kansas City,MN,,,Cruisy Area,checked,,,,8/8/2022 9:53pm
3377,Liberty Mem. Mall,Cruising Areas,Kansas City,MN,(Days),,"(AYOR),Cruisy Area",checked,,,,8/8/2022 9:53pm
3378,Loose Park,Cruising Areas,Kansas City,MN,(oh really!),,Cruisy Area,checked,,,,8/8/2022 9:53pm
3379,McGee ,Cruising Areas,Kansas City,MN,btw. 10th & 11th (Hustlers),,"(AYOR),Cruisy Area",checked,,,,8/8/2022 9:53pm
3380,Reed St.,Cruising Areas,Moberly,MN,(Nights),,Cruisy Area,checked,,,,8/8/2022 9:58pm
3381,Rothwell Park,Cruising Areas,Moberly,MN,,,Cruisy Area,checked,,,,8/8/2022 9:58pm
3382,'Rest Stop',Cruising Areas,New Madrid,MN,on I-55 S.,,Cruisy Area,checked,,,,4/14/2023 2:51pm
3392,Phelps Grove Park,Cruising Areas,Springfield,MN,,,"Cruisy Area,(AYOR)",checked,,,,8/10/2022 9:10pm
3394,Small Park,Cruising Areas,St. Joseph,MN,(Downtown),,Cruisy Area,checked,,,,8/10/2022 9:18pm
3395,AA Gay/Lesbian ,Info Lines & Services,St. Louis,MN,"647-3677 (AA#) many meetings, call for times & locations",,,checked,,,,4/14/2023 2:56pm
3396,Gay & Lesbian Hotline,Info Lines & Services,St. Louis,MN,367-0084 7pm-10pm,,,checked,,,,4/14/2023 2:56pm
3397,Open Quest Institute,Info Lines & Services,St. Louis,MN,(800)992-9239 24 hour Crisis Hotline,,,checked,,,,4/14/2023 2:56pm
3399,Badges,Bars/Clubs,St. Louis,MN,(at Mick's bar) 241-1181,,"(LV),(L)",checked,,,,4/14/2023 2:56pm
3404,Gateway,Bars/Clubs,St. Louis,MN,(at Nite's bar) 652-3123,,"(L),(LV)",checked,,,,4/14/2023 2:56pm
3429,Affirmation,Religious Organizations,St. Louis,MN,"(Methodist) Shaw Ave. Methodist Church, Shaw & Tower Grove 664-8418/644-4253 7pm Sun",,,checked,,,,8/11/2022 5:29pm
3433,Lesbian Gay News Telegraph ,Publications,St. Louis,MN,361-0066 monthly newspaper,,,checked,,,,4/14/2023 2:56pm
3434,Euclid Ave.,Cruising Areas,St. Louis,MN,from Washington to Duncan (Maryland Plaza),,Cruisy Area,checked,,,,8/11/2022 5:35pm
3435,Forest Park,Cruising Areas,St. Louis,MN,Trails & Confederate Cir.,,"(AYOR),Cruisy Area",checked,,,,8/11/2022 5:35pm
3436,Shaw Gardens,Cruising Areas,St. Louis,MN,Missouri Botanical Garden,,Cruisy Area,checked,,,,8/11/2022 5:35pm
3437,Tower Grove Park,Cruising Areas,St. Louis,MN,,,"(AYOR),Cruisy Area",checked,,,,8/11/2022 5:35pm
3438,AA Gay/Lesbian ,Info Lines & Services,Billings,MT,"245-7066 meets at MCC location, call for times",,,checked,,,,4/24/2023 12:16pm
3439,Corral Bar,Bars/Clubs,Billings,MT,373-5345 11am-2am,5005 Hwy 312 E.,"(*),(MW),(CW),(D),(YC),(E),(F)",checked,,,,4/24/2023 12:16pm
3444,Boulder Hot Springs ,Gym/Health Clubs,Boulder,MT,inquire locally for location,,(*),checked,,,,4/24/2023 12:16pm
3445,Lambda Alliance of Gay Men & Lesbians,Info Lines & Services,Bozeman,MT,994-3836 local contact organization for info & referrals,,,checked,,,,4/24/2023 12:16pm
3448,'Rest Stop',Cruising Areas,Butte,MT,S. on I-90,,,checked,,,,4/24/2023 12:16pm
3451,Gibson Park,Cruising Areas,Great Falls,MT,,,"Cruisy Area,(AYOR)",checked,,,,4/24/2023 12:16pm
3452,Out in Montana,Publications,Helena,MT,"59624, 442-1784",P.O. Box 951,,checked,,,,4/24/2023 12:16pm
3453,Woodland Park,Cruising Areas,Kalispell,MT,,,Cruisy Area,checked,,,,4/24/2023 12:16pm
3455,University Center Bookstore,Book Stores or Retail Shops,Missoula,MT,Campus Drive (UOM) 243-4921 gay/lesbian section,,,checked,,,,4/24/2023 12:16pm
3457,Interstate Hwy.,Cruising Areas,Missoula,MT,E & W bound 'rest areas' approx. 6.5 mi. E. of Missoula,,Cruisy Area,checked,,,,4/24/2023 12:16pm
3458,McCormick Park,Cruising Areas,Missoula,MT,west side of Orange St. Bridge ,,"(AYOR),Cruisy Area",checked,,,,4/24/2023 12:16pm
3459,U. of Montana Rec. ,Cruising Areas,Missoula,MT,"Annex Basement, University hall, 2nd fl. Univ. Center",,Cruisy Area,checked,,,,4/24/2023 12:16pm
3460,North Crow Vacation Ranch,Accommodations,Ronan,MT,"R.R. 1, Box 62-A, 59864, 676-5169 campground May 15th-October 15th ",,"(MW),(N)",checked,,,,4/24/2023 12:16pm
3462,Ashley Park,Cruising Areas,Grand Island,NE,,,Cruisy Area,checked,,,,8/11/2022 6:02pm
3463,Pier Park,Cruising Areas,Grand Island,NE,,,Cruisy Area,checked,,,,8/11/2022 6:02pm
3465,Gay/Lesbian Hot Line,Info Lines & Services,Lincoln,NE,466-4627 24hrs,,,checked,,,,4/14/2023 2:56pm
3466,New Directions Center,Info Lines & Services,Lincoln,NE,"476-2802 counseling, support groups, workshops",,,checked,,,,4/14/2023 2:56pm
3469,The Club,Bars/Clubs,Lincoln,NE,(inside the Boardwalk bar) 474-5692 quiet lounge,,(MW),checked,,,,4/14/2023 2:56pm
3473,Antelope,Cruising Areas,Lincoln,NE,,,Cruisy Area,checked,,,,8/11/2022 6:10pm
3474,Pioneer,Cruising Areas,Lincoln,NE,,,Cruisy Area,checked,,,,8/11/2022 6:10pm
3475,Van Dorn Parks,Cruising Areas,Lincoln,NE,,,Cruisy Area,checked,,,,8/11/2022 6:10pm
3476,Centrum Mall,Cruising Areas,Lincoln,NE,,,Cruisy Area,checked,,,,8/11/2022 6:10pm
3477,Gatewall Mall,Cruising Areas,Lincoln,NE,,,Cruisy Area,checked,,,,8/11/2022 6:10pm
3478,O St. ,Cruising Areas,Lincoln,NE,from 9th to 27th,,Cruisy Area,checked,,,,8/11/2022 6:10pm
3479,Ta-Ha-Zooka Park,Cruising Areas,Norfolk,NE,,,Cruisy Area,checked,,,,8/11/2022 6:10pm
3480,AA Gay/Lesbian,Info Lines & Services,Omaha,NE,345-9916 8:15pm Fri,,,checked,,,,4/14/2023 2:56pm
3481,Gay/Lesbian Student Organization,Info Lines & Services,Omaha,NE,"558-1186 men/ 391-0694 women support & social group, meets, monthly, call for info",,,checked,,,,4/14/2023 2:56pm
3489,Dignity Omaha,Religious Organizations,Omaha,NE,"St. John's (lower level) on Creighton Univ Campus, 341-1460 7pm 2nd Sun",,,checked,,,,4/14/2023 2:56pm
3491,New Voice,Publications,Omaha,NE,"68103, 556-9907",P.O. Box 3512,,checked,,,,8/11/2022 6:22pm
3492,'Milk Run',Cruising Areas,Omaha,NE,Howard & Jackson Sts. btw. 16th & 18th nr. bus depot (Nights) (Hustlers) ,,"Cruisy Area,(AYOR)",checked,,,,8/11/2022 6:24pm
3493,Benson Park ,Cruising Areas,Omaha,NE,,,Cruisy Area,checked,,,,4/21/2023 9:04am
3494,Carter Lake,Cruising Areas,Omaha,NE,,,Cruisy Area,checked,,,,8/11/2022 6:24pm
3495,Hanscom Park,Cruising Areas,Omaha,NE,,,Cruisy Area,checked,,,,8/11/2022 6:24pm
3496,Towl Park,Cruising Areas,Omaha,NE,wooded area & jogging path ,,"(AYOR),Cruisy Area",checked,,,,8/11/2022 6:24pm
3497,Westroads Shopping Ctr. Mall,Cruising Areas,Omaha,NE,,,Cruisy Area,checked,,,,8/11/2022 6:24pm
3498,Mills Park N. end ,Cruising Areas,Carson City,NV,,,Cruisy Area,checked,,,,8/12/2022 5:37pm
3499,Gay Switchboard,Info Lines & Services,Las Vegas,NV,733-9990 24hr tape,,,checked,,,,4/14/2023 2:56pm
3500,Open Quest Institute,Info Lines & Services,Las Vegas,NV,(800)992-9239 24 hour Crisis Hotline,,,checked,,,,4/14/2023 2:56pm
3515,Dignity,Religious Organizations,Las Vegas,NV,(at MCC) 384-2325 call for info,,,checked,,,,4/14/2023 2:56pm
3517,L.V. Bugle,Publications,Las Vegas,NV,"89132, 737-7780",P.O. Box 19360,,checked,,,,8/12/2022 8:13pm
3522,Boulder Beach,Cruising Areas,Las Vegas,NV,(Lake Mead),,Cruisy Area,checked,,,,8/12/2022 8:16pm
3523,Boulevard Shopping Ctr.,Cruising Areas,Las Vegas,NV,,,Cruisy Area,checked,,,,8/12/2022 8:16pm
3524,Fantasy Park ,Cruising Areas,Las Vegas,NV,Washington btw. Bruce & Las Vegas,,"Cruisy Area,(AYOR)",checked,,,,8/12/2022 8:16pm
3525,J.C. Park Eastern at St. Louis,Cruising Areas,Las Vegas,NV,,,"Cruisy Area,(AYOR)",checked,,,,8/12/2022 8:16pm
3526,Meadows Shopping Ctr.,Cruising Areas,Las Vegas,NV,,,Cruisy Area,checked,,,,8/12/2022 8:16pm
3527,AA Gay/Lesbian ,Info Lines & Services,Reno,NV,(at MCC) 348-7377 call MCC for info,,,checked,,,,8/12/2022 8:25pm
3528,Open Quest Institute,Info Lines & Services,Reno,NV,(800)992-9239 24 hour Crisis Hotline,,,checked,,,,8/12/2022 8:25pm
3535,Saddle Room,Bars/Clubs,Reno,NV,(downstairs at Chute #1 bar location) 323-7825,,"(*),(V),(L),(LV)",checked,,,,8/12/2022 8:25pm
3541,Reno Bugle,Publications,Reno,NV,"Las Vegas 89132, 737-7780 monthly",P.O. Box 19360,,checked,,,,8/12/2022 8:29pm
3542,Chute Shop,Erotica,Reno,NV,"(at Chute #1 bar location) 323-7825 leather, novelties, etc., clsd Sun & Tues",,,checked,,,,4/14/2023 2:56pm
3544,Idlewild Park,Cruising Areas,Reno,NV,,,Cruisy Area,checked,,,,8/12/2022 8:31pm
3545,Park,Cruising Areas,Reno,NV,below Arlington Towers,,Cruisy Area,checked,,,,8/12/2022 8:31pm
3546,Union St.,Cruising Areas,Virginia City,NV,behind Pipers Opera House (nights),,Cruisy Area,checked,,,,8/12/2022 8:32pm
3547,Red Hill Inn,Accommodations,Centre Harbor,NH,"RFD #1, Box 99M, 03226, 279-7001 country inn, restaurant open to the public, cross-country skiing",,"(MW),(MX),(IGTA)",checked,,,,4/24/2023 12:20pm
3548,Mount Chocorua View House,Accommodations,Chocorua,NH,"Rte. 16, 323-8350 B&B",,"(MW),(MX)",checked,,,,4/14/2023 2:56pm
3549,Gay Info Line,Info Lines & Services,Concord,NH,595-2650 10am-11pm,,,checked,,,,4/14/2023 2:56pm
3551,Blanche's B&B,Accommodations,Franconia,NH,"RFD #1 Box 75, 03580, 823-7061 B&B, shared baths, non-smoking, year round",,"(MX),(MW)",checked,,,,4/14/2023 2:56pm
3552,Bungay Jar,Accommodations,Franconia,NH,"823-7975 B&B, full breakfast, year round",,"(MX),(MW)",checked,,,,4/14/2023 2:56pm
3554,Attitash Valley Motor Inn,Accommodations,Glen,NH,"Rte. 302, 03838 383-4239 great skiing location, cafe on premises",,"(MX),(F)",checked,,,,4/14/2023 2:56pm
3555,'Rest Stop',Cruising Areas,Hampton,NH,I-95 N. nr. state line,,Cruisy Area,checked,,,,8/13/2022 2:07pm
3556,Hampton Beach,Cruising Areas,Hampton,NH,(summers),,Cruisy Area,checked,,,,8/13/2022 2:07pm
3557,Scenic Vista Rest Stop,Cruising Areas,Intervale,NH,on Rte. 16,,Cruisy Area,checked,,,,8/13/2022 2:07pm
3558,Wildcat Inn & Tavern,Info Lines & Services,Jackson,NH,"Rte. 16A, 383-4245 B&B, restaurant open to public, New England tavern",,(MX),checked,,,,4/14/2023 2:56pm
3559,Network North Info Line,Info Lines & Services,Madison,NH,"P.O. Box 332, 03860, 367-8304",,,checked,,,,4/14/2023 2:56pm
3560,Pal's Guest House,Accommodations,Madison,NH,"P.O. Box 332, Madison, 03849, 367-8304 B&B",,,checked,,,,4/14/2023 2:56pm
3564,Weston Observatory Park Reservoir Road,Cruising Areas,Manchester,NH,,,"Cruisy Area,(AYOR)",checked,,,,8/13/2022 2:12pm
3565,Main St. ,Cruising Areas,Nashua,NH,around City Hall,,Cruisy Area,checked,,,,8/13/2022 2:13pm
3566,Mt. Valley Mall,Cruising Areas,North Conway,NH,,,Cruisy Area,checked,,,,8/13/2022 2:13pm
3567,Schouler Park downtown,Cruising Areas,North Conway,NH,,,Cruisy Area,checked,,,,8/13/2022 2:15pm
3569,Seacoast Gay Men,Men's Services,Portsmouth,NH,"(SMG, Inc.) P.O. Box 1394, 03801, 898-1115 social group Mon 7pm",,,checked,,,,8/13/2022 2:15pm
3570,Dignity Portsmouth,Religious Organizations,Portsmouth,NH,595-2650 (hotline#) re-grouping spring '90,,,checked,,,,4/14/2023 2:56pm
3571,Fifth Wheel,Erotica,Portsmouth,NH,S. on Rt. 1 Bypass 436-1504,,,checked,,,,4/14/2023 2:56pm
3572,Peter's Palace,Erotica,Portsmouth,NH,N. on Rt. 1 Bypass 436-9622,,,checked,,,,4/14/2023 2:56pm
3573,Hilton Park,Cruising Areas,Portsmouth,NH,Dover Pt. Rd.,,Cruisy Area,checked,,,,8/13/2022 2:17pm
3574,Pierce Island dock area,Cruising Areas,Portsmouth,NH,,,Cruisy Area,checked,,,,8/13/2022 2:17pm
3575,'Rest Stop',Cruising Areas,Salem,NH,on I-93 N. (very AYOR),,"(AYOR),Cruisy Area",checked,,,,8/13/2022 2:17pm
3576,'Rest Stop',Cruising Areas,Walpole,NH,on Rt 12,,Cruisy Area,checked,,,,8/13/2022 2:18pm
3577,Blue Note,Bars/Clubs,Asbury Park,NJ,"775-9510 piano bar, 6pm-2am",,"(*),(MW),(NH),(E)",checked,,,,4/14/2023 2:56pm
3581,Tool Box,Bars/Clubs,Asbury Park,NJ,(at Blue Note),707 Bangs Ave.,"(MW),(NH)",checked,,,,8/13/2022 2:23pm
3582,Dignity Jersey Shore,Religious Organizations,Asbury Park,NJ,"P.O. Box 824, 07712, 477-9282 8pm Tues, call for location",,,checked,,,,8/13/2022 2:23pm
3583,Boardwalk,Cruising Areas,Asbury Park,NJ,nr. Convention Hall (Late night),,Cruisy Area,checked,,,,8/13/2022 2:23pm
3584,Cookman Ave.,Cruising Areas,Asbury Park,NJ,around bars (Late night),,,checked,,,,4/14/2023 2:56pm
3585,Open Quest Institute,Info Lines & Services,Atlantic City,NJ,(800)992-9239 24 hour Crisis Hotline,,,checked,,,,4/14/2023 2:56pm
3592,Studio Six Dance Club,Bars/Clubs,Atlantic City,NJ,9upstairs at Brass Rail Bar location) 348-0192 11pm-8am,,"(MW),(D),(E)",checked,,,,8/13/2022 2:33pm
3595,Beach ,Cruising Areas,Atlantic City,NJ,opp. Claridge's,,Cruisy Area,checked,,,,8/13/2022 2:35pm
3596,Boardwalk,Cruising Areas,Atlantic City,NJ,New York Ave.,,"Cruisy Area,(AYOR)",checked,,,,8/13/2022 2:35pm
3597,Belmar Beach,Cruising Areas,Belmar,NJ,btw. 2nd & 3rd,,Cruisy Area,checked,,,,8/13/2022 2:36pm
3598,Red Barn Adult Books,Erotica,Berlin,NJ,Rte. 73 N. 767-1525 24hrs,,,checked,,,,4/24/2023 12:21pm
3599,Caritas Info Line,Info Lines & Services,Blackwood,NJ,228-7438 call for support group times and location,,,checked,,,,4/14/2023 2:56pm
3601,Cooper River Park,Cruising Areas,Cherry Hill,NJ,behind Hyatt,,Cruisy Area,checked,,,,8/13/2022 2:38pm
3602,GAAMC & N.J. Pride Support & Helpline,Info Lines & Services,Convent Station,NJ,"Normandy Hts. Rd., (Unitarian Fellowship) 285-1595 info & referrals 7pm-10pm every day, call for group times",,,checked,,,,8/13/2022 2:46pm
3603,Video Emporium,Erotica,Denville,NJ,"3049 Rte. 10, 361-9440",,,checked,,,,4/24/2023 12:21pm
3605,Monmouth Mall Shopping Ctr.,Cruising Areas,Eatontown,NJ,,,Cruisy Area,checked,,,,8/13/2022 2:47pm
3607,Menlo Park Mall,Cruising Areas,Edison,NJ,,,Cruisy Area,checked,,,,8/13/2022 2:48pm
3609,Price Street,Cruising Areas,Elizabeth,NJ,,,"Cruisy Area,(AYOR)",checked,,,,8/13/2022 2:49pm
3610,Florence Book Store,Erotica,Florence,NJ,Rte. 130 S. (4mi. S. of Rte. 206) 499-9853,,,checked,,,,4/24/2023 12:22pm
3611,'Rest Stop' on Hwy. 80 E. & W.,Cruising Areas,Hackettstown,NJ,(Mile 20),,"(AYOR),Cruisy Area",checked,,,,8/13/2022 2:51pm
3615,Journal Square,Cruising Areas,Jersey City,NJ,,,Cruisy Area,checked,,,,8/13/2022 2:53pm
3616,Adult Way Books,Erotica,Kenvil,NJ,725-77 Rte. 46,,,checked,,,,4/24/2023 12:22pm
3618,W. end of Boardwalk,Cruising Areas,Long Branch,NJ,,,"Cruisy Area,(AYOR)",checked,,,,8/13/2022 2:55pm
3619,Intergroup,Info Lines & Services,Maplecrest,NJ,"AA. P.O. Box 632, Maple Crest Sta., 07040, 763-1415 24hr counseling",,,checked,,,,4/14/2023 2:56pm
3621,Bottoms Up,Bars/Clubs,Mays Landing,NJ,Rte. 322-Blk Horse Pike 625-0155 8pm-4am,,"(MW),(D),(F)",checked,,,,8/13/2022 3:11pm
3623,Seaview Sq. Mall,Cruising Areas,Neptune ,NJ,,,Cruisy Area,checked,,,,8/13/2022 3:10pm
3624,AA Gay/Lesbian ,Info Lines & Services,Newark,NJ,763-1415 (AA#) call for times/locations of meetings in the Newark area,,,checked,,,,8/13/2022 3:11pm
3628,Rutgers Univ. Gay/Lesbian Stu Hotline,Info Lines & Services,New Brunswick,NJ,"932-7886 7pm-9pm Mon-Thurs, til 11pm Fri",,,checked,,,,8/13/2022 3:15pm
3632,A Guide to Gay N.J. The Network,Publications,New Brunswick,NJ,"08906, 572-6467 monthly newsletter",P.O. Box 10372,,checked,,,,8/13/2022 3:18pm
3633,Brunswick Square Mall,Cruising Areas,New Brunswick,NJ,,,Cruisy Area,checked,,,,8/13/2022 3:18pm
3634,Johnson Park,Cruising Areas,New Brunswick,NJ,parking lot & trails along river (Highlands Park),,Cruisy Area,checked,,,,8/13/2022 3:19pm
3635,Rutgers U.,Cruising Areas,New Brunswick,NJ,"Records Hall, Seminary Rd. (Late)",,Cruisy Area,checked,,,,8/13/2022 3:19pm
3638,Big Rock,Cruising Areas,Orange,NJ,at South Man. Reservation,,"Cruisy Area,(AYOR)",checked,,,,8/13/2022 3:44pm
3639,Livingston Mall,Cruising Areas,Orange,NJ,,,Cruisy Area,checked,,,,8/13/2022 3:44pm
3640,Bergen Mall,Cruising Areas,Paramus,NJ,,,Cruisy Area,checked,,,,8/13/2022 3:45pm
3641,Garden State Plaza,Cruising Areas,Paramus,NJ,,,"Cruisy Area,(AYOR)",checked,,,,8/13/2022 3:45pm
3642,Paramus Park Shopping Ctr.,Cruising Areas,Paramus,NJ,,,Cruisy Area,checked,,,,8/13/2022 3:45pm
3643,'Rest Stop',Cruising Areas,Paulsboro,NJ,on Rte. 295 nr. Truck Stop,,"Cruisy Area,(AYOR)",checked,,,,8/13/2022 3:46pm
3644,The Other Half,Bars/Clubs,Perth Amboy,NJ,Convery & Kennedy 826-8877 9pm-2am,,"(*),(CW),(D),(LV)",checked,,,,4/14/2023 2:56pm
3646,Princeton U.,Cruising Areas,Princeton,NJ,Wilson Hall,,Cruisy Area,checked,,,,8/13/2022 3:48pm
3647,Rahway River Park,Cruising Areas,Rahway,NJ,,,"Cruisy Area,(AYOR)",checked,,,,8/13/2022 3:48pm
3650,Nude beach,Cruising Areas,Sandy Hook,NJ,nr. Gunnison Park- S. end,,Cruisy Area,checked,,,,8/13/2022 3:54pm
3651,Franklin Ave. & Boardwalk,Cruising Areas,Seaside Heights,NJ,(Summers only),,Cruisy Area,checked,,,,8/13/2022 3:55pm
3654,G.A.A of New Jersey,Info Lines & Services,Teaneck,NJ,692-1794 info & referrals 7:30pm-10:30pm or tape,,,checked,,,,8/13/2022 3:58pm
3655,Macy's Ocean County Mall,Cruising Areas,Toms River,NJ,,,Cruisy Area,checked,,,,8/13/2022 3:58pm
3657,Casa Lido,Restaurants & Cafes,Trenton,NJ,(at Casa Lido bar) 394-8158 11:30am-7pm,,"(MW),(E)",checked,,,,4/14/2023 2:56pm
3658,Clinton & State Sts.,Cruising Areas,Trenton,NJ,,,"Cruisy Area,(AYOR)",checked,,,,8/13/2022 3:59pm
3659,State Parking Lot,Cruising Areas,Trenton,NJ,Warren & Lafayette (Late),,Cruisy Area,checked,,,,4/14/2023 2:51pm
3661,'Homo Beach',Cruising Areas,West Paterson,NJ,River btw. Union Blvd. & Little Falls,,Cruisy Area,checked,,,,8/13/2022 4:01pm
3662,Woodbridge Ctr. Mall,Cruising Areas,Woodbridge,NJ,,,Cruisy Area,checked,,,,8/13/2022 4:02pm
3663,AA Gay & Lesbian,Info Lines & Services,Albuquerque,NM,266-1900 call for meeting info,,,checked,,,,8/13/2022 4:06pm
3665,Common Bond Info Line,Info Lines & Services,Albuquerque,NM,"P.O. Box 26836, 87125, 266-8041 7pm-10pm Mon-Fri",,,checked,,,,8/13/2022 4:06pm
3666,Friday Night Out at the Community Center,Info Lines & Services,Albuquerque,NM,9at Common Bond) 266-8041/255-7288 7pm-1am,,(MW),checked,,,,8/13/2022 4:06pm
3670,Cuff's,Bars/Clubs,Albuquerque,NM,"(at the Ranch bar0 275-1616 11am-2am, noon-midnight Sun",,"(CW),(L),(LV),(F)",checked,,,,8/13/2022 4:17pm
3681,Men's Rap Group,Info Lines & Services,Albuquerque,NM,(at Common Bond) 266-8041 Wed 7pm,,,checked,,,,8/13/2022 4:26pm
3682,Dignity New Mexico,Religious Organizations,Albuquerque,NM,"P.O. Box 27294, 87125, 898-3343 write for meeting times & locations",,,checked,,,,8/13/2022 4:28pm
3684,Out! Magazine,Publications,Albuquerque,NM,"P.O. Box 27237, 87125, 243-2540",,,checked,,,,8/13/2022 4:28pm
3690,Coronado Shopping Ctr.,Cruising Areas,Albuquerque,NM,,,Cruisy Area,checked,,,,8/13/2022 4:31pm
3691,Crossroads Mall-Civic Plaza,Cruising Areas,Albuquerque,NM,,,Cruisy Area,checked,,,,8/13/2022 4:31pm
3692,Truck Stop,Cruising Areas,Albuquerque,NM,'76' I-40 at I-25,,Cruisy Area,checked,,,,8/13/2022 4:32pm
3693,'Rest Stop',Cruising Areas,Clovis,NM,btw Clovis & Portales near Grey-hound Park,,Cruisy Area,checked,,,,8/13/2022 4:38pm
3694,Main St.,Cruising Areas,Clovis,NM,btw. 2nd & 7th (weekends),,Cruisy Area,checked,,,,8/13/2022 4:38pm
3696,AA Gay/Lesbian,Info Lines & Services,Santa Fe,NM,"982-8932 (AA#) 6pm Mon-Wed, Sun & 8pm Fri, call for various locations",,,checked,,,,4/14/2023 2:56pm
3697,Common Knowledge,Info Lines & Services,Santa Fe,NM,"P.O. Box 9856, 87504-9856, 986-1234 social & political group, meets 1st Tues",,,checked,,,,8/13/2022 4:41pm
3698,Triangle Inn,Accommodations,Santa Fe,NM,"P.O. Box 3235, 87501-0235, 455-3375 jacuzzi, gym, suites, year-round",,(MW),checked,,,,8/13/2022 4:41pm
3702,The Nifty ,Restaurants & Cafes,Santa Fe,NM,"Rt 9 Box 52, 87505, 984-1781 open for breakfast & lunch Rues-Sun & dinner on Friday",,"(MW),(MX)",checked,,,,8/13/2022 4:45pm
3709,Precious Cargo,Book Stores or Retail Shops,Santa Fe,NM,"(in front of the Cargo Club) 988-3345 10am-5pm Mon-Sat, clsd Sun",,,checked,,,,8/13/2022 4:51pm
3710,I'm Your Sister Hawk,Travel Agency or Tour Operators,Santa Fe,NM,"P.O. Box 9109-WT, 87504, 9842268 occasional writer's retreat for gay men",,,checked,,,,8/13/2022 4:51pm
3711,Art Cinema,Erotica,Santa Fe,NM,"relocating in 1990, call for new address 983-2822",,,checked,,,,4/21/2023 9:32am
3712,'Rest Stop',Cruising Areas,Santa Fe,NM,on I-25 15 mi. S. of S.F.,,Cruisy Area,checked,,,,8/13/2022 4:53pm
3713,DeVargas Mall,Cruising Areas,Santa Fe,NM,,,Cruisy Area,checked,,,,8/13/2022 4:53pm
3714,The Ruby Slipper,Accommodations,Taos,NM,"P.O. Box 2069, 87571, 758-0613 B&B, non-smoking, natural foods",,"(MW),(IGTA)",checked,,,,4/24/2023 12:24pm
3715,Artemis Wilderness Tours,Travel Agency or Tour Operators,Taos,NM,"P.O. Box 1178, 87571, 758-2203",,(IGTA),checked,,,,8/13/2022 4:54pm
3716,Gay/Lesbian AA,Info Lines & Services,Albany,NY,"(at Community Center) 462-6138 meets 7:30pm Mon, men only",,,checked,,,,8/13/2022 5:00pm
3725,Dignity & Integrity,Religious Organizations,Albany,NY,Clinton & Robbins St (Grace Holy Innocents Church) 436-8546 Dig/756-9002Int worship 6pm Sun,,,checked,,,,4/14/2023 2:56pm
3726,Empire State Plaza,Cruising Areas,Albany,NY,,,Cruisy Area,checked,,,,8/13/2022 5:03pm
3727,Lark,Cruising Areas,Albany,NY,State & Willet Sts. near Washington Park,,"Cruisy Area,(AYOR)",checked,,,,8/13/2022 5:04pm
3728,Northway Mall,Cruising Areas,Albany,NY,,,Cruisy Area,checked,,,,8/13/2022 5:04pm
3729,AA Gay/Lesbian,Info Lines & Services,Binghampton,NY,Washington St. Mall (Salvation Army) 722-5983 7pm Sat,,,checked,,,,8/13/2022 5:09pm
3730,Hillside Campgrounds,Accommodations,Binghampton,NY,"P.O. Box 726, 13902, 756-2007 all male campground, nature trails and disco",,(SW),checked,,,,8/13/2022 5:09pm
3731,Numbers,Bars/Clubs,Binghampton,NY,"Upper Court St. (in Rocket Center) 775-3300 9pm-1am Sun-Tours, til 3am Fri/Sat",,"(*),(MW),(S),(YC),(D),(V),(AH)",checked,,,,8/13/2022 5:09pm
3736,'Oneida' campground,Cruising Areas,Binghampton,NY,,,Cruisy Area,checked,,,,8/13/2022 5:10pm
3737,'Rest Stop',Cruising Areas,Binghampton,NY,on Rte. 81 N. ('lollipop heaven'),,Cruisy Area,checked,,,,8/13/2022 5:10pm
3738,Cole Park,Cruising Areas,Binghampton,NY,,,Cruisy Area,checked,,,,8/13/2022 5:10pm
3739,Greyhound Bus Depot,Cruising Areas,Binghampton,NY,,,"(AYOR),Cruisy Area",checked,,,,8/13/2022 5:10pm
