ID,title,status,description,streetaddress,Lat/lon,city,Year,state,amenityfeatures,type,unclearaddress,unclear type,notes,dateadded,lastmodified
391,Beach Area nr. Power Plant ,Found,,,"33.884736,-118.410909",Manhattan Beach ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
366,Deer Park,General City Coordinates Used,,," 36.737798,-119.787125",Fresno ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
420,Taste of Leather ,Found,(Leather & 'Toy' shop upstairs at Febe's) 11th and Folsom Sts. ,,"37.771872,-122.414048 ",San Francisco,1976,CA,,Business,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
364,Manola's & the Lido ,General City Coordinates Used,"In Mexicali, Mexico, just across the border from Calexico, Calif.",,"32.624539,-115.452262",El Centro,1976,CA,,Bars/Clubs,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
410,Fashion Valley Shopping Center,Found,,,"32.768118,-117.166728 ",San Diego ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
447,T-Rooms at Camp Curry ,Found,,,"37.738462,-119.574822",Yosemite ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
407,Balboa Park,Found,,,"32.734148,-117.144553 ",San Diego ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
389,Magnolia Park ,Found,,,"34.168273,-118.338889",Los Angeles ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
441,The Boardwalk,Found,,,"34.009923,-118.496758",Santa Monica,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
406,Papa's Magazine Shop ,Found,(Books) 30th & University ,,"32.748463,-117.13009",San Diego ,1976,CA,,Book Store,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
363,Zelda's ,Found,Paradise Shopping Center- Paradise Dr. off U.S. 101,,"37.924411, -122.512032",Corte Madera,1976,CA,(*) - Very popular,Restaurant,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
399,Park along river ,Found,(early evenings) 2 blocks E. of Main St. ,,"40.174536,-122.229586",Red Bluff,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
402,Coyote Point ,Found,beach * parking lot off Bayshore (U.S. 101) between Burlingan and San Mateo ,,"37.587268,-122.319101",Redwood City,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
358,Lake Tamescal Regional Park & Beach,Found,,,"37.845729,-122.229449",Berkeley,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
439,Summerland Beach ,Found,,,"34.420158,-119.602004",Santa Barbara,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
398,Vicinity of City Hall,Found,,,"34.147692,-118.14327 ",Pasadena,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
362,Bidwell Park ,Found,Cedar Grove area ,,"39.734142,-121.830731",Chico,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
370,Denny's ,General City Coordinates Used,,S. Coast Hwy. ,"33.542719,-117.785357",Laguna Beach ,1976,CA,"(M) - Mixed Crowds - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
385,Sunset Blvd. ,Found,hitch-hikers W. of Highland ,,"34.097726,-118.338547",Hollywood,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
383,Santa Monica Blvd. ,Found,hitch hikers W. of Fairfax ,,"34.090881,-118.361431",Hollywood,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
419,Pier 54 ,Found,China Basin Rd. at Pier 54,,"37.771907,-122.386605",San Francisco,1976,CA,(M) - Mixed Crowds - Some Straights,Restaurant,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
426,Dolores Park ,Found,(HOT) ,,"37.759586,-122.42690",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
440,Muscle Beach ,Found,,," 33.985382,-118.472509",Santa Monica,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
423,Buena Vista Park,Found,,,"37.768405,-122.441414",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
372,West State Beach ,General City Coordinates Used,nr Laguna Royal Motel ,,"33.542719,-117.785357",Laguna Beach ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
397,Ruth Hardee Park ,Found,,," 33.834994,-116.538993",Palm Springs,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
388,"Gilda, the galloping gourmet ",General City Coordinates Used,,,"34.052234,-118.243685 ",Los Angeles ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
368,Roeding Park,Found,,,"36.754621,-119.823507",Fresno ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
403,Truck stop on U.S. 101 just so. of Burlingame East Side ,General City Coordinates Used,,,"37.57787,-122.34809",Redwood City,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
384,Selma Ave. ,Found,nr YMCA (sure suicide- very HOT) ,,"34.099781,-118.33257",Hollywood,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
359,Bear Wallow Ranch,General City Coordinates Used,"(Call 707-895-3455 for reservations & directions) P.O. Box 476, Boonville, Ca",," 39.008975,-123.367155",Boonville,1976,CA,"""(H) - Hotel, motel, or other overnight accomodations"",(BYOB) - Bring your own bottle","Hotels,Restaurant",checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
430,'Miracle Mile' ,Found,Folsom St. betw. 6th and 12th ,,"37.775037,-122.410441",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
380,Griffith Park,Found,"nr. Golf Course, E. of Sunset",,"34.136554,-118.2942",Hollywood,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
381,Hollywood Blvd.,Found,"walking, hitch-hiking, or by car from Highland to Vermont (HOT) ",,"34.101748,-118.319752",Hollywood,1976,CA,,Cruising Areas,checked,,Approximate. Pin in middle of Hollywood between HIghland and Vermont.,2/25/2020 11:46am,2/28/2020 1:12pm
415,Y.M.C.A ,Found,(Armed Services) ,,"32.716003,-117.167788",San Diego ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
434,Seawall,Found,,,"37.801829,-122.400446",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
395,Lake Merritt,Found,(HOT),,"37.801239,-122.258299",Oakland,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
400,Alondra Park ,Found,,,"33.88946,-118.330907",Redondo Beach,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
396,San Onofre Beach State Park ,Found,(BA) at S. end of Camp Pendleton,,"33.372808,-117.565601",Oceanside,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
411,Mission Beach ,Found,behind Belmont Amusement Park ,,"32.770084,-117.253266",San Diego ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
418,Lion Pub,Found,Sacramento & Divisadero ,,"37.789009,-122.44061",San Francisco,1976,CA,,Bars/Clubs,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
435,Strand Theatre ,Found,(balcony),,"37.779736,-122.413043",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
422,Twin Peaks Tavern ,Found,Castro & Market Sts. ,,"37.762738,-122.435208",San Francisco,1976,CA,"(OC) - Older/More Mature Crowd,(*) - Very popular",Bars/Clubs,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
374,Granada Beach & Parking Lot ,Found,,,"33.754667,-118.139058",Long Beach,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
424,Castro Village ,Found,"Castro St. betw. 18th and Market Streets
",," 37.759767,-122.444146",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
408,Broadway Pier ,Found,,,"32.715823,-117.173729",San Diego ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
444,Fetter's Hot Springs ,Found,"3 mi. N. or Boyce Hot Springs (burned, supposedly reopening) ",,"38.32239,-122.489179",Sonoma,1976,CA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
360,Nashville West ,Found,"(bar only) 1st or 2nd, betw, Main & Broadway",," 39.730372,-121.841218",Chico,1976,CA,"(HIP) - Heads frequent,(M) - Mixed Crowds - Some Straights,(YC) - Young and/or collegiate types",Bars/Clubs,checked,,Approximate. General coordinates for the middle of this block.,2/25/2020 11:46am,2/28/2020 1:12pm
377,Leather by Leather,General City Coordinates Used,(opp. Sears) ,Santa Monica Blvd. ,"34.092809,-118.328661",Hollywood,1976,CA,,Business,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
392,Eddie's ,Found,Franklin & Tyler ,,"36.599829,-121.893441",Monterey,1976,CA,"(M) - Mixed Crowds - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
378,Barnsdale Park,Found,,,"34.101514,-118.294245",Hollywood,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
433,San Gregorio 'BA' ,Found,So. on Hwy. 1,,"37.322999,-122.403308",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
436,'Tenderloin'- 'Midnight Cowboys' at Flag Bros.,Found,Corner Mason & Market Streets,,"37.78322,-122.409091",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
382,Robertson Blvd. ,Found,'the bushes' betw. Beverly & Melrose ,,"34.079078,-118.384466",Hollywood,1976,CA,,Cruising Areas,checked,,Approximate. Pin for middle of Robertson between Melrose and Beverly.,2/25/2020 11:46am,2/28/2020 1:12pm
375,'Milk Run' ,General City Coordinates Used,,,"33.77005,-118.193739",Long Beach,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
428,Lafayette Park ,Found,,," 37.79165,-122.427589",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
445,Wildwood Ranch ,Found,"A resort 69 mi. N of S.F. in Sonoma County- Write P.O. Box 31384, San Fransisco, CA 94131",," 38.404204,-122.540878",Sonoma,1976,CA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
446,Whispering Pines Motel ,Found,"20 mi. W. on Hwy 140 in Begintown. P.O. Box 90, Midpines, CA",,"37.577924,-119.955536",Yosemite ,1976,CA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
416,Endup ,Found,(Disco) ($1.00 min. WE) 6th & Harrison,,"37.777288,-122.40408",San Francisco,1976,CA,"(W) - Western or coyboy types,(D) - Dancing,(*) - Very popular",Bars/Clubs,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
361,Sandy's Lounge ,Found,7th & Main,,"39.726907,-121.83645",Chico,1976,CA,(M) - Mixed Crowds - Some Straights,Bars/Clubs,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
394,Wharf No. 2 ,Found,,,"36.602037,-121.889784",Monterey,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
443,Juanita's ,Found,,,"38.32239,-122.489179",Sonoma,1976,CA,(M) - Mixed Crowds - Some Straights,Restaurant,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
431,'Polk Strasse' ,Found,Polk St. betw. Post & Union ,,"37.787538,-122.414642",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
427,Downtown Airlines Bus Terminal ,General City Coordinates Used,downstairs T-room,,"37.785809,-122.412995",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
409,Broadway - Plaza to YMCA,Found,,,"32.715823,-117.173729",San Diego ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
357,Berkeley Aquatic Park,Found,Campers & vans ,,"37.85695,-122.300121",Berkeley,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
367,Radio Park ,Found,1st & Clinton,,"36.772278,-119.772475",Fresno ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
401,Beach opposite City Park ,General City Coordinates Used,,,"33.845114,-118.388513",Redondo Beach,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
414,U.C.S.D. Campus,Found,"Gym, Sauna, & 4th floor of Library ",,"32.88006,-117.234013",San Diego ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
373,Art Museum ,Found,,,"33.763461,-118.164814 ",Long Beach,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
429,Legg's Ice Rink,Found,,,"37.775598,-122.418742 ",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
379,"Cahuenga ""Hustlers"" ",Found,betw. Hollywood & Sunset,," 34.0995,-118.329354",Hollywood,1976,CA,,Cruising Areas,checked,,Approximate. Pin in the middle of the block on Cahuenga between Hollywood Blvd and Sunset.,2/25/2020 11:46am,2/28/2020 1:12pm
417,Haven ,Found,Polk & California ,,"37.79059,-122.420699",San Francisco,1976,CA,"(M) - Mixed Crowds - Some Straights,(HIP) - Heads frequent,(YC) - Young and/or collegiate types",Restaurant,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
437,'The Strip',Found,Market St. from Van Ness to Castro- hitch-hikers or by car,,"37.771246,-122.423857",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
425,Devil's Slide ,General City Coordinates Used,'BA' - S. on Hwy. 1,,"37.77493,-122.419415 ",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
386,Echo Park,Found,,,"34.078159,-118.260557",Los Angeles ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
371,Beach & Boardwalk ,Found,near jct. of Coast Hwy & Laguna Canyon Rd. ,,"33.541639,-117.782843",Laguna Beach ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
421,Truck Stop ,Found,(Opens 24 hrs.) (also 'Rear End' bar) 14th & Market Sts. ,," 37.767756,-122.428554 ",San Francisco,1976,CA,"""(C) - Coffee, soft drinks and sometimes snacks"",(*) - Very popular",Restaurant,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
432,S.F. State Univ. Library & Creative Arts Bldg Buildings,General City Coordinates Used,,," 37.724149,-122.47994 ",San Francisco,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
376,'The Bluffs' ,Found,on beach betw. Gaviota & Redondo,,"33.76225,-118.162909",Long Beach,1976,CA,,Cruising Areas,checked,,Location here is approximate for the middle of the beach between Gaviota st and Redondo. ,2/25/2020 11:46am,2/28/2020 1:12pm
390,Ventura Blvd. ,Found,by car from Studio City to Sherman Oaks ,,"34.145714,-118.418022",Los Angeles ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
393,Del Monte Beach ,Found,,,"36.605522,-121.868915",Monterey,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
369,'Rest Stop' on I-208 N.,Found,just N. of Blackland Rd. exit ,,"37.574103,-122.379416",Hillsborough,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
413,Torrey Pines Beach St. Park,Found,'BA' beach- a half hour walk from parking lot to base of golf course ,,"32.933677,-117.260678",San Diego ,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
387,Main St. 'Hustlers',Found,betw. 4th & 6th Sts. (downtown) ,,"34.046677,-118.248553",Los Angeles ,1976,CA,,Cruising Areas,checked,,Approximate. Pin in middle of block between 4th and 6th on main.,2/25/2020 11:46am,2/28/2020 1:12pm
405,Joanie's ,Found,El Cajon near 21st. ,," 32.757456,-117.082543",San Diego ,1976,CA,(M) - Mixed Crowds - Some Straights,Bars/Clubs,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
365,Chapulepec Park ,General City Coordinates Used,,,"32.792,-115.563051",El Centro,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
438,Hitch-hikers on U.S. 101 nr. State St. ,Found,(late afternoons) ,,"34.415519,-119.693381",Santa Barbara,1976,CA,,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
1285,Astrinsky's ,General City Coordinates Used,3 mi. south of town ,,"40.209166,-123.786058",Phillipsville,1976,CA,"(M) - Mixed Crowds - Some Straights,(HIP) - Heads frequent",Bars/Clubs,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1278,Paradise Beach (BA) on American River,Found,,,"38.58126,-121.423108",Sacramento ,1976,CA,Cruisy Area,Cruising Areas,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1281,Jack's Cracked Pot,General City Coordinates Used,2 1/2 mi. S. on Cal. 49,,"39.219061,-121.061061",Grass Valley,1976,CA,(M) - Mixed Crowds - Some Straights,Restaurant,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1282,Candlelight ,Found,(some G) ,Mission & Rubidoux ,"33.99725,-117.407032",Riverside,1976,CA,"""(G) - Girls, but seldom exclusively""",Bars/Clubs,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1279,Windjammer Cove Inn,Found,6 mi S. in Albion ,,"39.307674,-123.799459",Mendocino,1976,CA,(M) - Mixed Crowds - Some Straights,Restaurant,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1286,K Street Mall ,Found,,,"38.573139,-121.471161",Sacramento ,1976,CA,Cruisy Area,Cruising Areas,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1276,Fairmount Park ,Found,,,"33.995062,-117.381194 ",Riverside,1976,CA,Cruisy Area,Cruising Areas,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1280,'Rest Stop' on N. side of I-10 between Fontana and Rialto ,General City Coordinates Used,,,"36.677737,-121.655501",Salinas,1976,CA,Cruisy Area,Cruising Areas,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1283,Beach nr. end of N. 10th & Richards jct. of American & Sacramento River ,Found,,,"38.594811,-121.487184",Sacramento ,1976,CA,Cruisy Area,Cruising Areas,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1277,Caravan ,Found,Greyhouse Bus Depot Gabilon & Salinas ,,"36.676038,-121.652417",Salinas,1976,CA,"(M) - Mixed Crowds - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,checked,,2/28/2020 11:10am,2/28/2020 1:12pm
1284,Fremont Park ,Found,,,"38.571085,-121.489042",Sacramento ,1976,CA,Cruisy Area,Cruising Areas,,,,2/28/2020 11:10am,2/28/2020 1:12pm
448,Alhambra Park,Found,Palm Rd. at Alhambra Avenue,,"34.097197,-118.146304",Alhambra,1977,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:46am,2/28/2020 1:12pm
567,Dolores Park,Found,(HOT),,"37.759586,-122.42690",San Francisco,1977,CA,,Cruising Areas,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
569,Lafayette Park ,Found,,," 37.79165,-122.427589",San Francisco,1977,CA,,Cruising Areas,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
477,The 8th Place ,General City Coordinates Used,T-Room (Hot),,"33.77005,-118.193739",Long Beach,1977,CA,,Cruising Areas,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
546,Presidio Park ,Found,,,"32.757704,-117.194589",San Diego ,1977,CA,,Cruising Areas,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
499,Wharf Number 2,Found,,,"36.602037,-121.889784",Monterey,1977,CA,,Cruising Areas,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
513,Vicinity of City Hall ,Found,,,"34.147692,-118.14327 ",Pasadena,1977,CA,,Cruising Areas,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
540,Paris Magazine Shop,Found,(Books) 30th and University ,,"32.748463,-117.13009",San Diego ,1977,CA,,Book Store,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
557,Hideaway ,Found,"(""watering spot"" for San Fransisco's ""Royal Court""- good afternoons-adjacent to Church Street Station) 14th and Market) ",,"37.767646,-122.428354",San Francisco,1977,CA,,Bars/Clubs,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
480,Oriental Gardens ,Found,(X-Rated movies) (Yucca & Grace) ,,"34.103939,-118.332129",Hollywood,1977,CA,,Theatre,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
512,Central Park ,Found,Fair Oaks & Del Mar ,,"34.141758,-118.149639",Pasadena,1977,CA,,Cruising Areas,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
516,Coliseum,General City Coordinates Used,Inquire locally,,"40.58654,-122.391675",Redding,1977,CA,"(M) - Mixed Crowds - Some Straights,(HIP) - Heads frequent,(YC) - Young and/or collegiate types",Bars/Clubs,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
582,The Boardwalk,Found,,,"34.009923,-118.496758",Santa Monica,1977,CA,,Cruising Areas,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
509,Player's Desert Resort Club ,General City Coordinates Used,"(New super complex) (Caberet) (disco) (swim-pool-spa & separate ""men's bar"") (10 miles E. at Larkspur & El Paseo) ","P.O. Box B, Palm Desert ","33.830296,-116.545292",Palm Springs,1977,CA,"(M) - Mixed Crowds - Some Straights,(E) - Entertainment,(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,""(H) - Hotel, motel, or other overnight accomodations""","Hotels,Restaurant,Bars/Clubs",checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
452,21st and K Streets ,Found,,,"35.378138,-119.017595",Bakersfield,1977,CA,,Cruising Areas,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
470,Beach and steps below Coast Inn,Found,,,"33.531121,-117.77548",Laguna Beach ,1977,CA,,Cruising Areas,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
548,Torrey Pines Beach State Park ,Found,"Blacks' ""B.A."" Beach- a half hour walk from parking lot to base of golf course",,"32.933677,-117.260678",San Diego ,1977,CA,,Cruising Areas,checked,,,2/25/2020 11:48am,2/28/2020 1:12pm
