ID,title,status,description,streetaddress,Lat/lon,city,Year,state,amenityfeatures,type,unclearaddress,unclear type,notes,dateadded,lastmodified
761,Greyhounds Bus Depot,General City Coordinates Used,,,"34.420831,-119.69819",Santa Barbara,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
732,Yerba Buena Village,Found,,Taylor & Washington,"37.794343,-122.413029",San Francisco,1979,CA,,Restaurant,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
690,Happy's Lucky Dog Saloon ,Found,(Some G),25430 Baseline at Del Rosa,"34.121317,-117.24952",San Bernardino,1979,CA,"""(G) - Girls, but seldom exclusively"",(D) - Dancing,(PT) - Pool Table",Bars/Clubs,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
633,Griffith Park,Found,nr. Gold Course E. of Greek Theatre & Ferndale Loop parking lot (HOT),,"34.136554,-118.2942",Hollywood,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
696,Brass Rail,Found,(Liquor) (Cruisy) ,5th and Robinson," 32.746961,-117.160405",San Diego ,1979,CA,"(*) - Very popular,(D) - Dancing","Cruising Areas,Bars/Clubs",checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
771,Esplanade Shopping Center,Found,"Upstairs T-Room
",,"34.234554,-119.177285 ",Ventura,1979,CA,Cruisy Area,"Cruising Areas,Business",checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
711,A Little More,Found,(WE-only*),15th & Potrero,"37.767088,-122.407699",San Francisco,1979,CA,"""(G) - Girls, but seldom exclusively"",(D) - Dancing,(WE) - Weekends,(*) - Very popular",Bars/Clubs,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
627,The Bluffs,Found,on beach betw. Gaviota & Redondo,,"33.76225,-118.162909",Long Beach,1979,CA,"(AYOR) -  At Your Own Risk - Dangerous - Usually Fuzz,Cruisy Area",Cruising Areas,checked,,Location here is approximate for the middle of the beach between Gaviota st and Redondo. ,2/25/2020 11:57am,2/28/2020 1:12pm
731,Twin Peaks Tavern,Found,"('Mixed bag')
 ",Castro & Market Sts.,"37.762738,-122.435208",San Francisco,1979,CA,(OC) - Older/More Mature Crowd,Bars/Clubs,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
723,New York City Deli,Found,,15th & Market,"37.766102,-122.430891",San Francisco,1979,CA,(M) - Mixed Crowds - Some Straights,Restaurant,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
703,Fashion Valley Shopping Center,Found,,,"32.768118,-117.166728 ",San Diego ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
610,MazeStoneCounty Park,Found,"4 1/2 mi. W. on Hwy. 74
",,"33.781393,-117.056477",Hemet,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
719,Endup,Found,"(Disco)
",6th & Harrison,"37.777288,-122.40408",San Francisco,1979,CA,"(D) - Dancing,(*) - Very popular",Bars/Clubs,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
631,Vista Theatre,Found,"Sunset at Hollywood
",,"34.09817,-118.287088",Hollywood,1979,CA,,Theatre,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
695,Babe's 540 Club,Found,"(Good days) 'C'

",540 W. St," 32.699673,-117.097194",San Diego ,1979,CA,(*) - Very popular,Bars/Clubs,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
601,Fogg's,Found,,2nd & 'E' Sts.,"40.804276,-124.16764",Eureka,1979,CA,(M) - Mixed Crowds - Some Straights,"Bars/Clubs,Restaurant",checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
600,Baths,Found,(Closes 10:30 PM) ,7th & 'A' Sts.,"40.799555,-124.170905",Eureka,1979,CA,(M) - Mixed Crowds - Some Straights,Baths,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
728, Seven Committee,Found,('Flicks' & other action-enter thru Adonis Book Store),384 Ellis St.,"37.785086,-122.412523",San Francisco,1979,CA,(P) - Private club - Inquire locally to admission,Organizations,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
756,Pirates Cove,Found,'B.A.' Beach-left turn off Avila,,"35.174775,-120.706996",San Luis Obispo,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
648,Magnolia Park,Found,(HOT),,"34.168273,-118.338889",Los Angeles ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
694,San. Onofre Beach St. Park,Found,'B.A' area at N. end of Camp Pendelton,,"33.372808,-117.565601",San Clemente,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
650,Beach,Found,Beach nr. power plant,,"33.884736,-118.410909",Manhattan Beach ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
649,Vasona Lake County Park,Found,,,"37.234709,-121.972874",Los Gatos,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
636,Robertson Blvd.,Found,'The Bushes' betw. Beverly & Melrose (HOT),,"34.079078,-118.384466",Hollywood,1979,CA,Cruisy Area,Cruising Areas,checked,,Approximate. Pin for middle of Robertson between Melrose and Beverly.,2/25/2020 11:57am,2/28/2020 1:12pm
592,Beach Park,Found,,21st and Oak Sts.," 35.379928,-119.04058",Bakersfield,1979,CA,"(*) - Very popular,Cruisy Area",Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
737,Downtown Airline Bus Terminal,General City Coordinates Used,downstairs T-Room,,"37.77493,-122.419415 ",San Francisco,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
599,Bidwell Park,Found,Cedar Grove,,"39.734142,-121.830731",Chico,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
639,Sunset Blvd.,Found,'Hitch-hikers' W. of Highland,,"34.097726,-118.338547",Hollywood,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
626,Recreation Park,Found,at 7th & Park Ave,,"33.774956,-118.135192",Long Beach,1979,CA,"(AYOR) -  At Your Own Risk - Dangerous - Usually Fuzz,Cruisy Area",Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
707,Presidio Park,Found,,,"32.757704,-117.194589",San Diego ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
613,Heisler Park,Found,(HOT),,"33.543401,-117.790111",Laguna Beach ,1979,CA,"(AYOR) -  At Your Own Risk - Dangerous - Usually Fuzz,Cruisy Area",Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
720,Febe's,Found,(Leather & 'toy' shop up-stairs),11th & Folsom,"37.771872,-122.414048",San Francisco,1979,CA,"(W) - Western or coyboy types,(OC) - Older/More Mature Crowd",Business,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
747,'Tenderloin' hustlers,Found,at Flagg Bros. 'corner'-,Mason & Market Sts.,"37.78322,-122.409091",San Francisco,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
722,Lion Pub,Found,(Opens 12 noon-good afternoons) ,Corner of Sacramento & Divisadero Sts.,"37.789009,-122.44061",San Francisco,1979,CA,(*) - Very popular,Bars/Clubs,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
772,Whispering Pines,Found,"20 mi. W. on Hwy. 140 in Begintown. P.O. Box 90, Midpines, Ca",,"37.577924,-119.955536",Yosemite ,1979,CA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,checked,,P.O box,2/25/2020 11:57am,2/28/2020 1:12pm
608,Roeding Park,Found,,,"36.754621,-119.823507",Fresno ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
753,'Sin Jose' ,Found,1st. St. betw. San Salvador & Santa Clara ('Hustlers'),,"37.334225,-121.889073",San Jose,1979,CA,Cruisy Area,Cruising Areas,checked,,Approximate. Location halfway between San Salvador and Santa Clara on 1st.,2/25/2020 11:57am,2/28/2020 1:12pm
710,Y.M.C.A,Found,(Armed Services),,"32.716003,-117.167788",San Diego ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
672,Alondra Park,Found,,,"33.88946,-118.330907",Redondo Beach,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
717,Elephant Walk,Found,,18th & Castro,"37.760891,-122.435026",San Francisco,1979,CA,,Restaurant,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
615,Ninth St. Beach (the 'Thousand Steps'),Found,S. Laguna,,"33.49784,-117.740971",Laguna Beach ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
754,Valley Fair Shopping Center,Found,(HOT),,"37.325566,-121.945",San Jose,1979,CA,Cruisy Area,"Cruising Areas,Business",checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
678,Wildwood Ranch,General City Coordinates Used,"(Resort) P.O. Box 78, Guerneville, CA 95446 (707 632-5321",,"38.501858,-122.99611",Russian River,1979,CA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
673,Beach opp. City Hall,General City Coordinates Used,,,"33.845114,-118.388513",Redondo Beach,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
689,Galleon Room,Found,"(Sometimes open, sometimes closed) ",500 blk. of 'E' St. betw. 5th & 6th,"34.109307,-117.293834 ",San Bernardino,1979,CA,(PT) - Pool Table,Bars/Clubs,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
646,Canyon Room,Found,(Sherman Oaks),13625 Moorpark at Woodman,"34.150519,-118.430526",Sherman Oaks,1979,CA,(D) - Dancing,"Restaurant,Bars/Clubs",checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
638,Selma Ave.,Found,nr. Y.M.C.A- (HOT) (Sure suicide),,"34.099781,-118.33257",Hollywood,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
596,Aquatic Park,Found,Campers & vans,,"37.85695,-122.300121",Berkeley,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
706,Pacific Beach ,Found,"nr. Diamond
",,"32.798961,-117.258188",San Diego ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
730,Taste of Leathers,Found,(Leather & erotica) Upstairs at Febe's,11th & Folsom Sts.,"37.771872,-122.414048 ",San Francisco,1979,CA,(*) - Very popular,Business,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
607,Radio Park,Found,1st and Clinton,,"36.772278,-119.772475",Fresno ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
700,Balboa Park,Found,,,"32.734148,-117.144553 ",San Diego ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
687,Paradise Beach,Found,on American River,,"38.58126,-121.423108",Sacramento ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
759,Alameda Plaza,Found,,,"34.427784,-119.705319",Santa Barbara,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
767,'Rest Stop',General City Coordinates Used,"US 101, N. of Malibu",,"34.019454,-118.491191",Santa Monica,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
612,Beach & steps by coast inn,Found,,,"33.531121,-117.77548",Laguna Beach ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
668,Garfield Park,Found,(AYOR),,"34.063327,-117.733855",Pomona,1979,CA,"Cruisy Area,(AYOR) -  At Your Own Risk - Dangerous - Usually Fuzz",Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
674,Coyote Pt.,Found,Beach & parking lot off US 101 betw. San Mateo & Burlingame,,"37.587268,-122.319101",Redwood City,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
619,Imperial House,Found,(Belmont Shore),31-33 39th Place (Belmont Shore),"3.760222,-118.147763 ",Long Beach,1979,CA,,Bars/Clubs,checked,checked,,2/25/2020 11:57am,2/28/2020 1:12pm
617,Diamond Horseshoe,Found,(Disco)(AH-WE)(Liquor),2523 E. Anaheim ,"33.782177,-118.230596",Wilmington,1979,CA,"(*) - Very popular,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(AH) - After Hours,(WE) - Weekends",Bars/Clubs,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
757,Beach Rd. ,Found,then up hill before oil tanks,,"35.162919,-120.685718",San Luis Obispo,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
708,San Diego St. U,Found,Old Library Art Dept. 2nd & 3rd floors,,"32.775989,-117.071253 ",San Diego ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
683,Del Paso Park,Found,parking area off Auburn Bl.,," 38.638461,-121.382773",Sacramento ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
657,Diamond Lil's,Found,,2400 Colonia ,"34.23426,-119.173305 ",Oxnard,1979,CA,,Bars/Clubs,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
594,21st & 'K' Sts. ,Found,,,"35.378138,-119.017595",Bakersfield,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
641,Detour,Found,"(Some W, SM) (Liquor) (Cruisy) nr. Sunset Jet.",1087 Manzanita ,"34.092929,-118.281367",Los Angeles ,1979,CA,"(W) - Western or coyboy types,(*) - Very popular,(PT) - Pool Table","Cruising Areas,Bars/Clubs",checked,,Check,2/25/2020 11:57am,2/28/2020 1:12pm
725,Partners,Found,Larkin at Post,," 37.787051,-122.418306 ",San Francisco,1979,CA,,Bars/Clubs,checked,checked,,2/25/2020 11:57am,2/28/2020 1:12pm
595,Weill Park,Found,,26th & 'Q' Sts.,"35.383413,-119.011125",Bakersfield,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
635,L.A.C.C,Found,Da Vinvi Hall-Downstairs T-Room,,"34.087269,-118.292473",Hollywood,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
647,Griffith Park,Found,Sonora & Victory,,"34.158561,-118.29665",Los Angeles ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
765,Summerland Beach,Found,(HOT),,"34.420158,-119.602004",Santa Barbara,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
735,Devil's Slide,General City Coordinates Used,"'B.A' Beach, S. on Hwy. 1",,"37.77493,-122.419415 ",San Francisco,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
705,Mission Valley Shopping Center,Found,,,"32.76824,-117.150791",San Diego ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
724,Orphan Andy's,Found,"(R-7a.m to 10 p.m) at Castro & Market
",3991 17th ,"37.762326,-122.43489",San Francisco,1979,CA,,Restaurant,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
630,Studio One,Found,(Disco) (E in 'Backlot') (L.A's 'top' super bar) (Cabaret-several bars) betw. Santa Monica & Melrose,652 La Peer,"34.082553,-118.386339",Hollywood,1979,CA,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing","Bars/Clubs,Restaurant",checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
621,Mr. R's Adult Book Store,General City Coordinates Used,17 N. Locust & discount showroom -29 N. Locust,17 N. Locust,"33.77005,-118.193739",Long Beach,1979,CA,(*) - Very popular,Book Store,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
739,Land's End,Found,,,"37.779858,-122.511617",San Francisco,1979,CA,"(*) - Very popular,Cruisy Area",Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
699,Wildcat Book Store,Found,(Open 24 hrs-cruisy arcade) (Military-AYOR),751 4th Ave.,"32.713305,-117.160804",San Diego ,1979,CA,(AYOR) -  At Your Own Risk - Dangerous - Usually Fuzz,"Cruising Areas,Book Store",checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
634,Hollywood Blvd,Found,"walking, hitch-hiking or by car from Highland to Vermont (HOT)",,"34.101748,-118.319752",Hollywood,1979,CA,Cruisy Area,Cruising Areas,checked,,Approximate. Pin in middle of Hollywood between HIghland and Vermont.,2/25/2020 11:57am,2/28/2020 1:12pm
644,Main St. 'Hustlers',Found,betw. 4th & 6th Sts.,,"34.046677,-118.248553",Los Angeles ,1979,CA,Cruisy Area,Cruising Areas,checked,,Approximate. Pin in middle of block between 4th and 6th on main.,2/25/2020 11:57am,2/28/2020 1:12pm
659,'Cruisy jacuzzi',General City Coordinates Used,,,"33.830296,-116.545292",Palm Springs,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
692,Texaco Truck Stop,General City Coordinates Used,"I-10, E. of I-15 E.",,"34.108345,-117.289765",San Bernardino,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
763,Plaza del Mark Park,Found,(HOT),,"34.408623,-119.694627",Santa Barbara,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
733,Buena Vista Park,Found,,,"37.768405,-122.441414",San Francisco,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
654,Wharf No. 2,Found,,,"36.602037,-121.889784",Monterey,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
670,Shuff'ln Beaver,General City Coordinates Used,(Some G) 3 mi. W. on Hwy. 299,,"40.58654,-122.391675",Redding,1979,CA,"(D) - Dancing,(PT) - Pool Table,""(G) - Girls, but seldom exclusively"",(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
651,Seagull,Found,Lansing & Ukiah,,"39.30633,-123.798553",Mendocino,1979,CA,(M) - Mixed Crowds - Some Straights,"Bars/Clubs,Hotels",checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
698,'F' St. Bookstore,Found,,321 'F' St.,"32.713615,-117.161049",San Diego ,1979,CA,(*) - Very popular,Book Store,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
702,Cafe El Taurino,Found,"Tijuana, Baja California",,"32.536396,-117.038878 ",Tijuana,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
762,'Hitch-hikers' ,Found,"on US 101 nr. State St. (afternoons)
",,"34.415519,-119.693381",Santa Barbara,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
742,Ringold St. ,Found,,betw. 8th & 9th Sts.,"37.7739,-122.410382",San Francisco,1979,CA,(W) - Western or coyboy types,"Bars/Clubs,Cruising Areas",checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
604,Sequoia Park,Found,T-Rooms,,"40.774763,-124.144787",Eureka,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
597,Lake Tamescal Park & Beach,Found,,,"37.845729,-122.229449",Berkeley,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
624,Cal. State Long Beach,Found,"SC1 (2nd & 4th floors), LA5(2nd floor) & FA4 (2nd and 4th floors)",," 33.783824,-118.11409",Long Beach,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
663,Memorial Park,Found,,,"34.147981,-118.147671",Pasadena,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
693,Sebastian's Playhouse,Found,"(Theatre reservations necessary)
",,"33.426537,-117.616094",San Clemente,1979,CA,(M) - Mixed Crowds - Some Straights,"Theatre,Restaurant",checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
629,Oriental Garden,Found,(X-rated movies) Yucca at Grace,,"34.103939,-118.332129",Hollywood,1979,CA,"(M) - Mixed Crowds - Some Straights,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
704,Mayfair ('Grayfair') Market,Found,(Open 24 hrs) ,5th and Robinson,"32.746961,-117.160405",San Diego ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
655,Lake Merrit,Found,,,"37.801239,-122.258299",Oakland,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
666,Belinda Terrace,Found,,408 Pomona Mall West,"34.057639,-117.746714",Pomona,1979,CA,(OC) - Older/More Mature Crowd,Bars/Clubs,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
675,Fairmont Park,Found,,,"33.995062,-117.381194 ",Riverside,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
656,Union 76 Truck Stop,Found,I-10 opp. Ontario Speed-way,,"34.065437,-117.56142",Ontario,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
727,Ruby's,Found,,4th & Brannan,"37.778165,-122.396498 ",San Francisco,1979,CA,"(M) - Mixed Crowds - Some Straights,(*) - Very popular",Restaurant,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
726,Pier 54,Found,,China Basin at Pier 54,"37.771907,-122.386605",San Francisco,1979,CA,(M) - Mixed Crowds - Some Straights,Restaurant,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
652,Eddie's,Found,Franklin & Tyler,,"36.599829,-121.893441",Monterey,1979,CA,"(M) - Mixed Crowds - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
713,Beau Geste Cinema,Found,,17th & Market at Castro,"37.762441,-122.436024",San Francisco,1979,CA,,Theatre,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
769,Oak Park,Found,,,"37.983654,-121.292677",Stockton,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
598,The Oaks,General City Coordinates Used,"(Resort & bunkhouse) (Swim pool) Take Carmel Valley Rd. -10.5 mi. from Hwy,1, left at flashing light-(408)-659-3413",,"36.555239,-121.923288",Carmel,1979,CA,"""(H) - Hotel, motel, or other overnight accomodations"",(M) - Mixed Crowds - Some Straights",Hotels,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
685,Fremont Park,Found,,,"38.571085,-121.489042",Sacramento ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
643,Echo Park,Found,(HOT),,"34.078159,-118.260557",Los Angeles ,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
750,Water Garden,Found,(Baths),1010 The Alameda,"37.331238,-121.909486",San Jose,1979,CA,,Baths,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
721,Hideaway,Found,"(Pin balls-adj. to Church St. Station) ( Open Days)
",14th & Market,"37.767646,-122.428354",San Francisco,1979,CA,,Bars/Clubs,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
593,Central Park,Found,,21st & 'R' Sts.,"35.378109,-119.009455",Bakersfield,1979,CA,Cruisy Area,Cruising Areas,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
620,Medusa Book Stores,Found,5462 N. Atlantic & 6039 N. Long Beach Blvd.,5462 N. Atlantic,"33.841724,-118.18399",Long Beach,1979,CA,(M) - Mixed Crowds - Some Straights,Book Store,checked,,,2/25/2020 11:57am,2/28/2020 1:12pm
