"ID","title","type","streetaddress","city","state","description","amenityfeatures","unclear_address","Year","uncleartype","notes","Last.Modified","full.address","lon","lat","geoAddress","status"
1222,"Coyote Point","Cruising Areas","","San Mateo","CA","off US 101 btw. San Mateo & Burlingame (Beach & parking lot)","Cruisy Area","checked",1991,NA,"","6/22/2023 5:55pm",", CA",-122.319101,37.587268,"unclear_coded_by_hand","Found"
1238,"East Beach","Cruising Areas","","Santa Barbara","CA","","(N),Cruisy Area","checked",1991,NA,"","6/22/2023 5:43pm",", CA",-119.676353,34.415256,"unclear_coded_by_hand","Found"
1240,"Stevens Park","Cruising Areas","","Santa Barbara","CA","","Cruisy Area","checked",1991,NA,"","6/22/2023 6:01pm",", CA",-119.734382,34.448007,"unclear_coded_by_hand","Found"
1241,"U.S.B.","Cruising Areas","","Santa Barbara","CA","Phelps Hall, South Hall, & Old Gym","Cruisy Area","checked",1991,NA,"","6/22/2023 5:51pm",", CA",-119.848947,34.413963,"unclear_coded_by_hand","Found"
1237,"CabrilloBeach","Cruising Areas","","Santa Barbara","CA","E. of Warf","Cruisy Area","checked",1991,NA,"","6/22/2023 5:57pm",", CA",-118.283293,33.71101,"unclear_coded_by_hand","Found"
1239,"Padero Lane Beach","Cruising Areas","","Santa Barbara","CA","(Summers)","(AYOR),Cruisy Area","checked",1991,NA,"","6/22/2023 5:58pm",", CA",-119.567803,34.41613,"unclear_coded_by_hand","Found"
1236,"Alameda Park (Late)","Cruising Areas","","Santa Barbara","CA","","Cruisy Area,(AYOR)","checked",1991,NA,"","6/22/2023 5:38pm",", CA",-119.705983,34.428288,"unclear_coded_by_hand","Found"
1255,"Frederick St. Park","Cruising Areas","","Santa Cruz","CA","","Cruisy Area","checked",1991,NA,"","6/24/2023 12:32pm",", CA",-122.001677,36.972044,"unclear_coded_by_hand","Found"
1252,"Santa Cruz T elefairie","Men's Services","","Santa Cruz","CA","427-4545 recorded message","","checked",1991,NA,"","6/24/2023 12:44pm",", CA",-122.030796,36.974117,"unclear_coded_by_hand","General Coordinates Used"
1257,"Santa Cruz Mall","Cruising Areas","","Santa Cruz","CA","nr. St. George Hotel (Hustlers)","Cruisy Area","checked",1991,NA,"","6/24/2023 12:44pm",", CA",-122.027051,36.975761,"unclear_coded_by_hand","Found"
1246,"Gay/Lesbian Switchboard","Info Lines & Services","","Santa Cruz","CA","425-5422 taped info","","checked",1991,NA,"","6/24/2023 12:44pm",", CA",-122.030796,36.974117,"unclear_coded_by_hand","General Coordinates Used"
1245,"AA Gay/Lesbian","Info Lines & Services","","Santa Cruz","CA","688-2058 (AA#) 8pm Mon at 4200 Capitola","","checked",1991,NA,"","6/24/2023 12:32pm",", CA",-122.030796,36.974117,"unclear_coded_by_hand","General Coordinates Used"
1256,"Loch Lomand Lake Park","Cruising Areas","","Santa Cruz","CA","Felton-""Lompico""","Cruisy Area","checked",1991,NA,"","6/24/2023 12:45pm",", CA",-122.064569,37.113987,"unclear_coded_by_hand","Found"
1253,"Beer Can Beach","Cruising Areas","","Santa Cruz","CA","","Cruisy Area","checked",1991,NA,"","6/24/2023 12:32pm",", CA",-121.882944,36.952162,"unclear_coded_by_hand","Found"
1254,"Bonney Doon Beach","Cruising Areas","","Santa Cruz","CA","8 mi. N. on Hwy 1.","Cruisy Area","checked",1991,NA,"","6/24/2023 12:32pm",", CA",-122.181635,36.999672,"unclear_coded_by_hand","Found"
1259,"Waller Park","Cruising Areas","","Santa Maria","CA","","Cruisy Area","checked",1991,NA,"","6/24/2023 12:45pm",", CA",-120.44022,34.903665,"unclear_coded_by_hand","Found"
1260,"Hotline Santa Rosa","Info Lines & Services","","Santa Rosa","CA","544-4357 6pm-midnight","","checked",1991,NA,"","6/24/2023 12:47pm",", CA",-122.714055,38.440429,"unclear_coded_by_hand","General Coordinates Used"
1266,"Black Sand Beach","Cruising Areas","","Sausalito","CA","off Lookout Rd.","Cruisy Area","checked",1991,NA,"","6/24/2023 12:49pm",", CA",-122.50869,37.82433,"unclear_coded_by_hand","Found"
1265,"Bill Jones Houseboat","Accommodations","B-61 Issaquah Dock","Sausalito","CA","332-2270 B&B, year round, largest floating house on SF Bay","","checked",1991,NA,"","6/24/2023 12:52pm","B-61 Issaquah Dock, CA",-122.501802,37.874813,"unclear_coded_by_hand","Found"
1272,"Fremont Park","Cruising Areas","","Stockton","CA","opp P.O.","Cruisy Area","checked",1991,NA,"","6/24/2023 1:00pm",", CA",-121.287705,37.957721,"unclear_coded_by_hand","Found"
1273,"Oak Park","Cruising Areas","","Stockton","CA","","Cruisy Area","checked",1991,NA,"","6/24/2023 1:00pm",", CA",-121.293016,37.983382,"unclear_coded_by_hand","Found"
1275,"Alondra Park","Cruising Areas","","Torrance","CA","nr. Crenshaw & Redondo Beach Blvd.","Cruisy Area","checked",1991,NA,"","6/24/2023 1:01pm",", CA",-118.339682,33.882816,"unclear_coded_by_hand","Found"
1286,"Bates Beach","Cruising Areas","","Ventura","CA","btw. here & Santa Barbara (No motel)","Cruisy Area","checked",1991,NA,"","6/24/2023 12:28pm",", CA",-119.29452,34.280492,"unclear_coded_by_hand","General Coordinates Used"
1281,"Gay/Lesbian Resource Ctr ofVentura Cnty","Info Lines & Services","P.O. Box 3480","Ventura","CA","93011, 653-7775 taped info on meetings, re­ sources","","checked",1991,NA,"","6/24/2023 12:31pm","P.O. Box 3480, CA",-119.29452,34.280492,"unclear_coded_by_hand","General Coordinates Used"
1288,"Plaza Park","Cruising Areas","","Ventura","CA","(Days)","Cruisy Area","checked",1991,NA,"","6/24/2023 12:31pm",", CA",-119.290796,34.278382,"unclear_coded_by_hand","Found"
1287,"Emma Wood St. Beach","Cruising Areas","","Ventura","CA","","Cruisy Area","checked",1991,NA,"","6/24/2023 12:29pm",", CA",-119.339852,34.29323,"unclear_coded_by_hand","Found"
1291,"Pebble Beach Park","Cruising Areas","","Victorville","CA","","Cruisy Area","checked",1991,NA,"","6/24/2023 1:03pm",", CA",-117.308224,34.508323,"unclear_coded_by_hand","Found"
234,"Atascadero Lake County Pk.","Cruising Areas","","Atascadero","CA","nr. zoo","Cruisy Area","checked",1991,NA,"","6/24/2023 3:28pm",", CA",-120.67034,35.466515,"unclear_coded_by_hand","Found"
391,"Ken Adam Park","Cruising Areas","","Lompoc","CA","","Cruisy Area","checked",1991,NA,"","6/24/2023 3:28pm",", CA",-120.457963,34.681196,"unclear_coded_by_hand","Found"
644,"Leg Lake N. end","Cruising Areas","","Montebello","CA","","Cruisy Area","checked",1991,NA,"","6/24/2023 3:30pm",", CA",-118.059225,34.033319,"unclear_coded_by_hand","Found"
1267,"Arroyo Seco Park","Cruising Areas","","South Pasadena","CA","","Cruisy Area","checked",1991,NA,"","6/24/2023 3:30pm",", CA",-118.178145,34.110648,"unclear_coded_by_hand","Found"
329,"Gay Hotline","Info Lines & Services","","Garden Grove","CA","534-3261 6:30pm-10:30pm","","checked",1991,NA,"","6/24/2023 3:40pm",", CA",-117.937995,33.774269,"unclear_coded_by_hand","General Coordinates Used"
1297,"East Bay Alternative","Publications","","Walnut Creek","CA","P.O. Box 8027 #113, 94596, 686-9280","","checked",1991,NA,"","6/24/2023 3:58pm",", CA",-122.065182,37.910078,"unclear_coded_by_hand","General Coordinates Used"
247,"Barstow Mall","Cruising Areas","","Barstow","CA","","Cruisy Area","checked",1991,NA,"","6/24/2023 4:24pm",", CA",-116.996674,34.888485,"unclear_coded_by_hand","Found"
248,"Bus Depot","Cruising Areas","","Barstow","CA","","Cruisy Area,(AYOR)","checked",1991,NA,"","6/24/2023 4:24pm",", CA",-116.998989,34.891566,"unclear_coded_by_hand","Found"
263,"Hillcrest Lodge","Accommodations","","Big Bear","CA","PO Box 3945, Big BearLake 92315, 866-4335, cabins & rooms, jacuzzi, pets by arrangement","(MX)","checked",1991,NA,"","6/24/2023 4:25pm",", CA",-116.924216,34.238887,"unclear_coded_by_hand","Found"
262,"Grey Squirrel Resort","Accommodations","P.O. Box 5404","Big Bear","CA","92315, 866-4335 cabins & rooms, jacuzzi, pets by arrangement","(MX),(SW)","checked",1991,NA,"","6/24/2023 4:24pm","P.O. Box 5404, CA",-116.942969,34.238718,"unclear_coded_by_hand","Found"
652,"Giant Redwoods RV & Camp","Accommodations","P.O. Box 222, 95554","Myers Flat","CA","943-3198  full service campground with tent space","(MX)","checked",1991,NA,"","6/24/2023 4:26pm","P.O. Box 222, 95554, CA",-123.877741,40.262258,"unclear_coded_by_hand","Found"
764,"Park along river","Cruising Areas","","Red Buff","CA","(Early evenings)","Cruisy Area","checked",1991,NA,"","6/24/2023 4:26pm",", CA",-122.229586,40.174536,"unclear_coded_by_hand","Found"
763,"Dog Island Park","Cruising Areas","","Red Buff","CA","(Days)","Cruisy Area","checked",1991,NA,"","6/24/2023 4:26pm",", CA",-122.239013,40.183737,"unclear_coded_by_hand","Found"
1303,"Hyman St. Mall","Cruising Areas","","Aspen","CO","","Cruisy Area","checked",1991,NA,"","6/26/2023 9:12am",", CO",-106.817539,39.191098,"unclear_coded_by_hand","General Coordinates Used"
1304,"Gays/Lesbians & Friends in Boulder","Info Lines & Services","","Boulder","CO","492-8567 hrs vary, call for info","","checked",1991,NA,"","6/26/2023 9:15am",", CO",-105.270546,40.014986,"unclear_coded_by_hand","Found"
3923,"U. of Colorado","Cruising Areas","","Boulder","CO","Men's locker room at the rec. center","(AYOR)","checked",1991,NA,"","6/26/2023 9:18am",", CO",-105.269395,40.010223,"unclear_coded_by_hand","Found"
3924,"Pearl St. Mall","Cruising Areas","","Boulder","CO","","","checked",1991,NA,"","6/26/2023 9:17am",", CO",-105.27971,40.017662,"unclear_coded_by_hand","Found"
3925,"Chataquea Park","Cruising Areas","","Boulder","CO","","","checked",1991,NA,"","6/26/2023 9:13am",", CO",-105.281954,40.000082,"unclear_coded_by_hand","Found"
1310,"Bunk House","Accommodations","P.O. Box 6","Breckenridge","CO","Breckenridge, 80424,453-6475 Ski Resort, rustic","","checked",1991,NA,"","6/26/2023 9:19am","P.O. Box 6, CO",-106.046361,39.52572,"unclear_coded_by_hand","Found"
1311,"Pikes Peak Gay Community Ctr. & Helpline","Info Lines & Services","P.O. Box 574","Colorado Springs","CO","80901, 471-4429 6pm-9pm Mon-Fri, 3pm- 5pm Sat, clsd Sun","","checked",1991,NA,"","6/26/2023 9:21am","P.O. Box 574, CO",-104.821363,38.833882,"unclear_coded_by_hand","General Coordinates Used"
1312,"Pikes Peak Paradise","Accommodations","P.O. Box 5760","Colorado Springs","CO","Woodland Park 80866, 687-6656 B & B, elegant","(MX),(W),(IGTA)","checked",1991,NA,"","6/26/2023 9:21am","P.O. Box 5760, CO",-105.101206,38.982237,"unclear_coded_by_hand","Found"
1319,"Monument Valley Park","Cruising Areas","","Colorado Springs","CO","","Cruisy Area","checked",1991,NA,"","6/26/2023 9:20am",", CO",-104.828681,38.845493,"unclear_coded_by_hand","Found"
1316,"Dignity with Friends","Religious Organizations","","Colorado Springs","CO","593-9606 worship twice monthly, call for times & locations","","checked",1991,NA,"","6/26/2023 9:20am",", CO",-104.821363,38.833882,"unclear_coded_by_hand","General Coordinates Used"
1376,"U. of D.","Cruising Areas","","Denver","CO","Library","Cruisy Area","checked",1991,NA,"","6/26/2023 9:25am",", CO",-105.002931,39.743355,"unclear_coded_by_hand","Found"
1372,"16th St. Mall","Cruising Areas","","Denver","CO","","Cruisy Area","checked",1991,NA,"","6/26/2023 9:26am",", CO",-104.995478,39.747692,"unclear_coded_by_hand","Found"
1357,"International Gay Travel Assoc.","Travel Agency or Tour Operators","","Denver","CO","See Key West, Florida Travel listings","(IGTA)","checked",1991,NA,"","6/26/2023 9:29am",", CO",-104.990251,39.739236,"unclear_coded_by_hand","General Coordinates Used"
1375,"U. of D.","Cruising Areas","","Denver","CO","Boettcher Hall","Cruisy Area","checked",1991,NA,"","6/26/2023 9:25am",", CO",-104.99867,39.744095,"unclear_coded_by_hand","Found"
1365,"Tikvat Shalom","Religious Organizations","","Denver","CO","331-2706Jewish gay/lesbian fellowship","","checked",1991,NA,"","6/26/2023 9:31am",", CO",-104.990251,39.739236,"unclear_coded_by_hand","General Coordinates Used"
1322,"Open Quest Institute","Info Lines & Services","","Denver","CO","(800)992-9239 24 hour Crisis Hotline","","checked",1991,NA,"","6/26/2023 9:29am",", CO",-104.990251,39.739236,"unclear_coded_by_hand","General Coordinates Used"
1371,"'The Point'","Cruising Areas","NW of 1-70 & Sheridan Rd.","Denver","CO","","Cruisy Area","checked",1991,NA,"","6/26/2023 9:23am","NW of 1-70 & Sheridan Rd., CO",-105.055011,39.786541,"unclear_coded_by_hand","Found"
1377,"UCD","Cruising Areas","","Denver","CO","East classroom bldg.","Cruisy Area","checked",1991,NA,"","6/26/2023 9:33am",", CO",-105.002342,39.74636,"unclear_coded_by_hand","General Coordinates Used"
1373,"Berkley Park","Cruising Areas","","Denver","CO","","Cruisy Area","checked",1991,NA,"","6/26/2023 9:26am",", CO",-105.047859,39.781303,"unclear_coded_by_hand","Found"
1367,"Out Front","Publications","P.O. Box 18597","Denver","CO","80218, 778-0470","","checked",1991,NA,"","6/26/2023 9:29am","P.O. Box 18597, CO",-104.990251,39.739236,"unclear_coded_by_hand","General Coordinates Used"
1374,"Cheesman Park","Cruising Areas","","Denver","CO","nr. pavillion","Cruisy Area","checked",1991,NA,"","6/26/2023 9:28am",", CO",-104.964417,39.733468,"unclear_coded_by_hand","Found"
1323,"The Bungalow","Accommodations","","Denver","CO","744-1000 B & B","(MW)","checked",1991,NA,"","6/26/2023 9:30am",", CO",-104.990251,39.739236,"unclear_coded_by_hand","General Coordinates Used"
1378,"Tanrydoon","Accommodations","P.O. Box 138-C","Dillon","CO","Montezuma Rte. 468-1956 B & B","(MW),(IGTA)","checked",1991,NA,"","6/26/2023 9:34am","P.O. Box 138-C, CO",-105.89621,39.601363,"unclear_coded_by_hand","General Coordinates Used"
1379,"Main Mall","Cruising Areas","","Durango","CO","(days)","Cruisy Area","checked",1991,NA,"","6/26/2023 9:56am",", CO",-107.881675,37.272956,"unclear_coded_by_hand","Found"
1380,"Narrow Gauge Tram Station","Cruising Areas","","Durango","CO","","Cruisy Area","checked",1991,NA,"","6/26/2023 9:56am",", CO",-107.880067,37.27528,"unclear_coded_by_hand","General Coordinates Used"
1381,"Gay & Lesbian Alliance","Info Lines & Services","","Fort Collins","CO","Lory Student Ctr., CSU Box 206, 80523, 491-7232 meets every other Mon","","checked",1991,NA,"","6/26/2023 9:57am",", CO",-105.084423,40.58526,"unclear_coded_by_hand","General Coordinates Used"
1385,"Hawthorne & Lincoln Parks","Cruising Areas","","Grand Junction","CO","(Clsd midnight)","Cruisy Area","checked",1991,NA,"","6/26/2023 9:58am",", CO",-108.544832,39.075019,"unclear_coded_by_hand","Found"
1386,"Gay/Lesbian Group Service","Info Lines & Services","","Greeley","CO","(at Human Sexuality Center) 351-2065 leave message on tape for referrals","","checked",1991,NA,"","6/26/2023 9:59am",", CO",-104.69446,40.40627,"unclear_coded_by_hand","Found"
1387,"Island Grove Park","Cruising Areas","","Greeley","CO","","Cruisy Area","checked",1991,NA,"","6/26/2023 9:59am",", CO",-104.702579,40.438617,"unclear_coded_by_hand","Found"
1389,"MCC Pueblo","Religious Organizations","P.O. Box 1918","Pueblo","CO","81002,543-6460 11am Sun, call for location","","checked",1991,NA,"","6/26/2023 10:00am","P.O. Box 1918, CO",-104.609141,38.254447,"unclear_coded_by_hand","General Coordinates Used"
1390,"Mineral Palace Park","Cruising Areas","","Pueblo","CO","","Cruisy Area","checked",1991,NA,"","6/26/2023 10:00am",", CO",-104.607067,38.28112,"unclear_coded_by_hand","Found"
1391,"Pueblo Mall","Cruising Areas","","Pueblo","CO","","Cruisy Area","checked",1991,NA,"","6/26/2023 10:01am",", CO",-104.608073,38.302551,"unclear_coded_by_hand","Found"
1393,"Davoser Lodge","Accommodations","P.O. Box 1384","Vail","CO","81658, 476-7148 2 bdrm, full bkfst, year round","(MW)","checked",1991,NA,"","6/26/2023 10:02am","P.O. Box 1384, CO",-106.37808,39.643324,"unclear_coded_by_hand","General Coordinates Used"
1396,"Dougal's","Restaurants & Cafes","","Winter Park","CO","(at Silverado II) 726-8761 dinner 5pm-10pm","(MW),(MX)","checked",1991,NA,"","6/26/2023 10:03am",", CO",-105.789557,39.919148,"unclear_coded_by_hand","Found"
1392,"Elk River Estates","Accommodations","P.O. Box 5032","Steamboat Springs","CO","80477, 879-7556 B & B, ski resort","(MW),(MX)","checked",1991,NA,"","6/26/2023 10:05am","P.O. Box 5032, CO",-106.831716,40.484977,"unclear_coded_by_hand","General Coordinates Used"
1398,"Trumbull Shopping Park","Cruising Areas","","Bridgeport","CT","2nd floor","Cruisy Area","checked",1991,NA,"","6/26/2023 10:54am",", CT",-73.226357,41.229502,"unclear_coded_by_hand","Found"
1397,"Fairchild","Cruising Areas","","Bridgeport","CT","Wheeler Park","Cruisy Area","checked",1991,NA,"","6/26/2023 10:52am",", CT",-73.24365,41.214161,"unclear_coded_by_hand","Found"
1406,"Hammonasset State Beach","Cruising Areas","","Hammonasset","CT","(Men's spa)","Cruisy Area","checked",1991,NA,"","6/26/2023 10:54am",", CT",-72.558421,41.266698,"unclear_coded_by_hand","Found"
1425,"Bushnell Park","Cruising Areas","","Hartford","CT","","Cruisy Area,(AYOR)","checked",1991,NA,"","6/26/2023 10:55am",", CT",-72.679236,41.765134,"unclear_coded_by_hand","Found"
1416,"Am Segulah","Religious Organizations","","Hartford","CT","246-8181 Jewish gays, service 8pm 2nd Fri","","checked",1991,NA,"","6/26/2023 10:55am",", CT",-72.667475,41.763964,"unclear_coded_by_hand","General Coordinates Used"
1427,"Mechanic St.","Cruising Areas","","Hartford","CT","","Cruisy Area,(AYOR)","checked",1991,NA,"","6/26/2023 10:56am",", CT",-72.667475,41.763964,"unclear_coded_by_hand","General Coordinates Used"
1407,"Bisexual, Lesbian & Gay Switchboard","Info Lines & Services","","Hartford","CT","724-5542 24hr tape, staffed irregularly","","checked",1991,NA,"","6/26/2023 10:55am",", CT",-72.667475,41.763964,"unclear_coded_by_hand","General Coordinates Used"
1424,"'The Dikes'","Cruising Areas","","Hartford","CT","E. to W. service Rd. off 1-91 N. (Riverside Park)","Cruisy Area,(AYOR)","checked",1991,NA,"","6/26/2023 10:54am",", CT",-72.667475,41.763964,"unclear_coded_by_hand","General Coordinates Used"
1426,"Constitution Plaza","Cruising Areas","","Hartford","CT","behind Chez Est","Cruisy Area","checked",1991,NA,"","6/26/2023 10:56am",", CT",-72.67035,41.766818,"unclear_coded_by_hand","Found"
1430,"Walnut Hill Park","Cruising Areas","","New Britain","CT","Veterans Monument","Cruisy Area","checked",1991,NA,"","6/26/2023 10:58am",", CT",-72.793227,41.661945,"unclear_coded_by_hand","Found"
1437,"Gay Men's Support Group","Men's Services","","New Haven","CT","777-5416 mtg IstTues 7pm","","checked",1991,NA,"","6/26/2023 10:58am",", CT",-72.927883,41.308274,"unclear_coded_by_hand","General Coordinates Used"
1442,"Long Wharf Dr.","Cruising Areas","","New Haven","CT","eveningsin parkinglots","Cruisy Area,(AYOR)","checked",1991,NA,"","6/26/2023 10:59am",", CT",-72.919248,41.292634,"unclear_coded_by_hand","General Coordinates Used"
1444,"Yale U.","Cruising Areas","","New Haven","CT","Library","Cruisy Area,(AYOR)","checked",1991,NA,"","6/26/2023 10:59am",", CT",-72.926061,41.311348,"unclear_coded_by_hand","Found"
1443,"Yale U.","Cruising Areas","","New Haven","CT","Woolsey Hal","Cruisy Area","checked",1991,NA,"","6/26/2023 10:59am",", CT",-72.926061,41.311348,"unclear_coded_by_hand","Found"
1440,"Chapel St.","Cruising Areas","","New Haven","CT","from York to Park","Cruisy Area","checked",1991,NA,"","6/26/2023 10:58am",", CT",-72.927883,41.308274,"unclear_coded_by_hand","General Coordinates Used"
1431,"Gay Switchboard","Info Lines & Services","","New Haven","CT","624-6869 8pm-11pm Mon-Thurs","","checked",1991,NA,"","6/26/2023 10:58am",", CT",-72.927883,41.308274,"unclear_coded_by_hand","General Coordinates Used"
1441,"East Rock Park","Cruising Areas","","New Haven","CT","","Cruisy Area","checked",1991,NA,"","6/26/2023 10:58am",", CT",-72.910252,41.324958,"unclear_coded_by_hand","Found"
1450,"Ocean Park Beach","Cruising Areas","","New London","CT","(Rt hand side off boardwalk)","Cruisy Area","checked",1991,NA,"","6/26/2023 11:00am",", CT",-72.098616,41.309373,"unclear_coded_by_hand","Found"
1448,"Crystal Mall","Cruising Areas","","New London","CT","","Cruisy Area","checked",1991,NA,"","6/26/2023 11:00am",", CT",-72.139808,41.373359,"unclear_coded_by_hand","Found"
1449,"Gray Rock Picnic Area","Cruising Areas","","New London","CT","Rte. 184, Groton","Cruisy Area","checked",1991,NA,"","6/26/2023 11:00am",", CT",-72.099521,41.355654,"unclear_coded_by_hand","General Coordinates Used"
1445,"The Forum Library","Info Lines & Services","The Forum Library","New London","CT","859-3099 gay/lesbian lending library by appointment only","","checked",1991,NA,"","6/26/2023 11:01am","The Forum Library, CT",-72.099521,41.355654,"unclear_coded_by_hand","General Coordinates Used"
1451,"Lynn Deming Park","Cruising Areas","","New Milford","CT","","Cruisy Area","checked",1991,NA,"","6/26/2023 11:01am",", CT",-73.44031,41.569962,"unclear_coded_by_hand","Found"
1456,"Cove Island Beach","Cruising Areas","","Stamford","CT","","Cruisy Area","checked",1991,NA,"","6/26/2023 11:03am",", CT",-73.505113,41.04695,"unclear_coded_by_hand","Found"
1457,"Stamford Town Center","Cruising Areas","","Stamford","CT","","Cruisy Area","checked",1991,NA,"","6/26/2023 11:03am",", CT",-73.537331,41.052734,"unclear_coded_by_hand","Found"
1454,"Lesbian/Gay Info Line","Info Lines & Services","","Stamford","CT","327-0767 7pm-10pm Tues, Thurs & Sun","","checked",1991,NA,"","6/26/2023 11:03am",", CT",-73.538734,41.05343,"unclear_coded_by_hand","General Coordinates Used"
1461,"Lakewood Ponds","Cruising Areas","","Waterbury","CT","","Cruisy Area","checked",1991,NA,"","6/26/2023 11:04am",", CT",-73.024696,41.578213,"unclear_coded_by_hand","Found"
1464,"Sherwood Isle State Park E. beach","Cruising Areas","","Westport","CT","far end 1-95, exit 18 (Summers)","Cruisy Area","checked",1991,NA,"","6/26/2023 11:05am",", CT",-73.332136,41.116614,"unclear_coded_by_hand","Found"
1428,"Hubbard Park","Cruising Areas","","Meridien","CT","","Cruisy Area","checked",1991,NA,"","6/26/2023 11:05am",", CT",-72.835625,41.549593,"unclear_coded_by_hand","Found"
1403,"Oldtown Dikes Pt. Park","Cruising Areas","","Danbury","CT","E. side of Lake Candlewood","Cruisy Area","checked",1991,NA,"","6/26/2023 11:06am",", CT",-73.437608,41.532809,"unclear_coded_by_hand","Found"
1401,"GLAAD Helpline","Info Lines & Services","","Danbury","CT","426-4922 2nd & 4th Fri, call for info","","checked",1991,NA,"","6/26/2023 11:06am",", CT",-73.454011,41.394817,"unclear_coded_by_hand","General Coordinates Used"
1399,"AA Gay/Lesbian","Info Lines & Services","","Brookfield","CT","Rte. 80 & Rte. 30 (Congregational Church) 748-5341 (AA#) meeting 8:30pm Tues, call first","","checked",1991,NA,"","6/26/2023 11:06am",", CT",-73.409565,41.482595,"unclear_coded_by_hand","General Coordinates Used"
1452,"Info Line for Southeastern Connecticut","Cruising Areas","74 W. Main St.","North Haven","CT","886-0516 8am-9pm Mon-Fri","Cruisy Area","checked",1991,NA,"","6/26/2023 11:08am","74 W. Main St., CT",-73.041652,41.556976,"unclear_coded_by_hand","Found"
1453,"Frog Rock","Cruising Areas","","Pomfret","CT","","Cruisy Area,(AYOR)","checked",1991,NA,"","6/26/2023 11:09am",", CT",-71.962574,41.897598,"unclear_coded_by_hand","General Coordinates Used"
1471,"Renegade Motel","Accommodations","","Rehoboth Beach","DE","Hwy. 1 227-4713 bar on premises","(MW),(SW),(*)","checked",1991,NA,"","6/26/2023 5:35pm",", DE",-75.080788,38.707189,"unclear_coded_by_hand","Found"
1470,"Ramshead Inn","Accommodations","","Rehoboth Beach","DE","RD2Box 509226-9171 B& B, year round","(MW),(MX)","checked",1991,NA,"","6/26/2023 5:35pm",", DE",-75.134699,38.71905,"unclear_coded_by_hand","Found"
1480,"Carpenter'sBeach","Cruising Areas","","Rehoboth Beach","DE","below S. end of Boardwalk at foot of Queen St.","Cruisy Area","checked",1991,NA,"","6/26/2023 5:33pm",", DE",-75.075173,38.707959,"unclear_coded_by_hand","Found"
1473,"Renegade Motel Bar","Bars/Clubs","","Rehoboth Beach","DE","(at Renegade Motel) 227-4713 winter hrs 4pm-2am, summer hrs 11am-2am, piano bar","(*),(MW),(D),(YC),(E),(F)","checked",1991,NA,"","6/26/2023 5:26pm",", DE",-75.080788,38.707189,"unclear_coded_by_hand","Found"
1487,"Dignity & Integrity","Religious Organizations","P.O. Box 1839","Wilmington","DE","19899, 571-9197 meets 8pm 1st & 3rd Fri, call switchboard for location","","checked",1991,NA,"","6/26/2023 5:42pm","P.O. Box 1839, DE",-75.548391,39.744655,"unclear_coded_by_hand","General Coordinates Used"
1486,"Gay Men's Support Group","Men's Services","","Wilmington","DE","652-6776 call switchboard for info","","checked",1991,NA,"","6/26/2023 5:42pm",", DE",-75.548391,39.744655,"unclear_coded_by_hand","General Coordinates Used"
1485,"Restaurant at the Renaissance","Restaurants & Cafes","107 W. 6th St","Wilmington","DE","428-0447 Italian cui­sine, 5pm-10pm Wed-Sun","","checked",1991,NA,"","6/26/2023 5:44pm","107 W. 6th St, DE",-75.55123,39.742458,"unclear_coded_by_hand","Found"
1489,"8th St.","Cruising Areas","","Wilmington","DE","betw. Shipley & Tetnell","Cruisy Area","checked",1991,NA,"","6/26/2023 5:42pm",", DE",-75.550549,39.743921,"unclear_coded_by_hand","Found"
1481,"Gay/Lesbian Alliance o f Delaware","Info Lines & Services","","Wilmington","DE","655-5280","","checked",1991,NA,"","6/26/2023 5:43pm",", DE",-75.548391,39.744655,"unclear_coded_by_hand","General Coordinates Used"
1490,"Brandywine Park","Cruising Areas","","Wilmington","DE","Footbridge & Woods","Cruisy Area,(AYOR)","checked",1991,NA,"","6/26/2023 5:42pm",", DE",-75.552416,39.758685,"unclear_coded_by_hand","Found"
1549,"Lutherans Concerned","Religious Organizations","","Washington","DC","667-2667 call for info","","checked",1991,NA,"","7/26/2023 9:56am",", DC",-77.036871,38.907192,"unclear_coded_by_hand","General Coordinates Used"
1565,"Georgetown U.","Cruising Areas","","Washington","DC","Gym","Cruisy Area","checked",1991,NA,"","7/26/2023 9:55am",", DC",-77.06951,38.906569,"unclear_coded_by_hand","Found"
1494,"Open Quest Institute","Info Lines & Services","","Washington","DC","(800)992-9239 24 hour Crisis Hotline","","checked",1991,NA,"","7/26/2023 9:56am",", DC",-77.036871,38.907192,"unclear_coded_by_hand","General Coordinates Used"
1568,"Woods surrounding 'P' St. Beach - ""Black Forest""","Cruising Areas","","Washington","DC","","(AYOR),Cruisy Area","checked",1991,NA,"","7/26/2023 10:00am",", DC",-77.056136,38.90463,"unclear_coded_by_hand","Found"
1542,"Bet Mishpachah","Religious Organizations","4th St. & 'I","Washington","DC","SW (Christ Methodist Church) 833-1638 8:30pm Fri","","checked",1991,NA,"","7/26/2023 9:52am","4th St. & 'I, DC",-77.017561,38.879297,"unclear_coded_by_hand","Found"
1518,"The Rogue","Bars/Clubs","","Washington","DC","(upstairs at the Brass Rail bar) 371-2223 open only Sat & Sun","(*),(S)","checked",1991,NA,"","7/26/2023 9:57am",", DC",-77.036871,38.907192,"unclear_coded_by_hand","General Coordinates Used"
1528,"Rock Creek Cafe","Restaurants & Cafes","2111 'P' St.","Washington","DC","NW 956-6690","(MW),(MX)","checked",1991,NA,"","7/26/2023 9:57am","2111 'P' St., DC",-77.047121,38.90982,"unclear_coded_by_hand","Found"
