"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","340 Ludlow","Cincinnati","OH","(YC),(*)","Bars/Clubs",1972,"","340 Ludlow, Cincinnati, OH",-84.5210925,39.1439198,"340 ludlow ave, cincinnati, oh 45220, usa","Geocoded",NA,NA
"","420 Vine","Cincinnati","OH","(M),(YC),(R)","Restaurant",1972,"","420 Vine, Cincinnati, OH",-84.5124402,39.1004789,"420 vine st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"(on first floor-also (G) in rathskeller","1541 Knowlton","Cincinnati","OH","(YC),(D),(P),(*),(G)","Bars/Clubs",1972,"","1541 Knowlton, Cincinnati, OH",-84.5385367,39.1613052,"1541 knowlton st, cincinnati, oh 45223, usa","Geocoded",NA,NA
"","809 Vine St.","Cincinnati","OH","(M),(RT)","Bars/Clubs",1972,"","809 Vine St., Cincinnati, OH",-84.5140387,39.1048832,"809 vine st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"","226 E. 5th St.","Cincinnati","OH","(M),(RT)","Bars/Clubs",1972,"","226 E. 5th St., Cincinnati, OH",-84.5088638,39.1022228,"226 e 5th st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"","1448 W. 32nd St.","Cleveland","OH","(*)","Baths",1972,"","1448 W. 32nd St., Cleveland, OH",-81.71273,41.488465,"1448 w 32nd st, cleveland, oh 44113, usa","Geocoded",NA,NA
"(looks promising-maybe opening bar too! Use rear entrance at W. 25th St. & Erin)","2948 W. 25th St.","Cleveland","OH","","Baths",1972,"","2948 W. 25th St., Cleveland, OH",-81.6999008,41.4718991,"2948 w 25th st, cleveland, oh 44113, usa","Geocoded",NA,NA
"","9110 E. Kinsman","Cleveland","OH","(B),(RT)","Bars/Clubs",1972,"","9110 E. Kinsman, Cleveland, OH",-81.62267,41.471969,"9110 kinsman rd, cleveland, oh 44104, usa","Geocoded",NA,NA
"","1216 E. Prospect","Cleveland","OH","(B),(RT),(D)","Bars/Clubs",1972,"","1216 E. Prospect, Cleveland, OH",-81.6822932,41.4993619,"1216 prospect ave e, cleveland, oh 44115, usa","Geocoded",NA,NA
"","2164 E. 9th St.","Cleveland","OH","(M)","Bars/Clubs",1972,"","2164 E. 9th St., Cleveland, OH",-81.6850225,41.4983403,"2164 e 9th st, cleveland, oh 44115, usa","Geocoded",NA,NA
"","1630 E. Payne","Cleveland","OH","(G),(M),(RT),(D)","",1972,"","1630 E. Payne, Cleveland, OH",-81.6809884,41.5042821,"1630 payne ave, cleveland, oh 44114, usa","Geocoded",NA,NA
"at Cedar","2172 S. Taylor Rd.","Cleveland","OH","(YC),(D),(*)","Bars/Clubs",1972,"","2172 S. Taylor Rd., Cleveland, OH",-81.556279,41.5006196,"2172 s taylor rd, cleveland heights, oh 44118, usa","Geocoded",NA,NA
"(semi (P)","1510 E. Prospect","Cleveland","OH","(D),(P),(*)","Bars/Clubs",1972,"","1510 E. Prospect, Cleveland, OH",-81.679819,41.499458,"1510 prospect ave e, cleveland, oh 44115, usa","Geocoded",NA,NA
"(no neon-one block N. of Superior bet W. 6th & W.9th Sts.","620 Frankfort","Cleveland","OH","(YC),(D),(*)","Bars/Clubs",1972,"","620 Frankfort, Cleveland, OH",-81.6984483,41.498628,"620 frankfort ave, cleveland, oh 44113, usa","Geocoded",NA,NA
"","1293 W. 9th St.","Cleveland","OH","","Baths",1972,"","1293 W. 9th St., Cleveland, OH",-81.7004539,41.499484,"1293 w 9th st, cleveland, oh 44113, usa","Geocoded",NA,NA
"","473 N. High St.","Columbus","OH","(G),(RT),(D)","Bars/Clubs",1972,"","473 N. High St., Columbus, OH",-83.002915,39.972,"473 n high st, columbus, oh 43215, usa","Geocoded",NA,NA
"","127 E. Naghten","Columbus","OH","(*)","Bars/Clubs",1972,"","127 E. Naghten, Columbus, OH",-82.9974201,39.968846,"127 e naghten st, columbus, oh 43215, usa","Geocoded",NA,NA
"","1972 E. Main","Columbus","OH","(YC),(D),(P),(*)","Bars/Clubs",1972,"","1972 E. Main, Columbus, OH",-82.9464,39.957687,"1972 e main st, columbus, oh 43205, usa","Geocoded",NA,NA
"","2155 N. High St.","Columbus","OH","(R),(C)","Restaurant",1972,"","2155 N. High St., Columbus, OH",-83.0095888,40.0062613,"2155 n high st, columbus, oh 43201, usa","Geocoded",NA,NA
"(No neon-looks closed but isnt)","300 N. High St.","Columbus","OH","(*)","Bars/Clubs",1972,"","300 N. High St., Columbus, OH",-83.001397,39.96858,"300 n high st, columbus, oh 43215, usa","Geocoded",NA,NA
"","148 Salem","Dayton","OH","(D),(*)","Bars/Clubs",1972,"","148 Salem, Dayton, OH",-84.206679,39.763401,"148 salem ave, dayton, oh 45406, usa","Geocoded",NA,NA
"","1853 N. Gettysburg Ave.","Dayton","OH","(G),(M),(D)","Bars/Clubs",1972,"","1853 N. Gettysburg Ave., Dayton, OH",-84.253997,39.775354,"1853 n gettysburg ave, dayton, oh 45417, usa","Geocoded",NA,NA
"(upstairs)","44 N. Jefferson","Dayton","OH","(D),(*)","Bars/Clubs",1972,"","44 N. Jefferson, Dayton, OH",-84.190007,39.760934,"44 n jefferson st, dayton, oh 45402, usa","Geocoded",NA,NA
"(upstairs-above theatre)","140 N. Main St.","Dayton","OH","(D),(*)","Bars/Clubs",1972,"","140 N. Main St., Dayton, OH",-84.1921394,39.762148,"140 n main st, dayton, oh 45402, usa","Geocoded",NA,NA
"","201 W. Main","","OH","(M)","Bars/Clubs",1972,"","201 W. Main, , OH",-82.6309175,41.2364315,"201 w main st, norwalk, oh 44857, usa","Geocoded",NA,NA
"","902 Jefferson","Toledo","OH","(*)","Baths",1972,"","902 Jefferson, Toledo, OH",-83.5407065,41.6526524,"902 jefferson ave, toledo, oh 43604, usa","Geocoded",NA,NA
"","725 E. Jefferson","Toledo","OH","","Bars/Clubs",1972,"","725 E. Jefferson, Toledo, OH",-83.5399577,41.6516468,"725 jefferson ave, toledo, oh 43604, usa","Geocoded",NA,NA
"","417 Jackson","Toledo","OH","(RT),(*)","Bars/Clubs",1972,"","417 Jackson, Toledo, OH",-83.532762,41.6539145,"417 jackson st, toledo, oh 43604, usa","Geocoded",NA,NA
"","702 Monroe","Toledo","OH","(YC),(D),(*)","Bars/Clubs",1972,"","702 Monroe, Toledo, OH",-83.5401317,41.6503614,"702 monroe st, toledo, oh 43604, usa","Geocoded",NA,NA
"","828 Monroe","Toledo","OH","(YC),(*)","Bars/Clubs",1972,"","828 Monroe, Toledo, OH",-83.5413612,41.6511616,"828 monroe st, toledo, oh 43604, usa","Geocoded",NA,NA
"","126 Pine S.E.","Warren","OH","(*)","Bars/Clubs",1972,"","126 Pine S.E., Warren, OH",-80.8163796,41.2356795,"126 pine ave se, warren, oh 44481, usa","Geocoded",NA,NA
"","2414 Hillman","Youngstown","OH","(D),(P)","Bars/Clubs",1972,"","2414 Hillman, Youngstown, OH",-80.6642227,41.0756617,"2414 hillman st, youngstown, oh 44507, usa","Geocoded",NA,NA
"","1734 Belmont","Youngstown","OH","(M)","Bars/Clubs",1972,"","1734 Belmont, Youngstown, OH",-80.661654,41.122259,"1734 belmont ave, youngstown, oh 44504, usa","Geocoded",NA,NA
"","1339 E. Market St.","Akron","OH","","Baths",1971,"","1339 E. Market St., Akron, OH",-81.479264,41.064209,"1339 e market st, akron, oh 44305, usa","Geocoded",NA,NA
"","1339 E. Market St.","Akron","OH","","Restaurant",1971,"","1339 E. Market St., Akron, OH",-81.479264,41.064209,"1339 e market st, akron, oh 44305, usa","Geocoded",NA,NA
"(also (C) after hrs.)","53 E. Mill St. ","Akron","OH","(YC),(D),(C),(*)","Bars/Clubs",1971,"","53 E. Mill St. , Akron, OH",-81.5169978,41.0825197,"53 e mill st, akron, oh 44308, usa","Geocoded",NA,NA
"","1 N. Main St.","Akron","OH","(RT),(B)","Bars/Clubs",1971,"","1 N. Main St., Akron, OH",-81.5167956,41.0851266,"1 n main st, akron, oh 44310, usa","Geocoded",NA,NA
"","837 W. Exchange","Akron","OH","","Restaurant",1971,"","837 W. Exchange, Akron, OH",-81.544629,41.0916799,"837 w exchange st, akron, oh 44302, usa","Geocoded",NA,NA
"(Louisville)","7459 Columbus Rd. N.E.","Canton","OH","(D),(YC),(*)","Restaurant",1971,"","7459 Columbus Rd. N.E., Canton, OH",-81.2589816,40.8777506,"7459 columbus rd ne, louisville, oh 44641, usa","Geocoded",NA,NA
"","606 N.W. 12th St.","Canton","OH","","Bars/Clubs",1971,"","606 N.W. 12th St., Canton, OH",-81.3772099,40.809151,"606 12th st nw, canton, oh 44703, usa","Geocoded",NA,NA
"","340 Ludlow","Cincinnati","OH","(YC),(*)","Bars/Clubs",1971,"","340 Ludlow, Cincinnati, OH",-84.5210925,39.1439198,"340 ludlow ave, cincinnati, oh 45220, usa","Geocoded",NA,NA
"","420 Vine St.","Cincinnati","OH","(R),(M)","Restaurant",1971,"","420 Vine St., Cincinnati, OH",-84.5124402,39.1004789,"420 vine st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"(sign says 226)","226 E. 5th St.","Cincinnati","OH","(RT)","Bars/Clubs",1971,"","226 E. 5th St., Cincinnati, OH",-84.5088638,39.1022228,"226 e 5th st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"","421 Walnut","Cincinnati","OH","(M),(PE)","Hotels,Bars/Clubs",1971,"","421 Walnut, Cincinnati, OH",-84.5121624,39.1005639,"421 walnut st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"","809 Vine St.","Cincinnati","OH","(G),(M),(RT)","Bars/Clubs",1971,"","809 Vine St., Cincinnati, OH",-84.5140387,39.1048832,"809 vine st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"(maybe moving to Lakewood)","2016 E. 9th St.","Cleveland","OH","(PE)","Bars/Clubs",1971,"","2016 E. 9th St., Cleveland, OH",-81.6862449,41.4996803,"2016 e 9th st, cleveland, oh 44115, usa","Geocoded",NA,NA
"(will be renamed)","2775 S. Moreland","Cleveland","OH","","Bars/Clubs",1971,"","2775 S. Moreland, Cleveland, OH",-81.5901988,41.4828338,"2775 s moreland blvd, cleveland, oh 44120, usa","Geocoded",NA,NA
"","1448 W. 32nd St.","Cleveland","OH","(*)","Baths",1971,"","1448 W. 32nd St., Cleveland, OH",-81.71273,41.488465,"1448 w 32nd st, cleveland, oh 44113, usa","Geocoded",NA,NA
"","1988 E. 105th St.","Cleveland","OH","(B),(RT)","Bars/Clubs",1971,"","1988 E. 105th St., Cleveland, OH",-81.6152872,41.5039632,"1988 e 105th st, cleveland, oh 44106, usa","Geocoded",NA,NA
"","1216 Prospect","Cleveland","OH","(B),(RT)","",1971,"","1216 Prospect, Cleveland, OH",-81.6822932,41.4993619,"1216 prospect ave e, cleveland, oh 44115, usa","Geocoded",NA,NA
"","1630 Payne","Cleveland","OH","(G),(D),(RT)","Bars/Clubs",1971,"","1630 Payne, Cleveland, OH",-81.6809884,41.5042821,"1630 payne ave, cleveland, oh 44114, usa","Geocoded",NA,NA
"at Cedar","2172 S. Taylor Rd.","Cleveland","OH","(M),(YC),(*)","Bars/Clubs",1971,"","2172 S. Taylor Rd., Cleveland, OH",-81.556279,41.5006196,"2172 s taylor rd, cleveland heights, oh 44118, usa","Geocoded",NA,NA
"(Lakewood)","19044 Detroit ","Cleveland","OH","(YC),(M)","Bars/Clubs",1971,"","19044 Detroit , Cleveland, OH",-81.7302034,41.4819251,"detroit - shoreway, cleveland, oh, usa","Geocoded",NA,NA
"(semi (P))","1510 Prospect","Cleveland","OH","(D),(*),(P)","Bars/Clubs",1971,"","1510 Prospect, Cleveland, OH",-81.679819,41.499458,"1510 prospect ave e, cleveland, oh 44115, usa","Geocoded",NA,NA
"(after hours)","1285 W. 9th St.","Cleveland","OH","(YC),(M),(R)","Restaurant",1971,"","1285 W. 9th St., Cleveland, OH",-81.7005867,41.4995589,"1285 w 9th st, cleveland, oh 44113, usa","Geocoded",NA,NA
"(no neon-one blk. N. of Superior bet. W. 6th & W. 9th)","620 Frankfort","Cleveland","OH","(YC),(D),(*)","Bars/Clubs",1971,"","620 Frankfort, Cleveland, OH",-81.6984483,41.498628,"620 frankfort ave, cleveland, oh 44113, usa","Geocoded",NA,NA
"","1293 W. 9th St.","Cleveland","OH","","Baths",1971,"","1293 W. 9th St., Cleveland, OH",-81.7004539,41.499484,"1293 w 9th st, cleveland, oh 44113, usa","Geocoded",NA,NA
"","127 E. Naghten","Columbus","OH","(*)","Bars/Clubs",1971,"","127 E. Naghten, Columbus, OH",-82.9974201,39.968846,"127 e naghten st, columbus, oh 43215, usa","Geocoded",NA,NA
"","1972 E. Main","Columbus","OH","(P),(YC),(D),(*)","Bars/Clubs",1971,"","1972 E. Main, Columbus, OH",-82.9464,39.957687,"1972 e main st, columbus, oh 43205, usa","Geocoded",NA,NA
"","809 S. High St.","Columbus","OH","(G),(M)","Bars/Clubs",1971,"","809 S. High St., Columbus, OH",-82.9978207,39.9453926,"809 s high st, columbus, oh 43206, usa","Geocoded",NA,NA
"(no neon-looks closed, but isnt')","300 N. High St.","Columbus","OH","(*)","Bars/Clubs",1971,"","300 N. High St., Columbus, OH",-83.001397,39.96858,"300 n high st, columbus, oh 43215, usa","Geocoded",NA,NA
"","24 W. 23rd St.","Dayton","OH","(M)","Bars/Clubs",1971,"","24 W. 23rd St., Dayton, OH",-73.9907391,40.741779,"24 w 23rd st, new york, ny 10010, usa","Geocoded",NA,NA
"(upstairs-over theatre)","140 N. Main St.","Dayton","OH","(*),(D)","Bars/Clubs",1971,"","140 N. Main St., Dayton, OH",-84.1921394,39.762148,"140 n main st, dayton, oh 45402, usa","Geocoded",NA,NA
"","36 W. 1st St.","Dayton","OH","(M),(PE)","Bars/Clubs,Hotels",1971,"","36 W. 1st St., Dayton, OH",-84.1939314,39.7617605,"36 w first st, dayton, oh 45402, usa","Geocoded",NA,NA
"","902 Jefferson","Toledo","OH","","Baths",1971,"","902 Jefferson, Toledo, OH",-83.5407065,41.6526524,"902 jefferson ave, toledo, oh 43604, usa","Geocoded",NA,NA
"","725 E. Jefferson","Toledo","OH","","Bars/Clubs",1971,"","725 E. Jefferson, Toledo, OH",-83.5399577,41.6516468,"725 jefferson ave, toledo, oh 43604, usa","Geocoded",NA,NA
"","417 Jackson","Toledo","OH","(RT),(*)","Bars/Clubs",1971,"","417 Jackson, Toledo, OH",-83.532762,41.6539145,"417 jackson st, toledo, oh 43604, usa","Geocoded",NA,NA
"","702 Monroe","Toledo","OH","(YC),(D),(*)","Bars/Clubs",1971,"","702 Monroe, Toledo, OH",-83.5401317,41.6503614,"702 monroe st, toledo, oh 43604, usa","Geocoded",NA,NA
"","126 Pine S.E.","Warren","OH","(*)","Bars/Clubs",1971,"","126 Pine S.E., Warren, OH",-80.8163796,41.2356795,"126 pine ave se, warren, oh 44481, usa","Geocoded",NA,NA
"","912 Hillman","Youngstown","OH","","Bars/Clubs",1971,"","912 Hillman, Youngstown, OH",-80.664349,41.090942,"912 hillman st, youngstown, oh 44502, usa","Geocoded",NA,NA
"","1339 E. Market","Akron","OH","(G)","Restaurant",1970,"","1339 E. Market, Akron, OH",-81.479264,41.064209,"1339 e market st, akron, oh 44305, usa","Geocoded",NA,NA
"(after hours coffee hours may be opening upstairs)","53 E. Mill St.","Akron","OH","(YC),(*),(C)","Bars/Clubs",1970,"","53 E. Mill St., Akron, OH",-81.5169978,41.0825197,"53 e mill st, akron, oh 44308, usa","Geocoded",NA,NA
"","1 N. Main St.","Akron","OH","(RT)","Bars/Clubs",1970,"","1 N. Main St., Akron, OH",-81.5167956,41.0851266,"1 n main st, akron, oh 44310, usa","Geocoded",NA,NA
"","837 W. Exchange","Akron","OH","(*)","Restaurant",1970,"","837 W. Exchange, Akron, OH",-81.544629,41.0916799,"837 w exchange st, akron, oh 44302, usa","Geocoded",NA,NA
"","3831 Georgetown Rd.","Canton","OH","(D),(YC),(*)","Bars/Clubs",1970,"","3831 Georgetown Rd., Canton, OH",-81.3226216,40.8021523,"3831 georgetown rd ne, canton, oh 44704, usa","Geocoded",NA,NA
"","606 N.W. 12th St.","Canton","OH","","Bars/Clubs",1970,"","606 N.W. 12th St., Canton, OH",-81.3772099,40.809151,"606 12th st nw, canton, oh 44703, usa","Geocoded",NA,NA
"","340 Ludlow","Cincinnati","OH","(YC),(*)","Bars/Clubs",1970,"","340 Ludlow, Cincinnati, OH",-84.5210925,39.1439198,"340 ludlow ave, cincinnati, oh 45220, usa","Geocoded",NA,NA
"","420 Vine St.","Cincinnati","OH","(R),(M)","Restaurant",1970,"","420 Vine St., Cincinnati, OH",-84.5124402,39.1004789,"420 vine st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"(sign says 226 Bar)","226 E. 5th St.","Cincinnati","OH","","Bars/Clubs",1970,"","226 E. 5th St., Cincinnati, OH",-84.5088638,39.1022228,"226 e 5th st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"Gibson Hotel Bar","421 Walnut","Cincinnati","OH","(PE),(M)","Hotels,Bars/Clubs",1970,"","421 Walnut, Cincinnati, OH",-84.5121624,39.1005639,"421 walnut st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"","809 Vine St.","Cincinnati","OH","(G),(M),(RT)","Bars/Clubs",1970,"","809 Vine St., Cincinnati, OH",-84.5140387,39.1048832,"809 vine st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"","2016 E. 9th St.","Cleveland","OH","(PE)","Bars/Clubs",1970,"","2016 E. 9th St., Cleveland, OH",-81.6862449,41.4996803,"2016 e 9th st, cleveland, oh 44115, usa","Geocoded",NA,NA
"","1448 W. 32nd St.","Cleveland","OH","(*)","Baths",1970,"","1448 W. 32nd St., Cleveland, OH",-81.71273,41.488465,"1448 w 32nd st, cleveland, oh 44113, usa","Geocoded",NA,NA
"","1988 E. 105th St.","Cleveland","OH","(B),(RT)","Bars/Clubs",1970,"","1988 E. 105th St., Cleveland, OH",-81.6152872,41.5039632,"1988 e 105th st, cleveland, oh 44106, usa","Geocoded",NA,NA
"","1216 Prospect","Cleveland","OH","(B)","Bars/Clubs",1970,"","1216 Prospect, Cleveland, OH",-81.6822932,41.4993619,"1216 prospect ave e, cleveland, oh 44115, usa","Geocoded",NA,NA
"","1630 Payne","Cleveland","OH","(G),(RT),(D)","Bars/Clubs",1970,"","1630 Payne, Cleveland, OH",-81.6809884,41.5042821,"1630 payne ave, cleveland, oh 44114, usa","Geocoded",NA,NA
"at Cedar","2172 S. Taylor Rd.","Cleveland","OH","","Bars/Clubs",1970,"","2172 S. Taylor Rd., Cleveland, OH",-81.556279,41.5006196,"2172 s taylor rd, cleveland heights, oh 44118, usa","Geocoded",NA,NA
"(Lakewood)","19044 Detroit","Cleveland","OH","(YC),(M)","Bars/Clubs",1970,"","19044 Detroit, Cleveland, OH",-81.7302034,41.4819251,"detroit - shoreway, cleveland, oh, usa","Geocoded",NA,NA
"","1510 Prospect","Cleveland","OH","(D),(*)","",1970,"","1510 Prospect, Cleveland, OH",-81.679819,41.499458,"1510 prospect ave e, cleveland, oh 44115, usa","Geocoded",NA,NA
"","Superior E. 55th","Cleveland","OH","(M)","Bars/Clubs",1970,"","Superior E. 55th, Cleveland, OH",-81.6519226,41.517894,"superior ave & e 55th st, cleveland, oh 44103, usa","Geocoded",NA,NA
"(after hours)","1285 W. 9th St.","Cleveland","OH","(YC),(M),(R)","Restaurant",1970,"","1285 W. 9th St., Cleveland, OH",-81.7005867,41.4995589,"1285 w 9th st, cleveland, oh 44113, usa","Geocoded",NA,NA
"(no neon-one block N. of Superior bet. W. 6th & W. 9th)","620 Frankfort","Cleveland","OH","(D),(YC),(*)","Bars/Clubs",1970,"","620 Frankfort, Cleveland, OH",-81.6984483,41.498628,"620 frankfort ave, cleveland, oh 44113, usa","Geocoded",NA,NA
"","1293 W. 9th St.","Cleveland","OH","","Baths",1970,"","1293 W. 9th St., Cleveland, OH",-81.7004539,41.499484,"1293 w 9th st, cleveland, oh 44113, usa","Geocoded",NA,NA
"","127 E. Naghten","Columbus","OH","(*)","Bars/Clubs",1970,"","127 E. Naghten, Columbus, OH",-82.9974201,39.968846,"127 e naghten st, columbus, oh 43215, usa","Geocoded",NA,NA
"","813 S. High St.","Columbus","OH","(M),(RT)","Bars/Clubs",1970,"","813 S. High St., Columbus, OH",-82.9978006,39.9453702,"813 s high st, columbus, oh 43206, usa","Geocoded",NA,NA
"","61 Parsons St.","Columbus","OH","(B)","Restaurant",1970,"","61 Parsons St., Columbus, OH",-82.9818548,39.9629311,"61 parsons ave, columbus, oh 43215, usa","Geocoded",NA,NA
"","547 E. 11th St.","Columbus","OH","","Bars/Clubs",1970,"","547 E. 11th St., Columbus, OH",-82.9919012,39.9936154,"547 e 11th ave, columbus, oh 43211, usa","Geocoded",NA,NA
"(Mr. Frankie's)","1972 E. Main","Columbus","OH","(P),(YC),(D),(*)","Bars/Clubs",1970,"","1972 E. Main, Columbus, OH",-82.9464,39.957687,"1972 e main st, columbus, oh 43205, usa","Geocoded",NA,NA
"","809 S. High St.","Columbus","OH","(G),(M)","Bars/Clubs",1970,"","809 S. High St., Columbus, OH",-82.9978207,39.9453926,"809 s high st, columbus, oh 43206, usa","Geocoded",NA,NA
"(no neon sign-but look for and find it)","300 N. High St.","Columbus","OH","(*)","Bars/Clubs",1970,"","300 N. High St., Columbus, OH",-83.001397,39.96858,"300 n high st, columbus, oh 43215, usa","Geocoded",NA,NA
"","24 W .23rd St.","Dayton","OH","(M)","Bars/Clubs",1970,"","24 W .23rd St., Dayton, OH",-73.9907391,40.741779,"24 w 23rd st, new york, ny 10010, usa","Geocoded",NA,NA
"(upstairs-over theatre)","140 N. Main St.","Dayton","OH","(D),(*)","Bars/Clubs",1970,"","140 N. Main St., Dayton, OH",-84.1921394,39.762148,"140 n main st, dayton, oh 45402, usa","Geocoded",NA,NA
"","36 W. 1st St.","Dayton","OH","(M),(PE)","Hotels,Bars/Clubs",1970,"","36 W. 1st St., Dayton, OH",-84.1939314,39.7617605,"36 w first st, dayton, oh 45402, usa","Geocoded",NA,NA
"","902 Jefferson","Toledo","OH","(*)","Baths",1970,"","902 Jefferson, Toledo, OH",-83.5407065,41.6526524,"902 jefferson ave, toledo, oh 43604, usa","Geocoded",NA,NA
"","2216 Madison","Toledo","OH","","Bars/Clubs",1970,"","2216 Madison, Toledo, OH",-83.5514634,41.6596233,"2216 madison ave, toledo, oh 43604, usa","Geocoded",NA,NA
"","417 Jackson","Toledo","OH","(RT),(*)","Bars/Clubs",1970,"","417 Jackson, Toledo, OH",-83.532762,41.6539145,"417 jackson st, toledo, oh 43604, usa","Geocoded",NA,NA
"","702 Monroe","Toledo","OH","(YC),(D),(*)","Bars/Clubs",1970,"","702 Monroe, Toledo, OH",-83.5401317,41.6503614,"702 monroe st, toledo, oh 43604, usa","Geocoded",NA,NA
"","126 Pine S.E.","Warren","OH","(*)","Bars/Clubs",1970,"","126 Pine S.E., Warren, OH",-80.8163796,41.2356795,"126 pine ave se, warren, oh 44481, usa","Geocoded",NA,NA
"","912 Hillman","Youngstown","OH","","Bars/Clubs",1970,"","912 Hillman, Youngstown, OH",-80.664349,41.090942,"912 hillman st, youngstown, oh 44502, usa","Geocoded",NA,NA
"","53 E. Mill St.","Akron","OH","(*)","Bars/Clubs",1969,"","53 E. Mill St., Akron, OH",-81.5169978,41.0825197,"53 e mill st, akron, oh 44308, usa","Geocoded",NA,NA
"","1339 E. Market","Akron","OH","(G)","Restaurant",1969,"","1339 E. Market, Akron, OH",-81.479264,41.064209,"1339 e market st, akron, oh 44305, usa","Geocoded",NA,NA
"","1 N. Main St.","Akron","OH","(RT)","Bars/Clubs",1969,"","1 N. Main St., Akron, OH",-81.5167956,41.0851266,"1 n main st, akron, oh 44310, usa","Geocoded",NA,NA
"","837 W. Exchange","Akron","OH","(*)","Restaurant",1969,"","837 W. Exchange, Akron, OH",-81.544629,41.0916799,"837 w exchange st, akron, oh 44302, usa","Geocoded",NA,NA
"(Sundays)","3831 Georgetown Rd.","Canton","OH","(D)","Bars/Clubs",1969,"","3831 Georgetown Rd., Canton, OH",-81.3226216,40.8021523,"3831 georgetown rd ne, canton, oh 44704, usa","Geocoded",NA,NA
"","606 N.W. 12th St.","Canton","OH","(*)","Bars/Clubs",1969,"","606 N.W. 12th St., Canton, OH",-81.3772099,40.809151,"606 12th st nw, canton, oh 44703, usa","Geocoded",NA,NA
"","340 Ludlow","Cincinnati","OH","(YC),(*)","Bars/Clubs",1969,"","340 Ludlow, Cincinnati, OH",-84.5210925,39.1439198,"340 ludlow ave, cincinnati, oh 45220, usa","Geocoded",NA,NA
"","420 Vine St.","Cincinnati","OH","(R),(M)","Restaurant",1969,"","420 Vine St., Cincinnati, OH",-84.5124402,39.1004789,"420 vine st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"(sign says 226 Bar)","226 E. 5th St.","Cincinnati","OH","(RT)","Bars/Clubs",1969,"","226 E. 5th St., Cincinnati, OH",-84.5088638,39.1022228,"226 e 5th st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"Gibson Hotel Bar","421 Walnut","Cincinnati","OH","(M),(PE)","Hotels,Bars/Clubs",1969,"","421 Walnut, Cincinnati, OH",-84.5121624,39.1005639,"421 walnut st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"","809 Vine St.","Cincinnati","OH","(G),(M),(RT)","Bars/Clubs",1969,"","809 Vine St., Cincinnati, OH",-84.5140387,39.1048832,"809 vine st, cincinnati, oh 45202, usa","Geocoded",NA,NA
"","2016 E. 9th St.","Cleveland","OH","(PE)","Bars/Clubs",1969,"","2016 E. 9th St., Cleveland, OH",-81.6862449,41.4996803,"2016 e 9th st, cleveland, oh 44115, usa","Geocoded",NA,NA
"","1448 W. 32nd St.","Cleveland","OH","","Baths",1969,"","1448 W. 32nd St., Cleveland, OH",-81.71273,41.488465,"1448 w 32nd st, cleveland, oh 44113, usa","Geocoded",NA,NA
"","1988 E. 105th St.","Cleveland","OH","(RT)","Bars/Clubs",1969,"","1988 E. 105th St., Cleveland, OH",-81.6152872,41.5039632,"1988 e 105th st, cleveland, oh 44106, usa","Geocoded",NA,NA
"","1216 Prospect","Cleveland","OH","","Bars/Clubs",1969,"","1216 Prospect, Cleveland, OH",-81.6822932,41.4993619,"1216 prospect ave e, cleveland, oh 44115, usa","Geocoded",NA,NA
"","10555 Euclid","Cleveland","OH","(D),(*)","Bars/Clubs",1969,"","10555 Euclid, Cleveland, OH",-81.6142024,41.5041091,"10555 euclid ave, cleveland, oh 44106, usa","Geocoded",NA,NA
"","1630 Payne","Cleveland","OH","(G),(RT),(D)","Bars/Clubs",1969,"","1630 Payne, Cleveland, OH",-81.6809884,41.5042821,"1630 payne ave, cleveland, oh 44114, usa","Geocoded",NA,NA
"at Cedar","2172 S. Taylor Rd.","Cleveland","OH","","Bars/Clubs",1969,"","2172 S. Taylor Rd., Cleveland, OH",-81.556279,41.5006196,"2172 s taylor rd, cleveland heights, oh 44118, usa","Geocoded",NA,NA
"(semi-private, but can get in and should try)","1510 Prospect","Cleveland","OH","(D),(YC),(*),(P)","Bars/Clubs",1969,"","1510 Prospect, Cleveland, OH",-81.679819,41.499458,"1510 prospect ave e, cleveland, oh 44115, usa","Geocoded",NA,NA
"","1293 W. 9th St.","Cleveland","OH","","Baths",1969,"","1293 W. 9th St., Cleveland, OH",-81.7004539,41.499484,"1293 w 9th st, cleveland, oh 44113, usa","Geocoded",NA,NA
"","127 E. Naghten","Columbus","OH","(*),(D)","Bars/Clubs",1969,"","127 E. Naghten, Columbus, OH",-82.9974201,39.968846,"127 e naghten st, columbus, oh 43215, usa","Geocoded",NA,NA
