"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"(some SM) [also C, AH, WE]","1942 Broadway","Denver","CO","(W),(SM),(C),(AH),(WE),(*)","Bars/Clubs,Restaurant",1976,NA,"1942 Broadway, Denver, CO",-104.9873665,39.6813011,"1942 broadway, denver, co 80210, usa","Geocoded",NA,NA
"[also C, AH, WE]","5110 W. Colfax","Denver","CO","(W),(OC),(C),(AH),(WE),(*)","Bars/Clubs,Restaurant",1976,NA,"5110 W. Colfax, Denver, CO",-105.0524766,39.7401799,"5110 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"('Pirates Den' - use back door thru parking lot)","1705 Federal Blvd.","Denver","CO","","Bars/Clubs",1976,NA,"1705 Federal Blvd., Denver, CO",-105.0256749,39.7442711,"1705 federal blvd, denver, co 80204, usa","Geocoded",NA,NA
"(Locally known as 'the six tits')","3358 Mariposa","Denver","CO","(G),(D),(*)","Bars/Clubs",1976,NA,"3358 Mariposa, Denver, CO",-105.0027349,39.7642829,"3358 mariposa st, denver, co 80211, usa","Geocoded",NA,NA
"(wild back room)","2036 Broadway","Denver","CO","(SM),(W),(*)","Bars/Clubs",1976,NA,"2036 Broadway, Denver, CO",-104.9871126,39.7499418,"2036 broadway, denver, co 80205, usa","Geocoded",NA,NA
"","1465 S. Pearl","Denver","CO","","Theatre",1976,NA,"1465 S. Pearl, Denver, CO",-104.9807882,39.689952,"1465 s pearl st, denver, co 80203, usa","Geocoded",NA,NA
"","Colfax & Pearl","Denver","CO","(M),(R),(C),(AH)","Restaurant",1976,NA,"Colfax & Pearl, Denver, CO",-120.9532759,39.1007298,"colfax, ca 95713, usa","Geocoded",NA,NA
"","","Denver","CO","Cruisy Area","Cruising Areas",1976,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"","E. end off Colorado","Denver","CO","Cruisy Area","Cruising Areas",1976,NA,"E. end off Colorado, Denver, CO",-104.716687,39.7671392,"e-470, denver, co, usa","Geocoded",NA,NA
"","20th & Broadway","Denver","CO","Cruisy Area","Cruising Areas",1976,NA,"20th & Broadway, Denver, CO",-96.0070724,36.1350288,"southwest blvd & w 20th st s sb, tulsa, ok 74107, usa","Geocoded",NA,NA
"(HOT)","State Capitol grounds","Denver","CO","Cruisy Area,(HOT)","Cruising Areas",1976,NA,"State Capitol grounds, Denver, CO",-104.9848069,39.7393251,"200 e colfax ave, denver, co 80203, usa","Geocoded",NA,NA
"","","Denver","CO","Cruisy Area","Cruising Areas",1976,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"(Some G) (late) inquire locally","","Pueblo","CO","(M),(G)","Bars/Clubs",1976,NA,", Pueblo, CO",-104.6091409,38.2544472,"pueblo, co, usa","Geocoded",NA,NA
"","925 N. Main","Pueblo","CO","(M),(OC),(RT)","Bars/Clubs",1976,NA,"925 N. Main, Pueblo, CO",-104.6086846,38.2754567,"925 n main st, pueblo, co 81003, usa","Geocoded",NA,NA
"(best late, after 9 pm)","707 N. Main","Pueblo","CO","(*)","Bars/Clubs",1976,NA,"707 N. Main, Pueblo, CO",-104.6089203,38.2736964,"707 n main st, pueblo, co 81003, usa","Geocoded",NA,NA
"","Top of Bridge St.","Vail","CO","(M),(YC)","Bars/Clubs",1976,NA,"Top of Bridge St., Vail, CO",-106.3736378,39.6398662,"254 bridge st, vail, co 81657, usa","Geocoded",NA,NA
"(Note: both bars share the same entrance, which is downstairs, below the Aspen Mine Co. Restaurant; both are very mixed, hip, and interesting)","426 E. Hyman","Aspen","CO","(M),(YC),(HIP)","Bars/Clubs",1975,NA,"426 E. Hyman, Aspen, CO",-106.8190014,39.1891013,"426 e hyman ave, aspen, co 81611, usa","Geocoded",NA,NA
"(Note: both bars share the same entrance, which is downstairs, below the Aspen Mine Co. Restaurant; both are very mixed, hip, and interesting)","428 E. Hyman","Aspen","CO","(M),(YC),(HIP)","Theatre",1975,NA,"428 E. Hyman, Aspen, CO",-106.818898,39.189146,"428 e hyman ave, aspen, co 81611, usa","Geocoded",NA,NA
"(downstairs)","2115 13th ","Boulder","CO","(M),(YC)","Bars/Clubs",1975,NA,"2115 13th , Boulder, CO",-105.2794143,40.0194026,"2115 13th st, boulder, co 80302, usa","Geocoded",NA,NA
"","507 Canyon Blvd.","Boulder","CO","(YC)","Baths",1975,NA,"507 Canyon Blvd., Boulder, CO",-105.2886551,40.0153423,"507 canyon blvd, boulder, co 80302, usa","Geocoded",NA,NA
"","","Boulder","CO","Cruisy Area","Cruising Areas",1975,NA,", Boulder, CO",-105.2705456,40.0149856,"boulder, co, usa","Geocoded",NA,NA
"","around 13th & College","Boulder","CO","Cruisy Area","Cruising Areas",1975,NA,"around 13th & College, Boulder, CO",-97.3882451,37.7082742,"3805 w 13th st n, wichita, ks 67203, usa","Geocoded",NA,NA
"","I-25 at Bijou","Colorado Springs","CO","(M),(R),(C),(AH)","Restaurant",1975,NA,"I-25 at Bijou, Colorado Springs, CO",-104.8606574,38.8492482,"w bijou st & 25th st, colorado springs, co 80904, usa","Geocoded",NA,NA
"","2028 Sheldon Avenue","Colorado Springs","CO","(*)","Bars/Clubs",1975,NA,"2028 Sheldon Avenue, Colorado Springs, CO",-104.8579498,38.8420807,"2028 sheldon ave, colorado springs, co 80904, usa","Geocoded",NA,NA
"","3 E. Colorado","Colorado Springs","CO","(YC),(D),(*)","Bars/Clubs",1975,NA,"3 E. Colorado, Colorado Springs, CO",-104.8252969,38.8325312,"3 e colorado ave, colorado springs, co 80943, usa","Geocoded",NA,NA
"(Sign says Silver Lounge) Acacia Hotel","Tejon & Platt","Colorado Springs","CO","","Bars/Clubs,Hotels",1975,NA,"Tejon & Platt, Colorado Springs, CO",-118.9417594,34.9851612,"5701 outlets at tejon pkwy #170, arvin, ca 93203, usa","Geocoded",NA,NA
"","1004 S. Tejon","Colorado Springs","CO","","Baths",1975,NA,"1004 S. Tejon, Colorado Springs, CO",-104.8245602,38.8195741,"1004 s tejon st, colorado springs, co 80903, usa","Geocoded",NA,NA
"","P.O. Box 1892","Colorado Springs","CO","M.C.C.","Church",1975,NA,"P.O. Box 1892, Colorado Springs, CO",-104.8213634,38.8338816,"colorado springs, co, usa","Geocoded",NA,NA
"","","Colorado Springs","CO","Cruisy Area","Cruising Areas",1975,NA,", Colorado Springs, CO",-104.8213634,38.8338816,"colorado springs, co, usa","Geocoded",NA,NA
"","Manitou Springs","Colorado Springs","CO","Cruisy Area","Cruising Areas",1975,NA,"Manitou Springs, Colorado Springs, CO",-104.9128177,38.8575579,"manitou springs, co 80829, usa","Geocoded",NA,NA
"","278 S. Downing ","Denver","CO","(R)","Restaurant",1975,NA,"278 S. Downing , Denver, CO",-104.9732373,39.7115264,"278 s downing st, denver, co 80209, usa","Geocoded",NA,NA
"(rear entrance)","1512 Broadway","Denver","CO","(W),(SM)","Bars/Clubs",1975,NA,"1512 Broadway, Denver, CO",-104.9871219,39.740535,"1512 broadway, denver, co 80202, usa","Geocoded",NA,NA
"(behind Red Door - Enter through alley opposite Denver Theatre)","1540 Welton","Denver","CO","(D)","Bars/Clubs",1975,NA,"1540 Welton, Denver, CO",-104.991869,39.7439771,"1540 welton st, denver, co 80202, usa","Geocoded",NA,NA
"(Unisex - 'teenie boppers' - two floors - 3.2 beer only - closes 12 midnight)","1999 Lincoln","Denver","CO","(HIP),(YC),(D)","Bars/Clubs",1975,NA,"1999 Lincoln, Denver, CO",-104.9861307,39.747516,"1999 lincoln st, denver, co 80202, usa","Geocoded",NA,NA
"(books)","826 15th St.","Denver","CO","","Book Store",1975,NA,"826 15th St., Denver, CO",-104.99498,39.7452537,"826 15th st, denver, co 80202, usa","Geocoded",NA,NA
"","622 E. 17th Ave.","Denver","CO","","Business",1975,NA,"622 E. 17th Ave., Denver, CO",-104.9792318,39.7431433,"622 e 17th ave, denver, co 80203, usa","Geocoded",NA,NA
"(3.2 beer only) - closes 12 midnight ","608 E. 13th Ave.","Denver","CO","(YC),(D),(*)","Bars/Clubs",1975,NA,"608 E. 13th Ave., Denver, CO",-104.9794787,39.7367329,"608 e 13th ave, denver, co 80203, usa","Geocoded",NA,NA
"(Disco)","1260 Broadway","Denver","CO","(YC),(D),(*)","Bars/Clubs",1975,NA,"1260 Broadway, Denver, CO",-104.987365,39.6937018,"1260 broadway, denver, co 80210, usa","Geocoded",NA,NA
"(back room at ouR Den)","5110 W. Colfax","Denver","CO","(W),(SM)","Bars/Clubs",1975,NA,"5110 W. Colfax, Denver, CO",-105.0524766,39.7401799,"5110 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"St. Augustine's Church & Social Center","2257 W. 32nd St.","Denver","CO","","Church",1975,NA,"2257 W. 32nd St., Denver, CO",-105.0142159,39.7622381,"2257 w 32nd ave, denver, co 80211, usa","Geocoded",NA,NA
"","551 E. Colfax","Denver","CO","(*)","Bars/Clubs",1975,NA,"551 E. Colfax, Denver, CO",-104.980362,39.7402208,"551 e colfax ave, denver, co 80203, usa","Geocoded",NA,NA
"","1425 Welton St.","Denver","CO","","Church",1975,NA,"1425 Welton St., Denver, CO",-104.9934284,39.7428911,"1425 welton st, denver, co 80202, usa","Geocoded",NA,NA
"","1359 Court Pl.","Denver","CO","","Baths",1975,NA,"1359 Court Pl., Denver, CO",-104.9918709,39.7404382,"1359 court pl, denver, co 80204, usa","Geocoded",NA,NA
"","2935 Zuni St.","Denver","CO","","Baths",1975,NA,"2935 Zuni St., Denver, CO",-105.0160648,39.7592192,"2935 zuni st, denver, co 80211, usa","Geocoded",NA,NA
"(also C after hours)","1617 Court Place","Denver","CO","(C),(*)","Restaurant",1975,NA,"1617 Court Place, Denver, CO",-104.9882761,39.742858,"1617 court pl, denver, co 80202, usa","Geocoded",NA,NA
"","16th & Federal","Denver","CO","(M),(R),(C),(AH)","Restaurant",1975,NA,"16th & Federal, Denver, CO",-95.8512268,36.1387711,"s garnett rd & e 16th st s sb, tulsa, ok 74128, usa","Geocoded",NA,NA
"","1512 Broadway","Denver","CO","(D),(*)","Bars/Clubs",1975,NA,"1512 Broadway, Denver, CO",-104.9871219,39.740535,"1512 broadway, denver, co 80202, usa","Geocoded",NA,NA
"","6923 E. Colfax","Denver","CO","(*)","Baths",1975,NA,"6923 E. Colfax, Denver, CO",-104.9074492,39.7404134,"6923 e colfax ave, denver, co 80220, usa","Geocoded",NA,NA
"Next door to the Brew","","Denver","CO","(R)","Restaurant",1975,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"(Opens 6 a.m.)","1339 17th St.","Denver","CO","(M),(RT)","Bars/Clubs",1975,NA,"1339 17th St., Denver, CO",-104.9969334,39.7511418,"1339 17th st, denver, co 80202, usa","Geocoded",NA,NA
"","11 S. Broadway","Denver","CO","","Theatre",1975,NA,"11 S. Broadway, Denver, CO",-104.987749,39.7163565,"11 s broadway, denver, co 80209, usa","Geocoded",NA,NA
"(G only on Thurs.)","3540 W. Colfax Ave.","Denver","CO","(M),(G)","Baths",1975,NA,"3540 W. Colfax Ave., Denver, CO",-105.0341441,39.7401412,"3540 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"ouR Den","5110 W. Colfax","Denver","CO","(R)","Restaurant",1975,NA,"5110 W. Colfax, Denver, CO",-105.0524766,39.7401799,"5110 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"","272 Grant","Denver","CO","M.C.C.","Church",1975,NA,"272 Grant, Denver, CO",-104.9835408,39.7207983,"272 grant st, denver, co 80203, usa","Geocoded",NA,NA
"(also C after hours weekends)","5110 W. Colfax","Denver","CO","(W),(C),(*)","Restaurant",1975,NA,"5110 W. Colfax, Denver, CO",-105.0524766,39.7401799,"5110 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"(Pirate's Den - use back door through parking lot)","1705 Federal Blvd.","Denver","CO","","Bars/Clubs",1975,NA,"1705 Federal Blvd., Denver, CO",-105.0256749,39.7442711,"1705 federal blvd, denver, co 80204, usa","Geocoded",NA,NA
"","1540 Welton","Denver","CO","","Bars/Clubs",1975,NA,"1540 Welton, Denver, CO",-104.991869,39.7439771,"1540 welton st, denver, co 80202, usa","Geocoded",NA,NA
"(was closed, may be re-opening)","7th & Water","Denver","CO","(RT),(G)","Bars/Clubs",1975,NA,"7th & Water, Denver, CO",-94.2713961,39.0126194,"600 mo-7, blue springs, mo 64014, usa","Geocoded",NA,NA
"","2307 7th St.","Denver","CO","(H),(M),(RT)","Hotels",1975,NA,"2307 7th St., Denver, CO",-105.0145918,39.7523387,"2307 7th st, denver, co 80211, usa","Geocoded",NA,NA
"","1942 Broadway","Denver","CO","(YC),(D),(*)","Bars/Clubs",1975,NA,"1942 Broadway, Denver, CO",-104.9873665,39.6813011,"1942 broadway, denver, co 80210, usa","Geocoded",NA,NA
"","3358 Marapose","Denver","CO","(G),(D)","Bars/Clubs",1975,NA,"3358 Marapose, Denver, CO",-105.0027349,39.7642829,"3358 mariposa st, denver, co 80211, usa","Geocoded",NA,NA
"","2036 Broadway","Denver","CO","(SM),(W),(*)","Bars/Clubs",1975,NA,"2036 Broadway, Denver, CO",-104.9871126,39.7499418,"2036 broadway, denver, co 80205, usa","Geocoded",NA,NA
"","1465 S. Pearl","Denver","CO","","Theatre",1975,NA,"1465 S. Pearl, Denver, CO",-104.9807882,39.689952,"1465 s pearl st, denver, co 80203, usa","Geocoded",NA,NA
"","Colfax & Pearl","Denver","CO","(M),(R),(C),(AH)","Restaurant",1975,NA,"Colfax & Pearl, Denver, CO",-120.9532759,39.1007298,"colfax, ca 95713, usa","Geocoded",NA,NA
"","","Denver","CO","Cruisy Area","Cruising Areas",1975,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"","","Denver","CO","Cruisy Area","Cruising Areas",1975,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"(HOT)","State Capitol grounds","Denver","CO","Cruisy Area,(HOT)","Cruising Areas",1975,NA,"State Capitol grounds, Denver, CO",-104.9848069,39.7393251,"200 e colfax ave, denver, co 80203, usa","Geocoded",NA,NA
"","N. Lake Pavilion","Denver","CO","Cruisy Area","Cruising Areas",1975,NA,"N. Lake Pavilion, Denver, CO",-104.9523469,39.7462645,"city park pavilion, 2001 steele st, denver, co 80205, usa","Geocoded",NA,NA
"","925 N. Main","Pueblo","CO","(M)","Bars/Clubs",1975,NA,"925 N. Main, Pueblo, CO",-104.6086846,38.2754567,"925 n main st, pueblo, co 81003, usa","Geocoded",NA,NA
"","Top of Bridge St.","Vail","CO","(M),(YC)","Bars/Clubs",1975,NA,"Top of Bridge St., Vail, CO",-106.3736378,39.6398662,"254 bridge st, vail, co 81657, usa","Geocoded",NA,NA
"(Note: Both bars share the same entrance, which is downstairs, below the Aspen Mine Co. Restaurant; both are very mixed, hip, and interesting.)","426 E. Hyman","Aspen","CO","(M),(YC),(HIP)","Bars/Clubs",1975,NA,"426 E. Hyman, Aspen, CO",-106.8190014,39.1891013,"426 e hyman ave, aspen, co 81611, usa","Geocoded",NA,NA
"(movies) (Note: Both bars share the same entrance, which is downstairs, below the Aspen Mine Co. Restaurant; both are very mixed, hip, and interesting.)","428 E. Hyman","Aspen","CO","(M),(YC),(HIP)","Theatre",1974,NA,"428 E. Hyman, Aspen, CO",-106.818898,39.189146,"428 e hyman ave, aspen, co 81611, usa","Geocoded",NA,NA
"(downstairs) Boulderado Hotel","","Boulder","CO","(M),(YC)","Bars/Clubs,Hotels",1974,NA,", Boulder, CO",-105.2705456,40.0149856,"boulder, co, usa","Geocoded",NA,NA
"","507 Canyon Blvd.","Boulder","CO","(YC)","Baths",1974,NA,"507 Canyon Blvd., Boulder, CO",-105.2886551,40.0153423,"507 canyon blvd, boulder, co 80302, usa","Geocoded",NA,NA
"","around 13th & College","Boulder","CO","Cruisy Area","Cruising Areas",1974,NA,"around 13th & College, Boulder, CO",-97.3882451,37.7082742,"3805 w 13th st n, wichita, ks 67203, usa","Geocoded",NA,NA
"(upstairs, above the 'Exit')","2028 Sheldon Ave.","Colorado Springs","CO","(R)","Restaurant",1974,NA,"2028 Sheldon Ave., Colorado Springs, CO",-104.8579498,38.8420807,"2028 sheldon ave, colorado springs, co 80904, usa","Geocoded",NA,NA
"(after hours)","I-25 at Bijou","Colorado Springs","CO","(M),(R),(C),(AH)","Restaurant",1974,NA,"I-25 at Bijou, Colorado Springs, CO",-104.8606574,38.8492482,"w bijou st & 25th st, colorado springs, co 80904, usa","Geocoded",NA,NA
"","2028 Sheldon Ave.","Colorado Springs","CO","(D),(*)","Bars/Clubs",1974,NA,"2028 Sheldon Ave., Colorado Springs, CO",-104.8579498,38.8420807,"2028 sheldon ave, colorado springs, co 80904, usa","Geocoded",NA,NA
"","3 E. Colorado","Colorado Springs","CO","(YC),(D),(*)","Bars/Clubs",1974,NA,"3 E. Colorado, Colorado Springs, CO",-104.8252969,38.8325312,"3 e colorado ave, colorado springs, co 80943, usa","Geocoded",NA,NA
"","1004 S. Tejon","Colorado Springs","CO","","Baths",1974,NA,"1004 S. Tejon, Colorado Springs, CO",-104.8245602,38.8195741,"1004 s tejon st, colorado springs, co 80903, usa","Geocoded",NA,NA
"","730 N. Tejon at Dale","Colorado Springs","CO","M.C.C.","Church",1974,NA,"730 N. Tejon at Dale, Colorado Springs, CO",-104.823312,38.844889,"730 n tejon st, colorado springs, co 80903, usa","Geocoded",NA,NA
"","517 E. Pikes Peak Ave.","Colorado Springs","CO","(M),(G)","Bars/Clubs",1974,NA,"517 E. Pikes Peak Ave., Colorado Springs, CO",-104.8154983,38.833351,"517 e pikes peak ave, colorado springs, co 80903, usa","Geocoded",NA,NA
"","920 18th St.","Denver","CO","","Book Store",1974,NA,"920 18th St., Denver, CO",-104.9916937,39.7485339,"920 18th st, denver, co 80202, usa","Geocoded",NA,NA
"(two floors - Unisex - 'teenie boppers' - 3.2. beer only - closes 12 midnight)","1999 Lincoln","Denver","CO","(HIP),(D),(YC),(*)","Bars/Clubs",1974,NA,"1999 Lincoln, Denver, CO",-104.9861307,39.747516,"1999 lincoln st, denver, co 80202, usa","Geocoded",NA,NA
"(books)","826 15th St.","Denver","CO","","Book Store",1974,NA,"826 15th St., Denver, CO",-104.99498,39.7452537,"826 15th st, denver, co 80202, usa","Geocoded",NA,NA
"","2054 Broadway","Denver","CO","","Theatre",1974,NA,"2054 Broadway, Denver, CO",-104.9871923,39.7501695,"2054 broadway, denver, co 80205, usa","Geocoded",NA,NA
"","622 E. 17th Ave.","Denver","CO","","Business",1974,NA,"622 E. 17th Ave., Denver, CO",-104.9792318,39.7431433,"622 e 17th ave, denver, co 80203, usa","Geocoded",NA,NA
"(back room at 'ouR Den')","5110 W. Colfax","Denver","CO","(W),(SM)","Bars/Clubs",1974,NA,"5110 W. Colfax, Denver, CO",-105.0524766,39.7401799,"5110 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"St. Augustine's Church & Social Center","2257 W. 32nd St.","Denver","CO","","Church",1974,NA,"2257 W. 32nd St., Denver, CO",-105.0142159,39.7622381,"2257 w 32nd ave, denver, co 80211, usa","Geocoded",NA,NA
"","1425 Welton St.","Denver","CO","","Church",1974,NA,"1425 Welton St., Denver, CO",-104.9934284,39.7428911,"1425 welton st, denver, co 80202, usa","Geocoded",NA,NA
"","1359 Court Pl.","Denver","CO","","Baths",1974,NA,"1359 Court Pl., Denver, CO",-104.9918709,39.7404382,"1359 court pl, denver, co 80204, usa","Geocoded",NA,NA
"","2935 Zuni St.","Denver","CO","(*)","Baths",1974,NA,"2935 Zuni St., Denver, CO",-105.0160648,39.7592192,"2935 zuni st, denver, co 80211, usa","Geocoded",NA,NA
"(also C after hours)","1617 Court Pl.","Denver","CO","(YC),(*),(C)","Restaurant",1974,NA,"1617 Court Pl., Denver, CO",-104.9882761,39.742858,"1617 court pl, denver, co 80202, usa","Geocoded",NA,NA
"(opens 6 am)","1339 17th St.","Denver","CO","(M),(RT)","Bars/Clubs",1974,NA,"1339 17th St., Denver, CO",-104.9969334,39.7511418,"1339 17th st, denver, co 80202, usa","Geocoded",NA,NA
"","11 S. Broadway","Denver","CO","","Theatre",1974,NA,"11 S. Broadway, Denver, CO",-104.987749,39.7163565,"11 s broadway, denver, co 80209, usa","Geocoded",NA,NA
"","3540 W. Colfax Ave.","Denver","CO","(M)","Baths",1974,NA,"3540 W. Colfax Ave., Denver, CO",-105.0341441,39.7401412,"3540 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"","1400 Lafayette","Denver","CO","M.C.C.","Church",1974,NA,"1400 Lafayette, Denver, CO",-104.9703734,39.7387375,"1400 n lafayette st, denver, co 80218, usa","Geocoded",NA,NA
"(back room at 'Show-Time Lounge' or enter thru alley opp. Denver Theatre)","1540 Welton","Denver","CO","(D)","Bars/Clubs",1974,NA,"1540 Welton, Denver, CO",-104.991869,39.7439771,"1540 welton st, denver, co 80202, usa","Geocoded",NA,NA
"(The Other Door, Don's Alley & Alicia's Mexican Restaurant all burned, but are supposedly re-opening Spring of '73)","1518 Broadway","Denver","CO","","Bars/Clubs",1974,NA,"1518 Broadway, Denver, CO",-104.9871217,39.7405562,"1518 broadway, denver, co 80202, usa","Geocoded",NA,NA
"(also C) after hours on weekends","5110 W. Colfax Ave.","Denver","CO","(W),(R),(*)","Restaurant",1974,NA,"5110 W. Colfax Ave., Denver, CO",-105.0524766,39.7401799,"5110 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"(use back door thru parking lot - 3.2 beer only - closes ","1705 Federal Blvd.","Denver","CO","","Bars/Clubs",1974,NA,"1705 Federal Blvd., Denver, CO",-105.0256749,39.7442711,"1705 federal blvd, denver, co 80204, usa","Geocoded",NA,NA
"","7th & Water","Denver","CO","(G),(D),(*)","Bars/Clubs",1974,NA,"7th & Water, Denver, CO",-94.2713961,39.0126194,"600 mo-7, blue springs, mo 64014, usa","Geocoded",NA,NA
"","2301 7th St.","Denver","CO","(H),(M),(RT)","Hotels",1974,NA,"2301 7th St., Denver, CO",-105.0145354,39.752276,"2301 7th st, denver, co 80211, usa","Geocoded",NA,NA
"","1540 Welton","Denver","CO","(S)","Bars/Clubs",1974,NA,"1540 Welton, Denver, CO",-104.991869,39.7439771,"1540 welton st, denver, co 80202, usa","Geocoded",NA,NA
"","1942 Broadway","Denver","CO","(HIP),(YC),(D),(*)","Bars/Clubs",1974,NA,"1942 Broadway, Denver, CO",-104.9873665,39.6813011,"1942 broadway, denver, co 80210, usa","Geocoded",NA,NA
"","1465 S. Pearl ","Denver","CO","","Theatre",1974,NA,"1465 S. Pearl , Denver, CO",-104.9807882,39.689952,"1465 s pearl st, denver, co 80203, usa","Geocoded",NA,NA
"(after hours)","Colax & Pearl","Denver","CO","(M),(R),(C)","Restaurant",1974,NA,"Colax & Pearl, Denver, CO",NA,NA,NA,"Geocoded",NA,NA
"","","Denver","CO","Cruisy Area","Cruising Areas",1974,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"","E. end of Colorado","Denver","CO","Cruisy Area","Cruising Areas",1974,NA,"E. end of Colorado, Denver, CO",-104.8689038,39.7101087,"10400 e alameda ave #1, denver, co 80247, usa","Geocoded",NA,NA
"","","Denver","CO","Cruisy Area","Cruising Areas",1974,NA,", Denver, CO",-104.990251,39.7392358,"denver, co, usa","Geocoded",NA,NA
"","St. Capitol grounds","Denver","CO","Cruisy Area","Cruising Areas",1974,NA,"St. Capitol grounds, Denver, CO",-104.985203,39.740504,"1525 sherman st # b15, denver, co 80203, usa","Geocoded",NA,NA
"","N. Lake Pavilion ","Denver","CO","Cruisy Area","Cruising Areas",1974,NA,"N. Lake Pavilion , Denver, CO",-104.9523469,39.7462645,"city park pavilion, 2001 steele st, denver, co 80205, usa","Geocoded",NA,NA
"(movies)","Top of Bridge St.","Denver","CO","(M),(YC)","Theatre",1974,NA,"Top of Bridge St., Denver, CO",-105.0040751,39.7598228,"19th street bridge, s platte river dr, denver, co 80202, usa","Geocoded",NA,NA
"","428 E. Hyman","Aspen","CO","(YC),(M)","Bars/Clubs",1973,NA,"428 E. Hyman, Aspen, CO",-106.818898,39.189146,"428 e hyman ave, aspen, co 81611, usa","Geocoded",NA,NA
"(downstairs) Boulderado Hotel","2115 13th","Boulder","CO","(YC),(M)","Bars/Clubs,Hotels",1973,NA,"2115 13th, Boulder, CO",-105.2794143,40.0194026,"2115 13th st, boulder, co 80302, usa","Geocoded",NA,NA
"","507 Canyon Blvd.","Boulder","CO","","Baths",1973,NA,"507 Canyon Blvd., Boulder, CO",-105.2886551,40.0153423,"507 canyon blvd, boulder, co 80302, usa","Geocoded",NA,NA
"","","Boulder","CO","Cruisy Area","Cruising Areas",1973,NA,", Boulder, CO",-105.2705456,40.0149856,"boulder, co, usa","Geocoded",NA,NA
"(after hours)","Bijou at I-25","Colorado Springs","CO","(M),(R),(C),(AH)","Restaurant",1973,NA,"Bijou at I-25, Colorado Springs, CO",-104.8528108,38.8452561,"w bijou st, colorado springs, co, usa","Geocoded",NA,NA
"","2028 Sheldon Ave.","Colorado Springs","CO","(YC),(*)","Bars/Clubs",1973,NA,"2028 Sheldon Ave., Colorado Springs, CO",-104.8579498,38.8420807,"2028 sheldon ave, colorado springs, co 80904, usa","Geocoded",NA,NA
"","517 E. Pikes Pk. Ave.","Colorado Springs","CO","(M),(G)","Bars/Clubs",1973,NA,"517 E. Pikes Pk. Ave., Colorado Springs, CO",-104.8154983,38.833351,"517 e pikes peak ave, colorado springs, co 80903, usa","Geocoded",NA,NA
"","920 18th St.","Denver","CO","","Book Store",1973,NA,"920 18th St., Denver, CO",-104.9916937,39.7485339,"920 18th st, denver, co 80202, usa","Geocoded",NA,NA
"St. Augustines Chapel","2257 W. 32nd St.","Denver","CO","","Church",1973,NA,"2257 W. 32nd St., Denver, CO",-105.0142159,39.7622381,"2257 w 32nd ave, denver, co 80211, usa","Geocoded",NA,NA
"(some G)","1301 Lawrence","Denver","CO","(G),(R),(D)","Restaurant,Bars/Clubs",1973,NA,"1301 Lawrence, Denver, CO",-105.0007103,39.7452738,"1301 lawrence st, denver, co 80204, usa","Geocoded",NA,NA
"","1359 Court Pl.","Denver","CO","","Baths",1973,NA,"1359 Court Pl., Denver, CO",-104.9918709,39.7404382,"1359 court pl, denver, co 80204, usa","Geocoded",NA,NA
"","2935 Zuni St.","Denver","CO","(*)","Baths",1973,NA,"2935 Zuni St., Denver, CO",-105.0160648,39.7592192,"2935 zuni st, denver, co 80211, usa","Geocoded",NA,NA
"","1617 Court Pl.","Denver","CO","(YC),(*)","Bars/Clubs",1973,NA,"1617 Court Pl., Denver, CO",-104.9882761,39.742858,"1617 court pl, denver, co 80202, usa","Geocoded",NA,NA
"(after hours)","16th & Federal","Denver","CO","(M),(R),(C)","Restaurant",1973,NA,"16th & Federal, Denver, CO",-95.8512268,36.1387711,"s garnett rd & e 16th st s sb, tulsa, ok 74128, usa","Geocoded",NA,NA
"","20th & Broadway","Denver","CO","","Theatre",1973,NA,"20th & Broadway, Denver, CO",-96.0070724,36.1350288,"southwest blvd & w 20th st s sb, tulsa, ok 74107, usa","Geocoded",NA,NA
"","3540 Colfax","Denver","CO","","Baths",1973,NA,"3540 Colfax, Denver, CO",-105.0341441,39.7401412,"3540 w colfax ave, denver, co 80204, usa","Geocoded",NA,NA
"1st Unitarian Church ","14th & Lafayette ","Denver","CO","M.C.C.","Church",1973,NA,"14th & Lafayette , Denver, CO",-73.9970975,40.7374754,"14 st, new york, ny 10011, usa","Geocoded",NA,NA
