"ID2","title","description","streetaddress","type","amenityfeatures","city","state","Year","unclear_address","unclear.type.or.question","notes","Last.Modified","full.address","lon","lat","geoAddress"
158,"Morgans","(Sunday Tea Dance)","1811 Columbia Rd. N.W.","Restaurant","(PE),(R)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","1811 Columbia Rd. N.W., Washington, DC",-77.043565,38.922119,"1811 columbia rd nw, washington, dc 20009, usa"
159,"Mr. Henry's","(Georgetown)","1225 Wisconsin","Restaurant","(M),(R)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","1225 Wisconsin, Washington, DC",-77.06263,38.9057972,"1225 wisconsin ave nw, washington, dc 20007, usa"
160,"Mr. P's","(Cruisy)","2147 'P' St. N.W.","Restaurant,Bars/Clubs,Cruising Areas","(*),(R),(D)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","2147 'P' St. N.W., Washington, DC",-77.0482026,38.9097936,"2147 p st nw, washington, dc 20037, usa"
161,"Naples","('Hustlers')","1227 New York Ave. N.W.","Bars/Clubs","(RT)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","1227 New York Ave. N.W., Washington, DC",-77.028959,38.9007354,"1227 new york ave nw, washington, dc 20005, usa"
162,"Nob Hill","","1101 Kenyon N.W.","Restaurant","(B),(R)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","1101 Kenyon N.W., Washington, DC",-77.0279983,38.9299075,"1101 kenyon st nw, washington, dc 20010, usa"
163,"Olympic Baths","(2nd floor)","1405 'H' St. N.W.","Bathhouses","","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","1405 'H' St. N.W., Washington, DC",-77.0328421,38.900411,"1405 h st nw, washington, dc 20005, usa"
164,"Other Side","(Many L)","1345 Half St.","Restaurant","(*),(R),(L)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","1345 Half St., Washington, DC",-77.0074599,38.8742408,"1345 half st se, washington, dc 20003, usa"
165,"Paramount Steak House","","1519 17th St. N.W.","Restaurant","(*),(R)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","1519 17th St. N.W., Washington, DC",-77.0381521,38.9104801,"1519 17th st nw, washington, dc 20036, usa"
166,"Phase One","","525 8th St. S.E.","Bars/Clubs","(L),(D)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","525 8th St. S.E., Washington, DC",-76.9952897,38.8819626,"525 8th st se, washington, dc 20003, usa"
167,"Pier 9","(Disco)(Snacks)(Super lights & sound show)","1824 Half St. S.W.","Bars/Clubs","(YC),(*),(D),(M)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","1824 Half St. S.W., Washington, DC",-77.0103351,38.8674472,"1824 half st sw, washington, dc 20024, usa"
168,"Pleasure Chest","(Leather, toys, jewelry, erotica, etc.) (Georgetown)","1063 Wisconsin Ave. N.W.","Erotic Shop,Business","(*)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","1063 Wisconsin Ave. N.W., Washington, DC",-77.0624277,38.9043899,"1063 wisconsin ave nw, washington, dc 20007, usa"
169,"Plain Brown Wrapper","(Books, films, peep shows, liquid, toys, etc.)","1210 New York Ave. N.W.","Book Store,Bars/Clubs,Erotic Shop,Business","(*)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","1210 New York Ave. N.W., Washington, DC",-77.0282333,38.9007649,"1210 new york ave nw, washington, dc 20005, usa"
170,"Rascal's","(Hot cocktail hour')(Opening disco on 3rd floor)","1520 Connectcut Ave.","Restaurant,Bars/Clubs","(R),(*),(D)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","1520 Connectcut Ave., Washington, DC",-77.0443363,38.9106072,"1520 connecticut ave nw, washington, dc 20036, usa"
171,"Regency Steam Baths","","413 'L' St. N.W.","Bathhouses","(OC),(RT)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","413 'L' St. N.W., Washington, DC",-77.01677,38.90398,"413 l st nw, washington, dc 20001, usa"
172,"Rogue","(WE*)(Above Louie's)","305 9th St. N.W.","Bars/Clubs","(S),(WE),(*)","Washington","DC",1981,NA,"","","3/22/2022 8:05am","305 9th St. N.W., Washington, DC",-77.0236663,38.8923768,"305 9th st nw, washington, dc 20004, usa"
173,"Sojourn","(Disco)","1329 Connecticut Ave. N.W.","Bars/Clubs","(*),(D),(YC)","Washington","DC",1981,NA,"","","3/17/2022 3:10pm","1329 Connecticut Ave. N.W., Washington, DC",-77.0420765,38.9081427,"1329 connecticut ave nw, washington, dc 20036, usa"
186,"Pro Shop","(Some L)","840 Cleveland","Bars/Clubs","(*),(L),(PT),(D)","Clearwater","FL",1981,NA,"","","3/17/2022 3:10pm","840 Cleveland, Clearwater, FL",-82.7945139,27.9658212,"840 cleveland st, clearwater, fl 33755, usa"
188,"Unwinders","","1218 Cleveland","Bars/Clubs","","Clearwater","FL",1981,NA,"","","3/17/2022 3:10pm","1218 Cleveland, Clearwater, FL",-82.7866602,27.9658421,"1218 cleveland st, clearwater, fl 33755, usa"
190,"Evening Edition","(Disco)(Game room)(Closes 2am weekdays & 4am WE) Bay view Shopping Plaza","5675 N. Atlantic Ave.","Bars/Clubs","(*),(D),(PT),(WE)","Cocoa Beach","FL",1981,NA,"","","3/17/2022 3:10pm","5675 N. Atlantic Ave., Cocoa Beach, FL",-80.6075397,28.3695937,"5675 n atlantic ave, cocoa beach, fl 32931, usa"
192,"Oz","(Small disco)(Go go boys)","1010 S. Federal Hwy.","Bars/Clubs","(D)","Dania","FL",1981,NA,"","","3/17/2022 3:10pm","1010 S. Federal Hwy., Dania, FL",-80.143578,26.0387648,"1010 s federal hwy, dania beach, fl 33004, usa"
193,"Beach Club","(Disco)","24 N. Grandview","Bars/Clubs","(YC),(D)","Daytona Beach","FL",1981,NA,"","","3/17/2022 3:10pm","24 N. Grandview, Daytona Beach, FL",-81.0096102,29.2267171,"24 n grandview ave, daytona beach, fl 32118, usa"
194,"Beach Side","","415 Main St.","Bars/Clubs","(PT),(OC)","Daytona Beach","FL",1981,NA,"","","3/17/2022 3:10pm","415 Main St., Daytona Beach, FL",-81.0116692,29.2257147,"415 main st, daytona beach, fl 32118, usa"
195,"Breakers Motel","","27 S. Ocean","Hotel","(H)","Daytona Beach","FL",1981,NA,"","","3/17/2022 3:10pm","27 S. Ocean, Daytona Beach, FL",-81.0069669,29.2262302,"27 s ocean ave, daytona beach, fl 32118, usa"
197,"Landmark","(Some W, SM)(Cruisy)(Game room) (H-upstairs)","615 Main St.","Hotel,Cruising Areas","(W),(SM),(*),(H)","Daytona Beach","FL",1981,NA,"","","3/17/2022 3:10pm","615 Main St., Daytona Beach, FL",-81.010844,29.226283,"615 main st, daytona beach, fl 32118, usa"
198,"Whitehall Inn","","640 N. Atlantic Ave.","Hotel","(M),(H)","Daytona Beach","FL",1981,NA,"","","3/17/2022 3:10pm","640 N. Atlantic Ave., Daytona Beach, FL",-81.0126155,29.2370037,"640 n atlantic ave, daytona beach, fl 32118, usa"
199,"Zodiac Lounge","(Disco)(Some L) (S. Daytona Beach)","1654 S. Ridgewood","Bars/Clubs","(*),(YC),(D),(L),(S)","Daytona Beach","FL",1981,NA,"","","3/17/2022 3:10pm","1654 S. Ridgewood, Daytona Beach, FL",-81.0079898,29.1818144,"1654 s ridgewood ave, south daytona, fl 32119, usa"
201,"A Adult Book Store","(Best to avoid)","1915 S. Federal Hwy.","Book Store,Erotic Shop","","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","1915 S. Federal Hwy., Ft. Lauderdale, FL",-80.1369128,26.0970558,"1915 s federal hwy, fort lauderdale, fl 33316, usa"
202,"Arturo's","(Italian R)","3042B N. Federal Hwy.","Restaurant","(M),(R)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","3042B N. Federal Hwy., Ft. Lauderdale, FL",-80.1160103,26.1668463,"3042 n federal hwy, fort lauderdale, fl 33306, usa"
203,"Bela-Mar Apt.-Motel","(Ft. Lauderdale Beach)","3801 N. Ocean Blvd.","Hotel","(H),(M)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","3801 N. Ocean Blvd., Ft. Lauderdale, FL",-80.0999978,26.17451,"3801 n ocean blvd, fort lauderdale, fl 33308, usa"
204,"Blue Atlantic","","2901 Rio Mar St.","Hotel","(H),(M)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","2901 Rio Mar St., Ft. Lauderdale, FL",-80.106521,26.1293541,"2901 riomar st, fort lauderdale, fl 33304, usa"
205,"Centennial Male Theatre","","3551 W. Broward","Theatre","","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","3551 W. Broward, Ft. Lauderdale, FL",-80.195868,26.121504,"3551 w broward blvd, fort lauderdale, fl 33312, usa"
207,"Chick'n Lick'n","","1313 E. Las Olas Blvd.","Restaurant","(M),(R)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","1313 E. Las Olas Blvd., Ft. Lauderdale, FL",-80.1290319,26.1195756,"1313 e las olas blvd, fort lauderdale, fl 33301, usa"
208,"Clever Bar Disco","","2999 W. Broward","Bars/Clubs","(L)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","2999 W. Broward, Ft. Lauderdale, FL",-80.1841718,26.1215986,"2999 w broward blvd, fort lauderdale, fl 33312, usa"
209,"Club House","(Baths)","2650 E. Oakland Park Blvd.","Bathhouses","","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","2650 E. Oakland Park Blvd., Ft. Lauderdale, FL",-80.1124014,26.1667598,"2650 e oakland park blvd, fort lauderdale, fl 33306, usa"
210,"Copa","(Disco)(Liquor)(Open until 5am) (3 bars - The Pits in back-(PT)(Some W) & Wiz Boutique nr. front door) at US 1","624 S.E. 28th St.","Bars/Clubs","(D),(YC),(*),(PT),(W)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","624 S.E. 28th St., Ft. Lauderdale, FL",-80.1362969,26.0890872,"624 se 28th st, fort lauderdale, fl 33316, usa"
211,"El Mirasol Hotel","","3055 Seville","Hotel","(H)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","3055 Seville, Ft. Lauderdale, FL",-80.1043059,26.1260883,"3055 seville st, fort lauderdale, fl 33304, usa"
212,"Encounters/Launching Pad","Hallandale Beach Blvd.","6060 Miramar Pkwy.","Bars/Clubs","(S),(P),(BYOB)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","6060 Miramar Pkwy., Ft. Lauderdale, FL",-80.2076647,25.9841774,"6060 miramar pkwy, miramar, fl 33023, usa"
213,"Everglades","(Cruisy)(Hot dogs) (Federal Hwy.)","1931 S.E. 6th Ave.","Bars/Clubs,Cruising Areas","(W),(PT),(*)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","1931 S.E. 6th Ave., Ft. Lauderdale, FL",-80.1365548,26.0896138,"1931 se 6th ave, fort lauderdale, fl 33316, usa"
214,"Everglades Adult Books","","2800 S. Federal Hwy.","Book Store,Erotic Shop","","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","2800 S. Federal Hwy., Ft. Lauderdale, FL",-80.1357927,26.0886539,"2800 s federal hwy, fort lauderdale, fl 33316, usa"
215,"Galt Riviera Motel","","3811 N. Ocean Blvd.","Hotel","(H)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","3811 N. Ocean Blvd., Ft. Lauderdale, FL",-80.099976,26.174851,"3811 n ocean blvd, fort lauderdale, fl 33308, usa"
216,"Giovanni's","","2900 E. Las Olas Blvd.","Restaurant","(M),(R)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","2900 E. Las Olas Blvd., Ft. Lauderdale, FL",-80.1065273,26.1191562,"2900 e las olas blvd, fort lauderdale, fl 33316, usa"
218,"Grotto","(WE*)","1914 E. Oakland","Bars/Clubs","(SM),(W),(WE),(*)","Ft. Lauderdale","FL",1981,NA,"","","3/22/2022 8:05am","1914 E. Oakland, Ft. Lauderdale, FL",-80.1579011,26.1657398,"1100 w oakland park blvd, fort lauderdale, fl 33311, usa"
219,"Gym","(Club Lauderdale) (Baths)","901 S.W . 27th Ave.","Bathhouses,Gym","(*),(P)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","901 S.W . 27th Ave., Ft. Lauderdale, FL",-80.1781123,26.1101732,"901 sw 27th ave, fort lauderdale, fl 33312, usa"
220,"Helen's Hole","","2708 S.W. 9th St.","Bars/Clubs","","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","2708 S.W. 9th St., Ft. Lauderdale, FL",-80.1780226,26.110262,"2708 sw 9th st, fort lauderdale, fl 33312, usa"
221,"Highway News","(Books)","2223 S. Federal Hwy.","Book Store","","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","2223 S. Federal Hwy., Ft. Lauderdale, FL",-80.1368141,26.0940843,"2223 s federal hwy, fort lauderdale, fl 33316, usa"
222,"Lefty's","(Cruisy)(Liquor)","710 N. Federal Hwy.","Bars/Clubs,Cruising Areas","(*),(YC)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","710 N. Federal Hwy., Ft. Lauderdale, FL",-80.1374295,26.1321873,"710 n federal hwy, fort lauderdale, fl 33304, usa"
223,"M.C.C.","","1127 S.W. 2nd Ct.","Religious Institution","MCC","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","1127 S.W. 2nd Ct., Ft. Lauderdale, FL",-80.1571839,26.1197458,"1127 sw 2nd ct, fort lauderdale, fl 33312, usa"
224,"Man's Western Country","","1915 N.W. 9th Ave.","Bars/Clubs","(W)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","1915 N.W. 9th Ave., Ft. Lauderdale, FL",-80.1561377,26.1523755,"1915 nw 9th ave, fort lauderdale, fl 33311, usa"
225,"Marlin Beach","(Swimpool & bars)","17 S. Atlantic Blvd.","Restaurant,Hotel","(*),(H),(R)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","17 S. Atlantic Blvd., Ft. Lauderdale, FL",-80.1048419,26.1223583,"17 s atlantic blvd, fort lauderdale, fl 33316, usa"
226,"Oasis Motel","(Pool)","1200 S. Miami Rd.","Hotel","(*),(H)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","1200 S. Miami Rd., Ft. Lauderdale, FL",-80.136338,26.1074918,"1200 miami rd, fort lauderdale, fl 33316, usa"
227,"Ocean Walk Apts.","","3008 Castillo","Hotel","(H)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","3008 Castillo, Ft. Lauderdale, FL",-80.1054188,26.1234348,"3008 castillo st, fort lauderdale, fl 33304, usa"
229,"Pipeline","(Guest house)","400 N.E. 2nd St.","Hotel","(H)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","400 N.E. 2nd St., Ft. Lauderdale, FL",-80.1395466,26.1242461,"400 ne 2nd st, fort lauderdale, fl 33301, usa"
230,"Poop Deck","(Lower deck disco)(Liquor)Marlin Beach Hotel (Ft. Lauderdale Beach)","17 S. Atlantic Blvd.","Bars/Clubs,Restaurant,Hotel","(YC),(*),(D),(R),(S),(E)","Ft. Lauderdale","FL",1981,NA,"","","3/21/2022 8:21am","17 S. Atlantic Blvd., Ft. Lauderdale, FL",-80.1048419,26.1223583,"17 s atlantic blvd, fort lauderdale, fl 33316, usa"
231,"Saloon","(Thru arcade)","219 S.W. 1st Ave.","Bars/Clubs","(OC)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","219 S.W. 1st Ave., Ft. Lauderdale, FL",-80.1446716,26.1203128,"219 sw 1st ave, fort lauderdale, fl 33301, usa"
232,"Sandpiper","","2135 W. Davie Blvd.","Restaurant","(R),(E)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","2135 W. Davie Blvd., Ft. Lauderdale, FL",-80.1709204,26.1073665,"2135 davie blvd, fort lauderdale, fl 33312, usa"
233,"S.I.R. Apts","","705 S.E. 2nd St.","Hotel","(H)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","705 S.E. 2nd St., Ft. Lauderdale, FL",-80.1362304,26.1209267,"705 se 2nd st, fort lauderdale, fl 33301, usa"
234,"Sir A Gentlemens Store","","3025 N. Ocean Blvd.","Erotic Shop","","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","3025 N. Ocean Blvd., Ft. Lauderdale, FL",-80.1010014,26.1663586,"3025 n ocean blvd, fort lauderdale, fl 33308, usa"
235,"Studio X Books","(Cruisy) (U.S. Hwy. 1)","2417 S.E. 6th Ave.","Book Store,Cruising Areas","","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","2417 S.E. 6th Ave., Ft. Lauderdale, FL",-80.1365548,26.0896138,"2417 se 6th ave, fort lauderdale, fl 33316, usa"
236,"Sunrise Adult Book Store","","1241 W. Sunrise Blvd.","Book Store,Erotic Shop","","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","1241 W. Sunrise Blvd., Ft. Lauderdale, FL",-80.1580998,26.1369447,"1241 w sunrise blvd, fort lauderdale, fl 33311, usa"
237,"Surf & Sand Apts.","","3009 Sebastian St.","Hotel","(H)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","3009 Sebastian St., Ft. Lauderdale, FL",-80.1048524,26.1244709,"3009 sebastian street, fort lauderdale, fl 33316, usa"
238,"Tacky's","(Levi & W)(Sun. brunch)(Open until 4am)","2509 W. Broward","Bars/Clubs","(PT),(W)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","2509 W. Broward, Ft. Lauderdale, FL",-80.1753499,26.1219982,"2509 w broward blvd, fort lauderdale, fl 33312, usa"
239,"13 Buttons","(Disco)","1440 S.E. 17th St. Causeway","Bars/Clubs","(*),(D),(P),(YC)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","1440 S.E. 17th St. Causeway, Ft. Lauderdale, FL",-80.128145,26.1003611,"1440 se 17th st, fort lauderdale, fl 33316, usa"
240,"Togethers","(Disco)(Looks promising)","1800 E. Sunrise","Bars/Clubs,Restaurant","(P),(R),(D),(S)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","1800 E. Sunrise, Ft. Lauderdale, FL",-80.1218742,26.1371866,"1800 e sunrise blvd, fort lauderdale, fl 33304, usa"
241,"Tony's Villa","(Italian R)","2468 Wilton Manor Rd.","Restaurant","(M),(R)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","2468 Wilton Manor Rd., Ft. Lauderdale, FL",-80.1332411,26.1586701,"2468 wilton dr, wilton manors, fl 33305, usa"
243,"Tunnel Bar","('Mixed bag')","545 S. Federal Hwy.","Bars/Clubs","(PT)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","545 S. Federal Hwy., Ft. Lauderdale, FL",-80.1371832,26.1162532,"545 s federal hwy, fort lauderdale, fl 33301, usa"
244,"Two On A Match","","1243 N.E. 11th Ave.","Bars/Clubs","(L),(*)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","1243 N.E. 11th Ave., Ft. Lauderdale, FL",-80.132857,26.142273,"1243 ne 11th ave, fort lauderdale, fl 33304, usa"
245,"Valencia Resort","","3006 Valencia St.","Hotel","(H)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","3006 Valencia St., Ft. Lauderdale, FL",-80.1058889,26.1225699,"3006 valencia st, fort lauderdale, fl 33304, usa"
246,"Victoria Park","","900 N.E. 20th Ave.","Restaurant","(M),(R)","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","900 N.E. 20th Ave., Ft. Lauderdale, FL",-80.119424,26.1364672,"900 ne 20th ave, fort lauderdale, fl 33304, usa"
247,"Waynesart","(Unique statues - see ad for brochure) (305) 463-1666","900 Andrews Ave.","Business","","Ft. Lauderdale","FL",1981,NA,"","","3/17/2022 3:10pm","900 Andrews Ave., Ft. Lauderdale, FL",-80.1428802,26.1110935,"900 s andrews ave, fort lauderdale, fl 33316, usa"
248,"Zelda's","(Disco)(Snacks)(WE*)","4050 N.W. 9th Ave.","Bars/Clubs","(YC),(D),(E),(WE),(PT),(*)","Ft. Lauderdale","FL",1981,NA,"","","3/22/2022 7:58am","4050 N.W. 9th Ave., Ft. Lauderdale, FL",-80.1544347,26.1762306,"4050 nw 9th ave, oakland park, fl 33309, usa"
252,"Blarney Stone","(Some L)","2891 Palm Beach Blvd.","Bars/Clubs","(L)","Ft. Myers","FL",1981,NA,"","","3/17/2022 3:10pm","2891 Palm Beach Blvd., Ft. Myers, FL",-81.8547171,26.6527856,"2891 palm beach blvd, fort myers, fl 33916, usa"
253,"Bradford Hotel Lounge","","2255 S. 1st St.","Hotel","(M)","Ft. Myers","FL",1981,NA,"","","3/17/2022 3:10pm","2255 S. 1st St., Ft. Myers, FL",-81.866891,26.6300887,"2255 south st #1st, fort myers, fl 33901, usa"
254,"Club","","1514 Jackson","Bars/Clubs","(*),(YC),(PT),(BYOB),(P)","Ft. Myers","FL",1981,NA,"","","3/17/2022 3:10pm","1514 Jackson, Ft. Myers, FL",-81.8685249,26.6445573,"1514 jackson st, fort myers, fl 33901, usa"
255,"M.C.C.","","34 Mildred Dr.","Religious Institution","MCC","Ft. Myers","FL",1981,NA,"","","3/17/2022 3:10pm","34 Mildred Dr., Ft. Myers, FL",-81.8732372,26.6003431,"34 mildred dr, fort myers, fl 33901, usa"
260,"Disco Palace","(Disco) (Okaloosa Island)","1212 Hwy 98","Restaurant,Bars/Clubs","(D),(PT),(R),(*)","Ft. Walton Beach","FL",1981,NA,"","","3/17/2022 3:10pm","1212 Hwy 98, Ft. Walton Beach, FL",-86.7135855,30.4115654,"1212 us-98, hurlburt field, fl 32544, usa"
263,"Melody Club","(Disco)","4130 N.W. 6th St.","Bars/Clubs","(*),(D),(YC)","Gainsville","FL",1981,NA,"","","3/17/2022 3:10pm","4130 N.W. 6th St., Gainsville, FL",-82.3326206,29.690988,"4130 nw 6th st, gainesville, fl 32609, usa"
264,"Sheiks Disco/Lounge","(Disco)","1611 S.W. 13th St.","Bars/Clubs","(*),(D),(YC)","Gainsville","FL",1981,NA,"","","3/17/2022 3:10pm","1611 S.W. 13th St., Gainsville, FL",-82.338829,29.635763,"1611 sw 13th st, gainesville, fl 32608, usa"
265,"Spectrum","","210 W. 2nd Ave.","Bars/Clubs","(*),(D),(YC)","Gainsville","FL",1981,NA,"","","3/17/2022 3:10pm","210 W. 2nd Ave., Gainsville, FL",-82.3269821,29.6505766,"210 sw 2nd ave, gainesville, fl 32601, usa"
269,"Back Room","(Liquor)(Open until 6am*)","800 N . Federal Hwy.","Bars/Clubs","(D),(PT),(*)","Hallandale","FL",1981,NA,"","","3/22/2022 8:02am","800 N . Federal Hwy., Hallandale, FL",-80.1423786,25.9940999,"800 n federal hwy, hallandale beach, fl 33009, usa"
270,"Trackside Travel","","1637A S. 21st Ave.","Travel Service","","Hallandale","FL",1981,NA,"","","3/17/2022 3:10pm","1637A S. 21st Ave., Hallandale, FL",-80.1480387,25.9974615,"1637 s 21st ave, hollywood, fl 33020, usa"
271,"Hialeah Travels","","517 Palm Springs Mile","Travel Service","","Hialeah","FL",1981,NA,"","","3/17/2022 3:10pm","517 Palm Springs Mile, Hialeah, FL",-80.2932681,25.8670809,"1001 w 49th st, hialeah, fl 33012, usa"
272,"J.P.'s","","1795 Okeechobee Rd.","Bars/Clubs","(M),(L),(S)","Hialeah","FL",1981,NA,"","","3/17/2022 3:10pm","1795 Okeechobee Rd., Hialeah, FL",-80.3004394,25.837881,"1795 w okeechobee rd, hialeah, fl 33010, usa"
273,"Downtown Books","","2120 Hollywood Blvd.","Book Store","","Hollywood","FL",1981,NA,"","","3/17/2022 3:10pm","2120 Hollywood Blvd., Hollywood, FL",-80.150076,26.0111035,"2120 hollywood blvd, hollywood, fl 33020, usa"
274,"K. Landon & Assoc.","(Advertising) Suite 200","4350 W. Hallandale Beach Blvd.","Business","","Hollywood","FL",1981,NA,"","","3/17/2022 3:10pm","4350 W. Hallandale Beach Blvd., Hollywood, FL",-80.1865911,25.9840462,"4350 w hallandale beach blvd, pembroke park, fl 33023, usa"
275,"Top's","(L-only)","2025 Pembroke Rd.","Bars/Clubs","(L)","Hollywood","FL",1981,NA,"","","3/17/2022 3:10pm","2025 Pembroke Rd., Hollywood, FL",-80.1476072,25.9968786,"2025 pembroke rd, hollywood, fl 33020, usa"
