"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","unclear_address"
"Lake Heffner","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1977,"",", OK",-97.595158,35.572397,"unclear_coded_by_hand","Found",NA
"Lake Heffner","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-97.595158,35.572397,"unclear_coded_by_hand","Found",NA
"Lake Heffner","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-97.595158,35.572397,"unclear_coded_by_hand","Found",NA
"Lake Heffner","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-97.595158,35.572397,"unclear_coded_by_hand","Found",NA
"Lido","","May Ave","Oklahoma City","OK","","Bars/Clubs",1968,"","May Ave, OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"Lilo","","May Ave","Oklahoma City","OK","","Bars/Clubs",1969,"","May Ave, OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"M.C.C.","","3rd & Elgin","Tulsa","OK","","Church",1976,"","3rd & Elgin, OK",-95.986347,36.155065,"unclear_coded_by_hand","Found",NA
"Main St. - betw. 4th & 9th","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-95.854931,36.274365,"unclear_coded_by_hand","Found",NA
"Main St. bet. 4th & 10th","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1973,"",", OK",-95.854931,36.274365,"unclear_coded_by_hand","Found",NA
"Main St. betw. 4th & 9th","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1977,"",", OK",-95.854931,36.274365,"unclear_coded_by_hand","Found",NA
"Main St. betw. 4th & 9th","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-95.854931,36.274365,"unclear_coded_by_hand","Found",NA
"Main St. betw. 4th & 9th","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-95.854931,36.274365,"unclear_coded_by_hand","Found",NA
"Main St. betw. 4th & 10th","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1974,"",", OK",-95.854931,36.274365,"unclear_coded_by_hand","Found",NA
"Main St. betw. 4th & 10th","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1975,"",", OK",-95.854931,36.274365,"unclear_coded_by_hand","Found",NA
"Main St. betw. 4th & 10th","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1976,"",", OK",-95.854931,36.274365,"unclear_coded_by_hand","Found",NA
"Mall by downtown library","","","Lawton","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-98.394546,34.608311,"unclear_coded_by_hand","Found",NA
"Mall by downtown library","","","Lawton","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-98.394546,34.608311,"unclear_coded_by_hand","Found",NA
"Merry-Go-Round","(Beer)","27th & Walker","Oklahoma City","OK","(PT)","Bars/Clubs",1979,"","27th & Walker, OK",-97.521019,35.497452,"unclear_coded_by_hand","Found",NA
"N.E. St. U. - Student Union Basement T-Room","","","Talequah","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-94.965902,35.920968,"unclear_coded_by_hand","Found",NA
"N.E. St. U. - Student Union Basement T-Room","","","Talequah","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-94.965902,35.920968,"unclear_coded_by_hand","Found",NA
"N.E. St. Univ - Student Union -basement T-Room","","","Talequah","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-94.965902,35.920968,"unclear_coded_by_hand","Found",NA
"North & Keystone Ramps","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1977,"",", OK",-95.992775,36.153982,"unclear_coded_by_hand","General Coordinates Used",NA
"North & Keystone Ramps","","","Tulsa","OK","Cruisy Areas,(AYOR)","Crusing Areas",1978,"",", OK",-95.992775,36.153982,"unclear_coded_by_hand","General Coordinates Used",NA
"North & Keystone Ramps","","","Tulsa","OK","(AYOR),Cruisy Areas","Crusing Areas",1979,"",", OK",-95.992775,36.153982,"unclear_coded_by_hand","General Coordinates Used",NA
"O.S.U - Student Union - 2nd floor T-Rooms","","","Stillwater","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-97.073722,36.127024,"unclear_coded_by_hand","Found",NA
"O.S.U. - Student Union - 2nd floor T-Rooms","","","Stillwater","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-97.073722,36.127024,"unclear_coded_by_hand","Found",NA
"O.S.U. Student Union - 2nd Floor T-Room","","","Stillwater","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-97.073722,36.127024,"unclear_coded_by_hand","Found",NA
"Pete & Bob's","","1st & Elwood","Tulsa","OK","(P),(D),(*)","Bars/Clubs",1965,"","1st & Elwood, OK",-95.996831,36.153657,"unclear_coded_by_hand","Found",NA
"Pete & Bob's","","1st & Elwood","Tulsa","OK","(D),(P),(*)","Bars/Clubs",1968,"","1st & Elwood, OK",-95.996831,36.153657,"unclear_coded_by_hand","Found",NA
"Pete & Bob's","","1st & Elwood","Tulsa","OK","(D),(P),(*)","Bars/Clubs",1966,"","1st & Elwood, OK",-95.996831,36.153657,"unclear_coded_by_hand","Found",NA
"Saddle Club","","Inquire Locally","Lawton","OK","","Bars/Clubs",1973,"","Inquire Locally, OK",-98.395929,34.603567,"unclear_coded_by_hand","General Coordinates Used",NA
"Saddle Club","","Inquire Locally","Lawton","OK","","Bars/Clubs",1974,"","Inquire Locally, OK",-98.395929,34.603567,"unclear_coded_by_hand","General Coordinates Used",NA
"Schoobee Doo","","inquire locally","Tulsa","OK","","Bars/Clubs",1969,"","inquire locally, OK",-95.992775,36.153982,"unclear_coded_by_hand","General Coordinates Used",NA
"Sheridan St. - bet. Broadway & Walker","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1972,"",", OK",-97.518106,35.466403,"unclear_coded_by_hand","Found",NA
"Sheridan St. - betw. Walker & Broadway","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-97.518106,35.466403,"unclear_coded_by_hand","Found",NA
"Sheridan St. - betw. Walker & Broadway","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-97.518106,35.466403,"unclear_coded_by_hand","Found",NA
"Sheridan St. - betw. Walker & Broadway","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-97.518106,35.466403,"unclear_coded_by_hand","Found",NA
"Sheridan St. Betw. Broadway & Walker","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1976,"",", OK",-97.518106,35.466403,"unclear_coded_by_hand","Found",NA
"Sheridan St. betw. Walker & Broadway","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1977,"",", OK",-97.518106,35.466403,"unclear_coded_by_hand","Found",NA
"Sheridan St., bet. Broadway & Walker","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1973,"",", OK",-97.518106,35.466403,"unclear_coded_by_hand","Found",NA
"Sheridan St., betw. Broadway & Walker","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1974,"",", OK",-97.518106,35.466403,"unclear_coded_by_hand","Found",NA
"Sheridan St., betw. Broadway & Walker","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1975,"",", OK",-97.518106,35.466403,"unclear_coded_by_hand","Found",NA
"Taj Mahal","","7th St. nr Main","Tulsa","OK","","Bars/Clubs",1965,"","7th St. nr Main, OK",-95.989034,36.149552,"unclear_coded_by_hand","Found",NA
"Taj Mahal","","7th St. nr. Main","Tulsa","OK","","Bars/Clubs",1966,"","7th St. nr. Main, OK",-95.989034,36.149552,"unclear_coded_by_hand","Found",NA
"Taj Mahal","","7th St. nr. Main","Tulsa","OK","(*)","Bars/Clubs",1968,"","7th St. nr. Main, OK",-95.989034,36.149552,"unclear_coded_by_hand","Found",NA
"Tiger Room","","N. Lewis","Tulsa","OK","","Bars/Clubs",1969,"","N. Lewis, OK",-95.992775,36.153982,"unclear_coded_by_hand","General Coordinates Used",NA
"Tony's","(Some L)","Wilshire & May","Oklahoma City","OK","(S)","",1980,"","Wilshire & May, OK",-97.565566,35.551117,"unclear_coded_by_hand","Found",NA
"U. of OK - McFarland Library - basement T-Room","","","Norman","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-97.445714,35.205894,"unclear_coded_by_hand","Found",NA
"U. of OK - McFarland Library - basement T-Room","","","Norman","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-97.445714,35.205894,"unclear_coded_by_hand","Found",NA
"U. of OK - McFarland Library Basement T-Rooms","","","Norman","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-97.445714,35.205894,"unclear_coded_by_hand","Found",NA
"U. of OK. - Student Union - basement T-Room","","","Norman","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-97.445714,35.205894,"unclear_coded_by_hand","Found",NA
"U. of OK. - Student Union - basement T-Room","","","Norman","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-97.445714,35.205894,"unclear_coded_by_hand","Found",NA
"U. of OK. - Student Union - Basement T-Rooms","","","Norman","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-97.445714,35.205894,"unclear_coded_by_hand","Found",NA
"U. of Tulsa - Student Union Bldg. - Basement T-Room","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-95.946075,36.152053,"unclear_coded_by_hand","Found",NA
"U. of Tulsa - Student Union Bldg. - Basement T-Room","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-95.946075,36.152053,"unclear_coded_by_hand","Found",NA
"U. of Tulsa Student Union Bldg. - Basement T-Room","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-95.946075,36.152053,"unclear_coded_by_hand","Found",NA
"Union 76 Truck Stop - I-244 at E. 161st St","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-95.992775,36.153982,"unclear_coded_by_hand","General Coordinates Used",NA
"Union 76 Truck Stop - I-244 at E. 161st St","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-95.992775,36.153982,"unclear_coded_by_hand","General Coordinates Used",NA
"Union 76 Truck Stop - on I-40","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"Union 76 Truck Stop - on I-40","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"Union 76 Truck Stop - on I-44","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"Union 76 Truck Stop, I-40 at Morgan Rd.","","","Oklahoma City","OK","Cruisy Areas","Crusing Areas",1977,"",", OK",-97.516428,35.46756,"unclear_coded_by_hand","General Coordinates Used",NA
"Unique","","23rd at Dewey","Oklahoma City","OK","(R)","",1973,"","23rd at Dewey, OK",-97.522514,35.493334,"unclear_coded_by_hand","Found",NA
"White St. - nr. the U. of OK.","","","Norman","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-97.444652,35.213017,"unclear_coded_by_hand","Found",NA
"White St. - nr. the U. of OK.","","","Norman","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-97.444652,35.213017,"unclear_coded_by_hand","Found",NA
"White St. - nr. the U. of OK.","","","Norman","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-97.444652,35.213017,"unclear_coded_by_hand","Found",NA
"Will Rogers Park","","","Oklahoma City","OK","Cruisy Areas,(HOT)","Crusing Areas",1975,"",", OK",-97.580252,35.503952,"unclear_coded_by_hand","Found",NA
"Will Rogers Park","","","Oklahoma City","OK","Cruisy Areas,(HOT)","Crusing Areas",1976,"",", OK",-97.580252,35.503952,"unclear_coded_by_hand","Found",NA
"Will Rogers Park","","","Oklahoma City","OK","Cruisy Areas,(HOT)","Crusing Areas",1977,"",", OK",-97.580252,35.503952,"unclear_coded_by_hand","Found",NA
"Will Rogers Park","","","Oklahoma City","OK","Cruisy Areas,(HOT)","Crusing Areas",1978,"",", OK",-97.580252,35.503952,"unclear_coded_by_hand","Found",NA
"Will Rogers Park","","","Oklahoma City","OK","Cruisy Areas,(HOT)","Crusing Areas",1979,"",", OK",-97.580252,35.503952,"unclear_coded_by_hand","Found",NA
"Will Rogers Park","","","Oklahoma City","OK","Cruisy Areas,(AYOR)","Crusing Areas",1980,"",", OK",-97.580252,35.503952,"unclear_coded_by_hand","Found",NA
"Woodward Park","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1977,"",", OK",-95.973661,36.131925,"unclear_coded_by_hand","Found",NA
"Woodward Park","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1978,"",", OK",-95.973661,36.131925,"unclear_coded_by_hand","Found",NA
"Woodward Park","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1979,"",", OK",-95.973661,36.131925,"unclear_coded_by_hand","Found",NA
"Woodward Park","","","Tulsa","OK","Cruisy Areas","Crusing Areas",1980,"",", OK",-95.973661,36.131925,"unclear_coded_by_hand","Found",NA
"Zipper's","(Disco) (Cl. Mon & Tues.)","33rd & Yale","Tulsa","OK","(YC),(D)","Bars/Clubs",1980,"","33rd & Yale, OK",-95.922485,36.115654,"unclear_coded_by_hand","Found",NA
