"ID","Title","description","streetaddress","state","amenityfeatures","Type","city","unclearaddress","Year","uncleartype","notes","dateadded","lastmodified","full.address","lon","lat","geoAddress","status"
163,"Book Cellar","","2103 W.  Camelback Rd.","AZ","","Book Store","Phoenix",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","2103 W.  Camelback Rd., Phoenix, AZ","-112.1044816","33.5093936","2103 w camelback rd, phoenix, az 85015, usa","Geocoded"
174,"Le Sex Shoppe","(Books, etc) ","6 W.  Washington","AZ","","Book Store","Phoenix",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","6 W.  Washington, Phoenix, AZ","-112.0738718","33.4482125","6 w washington st, phoenix, az 85003, usa","Geocoded"
178,"Pleasure Palace Book Store","","1524 E. Van Buren","AZ","","Book Store","Phoenix",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","1524 E. Van Buren, Phoenix, AZ","-112.047963","33.451619","1524 e van buren st, phoenix, az 85006, usa","Geocoded"
186,"Uncle Ted's Bookstore","","1800 E. McDowell Rd.","AZ","","Book Store","Phoenix",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","1800 E. McDowell Rd., Phoenix, AZ","-112.0433394","33.465779","1800 e mcdowell rd, phoenix, az 85006, usa","Geocoded"
193,"Shack Book Store","","3024 N. Scottsdale Dr.","AZ","(M)","Book Store","Scottsdale",NA,1978,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","3024 N. Scottsdale Dr., Scottsdale, AZ","-111.927471","33.4829715","3024 n scottsdale rd, scottsdale, az 85251, usa","Geocoded"
196,"Changing Hands","Woman's Place (Books, etc.)","9. E. 5th St.","AZ","","Book Store","Tempe",NA,1978,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","9. E. 5th St., Tempe, AZ","-111.9395399","33.4253948","9 e 5th st, tempe, az 85281, usa","Geocoded"
203,"B & M Adult Books","","1904 So. Craycroft","AZ","","Book Store","Tucson",NA,1978,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1904 So. Craycroft, Tucson, AZ","-110.8754227","32.1994213","1904 s craycroft rd, tucson, az 85711, usa","Geocoded"
211,"Little Caesar's Book Store","('wild back room' best early evenings) ","2500 N. Miracle Mile","AZ","(*)","Book Store","Tucson",NA,1978,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","2500 N. Miracle Mile, Tucson, AZ","-111.0000831","32.2608476","2500 w miracle mile, tucson, az 85705, usa","Geocoded"
214,"Speedway Adult Books","","3660 E. Speedway","AZ","","Book Store","Tucson",NA,1978,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","3660 E. Speedway, Tucson, AZ","-110.9142359","32.2356327","3660 e speedway blvd, tucson, az 85716, usa","Geocoded"
230,"Venus Book Store","","4715 W. Glendale","AZ","","Book Store","Glendale",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","4715 W. Glendale, Glendale, AZ","-112.1607596","33.538086","4715 w glendale ave, glendale, az 85301, usa","Geocoded"
232,"Barney's Book Store","","1321 E. McDowell","AZ","(M)","Book Store","Phoenix",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1321 E. McDowell, Phoenix, AZ","-112.0533202","33.4655443","1321 e mcdowell rd, phoenix, az 85006, usa","Geocoded"
233,"Book Cellar","","2103 W.  Camelback Rd.","AZ","","Book Store","Phoenix",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","2103 W.  Camelback Rd., Phoenix, AZ","-112.1044816","33.5093936","2103 w camelback rd, phoenix, az 85015, usa","Geocoded"
248,"Pleasure Palace Book Store","","15211 East Van Buren","AZ","","Book Store","Phoenix",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","15211 East Van Buren, Phoenix, AZ","-112.0129056","33.4513059","e van buren st, phoenix, az, usa","Geocoded"
256,"Shack Book Store","","3024 N. Scottsdale Dr.","AZ","(M)","Book Store","Scottsdale",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","3024 N. Scottsdale Dr., Scottsdale, AZ","-111.927471","33.4829715","3024 n scottsdale rd, scottsdale, az 85251, usa","Geocoded"
259,"Back Door Book Store","","3309 E. Michigan","AZ","","Book Store","Tucson",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","3309 E. Michigan, Tucson, AZ","-110.921814","32.170871","3309 e michigan st, tucson, az 85714, usa","Geocoded"
265,"Little Caesar's Book Store","(""wild back room"") ","2500 N. Miracle Mile","AZ","","Book Store","Tucson",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","2500 N. Miracle Mile, Tucson, AZ","-111.0000831","32.2608476","2500 w miracle mile, tucson, az 85705, usa","Geocoded"
285,"Venus Book Store","","4715 W. Glendale","AZ","","Book Store","Glendale",NA,1976,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","4715 W. Glendale, Glendale, AZ","-112.1607596","33.538086","4715 w glendale ave, glendale, az 85301, usa","Geocoded"
286,"Barney's Book Store","","1321 E. McDowell","AZ","(M)","Book Store","Phoenix",NA,1976,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1321 E. McDowell, Phoenix, AZ","-112.0533202","33.4655443","1321 e mcdowell rd, phoenix, az 85006, usa","Geocoded"
299,"Paris Arizona Book store ","","315 E. Washington","AZ","(M)","Book Store","Phoenix",NA,1976,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","315 E. Washington, Phoenix, AZ","-112.0564884","33.448175","315 e washington st, phoenix, az 85034, usa","Geocoded"
308,"Shack Book Store","","3024 N. Scottsdale Dr.","AZ","(M)","Book Store","Scottsdale",NA,1976,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","3024 N. Scottsdale Dr., Scottsdale, AZ","-111.927471","33.4829715","3024 n scottsdale rd, scottsdale, az 85251, usa","Geocoded"
338,"Paris Arizona Book store ","","315 E. Washington","AZ","","Book Store","Phoenix",NA,1975,"","","4/20/2020 10:24pm","7/27/2020 1:17pm","315 E. Washington, Phoenix, AZ","-112.0564884","33.448175","315 e washington st, phoenix, az 85034, usa","Geocoded"
3,"Venus Book Store","(Cruisy)","4715 W. Glendale","AZ","(*)","Book Store,Cruising Areas","Glendale",NA,1980,"","","4/20/2020 12:46am","7/27/2020 1:17pm","4715 W. Glendale, Glendale, AZ","-112.1607596","33.538086","4715 w glendale ave, glendale, az 85301, usa","Geocoded"
81,"Venus Book Store","(Cruisy)","4715 W. Glendale","AZ","(*)","Book Store,Cruising Areas","Glendale",NA,1979,"","","4/20/2020 12:47am","7/27/2020 1:17pm","4715 W. Glendale, Glendale, AZ","-112.1607596","33.538086","4715 w glendale ave, glendale, az 85301, usa","Geocoded"
158,"Venus Book Store","(Cruisy)","4715 W. Glendale","AZ","(*)","Book Store,Cruising Areas","Glendale",NA,1978,"","","4/20/2020 9:18pm","7/27/2020 1:17pm","4715 W. Glendale, Glendale, AZ","-112.1607596","33.538086","4715 w glendale ave, glendale, az 85301, usa","Geocoded"
252,"Uncle Ted's Bookstore","(Cruisy)","1800 E. McDowell Rd.","AZ","(*)","Book Store,Cruising Areas","Phoenix",NA,1977,"","","4/20/2020 10:23pm","7/27/2020 1:17pm","1800 E. McDowell Rd., Phoenix, AZ","-112.0433394","33.465779","1800 e mcdowell rd, phoenix, az 85006, usa","Geocoded"
32,"Wherehouse Theatre","","1832 Grand Ave","AZ","","Theatre","Phoenix",NA,1980,"","","4/20/2020 12:47am","7/27/2020 1:17pm","1832 Grand Ave, Phoenix, AZ","-112.0988903","33.4649573","1832 grand ave, phoenix, az 85007, usa","Geocoded"
226,"'Hitch-hikers' on 4th Ave. & Hwy. 8","","","AZ","Cruisy Area","Cruising Areas","Yuma","checked",1978,"","","4/20/2020 10:23pm","4/20/2020 10:50pm",", AZ","-114.624535","32.731581","unclear_coded_by_hand","Found"
152,"'Hitch-hikers' on 4th Ave. & Hwy. 8","","","AZ","Cruisy Area","Cruising Areas","Yuma","checked",1979,"","","4/20/2020 9:18pm","4/20/2020 9:39pm",", AZ","-114.624535","32.731581","unclear_coded_by_hand","Found"
75,"'Hitch-hikers' on 4th Ave. & Hwy. 8","","","AZ","Cruisy Area","Cruising Areas","Yuma","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-114.624535","32.731581","unclear_coded_by_hand","Found"
325,"'Hitch-hikers' on 4th Avenue & Hwy. 8","","","AZ","Cruisy Area","Cruising Areas","Yuma","checked",1976,"","","4/20/2020 10:24pm","4/21/2020 12:00am",", AZ","-114.624535","32.731581","unclear_coded_by_hand","Found"
280,"'Hitch-hikers' on 4th Avenue & Hwy. 8","","","AZ","Cruisy Area","Cruising Areas","Yuma","checked",1977,"","","4/20/2020 10:23pm","4/20/2020 11:30pm",", AZ","-114.624535","32.731581","unclear_coded_by_hand","Found"
318,"'Hitch-Hikers' on E. Speedway","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1976,"","","4/20/2020 10:24pm","4/21/2020 12:00am",", AZ","-110.840906","32.235665","unclear_coded_by_hand","Found"
218,"'Hitch-Hikers' on E. Speedway","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1978,"","","4/20/2020 10:23pm","4/20/2020 10:50pm",", AZ","-110.840906","32.235665","unclear_coded_by_hand","Found"
143,"'Hitch-Hikers' on E. Speedway","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1979,"","","4/20/2020 9:17pm","4/20/2020 9:39pm",", AZ","-110.840906","32.235665","unclear_coded_by_hand","Found"
66,"'Hitch-Hikers' on E. Speedway","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-110.840906","32.235665","unclear_coded_by_hand","Found"
271,"'Hitch-Hikers' on East Speedway","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1977,"","","4/20/2020 10:23pm","4/20/2020 11:30pm",", AZ","-110.840906","32.235665","unclear_coded_by_hand","Found"
306,"'Hitch-hikers' on Van Buren","betw. 3rd Ave & 3rd Street","","AZ","Cruisy Area","Cruising Areas","Phoenix","checked",1976,"","","4/20/2020 10:23pm","4/21/2020 12:00am",", AZ","-112.077996","33.451347","unclear_coded_by_hand","Found"
254,"'Hitch-hikers' on Van Buren","betw. 3rd Ave & 3rd Street","","AZ","Cruisy Area","Cruising Areas","Phoenix","checked",1977,"","","4/20/2020 10:23pm","4/20/2020 11:30pm",", AZ","-112.077996","33.451347","unclear_coded_by_hand","Found"
189,"'Hitch-hikers' on Van Buren","betw. 3rd Ave & 3rd St.","","AZ","Cruisy Area","Cruising Areas","Phoenix","checked",1978,"","","4/20/2020 9:18pm","4/20/2020 10:50pm",", AZ","-112.077996","33.451347","unclear_coded_by_hand","Found"
111,"'Hitch-hikers' on Van Buren","betw. 3rd Ave & 3rd St.","","AZ","Cruisy Area","Cruising Areas","Phoenix","checked",1979,"","","4/20/2020 9:17pm","4/20/2020 9:39pm",", AZ","-112.077996","33.451347","unclear_coded_by_hand","Found"
35,"'Hitch-hikers' on Van Buren","betw. 3rd Ave & 3rd St.","","AZ","Cruisy Area","Cruising Areas","Phoenix","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-112.077996","33.451347","unclear_coded_by_hand","Found"
120,"A. S. U.","Student Union-Library & Old Gym T-Rooms","","AZ","Cruisy Area","Cruising Areas","Tempe","checked",1979,"","","4/20/2020 9:17pm","4/20/2020 9:39pm",", AZ","-111.928053","33.42424","unclear_coded_by_hand","Found"
45,"A. S. U.","Student Union-Library & Old Gym T-Rooms","","AZ","Cruisy Area","Cruising Areas","Tempe","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-111.928053","33.42424","unclear_coded_by_hand","Found"
199,"A.S.U.","Student Union, Library, & old Gym T-Rooms","","AZ","Cruisy Area","Cruising Areas,Organizations","Tempe","checked",1978,"","","4/20/2020 10:23pm","4/20/2020 10:50pm",", AZ","-111.928053","33.42424","unclear_coded_by_hand","Found"
48,"AGN","(Newspaper) P.O Box 5002 Tucson, AZ 85703","","AZ","","Organizations","Tucson","checked",1980,"checked","P.O Box and a little unsure of type","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-110.974711","32.222607","unclear_coded_by_hand","General Coordinates Used"
6,"Arizona Escort Services","(602-279-9069)","","AZ","","Business","Phoenix","checked",1980,"","","4/20/2020 12:46am","4/20/2020 9:00pm",", AZ","-112.074037","33.448377","unclear_coded_by_hand","General Coordinates Used"
123,"Back Pocket","(see Joshua Tree)","","AZ","","Restaurant","Tucson","checked",1979,"","","4/20/2020 9:17pm","4/20/2020 10:18pm",", AZ","-110.961409","32.260772","unclear_coded_by_hand","Found"
49,"Back Pocket","(Behind Joshua Tree) (Lunches too)","","AZ","(R)","Restaurant","Tucson","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-110.961409","32.260772","unclear_coded_by_hand","Found"
8,"Best. Dist. Co.","(Adult toys & novelties) P.O. Box 1392 Phoenix, AZ 85001","","AZ","","Business","Phoenix","checked",1980,"","P.O Box","4/20/2020 12:46am","4/20/2020 9:00pm",", AZ","-112.074037","33.448377","unclear_coded_by_hand","General Coordinates Used"
321,"Birdcage Lounge","","Downtown Yuma Mall","AZ","(M),(YC),(E),(HIP)","Bars/Clubs","Yuma","checked",1976,"","","4/20/2020 10:24pm","4/21/2020 12:00am","Downtown Yuma Mall, AZ","-114.617525","32.723533","unclear_coded_by_hand","Found"
276,"Birdcage Lounge","","Downtown Yuma Mall","AZ","(M),(YC),(E),(HIP)","Bars/Clubs","Yuma","checked",1977,"","","4/20/2020 10:23pm","4/20/2020 11:30pm","Downtown Yuma Mall, AZ","-114.617525","32.723533","unclear_coded_by_hand","Found"
223,"Birdcage Lounge","","Downtown Yuma Mall","AZ","(M),(YC),(E)","Bars/Clubs","Yuma","checked",1978,"","","4/20/2020 10:23pm","4/20/2020 10:50pm","Downtown Yuma Mall, AZ","-114.617525","32.723533","unclear_coded_by_hand","Found"
148,"Birdcage Lounge","","Downtown Yuma Mall","AZ","(M),(YC),(E)","Bars/Clubs","Yuma","checked",1979,"","","4/20/2020 9:18pm","4/20/2020 9:39pm","Downtown Yuma Mall, AZ","-114.617525","32.723533","unclear_coded_by_hand","Found"
71,"Birdcage Lounge","","Downtown Yuma Mall","AZ","(M),(YC),(E)","Bars/Clubs","Yuma","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm","Downtown Yuma Mall, AZ","-114.617525","32.723533","unclear_coded_by_hand","Found"
287,"Brookshire","","McDowell at North 16th","AZ","(M),(R),(C),(AH)","Restaurant","Phoenix","checked",1976,"","","4/20/2020 10:23pm","4/21/2020 12:00am","McDowell at North 16th, AZ","-112.093437","33.46583","unclear_coded_by_hand","Found"
234,"Brookshire","","McDowell at North 16th","AZ","(M),(R),(C),(AH)","Restaurant","Phoenix","checked",1977,"","","4/20/2020 10:23pm","4/20/2020 11:30pm","McDowell at North 16th, AZ","-112.093437","33.46583","unclear_coded_by_hand","Found"
394,"Catalina Park","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1973,"","","4/20/2020 10:24pm","4/21/2020 9:19am",", AZ","-110.96641","32.23361","unclear_coded_by_hand","Found"
378,"Catalina Park","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1974,"","","4/20/2020 10:24pm","4/21/2020 9:08am",", AZ","-110.96641","32.23361","unclear_coded_by_hand","Found"
355,"Catalina Park","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1975,"","","4/20/2020 10:24pm","4/21/2020 8:57am",", AZ","-110.96641","32.23361","unclear_coded_by_hand","Found"
316,"Catalina Park","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1976,"","","4/20/2020 10:24pm","4/21/2020 12:00am",", AZ","-110.96641","32.23361","unclear_coded_by_hand","Found"
269,"Catalina Park","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1977,"","","4/20/2020 10:23pm","4/20/2020 11:30pm",", AZ","-110.96641","32.23361","unclear_coded_by_hand","Found"
216,"Catalina Park","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1978,"","","4/20/2020 10:23pm","4/20/2020 10:50pm",", AZ","-110.96641","32.23361","unclear_coded_by_hand","Found"
141,"Catalina Park","(HOT)","","AZ","Cruisy Area,(HOT)","Cruising Areas","Tucson","checked",1979,"","","4/20/2020 9:17pm","7/20/2020 9:35am",", AZ","-110.96641","32.23361","unclear_coded_by_hand","Found"
64,"Catalina Park","","","AZ","Cruisy Area,(AYOR)","Cruising Areas","Tucson","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-110.96641","32.23361","unclear_coded_by_hand","Found"
289,"Club Maroc","(Plans to open in spring of '75. Temporary facilities at 2222 E. Indian School Rd. Inquire Locally.)","","AZ","(P),(PE),(R),(D)","Baths,Restaurant","Phoenix","checked",1976,"","","4/20/2020 10:23pm","4/21/2020 10:08am",", AZ","-112.074037","33.448377","unclear_coded_by_hand","General Coordinates Used"
466,"Copper Penney","","Rose Lane at N. 7th St. E.","AZ","(G),(D)","Bars/Clubs","Phoenix","checked",1966,"","","4/21/2020 9:58am","4/21/2020 10:03am","Rose Lane at N. 7th St. E., AZ","-112.065024","33.527382","unclear_coded_by_hand","Found"
457,"Copper Penney","","Rose Lane N. 7th St. E.","AZ","(G),(D)","Bars/Clubs","Phoenix","checked",1968,"","","4/20/2020 10:24pm","4/21/2020 9:57am","Rose Lane N. 7th St. E., AZ","-112.065024","33.527382","unclear_coded_by_hand","Found"
317,"De Anza Park","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1976,"","","4/20/2020 10:24pm","4/21/2020 12:00am",", AZ","-110.971028","32.235065","unclear_coded_by_hand","Found"
270,"De Anza Park","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1977,"","","4/20/2020 10:23pm","4/20/2020 11:30pm",", AZ","-110.971028","32.235065","unclear_coded_by_hand","Found"
217,"De Anza Park","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1978,"","","4/20/2020 10:23pm","4/20/2020 10:50pm",", AZ","-110.971028","32.235065","unclear_coded_by_hand","Found"
142,"De Anza Park","(HOT)","","AZ","Cruisy Area,(HOT)","Cruising Areas","Tucson","checked",1979,"","","4/20/2020 9:17pm","7/20/2020 9:35am",", AZ","-110.971028","32.235065","unclear_coded_by_hand","Found"
65,"De Anza Park","","","AZ","Cruisy Area,(AYOR)","Cruising Areas","Tucson","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-110.971028","32.235065","unclear_coded_by_hand","Found"
343,"Encanto Park","(HOT)","","AZ","Cruisy Area,(HOT)","Cruising Areas","Phoenix","checked",1975,"","","4/20/2020 10:24pm","7/20/2020 9:35am",", AZ","-112.089163","33.47628","unclear_coded_by_hand","Found"
305,"Encanto Park","(HOT)","","AZ","Cruisy Area,(HOT)","Cruising Areas","Phoenix","checked",1976,"","","4/20/2020 10:23pm","7/20/2020 9:35am",", AZ","-112.089163","33.47628","unclear_coded_by_hand","Found"
253,"Encanto Park","(hot)","","AZ","Cruisy Area,(HOT)","Cruising Areas","Phoenix","checked",1977,"","","4/20/2020 10:23pm","7/20/2020 9:35am",", AZ","-112.089163","33.47628","unclear_coded_by_hand","Found"
188,"Encanto Park","(HOT)","","AZ","Cruisy Area,(HOT)","Cruising Areas","Phoenix","checked",1978,"","","4/20/2020 9:18pm","7/20/2020 9:35am",", AZ","-112.089163","33.47628","unclear_coded_by_hand","Found"
110,"Encanto Park","(HOT)","","AZ","Cruisy Area,(HOT)","Cruising Areas","Phoenix","checked",1979,"","","4/20/2020 9:17pm","7/20/2020 9:35am",", AZ","-112.089163","33.47628","unclear_coded_by_hand","Found"
34,"Encanto Park","","","AZ","Cruisy Area,(AYOR)","Cruising Areas","Phoenix","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-112.089163","33.47628","unclear_coded_by_hand","Found"
198,"Free Spirit","(Social) P.O. Box 117, Tempe 85281","","AZ","","Organizations","Tempe","checked",1978,"","PO BOX","4/20/2020 10:23pm","4/20/2020 10:50pm",", AZ","-111.940005","33.42551","unclear_coded_by_hand","General Coordinates Used"
173,"G.A.L.A","(Tel:602-254-3300) P.O. Box 2361","","AZ","","Organizations","Phoenix","checked",1978,"","","4/20/2020 9:18pm","4/20/2020 10:50pm",", AZ","-112.074037","33.448377","unclear_coded_by_hand","General Coordinates Used"
476,"Grapevine","","N 7th St E","AZ","(G)","Bars/Clubs","Phoenix","checked",1965,"","","4/21/2020 9:58am","4/21/2020 10:05am","N 7th St E, AZ","-112.065131","33.579345","unclear_coded_by_hand","General Coordinates Used"
190,"Greyhound Park","","","AZ","Cruisy Area","Cruising Areas","Phoenix","checked",1978,"","","4/20/2020 9:18pm","4/20/2020 10:50pm",", AZ","-111.995404","33.448021","unclear_coded_by_hand","Found"
112,"Greyhound Park","Sundays are cruisy at Park 'n' Swap","","AZ","Cruisy Area","Cruising Areas","Phoenix","checked",1979,"","","4/20/2020 9:17pm","4/20/2020 9:39pm",", AZ","-111.995404","33.448021","unclear_coded_by_hand","Found"
36,"Greyhound Park","Sundays are cruisy at Park 'n' Swap","","AZ","Cruisy Area","Cruising Areas","Phoenix","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-111.995404","33.448021","unclear_coded_by_hand","Found"
219,"Himmel Park","Avoid parking lot","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1978,"","","4/20/2020 10:23pm","4/20/2020 10:50pm",", AZ","-110.93315","32.233876","unclear_coded_by_hand","Found"
144,"Himmel Park","Avoid parking lot","","AZ","Cruisy Area,(AYOR)","Cruising Areas","Tucson","checked",1979,"","","4/20/2020 9:17pm","4/20/2020 9:39pm",", AZ","-110.93315","32.233876","unclear_coded_by_hand","Found"
67,"Himmel Park","Avoid parking lot","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-110.93315","32.233876","unclear_coded_by_hand","Found"
319,"Himmel Park","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1976,"","","4/20/2020 10:24pm","4/21/2020 12:00am",", AZ","-110.93315","32.233876","unclear_coded_by_hand","Found"
272,"Himmel Park on East Speedway","Do not use parking lot","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1977,"","","4/20/2020 10:23pm","4/20/2020 11:30pm",", AZ","-110.93315","32.233876","unclear_coded_by_hand","Found"
379,"Hitch-Hikers on E. Speedway & elsewhere","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1974,"","","4/20/2020 10:24pm","4/21/2020 9:08am",", AZ","-110.840906","32.235665","unclear_coded_by_hand","Found"
356,"Hitch-Hikers on E. Speedway & elsewhere","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1975,"","","4/20/2020 10:24pm","4/21/2020 8:57am",", AZ","-110.840906","32.235665","unclear_coded_by_hand","Found"
395,"Hitchhikers on E. Speedway","","","AZ","Cruisy Area","Cruising Areas","Tucson","checked",1973,"","","4/20/2020 10:24pm","4/21/2020 9:19am",", AZ","-110.840906","32.235665","unclear_coded_by_hand","Found"
77,"J.F.K. Park","","","AZ","Cruisy Area","Cruising Areas","Yuma","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-114.60857","32.686673","unclear_coded_by_hand","Found"
76,"Jack in the Box","(Chicken)","","AZ","Cruisy Area,(R)","Cruising Areas,Restaurant","Yuma","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-114.627692","32.692651","unclear_coded_by_hand","General Coordinates Used"
413,"Jim's Steak House","(after hrs only)","E. McDowell Rd. & N. 21st St.","AZ","(C),(YC),(*)","Restaurant","Phoenix","checked",1971,"","","4/20/2020 10:24pm","4/21/2020 9:36am","E. McDowell Rd. & N. 21st St., AZ","-112.035725","33.465736","unclear_coded_by_hand","Found"
398,"Jim's Steak House","(after hours only)","E. McDowell Rd. N. 21st St.","AZ","(C),(YC),(*)","Restaurant","Phoenix","checked",1972,"","","4/20/2020 10:24pm","4/21/2020 9:32am","E. McDowell Rd. N. 21st St., AZ","-112.035725","33.465736","unclear_coded_by_hand","Found"
408,"Later On","(after hours) Del Norte Shopping Center on Prince Road","","AZ","(M),(YC)","Bars/Clubs","Tucson","checked",1972,"","","4/20/2020 10:24pm","4/21/2020 9:28am",", AZ","-110.988265","32.272065","unclear_coded_by_hand","Found"
284,"Library basement","U. of No. Arizona","","AZ","Cruisy Area","Cruising Areas","Flagstaff","checked",1976,"","","4/20/2020 10:23pm","4/21/2020 12:00am",", AZ","-111.657642","35.18981","unclear_coded_by_hand","Found"
229,"Library Basement T-Room","University of North Arizona","","AZ","Cruisy Area","Cruising Areas","Flagstaff","checked",1977,"","","4/20/2020 10:23pm","4/20/2020 10:53pm",", AZ","-111.657642","35.18981","unclear_coded_by_hand","Found"
96,"M.C.C.","(Burned)","","AZ","M.C.C.","Church","Phoenix","checked",1979,"","","4/20/2020 12:47am","4/20/2020 9:39pm",", AZ","-112.065131","33.579345","unclear_coded_by_hand","General Coordinates Used"
113,"Metro Center","Shopping Complex-nr. ice rink","","AZ","Cruisy Area","Cruising Areas","Phoenix","checked",1979,"","","4/20/2020 9:17pm","4/20/2020 9:39pm",", AZ","-112.121702","33.575048","unclear_coded_by_hand","Found"
37,"Metro Center","","","AZ","Cruisy Area","Cruising Areas","Phoenix","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm",", AZ","-112.121702","33.575048","unclear_coded_by_hand","Found"
2,"Northern Arizona Univ. Library","Basement T-Room","","AZ","Cruisy Area","Cruising Areas,Organizations","Flagstaff","checked",1980,"","","4/20/2020 12:46am","4/20/2020 9:00pm",", AZ","-111.657642","35.18981","unclear_coded_by_hand","Found"
309,"Oak Creek Owl","","1/2 mile S.  of 89A on Arizona  179","AZ","(M),(R)","Restaurant","Sedona","checked",1976,"","","4/20/2020 10:23pm","4/21/2020 12:00am","1/2 mile S.  of 89A on Arizona  179, AZ","-111.76099","34.86974","unclear_coded_by_hand","General Coordinates Used"
257,"Oak Creek Owl","","1/2 mile S.  of 89A on Arizona  179","AZ","(M),(R)","Restaurant","Sedona","checked",1977,"","","4/20/2020 10:23pm","4/20/2020 11:30pm","1/2 mile S.  of 89A on Arizona  179, AZ","-111.76099","34.86974","unclear_coded_by_hand","General Coordinates Used"
195,"Oak Creek Owl","","1/2 mile S.  of 89A on Ariz. 179","AZ","(M),(R)","Restaurant","Sedona","checked",1978,"","","4/20/2020 10:23pm","4/20/2020 10:50pm","1/2 mile S.  of 89A on Ariz. 179, AZ","-111.76099","34.86974","unclear_coded_by_hand","General Coordinates Used"
117,"Oak Creek Owl","","1/2 mile S.  of 89A on Ariz. 179","AZ","(M),(R)","Restaurant","Sedona","checked",1979,"","","4/20/2020 9:17pm","4/20/2020 9:39pm","1/2 mile S.  of 89A on Ariz. 179, AZ","-111.76099","34.86974","unclear_coded_by_hand","General Coordinates Used"
42,"Oak Creek Owl","","1/2 mile S.  of 89A on Ariz. 179","AZ","(M),(R)","Restaurant","Sedona","checked",1980,"","","4/20/2020 12:47am","4/20/2020 9:00pm","1/2 mile S.  of 89A on Ariz. 179, AZ","-111.76099","34.86974","unclear_coded_by_hand","General Coordinates Used"
442,"Palm Room","(New Jim's)","Oracle Road","AZ","(*)","Bars/Clubs","Tucson","checked",1970,"","","4/20/2020 10:24pm","4/21/2020 9:48am","Oracle Road, AZ","-110.978074","32.279826","unclear_coded_by_hand","General Coordinates Used"
